sub2	tbasej2	lap1_32	lap1_33	cur1_32	cur1_33	rp2431	rp3445
		0.31354	0.118068	0.0143352	0.0173462		
		0.313263	0.118072	0.0162785	0.0169264		
		0.31299	0.118074	0.0141065	0.0184562		
		0.312721	0.118078	0.0146214	0.0145661		
		0.312456	0.118081	0.0116631	0.0190847		
		0.312195	0.118083	0.0144788	0.0187989		
		0.311939	0.118085	0.0157157	0.0176651		
		0.311689	0.118086	0.015248	0.0180893		
		0.311445	0.118087	0.0144344	0.0178206		
		0.311205	0.118088	0.0148197	0.018337		
		0.31097	0.118089	0.0164434	0.0191875		
		0.310739	0.118089	0.0172543	0.0185409		
		0.310514	0.118089	0.0188446	0.015564		
		0.310292	0.118091	0.0150905	0.0169944		
		0.310076	0.118093	0.0157994	0.0167492		
		0.309865	0.118095	0.0171812	0.0204453		
		0.309658	0.118099	0.0153997	0.0192674		
		0.309456	0.118104	0.015643	0.0170886		
		0.309258	0.11811	0.0189319	0.0178642		
		0.309065	0.118117	0.0141186	0.0170811		
		0.308876	0.118124	0.0145886	0.0184803		
		0.308692	0.118133	0.0154564	0.0182335		
		0.308514	0.118141	0.0154612	0.0166998		
		0.308339	0.118149	0.0136541	0.0168921		
		0.308168	0.118157	0.0153115	0.0199081		
		0.308002	0.118165	0.016799	0.0162648		
		0.307839	0.118171	0.0137602	0.018127		
		0.30768	0.118179	0.0144137	0.0177359		
		0.307527	0.118186	0.0166583	0.0167686		
		0.307378	0.118194	0.0155034	0.018203		
		0.307233	0.118202	0.0153306	0.0193882		
		0.307091	0.118208	0.0131683	0.018987		
		0.306953	0.118212	0.0134396	0.0162632		
		0.306816	0.118218	0.0139348	0.0164877		
		0.306683	0.118224	0.0133376	0.0163056		
		0.306552	0.11823	0.0163068	0.0173203		
		0.306426	0.118236	0.0169454	0.0161922		
		0.306302	0.118243	0.0153681	0.0184029		
		0.306181	0.118249	0.0163887	0.0151034		
		0.306063	0.118256	0.0135238	0.015514		
		0.305948	0.118263	0.0147652	0.0172814		
		0.305838	0.11827	0.0142136	0.018113		
		0.305732	0.118277	0.0137025	0.0169235		
		0.305628	0.118283	0.0144515	0.0171854		
		0.305526	0.118288	0.0137035	0.0195564		
		0.305427	0.118292	0.0157388	0.0185304		
		0.305331	0.118294	0.0150676	0.0197938		
		0.30524	0.118297	0.0142882	0.0196115		
		0.305153	0.118299	0.0139225	0.0187992		
		0.305068	0.1183	0.0158643	0.0190571		
		0.304987	0.118302	0.0137366	0.0173207		
		0.30491	0.118306	0.0121017	0.0176959		
		0.304836	0.11831	0.0167811	0.0185346		
		0.304765	0.118313	0.0156476	0.0201408		
		0.304694	0.118316	0.0166883	0.0190667		
		0.304627	0.118321	0.0146556	0.0215439		
		0.304562	0.118326	0.0130547	0.0209676		
		0.304502	0.118331	0.0137012	0.0182118		
		0.304443	0.118337	0.0171876	0.0177693		
		0.304386	0.118343	0.0148782	0.0178167		
		0.304331	0.118348	0.0148514	0.0193172		
		0.304279	0.118353	0.01338	0.0164278		
		0.30423	0.118359	0.0122682	0.0185776		
		0.304184	0.118365	0.0149996	0.0154903		
		0.304141	0.118369	0.0164182	0.0171488		
		0.3041	0.118376	0.017152	0.0176369		
		0.304061	0.118382	0.0165184	0.0167205		
		0.304024	0.118386	0.0143948	0.0163417		
		0.303991	0.118389	0.0164331	0.0175714		
		0.303963	0.118392	0.0123791	0.0187901		
		0.303938	0.118396	0.0163556	0.0172477		
		0.303915	0.118399	0.0149398	0.0183457		
		0.303892	0.118401	0.0144592	0.018399		
		0.303871	0.118403	0.0158502	0.0160806		
		0.303854	0.118406	0.0151572	0.020232		
		0.303839	0.118408	0.0136976	0.0195141		
		0.303826	0.118408	0.0142198	0.0170863		
		0.303813	0.118407	0.0138118	0.0169132		
		0.303801	0.118405	0.0173963	0.0183622		
		0.30379	0.118406	0.0178082	0.0165795		
		0.303776	0.118407	0.0147081	0.0197606		
		0.303761	0.118407	0.0144143	0.0169255		
		0.303747	0.11841	0.0156847	0.0187828		
		0.303733	0.118411	0.0155713	0.0184122		
		0.303721	0.118412	0.0138081	0.0178261		
		0.303709	0.118414	0.0166249	0.0175348		
		0.303698	0.118414	0.0183591	0.0196582		
		0.303687	0.118414	0.0143603	0.0180213		
		0.303677	0.118412	0.0175111	0.0159792		
		0.303668	0.11841	0.0138863	0.0159764		
		0.30366	0.118407	0.0159198	0.0171577		
		0.303652	0.118404	0.0146521	0.0179664		
		0.303644	0.118401	0.0160261	0.0183423		
		0.303637	0.118397	0.0125918	0.015227		
		0.30363	0.118391	0.0136086	0.018048		
		0.303622	0.118384	0.014528	0.0183344		
		0.303615	0.118377	0.0151507	0.0181612		
		0.303607	0.118371	0.0116964	0.0188929		
		0.303599	0.118366	0.0150524	0.0192493		
		0.303591	0.11836	0.0161635	0.0166929		
		0.303581	0.118354	0.0127302	0.0176287		
		0.303573	0.118349	0.0165992	0.0165476		
		0.303562	0.118343	0.0132086	0.0192562		
		0.30355	0.118338	0.0162438	0.017371		
		0.303537	0.118333	0.0132175	0.0195138		
		0.303525	0.118328	0.0145752	0.0173507		
		0.303513	0.118321	0.0146577	0.0196125		
		0.303502	0.118315	0.0150911	0.0179426		
		0.30349	0.118309	0.0137866	0.0202183		
		0.303477	0.118304	0.0169202	0.0189986		
		0.303465	0.118296	0.0120765	0.0156994		
		0.303452	0.118286	0.0144792	0.0175406		
		0.30344	0.118277	0.0141563	0.0187558		
		0.303426	0.11827	0.0144848	0.0168905		
		0.303415	0.11826	0.0149343	0.0186402		
		0.303403	0.118251	0.0154787	0.0155772		
		0.303391	0.118241	0.0137493	0.0168025		
		0.30338	0.118228	0.0154335	0.0166075		
		0.303371	0.118216	0.0139282	0.016594		
		0.303362	0.118204	0.0164538	0.0175982		
		0.303352	0.118191	0.0148722	0.0155735		
		0.303341	0.118176	0.0165206	0.0183667		
		0.303328	0.118161	0.0172648	0.0206846		
		0.303315	0.118146	0.0159331	0.0199391		
		0.303303	0.118131	0.0171676	0.0162566		
		0.303291	0.118116	0.0145707	0.0184716		
		0.303278	0.118102	0.0158797	0.017988		
		0.303266	0.118089	0.0133752	0.0168565		
		0.303253	0.118075	0.0161603	0.0186735		
		0.303239	0.118061	0.0152212	0.019328		
		0.303224	0.118047	0.0154071	0.0196883		
		0.303209	0.118032	0.0133098	0.0205058		
		0.303194	0.118019	0.0163523	0.0179441		
		0.303181	0.118006	0.0152256	0.0187786		
		0.303168	0.117992	0.0142814	0.0168317		
		0.303156	0.117978	0.0135698	0.0156233		
		0.303144	0.117964	0.0126756	0.0200897		
		0.303132	0.117949	0.014145	0.0167855		
		0.303122	0.117934	0.0166247	0.0196023		
		0.303111	0.117919	0.0130325	0.0180988		
		0.303099	0.117906	0.0140521	0.0182368		
		0.303088	0.117892	0.0145244	0.01893		
		0.303077	0.11788	0.0168258	0.0188452		
		0.303065	0.117866	0.014293	0.0180342		
		0.303053	0.117852	0.0116696	0.0158292		
		0.303043	0.11784	0.0141588	0.0194486		
		0.303034	0.117828	0.0149695	0.0189922		
		0.303023	0.117817	0.0137535	0.01658		
		0.303013	0.117807	0.0130827	0.0173249		
		0.303003	0.117795	0.0158927	0.0192195		
		0.302993	0.117783	0.0164615	0.0174231		
		0.302983	0.117772	0.0157909	0.0157123		
		0.302972	0.117758	0.0141768	0.0196631		
		0.302962	0.117743	0.0148142	0.0188532		
		0.302954	0.117729	0.013219	0.0183772		
		0.302949	0.117714	0.0151131	0.0157688		
		0.302944	0.1177	0.0147043	0.019581		
		0.302939	0.117685	0.0140841	0.0175593		
		0.302933	0.11767	0.01401	0.0165851		
		0.302929	0.117654	0.0161731	0.0166904		
		0.302924	0.117639	0.0159181	0.0191824		
		0.302919	0.117623	0.0144117	0.0177758		
		0.302916	0.117609	0.0122498	0.0188575		
		0.302912	0.117594	0.0149641	0.0205854		
		0.30291	0.117579	0.0176123	0.0169175		
		0.302907	0.117564	0.013356	0.0175577		
		0.302905	0.117549	0.0167655	0.0175337		
		0.302903	0.117534	0.0137565	0.0176294		
		0.302903	0.117518	0.0161428	0.0161161		
		0.3029	0.117504	0.0168472	0.0155394		
		0.302898	0.11749	0.0133306	0.0175032		
		0.302893	0.117473	0.0157013	0.0175778		
		0.30289	0.117458	0.017797	0.017918		
		0.302888	0.117445	0.0157998	0.0172043		
		0.302888	0.117431	0.0146891	0.0186661		
		0.302888	0.117417	0.0138765	0.0184322		
		0.302887	0.117405	0.0150709	0.0164012		
		0.302886	0.117394	0.0157641	0.016661		
		0.302885	0.117385	0.0131775	0.0180115		
		0.302884	0.117376	0.0168214	0.0183267		
		0.302883	0.117365	0.012709	0.0177401		
		0.302883	0.117353	0.0158401	0.0185927		
		0.302887	0.11734	0.0158274	0.019087		
		0.302889	0.117326	0.0146173	0.0196304		
		0.302893	0.117314	0.0156228	0.0189802		
		0.302896	0.117301	0.0133659	0.0167153		
		0.302899	0.117288	0.0137951	0.0170101		
		0.302904	0.117277	0.0144512	0.0167526		
		0.302908	0.117265	0.0137582	0.0174749		
		0.302914	0.117254	0.0151222	0.0174506		
		0.30292	0.117244	0.0152594	0.0172727		
		0.302925	0.117233	0.0126718	0.0186442		
		0.30293	0.117222	0.0126864	0.0170352		
		0.302936	0.117212	0.0146257	0.0177752		
		0.302942	0.117201	0.0154516	0.016601		
		0.30295	0.117191	0.0168767	0.0177534		
		0.30296	0.117182	0.0140591	0.0193087		
		0.302969	0.117173	0.0135227	0.0171001		
		0.302977	0.117165	0.0148288	0.0142133		
		0.302987	0.117157	0.0152782	0.0166042		
		0.302998	0.11715	0.0155287	0.0167065		
		0.303009	0.117141	0.0149102	0.0174551		
		0.30302	0.117133	0.011844	0.0161735		
		0.303034	0.117124	0.0135762	0.0170328		
		0.303051	0.117116	0.0133202	0.0186988		
		0.303068	0.117108	0.0143761	0.0181683		
		0.303086	0.1171	0.0131812	0.0153528		
		0.303104	0.117094	0.0132646	0.018216		
		0.303122	0.117088	0.0151736	0.0177368		
		0.30314	0.11708	0.014193	0.0170146		
		0.303158	0.117074	0.0137657	0.0157109		
		0.303177	0.11707	0.0150921	0.0182085		
		0.303197	0.117068	0.0145909	0.0178428		
		0.303218	0.117065	0.0147399	0.0182799		
		0.30324	0.11706	0.0162787	0.0202581		
		0.30326	0.117056	0.014841	0.0189566		
		0.303281	0.117055	0.0141224	0.0161732		
		0.303302	0.117055	0.0140028	0.0189801		
		0.30332	0.117057	0.0137891	0.0181334		
		0.303338	0.117059	0.0147696	0.0179094		
		0.303354	0.11706	0.0144795	0.0188171		
		0.303371	0.117063	0.0148875	0.0190769		
		0.303389	0.117068	0.0148996	0.0178876		
		0.303408	0.117073	0.017612	0.0176274		
		0.303425	0.117078	0.0165336	0.0175088		
		0.303442	0.117083	0.0158324	0.0186774		
		0.303457	0.117088	0.0126237	0.0176062		
		0.303474	0.117093	0.0168368	0.0169319		
		0.30349	0.117098	0.0148935	0.0194887		
		0.303507	0.117103	0.0148802	0.0186304		
		0.303525	0.117108	0.0134009	0.0162641		
		0.303545	0.117114	0.0130456	0.0161361		
		0.303565	0.11712	0.0147388	0.0198159		
		0.303585	0.117126	0.0152512	0.0170393		
		0.303602	0.117132	0.0128982	0.0181953		
		0.303618	0.117139	0.0154695	0.018216		
		0.303634	0.117145	0.0154613	0.0192188		
		0.30365	0.11715	0.0162263	0.020938		
		0.303666	0.117156	0.0172727	0.0176556		
		0.30368	0.11716	0.0158091	0.0189519		
		0.303693	0.117165	0.0144912	0.0203115		
		0.303707	0.117167	0.0145627	0.0161464		
		0.303722	0.11717	0.0160228	0.0152965		
		0.303734	0.117171	0.0159139	0.018033		
		0.303748	0.117174	0.0148716	0.0173866		
		0.303761	0.117179	0.0144263	0.0175513		
		0.303775	0.117181	0.0139162	0.0204427		
		0.303787	0.117183	0.0126202	0.019353		
		0.303801	0.117186	0.0139046	0.0172423		
		0.303813	0.117188	0.0169389	0.0167971		
		0.303824	0.117192	0.0177381	0.0181935		
		0.303836	0.117195	0.0153875	0.0193833		
		0.30385	0.117199	0.0141451	0.0191347		
		0.303862	0.117205	0.0161312	0.0185508		
		0.303875	0.117212	0.013477	0.0218344		
		0.303885	0.117218	0.014926	0.0174312		
		0.303893	0.117225	0.0152489	0.0162987		
		0.3039	0.117231	0.0156978	0.0180644		
		0.303907	0.117239	0.0144913	0.0197902		
		0.303915	0.117247	0.0154015	0.0181469		
		0.303921	0.117255	0.0162478	0.0185126		
		0.303928	0.117262	0.0142806	0.0186453		
		0.303934	0.117267	0.0137938	0.0172028		
		0.303937	0.117271	0.0158239	0.0167117		
		0.303941	0.117276	0.0158218	0.0169849		
		0.303942	0.117281	0.0148141	0.0175093		
		0.303943	0.117287	0.0158176	0.0167813		
		0.303943	0.117291	0.015338	0.0198567		
		0.303946	0.117296	0.0154597	0.019431		
		0.303947	0.117303	0.01364	0.0168541		
		0.303948	0.117309	0.0142546	0.0178289		
		0.303949	0.117315	0.0135953	0.0183978		
		0.30395	0.117322	0.0141679	0.0164594		
		0.303949	0.117326	0.0153139	0.0184696		
		0.303949	0.117329	0.0171909	0.0176633		
		0.303948	0.117332	0.0157519	0.017452		
		0.303945	0.117334	0.0152645	0.0166196		
		0.303941	0.117335	0.0141089	0.0165563		
		0.30394	0.117337	0.0152537	0.0197967		
		0.303939	0.117339	0.0157985	0.0144516		
		0.303937	0.117341	0.0130182	0.0205148		
		0.303936	0.117344	0.0147364	0.0177693		
		0.303936	0.117347	0.0122102	0.0163447		
		0.303934	0.117352	0.0139711	0.017006		
		0.303933	0.117357	0.014727	0.0169482		
		0.303932	0.117362	0.0130217	0.0174678		
		0.30393	0.117368	0.013612	0.0171572		
		0.303929	0.117376	0.0171989	0.0185919		
		0.303928	0.117382	0.0154935	0.0195843		
		0.303928	0.11739	0.0130001	0.0193079		
		0.303926	0.117398	0.0144023	0.0204783		
		0.303926	0.117405	0.012017	0.0185316		
		0.303926	0.117413	0.0147916	0.0175924		
		0.303926	0.117424	0.0150507	0.016288		
		0.303928	0.117434	0.0164206	0.0175405		
		0.303929	0.117444	0.0136745	0.0191268		
		0.303929	0.117455	0.0122357	0.0170905		
		0.303927	0.117466	0.0165453	0.01674		
		0.303927	0.117476	0.0129284	0.0178447		
		0.303927	0.117486	0.0153634	0.0189618		
		0.303926	0.117495	0.014577	0.0191823		
		0.303925	0.117505	0.0135645	0.0165929		
		0.303923	0.117514	0.0131867	0.0190568		
		0.30392	0.117524	0.0150353	0.0172051		
		0.303917	0.117533	0.0151764	0.0182848		
		0.303912	0.117541	0.015038	0.0201177		
		0.303908	0.117549	0.0140602	0.0153515		
		0.303904	0.117556	0.0149756	0.01757		
		0.303898	0.117563	0.015165	0.0178785		
		0.303893	0.11757	0.0131484	0.0167136		
		0.303888	0.117577	0.0150674	0.0192853		
		0.303884	0.117584	0.0152074	0.0159744		
		0.303878	0.11759	0.0147246	0.0188312		
		0.303872	0.117595	0.0139987	0.0163567		
		0.303866	0.117601	0.0140755	0.0176068		
		0.30386	0.117608	0.0143236	0.0167895		
		0.303853	0.117615	0.0134329	0.0186075		
		0.303847	0.11762	0.0162011	0.0181057		
		0.303841	0.117624	0.0147239	0.0175008		
		0.303836	0.117628	0.0164894	0.0190695		
		0.303832	0.117632	0.0150656	0.0171408		
		0.30383	0.117638	0.0133657	0.0159468		
		0.30383	0.117642	0.0150494	0.0195497		
		0.303828	0.117645	0.0171172	0.0171429		
		0.303827	0.117648	0.0128276	0.018612		
		0.303827	0.117649	0.0151084	0.0161319		
		0.303827	0.117651	0.0136086	0.0158575		
		0.30383	0.117653	0.0136566	0.0185703		
		0.303831	0.117654	0.0150466	0.0174365		
		0.303832	0.117655	0.015608	0.0170121		
		0.303834	0.117656	0.0149518	0.0177174		
		0.303835	0.117657	0.0165025	0.0160134		
		0.303835	0.117657	0.0150062	0.0172208		
		0.303835	0.117658	0.015342	0.0145167		
		0.303836	0.11766	0.0152314	0.0169838		
		0.303837	0.117661	0.0144899	0.0186553		
		0.303838	0.117661	0.0154149	0.016995		
		0.303841	0.117661	0.0150547	0.0185807		
		0.303843	0.117663	0.0142256	0.0165816		
		0.303845	0.117666	0.0155651	0.0164922		
		0.303849	0.117671	0.0159851	0.0170697		
		0.303853	0.117676	0.0147705	0.017408		
		0.303857	0.117682	0.0144133	0.019351		
		0.30386	0.117688	0.0159929	0.017031		
		0.303864	0.117694	0.0159035	0.0183681		
		0.303869	0.117699	0.0161682	0.016382		
		0.303872	0.117703	0.0166119	0.018641		
		0.303876	0.117707	0.0163547	0.0157354		
		0.303878	0.117713	0.0129029	0.017864		
		0.303881	0.117718	0.0148392	0.0170316		
		0.303885	0.117723	0.0138625	0.0211501		
		0.30389	0.117725	0.0145726	0.0142327		
		0.303894	0.117728	0.0151511	0.0178568		
		0.303898	0.117729	0.0131308	0.0173155		
		0.303902	0.117731	0.0136768	0.0173383		
		0.303906	0.117731	0.0159195	0.0161992		
		0.303911	0.117732	0.0156041	0.0153922		
		0.303916	0.117733	0.0157797	0.0184609		
		0.303923	0.117732	0.0159379	0.0174902		
		0.30393	0.117731	0.0152912	0.0171729		
		0.303937	0.117729	0.0154048	0.0174365		
		0.303944	0.117728	0.0144186	0.0179896		
		0.303952	0.117726	0.0161197	0.0202263		
		0.30396	0.117727	0.0158669	0.0178503		
		0.30397	0.117729	0.0163957	0.0175887		
		0.303979	0.117729	0.0147773	0.0185352		
		0.303989	0.11773	0.0138973	0.0169452		
		0.304	0.11773	0.0149623	0.017185		
		0.304011	0.117732	0.0144818	0.0192904		
		0.304022	0.117733	0.0160246	0.0175907		
		0.304033	0.117734	0.0147323	0.0176492		
		0.304043	0.117734	0.014647	0.0206136		
		0.304055	0.117735	0.0152008	0.0162849		
		0.304067	0.117738	0.0158294	0.0167069		
		0.30408	0.117743	0.0165666	0.0165545		
		0.304092	0.117749	0.01365	0.0174948		
		0.304104	0.117755	0.0132412	0.01626		
		0.304118	0.11776	0.0129196	0.0169804		
		0.304133	0.117765	0.0158235	0.017689		
		0.304147	0.11777	0.0137241	0.0177986		
		0.30416	0.117775	0.0131116	0.0175473		
		0.304172	0.11778	0.0166136	0.0159503		
		0.304183	0.117785	0.0149365	0.018407		
		0.304193	0.117791	0.0167539	0.017594		
		0.304203	0.117797	0.0158101	0.0180627		
		0.304215	0.117803	0.0153547	0.0193256		
		0.304225	0.117808	0.0116549	0.0166733		
		0.304236	0.117812	0.0135194	0.0151787		
		0.304246	0.117815	0.0146045	0.0176912		
		0.304254	0.117818	0.0134866	0.0171556		
		0.304261	0.11782	0.0146173	0.0184698		
		0.304269	0.117821	0.0156572	0.0149752		
		0.304274	0.117821	0.0153677	0.0179142		
		0.30428	0.117819	0.013006	0.0170938		
		0.304286	0.117815	0.0167692	0.0188282		
		0.30429	0.117812	0.0156992	0.0181828		
		0.304294	0.117809	0.0150382	0.0172184		
		0.304297	0.117806	0.0113752	0.0215944		
		0.304301	0.1178	0.0168998	0.017859		
		0.304305	0.117795	0.0142268	0.0194086		
		0.304309	0.117791	0.014519	0.018083		
		0.304312	0.117786	0.0151851	0.0210336		
		0.304316	0.117781	0.0168857	0.0177582		
		0.30432	0.117777	0.0148838	0.01772		
		0.304325	0.117772	0.0146157	0.0205109		
		0.304329	0.117769	0.0135788	0.0183564		
		0.304333	0.117767	0.0142439	0.0172895		
		0.304336	0.117765	0.0136876	0.0188359		
		0.30434	0.117763	0.013639	0.0185181		
		0.304345	0.117762	0.0142702	0.0158927		
		0.30435	0.117762	0.0147638	0.017012		
		0.304354	0.117761	0.0128049	0.0159216		
		0.304358	0.117761	0.0144987	0.0178039		
		0.304362	0.117763	0.0147321	0.0164405		
		0.304366	0.117765	0.012226	0.018079		
		0.304369	0.117766	0.0142758	0.0186389		
		0.304372	0.117765	0.0116739	0.017887		
		0.304377	0.117765	0.014717	0.0190501		
		0.304381	0.117765	0.0131648	0.0157106		
		0.304385	0.117766	0.01526	0.0181145		
		0.30439	0.117765	0.0138755	0.0175448		
		0.304393	0.117764	0.0148165	0.0192716		
		0.304396	0.117761	0.015287	0.0197783		
		0.304397	0.117756	0.0157226	0.0164446		
		0.304399	0.117751	0.0141106	0.0169998		
		0.304402	0.117747	0.0154547	0.0188344		
		0.304405	0.117744	0.0127286	0.0188565		
		0.304409	0.117739	0.0154188	0.0165603		
		0.304411	0.117735	0.0160446	0.0173658		
		0.304412	0.117733	0.0149107	0.0181593		
		0.304414	0.11773	0.0146091	0.0160726		
		0.304414	0.117728	0.0158892	0.0189497		
		0.304413	0.117726	0.0140147	0.0177147		
		0.304413	0.117723	0.0164805	0.0188314		
		0.304413	0.117719	0.0161615	0.0182922		
		0.304414	0.117714	0.0160826	0.0195389		
		0.304415	0.117711	0.01587	0.0191026		
		0.304416	0.117707	0.0149692	0.0204135		
		0.304417	0.117705	0.0165281	0.0191741		
		0.304416	0.117702	0.0157235	0.014789		
		0.304416	0.117699	0.0157283	0.0181166		
		0.304415	0.117694	0.0163312	0.017047		
		0.304414	0.117689	0.0170026	0.0185331		
		0.304412	0.117684	0.0166157	0.019376		
		0.304408	0.117678	0.0168032	0.0167977		
		0.304404	0.117672	0.0167685	0.0171334		
		0.304398	0.117665	0.0139608	0.018865		
		0.304394	0.117659	0.0149967	0.0187242		
		0.30439	0.117654	0.015672	0.018712		
		0.304385	0.117647	0.0135999	0.0163582		
		0.304381	0.117642	0.0164958	0.0165816		
		0.304378	0.117638	0.0158256	0.0196465		
		0.304373	0.117635	0.0154181	0.0178183		
		0.304367	0.117633	0.0158735	0.0196271		
		0.304362	0.11763	0.0155594	0.0176282		
		0.304356	0.117627	0.0147584	0.015048		
		0.304348	0.117625	0.0154871	0.0191382		
		0.30434	0.117623	0.0152237	0.0190147		
		0.304331	0.117621	0.0158196	0.0168373		
		0.304322	0.117621	0.0142278	0.0212194		
		0.304311	0.117621	0.0150398	0.0186008		
		0.304301	0.117621	0.01215	0.0175952		
		0.304291	0.11762	0.0146693	0.0201276		
		0.30428	0.11762	0.0127964	0.0159783		
		0.30427	0.117619	0.0133107	0.0153234		
		0.304259	0.117619	0.0132341	0.0185625		
		0.304249	0.117619	0.0178847	0.0183981		
		0.30424	0.117617	0.0132082	0.0170013		
		0.304231	0.117616	0.0159018	0.0192558		
		0.304222	0.117613	0.0180544	0.0200185		
		0.304211	0.117611	0.016014	0.0140976		
		0.304201	0.11761	0.015875	0.022138		
		0.304191	0.117608	0.0136468	0.0153632		
		0.304181	0.117606	0.0145035	0.0152035		
		0.304171	0.117603	0.0138904	0.0195476		
		0.304161	0.117597	0.0155768	0.0187248		
		0.304153	0.117591	0.0113195	0.0159561		
		0.304146	0.117585	0.0142676	0.0184194		
		0.304139	0.11758	0.0143778	0.0167435		
		0.304129	0.117577	0.0131262	0.0195311		
		0.30412	0.117574	0.0148752	0.0186144		
		0.304113	0.117571	0.0132244	0.0175477		
		0.304107	0.117567	0.0142521	0.0190831		
		0.304102	0.117564	0.013225	0.0191371		
		0.304097	0.117558	0.0143264	0.0166522		
		0.304094	0.117554	0.0146662	0.018998		
		0.304088	0.11755	0.0161268	0.0185499		
		0.304084	0.117547	0.0141375	0.0167703		
		0.30408	0.117545	0.014474	0.0185702		
		0.304077	0.117545	0.0142675	0.0185096		
		0.304075	0.117545	0.0140192	0.0187271		
		0.304074	0.117547	0.0092935	0.0167418		
		0.304073	0.117551	0.0155062	0.0172933		
		0.304073	0.117558	0.0140111	0.0161071		
		0.304073	0.117568	0.0163459	0.0183504		
		0.304074	0.117579	0.0153462	0.0160181		
		0.304076	0.117591	0.0171019	0.0207494		
		0.304077	0.117605	0.0167223	0.018672		
		0.304079	0.117621	0.0157506	0.0194074		
		0.304081	0.117641	0.01254	0.0190256		
		0.304083	0.117664	0.0167009	0.0194387		
		0.304086	0.117687	0.0163589	0.0181304		
		0.304088	0.117714	0.0157385	0.0184183		
		0.304091	0.117741	0.0167565	0.0177252		
		0.304093	0.117771	0.0155473	0.0162916		
		0.304093	0.117805	0.0141601	0.0167605		
		0.304094	0.117842	0.0159575	0.0188503		
		0.304096	0.117881	0.0154595	0.0166559		
		0.304098	0.117926	0.0150881	0.0150664		
		0.304098	0.117973	0.0181661	0.0177981		
		0.304098	0.118023	0.0151436	0.0199536		
