sub1	tbasej	rp25b	rp610	rp56	jlap1_5	cur1_5
					0.21571	0.0121929
					0.223872	0.0144796
					0.219736	0.013318
					0.220863	0.0113745
					0.218398	0.0146809
					0.230764	0.0149609
					0.208999	0.0123545
					0.215573	0.0116253
					0.22667	0.0153416
					0.220395	0.015984
					0.222603	0.0135231
					0.214213	0.0155753
					0.210852	0.0149941
					0.217276	0.0133071
					0.218634	0.013072
					0.215003	0.014253
					0.213225	0.0146487
					0.223121	0.0142918
					0.216334	0.0145086
					0.217322	0.0156048
					0.221062	0.0137979
					0.223873	0.0136816
					0.220929	0.0151278
					0.213814	0.0166717
					0.225341	0.0145916
					0.227681	0.0156792
					0.217033	0.0165572
					0.214648	0.0156987
					0.210113	0.0137392
					0.219974	0.014661
					0.211988	0.0145755
					0.219078	0.0155433
					0.219292	0.0127399
					0.214348	0.013896
					0.221429	0.0166263
					0.225207	0.0145173
					0.212661	0.013668
					0.227217	0.0118582
					0.210167	0.0133242
					0.220139	0.0132255
					0.220431	0.0162081
					0.221388	0.0140678
					0.213531	0.0131794
					0.226205	0.0147083
					0.215953	0.0130394
					0.222096	0.0140678
					0.223207	0.0150426
					0.228363	0.0142361
					0.216268	0.0144524
					0.220555	0.0147268
					0.226633	0.0136961
					0.218603	0.0143066
					0.218827	0.0117887
					0.221571	0.0143193
					0.225509	0.0114493
					0.217621	0.0118987
					0.222014	0.0129763
					0.218306	0.0132287
					0.225503	0.0123539
					0.232919	0.0140622
					0.214929	0.0126137
					0.222829	0.0127977
					0.208134	0.0133849
					0.214966	0.0147716
					0.223372	0.0133917
					0.216224	0.0156576
					0.221336	0.0151323
					0.22366	0.0144459
					0.217774	0.0133047
					0.218211	0.0148157
					0.223496	0.0140274
					0.220903	0.013052
					0.221682	0.0137355
					0.226181	0.0129161
					0.221872	0.0128387
					0.217925	0.0140578
					0.218631	0.0118128
					0.219681	0.0132374
					0.215659	0.0137582
					0.220497	0.0169741
					0.213277	0.0143972
					0.226385	0.0140745
					0.206613	0.0142843
					0.208671	0.0123008
					0.218318	0.0122025
					0.212389	0.0127192
					0.20582	0.0113801
					0.221376	0.0145899
					0.212609	0.0143644
					0.21556	0.0125121
					0.210061	0.0140357
					0.2198	0.0144414
					0.219381	0.0145718
					0.216028	0.0152524
					0.214774	0.0127572
					0.213515	0.0141138
					0.219687	0.0140333
					0.21855	0.0140409
					0.220278	0.0145317
					0.227299	0.0130205
					0.214194	0.0142965
					0.21335	0.0119949
					0.21653	0.0148579
					0.224005	0.0136629
					0.217141	0.0150164
					0.216749	0.0145853
					0.224442	0.0142948
					0.224757	0.0135569
					0.218921	0.0141134
					0.214499	0.0146779
					0.225684	0.0139354
					0.22008	0.0143828
					0.216955	0.0146911
					0.233364	0.0159738
					0.212348	0.0149233
					0.215458	0.014308
					0.218449	0.0127265
					0.210218	0.0148217
					0.211058	0.0147107
					0.217307	0.0155655
					0.207098	0.0134185
					0.207504	0.0116829
					0.218408	0.0111394
					0.217449	0.0137609
					0.217809	0.0128547
					0.216807	0.0131495
					0.21447	0.0152455
					0.224473	0.0143058
					0.214872	0.0138331
					0.217857	0.0148667
					0.212354	0.0158061
					0.218375	0.0145631
					0.21577	0.0142323
					0.215824	0.0133656
					0.218857	0.0164155
					0.21522	0.0136855
					0.209999	0.0118742
					0.210002	0.0151264
					0.222039	0.0138808
					0.224132	0.0122149
					0.220932	0.0141055
					0.210823	0.012508
					0.217819	0.0122102
					0.216381	0.0147322
					0.218406	0.0136539
					0.216946	0.012317
					0.213347	0.0121965
					0.214974	0.0135585
					0.215972	0.0120129
					0.220851	0.0151476
					0.218694	0.0141772
					0.208374	0.0147745
					0.218685	0.0115252
					0.20679	0.0162542
					0.219499	0.0119595
					0.223264	0.0133359
					0.222569	0.0132592
					0.221479	0.0141129
					0.216605	0.0129697
					0.218258	0.0151937
					0.214813	0.0158519
					0.223242	0.0150234
					0.219221	0.0141078
					0.21859	0.0140626
					0.216093	0.0129492
					0.226881	0.0145352
					0.215608	0.0143649
					0.217745	0.013432
					0.218659	0.012378
					0.213749	0.0140407
					0.212098	0.0130202
					0.211882	0.0150738
					0.215631	0.0162619
					0.219724	0.0154403
					0.20945	0.0139015
					0.213218	0.0158949
					0.209056	0.0161282
					0.213334	0.0137828
					0.222385	0.0156757
					0.214017	0.0154702
					0.213664	0.0143343
					0.212929	0.0151808
					0.22153	0.0132121
					0.217519	0.0135473
					0.214819	0.01487
					0.210749	0.0143579
					0.222446	0.0161317
					0.224282	0.0128844
					0.217194	0.0157581
					0.220628	0.0149905
					0.219889	0.0125018
					0.213448	0.0144241
					0.202839	0.0142778
					0.219528	0.0134883
					0.206667	0.0158217
					0.220022	0.0147992
					0.215711	0.0128764
					0.204714	0.0142544
					0.219413	0.0170965
					0.210957	0.0148677
					0.212298	0.012736
					0.211947	0.0143604
					0.215341	0.0138273
					0.224546	0.0140652
					0.210825	0.0139853
					0.217463	0.0150131
					0.227135	0.0154653
					0.214644	0.0148443
					0.217426	0.0144104
					0.220769	0.0129095
					0.217101	0.0153629
					0.223617	0.0155979
					0.219319	0.0170984
					0.217551	0.0155147
					0.214578	0.0155334
					0.219397	0.0133551
					0.224304	0.0144027
					0.221111	0.0156868
					0.22403	0.0134354
					0.224155	0.0157892
					0.210628	0.0134407
					0.213987	0.0142996
					0.218147	0.0145322
					0.215602	0.0157065
					0.221374	0.0147808
					0.224833	0.0141557
					0.219662	0.0139303
					0.228011	0.0144027
					0.226879	0.0139662
					0.208708	0.0135587
					0.216803	0.0139437
					0.215483	0.0138092
					0.218744	0.0150799
					0.219008	0.0134357
					0.207765	0.0144154
					0.214479	0.0151062
					0.228685	0.0147069
					0.212552	0.0145227
					0.225337	0.0144722
					0.212491	0.0139698
					0.219942	0.0128722
					0.224211	0.0144827
					0.220036	0.0171173
					0.20798	0.0131509
					0.213042	0.0138415
					0.213958	0.0133514
					0.222935	0.0122923
					0.222208	0.0127965
					0.212223	0.0138035
					0.221531	0.0129379
					0.222868	0.0130491
					0.222434	0.0129283
					0.214571	0.0149439
					0.221222	0.0139571
					0.225296	0.0131449
					0.214909	0.0154484
					0.216361	0.0143676
					0.221262	0.0126244
					0.216188	0.0169546
					0.210101	0.0145541
					0.220465	0.0153195
					0.215428	0.0140852
					0.215608	0.016225
					0.219382	0.0167957
					0.219364	0.015565
					0.220463	0.0143807
					0.207357	0.0144636
					0.218861	0.0135789
					0.226303	0.0149676
					0.219724	0.015865
					0.219024	0.0159182
					0.216157	0.0155553
					0.210326	0.0157721
					0.21705	0.0151409
					0.221649	0.0160444
					0.218416	0.0171426
					0.215369	0.0144308
					0.220924	0.0160293
					0.218665	0.013849
					0.222546	0.0125963
					0.224859	0.0141683
					0.218289	0.0131355
					0.214147	0.0140467
					0.209151	0.0125132
					0.219726	0.0152654
					0.228712	0.0134624
					0.210763	0.0155478
					0.219302	0.010927
					0.212223	0.012831
					0.217309	0.0114268
					0.214074	0.0142183
					0.227182	0.0148241
					0.2191	0.0145046
					0.219754	0.0143009
					0.219112	0.0149777
					0.21751	0.014616
					0.223013	0.0139837
					0.212075	0.0150997
					0.212435	0.0165306
					0.217758	0.0129682
					0.223192	0.0137891
					0.221356	0.0139161
					0.215648	0.0117388
					0.221644	0.0124825
					0.21961	0.0142897
					0.212977	0.01525
					0.214545	0.014737
					0.213375	0.0147587
					0.216033	0.0116348
					0.215351	0.0158282
					0.216737	0.0134647
					0.215165	0.0118837
					0.214747	0.0136468
					0.209836	0.0140802
					0.224632	0.0120061
					0.219999	0.0121413
					0.227092	0.0137776
					0.223805	0.0163008
					0.208664	0.0133825
					0.217233	0.0112605
					0.218431	0.0111104
					0.222942	0.0149154
					0.209616	0.0113446
					0.217382	0.0128018
					0.216855	0.0143876
					0.22162	0.0130609
					0.212452	0.0151747
					0.217806	0.0136197
					0.214348	0.0165738
					0.213107	0.0145889
					0.21196	0.0169439
					0.219663	0.0136032
					0.216436	0.0171938
					0.219517	0.0138996
					0.222734	0.0158641
					0.220303	0.0137406
					0.216885	0.0138438
					0.225723	0.0140839
					0.218043	0.015326
					0.208724	0.0144644
					0.216379	0.0149482
					0.220879	0.0120057
					0.211212	0.0141676
					0.213228	0.0151394
					0.200958	0.0137247
					0.21624	0.0151527
					0.21759	0.0140528
					0.21749	0.0131596
					0.220434	0.0136352
					0.217793	0.015266
					0.217599	0.0166003
					0.218248	0.0149159
					0.215043	0.010544
					0.218307	0.0143796
					0.214455	0.0135592
					0.222251	0.0128233
					0.223634	0.013867
					0.214421	0.0143214
					0.228168	0.0148853
					0.230656	0.0117559
					0.218948	0.014593
					0.222548	0.0131181
					0.214255	0.0141397
					0.218671	0.0137424
					0.219515	0.0144582
					0.232619	0.013762
					0.212086	0.0165156
					0.219087	0.0153936
					0.210099	0.0142692
					0.211701	0.0126305
					0.214297	0.013964
					0.227859	0.0146432
					0.212734	0.0155251
					0.222328	0.0147273
					0.213408	0.0138379
					0.215746	0.0128364
					0.2071	0.0155198
					0.212361	0.0162869
					0.212547	0.0133417
					0.214599	0.0157692
					0.217931	0.0116391
					0.219848	0.0159605
					0.214015	0.0141023
					0.22942	0.0152315
					0.227952	0.0116391
					0.223193	0.0155357
					0.221639	0.0141255
					0.216038	0.0128892
					0.220797	0.0146756
					0.220121	0.01191
					0.210157	0.0140443
					0.221935	0.0148144
					0.209371	0.0150405
					0.217035	0.0151178
					0.217112	0.0121319
					0.217238	0.0142008
					0.215387	0.013311
					0.219794	0.0135061
					0.212296	0.0145738
					0.230889	0.011347
					0.220518	0.0147717
					0.205526	0.014634
					0.215112	0.0123177
					0.219167	0.0139481
					0.211693	0.01251
					0.218519	0.01197
					0.221774	0.0150984
					0.209639	0.013439
					0.227748	0.01421
					0.210983	0.0149544
					0.216729	0.0135624
					0.211391	0.0145738
					0.228885	0.0160054
					0.210524	0.0160149
					0.21639	0.0137921
					0.216276	0.0152522
					0.206516	0.0145159
					0.220949	0.0169909
					0.225921	0.013778
					0.2164	0.0142864
					0.231267	0.0157718
					0.219948	0.0157971
					0.221819	0.0155552
					0.215243	0.0130462
					0.221411	0.0148227
					0.223552	0.0122266
					0.209425	0.0137032
					0.218361	0.0131736
					0.229081	0.0146123
					0.22647	0.0149792
					0.227588	0.0158363
					0.22791	0.0130857
					0.219803	0.0151463
					0.208174	0.015991
					0.223699	0.0134386
					0.216408	0.0155391
					0.217382	0.0165554
					0.220358	0.0162492
					0.215047	0.0166691
					0.205048	0.014065
					0.217106	0.0118169
					0.218208	0.0133593
					0.219385	0.013944
					0.214766	0.0154708
					0.225996	0.0158057
					0.220909	0.013884
					0.224763	0.0128502
					0.214055	0.013031
					0.21485	0.0149435
					0.225366	0.0164987
					0.216799	0.0165293
					0.213753	0.0160195
					0.221318	0.0183096
					0.225306	0.0168454
					0.22316	0.0153885
					0.222406	0.0167621
					0.220268	0.0119789
					0.212394	0.0123243
					0.222736	0.0150213
					0.223194	0.0143772
					0.221144	0.0145398
					0.215708	0.0151418
					0.215931	0.010982
					0.221948	0.0153947
					0.218443	0.0140458
					0.225483	0.012777
					0.215172	0.0147421
					0.216313	0.0142796
					0.222868	0.0145245
					0.216684	0.0135654
					0.221253	0.0138916
					0.21325	0.0163238
					0.215645	0.0124713
					0.218958	0.0154807
					0.222356	0.0112678
					0.220401	0.0133391
					0.207813	0.0119399
					0.211938	0.0125657
					0.216412	0.0128508
					0.213542	0.0148525
					0.220601	0.0130973
					0.206697	0.0141731
					0.219048	0.0152123
					0.221219	0.0155098
					0.219249	0.0137614
					0.217615	0.013109
					0.219139	0.0121365
					0.21309	0.0128692
					0.220099	0.0163004
					0.223437	0.013803
					0.21354	0.0161225
					0.207908	0.0129833
					0.212093	0.0117664
					0.218229	0.0130859
					0.210998	0.0158395
					0.217177	0.01443
					0.211055	0.0143697
					0.217127	0.013558
					0.227675	0.0138145
					0.214671	0.0126112
					0.209841	0.0145391
					0.218509	0.0126813
					0.213439	0.0120433
					0.214296	0.012323
					0.210929	0.0145591
					0.215252	0.0116564
					0.218296	0.013393
					0.219831	0.0141778
					0.21255	0.0143176
					0.208461	0.015026
					0.21604	0.0155117
					0.229731	0.01602
					0.21413	0.0155776
					0.231716	0.0137124
					0.218261	0.0120136
					0.217056	0.0139702
					0.218649	0.0131
					0.224563	0.0165148
					0.215767	0.0159575
					0.212937	0.0161131
					0.222435	0.0128771
					0.225134	0.0149389
					0.22563	0.0164767
					0.228068	0.0161316
					0.216282	0.0162899
					0.216253	0.013485
					0.21723	0.0138585
					0.218591	0.0151614
					0.224528	0.0140478
					0.213515	0.0145135
					0.220919	0.0156668
					0.222557	0.0150904
					0.221327	0.0168575
					0.213949	0.0138616
					0.216255	0.0155079
					0.221996	0.0135883
					0.216045	0.0143951
					0.218411	0.0142278
					0.218735	0.0121811
					0.210176	0.0148966
					0.216185	0.0155345
					0.216025	0.0139509
					0.223214	0.0145434
					0.220511	0.0153013
					0.22231	0.0141718
					0.221812	0.0160046
					0.213805	0.0161153
					0.224808	0.0134623
					0.217067	0.0160793
					0.225554	0.0135611
					0.207194	0.0136743
					0.21753	0.0119287
					0.227153	0.0130989
					0.217001	0.015091
					0.212083	0.015034
					0.214936	0.0159461
					0.216461	0.014648
					0.216358	0.0116694
					0.229271	0.0146208
					0.216159	0.0137402
					0.212428	0.0168198
					0.215055	0.01473
					0.213166	0.0149489
					0.219481	0.0145658
					0.216134	0.0146351
					0.212654	0.0136716
					0.219979	0.0130789
					0.209496	0.0130888
					0.214404	0.0131381
					0.215204	0.01499
					0.201213	0.0142864
					0.220235	0.0115805
					0.213606	0.0142218
					0.219097	0.0133627
					0.217623	0.0149019
					0.212955	0.0118667
					0.219554	0.0134735
					0.221793	0.0149294
					0.224528	0.014082
					0.213507	0.0131263
					0.219578	0.0139335
					0.215441	0.0149522
					0.210819	0.0138866
					0.224244	0.0144071
					0.216831	0.0132301
					0.208498	0.0135672
					0.217991	0.0150883
					0.224069	0.013806
					0.216412	0.015468
					0.212924	0.0123589
					0.211477	0.0107595
					0.208154	0.0131657
					0.218817	0.0127564
					0.222658	0.0147843
					0.214784	0.0132871
					0.219769	0.0195025
					0.214848	0.0139733
					0.229962	0.0125007
					0.231233	0.0140316
					0.219348	0.0135617
					0.212273	0.0137884
					0.207182	0.013104
					0.21406	0.0106945
					0.221657	0.0160607
					0.215618	0.0137985
					0.217087	0.0116065
					0.222771	0.0136891
					0.222156	0.0115757
					0.214239	0.0122652
					0.228563	0.0126618
					0.209751	0.0151393
					0.217503	0.0137374
					0.211722	0.0135709
					0.211275	0.0152683
					0.216714	0.0142413
					0.216117	0.0127211
					0.215381	0.0138524
					0.207471	0.0153888
					0.220338	0.0144375
					0.206291	0.0139188
					0.218725	0.0143604
					0.219321	0.0162351
					0.216175	0.0168052
					0.215824	0.0152594
					0.225136	0.0136398
					0.216787	0.0157022
					0.216589	0.0152643
					0.231256	0.0163597
					0.214441	0.0151483
					0.229202	0.0164426
					0.22446	0.0135235
					0.225441	0.0144054
					0.212717	0.0137393
					0.222756	0.0150445
					0.221456	0.0170126
					0.225855	0.0154249
					0.217184	0.0151037
					0.222978	0.0125332
					0.215762	0.0155971
					0.22015	0.0163948
					0.214031	0.0152459
					0.213176	0.013996
					0.21781	0.0154743
					0.21041	0.0142812
					0.222813	0.0159465
					0.217361	0.0126858
					0.220437	0.014589
					0.218222	0.0144521
					0.220091	0.0160656
					0.214174	0.0147715
					0.215253	0.0125573
					0.205805	0.0144246
					0.214488	0.0143208
					0.210808	0.0156346
					0.215424	0.0159142
					0.209754	0.013772
					0.217558	0.0118894
					0.213113	0.0111669
					0.220204	0.0135774
					0.217705	0.0133967
					0.22369	0.0157987
					0.21706	0.0168299
					0.21885	0.016219
					0.218907	0.0137264
					0.213168	0.0143137
					0.220624	0.0124744
					0.206796	0.0125123
					0.217287	0.0153353
					0.223999	0.0140041
					0.22741	0.0122193
					0.211263	0.0143666
					0.22557	0.0145751
					0.222759	0.0109305
					0.219874	0.0150094
					0.223207	0.0150966
					0.221332	0.0133973
					0.213371	0.0136058
					0.221824	0.0138382
					0.227757	0.0151335
					0.230309	0.0124089
					0.198814	0.0134299
					0.22383	0.0140064
					0.214021	0.0146423
					0.223232	0.012835
					0.213563	0.0152014
					0.2147	0.015104
					0.219725	0.0120775
					0.22646	0.0158205
					0.217572	0.0147866
					0.21934	0.0152311
					0.210533	0.011247
					0.216001	0.0130651
					0.227977	0.0158597
					0.222587	0.0146242
					0.218774	0.0140188
					0.221667	0.0118909
					0.230942	0.0130999
					0.219881	0.0150349
					0.210968	0.0137711
					0.224204	0.0162409
					0.22714	0.0121162
					0.217091	0.0122866
					0.218737	0.0158526
					0.213608	0.017338
					0.219682	0.0132156
					0.224521	0.0136825
					0.221926	0.0126975
					0.215055	0.0166486
					0.210877	0.0133334
					0.214829	0.0144699
					0.2182	0.0141208
					0.2171	0.0136449
					0.214966	0.0147023
					0.22409	0.0129219
					0.213671	0.0141254
					0.213409	0.01433
					0.223084	0.0152365
					0.22063	0.0126521
					0.223612	0.0147975
					0.223446	0.013346
					0.214494	0.0160983
					0.231769	0.0149954
					0.220272	0.014172
					0.221923	0.0144937
					0.218915	0.0159266
					0.23203	0.0158538
					0.22233	0.0156863
					0.211474	0.0152569
					0.218436	0.0152056
					0.219709	0.0129876
					0.212308	0.0132617
					0.216059	0.0141761
					0.222888	0.0127955
					0.22824	0.0154957
					0.214729	0.0131353
					0.209232	0.0122299
					0.214614	0.0138978
					0.217101	0.0108103
					0.217399	0.0146962
					0.219785	0.0138196
					0.224418	0.0158584
					0.217046	0.0134631
					0.218144	0.0127968
					0.21588	0.0149708
					0.219173	0.0136308
					0.211457	0.0132632
					0.222349	0.0122358
					0.213661	0.0152156
					0.216704	0.0134941
					0.228474	0.0116636
					0.225991	0.0136414
					0.219801	0.012932
					0.214575	0.0125932
					0.228154	0.0122366
					0.213651	0.0144614
					0.210724	0.0138629
					0.215302	0.0132428
					0.224221	0.0166983
					0.220931	0.0145186
					0.226031	0.0131168
					0.222122	0.0159106
					0.223234	0.0160614
					0.219164	0.0139941
					0.213404	0.0122825
					0.20569	0.0142314
					0.214267	0.0143809
					0.222355	0.0141819
					0.220802	0.0123451
					0.202869	0.0124985
					0.21499	0.0137601
					0.210684	0.0146461
					0.217822	0.0138866
					0.218891	0.0127788
					0.216857	0.0149919
					0.218688	0.015782
					0.216819	0.0138817
					0.221068	0.0139935
					0.219641	0.0145781
					0.221978	0.0149071
					0.220879	0.0138206
					0.219101	0.013463
					0.225341	0.0144416
					0.217563	0.0138271
					0.216172	0.0137579
					0.220191	0.0130706
					0.217598	0.0137694
					0.214957	0.0130264
					0.212127	0.0132918
					0.219278	0.0146199
					0.224025	0.0134275
					0.221577	0.0139421
					0.213147	0.0153995
					0.219355	0.0150128
					0.224763	0.0151717
					0.216799	0.014545
					0.225059	0.0164732
					0.222542	0.0159688
					0.215502	0.0150666
					0.218004	0.0141652
					0.22219	0.0134561
					0.218795	0.0164628
					0.213838	0.0157171
					0.221435	0.0157562
					0.2099	0.0166476
