cur1_63	cur1_64	cur1_65	cur1_66	cur1_67	jlap1_63	jlap1_64	jlap1_65	jlap1_66	jlap1_67	rp5462	rp6367	rp6878	sub	sub3	tbasej3
-0.00501279			-0.0061956	-0.00425916	4.7405			14.1995	1.2266						
-0.00648544			-0.00624308	-0.00505163	4.74196			14.2133	1.22007						
-0.00606069			-0.00559317	-0.00370865	4.73074			14.2031	1.22912						
-0.00584943			-0.00706797	-0.00373785	4.73837			14.1861	1.24212						
-0.0052103			-0.0053262	-0.00589032	4.74213			14.2097	1.25225						
-0.00365515			-0.0061651	-0.00637082	4.74729			14.2219	1.22574						
-0.00521585			-0.0042924	-0.00592226	4.73117			14.1987	1.23119						
-0.00651878			-0.00479881	-0.00593568	4.75475			14.2255	1.25148						
-0.00769407			-0.00569091	-0.00603145	4.75136			14.228	1.24585						
-0.00302398			-0.00438711	-0.00437429	4.7529			14.2349	1.25823						
-0.00461223			-0.00435353	-0.0088868	4.75527			14.2393	1.24024						
-0.00398997			-0.00654206	-0.0048934	4.75582			14.2502	1.24827						
-0.005984			-0.00501188	-0.00680669	4.76325			14.242	1.25646						
-0.005949			-0.00498841	-0.00604033	4.7539			14.2566	1.25272						
-0.00590347			-0.00663234	-0.00706034	4.77014			14.2774	1.24901						
-0.00357098			-0.00413736	-0.00513377	4.76674			14.2794	1.25139						
-0.00640651			-0.00534022	-0.00589144	4.76736			14.2544	1.26019						
-0.00463426			-0.00478658	-0.00362778	4.79393			14.2455	1.26387						
-0.00664927			-0.00489155	-0.003896	4.79866			14.2732	1.26565						
-0.00542876			-0.00600937	-0.00455193	4.77057			14.2784	1.25624						
-0.00604272			-0.00568758	-0.00379785	4.80206			14.2613	1.2741						
-0.00431721			-0.00663098	-0.00441253	4.80262			14.2646	1.28265						
-0.00851487			-0.0043869	-0.00338215	4.7947			14.277	1.287						
-0.00683479			-0.00497796	-0.00798228	4.80344			14.2892	1.2658						
-0.00465744			-0.0051878	-0.00458764	4.81372			14.2707	1.2641						
-0.00707162			-0.00445459	-0.00460193	4.81821			14.3079	1.25387						
-0.00471671			-0.00370285	-0.00455484	4.81092			14.2773	1.27521						
-0.00405329			-0.00428379	-0.00734389	4.82204			14.2944	1.26672						
-0.00800082			-0.00562626	-0.00567893	4.81696			14.3038	1.26875						
-0.0066312			-0.00894058	-0.00547939	4.81295			14.2736	1.25956						
-0.00633587			-0.00523944	-0.00241318	4.84765			14.3014	1.27791						
-0.00380188			-0.00384926	-0.00320666	4.82465			14.306	1.26942						
-0.00415729			-0.0053921	-0.00346752	4.83639			14.3013	1.27072						
-0.00505772			-0.0058223	-0.00495791	4.84891			14.3018	1.28699						
-0.00738031			-0.00775611	-0.00209873	4.83593			14.2913	1.28195						
-0.00442416			-0.00706057	-0.00564368	4.84624			14.3264	1.2886						
-0.0029659			-0.00538757	-0.00561931	4.8391			14.3351	1.28017						
-0.00526681			-0.00623761	-0.00833178	4.84422			14.3308	1.27726						
-0.00392097			-0.00336463	-0.00574193	4.86439			14.3482	1.28656						
-0.00421846			-0.00538133	-0.00491878	4.85358			14.3502	1.30406						
-0.00440703			-0.00610253	-0.00532991	4.87279			14.3464	1.27831						
-0.00387008			-0.00850801	-0.00409423	4.87813			14.3461	1.30366						
-0.00490702			-0.00699371	-0.00524539	4.88707			14.3698	1.29388						
-0.00477052			-0.00439034	-0.00361815	4.89073			14.3664	1.29679						
-0.00747157			-0.0056656	-0.00604338	4.87184			14.3366	1.30958						
-0.00259944			-0.00541813	-0.00449777	4.87489			14.3772	1.30607						
-0.00446606			-0.00325516	-0.0059007	4.88458			14.363	1.30599						
-0.00477304			-0.00576489	-0.005047	4.88854			14.3659	1.30186						
-0.00680052			-0.00790914	-0.00435329	4.87362			14.3657	1.30491						
-0.00397312			-0.00664489	-0.00441384	4.87335			14.3685	1.30838						
-0.00479113			-0.00666922	-0.00612699	4.88638			14.3714	1.30372						
-0.0072016			-0.00701172	-0.00416307	4.86524			14.369	1.3262						
-0.0026098			-0.00577526	-0.0034091	4.90785			14.3758	1.31642						
-0.005569			-0.00402043	-0.0036919	4.90736			14.3675	1.31672						
-0.00515886			-0.00477529	-0.00567665	4.89145			14.3809	1.33102						
-0.00403808			-0.00686844	-0.00623613	4.89848			14.4045	1.31794						
-0.00375388			-0.00509529	-0.00405533	4.91301			14.4128	1.31498						
-0.00408427			-0.00453192	-0.00695605	4.92392			14.3957	1.308						
-0.0061493			-0.00563335	-0.00351486	4.92171			14.3826	1.32517						
-0.00553676			-0.00551075	-0.0058148	4.92332			14.4082	1.30849						
-0.00612946			-0.00752854	-0.00682801	4.93069			14.3932	1.33342						
-0.00599575			-0.00539706	-0.0045635	4.92263			14.4064	1.32538						
-0.00581257			-0.00503805	-0.00321108	4.9382			14.4253	1.3289						
-0.00538426			-0.00598325	-0.00693188	4.91821			14.405	1.32747						
-0.00469184			-0.00544812	-0.00381747	4.94183			14.4098	1.32954						
-0.00564567			-0.00603264	-0.00562104	4.95459			14.4053	1.33202						
-0.00565766			-0.00479681	-0.00498881	4.93084			14.4297	1.34065						
-0.00605191			-0.0045519	-0.0062228	4.96861			14.4327	1.32882						
-0.00638609			-0.00269043	-0.00741078	4.94826			14.4373	1.34016						
-0.00647566			-0.00668412	-0.00589289	4.95585			14.4333	1.31256						
-0.00717521			-0.00276996	-0.00543844	4.93799			14.4546	1.34391						
-0.00541846			-0.00484022	-0.00527741	4.95062			14.4422	1.32102						
-0.00654373			-0.00653842	-0.00743121	4.94462			14.4418	1.34343						
-0.00771765			-0.00668507	-0.00437759	4.97848			14.4416	1.35349						
-0.00622083			-0.00650413	-0.00570477	4.93658			14.4743	1.34918						
-0.00714755			-0.00717616	-0.0037341	4.96202			14.4735	1.34928						
-0.0060031			-0.00438327	-0.00702837	4.99489			14.4637	1.35883						
-0.00479015			-0.00438966	-0.00415861	4.98441			14.4664	1.38258						
-0.00337101			-0.00573667	-0.00367571	4.98801			14.4837	1.34058						
-0.00647885			-0.00533942	-0.00442588	4.99302			14.4761	1.35487						
-0.00409863			-0.00708955	-0.00454295	4.98822			14.4745	1.36465						
-0.00507715			-0.00317425	-0.00572537	5.01899			14.4923	1.36336						
-0.00429502			-0.0048187	-0.00501854	4.98824			14.4958	1.36549						
-0.00507727			-0.00277257	-0.00690459	4.99691			14.4783	1.36254						
-0.00572921			-0.00621817	-0.00514713	4.99898			14.4886	1.36739						
-0.00507665			-0.00487864	-0.00469991	5.00506			14.4697	1.36465						
-0.00489318			-0.00434774	-0.0049266	5.01827			14.5015	1.37437						
-0.0050182			-0.00645535	-0.00379415	5.02726			14.4945	1.36482						
-0.00341906			-0.0025215	-0.00550332	5.0183			14.5165	1.36404						
-0.00502335			-0.0055224	-0.00617508	5.02108			14.5046	1.37762						
-0.00772824			-0.00608138	-0.00426706	5.04336			14.5115	1.37662						
-0.00408511			-0.00522736	-0.00338542	5.03957			14.4977	1.36928						
-0.00581713			-0.00276592	-0.00593438	5.04777			14.5197	1.36262						
-0.00589265			-0.00760606	-0.00507586	5.04636			14.5183	1.36548						
-0.00727173			-0.0071957	-0.00295335	5.03884			14.5024	1.37398						
-0.00675023			-0.00631474	-0.00413959	5.02891			14.5413	1.37198						
-0.00540976			-0.00487356	-0.00650934	5.06506			14.521	1.37713						
-0.00448478			-0.00414877	-0.00510926	5.04982			14.5587	1.37211						
-0.00517419			-0.00548977	-0.00607291	5.0663			14.5467	1.38616						
-0.00529898			-0.00754369	-0.00415363	5.05666			14.5134	1.38434						
-0.00336589			-0.00478216	-0.00416833	5.07293			14.5369	1.37721						
-0.00461113			-0.00721769	-0.00330045	5.07385			14.5384	1.40128						
-0.00453561			-0.00432934	-0.00402902	5.10982			14.5355	1.39104						
-0.00490378			-0.00496556	-0.0061738	5.09824			14.5655	1.39145						
-0.00533669			-0.00374556	-0.00534612	5.10107			14.5552	1.41071						
-0.00420224			-0.00512997	-0.00533134	5.11908			14.5593	1.38316						
-0.00774325			-0.00520917	-0.00423696	5.10031			14.564	1.39964						
-0.00568797			-0.00487256	-0.00562702	5.09287			14.5511	1.40863						
-0.00627033			-0.00363589	-0.00551914	5.0982			14.5743	1.39378						
-0.00853207			-0.00249654	-0.00513672	5.13252			14.5879	1.41349						
-0.00765259			-0.00532482	-0.00398206	5.11057			14.5775	1.4002						
-0.00426279			-0.00761907	-0.00550242	5.11089			14.5692	1.41257						
-0.00598946			-0.00621608	-0.00389713	5.12321			14.5823	1.41162						
-0.00522029			-0.00375986	-0.00377145	5.10082			14.5704	1.41119						
-0.0029267			-0.00395157	-0.00725219	5.13583			14.6028	1.41379						
-0.00572888			-0.00476417	-0.0058581	5.12149			14.6068	1.42677						
-0.00603339			-0.00362379	-0.00505026	5.15927			14.5834	1.42816						
-0.00506641			-0.00336236	-0.00433815	5.15323			14.616	1.39709						
-0.00773612			-0.00285663	-0.0069771	5.14695			14.5959	1.40467						
-0.0067954			-0.00467814	-0.00632866	5.14658			14.5892	1.42504						
-0.00363145			-0.00352519	-0.00467752	5.16701			14.5977	1.39912						
-0.00647256			-0.00208356	-0.0059764	5.15801			14.6165	1.42116						
-0.00430434			-0.00556785	-0.00593468	5.16429			14.5907	1.41704						
-0.00381086			-0.00583447	-0.00685447	5.14668			14.6075	1.43161						
-0.00396317			-0.00510252	-0.00600834	5.18131			14.646	1.43271						
-0.00463737			-0.00608507	-0.00333197	5.15641			14.6268	1.43303						
-0.00594968			-0.0032092	-0.00640187	5.17987			14.6329	1.42419						
-0.00458502			-0.0054434	-0.00537404	5.17362			14.6063	1.42257						
-0.00453665			-0.00586982	-0.00389756	5.16806			14.5963	1.42595						
-0.00468957			-0.00596053	-0.00593965	5.16595			14.6159	1.42189						
-0.00455585			-0.00531702	-0.00515104	5.17313			14.6253	1.43907						
-0.00627065			-0.00504507	-0.00593082	5.17924			14.6173	1.43869						
-0.00628597			-0.00530119	-0.00435568	5.21581			14.635	1.44249						
-0.00537105			-0.00381964	-0.00515633	5.21302			14.6203	1.44855						
-0.00618835			-0.00583117	-0.00442314	5.20302			14.6439	1.43438						
-0.0069341			-0.00622813	-0.00426107	5.20506			14.6238	1.46368						
-0.00549998			-0.00460339	-0.00489467	5.22804			14.6513	1.45015						
-0.00841315			-0.00589923	-0.00350321	5.23368			14.6482	1.45894						
-0.00588757			-0.00119389	-0.00378391	5.22345			14.6469	1.45651						
-0.00573331			-0.00550921	-0.00570947	5.23207			14.6693	1.45416						
-0.00594327			-0.00513092	-0.00537092	5.20945			14.6639	1.45367						
-0.00581982			-0.00530955	-0.00181506	5.22485			14.6933	1.45441						
-0.00490575			-0.00542861	-0.00533205	5.2614			14.6207	1.46278						
-0.00569428			-0.00330789	-0.00588347	5.22862			14.6608	1.45756						
-0.00501795			-0.00639515	-0.00472037	5.24211			14.6478	1.45869						
-0.00479909			-0.00573016	-0.00584466	5.2558			14.6466	1.46034						
-0.00652957			-0.00422318	-0.00498769	5.26172			14.6602	1.47022						
-0.00494196			-0.00553152	-0.00579192	5.244			14.6814	1.45206						
-0.00429941			-0.00472368	-0.00637153	5.27783			14.673	1.44581						
-0.00505828			-0.00562433	-0.00412802	5.26392			14.6726	1.47243						
-0.00623714			-0.00448171	-0.0058587	5.26211			14.6749	1.45055						
-0.00301999			-0.0049392	-0.00658501	5.2642			14.6861	1.46871						
-0.00508013			-0.00600213	-0.00628841	5.27802			14.6494	1.48461						
-0.00482804			-0.00356933	-0.00372067	5.30258			14.6947	1.48254						
-0.00384164			-0.00322899	-0.00437746	5.26699			14.6705	1.47854						
-0.00609017			-0.00421176	-0.00629006	5.29827			14.6837	1.4849						
-0.00465188			-0.00407301	-0.00572682	5.27953			14.6862	1.4908						
-0.00729074			-0.00444011	-0.00572621	5.31259			14.7059	1.48334						
-0.00660129			-0.00391105	-0.00433999	5.28295			14.6868	1.48939						
-0.00521845			-0.00492501	-0.0045682	5.29702			14.7018	1.49887						
-0.00595135			-0.00599294	-0.00564915	5.30394			14.7167	1.48972						
-0.00400264			-0.00385176	-0.00634936	5.31133			14.7319	1.47862						
-0.00450732			-0.00430112	-0.00469678	5.31322			14.72	1.50156						
-0.00579771			-0.00553867	-0.00722369	5.31044			14.6885	1.48354						
-0.0058644			-0.00333875	-0.00526439	5.3096			14.7281	1.50466						
-0.00399044			-0.00542379	-0.00400132	5.2993			14.702	1.50642						
-0.00491468			-0.00538125	-0.00573081	5.32269			14.7308	1.49487						
-0.00470867			-0.00604816	-0.00579422	5.32254			14.7146	1.50462						
-0.00378584			-0.00267896	-0.00666906	5.33688			14.7091	1.48742						
-0.00734345			-0.00430673	-0.00583796	5.31635			14.7319	1.51856						
-0.00527283			-0.00452119	-0.00382403	5.36358			14.7218	1.52396						
-0.00663342			-0.0040719	-0.00530293	5.34417			14.7263	1.52946						
-0.00459404			-0.00283956	-0.00368282	5.32685			14.7311	1.53214						
-0.0061138			-0.00309541	-0.00583868	5.35592			14.7417	1.51983						
-0.00621455			-0.00425379	-0.00663314	5.33588			14.7456	1.51579						
-0.00346829			-0.00670741	-0.00659402	5.36225			14.7304	1.52817						
-0.00378424			-0.00613382	-0.00709232	5.34605			14.7641	1.52738						
-0.00848978			-0.00677766	-0.00636712	5.36298			14.739	1.52674						
-0.00546652			-0.00400064	-0.00830716	5.34852			14.7624	1.53428						
-0.00529031			-0.00154839	-0.00605282	5.37728			14.7416	1.53891						
-0.00521504			-0.00402923	-0.00568872	5.37268			14.7596	1.52527						
-0.00453259			-0.00542196	-0.00735412	5.38585			14.7596	1.53173						
-0.00738982			-0.0072127	-0.00623323	5.3655			14.7628	1.53136						
-0.00595268			-0.00558322	-0.00428986	5.37568			14.7366	1.53752						
-0.00458301			-0.00448031	-0.00475012	5.4009			14.7508	1.53941						
-0.00606148			-0.00327315	-0.00444645	5.36243			14.786	1.55962						
-0.0047625			-0.00689489	-0.00497612	5.37357			14.7629	1.54836						
-0.00862529			-0.0035787	-0.00625126	5.40544			14.763	1.55296						
-0.00450573			-0.00776966	-0.00567136	5.42822			14.7706	1.5441						
-0.00283811			-0.00749296	-0.00707475	5.39054			14.7905	1.54105						
-0.00618146			-0.0045541	-0.0016955	5.38671			14.7781	1.56351						
-0.00780803			-0.00318196	-0.00410621	5.40859			14.7638	1.57407						
-0.00312741			-0.00580279	-0.00513117	5.4073			14.7689	1.55325						
-0.00554797			-0.00412143	-0.00560972	5.43035			14.7789	1.55544						
-0.00458005			-0.00509335	-0.00458526	5.41553			14.7663	1.58162						
-0.00662439			-0.00314103	-0.00471891	5.42211			14.7918	1.55084						
-0.00563628			-0.00666468	-0.00463467	5.42512			14.7612	1.58678						
-0.00367139			-0.0021603	-0.00471157	5.44145			14.7834	1.56239						
-0.00520678			-0.00652629	-0.00566617	5.42425			14.7916	1.57678						
-0.0073171			-0.00542112	-0.00426579	5.43239			14.795	1.57468						
-0.0073522			-0.00499078	-0.00399634	5.43339			14.795	1.57607						
-0.00933723			-0.00584445	-0.00608035	5.42786			14.8022	1.58843						
-0.00653315			-0.00550557	-0.00590122	5.41401			14.7993	1.57258						
-0.00774419			-0.00523314	-0.00548154	5.47327			14.7832	1.57732						
-0.00600398			-0.00612162	-0.00449117	5.42596			14.8134	1.56045						
-0.00819665			-0.00266475	-0.00373687	5.4398			14.8185	1.59364						
-0.00556043			-0.00355346	-0.00782875	5.45732			14.8089	1.60121						
-0.00520094			-0.00573743	-0.00685643	5.45176			14.8198	1.60551						
-0.00485424			-0.00481308	-0.00479573	5.45533			14.8073	1.62845						
-0.00315764			-0.00426199	-0.00313287	5.44655			14.8139	1.60331						
-0.00460171			-0.0062974	-0.00487829	5.46599			14.8474	1.61283						
-0.00612587			-0.00723337	-0.00703057	5.46491			14.8184	1.60248						
-0.00614173			-0.00371683	-0.00439594	5.44596			14.8236	1.62366						
-0.00672783			-0.00678308	-0.00629681	5.47122			14.831	1.61063						
-0.00527863			-0.00555499	-0.00499356	5.46891			14.8376	1.59822						
-0.00681661			-0.00242428	-0.00399309	5.48195			14.8323	1.58517						
-0.00684548			-0.00307088	-0.00345853	5.47647			14.8448	1.62283						
-0.00334283			-0.00527719	-0.00574917	5.49837			14.8281	1.63695						
-0.00692526			-0.00682822	-0.00608422	5.47368			14.859	1.61703						
-0.00643493			-0.00758732	-0.00686532	5.47101			14.8201	1.61765						
-0.00725228			-0.00397689	-0.00565608	5.49847			14.8522	1.64433						
-0.00662782			-0.00407507	-0.00415696	5.47815			14.8516	1.63377						
-0.00516594			-0.00506887	-0.00323193	5.47773			14.8276	1.65738						
-0.00531214			-0.00415183	-0.00567053	5.50404			14.8395	1.63421						
-0.00491586			-0.00532701	-0.00548478	5.50169			14.8474	1.66816						
-0.00576477			-0.00450887	-0.00478408	5.50373			14.8477	1.63945						
-0.00434482			-0.00628559	-0.00476982	5.51295			14.8572	1.65913						
-0.00500744			-0.00427033	-0.00575833	5.50615			14.8703	1.64984						
-0.00700159			-0.00263112	-0.00471701	5.50154			14.8449	1.63909						
-0.00695229			-0.00498275	-0.00342924	5.51812			14.8726	1.66232						
-0.00278788			-0.00614739	-0.00420161	5.51124			14.8769	1.65719						
-0.00298552			-0.00478328	-0.0049682	5.51586			14.8734	1.65162						
-0.00543178			-0.00613301	-0.00207796	5.50833			14.8836	1.65271						
-0.00451762			-0.0035923	-0.0068596	5.50015			14.8712	1.66331						
-0.0062549			-0.00630847	-0.00492206	5.52688			14.8829	1.64046						
-0.00599926			-0.00562324	-0.00383858	5.53223			14.9016	1.67218						
-0.00601223			-0.00575093	-0.00263762	5.52694			14.8602	1.68264						
-0.00525207			-0.00372396	-0.00549961	5.55701			14.8791	1.66812						
-0.00395834			-0.00664989	-0.00594919	5.54074			14.8811	1.66266						
-0.00392797			-0.00538102	-0.00511133	5.53584			14.8946	1.67642						
-0.00563311			-0.00658505	-0.00428511	5.53416			14.8989	1.69283						
-0.00524277			-0.00436189	-0.00443246	5.5526			14.9002	1.69169						
-0.0039361			-0.00657858	-0.00605189	5.55274			14.9086	1.68662						
-0.00421055			-0.00540921	-0.00657381	5.55752			14.9141	1.7024						
-0.00720449			-0.00437633	-0.00474031	5.54576			14.9077	1.68765						
-0.00538406			-0.00452867	-0.00529557	5.57031			14.8865	1.68457						
-0.0069615			-0.00671439	-0.00603898	5.56029			14.9147	1.69384						
-0.00509825			-0.00520349	-0.00559107	5.55252			14.899	1.71587						
-0.00681457			-0.00390112	-0.00790276	5.57556			14.9117	1.70873						
-0.00339651			-0.00379001	-0.00425281	5.56789			14.9124	1.69797						
-0.00619226			-0.00394477	-0.00564112	5.56446			14.9156	1.71754						
-0.00361253			-0.00808823	-0.00559663	5.58188			14.9083	1.72017						
-0.00523263			-0.00467146	-0.00792486	5.56545			14.9012	1.71179						
-0.00461031			-0.00622915	-0.00690935	5.5556			14.9369	1.71725						
-0.0054119			-0.00556772	-0.00689074	5.56921			14.9113	1.72162						
-0.0052802			-0.00513059	-0.00573939	5.61833			14.9124	1.718						
-0.00457195			-0.00267544	-0.00419863	5.58587			14.941	1.73634						
-0.00234			-0.00731669	-0.00617433	5.58385			14.9333	1.72466						
-0.00534914			-0.00615637	-0.00676912	5.60436			14.9864	1.72516						
-0.00529305			-0.00515304	-0.00471601	5.60743			14.966	1.7413						
-0.00544831			-0.00439603	-0.0044084	5.6008			14.976	1.73312						
-0.00322357			-0.00489642	-0.00564272	5.60709			14.9571	1.73005						
-0.00432226			-0.0052206	-0.00662156	5.62077			14.9617	1.72665						
-0.00624965			-0.00583687	-0.00367691	5.60605			14.9832	1.73903						
-0.00351585			-0.00674666	-0.00172352	5.63002			14.9577	1.73897						
-0.00548844			-0.00414329	-0.00615522	5.60963			14.9743	1.7411						
-0.00537068			-0.00416897	-0.0041803	5.60989			14.9779	1.74476						
-0.00608508			-0.0059232	-0.00597867	5.63218			14.977	1.75055						
-0.00680174			-0.00475966	-0.00548061	5.62231			14.9832	1.74753						
-0.00475506			-0.00498378	-0.00533373	5.64153			14.9547	1.7625						
-0.00435498			-0.00682235	-0.00671449	5.63997			14.9942	1.75007						
-0.00592141			-0.00483604	-0.00659384	5.63394			14.9782	1.75738						
-0.00572473			-0.00536806	-0.00516302	5.6714			15.0032	1.75737						
-0.00448114			-0.00407919	-0.0050566	5.64939			14.9966	1.75284						
-0.0057841			-0.00452603	-0.00599449	5.65698			15.0246	1.76596						
-0.00555942			-0.00613903	-0.00650356	5.64724			14.9984	1.76547						
-0.00460974			-0.00322845	-0.0058568	5.64402			15.0118	1.78266						
-0.0063116			-0.00603391	-0.00643196	5.65707			15.0189	1.77243						
-0.0067848			-0.00654985	-0.00607827	5.65575			15.0118	1.76644						
-0.00728709			-0.00470589	-0.00436557	5.66614			14.9959	1.7997						
-0.00564731			-0.00603581	-0.00593734	5.67927			15.0224	1.7831						
-0.00381812			-0.00508072	-0.0038545	5.69079			15.0087	1.77177						
-0.0051476			-0.00702566	-0.00729709	5.69378			15.0377	1.77281						
-0.00818894			-0.00430599	-0.0067684	5.67597			15.028	1.78375						
-0.00438214			-0.00677971	-0.00679151	5.67681			15.0503	1.80249						
-0.0032204			-0.00460962	-0.00448773	5.6951			15.0705	1.79918						
-0.00482846			-0.00570525	-0.00411499	5.68921			15.0308	1.80865						
-0.00607074			-0.00505479	-0.00329672	5.68837			15.0219	1.81591						
-0.00416715			-0.00645215	-0.00546388	5.68068			15.0307	1.79417						
-0.00509797			-0.00526099	-0.00566413	5.69195			15.0727	1.81676						
-0.00650332			-0.00440538	-0.00612274	5.69697			15.0529	1.79041						
-0.00672581			-0.00822513	-0.00386522	5.70701			15.0784	1.78857						
-0.00564636			-0.00654629	-0.00507493	5.72595			15.0505	1.82573						
-0.00644859			-0.00652287	-0.00331063	5.73949			15.0491	1.83295						
-0.00629644			-0.00465108	-0.00681418	5.70969			15.0434	1.81778						
-0.00842148			-0.00788065	-0.00487376	5.72115			15.0785	1.81524						
-0.00667306			-0.00553946	-0.00477918	5.74044			15.0899	1.81382						
-0.00684156			-0.00603516	-0.00459829	5.72989			15.0949	1.82235						
-0.00457299			-0.00471349	-0.00299212	5.74005			15.0609	1.82093						
-0.00388267			-0.00635326	-0.00475471	5.72632			15.0897	1.83322						
-0.00326453			-0.00524858	-0.00397784	5.76363			15.0984	1.83932						
-0.00687533			-0.00441314	-0.00347568	5.73404			15.0979	1.80811						
-0.00470563			-0.00424584	-0.0045639	5.74317			15.098	1.83805						
-0.00754705			-0.00350778	-0.00377837	5.76475			15.1204	1.83192						
-0.00707754			-0.00454196	-0.00578448	5.75501			15.0898	1.83485						
-0.00233094			-0.00560387	-0.00633802	5.76505			15.1059	1.86504						
-0.0067947			-0.00567345	-0.00568837	5.77375			15.0939	1.84577						
-0.00479408			-0.00758716	-0.00430212	5.77102			15.1032	1.84233						
-0.00587221			-0.00423101	-0.00529158	5.77009			15.1371	1.83389						
-0.00452301			-0.00643705	-0.00595469	5.77611			15.139	1.84976						
-0.00672062			-0.00597051	-0.00635956	5.7913			15.1518	1.85258						
-0.00645159			-0.0033921	-0.0064227	5.78401			15.1223	1.86104						
-0.00705511			-0.00738242	-0.0036366	5.79023			15.1212	1.85893						
-0.00288036			-0.00633318	-0.00527395	5.77204			15.1182	1.85805						
-0.00362268			-0.00510322	-0.00338339	5.81321			15.1269	1.87743						
-0.00512367			-0.00418202	-0.00580349	5.81589			15.1398	1.87126						
-0.00468669			-0.00691053	-0.0052508	5.82026			15.155	1.88192						
-0.00431722			-0.00362705	-0.00443296	5.79695			15.1447	1.87908						
-0.00342456			-0.00658228	-0.00596191	5.82171			15.1336	1.88534						
-0.00462926			-0.00501527	-0.00375314	5.82938			15.1715	1.88788						
-0.00728921			-0.0045186	-0.00498141	5.81244			15.1469	1.87933						
-0.00556668			-0.00614568	-0.00466633	5.8255			15.1643	1.88909						
-0.00774281			-0.00556474	-0.00406953	5.79813			15.1881	1.85927						
-0.00464863			-0.00590648	-0.00567675	5.84103			15.1765	1.87801						
-0.00632891			-0.00606197	-0.00374502	5.8409			15.1574	1.89917						
-0.00844068			-0.00553902	-0.00481444	5.86486			15.1825	1.88605						
-0.00662014			-0.00625132	-0.00597769	5.8669			15.1762	1.88537						
-0.00512925			-0.0043357	-0.00465316	5.85355			15.1817	1.89273						
-0.00801117			-0.00573819	-0.00752046	5.81896			15.2027	1.89693						
-0.00438377			-0.00533041	-0.00332978	5.84804			15.1912	1.89786						
-0.00454293			-0.00431808	-0.00738731	5.85336			15.2107	1.89207						
-0.00441441			-0.00556555	-0.00574688	5.85337			15.1524	1.90931						
-0.00435281			-0.00637783	-0.00466092	5.86132			15.1912	1.91692						
-0.00601197			-0.00459993	-0.00554414	5.86969			15.1992	1.89981						
-0.00754274			-0.00444258	-0.00510184	5.87303			15.2107	1.91872						
-0.00537212			-0.00652167	-0.00587638	5.89034			15.1882	1.91451						
-0.00502459			-0.00440796	-0.00303398	5.8773			15.2199	1.918						
-0.00622265			-0.00725427	-0.00586913	5.88775			15.2185	1.90914						
-0.00622697			-0.00519451	-0.00609855	5.89483			15.2227	1.93188						
-0.00640217			-0.00285525	-0.00439729	5.90072			15.2211	1.93871						
-0.00497337			-0.00441142	-0.00733949	5.927			15.2035	1.91878						
-0.00735185			-0.00571479	-0.00550753	5.90651			15.2192	1.92297						
-0.00511517			-0.00591753	-0.00611236	5.90148			15.232	1.93162						
-0.00365035			-0.00447934	-0.00593536	5.90759			15.2481	1.95435						
-0.00683315			-0.00629964	-0.0045215	5.92354			15.2512	1.92952						
-0.0050159			-0.00287948	-0.00547851	5.93261			15.2304	1.96384						
-0.00525848			-0.00577636	-0.005064	5.92317			15.2218	1.94949						
-0.00584948			-0.0069242	-0.00197847	5.94149			15.2529	1.9334						
-0.00686909			-0.00525983	-0.00461465	5.94046			15.2292	1.94395						
-0.00540886			-0.00385883	-0.00614273	5.96135			15.2688	1.94934						
-0.0065808			-0.00526493	-0.00421155	5.9415			15.2785	1.937						
-0.00427492			-0.00563617	-0.00647296	5.94295			15.2661	1.9386						
-0.00608057			-0.0072363	-0.0058405	5.97185			15.2692	1.96232						
-0.00526538			-0.00575325	-0.00458395	5.95355			15.2696	1.95612						
-0.00379013			-0.0063975	-0.00379815	5.97621			15.2518	1.97434						
-0.0050679			-0.00743954	-0.00740302	5.96633			15.2759	1.97583						
-0.00589572			-0.0020202	-0.00658315	5.97548			15.2862	1.95538						
-0.00480094			-0.0066465	-0.0036851	5.97116			15.2822	1.95963						
-0.00736704			-0.00456482	-0.00435059	5.97242			15.2724	1.95504						
-0.0053029			-0.00818352	-0.00654929	5.9984			15.2898	1.9581						
-0.00631294			-0.00608243	-0.00544062	5.99305			15.3046	1.98292						
-0.00635403			-0.00466723	-0.00684238	5.98868			15.2987	1.98448						
-0.00324937			-0.0026712	-0.00556494	6.00917			15.3089	1.98722						
-0.00340034			-0.00816061	-0.00593367	6.00312			15.2895	1.98111						
-0.00358541			-0.00272141	-0.00451906	6.01072			15.315	1.97926						
-0.00595433			-0.00506149	-0.00566408	6.01992			15.3172	1.99058						
-0.00511574			-0.00603719	-0.00423209	6.02934			15.314	1.9772						
-0.00558667			-0.00411552	-0.0046524	6.02444			15.3084	2.00307						
-0.00620902			-0.00482525	-0.00598991	6.01781			15.3128	1.99073						
-0.00429585			-0.00599125	-0.00517609	6.03017			15.3259	1.98996						
-0.00481964			-0.0045881	-0.00497465	6.02911			15.3109	1.9978						
-0.00449986			-0.0052006	-0.00659158	6.05149			15.318	2.00159						
-0.00443207			-0.00303561	-0.00490392	6.03479			15.3169	1.99157						
-0.00675859			-0.00702763	-0.00230326	6.06122			15.3423	2.0177						
-0.00425785			-0.000731215	-0.0050373	6.06854			15.3585	2.01856						
-0.00326988			-0.005187	-0.00622936	6.05828			15.3674	2.00076						
-0.00466739			-0.00433939	-0.00471309	6.06128			15.3397	2.0215						
