sub2	tbasej2	rp2837	rp4150b	cur2_38	cur2_39	lap2_38	lap2_39
				0.0148173	0.0170326	0.205092	0.378188
				0.0155108	0.0169737	0.205084	0.378234
				0.0151213	0.0158992	0.205076	0.378281
				0.0173181	0.0169637	0.205069	0.378331
				0.0163922	0.0179144	0.205062	0.378381
				0.0151222	0.0179309	0.205054	0.378433
				0.013022	0.0168414	0.205046	0.378488
				0.0140789	0.0185665	0.205037	0.378542
				0.0168735	0.0159257	0.205029	0.378594
				0.014336	0.0173327	0.20502	0.378648
				0.0142296	0.0182721	0.205012	0.378704
				0.0153202	0.019136	0.205004	0.37876
				0.0156404	0.0176522	0.204997	0.378818
				0.0152837	0.017775	0.20499	0.378876
				0.015478	0.0165423	0.204984	0.378937
				0.0145817	0.0175634	0.204979	0.379002
				0.0152103	0.016945	0.204975	0.379065
				0.0151764	0.0178934	0.204971	0.379129
				0.0135088	0.0165808	0.204968	0.379193
				0.014302	0.0155942	0.204965	0.379258
				0.0147821	0.0169578	0.204961	0.379326
				0.0157074	0.0189859	0.204958	0.379399
				0.0163206	0.0157797	0.204956	0.379474
				0.0158112	0.0171042	0.204953	0.379549
				0.0162426	0.0190144	0.20495	0.379624
				0.0148667	0.0183932	0.204948	0.379699
				0.0178884	0.0179604	0.204946	0.379775
				0.0154264	0.0180842	0.204943	0.379851
				0.0153948	0.0176524	0.20494	0.379929
				0.0153807	0.0181659	0.204936	0.380008
				0.0153511	0.0176046	0.204931	0.380088
				0.0140899	0.0173056	0.204927	0.38017
				0.0162917	0.0194338	0.204923	0.380254
				0.0138577	0.0147053	0.204919	0.380339
				0.0161623	0.018431	0.204915	0.380428
				0.0161382	0.0167259	0.204911	0.380519
				0.0151298	0.0172614	0.204906	0.380611
				0.0162071	0.0187999	0.204902	0.380705
				0.0149686	0.016493	0.204898	0.380797
				0.0133171	0.0161162	0.204894	0.380886
				0.0167009	0.0154927	0.20489	0.380976
				0.0154064	0.0157554	0.204885	0.381066
				0.0139418	0.0174641	0.20488	0.381152
				0.014176	0.0185226	0.204875	0.381238
				0.0137011	0.017037	0.20487	0.381322
				0.0154447	0.0173288	0.204866	0.381405
				0.014257	0.0180235	0.204862	0.381486
				0.0158736	0.0173622	0.20486	0.381565
				0.0150129	0.0171442	0.204856	0.381642
				0.0148791	0.0165764	0.204853	0.381718
				0.0164002	0.0189293	0.204851	0.381794
				0.0140475	0.0158359	0.204847	0.381868
				0.0171922	0.0172513	0.204842	0.381941
				0.015498	0.0187573	0.204837	0.382015
				0.0144274	0.0167618	0.204831	0.382088
				0.0144994	0.0177851	0.204825	0.38216
				0.0144293	0.0180803	0.20482	0.382231
				0.0178391	0.0182171	0.204814	0.3823
				0.0140373	0.0172866	0.204808	0.382369
				0.0147818	0.0186078	0.204801	0.382437
				0.014926	0.0171024	0.204793	0.382501
				0.0167191	0.0166442	0.204785	0.382563
				0.0137045	0.0154818	0.204779	0.382623
				0.0159056	0.0182395	0.204773	0.382682
				0.0147107	0.0199202	0.204766	0.38274
				0.0165694	0.0176507	0.204759	0.382798
				0.0160082	0.0166075	0.204752	0.382854
				0.0119471	0.0192643	0.204746	0.382909
				0.0153799	0.0193385	0.204741	0.382963
				0.0140279	0.0171651	0.204736	0.383013
				0.0150968	0.0167115	0.204732	0.383064
				0.0153761	0.0177628	0.204727	0.383115
				0.0131345	0.019662	0.204723	0.383166
				0.0140923	0.0169232	0.204719	0.383216
				0.0145363	0.0189485	0.204716	0.383265
				0.01429	0.0194009	0.204713	0.383315
				0.0161347	0.0169946	0.20471	0.383365
				0.0137255	0.0182103	0.204705	0.383411
				0.0156332	0.0158219	0.2047	0.383456
				0.0146817	0.0158491	0.204696	0.3835
				0.0154925	0.0167272	0.204692	0.383544
				0.0150473	0.0203391	0.20469	0.383587
				0.0132456	0.0169019	0.204688	0.38363
				0.0147425	0.0198606	0.204688	0.383674
				0.0144897	0.0168506	0.204688	0.383718
				0.013255	0.0174052	0.204688	0.383763
				0.0158681	0.0177069	0.204689	0.383807
				0.0140432	0.0172257	0.204689	0.383847
				0.016374	0.0166033	0.204689	0.383886
				0.0153019	0.0200541	0.20469	0.383925
				0.017616	0.017007	0.204691	0.383963
				0.0163433	0.0165125	0.204693	0.384001
				0.0144494	0.0166774	0.204693	0.384037
				0.0136919	0.0183647	0.204693	0.384073
				0.0158658	0.0169398	0.204694	0.384108
				0.0148277	0.0170616	0.204695	0.384142
				0.0148782	0.0187231	0.204697	0.384175
				0.0167299	0.0181426	0.204699	0.384205
				0.0140007	0.0172619	0.204701	0.384237
				0.0152489	0.0167389	0.204703	0.384269
				0.0139135	0.0177581	0.204704	0.384302
				0.0135511	0.0169435	0.204707	0.384336
				0.0134573	0.0172472	0.204708	0.38437
				0.0136362	0.0203944	0.204708	0.384404
				0.0131623	0.0183665	0.204707	0.384437
				0.0142399	0.0179487	0.204707	0.38447
				0.0175863	0.0186893	0.204707	0.3845
				0.0149682	0.0176698	0.204706	0.384528
				0.0145368	0.0185153	0.204707	0.384557
				0.0174004	0.0185044	0.204708	0.384587
				0.0159069	0.019732	0.204708	0.384615
				0.0152128	0.0173135	0.204709	0.384642
				0.0168351	0.0185486	0.204711	0.384669
				0.0137242	0.0189876	0.204713	0.384696
				0.0133548	0.0173723	0.204714	0.384721
				0.0135577	0.0175992	0.204716	0.384743
				0.0161972	0.0175004	0.204718	0.384762
				0.0146348	0.017614	0.204719	0.384783
				0.0136535	0.0168916	0.20472	0.384805
				0.0145753	0.0188698	0.20472	0.384826
				0.0141418	0.0170462	0.204719	0.384846
				0.0159227	0.0183172	0.20472	0.384864
				0.0152997	0.0144131	0.20472	0.384879
				0.0148806	0.0170319	0.204719	0.384892
				0.0136674	0.019741	0.20472	0.384906
				0.0143627	0.0185305	0.204721	0.384919
				0.0151026	0.0189595	0.204722	0.384932
				0.0153726	0.0186587	0.204722	0.384944
				0.0159079	0.019027	0.204722	0.384956
				0.0172	0.0182238	0.204723	0.384966
				0.0158341	0.0184696	0.204725	0.384976
				0.0145741	0.0181238	0.204727	0.384985
				0.0143944	0.0170804	0.204728	0.384994
				0.0139684	0.0150168	0.20473	0.385
				0.0152604	0.0181367	0.204731	0.385005
				0.0155784	0.0163335	0.204732	0.385007
				0.0142895	0.0171866	0.204734	0.385007
				0.0151687	0.0153937	0.204736	0.385005
				0.015129	0.0164891	0.204738	0.385003
				0.014819	0.0168542	0.20474	0.385001
				0.015316	0.0193942	0.204743	0.385002
				0.0138436	0.0187074	0.204745	0.384999
				0.0141794	0.0170305	0.204747	0.384997
				0.0117147	0.0196587	0.20475	0.384996
				0.0147628	0.0189225	0.204751	0.384995
				0.0159907	0.0174439	0.204753	0.384993
				0.016237	0.0167275	0.204754	0.384991
				0.0141281	0.019151	0.204756	0.384989
				0.0141855	0.0174238	0.204756	0.384986
				0.0139477	0.0174773	0.204757	0.384983
				0.0133016	0.0172177	0.204758	0.384978
				0.0158891	0.0200693	0.204759	0.384974
				0.0154058	0.0165674	0.204761	0.384969
				0.0152785	0.015869	0.204763	0.384964
				0.015023	0.0172169	0.204765	0.384956
				0.0156753	0.0166896	0.204768	0.384947
				0.0154194	0.0167382	0.20477	0.384939
				0.0153948	0.0160085	0.204773	0.38493
				0.0169116	0.0182859	0.204777	0.384922
				0.0141765	0.017171	0.20478	0.384912
				0.0162241	0.0179162	0.204784	0.384903
				0.016183	0.0192396	0.204787	0.384895
				0.0169695	0.0175777	0.204792	0.384887
				0.014903	0.017741	0.204795	0.384881
				0.0158361	0.0154529	0.204798	0.384873
				0.014096	0.0197672	0.204801	0.384866
				0.0138385	0.0170604	0.204804	0.384858
				0.0162568	0.0212025	0.204806	0.38485
				0.0154153	0.0169574	0.204809	0.384843
				0.0164907	0.0182275	0.204811	0.384838
				0.0164943	0.016006	0.204812	0.384835
				0.0172142	0.0174317	0.204813	0.384832
				0.0155497	0.0171346	0.204814	0.384827
				0.0138862	0.0193384	0.204814	0.384822
				0.0137069	0.0152467	0.204815	0.384818
				0.0155076	0.0165249	0.204815	0.384814
				0.0161122	0.0181155	0.204814	0.384808
				0.0145666	0.0172493	0.204814	0.384802
				0.0148723	0.0196963	0.204815	0.384798
				0.0146641	0.016301	0.204816	0.384793
				0.0150913	0.0151589	0.204816	0.384789
				0.0125232	0.0159426	0.204817	0.384784
				0.0154169	0.0163669	0.204817	0.38478
				0.0153666	0.0182554	0.204816	0.384776
				0.0147908	0.0169659	0.204815	0.38477
				0.0139768	0.0167204	0.204815	0.384764
				0.0120634	0.0169258	0.204816	0.384758
				0.0155762	0.0180481	0.204816	0.384752
				0.0122905	0.0201981	0.204819	0.384748
				0.0128388	0.0164037	0.204822	0.384741
				0.0172768	0.0176806	0.204825	0.384733
				0.0170598	0.0158841	0.204828	0.384725
				0.0149639	0.0171444	0.204832	0.384718
				0.0132599	0.0178542	0.204837	0.384712
				0.0137765	0.0184988	0.204844	0.384707
				0.0148814	0.0178849	0.20485	0.384702
				0.0159258	0.0196216	0.204856	0.384696
				0.0138632	0.0166073	0.204863	0.38469
				0.0133256	0.0197219	0.20487	0.384684
				0.0150894	0.0187173	0.204877	0.384678
				0.0146685	0.0181169	0.204883	0.384673
				0.0130416	0.0172097	0.204889	0.384667
				0.0166799	0.0182295	0.204895	0.38466
				0.0136747	0.020615	0.204902	0.384654
				0.0139583	0.0188549	0.204909	0.384647
				0.0129745	0.01696	0.204917	0.384639
				0.0150463	0.018237	0.204925	0.384629
				0.0161298	0.0175501	0.204933	0.384621
				0.0154474	0.0187591	0.20494	0.384615
				0.0140825	0.0175627	0.204947	0.384609
				0.0134643	0.0193709	0.204953	0.384603
				0.0142353	0.0178882	0.204959	0.384597
				0.0140971	0.0185076	0.204964	0.38459
				0.0138102	0.01797	0.204968	0.384583
				0.0148888	0.0191917	0.204972	0.384577
				0.0167568	0.0171205	0.204976	0.384572
				0.0146368	0.0163333	0.204981	0.384569
				0.0138965	0.0168577	0.204985	0.384565
				0.0134983	0.0186163	0.20499	0.384562
				0.0138296	0.0177881	0.204993	0.384557
				0.0151918	0.0195264	0.204997	0.384551
				0.0164293	0.0204993	0.205001	0.384545
				0.0126278	0.0169814	0.205005	0.384539
				0.0156828	0.0206452	0.205008	0.384535
				0.0156747	0.0190373	0.205012	0.384531
				0.0140099	0.0173403	0.205014	0.384526
				0.0155791	0.0172697	0.205017	0.384522
				0.0142627	0.0205852	0.205019	0.384518
				0.0150181	0.017899	0.205023	0.384515
				0.0138556	0.015552	0.205027	0.384512
				0.0146106	0.0183496	0.205031	0.384509
				0.0173841	0.0182397	0.205034	0.384507
				0.015955	0.0183646	0.205037	0.384503
				0.0146566	0.0162839	0.20504	0.384499
				0.0170527	0.0156273	0.205043	0.384494
				0.0153978	0.0184801	0.205046	0.384489
				0.0136697	0.0173624	0.205049	0.384485
				0.0164224	0.0178418	0.205054	0.384482
				0.0158954	0.0195714	0.205057	0.384478
				0.014969	0.0170596	0.20506	0.384474
				0.0170934	0.0177064	0.205064	0.384469
				0.0153501	0.0170777	0.205069	0.384462
				0.0159295	0.0175011	0.205074	0.384457
				0.0138184	0.0175799	0.20508	0.384451
				0.0135142	0.0205913	0.205085	0.384447
				0.0164468	0.0167744	0.205093	0.384441
				0.0146355	0.0189593	0.2051	0.384436
				0.01523	0.0162669	0.205106	0.384432
				0.0146318	0.0178769	0.205112	0.384427
				0.0160229	0.017696	0.205119	0.384424
				0.0141538	0.0168674	0.205125	0.384422
				0.0150916	0.016951	0.20513	0.384421
				0.015627	0.0171006	0.205135	0.38442
				0.0142035	0.020704	0.20514	0.384419
				0.0150347	0.0166433	0.205144	0.384418
				0.0144663	0.0163623	0.205148	0.384417
				0.0137424	0.0152881	0.205152	0.384416
				0.017034	0.0151531	0.205157	0.384414
				0.0162881	0.0157543	0.20516	0.384411
				0.014304	0.0174397	0.205163	0.384408
				0.0138373	0.0180372	0.205167	0.384405
				0.0136301	0.0180521	0.20517	0.384403
				0.0174411	0.0175355	0.205173	0.3844
				0.0163626	0.017444	0.205175	0.384398
				0.0153859	0.0162773	0.205179	0.384394
				0.0150836	0.0187103	0.205182	0.384393
				0.0137427	0.0175113	0.205185	0.384393
				0.0165431	0.017753	0.205189	0.384393
				0.0154531	0.0192193	0.205193	0.384395
				0.0154895	0.0146896	0.205198	0.384397
				0.016041	0.0181924	0.205202	0.384399
				0.0144976	0.0166549	0.205206	0.384401
				0.015647	0.0174858	0.20521	0.384403
				0.0171362	0.0181146	0.205215	0.38441
				0.0147294	0.0165659	0.205219	0.384417
				0.0138616	0.0145241	0.205223	0.384424
				0.0149224	0.0166836	0.205228	0.384432
				0.0177509	0.0173214	0.205235	0.384441
				0.0131857	0.0162866	0.205242	0.38445
				0.0145658	0.0194027	0.205249	0.38446
				0.0154455	0.0157452	0.205257	0.384472
				0.0163048	0.0172865	0.205264	0.384485
				0.0138554	0.0182161	0.205271	0.384497
				0.0164558	0.0172814	0.20528	0.384511
				0.0145702	0.0168138	0.205288	0.384526
				0.0163151	0.0170322	0.205296	0.384542
				0.0162914	0.0170464	0.205303	0.384559
				0.0152753	0.0185774	0.205311	0.384576
				0.0138666	0.0175324	0.205318	0.384595
				0.0162425	0.0155762	0.205325	0.384615
				0.0163662	0.0171185	0.205331	0.384638
				0.0134755	0.0142903	0.205338	0.384662
				0.0140065	0.0161924	0.205344	0.384686
				0.0154189	0.0175557	0.205351	0.38471
				0.0159236	0.0169932	0.205357	0.384734
				0.0164865	0.0174103	0.205361	0.384759
				0.0143965	0.0194648	0.205365	0.384786
				0.0147152	0.0173867	0.20537	0.384814
				0.0165442	0.0167226	0.205375	0.384841
				0.0157707	0.0197456	0.205379	0.38487
				0.0160635	0.0171229	0.205383	0.384899
				0.015188	0.0159455	0.205387	0.384927
				0.0127074	0.0180278	0.205393	0.384957
				0.0153688	0.0188958	0.205398	0.384987
				0.015755	0.0177389	0.205404	0.385017
				0.0135881	0.0173793	0.20541	0.385048
				0.013619	0.0182305	0.205415	0.385083
				0.0139422	0.0167445	0.20542	0.38512
				0.015628	0.0183447	0.205424	0.385157
				0.013676	0.0168245	0.205428	0.385194
				0.011823	0.0179052	0.205432	0.385232
				0.0166403	0.0182658	0.205437	0.385271
				0.0150938	0.0162815	0.205441	0.385312
				0.0157061	0.0177185	0.205447	0.385355
				0.0139586	0.0159658	0.205452	0.385398
				0.0144043	0.0169613	0.205458	0.385442
				0.0151576	0.0174887	0.205462	0.385486
				0.0154147	0.0195696	0.205467	0.38553
				0.0160811	0.0166971	0.205472	0.385575
				0.0153736	0.0214584	0.205476	0.38562
				0.0148349	0.0167484	0.205482	0.385666
				0.0135412	0.0167001	0.205488	0.385713
				0.0125613	0.0190798	0.205493	0.385762
				0.0156725	0.0174598	0.205498	0.385813
				0.0168955	0.0168614	0.205503	0.385863
				0.0135992	0.0190558	0.205508	0.385914
				0.014792	0.0185488	0.205513	0.385966
				0.0162807	0.0168744	0.205517	0.386018
				0.016064	0.0172254	0.205522	0.386071
				0.0154483	0.0192444	0.205526	0.386126
				0.0159935	0.0185168	0.20553	0.386179
				0.0149986	0.0168033	0.205535	0.386231
				0.0134786	0.0175986	0.205541	0.386286
				0.0140193	0.0209789	0.205546	0.386342
				0.0164248	0.0185772	0.205552	0.386399
				0.0151996	0.0188362	0.205558	0.386459
				0.0156167	0.0174803	0.205565	0.38652
				0.0152001	0.0155764	0.205571	0.386581
				0.0177643	0.018466	0.205577	0.386643
				0.0137567	0.0198123	0.205583	0.386706
				0.0124918	0.0172255	0.205588	0.38677
				0.0167646	0.0196137	0.205592	0.386835
				0.0158878	0.015377	0.205595	0.386903
				0.0157431	0.01925	0.205598	0.38697
				0.0150172	0.0164394	0.2056	0.387039
				0.0135862	0.0174023	0.205602	0.387108
				0.0142913	0.017322	0.205603	0.387177
				0.014329	0.0184869	0.205604	0.387247
				0.0169409	0.0202123	0.205605	0.387317
				0.0140623	0.0160929	0.205607	0.387389
				0.0146298	0.018929	0.205609	0.387459
				0.0177224	0.0172339	0.205611	0.38753
				0.014784	0.0180294	0.205612	0.387599
				0.0159527	0.0177379	0.205613	0.387669
				0.0139783	0.0217026	0.205615	0.387741
				0.0146824	0.0163459	0.205618	0.387815
				0.0143289	0.0192378	0.205622	0.38789
				0.0129867	0.0205765	0.205624	0.387969
				0.0168351	0.0198369	0.205627	0.388048
				0.0157103	0.0162827	0.205629	0.38813
				0.0135815	0.020293	0.205631	0.388212
				0.0133664	0.0198543	0.205632	0.388294
				0.0158586	0.0163494	0.205634	0.388377
				0.0145669	0.017141	0.205635	0.388461
				0.0135677	0.0185083	0.205637	0.388545
				0.0176768	0.0181866	0.20564	0.38863
				0.0153756	0.0190703	0.205643	0.388712
				0.0136339	0.0183895	0.205646	0.388795
				0.0160243	0.0191669	0.205648	0.388877
				0.0152338	0.0177384	0.20565	0.388957
				0.0152846	0.0173115	0.205652	0.389037
				0.0141698	0.0152497	0.205654	0.389117
				0.0177378	0.018076	0.205658	0.389196
				0.0148215	0.0187477	0.205661	0.389273
				0.0130642	0.0151675	0.205664	0.389346
				0.0161117	0.0195374	0.205668	0.389418
				0.0153557	0.0206887	0.205672	0.389489
				0.0161354	0.019246	0.205677	0.389559
				0.0151463	0.0160728	0.20568	0.38963
				0.0152653	0.0190171	0.205682	0.3897
				0.016611	0.0177783	0.205685	0.389771
				0.0149158	0.0172179	0.205687	0.389841
				0.0156293	0.0160212	0.205689	0.389912
				0.0135872	0.0181363	0.205691	0.389983
				0.012085	0.0180114	0.205691	0.390052
				0.0138972	0.017114	0.205691	0.390122
				0.0147278	0.0201832	0.205691	0.39019
				0.0160794	0.0170065	0.205691	0.390257
				0.0127389	0.0182052	0.205689	0.390324
				0.0131661	0.0187803	0.205686	0.39039
				0.0162219	0.0161735	0.205682	0.390454
				0.0147217	0.0160441	0.205678	0.390519
				0.0150645	0.0158671	0.205673	0.390584
				0.0162335	0.0164483	0.205668	0.390649
				0.0118766	0.0183201	0.205663	0.390713
				0.0176071	0.0183289	0.205658	0.390778
				0.0173406	0.0164455	0.205652	0.390841
				0.0150046	0.0191536	0.205647	0.390903
				0.0131478	0.0145599	0.205641	0.390964
				0.0145	0.0162333	0.205634	0.391026
				0.0144821	0.0197773	0.205628	0.391088
				0.0169394	0.0182329	0.205621	0.391149
				0.0138452	0.0166093	0.205614	0.391209
				0.0150362	0.017563	0.205607	0.391269
				0.0169236	0.0167612	0.205599	0.391327
				0.0153012	0.0179218	0.20559	0.391383
				0.0147949	0.0165563	0.205582	0.39144
				0.0146439	0.0176056	0.205575	0.391496
				0.0161507	0.0186087	0.205569	0.391551
				0.0166328	0.0190257	0.205563	0.391607
				0.016266	0.0176783	0.205558	0.391664
				0.0159495	0.0168343	0.205553	0.39172
				0.0154355	0.0190939	0.205548	0.391778
				0.0110706	0.0171675	0.205544	0.391834
				0.015244	0.0157911	0.205541	0.391889
				0.016074	0.0190051	0.205537	0.391945
				0.0141921	0.0179062	0.205533	0.392
				0.0164535	0.0189973	0.205529	0.392056
				0.0137949	0.0187067	0.205524	0.392112
				0.0161855	0.0163234	0.20552	0.392169
				0.0140066	0.0178342	0.205517	0.392227
				0.0145273	0.0186787	0.205513	0.392285
				0.0150593	0.0184938	0.20551	0.392343
				0.0155559	0.0169252	0.205507	0.392401
				0.0139086	0.0198612	0.205505	0.392459
				0.0152228	0.0193837	0.205503	0.392518
				0.0154875	0.0162051	0.205501	0.392578
				0.0137975	0.0174661	0.2055	0.392638
				0.0163605	0.0193131	0.2055	0.392699
				0.0168533	0.0182972	0.2055	0.39276
				0.0157691	0.0175836	0.2055	0.392822
				0.0159286	0.0164914	0.205498	0.392885
				0.0174679	0.0179808	0.205497	0.392951
				0.0136279	0.0179388	0.205496	0.393018
				0.0174559	0.0186466	0.205494	0.393084
				0.0151194	0.0167626	0.205492	0.393152
				0.014697	0.0159447	0.20549	0.393217
				0.0159613	0.0164366	0.205487	0.393283
				0.0135971	0.0178485	0.205483	0.39335
				0.0149478	0.0194939	0.20548	0.393419
				0.0128041	0.0174416	0.205478	0.393489
				0.0151736	0.0183202	0.205475	0.39356
				0.0154288	0.0173995	0.205473	0.393633
				0.0143627	0.0180189	0.205471	0.393707
				0.0176144	0.0167586	0.205469	0.39378
				0.0141207	0.0178593	0.205467	0.393854
				0.0142178	0.0166842	0.205466	0.393927
				0.0173018	0.0187094	0.205466	0.394001
				0.0182124	0.0187985	0.205466	0.394077
				0.0156394	0.0186817	0.205465	0.394153
				0.0131024	0.0176419	0.205464	0.39423
				0.0135975	0.0176912	0.205463	0.39431
				0.0167744	0.0183571	0.205462	0.39439
				0.0121085	0.0166836	0.205464	0.394473
				0.0159679	0.0187395	0.205465	0.394555
				0.0150922	0.0153983	0.205466	0.394638
				0.0149629	0.0183702	0.205466	0.394721
				0.014873	0.0161931	0.205466	0.394805
				0.0150403	0.0202559	0.205465	0.394889
				0.0142722	0.0172055	0.205465	0.394976
				0.0147054	0.0190228	0.205467	0.395063
				0.0176779	0.0181326	0.205469	0.395152
				0.0144628	0.0193872	0.205472	0.395243
				0.0140659	0.0190747	0.205475	0.395334
				0.0164247	0.0151241	0.205479	0.395425
				0.0150673	0.0185346	0.205481	0.395518
				0.0155303	0.0193146	0.205483	0.395612
				0.0171962	0.0170948	0.205486	0.395709
				0.0153918	0.0159334	0.205487	0.395807
				0.0186677	0.0168071	0.205487	0.395905
				0.0157128	0.0175842	0.205488	0.396007
				0.0134748	0.0177006	0.205489	0.396109
				0.0148459	0.0197322	0.205488	0.396212
				0.01532	0.0173986	0.205486	0.396315
				0.0171501	0.0184268	0.205485	0.39642
				0.0154791	0.0178879	0.205484	0.396529
				0.0157779	0.018532	0.205482	0.396639
				0.0162187	0.0179887	0.205481	0.396751
				0.0166184	0.0169621	0.205479	0.396866
				0.0130187	0.0181959	0.205477	0.396982
				0.0138558	0.0162997	0.205476	0.397098
				0.0175789	0.0172711	0.205474	0.397214
				0.0148769	0.0170812	0.205472	0.397327
				0.0141394	0.0179027	0.20547	0.397442
				0.0140879	0.0162214	0.205469	0.397557
				0.015163	0.0159506	0.205468	0.397674
				0.014523	0.0146957	0.205467	0.39779
				0.0151448	0.0181462	0.205466	0.39791
				0.0150936	0.0182512	0.205464	0.39803
				0.0152424	0.0179372	0.205463	0.398153
				0.0121552	0.0166022	0.205462	0.398277
				0.0157712	0.0176619	0.205463	0.398403
				0.0142416	0.0181787	0.205464	0.398528
				0.0147223	0.0191032	0.205465	0.398656
