jlap1_35	jlap1_36	jlap1_42	jlap1_44	cur1_35	cur1_36	cur1_42	cur1_44
0.0241804	0.0221061	0.115259	0.904843	-0.169327	-0.167128	-0.168631	-0.167297
0.0194283	0.017665	0.127731	0.903493	-0.170233	-0.166912	-0.16951	-0.167238
0.0268664	0.0186299	0.126694	0.915274	-0.168464	-0.167054	-0.169019	-0.168708
0.0106779	0.00527292	0.129422	0.900079	-0.169491	-0.16597	-0.168129	-0.167536
0.0257413	0.0235728	0.116708	0.907748	-0.167675	-0.164995	-0.170457	-0.16753
0.0253347	0.0219548	0.125802	0.920745	-0.168884	-0.166575	-0.170906	-0.165966
0.0168293	0.0234509	0.127736	0.903525	-0.170591	-0.1671	-0.170375	-0.166976
0.0276225	0.0172735	0.126787	0.907047	-0.167928	-0.166308	-0.168155	-0.165674
0.0243935	0.017999	0.125206	0.90622	-0.169072	-0.168749	-0.167876	-0.166109
0.0266562	0.0244657	0.113978	0.909641	-0.170616	-0.167819	-0.170442	-0.169201
0.0292514	0.0241142	0.13954	0.92187	-0.169696	-0.166178	-0.171481	-0.167575
0.0250382	0.0269616	0.127844	0.920575	-0.171235	-0.168134	-0.168553	-0.168842
0.0217296	0.0102293	0.128669	0.92133	-0.169989	-0.167785	-0.171674	-0.165843
0.0258311	0.033703	0.150965	0.923953	-0.171088	-0.169086	-0.170894	-0.167839
0.0136499	0.0119601	0.149292	0.922249	-0.16997	-0.169265	-0.169974	-0.166077
0.0271399	0.0142683	0.134465	0.923521	-0.17046	-0.168769	-0.169611	-0.167005
0.0178545	0.0243945	0.138366	0.926955	-0.169215	-0.166193	-0.171427	-0.163764
0.0179331	0.0197294	0.140532	0.91949	-0.169252	-0.169328	-0.169345	-0.167412
0.0225427	0.0279778	0.128956	0.933625	-0.167379	-0.165382	-0.168233	-0.167739
0.0218774	0.0295353	0.145276	0.931007	-0.169757	-0.166798	-0.169404	-0.16752
0.0244754	0.0308951	0.136325	0.906857	-0.169121	-0.167625	-0.167962	-0.167574
0.0236974	0.0253719	0.148384	0.938792	-0.167836	-0.164883	-0.17103	-0.168581
0.0266391	0.0353575	0.142522	0.934773	-0.171122	-0.169083	-0.168435	-0.168336
0.0328219	0.0294802	0.14303	0.924665	-0.17033	-0.167168	-0.169314	-0.165813
0.0330306	0.0210082	0.142507	0.922341	-0.171603	-0.165781	-0.169733	-0.16938
0.0190616	0.0252834	0.13783	0.926619	-0.171095	-0.166871	-0.172041	-0.167404
0.0216623	0.0245563	0.141489	0.922475	-0.171368	-0.166922	-0.170321	-0.167582
0.0298322	0.0331041	0.142879	0.916625	-0.169473	-0.167215	-0.170404	-0.16501
0.0202449	0.0384579	0.139964	0.90718	-0.169571	-0.166762	-0.169549	-0.165018
0.0321675	0.0351543	0.142766	0.910669	-0.170388	-0.166173	-0.169611	-0.16709
0.0146976	0.031335	0.141289	0.924641	-0.16904	-0.168216	-0.168278	-0.167093
0.0213014	0.0442394	0.142388	0.908879	-0.1707	-0.169784	-0.169819	-0.164654
0.0161506	0.0374511	0.138792	0.91614	-0.170247	-0.165826	-0.169894	-0.166177
0.0272704	0.0414895	0.141081	0.920945	-0.170282	-0.165804	-0.169922	-0.16851
0.0178008	0.0377516	0.143799	0.918989	-0.169553	-0.168958	-0.169285	-0.166045
0.0213427	0.0447338	0.137162	0.920748	-0.170091	-0.168933	-0.170326	-0.167576
0.0124492	0.038068	0.142809	0.932585	-0.168208	-0.165425	-0.168752	-0.165723
0.0240285	0.0308272	0.139286	0.916652	-0.172633	-0.166819	-0.16887	-0.167666
0.0200466	0.0281464	0.143238	0.912492	-0.169813	-0.166106	-0.169098	-0.167729
0.02506	0.035369	0.142606	0.921383	-0.170506	-0.167449	-0.169183	-0.167541
0.0120548	0.0367445	0.13919	0.914993	-0.169463	-0.167788	-0.170391	-0.167138
0.0196061	0.0289146	0.143156	0.904837	-0.171771	-0.167271	-0.170738	-0.168685
0.0213789	0.0396764	0.142401	0.911267	-0.170302	-0.169582	-0.169101	-0.16888
0.0194291	0.0349828	0.140436	0.924862	-0.169839	-0.167575	-0.169987	-0.165536
0.0264737	0.0412846	0.142773	0.923636	-0.170425	-0.168174	-0.172058	-0.167599
0.0167876	0.0413455	0.141888	0.914512	-0.172695	-0.169247	-0.173226	-0.169298
0.0203314	0.0427032	0.141614	0.922584	-0.172034	-0.167733	-0.170827	-0.167431
0.024174	0.0357693	0.140854	0.919026	-0.172264	-0.166551	-0.170597	-0.169802
0.0214549	0.0380718	0.138165	0.925815	-0.169454	-0.168533	-0.16957	-0.16772
0.0218808	0.0460716	0.143193	0.916662	-0.168765	-0.167895	-0.166987	-0.165484
0.0224963	0.046798	0.136763	0.929518	-0.169001	-0.168923	-0.168375	-0.169793
0.0221842	0.0517183	0.139517	0.934851	-0.170851	-0.16656	-0.170243	-0.168324
0.0309887	0.0465532	0.14456	0.907394	-0.168775	-0.168907	-0.170377	-0.166558
0.0257239	0.0395371	0.139667	0.924406	-0.17088	-0.165623	-0.169923	-0.167954
0.0167479	0.0303411	0.143359	0.921512	-0.167815	-0.169154	-0.16966	-0.168936
0.0211357	0.0470114	0.141741	0.927123	-0.169233	-0.167779	-0.170322	-0.168645
0.00908549	0.0439765	0.137471	0.922491	-0.169294	-0.16845	-0.169736	-0.167746
0.022343	0.0395506	0.144245	0.918101	-0.169594	-0.167252	-0.170787	-0.166783
0.0284705	0.0335533	0.129796	0.919391	-0.169643	-0.168353	-0.168907	-0.166135
0.0225821	0.0605529	0.127949	0.915033	-0.170738	-0.166797	-0.171869	-0.167939
0.0272934	0.0655951	0.136726	0.918201	-0.17116	-0.169031	-0.170144	-0.170106
0.0295125	0.0610197	0.143234	0.922881	-0.167241	-0.168706	-0.170845	-0.167441
0.0285528	0.058338	0.142181	0.923589	-0.169433	-0.166872	-0.168459	-0.167217
0.0242629	0.0624077	0.146694	0.902396	-0.169022	-0.168487	-0.168094	-0.166843
0.0182448	0.0643906	0.146997	0.918653	-0.167936	-0.168954	-0.169284	-0.166682
0.0276353	0.075083	0.145779	0.925761	-0.170894	-0.169087	-0.170127	-0.167268
0.0246032	0.0642292	0.148228	0.91302	-0.169613	-0.169601	-0.169036	-0.168465
0.0261535	0.0585649	0.14035	0.910672	-0.167772	-0.167196	-0.170266	-0.168571
0.0347076	0.0638364	0.143241	0.926824	-0.166326	-0.168797	-0.166935	-0.167858
0.0273283	0.067168	0.140644	0.918606	-0.167496	-0.167865	-0.171639	-0.168867
0.0285969	0.0676791	0.137813	0.926572	-0.168619	-0.169449	-0.169792	-0.166835
0.0250119	0.0545791	0.149922	0.907624	-0.169279	-0.167591	-0.168266	-0.165598
0.0286409	0.0633747	0.144891	0.919679	-0.17066	-0.165172	-0.16884	-0.166769
0.0252775	0.0609966	0.139611	0.9158	-0.169683	-0.16928	-0.169878	-0.166941
0.0331253	0.0582246	0.143886	0.927604	-0.169918	-0.164911	-0.167422	-0.168277
0.0274202	0.0538301	0.137497	0.90726	-0.169301	-0.166911	-0.167098	-0.165542
0.0251987	0.0632345	0.152859	0.921823	-0.17038	-0.166915	-0.169139	-0.168546
0.0246546	0.0624604	0.13581	0.933652	-0.169425	-0.168447	-0.170491	-0.168407
0.0315305	0.0640234	0.144165	0.904096	-0.170502	-0.168019	-0.169134	-0.169166
0.0355054	0.0593721	0.140376	0.903972	-0.166323	-0.166678	-0.16812	-0.167699
0.0312887	0.056257	0.127112	0.922243	-0.167471	-0.168182	-0.16591	-0.168339
0.035845	0.0581493	0.11893	0.916916	-0.167384	-0.166687	-0.168498	-0.168648
0.0326917	0.0673832	0.131287	0.905451	-0.167329	-0.165578	-0.171468	-0.166708
0.0356583	0.0624594	0.128859	0.930262	-0.168436	-0.168924	-0.168663	-0.166398
0.0371222	0.0710073	0.128293	0.933277	-0.166688	-0.16583	-0.166395	-0.167886
0.0331417	0.0557971	0.116448	0.922935	-0.169531	-0.166755	-0.168199	-0.166695
0.0332592	0.0548594	0.129385	0.931208	-0.17064	-0.165085	-0.169471	-0.16788
0.0443705	0.0591614	0.121341	0.925925	-0.17034	-0.166558	-0.16777	-0.16844
0.0304532	0.0478602	0.127713	0.903244	-0.171948	-0.16871	-0.168005	-0.170086
0.040134	0.0621047	0.124863	0.916763	-0.168363	-0.169158	-0.169006	-0.168448
0.0327567	0.0588628	0.126686	0.937622	-0.169581	-0.166731	-0.170316	-0.16807
0.0319592	0.0650766	0.122517	0.920316	-0.170061	-0.168171	-0.171188	-0.168993
0.024306	0.0599128	0.135798	0.916221	-0.169264	-0.168999	-0.170325	-0.165996
0.0424183	0.06833	0.123268	0.923473	-0.169112	-0.16544	-0.170685	-0.16756
0.0310359	0.0554446	0.130086	0.922036	-0.169687	-0.167045	-0.169994	-0.167334
0.0395201	0.0682817	0.126898	0.923776	-0.169533	-0.169445	-0.170701	-0.167073
0.036309	0.0572859	0.133117	0.90673	-0.169005	-0.167628	-0.169895	-0.165216
0.0328961	0.0565271	0.135528	0.899063	-0.167525	-0.166962	-0.16764	-0.167538
0.0432887	0.0481378	0.128996	0.910582	-0.169259	-0.167162	-0.16645	-0.166765
0.0323478	0.0589461	0.122707	0.912309	-0.169321	-0.165183	-0.168009	-0.166775
0.0354009	0.0695463	0.128164	0.917756	-0.169454	-0.16661	-0.167546	-0.166597
0.0330981	0.0622415	0.11252	0.898928	-0.16868	-0.167393	-0.168891	-0.1654
0.0301302	0.0616853	0.133084	0.917821	-0.168689	-0.167875	-0.167002	-0.166793
0.0384033	0.0636454	0.128146	0.921638	-0.168785	-0.169615	-0.169082	-0.168822
0.0476698	0.0494888	0.119517	0.918758	-0.169199	-0.167021	-0.168142	-0.166803
0.0441058	0.0563861	0.118681	0.915528	-0.169259	-0.165567	-0.169176	-0.168683
0.0436384	0.060001	0.122543	0.923165	-0.170284	-0.167967	-0.16931	-0.166696
0.0438193	0.0616053	0.122587	0.902187	-0.168881	-0.167102	-0.166864	-0.167089
0.0376071	0.0591591	0.129491	0.914302	-0.169697	-0.168513	-0.171328	-0.167717
0.0412694	0.0570165	0.119045	0.911582	-0.16679	-0.168255	-0.168191	-0.168418
0.0427733	0.0614086	0.115526	0.903223	-0.170496	-0.167752	-0.168039	-0.167369
0.044915	0.0581467	0.125453	0.916754	-0.170443	-0.164279	-0.171222	-0.16439
0.0462836	0.0530797	0.128383	0.896408	-0.168917	-0.169036	-0.16761	-0.168139
0.0405599	0.0577169	0.124199	0.922867	-0.169358	-0.168059	-0.168506	-0.165809
0.0563806	0.0387079	0.127616	0.916	-0.172415	-0.166283	-0.165413	-0.167598
0.043939	0.0591351	0.124091	0.913068	-0.169665	-0.166335	-0.17006	-0.169145
0.0437093	0.0413623	0.123155	0.928767	-0.168318	-0.167384	-0.165776	-0.167538
0.0625181	0.0436232	0.117172	0.912164	-0.167515	-0.167999	-0.168704	-0.166235
0.0604	0.0437627	0.135356	0.899964	-0.166879	-0.166539	-0.168713	-0.16594
0.0635233	0.0372343	0.123993	0.904901	-0.168479	-0.167713	-0.167388	-0.168195
0.0633755	0.0487267	0.126345	0.890737	-0.170636	-0.16675	-0.168664	-0.167443
0.061211	0.051217	0.122091	0.899919	-0.170988	-0.16665	-0.168588	-0.168082
0.052038	0.0466149	0.127089	0.903192	-0.167506	-0.169518	-0.171137	-0.168292
0.062044	0.0347271	0.127413	0.895756	-0.168626	-0.167056	-0.171002	-0.167244
0.0638412	0.0465421	0.128246	0.888468	-0.168593	-0.168089	-0.171644	-0.168103
0.0625509	0.0527894	0.131728	0.918941	-0.169206	-0.16543	-0.172257	-0.166343
0.0678666	0.0409694	0.127554	0.895103	-0.168817	-0.166714	-0.169432	-0.165574
0.0634736	0.0464304	0.122032	0.891484	-0.169487	-0.167743	-0.167915	-0.167488
0.0604591	0.0507613	0.125067	0.891166	-0.16794	-0.167044	-0.168733	-0.168579
0.0625251	0.044066	0.13181	0.901526	-0.171877	-0.165121	-0.169405	-0.166866
0.0526593	0.0548159	0.118136	0.896825	-0.167823	-0.167216	-0.168877	-0.168074
0.0625093	0.0554363	0.132754	0.913684	-0.168722	-0.166594	-0.168909	-0.170114
0.0627743	0.0437408	0.123083	0.902651	-0.169222	-0.168965	-0.168767	-0.16559
0.0643902	0.0455737	0.125902	0.917258	-0.169939	-0.168041	-0.170833	-0.168451
0.0659861	0.0517278	0.125846	0.907446	-0.169635	-0.164378	-0.166435	-0.166595
0.0554793	0.0439233	0.123778	0.901228	-0.169252	-0.166329	-0.171159	-0.167808
0.0627483	0.0524452	0.118388	0.903918	-0.170518	-0.166515	-0.169519	-0.169832
0.0681161	0.0455539	0.118317	0.90704	-0.169161	-0.168326	-0.172065	-0.168314
0.0552479	0.0488359	0.121027	0.898817	-0.167603	-0.168617	-0.166254	-0.165144
0.0566083	0.046837	0.127033	0.907432	-0.168663	-0.165232	-0.170166	-0.167818
0.0657684	0.0514095	0.12264	0.885649	-0.169884	-0.166432	-0.167585	-0.16804
0.0638312	0.0469958	0.116589	0.890549	-0.170015	-0.168208	-0.168834	-0.16732
0.06014	0.0475081	0.13061	0.907973	-0.168719	-0.165921	-0.169468	-0.168111
0.0657427	0.0544096	0.121624	0.919106	-0.171048	-0.165856	-0.171052	-0.166848
0.0645019	0.0483388	0.121745	0.910757	-0.169087	-0.167169	-0.169359	-0.164812
0.0650608	0.0519178	0.123482	0.911293	-0.167187	-0.167535	-0.169135	-0.164667
0.0537668	0.0496004	0.126337	0.885936	-0.166206	-0.166628	-0.167666	-0.168376
0.0650246	0.0414461	0.136506	0.898386	-0.166283	-0.166128	-0.171319	-0.165737
0.0605299	0.0399509	0.118504	0.917731	-0.167689	-0.165162	-0.16752	-0.166632
0.0557849	0.048259	0.115561	0.899918	-0.168901	-0.166795	-0.169225	-0.166566
0.0613567	0.0447362	0.124563	0.900772	-0.169616	-0.168782	-0.172221	-0.167413
0.0568816	0.0447911	0.120939	0.910117	-0.16875	-0.165743	-0.170486	-0.167304
0.0640904	0.041382	0.131386	0.89962	-0.167935	-0.165691	-0.168666	-0.168057
0.062556	0.048629	0.120354	0.906253	-0.169727	-0.168609	-0.169526	-0.166648
0.0610297	0.0479412	0.122242	0.901552	-0.168618	-0.166721	-0.169487	-0.166595
0.0566432	0.0396048	0.130585	0.917588	-0.167708	-0.166363	-0.168124	-0.167443
0.0651912	0.0421891	0.130648	0.901004	-0.168407	-0.166813	-0.170296	-0.168129
0.0614198	0.034824	0.118182	0.900234	-0.167404	-0.16811	-0.17077	-0.164627
0.0661265	0.0403802	0.130741	0.911739	-0.1698	-0.168401	-0.169722	-0.166154
0.0641939	0.0554625	0.125198	0.920441	-0.167711	-0.166918	-0.170429	-0.1651
0.0717011	0.0430285	0.118964	0.896691	-0.16929	-0.16837	-0.169199	-0.165909
0.0607066	0.0473117	0.124258	0.896895	-0.170262	-0.167082	-0.170232	-0.166216
0.0711902	0.0456574	0.120515	0.893833	-0.170746	-0.166121	-0.171165	-0.167352
0.0645492	0.0465822	0.120645	0.911815	-0.168594	-0.166539	-0.168109	-0.166869
0.0738026	0.0413359	0.119302	0.887599	-0.168789	-0.167345	-0.170059	-0.166361
0.0718934	0.0474708	0.131088	0.904834	-0.169356	-0.164182	-0.170444	-0.168829
0.0718615	0.048502	0.123555	0.910108	-0.169953	-0.165867	-0.169915	-0.167282
0.0682178	0.0444079	0.128719	0.907114	-0.16887	-0.16641	-0.169317	-0.170023
0.064931	0.0432182	0.129174	0.896215	-0.167717	-0.168141	-0.168782	-0.166543
0.069675	0.0419999	0.138023	0.900796	-0.16987	-0.166321	-0.167816	-0.168158
0.0699182	0.0335697	0.124584	0.896514	-0.169755	-0.166521	-0.168675	-0.167929
0.0632925	0.0373286	0.128369	0.906013	-0.169954	-0.168844	-0.172575	-0.167767
0.0580068	0.0464478	0.125774	0.918076	-0.170745	-0.167773	-0.170613	-0.16634
0.0689883	0.0434332	0.128122	0.924587	-0.170893	-0.167324	-0.170348	-0.166831
0.0638848	0.045049	0.125884	0.905895	-0.169851	-0.167752	-0.167757	-0.166559
0.0680545	0.0467264	0.121985	0.901301	-0.170626	-0.16759	-0.17042	-0.164934
0.0659507	0.0450484	0.125165	0.899545	-0.169126	-0.165193	-0.171854	-0.163966
0.0651482	0.0494095	0.114197	0.897971	-0.170442	-0.164426	-0.169131	-0.165888
0.0692532	0.0397112	0.126487	0.912288	-0.171282	-0.167968	-0.169075	-0.166686
0.0679005	0.0537307	0.124922	0.916855	-0.168931	-0.167794	-0.17049	-0.167255
0.0686998	0.0415762	0.127137	0.909046	-0.167355	-0.166591	-0.170846	-0.166891
0.0688977	0.0526141	0.121965	0.908625	-0.168661	-0.166521	-0.168641	-0.16656
0.0753737	0.0472752	0.132848	0.905509	-0.169263	-0.166156	-0.169884	-0.16388
0.0655413	0.0430523	0.139268	0.885912	-0.167417	-0.169062	-0.16898	-0.167658
0.0702002	0.05039	0.125703	0.905668	-0.169294	-0.166196	-0.170163	-0.166462
0.0681052	0.0467642	0.123631	0.905844	-0.168397	-0.167236	-0.172164	-0.167253
0.0662933	0.0378756	0.124917	0.913994	-0.168565	-0.169085	-0.171605	-0.167588
0.074443	0.0464859	0.13258	0.910775	-0.170532	-0.16804	-0.168442	-0.167404
0.0654668	0.040129	0.116899	0.898909	-0.169901	-0.169838	-0.170698	-0.164586
0.0586105	0.0399861	0.127162	0.903019	-0.169374	-0.165581	-0.170631	-0.166879
0.0668547	0.0441074	0.132456	0.899459	-0.170188	-0.168045	-0.169022	-0.165605
0.062314	0.0419998	0.129843	0.900621	-0.17233	-0.167007	-0.16883	-0.166824
0.0664544	0.0459995	0.13261	0.904225	-0.16909	-0.166757	-0.169394	-0.167271
0.0673463	0.0533857	0.127439	0.897744	-0.170839	-0.167523	-0.169885	-0.166356
0.0716174	0.054682	0.12199	0.914396	-0.168656	-0.166904	-0.169195	-0.167313
0.0657251	0.0399184	0.132104	0.912796	-0.169696	-0.165955	-0.169054	-0.167826
0.0644143	0.0451338	0.121229	0.909185	-0.168984	-0.167474	-0.170514	-0.166605
0.064877	0.0519886	0.126371	0.911615	-0.171074	-0.167631	-0.1687	-0.167615
0.0643573	0.04984	0.133374	0.8992	-0.168967	-0.165993	-0.171068	-0.166587
0.0671297	0.0498921	0.129261	0.911012	-0.16907	-0.167721	-0.171352	-0.167027
0.0631472	0.0472955	0.130411	0.898162	-0.170192	-0.167077	-0.170803	-0.167679
0.0686322	0.0537602	0.131713	0.908583	-0.170476	-0.166399	-0.169886	-0.166538
0.0618698	0.0393715	0.130421	0.900036	-0.172255	-0.16663	-0.172192	-0.167488
0.0693812	0.0441988	0.1201	0.897978	-0.170923	-0.166633	-0.170574	-0.165743
0.0621113	0.0571929	0.124967	0.90323	-0.168431	-0.169035	-0.171212	-0.16772
0.0656829	0.0628187	0.126787	0.906232	-0.169142	-0.166827	-0.167872	-0.166538
0.0615084	0.0573511	0.12941	0.90112	-0.17031	-0.167706	-0.169821	-0.166967
0.0705578	0.0581726	0.129245	0.91036	-0.168769	-0.167468	-0.171419	-0.166376
0.0715612	0.0612203	0.127355	0.902742	-0.169054	-0.166639	-0.168471	-0.166973
0.0706139	0.0607294	0.124263	0.912071	-0.170808	-0.167952	-0.171351	-0.164913
0.0722096	0.0628696	0.127307	0.893098	-0.169099	-0.167484	-0.167903	-0.166643
0.0633636	0.0610183	0.134771	0.893019	-0.169375	-0.167194	-0.169706	-0.166569
0.0733745	0.054665	0.117285	0.908116	-0.168604	-0.167929	-0.168136	-0.164711
0.067898	0.0626753	0.124088	0.891048	-0.171659	-0.170041	-0.169593	-0.166298
0.0684094	0.0586011	0.125976	0.903681	-0.167988	-0.166694	-0.170068	-0.168554
0.0556352	0.0651429	0.130847	0.914562	-0.168275	-0.167652	-0.170104	-0.166085
0.0776995	0.0571568	0.117395	0.912968	-0.167912	-0.168263	-0.167348	-0.166063
0.0729187	0.0516707	0.123368	0.909991	-0.170203	-0.165439	-0.170515	-0.167504
0.0704079	0.0586335	0.122012	0.905556	-0.169376	-0.166558	-0.169031	-0.168314
0.0708069	0.0610446	0.112275	0.905289	-0.170422	-0.165961	-0.16714	-0.168714
0.0726856	0.0583534	0.127135	0.898743	-0.171597	-0.166121	-0.169587	-0.166865
0.0684108	0.0572584	0.119124	0.898525	-0.171215	-0.16837	-0.169305	-0.166344
0.0691801	0.0591327	0.120359	0.912433	-0.169052	-0.168488	-0.169989	-0.166556
0.0711542	0.0535379	0.120262	0.91877	-0.170705	-0.167473	-0.16991	-0.164383
0.068248	0.0566968	0.113602	0.906655	-0.172523	-0.168072	-0.169998	-0.168879
0.0743656	0.0670259	0.121066	0.892044	-0.170337	-0.168875	-0.169769	-0.167377
0.0680937	0.0557974	0.123449	0.899144	-0.172456	-0.16931	-0.170547	-0.165337
0.0723634	0.0649521	0.118585	0.895064	-0.170176	-0.168412	-0.168965	-0.165675
0.0626953	0.0539008	0.124474	0.91084	-0.170206	-0.167118	-0.169725	-0.165758
0.0680105	0.0556118	0.119095	0.895853	-0.169007	-0.165967	-0.168934	-0.164738
0.067006	0.0628451	0.120321	0.905926	-0.169663	-0.166803	-0.167269	-0.167512
0.0608197	0.056826	0.115794	0.905219	-0.171442	-0.16724	-0.168919	-0.169057
0.058801	0.0634713	0.122356	0.894186	-0.171309	-0.16546	-0.167007	-0.165469
0.0648833	0.0643811	0.11569	0.917999	-0.170475	-0.164886	-0.171548	-0.168295
0.0603377	0.0539251	0.123078	0.902022	-0.169209	-0.171069	-0.171463	-0.168526
0.0592763	0.0559244	0.119576	0.900176	-0.167284	-0.168702	-0.170752	-0.169252
0.0554005	0.0629834	0.11427	0.892254	-0.171089	-0.168289	-0.171876	-0.166556
0.0680972	0.0592864	0.118479	0.906902	-0.171584	-0.168422	-0.169834	-0.165835
0.0534772	0.0585532	0.117662	0.902023	-0.172314	-0.169608	-0.169382	-0.165925
0.0613391	0.0592908	0.12148	0.886892	-0.17209	-0.167794	-0.169761	-0.168773
0.0626859	0.0670948	0.115729	0.89896	-0.168894	-0.168292	-0.169817	-0.168326
0.0640421	0.0582503	0.1077	0.901711	-0.17055	-0.16732	-0.169582	-0.164423
0.0592252	0.0602978	0.11334	0.903424	-0.170759	-0.169704	-0.169596	-0.164982
0.0572497	0.0678265	0.123039	0.898871	-0.167608	-0.167327	-0.168487	-0.166514
0.0643078	0.0699931	0.119875	0.906071	-0.1698	-0.166578	-0.168152	-0.167143
0.0656793	0.0632337	0.115003	0.903171	-0.169185	-0.167239	-0.169173	-0.167503
0.0655311	0.0614678	0.109648	0.907267	-0.169258	-0.168512	-0.171293	-0.168157
0.0610754	0.0534571	0.113876	0.910937	-0.167523	-0.165678	-0.171286	-0.16924
0.0579966	0.0618066	0.116762	0.895163	-0.169636	-0.166593	-0.170204	-0.167291
0.0534709	0.058891	0.115585	0.910557	-0.169832	-0.167355	-0.170238	-0.166567
0.0581667	0.057924	0.117665	0.907449	-0.169022	-0.166065	-0.171166	-0.168935
0.0605976	0.063715	0.119983	0.920924	-0.171338	-0.167182	-0.169888	-0.16538
0.0648308	0.0687226	0.120414	0.9058	-0.16872	-0.166579	-0.168746	-0.165881
0.0620865	0.0680413	0.122098	0.899788	-0.169889	-0.167668	-0.168312	-0.169464
0.0590311	0.0609579	0.122259	0.890246	-0.171081	-0.168982	-0.169734	-0.168718
0.0563438	0.0508479	0.114448	0.905278	-0.169412	-0.167808	-0.168932	-0.168675
0.052893	0.0596901	0.116421	0.895253	-0.169748	-0.166185	-0.171235	-0.167611
0.0637462	0.0659331	0.119033	0.902094	-0.170755	-0.166681	-0.169188	-0.16532
0.0653869	0.053666	0.119885	0.912886	-0.169674	-0.168333	-0.170124	-0.166404
0.0546786	0.0625699	0.119224	0.904969	-0.168153	-0.169388	-0.168716	-0.167455
0.0645282	0.0587169	0.122992	0.915377	-0.171068	-0.16818	-0.172073	-0.167795
0.0631723	0.066063	0.116309	0.914358	-0.167983	-0.168432	-0.169283	-0.165792
0.055328	0.0555366	0.127585	0.913455	-0.169553	-0.166842	-0.168262	-0.168095
0.0564191	0.0634262	0.115773	0.899705	-0.167842	-0.167283	-0.167451	-0.168318
0.0526177	0.0645407	0.123902	0.909945	-0.171089	-0.165145	-0.168778	-0.168812
0.0562515	0.0742264	0.117203	0.907379	-0.170046	-0.166265	-0.171451	-0.16638
0.0600243	0.0689363	0.115197	0.896028	-0.170476	-0.167447	-0.170638	-0.168634
0.0562143	0.0663409	0.11804	0.912874	-0.169319	-0.169516	-0.168358	-0.167973
0.0609735	0.067317	0.113278	0.899941	-0.169327	-0.170965	-0.167448	-0.16823
0.0604351	0.0622123	0.113415	0.899108	-0.169066	-0.169581	-0.170519	-0.16762
0.0605179	0.0666929	0.124611	0.908421	-0.170258	-0.167279	-0.168314	-0.169336
0.059634	0.0638236	0.115619	0.911706	-0.168793	-0.168588	-0.170245	-0.16754
0.0606841	0.0694567	0.106788	0.899638	-0.168134	-0.168719	-0.169087	-0.165318
0.0617322	0.0709847	0.122554	0.904893	-0.171525	-0.165798	-0.170111	-0.16635
0.0565584	0.0721785	0.11347	0.909483	-0.170512	-0.166963	-0.168869	-0.166989
0.0558271	0.073814	0.115554	0.914753	-0.168497	-0.167785	-0.170911	-0.16601
0.0498726	0.0657913	0.117614	0.913611	-0.169571	-0.165293	-0.170281	-0.166914
0.0581986	0.0658462	0.118954	0.901747	-0.167557	-0.166787	-0.166311	-0.167803
0.0608453	0.0717403	0.114904	0.89141	-0.168595	-0.166355	-0.169679	-0.167225
0.0567121	0.0725698	0.120124	0.905692	-0.167552	-0.16667	-0.170681	-0.166432
0.0631457	0.0702805	0.127662	0.919869	-0.170571	-0.166482	-0.170799	-0.1683
0.0634862	0.0662984	0.114277	0.891707	-0.169023	-0.168113	-0.168471	-0.168363
0.0445673	0.0640203	0.126994	0.910175	-0.169158	-0.168491	-0.168249	-0.170489
0.0641489	0.071424	0.111904	0.911996	-0.168979	-0.16859	-0.169614	-0.168138
0.0599078	0.0716083	0.125058	0.900875	-0.169442	-0.167956	-0.169999	-0.167266
0.0634987	0.0709239	0.109722	0.905103	-0.172099	-0.167684	-0.169997	-0.166375
