sub2	tbasej2	rp2033	rp3664b	rp3435	jlap1_34	jlap1_35	cur1_34	cur1_35	rp6778	rp6566	jlap1_65	jlap1_66	cur1_65	cur1_66
					0.320295	0.171717	0.0147243	0.0128505			0.296586	0.267418	0.0124355	0.0111995
					0.32471	0.175295	0.0114095	0.0140795			0.304002	0.281462	0.00965261	0.0153517
					0.309438	0.171493	0.0127522	0.01516			0.298565	0.265357	0.0126273	0.0136526
					0.322368	0.171719	0.013156	0.0124803			0.292914	0.277811	0.0127634	0.0125953
					0.316415	0.168421	0.0124631	0.0136376			0.287648	0.281884	0.0131052	0.0141503
					0.3182	0.167918	0.0114964	0.014797			0.289534	0.272866	0.0107233	0.0141096
					0.324739	0.163305	0.0109651	0.0139482			0.294233	0.280736	0.0136382	0.0137832
					0.31162	0.173009	0.0131495	0.0145505			0.290008	0.273827	0.0125705	0.0147222
					0.307885	0.165651	0.0102409	0.0162819			0.29837	0.278034	0.0141593	0.0136858
					0.312661	0.168861	0.0113918	0.0130609			0.299869	0.273172	0.0139612	0.0127918
					0.310759	0.164697	0.0127126	0.0151153			0.311205	0.289651	0.0117972	0.0129209
					0.314107	0.171879	0.0120097	0.0148193			0.302561	0.288583	0.012136	0.0134301
					0.30758	0.167131	0.0113825	0.0141534			0.294731	0.291566	0.009863	0.0118049
					0.324997	0.164803	0.0108835	0.0148537			0.302793	0.278398	0.011954	0.0146983
					0.310512	0.166493	0.0122953	0.0118872			0.306186	0.274787	0.00848764	0.016369
					0.313823	0.160885	0.012676	0.0127224			0.291681	0.280064	0.0135454	0.0130456
					0.318503	0.169741	0.0123099	0.0123186			0.298953	0.277673	0.0123851	0.013196
					0.317214	0.166255	0.0118569	0.0124149			0.304927	0.28208	0.0131924	0.0140666
					0.315102	0.158769	0.0108409	0.0136794			0.306052	0.26966	0.0108118	0.0147312
					0.313838	0.16053	0.011229	0.0138376			0.302014	0.277339	0.0126067	0.0126509
					0.315957	0.157452	0.0141126	0.0128759			0.29788	0.267182	0.010677	0.0137691
					0.327954	0.157122	0.0125796	0.014618			0.290879	0.273601	0.010987	0.014577
					0.318089	0.162896	0.0120358	0.0150031			0.297509	0.277028	0.0125148	0.0121845
					0.321633	0.161991	0.011473	0.0124804			0.294493	0.282029	0.0130545	0.0128236
					0.325965	0.162901	0.0110368	0.0149864			0.296749	0.269616	0.0127216	0.010788
					0.322713	0.168929	0.0148205	0.0119141			0.3064	0.295235	0.0135337	0.0143515
					0.312238	0.15622	0.0103285	0.0139965			0.308655	0.279543	0.0149125	0.0137038
					0.311649	0.169107	0.0119522	0.0134368			0.292865	0.269447	0.0107917	0.0133399
					0.312759	0.157421	0.00983532	0.0151804			0.30271	0.281089	0.00925996	0.0160872
					0.315909	0.146699	0.0147366	0.0124366			0.281806	0.280557	0.0113985	0.0148786
					0.325916	0.16686	0.013597	0.0118033			0.287444	0.285502	0.0136478	0.0140731
					0.311512	0.156318	0.0143106	0.015025			0.29171	0.279402	0.0126274	0.0126128
					0.315079	0.167364	0.0110434	0.0123975			0.276462	0.288727	0.0097223	0.0140258
					0.311164	0.161621	0.0150326	0.0128871			0.281898	0.288643	0.0112525	0.0158943
					0.311745	0.170058	0.0117559	0.0147539			0.295342	0.277019	0.0116725	0.0127974
					0.310859	0.154596	0.0109615	0.0120012			0.297271	0.284081	0.00892224	0.0113595
					0.322482	0.151564	0.0141706	0.0138702			0.291171	0.287553	0.0123008	0.0120399
					0.318232	0.154472	0.0126612	0.0141368			0.280891	0.271386	0.00752195	0.0139483
					0.310671	0.150643	0.0129725	0.0116014			0.286193	0.290754	0.0119725	0.013531
					0.308849	0.148505	0.0116968	0.0174342			0.284583	0.273487	0.0125989	0.0135534
					0.314795	0.156568	0.00844553	0.013			0.295978	0.284884	0.00932598	0.0144979
					0.293346	0.16388	0.0109816	0.0146923			0.289684	0.278094	0.0126384	0.0144359
					0.286787	0.158033	0.0119083	0.0152983			0.292851	0.259935	0.012618	0.0147359
					0.304465	0.157429	0.00988602	0.0154344			0.289133	0.261793	0.0130799	0.0160172
					0.287932	0.160556	0.0107265	0.01407			0.283902	0.280779	0.012377	0.0151234
					0.30439	0.166003	0.0110872	0.0137667			0.296447	0.278995	0.0118211	0.0144213
					0.297102	0.158479	0.0123779	0.0152844			0.28552	0.275619	0.0122033	0.014288
					0.286163	0.158992	0.0127388	0.0146399			0.288914	0.270458	0.0117065	0.0144176
					0.297498	0.161391	0.0100936	0.0128582			0.27541	0.263505	0.0103639	0.0128512
					0.295927	0.163991	0.0140071	0.0149654			0.28975	0.280023	0.0118434	0.0138737
					0.297244	0.161634	0.0135458	0.0130906			0.287732	0.271403	0.0128258	0.0139414
					0.29625	0.154859	0.012171	0.0126128			0.28098	0.271896	0.0114646	0.0150654
					0.291434	0.166593	0.0122259	0.0133078			0.284402	0.277019	0.0112482	0.0110622
					0.299982	0.157444	0.0134335	0.0146218			0.289438	0.269245	0.0125748	0.0137166
					0.295625	0.164855	0.0153479	0.0133328			0.28052	0.274468	0.0106075	0.0128379
					0.295517	0.155638	0.0135195	0.0159828			0.285257	0.288072	0.0110706	0.0116424
					0.290448	0.153297	0.0116896	0.0137053			0.280678	0.253402	0.00914458	0.0161521
					0.290664	0.164722	0.0107444	0.0133119			0.296205	0.277372	0.0137497	0.0141014
					0.299287	0.153611	0.0143043	0.0155933			0.286291	0.270881	0.0106129	0.0140558
					0.291957	0.154764	0.012672	0.0136869			0.299234	0.27266	0.0134026	0.015574
					0.304282	0.159124	0.00901873	0.0130523			0.287178	0.264068	0.011471	0.0179015
					0.295568	0.165791	0.0132127	0.0152409			0.28662	0.277386	0.013433	0.0133803
					0.288208	0.165958	0.0107951	0.0153748			0.296775	0.275052	0.0126664	0.0148902
					0.294558	0.161489	0.0113925	0.0144054			0.283626	0.291922	0.0135661	0.0143096
					0.293899	0.159251	0.0121046	0.0118454			0.283491	0.269861	0.0115596	0.0160768
					0.287718	0.167358	0.0105212	0.0100992			0.287026	0.276418	0.0108001	0.0139936
					0.282491	0.16317	0.0143949	0.0139515			0.292801	0.285996	0.0114361	0.0137866
					0.301075	0.163362	0.0115725	0.0134861			0.292134	0.271045	0.0121206	0.0166545
					0.292054	0.167405	0.0140797	0.0141964			0.287534	0.272772	0.0141603	0.0156595
					0.279382	0.165556	0.0115985	0.015664			0.2907	0.276439	0.0113628	0.0145869
					0.291645	0.150314	0.0134634	0.0136647			0.287426	0.269899	0.0123007	0.0137514
					0.288987	0.15807	0.0138511	0.0161021			0.290012	0.275401	0.0135876	0.013904
					0.287425	0.157694	0.0103444	0.0163697			0.283901	0.267655	0.0122863	0.0149752
					0.287655	0.160892	0.0118148	0.016995			0.270344	0.280526	0.0131862	0.0122039
					0.288724	0.156011	0.0107213	0.0137034			0.280057	0.26918	0.0141359	0.0145312
					0.290014	0.157318	0.0133601	0.0133336			0.286599	0.26884	0.0146825	0.0159352
					0.279588	0.15925	0.0154383	0.0155328			0.270591	0.26925	0.013086	0.0155229
					0.2923	0.163065	0.0111624	0.0137439			0.287454	0.271248	0.0140896	0.0110437
					0.286434	0.159252	0.0122051	0.0154305			0.279691	0.264703	0.0106598	0.0164021
					0.287833	0.154397	0.0112907	0.0169541			0.284338	0.274595	0.0144313	0.0157399
					0.295911	0.159154	0.0112888	0.0128103			0.278941	0.277975	0.0113669	0.0156559
					0.297279	0.152208	0.0109893	0.0131089			0.281288	0.283437	0.0133965	0.0162738
					0.286051	0.155948	0.0121133	0.0127146			0.280514	0.272228	0.00921912	0.0166162
					0.288728	0.16129	0.0104627	0.0127029			0.278435	0.26869	0.0107458	0.0124984
					0.303274	0.157353	0.0122164	0.012436			0.279669	0.28042	0.0133519	0.0131021
					0.289374	0.155425	0.0114241	0.0140178			0.282121	0.268103	0.0120088	0.0128378
					0.278015	0.158563	0.0129653	0.0138056			0.281982	0.278636	0.0113376	0.0131957
					0.289105	0.159073	0.0118924	0.0148526			0.279427	0.271003	0.0113686	0.0149917
					0.293935	0.155703	0.0119716	0.0143104			0.291244	0.26903	0.0104467	0.0148289
					0.2839	0.162131	0.0137691	0.0143862			0.28575	0.262957	0.01159	0.0151717
					0.292835	0.158021	0.0112374	0.016205			0.280586	0.286789	0.0151359	0.0151826
					0.284668	0.165255	0.0116255	0.0153968			0.285999	0.267009	0.0125297	0.0134823
					0.292301	0.15868	0.010231	0.0133244			0.271854	0.267026	0.0118894	0.0163574
					0.29702	0.159604	0.0128235	0.0128593			0.266327	0.27121	0.012515	0.0138808
					0.296696	0.157022	0.0141438	0.0142651			0.285254	0.269103	0.0141639	0.0137778
					0.294939	0.153939	0.0138941	0.0161442			0.280462	0.274333	0.0123647	0.0127103
					0.278228	0.159823	0.0101501	0.0140917			0.280421	0.268299	0.014136	0.0158404
					0.287901	0.161733	0.0108273	0.0125789			0.278233	0.274651	0.0129573	0.0143232
					0.288323	0.150891	0.0114842	0.0138448			0.271187	0.270472	0.0120691	0.013529
					0.296423	0.165063	0.0138043	0.0125412			0.277928	0.277982	0.0134206	0.0164716
					0.309984	0.155164	0.0145038	0.0131803			0.274779	0.278235	0.0120006	0.0122584
					0.290328	0.167507	0.0136526	0.0138124			0.278386	0.271819	0.0125066	0.0131435
					0.289159	0.161401	0.0140821	0.0116945			0.279739	0.266244	0.0107213	0.0133215
					0.292306	0.164077	0.0125956	0.0153834			0.27329	0.284968	0.0108419	0.0151258
					0.287974	0.15898	0.0103511	0.0134766			0.28681	0.269315	0.0141616	0.0155156
					0.285479	0.15527	0.0130098	0.0137762			0.27768	0.270304	0.0142075	0.0126773
					0.296822	0.160973	0.013742	0.0145068			0.286462	0.273627	0.0127237	0.0152194
					0.289504	0.168842	0.0122014	0.0140918			0.282436	0.274535	0.0132199	0.0127208
					0.290053	0.156621	0.0124151	0.0153815			0.289889	0.282462	0.0110949	0.0152964
					0.286608	0.159104	0.0133346	0.0155066			0.280969	0.267601	0.0116403	0.0163908
					0.281436	0.160534	0.0120211	0.0138267			0.276161	0.274939	0.0133649	0.0158331
					0.301772	0.161845	0.0116015	0.0148585			0.282369	0.267378	0.0143092	0.0150589
					0.290618	0.159952	0.0117574	0.0127881			0.288984	0.269847	0.0123541	0.0150663
					0.284241	0.156289	0.0133573	0.0145428			0.285237	0.27699	0.0117799	0.0140108
					0.297027	0.160342	0.0132149	0.0133331			0.284186	0.255428	0.0113014	0.0116418
					0.293115	0.163784	0.0141731	0.0117867			0.273689	0.276801	0.0119232	0.0152751
					0.289717	0.153399	0.0141493	0.0125399			0.285383	0.271208	0.0140115	0.0130761
					0.29005	0.152553	0.0114936	0.0149681			0.281566	0.270445	0.0115119	0.013915
					0.283552	0.156907	0.0128128	0.0145003			0.292439	0.269378	0.0139562	0.0163895
					0.290036	0.158112	0.0134529	0.0141943			0.283316	0.283697	0.0121961	0.0141347
					0.286581	0.15886	0.0133201	0.0153121			0.286477	0.279622	0.0135757	0.0138101
					0.290673	0.159185	0.0118614	0.0175063			0.289784	0.277477	0.0137831	0.0157314
					0.292356	0.163338	0.0097124	0.0162421			0.275958	0.288529	0.0118624	0.0152849
					0.290288	0.167645	0.0142483	0.015108			0.284887	0.283016	0.013385	0.0144486
					0.297524	0.160079	0.0127974	0.0174927			0.291613	0.261225	0.0141691	0.0147746
					0.289368	0.168382	0.00887013	0.0174936			0.275048	0.273828	0.0132122	0.0123759
					0.295924	0.157319	0.0106037	0.0128479			0.275273	0.282265	0.0129918	0.0129082
					0.282637	0.162928	0.0136426	0.0184583			0.285369	0.28095	0.0115343	0.0142863
					0.290844	0.162359	0.013583	0.0149197			0.282361	0.26443	0.0130814	0.0143102
					0.285396	0.148925	0.0133176	0.015064			0.285781	0.27385	0.01087	0.0154805
					0.281917	0.149766	0.012425	0.0154249			0.27329	0.271028	0.0125542	0.0135992
					0.292226	0.14977	0.0128894	0.0135938			0.276839	0.272558	0.0131433	0.0151801
					0.282576	0.164952	0.0112035	0.0146851			0.273734	0.273518	0.0126897	0.0151489
					0.283862	0.166477	0.0132043	0.0134588			0.276766	0.267891	0.0130882	0.0128291
					0.287764	0.152308	0.0111401	0.0139738			0.278287	0.271193	0.0114961	0.0144035
					0.294518	0.16339	0.0108031	0.0141582			0.280745	0.274053	0.0138115	0.0157873
					0.288376	0.152495	0.0140512	0.0148171			0.284049	0.283942	0.0123079	0.0136309
					0.292018	0.157746	0.0120275	0.0148811			0.276073	0.272521	0.0118008	0.0132251
					0.280283	0.169508	0.00954555	0.0157078			0.272153	0.273357	0.0127637	0.0124043
					0.28744	0.15623	0.0124978	0.0159535			0.274812	0.273108	0.0128391	0.014742
					0.292569	0.156678	0.0119271	0.0145502			0.27503	0.280527	0.0137381	0.0147626
					0.275769	0.156444	0.0125965	0.0130038			0.283277	0.266593	0.0127046	0.0134975
					0.288826	0.156874	0.0112615	0.0144095			0.29341	0.27078	0.0122356	0.0139152
					0.296544	0.164937	0.0128004	0.0149221			0.285145	0.285411	0.0128815	0.0122003
					0.275165	0.158403	0.0134763	0.0158863			0.28463	0.272881	0.0137073	0.01657
					0.290912	0.161882	0.0134385	0.0163859			0.281086	0.269954	0.0104291	0.0162996
					0.291354	0.161806	0.0128984	0.0149191			0.278008	0.270068	0.0116685	0.0132047
					0.285712	0.16302	0.0124154	0.012187			0.273551	0.265988	0.0133707	0.0138235
					0.289212	0.158064	0.0107483	0.013761			0.285935	0.267042	0.0110195	0.0161728
					0.287465	0.164441	0.0133354	0.0128299			0.284076	0.271164	0.0101446	0.0169921
					0.277011	0.156992	0.0129241	0.0142524			0.291455	0.271344	0.0125237	0.0156337
					0.289091	0.148562	0.014027	0.0136828			0.280826	0.26389	0.012279	0.0140662
					0.296994	0.154357	0.0130002	0.0159452			0.285685	0.268433	0.0123461	0.0143575
					0.298996	0.157246	0.0128052	0.0155334			0.283557	0.278714	0.0123377	0.014306
					0.286177	0.157612	0.0118997	0.0157876			0.289257	0.264105	0.0125694	0.0130907
					0.292031	0.16296	0.0117083	0.0148854			0.278928	0.265091	0.0137621	0.0162674
					0.286785	0.160704	0.012518	0.0148902			0.286156	0.274215	0.0115332	0.0127163
					0.274472	0.155507	0.0134426	0.0141465			0.29021	0.276429	0.011776	0.016243
					0.292363	0.160163	0.0116709	0.0180264			0.298462	0.269488	0.0127582	0.0129402
					0.302877	0.160462	0.00964773	0.0150509			0.289394	0.273673	0.0110165	0.0147112
					0.295889	0.152677	0.010096	0.015691			0.278199	0.285223	0.0123105	0.0111503
					0.297635	0.164445	0.013028	0.0160469			0.282811	0.278967	0.0114083	0.0147317
					0.285787	0.151085	0.0110594	0.0127588			0.278207	0.263014	0.0111135	0.013952
					0.289792	0.151174	0.0128953	0.0158987			0.285329	0.271566	0.0135518	0.0160272
					0.295194	0.160552	0.0125158	0.014679			0.289218	0.270669	0.0137981	0.0138263
					0.296012	0.154186	0.0119845	0.0154152			0.288093	0.26919	0.0138957	0.0140394
					0.286785	0.160986	0.0131013	0.0140026			0.293872	0.270304	0.0139751	0.0150411
					0.289821	0.162864	0.0126161	0.0168076			0.276526	0.264236	0.0128264	0.0144651
					0.292277	0.157613	0.0113737	0.0142293			0.291517	0.273512	0.0124962	0.0146998
					0.289856	0.158906	0.0134198	0.0134707			0.279183	0.272809	0.0107744	0.0129971
					0.294399	0.158688	0.0121439	0.0147734			0.284425	0.276578	0.0140368	0.0146568
					0.289784	0.152284	0.014035	0.0141679			0.275891	0.278935	0.014121	0.0129962
					0.279296	0.15757	0.0129614	0.0149307			0.284486	0.257349	0.0114918	0.0145256
					0.282574	0.15966	0.0113239	0.0171999			0.290174	0.278441	0.011771	0.0157291
					0.292179	0.165049	0.0112068	0.0135533			0.277743	0.273946	0.013052	0.0133799
					0.284923	0.15208	0.0106013	0.0140085			0.292648	0.272075	0.0131102	0.0155501
					0.282764	0.162807	0.0112602	0.0136384			0.283741	0.276803	0.0129192	0.014641
					0.289229	0.157876	0.0116841	0.0141696			0.290947	0.274581	0.0123667	0.0157245
					0.293314	0.156913	0.0136567	0.0163017			0.293653	0.272988	0.0132735	0.0155789
					0.287781	0.157278	0.012515	0.0135131			0.288332	0.278632	0.0120767	0.0137392
					0.29322	0.154629	0.0123875	0.0159048			0.295778	0.276391	0.0120421	0.0144469
					0.290155	0.170082	0.0132154	0.0146367			0.292326	0.281017	0.0119719	0.0138216
					0.291749	0.166166	0.0128432	0.0146334			0.282083	0.270517	0.0109993	0.013387
					0.30144	0.156049	0.0136331	0.0155545			0.295548	0.267639	0.0143508	0.0145949
					0.299642	0.155276	0.0137303	0.0141316			0.294238	0.274012	0.0117528	0.0130077
					0.302165	0.159752	0.0124749	0.0155239			0.281077	0.27213	0.0109902	0.0139707
					0.295751	0.157087	0.0116883	0.0143275			0.286447	0.27232	0.0132834	0.0106764
					0.285829	0.157683	0.0131334	0.012811			0.291043	0.280762	0.0120509	0.0116483
					0.292925	0.162234	0.012527	0.0121437			0.295665	0.272593	0.014641	0.0141186
					0.286336	0.148194	0.0109867	0.013698			0.297694	0.269979	0.0140402	0.0135422
					0.276322	0.159792	0.0108368	0.0126448			0.287246	0.278622	0.0128826	0.0143383
					0.293389	0.162982	0.012259	0.0136672			0.299801	0.272913	0.0125987	0.0143296
					0.291463	0.16281	0.0119719	0.0159075			0.287876	0.273607	0.0126204	0.0148792
					0.293015	0.150588	0.0133702	0.0124573			0.275629	0.278166	0.0117117	0.0154774
					0.283505	0.160208	0.00879572	0.0129769			0.299539	0.269702	0.0119733	0.0142335
					0.288727	0.161642	0.010766	0.013759			0.293344	0.272874	0.0120872	0.014642
					0.290943	0.15699	0.0104389	0.014628			0.283961	0.268437	0.0126495	0.0138634
					0.284672	0.15724	0.0112826	0.0131035			0.301704	0.276269	0.0128256	0.0151511
					0.289736	0.162623	0.0138281	0.0149008			0.285677	0.275437	0.00907367	0.0132721
					0.296688	0.167926	0.0113919	0.0139011			0.278742	0.273688	0.0115669	0.0124666
					0.282976	0.15097	0.0145815	0.0157367			0.287891	0.277045	0.0106282	0.0135532
					0.289186	0.157673	0.0129439	0.0151311			0.287774	0.279522	0.0103877	0.0134303
					0.292097	0.161669	0.00853897	0.0166271			0.284519	0.265489	0.011416	0.0128704
					0.28892	0.15005	0.0112113	0.0112708			0.280751	0.277443	0.011514	0.0162227
					0.284909	0.163831	0.0116949	0.0150102			0.287066	0.27476	0.0112489	0.0164408
					0.293043	0.159386	0.0115196	0.0154904			0.29303	0.26753	0.0130507	0.0124644
					0.287753	0.161064	0.0131496	0.0137387			0.295599	0.276981	0.0114541	0.0124636
					0.283373	0.165872	0.0116035	0.0159214			0.292979	0.279009	0.0115433	0.0169254
					0.280243	0.166447	0.0128827	0.0129188			0.29905	0.263807	0.0110125	0.0144313
					0.29183	0.165642	0.00985904	0.0147406			0.295651	0.270861	0.0106053	0.0144071
					0.293826	0.16174	0.0111526	0.0141008			0.294956	0.26976	0.0116193	0.0135089
					0.286625	0.157386	0.0117242	0.0147891			0.287035	0.261701	0.0123524	0.0151323
					0.283185	0.16072	0.0106396	0.0144947			0.286799	0.281755	0.0119343	0.016165
					0.281533	0.153764	0.010692	0.0125781			0.29092	0.269604	0.0125677	0.0126508
					0.291235	0.169208	0.0144133	0.0137636			0.291591	0.276065	0.0102254	0.011188
					0.299825	0.160648	0.0125363	0.01463			0.294768	0.276245	0.00957461	0.0130693
					0.292131	0.162179	0.0142579	0.0154432			0.290188	0.277742	0.0123159	0.0125663
					0.291896	0.151903	0.0115354	0.0144434			0.289492	0.27542	0.0132167	0.0116386
					0.298338	0.164342	0.0114079	0.0159156			0.288019	0.276655	0.0111432	0.0136284
					0.293958	0.157494	0.0120839	0.016022			0.291204	0.273267	0.0127273	0.0130087
					0.288036	0.159784	0.0109385	0.0154181			0.297036	0.267495	0.0126134	0.0138232
					0.30358	0.170084	0.0121255	0.0151993			0.295061	0.276766	0.0112049	0.013637
					0.273419	0.157005	0.0114502	0.0129906			0.281518	0.276432	0.0113459	0.0136257
					0.277094	0.163614	0.0113057	0.0144106			0.285415	0.277796	0.0126283	0.0136596
					0.282657	0.164624	0.0121472	0.0139445			0.281737	0.270885	0.0114789	0.0143427
					0.284599	0.164825	0.0109951	0.017507			0.281085	0.266498	0.0106209	0.0159393
					0.277748	0.15556	0.0122837	0.0145688			0.29011	0.278349	0.0109976	0.01369
					0.288021	0.163347	0.0141859	0.0132565			0.291779	0.268627	0.0110445	0.0124577
					0.276266	0.163436	0.0139562	0.0131772			0.290565	0.274767	0.0128333	0.0150448
					0.276925	0.157224	0.012558	0.0150648			0.299636	0.272211	0.0121681	0.0136892
					0.281941	0.157606	0.0122754	0.0131049			0.285711	0.272466	0.0141555	0.0128708
					0.280497	0.162022	0.0120536	0.014825			0.304803	0.265449	0.013666	0.0120107
					0.284974	0.168874	0.0150527	0.0135881			0.291822	0.274047	0.0134227	0.0160182
					0.285096	0.160065	0.0125711	0.0167449			0.285937	0.271852	0.0117404	0.0145524
					0.279544	0.150431	0.0130245	0.0142432			0.286274	0.284804	0.011685	0.0158162
					0.28002	0.168189	0.0130194	0.0172663			0.298608	0.278108	0.0126292	0.0158628
					0.285314	0.153188	0.010177	0.0162586			0.286503	0.264739	0.0119068	0.0127986
					0.285876	0.170489	0.0107122	0.0149438			0.287825	0.273862	0.0122632	0.0147811
					0.274609	0.162409	0.0112513	0.0159225			0.277221	0.269613	0.0121017	0.0158407
					0.288247	0.160616	0.0144893	0.0153154			0.287079	0.269876	0.0108058	0.0160416
					0.275976	0.160889	0.0134371	0.0138644			0.289466	0.277823	0.00999891	0.0150676
					0.284963	0.150844	0.0129335	0.012629			0.299348	0.270794	0.0123517	0.0117568
					0.281965	0.150266	0.0124512	0.0139802			0.279457	0.271072	0.0106901	0.0135456
					0.283518	0.157679	0.0119643	0.0129025			0.299971	0.26852	0.0120544	0.0131664
					0.266589	0.156407	0.013246	0.0133179			0.284882	0.275801	0.0122964	0.0132948
					0.281605	0.155696	0.0120571	0.015181			0.292873	0.26947	0.0110283	0.0143222
					0.279484	0.154596	0.0137348	0.0130898			0.303704	0.283498	0.0100924	0.0124724
					0.289098	0.158487	0.0121827	0.01277			0.290232	0.274157	0.0130924	0.0155265
					0.290637	0.161309	0.0135427	0.0142394			0.275029	0.266917	0.0105175	0.0145104
					0.287737	0.160993	0.0139729	0.0133183			0.288544	0.278645	0.012534	0.0157166
					0.274827	0.155005	0.0112083	0.0136329			0.27588	0.284734	0.0109097	0.0145299
					0.273746	0.158253	0.0131735	0.0130993			0.287012	0.273439	0.0146155	0.0150629
					0.279681	0.156269	0.0121872	0.0142711			0.297126	0.273542	0.0118532	0.015137
					0.278586	0.153197	0.0123178	0.0129745			0.283195	0.26986	0.0107696	0.0134584
					0.284798	0.160637	0.0115108	0.0130473			0.291368	0.277951	0.0112049	0.0136264
					0.281765	0.161909	0.0115488	0.0140902			0.295183	0.263285	0.0107711	0.0146432
					0.275475	0.155335	0.0110871	0.0127089			0.294879	0.268442	0.0129105	0.0152172
					0.281878	0.159952	0.0127917	0.0168674			0.285931	0.268936	0.0128275	0.0130254
					0.275107	0.165972	0.0104636	0.0128382			0.290374	0.271853	0.00965179	0.014882
					0.271635	0.156546	0.0111071	0.0133297			0.301828	0.269884	0.0111862	0.0147581
					0.273055	0.162721	0.0127403	0.0125305			0.291061	0.274334	0.0110293	0.0141082
					0.279724	0.158468	0.0138893	0.0138548			0.294817	0.276786	0.011816	0.0127395
					0.275133	0.160215	0.0110877	0.0118191			0.298938	0.27591	0.0128872	0.0144654
					0.279641	0.154021	0.0120011	0.0129823			0.293346	0.272868	0.0122377	0.0146072
