rp1214	rp2232	sub1	lap1_20_samp	lap1_19_samp	lap1_18_samp	lap1_17_samp	cur1_21_samp	cur1_20_samp	cur1_19_samp	cur1_18_samp	cur1_17_samp	lap1_21_samp
			17.1467	15.4054	15.1656	14.907	-0.000662231	-0.000891097	-0.00070133	-0.000924027	-0.000822497	16.2524
			17.1493	15.4089	15.169	14.9104	-0.000761807	-0.000947934	-0.000959791	-0.000792203	-0.000725359	16.2561
			17.1519	15.4124	15.1724	14.9138	-0.000935279	-0.000911124	-0.000861654	-0.00072273	-0.000572265	16.2598
			17.1545	15.4159	15.1758	14.9171	-0.00103249	-0.000653133	-0.000675118	-0.000731398	-0.000856529	16.2635
			17.1571	15.4193	15.1792	14.9205	-0.000960323	-0.000743681	-0.000714328	-0.00109929	-0.000610033	16.2672
			17.1597	15.4227	15.1827	14.9239	-0.000913712	-0.000789203	-0.000732093	-0.000601115	-0.000628476	16.2709
			17.1622	15.4261	15.1861	14.9272	-0.000661566	-0.000898634	-0.000967973	-0.000889791	-0.000759534	16.2746
			17.1648	15.4295	15.1895	14.9305	-0.000704047	-0.000724204	-0.000663531	-0.000912689	-0.000790255	16.2783
			17.1673	15.4329	15.1929	14.9339	-0.000931797	-0.000943366	-0.000785015	-0.000857847	-0.000766655	16.282
			17.1699	15.4363	15.1963	14.9372	-0.000716433	-0.000766662	-0.000832744	-0.00114347	-0.000895636	16.2857
			17.1725	15.4398	15.1996	14.9406	-0.000569166	-0.000652464	-0.00115689	-0.000604777	-0.000876617	16.2894
			17.175	15.4432	15.203	14.9439	-0.000761933	-0.000512572	-0.000457286	-0.000735875	-0.000789501	16.2932
			17.1776	15.4465	15.2064	14.9472	-0.00091861	-0.000768593	-0.000789063	-0.000791884	-0.000600705	16.2969
			17.1801	15.4498	15.2097	14.9506	-0.000902078	-0.00076221	-0.000731972	-0.000795358	-0.000636795	16.3007
			17.1827	15.4531	15.2131	14.9539	-0.000798007	-0.000819235	-0.00110055	-0.00073994	-0.000715966	16.3044
			17.1852	15.4564	15.2164	14.9572	-0.000847396	-0.000852414	-0.000780199	-0.000864243	-0.000729973	16.3081
			17.1878	15.4597	15.2198	14.9605	-0.000838654	-0.00089472	-0.00086208	-0.000824003	-0.000661698	16.3119
			17.1903	15.463	15.2231	14.9639	-0.000751413	-0.000621546	-0.00082097	-0.000846248	-0.000803447	16.3156
			17.1929	15.4663	15.2265	14.9672	-0.000692049	-0.00100521	-0.000890317	-0.000766849	-0.000822455	16.3194
			17.1954	15.4696	15.2298	14.9705	-0.000712101	-0.000609534	-0.00074748	-0.00077652	-0.000636817	16.3232
			17.1979	15.4729	15.2331	14.9738	-0.00071471	-0.000797567	-0.000800634	-0.000740737	-0.000826187	16.327
			17.2004	15.4762	15.2364	14.9771	-0.000864022	-0.000780969	-0.000807079	-0.00065245	-0.000726176	16.3307
			17.2029	15.4795	15.2397	14.9804	-0.00088921	-0.00093024	-0.000711878	-0.000865192	-0.000689273	16.3345
			17.2053	15.4827	15.243	14.9838	-0.000731996	-0.00103274	-0.000874315	-0.000947405	-0.000899221	16.3383
			17.2078	15.4859	15.2463	14.9871	-0.000933125	-0.000896841	-0.000470856	-0.000851636	-0.000529758	16.3421
			17.2103	15.4891	15.2496	14.9905	-0.00106915	-0.000710996	-0.000944903	-0.00066501	-0.000668888	16.3459
			17.2128	15.4923	15.2529	14.9938	-0.000834845	-0.000699251	-0.000935469	-0.00074845	-0.000902342	16.3496
			17.2153	15.4955	15.2562	14.9972	-0.00069034	-0.000741055	-0.000883567	-0.000940105	-0.000743461	16.3534
			17.2177	15.4987	15.2595	15.0005	-0.000635822	-0.000736631	-0.000803631	-0.000829629	-0.00105402	16.3572
			17.2202	15.5019	15.2628	15.0039	-0.00094256	-0.000809922	-0.000804919	-0.00107612	-0.000886792	16.361
			17.2227	15.5051	15.266	15.0073	-0.000836193	-0.000880588	-0.000600366	-0.000878087	-0.000952931	16.3647
			17.2252	15.5083	15.2692	15.0106	-0.000649341	-0.000830025	-0.000725606	-0.000528092	-0.000948085	16.3685
			17.2276	15.5115	15.2725	15.014	-0.000969031	-0.000851406	-0.00084967	-0.000759651	-0.000848035	16.3723
			17.2301	15.5147	15.2757	15.0174	-0.000857289	-0.000776965	-0.000732668	-0.000971003	-0.000898847	16.3761
			17.2325	15.5178	15.279	15.0208	-0.000759994	-0.000746678	-0.000904876	-0.000745429	-0.00064269	16.3799
			17.235	15.5209	15.2822	15.0242	-0.000845442	-0.000736066	-0.000686258	-0.000786064	-0.000694363	16.3837
			17.2374	15.5241	15.2855	15.0276	-0.000853218	-0.000932819	-0.000937089	-0.0009833	-0.000492098	16.3875
			17.2399	15.5272	15.2887	15.031	-0.000677848	-0.000843628	-0.000585713	-0.000781696	-0.000748702	16.3913
			17.2423	15.5304	15.2919	15.0344	-0.000811081	-0.000900355	-0.000656057	-0.000721082	-0.000889037	16.3951
			17.2447	15.5335	15.2952	15.0378	-0.000857054	-0.000707356	-0.000829123	-0.000712968	-0.00102235	16.3989
			17.2472	15.5367	15.2984	15.0413	-0.000728347	-0.000826007	-0.000981722	-0.000764415	-0.000901828	16.4028
			17.2496	15.5398	15.3016	15.0447	-0.000872208	-0.000958841	-0.000630546	-0.000814862	-0.000742433	16.4066
			17.2521	15.543	15.3048	15.0481	-0.00103548	-0.0010036	-0.000682992	-0.000932959	-0.000876901	16.4104
			17.2545	15.5461	15.3081	15.0515	-0.000888808	-0.000392891	-0.000866213	-0.0006465	-0.00101666	16.4142
			17.2569	15.5491	15.3113	15.0549	-0.000915379	-0.00082868	-0.0007623	-0.000780942	-0.00081148	16.418
			17.2594	15.5522	15.3145	15.0583	-0.000805942	-0.00081883	-0.000657183	-0.00104934	-0.000656415	16.4218
			17.2618	15.5553	15.3177	15.0617	-0.000773806	-0.000813493	-0.000803105	-0.000998741	-0.000780743	16.4256
			17.2641	15.5584	15.321	15.0652	-0.00064065	-0.000748938	-0.00080246	-0.00065121	-0.000761101	16.4295
			17.2664	15.5615	15.3242	15.0686	-0.000832526	-0.00087183	-0.000687324	-0.000743597	-0.000814548	16.4333
			17.2687	15.5646	15.3274	15.072	-0.000685387	-0.000945466	-0.000875647	-0.000732775	-0.000773289	16.4371
			17.2711	15.5677	15.3305	15.0754	-0.000837655	-0.000930414	-0.000901546	-0.0007476	-0.000755087	16.4409
			17.2734	15.5708	15.3337	15.0788	-0.000830884	-0.00052419	-0.000878988	-0.000761434	-0.000821913	16.4448
			17.2757	15.5739	15.3369	15.0822	-0.000817604	-0.000706844	-0.000789608	-0.000843084	-0.000758764	16.4486
			17.278	15.5769	15.3401	15.0855	-0.00102518	-0.000988583	-0.000712509	-0.000654785	-0.00065249	16.4525
			17.2804	15.58	15.3433	15.0889	-0.000594005	-0.000726357	-0.000799061	-0.000860307	-0.000782508	16.4563
			17.2827	15.583	15.3465	15.0922	-0.000561959	-0.000807503	-0.000880903	-0.000612515	-0.00066517	16.4602
			17.285	15.586	15.3497	15.0955	-0.000667988	-0.000789282	-0.000806027	-0.000955826	-0.000972653	16.464
			17.2874	15.5891	15.3528	15.0989	-0.000620682	-0.000945743	-0.00075859	-0.000821979	-0.000801748	16.4679
			17.2897	15.5921	15.356	15.1022	-0.000715332	-0.000890717	-0.000556906	-0.000697046	-0.000908995	16.4717
			17.292	15.5951	15.3592	15.1056	-0.00073432	-0.000646135	-0.000765039	-0.000676422	-0.000818	16.4755
			17.2943	15.5982	15.3623	15.1089	-0.000812706	-0.000560935	-0.000844378	-0.000746845	-0.000932106	16.4793
			17.2965	15.6012	15.3654	15.1122	-0.000943197	-0.000999851	-0.000842612	-0.00076594	-0.000939012	16.4831
			17.2987	15.6042	15.3685	15.1155	-0.00083268	-0.000970196	-0.000882166	-0.000877223	-0.00086099	16.4869
			17.3009	15.6072	15.3716	15.1188	-0.000823368	-0.000797981	-0.000744711	-0.000724692	-0.00107578	16.4906
			17.303	15.6103	15.3747	15.1221	-0.000809413	-0.000554226	-0.000819274	-0.000980004	-0.000865873	16.4944
			17.3052	15.6133	15.3778	15.1254	-0.000853007	-0.00073902	-0.00078307	-0.000690583	-0.000949179	16.4982
			17.3074	15.6163	15.3809	15.1287	-0.000768146	-0.00095162	-0.000658163	-0.000717488	-0.000728505	16.502
			17.3096	15.6193	15.384	15.132	-0.000860703	-0.000871634	-0.000904043	-0.000655096	-0.000607752	16.5057
			17.3117	15.6223	15.3871	15.1353	-0.000498406	-0.000833423	-0.000913463	-0.000783921	-0.000905618	16.5094
			17.3139	15.6253	15.3902	15.1386	-0.000744905	-0.000966112	-0.000746826	-0.000667857	-0.000658137	16.5131
			17.3161	15.6283	15.3934	15.1419	-0.000874173	-0.000888408	-0.000827436	-0.000636274	-0.000957219	16.5168
			17.3183	15.6314	15.3965	15.1452	-0.000540388	-0.00077134	-0.000805196	-0.000839446	-0.000938697	16.5205
			17.3204	15.6344	15.3996	15.1485	-0.000764987	-0.000928834	-0.000714746	-0.0012654	-0.000645567	16.5242
			17.3226	15.6374	15.4027	15.1518	-0.000885478	-0.000744671	-0.000842947	-0.000863323	-0.00105012	16.5279
			17.3248	15.6404	15.4058	15.1551	-0.000618361	-0.000688764	-0.00102077	-0.000744092	-0.00069158	16.5316
			17.327	15.6435	15.4089	15.1584	-0.00111764	-0.000913449	-0.000686808	-0.000671567	-0.000699036	16.5353
			17.3291	15.6466	15.412	15.1617	-0.000799865	-0.000969529	-0.000876055	-0.000754137	-0.000926044	16.539
			17.3312	15.6497	15.4151	15.165	-0.000726553	-0.00070308	-0.000840541	-0.000817861	-0.000907996	16.5427
			17.3333	15.6528	15.4182	15.1683	-0.000698708	-0.000698749	-0.000715183	-0.00104623	-0.000772094	16.5463
			17.3354	15.6559	15.4213	15.1716	-0.000890539	-0.000883789	-0.000555401	-0.000849538	-0.000668899	16.5499
			17.3375	15.659	15.4245	15.1749	-0.000862839	-0.000900209	-0.000779744	-0.000968935	-0.000677428	16.5535
			17.3396	15.6621	15.4276	15.1782	-0.000629155	-0.000800602	-0.0010002	-0.00059339	-0.000789806	16.5572
			17.3417	15.6652	15.4307	15.1816	-0.000599105	-0.000937301	-0.000832079	-0.000732135	-0.000551292	16.5608
			17.3438	15.6683	15.4339	15.1849	-0.000636153	-0.000797804	-0.0009782	-0.000869152	-0.000897371	16.5644
			17.3459	15.6714	15.437	15.1882	-0.000751687	-0.00060794	-0.000764583	-0.000932252	-0.000595141	16.568
			17.348	15.6746	15.4401	15.1915	-0.000757796	-0.000829454	-0.000848405	-0.000648724	-0.000838344	16.5716
			17.3501	15.6778	15.4432	15.1948	-0.000704129	-0.000664769	-0.000735134	-0.000787408	-0.000836065	16.5752
			17.3522	15.681	15.4464	15.1982	-0.00074193	-0.000807404	-0.00086263	-0.000882747	-0.00109044	16.5787
			17.3543	15.6842	15.4495	15.2015	-0.0010906	-0.000938942	-0.000739002	-0.000817651	-0.000755982	16.5823
			17.3564	15.6873	15.4526	15.2048	-0.000912788	-0.000742426	-0.000811661	-0.000756343	-0.000905647	16.5858
			17.3585	15.6905	15.4558	15.2081	-0.000634105	-0.000827872	-0.000771904	-0.00102894	-0.000873583	16.5894
			17.3605	15.6937	15.4589	15.2114	-0.000931324	-0.00080625	-0.000722671	-0.00077013	-0.000535667	16.5929
			17.3626	15.6969	15.4621	15.2147	-0.000661037	-0.000967292	-0.0011542	-0.000852249	-0.000875804	16.5965
			17.3647	15.7001	15.4652	15.218	-0.000878369	-0.00078662	-0.000893417	-0.00071716	-0.000828269	16.6
			17.3668	15.7033	15.4684	15.2213	-0.000796473	-0.000892033	-0.000620785	-0.000814846	-0.000685002	16.6036
			17.3689	15.7066	15.4715	15.2246	-0.000863815	-0.000910679	-0.00080993	-0.000668029	-0.000724084	16.607
			17.371	15.7098	15.4747	15.2279	-0.00093199	-0.000900502	-0.000877101	-0.000984903	-0.000999513	16.6104
			17.3731	15.713	15.4778	15.2312	-0.000644752	-0.00033006	-0.000680025	-0.000990266	-0.000784681	16.6139
			17.3752	15.7163	15.4809	15.2345	-0.000808734	-0.000930829	-0.000800786	-0.00094724	-0.000803852	16.6173
			17.3773	15.7195	15.4841	15.2378	-0.000737226	-0.000738021	-0.000919883	-0.000712256	-0.000657827	16.6207
			17.3794	15.7228	15.4873	15.2411	-0.000596815	-0.000781483	-0.000631507	-0.000894119	-0.000720242	16.6242
			17.3815	15.726	15.4904	15.2444	-0.000656154	-0.00081084	-0.000926498	-0.000568433	-0.000779135	16.6276
			17.3836	15.7293	15.4936	15.2476	-0.000853888	-0.00109252	-0.000513817	-0.000863546	-0.000532363	16.631
			17.3857	15.7325	15.4968	15.2509	-0.000424753	-0.000571296	-0.000871523	-0.000839248	-0.000781948	16.6345
			17.3878	15.7358	15.4999	15.2542	-0.000682807	-0.000798585	-0.000813593	-0.000827004	-0.000897096	16.6379
			17.3899	15.739	15.5031	15.2574	-0.000824811	-0.000986893	-0.00087864	-0.00088755	-0.000689696	16.6413
			17.3921	15.7423	15.5063	15.2607	-0.000817867	-0.00112616	-0.00107051	-0.000591166	-0.000824892	16.6447
			17.3943	15.7455	15.5094	15.2639	-0.000757802	-0.000853258	-0.000666109	-0.000786056	-0.000801399	16.6481
			17.3964	15.7488	15.5126	15.2672	-0.000998129	-0.000799426	-0.000814193	-0.00108461	-0.000908656	16.6515
			17.3986	15.752	15.5158	15.2705	-0.00102969	-0.00097714	-0.000786089	-0.000998673	-0.000735884	16.6549
			17.4008	15.7553	15.5189	15.2737	-0.000788518	-0.000996201	-0.000647544	-0.000948561	-0.00096863	16.6583
			17.403	15.7585	15.5221	15.2769	-0.000733163	-0.000760867	-0.000831964	-0.000765019	-0.000862814	16.6617
			17.4051	15.7618	15.5253	15.2802	-0.000896435	-0.00072395	-0.000835229	-0.000707684	-0.00101748	16.6651
			17.4073	15.765	15.5284	15.2834	-0.00047591	-0.000683217	-0.000765843	-0.00107722	-0.000878653	16.6684
			17.4095	15.7683	15.5316	15.2866	-0.00101909	-0.000840046	-0.000775112	-0.000757676	-0.000855263	16.6718
			17.4117	15.7715	15.5348	15.2898	-0.000882521	-0.000813828	-0.000910971	-0.000575804	-0.000655208	16.6752
			17.4138	15.7747	15.5379	15.2931	-0.000699709	-0.000697023	-0.00077214	-0.000616025	-0.000592167	16.6785
			17.416	15.7779	15.5411	15.2963	-0.000720482	-0.000853503	-0.00079154	-0.000788201	-0.000907475	16.6819
			17.4182	15.7811	15.5442	15.2995	-0.000826224	-0.000987781	-0.000888566	-0.000776399	-0.000838455	16.6852
			17.4204	15.7844	15.5474	15.3027	-0.000723799	-0.00078076	-0.000809315	-0.00100964	-0.000757804	16.6886
			17.4226	15.7876	15.5506	15.3059	-0.000532852	-0.000970479	-0.000901693	-0.000781278	-0.000719246	16.6919
			17.4249	15.7908	15.5538	15.3091	-0.001006	-0.000781042	-0.000558028	-0.000714819	-0.000594746	16.6953
			17.4271	15.794	15.557	15.3123	-0.000905067	-0.000781869	-0.000705149	-0.000771792	-0.000660655	16.6987
			17.4294	15.7973	15.5602	15.3155	-0.000897127	-0.000824351	-0.000825139	-0.000949578	-0.000730273	16.702
			17.4316	15.8004	15.5633	15.3187	-0.000904545	-0.000945099	-0.000634932	-0.00108353	-0.000737061	16.7053
			17.4339	15.8036	15.5665	15.3219	-0.000730833	-0.000955777	-0.000952681	-0.000828435	-0.000715664	16.7086
			17.4361	15.8068	15.5697	15.3251	-0.00073807	-0.00077272	-0.000811604	-0.000691872	-0.000579061	16.712
			17.4384	15.81	15.5729	15.3282	-0.000674324	-0.000805881	-0.000911287	-0.000841754	-0.00101883	16.7153
			17.4406	15.8132	15.5761	15.3314	-0.000792452	-0.000801837	-0.000922362	-0.000701012	-0.000815781	16.7186
			17.4429	15.8164	15.5793	15.3346	-0.000630221	-0.000737706	-0.000616498	-0.000734419	-0.0007089	16.7219
			17.4451	15.8196	15.5824	15.3378	-0.000983641	-0.000561383	-0.000939415	-0.000720514	-0.000804424	16.7252
			17.4474	15.8227	15.5856	15.341	-0.000723537	-0.000775483	-0.000976173	-0.000835052	-0.000913622	16.7286
			17.4496	15.8259	15.5888	15.3442	-0.000727569	-0.000876307	-0.000802982	-0.00069074	-0.000987392	16.7319
			17.4519	15.8291	15.5919	15.3474	-0.000594818	-0.00101577	-0.000775551	-0.000676679	-0.000610276	16.7352
			17.4543	15.8323	15.5951	15.3505	-0.000769756	-0.000912585	-0.000447837	-0.000955814	-0.000794615	16.7385
			17.4566	15.8354	15.5983	15.3537	-0.000771195	-0.0006402	-0.000870768	-0.000654399	-0.000707144	16.7418
			17.459	15.8386	15.6014	15.3569	-0.000879641	-0.000723079	-0.000812798	-0.000915375	-0.00090342	16.7451
			17.4614	15.8418	15.6046	15.3601	-0.000987549	-0.000703473	-0.000864372	-0.000915855	-0.000739589	16.7485
			17.4637	15.8449	15.6078	15.3633	-0.000965285	-0.00106634	-0.000776375	-0.00081004	-0.00100622	16.7518
			17.4661	15.8481	15.6109	15.3665	-0.000724944	-0.00108993	-0.000609048	-0.000824171	-0.00109735	16.7551
			17.4685	15.8513	15.6141	15.3697	-0.000759912	-0.000745352	-0.000775634	-0.000656264	-0.000586146	16.7584
			17.4708	15.8544	15.6173	15.3729	-0.000735071	-0.000752172	-0.000709478	-0.000745667	-0.000642144	16.7617
			17.4732	15.8576	15.6204	15.3761	-0.000781004	-0.000674526	-0.000801469	-0.00101958	-0.000818987	16.7651
			17.4756	15.8608	15.6236	15.3793	-0.000973615	-0.000496166	-0.000789999	-0.000823388	-0.000653401	16.7684
			17.4779	15.864	15.6268	15.3825	-0.000746198	-0.000983142	-0.000617685	-0.000892472	-0.000805836	16.7717
			17.4803	15.8672	15.6299	15.3858	-0.000605788	-0.000874356	-0.000895248	-0.000793119	-0.000889439	16.775
			17.4827	15.8704	15.6331	15.389	-0.000980003	-0.0005966	-0.000829734	-0.000959758	-0.000798171	16.7783
			17.4852	15.8736	15.6363	15.3922	-0.000879944	-0.000813227	-0.000507833	-0.00074439	-0.000930004	16.7817
			17.4877	15.8768	15.6394	15.3954	-0.000622524	-0.000860067	-0.00092772	-0.000567159	-0.00074725	16.785
			17.4902	15.88	15.6426	15.3987	-0.000729504	-0.000688203	-0.000745305	-0.000810726	-0.000712851	16.7883
			17.4926	15.8832	15.6458	15.4019	-0.000979169	-0.000630089	-0.000722868	-0.000973036	-0.000995787	16.7916
			17.4951	15.8864	15.649	15.4052	-0.000662076	-0.00088144	-0.00084719	-0.000743975	-0.000848685	16.7949
			17.4976	15.8896	15.6521	15.4084	-0.000584282	-0.000740172	-0.000859746	-0.000752293	-0.000781614	16.7983
			17.5001	15.8928	15.6553	15.4117	-0.000549798	-0.000839035	-0.000701312	-0.000865187	-0.000860376	16.8016
			17.5025	15.8961	15.6585	15.4149	-0.000928804	-0.00100681	-0.000953204	-0.000885551	-0.000747608	16.8049
			17.505	15.8994	15.6617	15.4182	-0.000780919	-0.000773243	-0.000698959	-0.000821037	-0.000869557	16.8082
			17.5075	15.9026	15.6649	15.4215	-0.000631517	-0.000964079	-0.000771042	-0.000688244	-0.000871745	16.8115
			17.51	15.9059	15.6681	15.4247	-0.000732629	-0.0010389	-0.00100601	-0.000626156	-0.000811099	16.8148
			17.5125	15.9091	15.6713	15.428	-0.000655126	-0.000656139	-0.000996612	-0.000618949	-0.000961898	16.8182
			17.515	15.9124	15.6744	15.4313	-0.0006599	-0.00074206	-0.000733177	-0.000759875	-0.000863089	16.8215
			17.5175	15.9157	15.6776	15.4345	-0.000896944	-0.000850401	-0.00080282	-0.000607862	-0.00077106	16.8248
			17.52	15.9189	15.6809	15.4378	-0.000850359	-0.000778574	-0.000707659	-0.000577235	-0.000735955	16.8281
			17.5225	15.9222	15.6841	15.4411	-0.000893229	-0.000825083	-0.000694603	-0.00106797	-0.000844339	16.8315
			17.525	15.9255	15.6873	15.4444	-0.000685906	-0.000724831	-0.000666132	-0.000976353	-0.00104409	16.8348
			17.5276	15.9288	15.6905	15.4477	-0.00075046	-0.000790736	-0.000589259	-0.000910576	-0.000660537	16.8382
			17.5301	15.9321	15.6938	15.4509	-0.000812905	-0.00111292	-0.000521543	-0.000815908	-0.000605098	16.8415
			17.5326	15.9354	15.697	15.4542	-0.000777413	-0.000649311	-0.0010885	-0.000789193	-0.000901311	16.8449
			17.5351	15.9388	15.7002	15.4575	-0.000730919	-0.000742827	-0.000788341	-0.00105343	-0.000838559	16.8483
			17.5376	15.9421	15.7034	15.4608	-0.000924623	-0.000886349	-0.000822411	-0.00110176	-0.000638548	16.8516
			17.5401	15.9454	15.7067	15.4641	-0.000989699	-0.000916262	-0.000691025	-0.000937009	-0.000796146	16.855
			17.5427	15.9487	15.7099	15.4674	-0.000977105	-0.000632822	-0.0010128	-0.000865387	-0.000691077	16.8583
			17.5452	15.952	15.7131	15.4707	-0.00110095	-0.000825381	-0.000731078	-0.000900524	-0.000868143	16.8617
			17.5477	15.9554	15.7163	15.474	-0.000742609	-0.00102924	-0.000730531	-0.000844795	-0.000785833	16.8651
			17.5502	15.9587	15.7195	15.4773	-0.000736848	-0.000732235	-0.000895293	-0.000751678	-0.000653984	16.8685
			17.5526	15.962	15.7227	15.4806	-0.00079443	-0.000588354	-0.000924432	-0.000862758	-0.000718938	16.8719
			17.5551	15.9654	15.7259	15.4839	-0.000802099	-0.00100749	-0.000768242	-0.000767304	-0.000848128	16.8753
			17.5576	15.9687	15.7291	15.4872	-0.000953391	-0.000916663	-0.000851312	-0.000698229	-0.000853271	16.8787
			17.5601	15.972	15.7323	15.4904	-0.000795159	-0.000827764	-0.000909249	-0.000726346	-0.000847685	16.8821
			17.5626	15.9754	15.7355	15.4937	-0.000820806	-0.000498646	-0.000985169	-0.000944552	-0.000909672	16.8855
			17.565	15.9787	15.7387	15.4971	-0.00087222	-0.000712021	-0.000832033	-0.000888557	-0.000621457	16.8889
			17.5675	15.9821	15.7419	15.5004	-0.000688211	-0.000922015	-0.00082872	-0.00109114	-0.00109341	16.8923
			17.57	15.9854	15.7451	15.5038	-0.000822132	-0.000923636	-0.000633327	-0.00093221	-0.000776908	16.8956
			17.5725	15.9887	15.7482	15.5071	-0.000842465	-0.000835934	-0.000739523	-0.000741521	-0.000719651	16.899
			17.5749	15.992	15.7514	15.5105	-0.000560218	-0.000595195	-0.000724986	-0.000895907	-0.000903316	16.9023
			17.5774	15.9953	15.7546	15.5139	-0.00061788	-0.000777787	-0.000956836	-0.000586799	-0.000783474	16.9057
			17.5799	15.9986	15.7577	15.5172	-0.000586622	-0.000738403	-0.000979914	-0.0010181	-0.000612259	16.909
			17.5823	16.0018	15.7609	15.5206	-0.000602164	-0.000886414	-0.000823967	-0.000797127	-0.000825656	16.9124
			17.5848	16.0051	15.7641	15.5239	-0.000961116	-0.000647207	-0.00077307	-0.000926697	-0.000584797	16.9158
			17.5872	16.0084	15.7672	15.5273	-0.000593221	-0.00102872	-0.000828602	-0.000885415	-0.000927853	16.9191
			17.5896	16.0117	15.7704	15.5307	-0.000835446	-0.000845145	-0.000558965	-0.000868586	-0.000479965	16.9225
			17.5921	16.015	15.7736	15.5342	-0.00049709	-0.00100251	-0.000886066	-0.000966598	-0.000714938	16.9258
			17.5945	16.0182	15.7767	15.5377	-0.000638059	-0.000696938	-0.000720401	-0.000842339	-0.000944437	16.9291
			17.597	16.0215	15.7799	15.5411	-0.00102604	-0.000895392	-0.000923985	-0.000759519	-0.000746206	16.9325
			17.5994	16.0247	15.7831	15.5446	-0.000842759	-0.000986739	-0.000793196	-0.000762756	-0.000778246	16.9358
			17.6019	16.0279	15.7863	15.548	-0.000812486	-0.000738486	-0.000900737	-0.000873968	-0.00084948	16.9391
			17.6043	16.0311	15.7895	15.5515	-0.000759788	-0.00083818	-0.000927394	-0.00100121	-0.000814437	16.9424
			17.6067	16.0343	15.7927	15.5549	-0.000835602	-0.000893878	-0.000549962	-0.000911692	-0.000852572	16.9457
			17.6092	16.0375	15.7959	15.5584	-0.000854102	-0.000653509	-0.000932388	-0.000794001	-0.000546532	16.9491
			17.6116	16.0407	15.799	15.5619	-0.000742045	-0.000733165	-0.000771353	-0.000978907	-0.000823394	16.9524
			17.6141	16.0439	15.8022	15.5655	-0.00082463	-0.000959045	-0.00089358	-0.000948113	-0.000791076	16.9557
			17.6165	16.0471	15.8055	15.569	-0.000707665	-0.000921818	-0.000758207	-0.000803492	-0.000935843	16.959
			17.6189	16.0503	15.8087	15.5726	-0.000723568	-0.000960855	-0.000771924	-0.000733629	-0.000797447	16.9623
			17.6214	16.0535	15.8119	15.5761	-0.000896504	-0.000732086	-0.000840449	-0.000894235	-0.000822384	16.9656
			17.6238	16.0568	15.8152	15.5797	-0.000794497	-0.000709632	-0.000851827	-0.000868579	-0.000614764	16.9688
			17.6263	16.06	15.8184	15.5832	-0.000687234	-0.000805131	-0.000565391	-0.000703209	-0.000630874	16.9721
			17.6287	16.0632	15.8217	15.5868	-0.000695883	-0.000678856	-0.000902174	-0.000712745	-0.00055983	16.9754
			17.6311	16.0664	15.8249	15.5903	-0.00080845	-0.000969857	-0.000765933	-0.000781515	-0.00063579	16.9787
			17.6336	16.0696	15.8282	15.5939	-0.000900851	-0.000837736	-0.000865303	-0.000788753	-0.000796559	16.982
			17.636	16.0728	15.8314	15.5975	-0.000928366	-0.000800477	-0.000735526	-0.00100812	-0.000806918	16.9852
			17.6385	16.076	15.8346	15.6011	-0.00100556	-0.000714914	-0.000692079	-0.000647046	-0.000613093	16.9885
			17.6409	16.0792	15.8379	15.6047	-0.000732719	-0.000813771	-0.000923508	-0.000759255	-0.000764007	16.9918
			17.6434	16.0824	15.8412	15.6082	-0.00062381	-0.000961353	-0.00055851	-0.000915963	-0.000698701	16.995
			17.6458	16.0856	15.8445	15.6118	-0.000816826	-0.00085013	-0.000594007	-0.000765889	-0.000911126	16.9983
			17.6482	16.0888	15.8478	15.6154	-0.000878474	-0.000850388	-0.000581039	-0.000936798	-0.000842077	17.0015
			17.6507	16.092	15.851	15.619	-0.000804717	-0.000859524	-0.000636633	-0.000739301	-0.000866761	17.0047
			17.6531	16.0952	15.8543	15.6226	-0.00094275	-0.000537327	-0.000866756	-0.000842241	-0.00106518	17.008
			17.6556	16.0984	15.8576	15.6262	-0.000746657	-0.000834187	-0.000870638	-0.000574808	-0.000959581	17.0112
			17.658	16.1016	15.8609	15.6298	-0.000732705	-0.000912782	-0.000836696	-0.000694855	-0.00091135	17.0145
			17.6604	16.1048	15.8642	15.6333	-0.000565051	-0.00082579	-0.000747233	-0.000867307	-0.000629116	17.0177
			17.6629	16.108	15.8674	15.6369	-0.000878083	-0.000840387	-0.000841024	-0.000919118	-0.000624943	17.021
			17.6653	16.1112	15.8707	15.6405	-0.00094498	-0.000713831	-0.00104119	-0.000983412	-0.000667914	17.0242
			17.6678	16.1144	15.874	15.6441	-0.000711621	-0.000623425	-0.000969	-0.000754579	-0.000591988	17.0274
			17.6702	16.1176	15.8772	15.6477	-0.000873668	-0.000880853	-0.000787369	-0.0006903	-0.000678323	17.0307
			17.6727	16.1208	15.8805	15.6513	-0.000696799	-0.000712402	-0.000718528	-0.000796157	-0.000729233	17.0339
			17.6751	16.124	15.8838	15.6549	-0.000779805	-0.000816483	-0.000791062	-0.000729838	-0.000903223	17.0372
			17.6775	16.1272	15.887	15.6584	-0.000815433	-0.000867865	-0.000631575	-0.00103789	-0.000707468	17.0404
			17.6799	16.1305	15.8903	15.662	-0.000789983	-0.000853563	-0.000678399	-0.000985899	-0.000603936	17.0436
			17.6823	16.1337	15.8935	15.6656	-0.00077127	-0.000777808	-0.000943833	-0.000770878	-0.000672103	17.0469
			17.6847	16.1369	15.8968	15.6692	-0.000814151	-0.000732002	-0.000691119	-0.000854957	-0.000711499	17.0501
