sub2e	tbasej22	rp610	rp1220	rp1112	jlap1_11	cur1_11
					0.192398	0.0163447
					0.19034	0.0162605
					0.185479	0.011627
					0.195586	0.0146937
					0.196015	0.0136637
					0.206317	0.0139188
					0.195937	0.012165
					0.199704	0.0144166
					0.18883	0.0148158
					0.204479	0.014008
					0.1901	0.0150051
					0.192669	0.0135161
					0.200143	0.0140147
					0.199081	0.0142258
					0.192582	0.0139858
					0.193219	0.015367
					0.196688	0.0122265
					0.202332	0.0168515
					0.192974	0.0157356
					0.194766	0.0117652
					0.19348	0.0128121
					0.194722	0.0134629
					0.185125	0.0137316
					0.20048	0.0127125
					0.19669	0.0152809
					0.18824	0.0150591
					0.191773	0.0151464
					0.192735	0.0127037
					0.191462	0.0152149
					0.190594	0.0132347
					0.196235	0.0130752
					0.185549	0.0122684
					0.196047	0.0149111
					0.194478	0.0148589
					0.197461	0.0124274
					0.192996	0.0164778
					0.195304	0.0144219
					0.199429	0.0136409
					0.190986	0.0141403
					0.188326	0.01489
					0.196327	0.0162285
					0.184997	0.0120214
					0.191739	0.0158409
					0.189986	0.0123925
					0.189884	0.0123028
					0.192786	0.01383
					0.19255	0.0142341
					0.202989	0.0138323
					0.205538	0.0127541
					0.190239	0.0145773
					0.193818	0.0157422
					0.194818	0.0141425
					0.194819	0.0147748
					0.190654	0.0105032
					0.196776	0.0122882
					0.188405	0.0149592
					0.191267	0.0143596
					0.188239	0.0123571
					0.184346	0.0140704
					0.197617	0.01366
					0.185659	0.0151929
					0.196411	0.0141716
					0.182223	0.0145543
					0.186068	0.014374
					0.185181	0.0174936
					0.193699	0.0157329
					0.195383	0.0154373
					0.183916	0.0130636
					0.194039	0.0153503
					0.182564	0.0139502
					0.185535	0.0157282
					0.188945	0.0122516
					0.185275	0.0117559
					0.193161	0.0141848
					0.183717	0.0124055
					0.185895	0.0150589
					0.188273	0.01437
					0.197109	0.0158163
					0.197037	0.0154046
					0.183604	0.0136901
					0.193659	0.015017
					0.186041	0.0132657
					0.184686	0.0133519
					0.193972	0.014944
					0.191278	0.012456
					0.190834	0.014532
					0.188263	0.0132685
					0.187626	0.0142931
					0.188364	0.0150731
					0.188084	0.0132429
					0.180298	0.01415
					0.176464	0.0144426
					0.190092	0.0155354
					0.190611	0.0148002
					0.179298	0.0154449
					0.180082	0.0147297
					0.181044	0.0159351
					0.194335	0.0129823
					0.187084	0.0141082
					0.184097	0.0148112
					0.185461	0.0136028
					0.180842	0.0144207
					0.192576	0.0122574
					0.188408	0.0145069
					0.179905	0.0126075
					0.193746	0.0142308
					0.188713	0.015863
					0.181005	0.0136461
					0.188036	0.0139135
					0.171967	0.0145073
					0.159481	0.0138324
					0.170275	0.0139115
					0.173559	0.0162121
					0.17116	0.014648
					0.171951	0.0156881
					0.169171	0.0129589
					0.16488	0.0157157
					0.164279	0.0150219
					0.173808	0.0144655
					0.164343	0.0139759
					0.165995	0.0155239
					0.172443	0.0141295
					0.163913	0.0165009
					0.157713	0.0145314
					0.176539	0.0149654
					0.169166	0.0131263
					0.170404	0.0150506
					0.168129	0.0150643
					0.17268	0.0141568
					0.168206	0.0142037
					0.169735	0.0153583
					0.170083	0.0152042
					0.159358	0.0152709
					0.174683	0.0166265
					0.173893	0.0156249
					0.173826	0.0150291
					0.164014	0.0142105
					0.172175	0.015415
					0.171066	0.0151035
					0.169953	0.0143305
					0.168113	0.0134713
					0.171568	0.0157826
					0.169532	0.0148975
					0.170127	0.0156222
					0.173107	0.0165241
					0.174629	0.0150868
					0.163481	0.0145147
					0.174501	0.0135775
					0.165023	0.0137981
					0.168869	0.0126363
					0.17958	0.012593
					0.173052	0.0150154
					0.159608	0.0111932
					0.171558	0.013134
					0.171132	0.0141545
					0.176382	0.0149171
					0.164777	0.0163712
					0.166483	0.0147643
					0.167857	0.0149511
					0.175689	0.0155462
					0.17415	0.0135484
					0.166148	0.0157563
					0.163903	0.0160334
					0.169804	0.0152895
					0.176489	0.0141103
					0.168134	0.0114296
					0.168159	0.0164665
					0.162308	0.0174979
					0.179614	0.0147812
					0.156869	0.0155926
					0.165752	0.0133194
					0.16416	0.0147255
					0.171214	0.0121299
					0.172065	0.0137968
					0.175538	0.0151373
					0.166142	0.0144648
					0.172989	0.0174142
					0.1637	0.0154723
					0.168017	0.0109702
					0.16417	0.0147936
					0.175211	0.0134835
					0.174996	0.0138332
					0.166383	0.0127637
					0.180168	0.0128204
					0.173739	0.0121245
					0.17076	0.0124459
					0.167424	0.0159053
					0.166056	0.0136203
					0.165995	0.0133141
					0.175867	0.0162865
					0.163362	0.0145366
					0.167843	0.0138849
					0.172563	0.0114851
					0.175951	0.0143738
					0.174503	0.0152287
					0.173514	0.0125353
					0.173743	0.0158643
					0.172411	0.0158815
					0.168745	0.0157763
					0.172988	0.0134143
					0.180592	0.0148426
					0.169883	0.0138398
					0.167744	0.0149579
					0.162992	0.0139965
					0.170537	0.0135713
					0.166725	0.0131923
					0.170301	0.0130275
					0.177871	0.0154569
					0.163201	0.0151169
					0.171084	0.0144263
					0.163751	0.0137593
					0.17462	0.0127646
					0.173262	0.0139618
					0.171729	0.0140241
					0.170768	0.0116033
					0.167875	0.0131908
					0.175285	0.0140278
					0.176218	0.0148104
					0.163864	0.0128104
					0.165755	0.0147165
					0.170565	0.01345
					0.172313	0.014131
					0.160907	0.0147855
					0.171943	0.0153762
					0.169222	0.0136175
					0.17576	0.0149312
					0.172228	0.0153147
					0.172738	0.0146907
					0.172317	0.0137492
					0.178763	0.0159651
					0.16909	0.0151527
					0.173829	0.0127829
					0.164323	0.0145256
					0.172788	0.0137624
					0.174939	0.0129684
					0.16828	0.0129534
					0.176595	0.0154695
					0.162145	0.0124436
					0.170827	0.0143522
					0.173305	0.0120125
					0.173551	0.0147824
					0.167638	0.0131022
					0.168457	0.01441
					0.166466	0.0127316
					0.162663	0.0144266
					0.164672	0.0132004
					0.173095	0.0122617
					0.169656	0.014991
					0.165941	0.0163488
					0.165695	0.0159282
					0.170408	0.0147183
					0.169893	0.0128881
					0.17964	0.0160489
					0.174805	0.0128723
					0.174842	0.013398
					0.173909	0.0116469
					0.176797	0.0149924
					0.172088	0.0141557
					0.173625	0.0133087
					0.182413	0.0172379
					0.171349	0.0151827
					0.169564	0.0147756
					0.173717	0.0148618
					0.175856	0.0132921
					0.164227	0.0159813
					0.167423	0.0176944
					0.156072	0.0164238
					0.16714	0.0150694
					0.179146	0.0120396
					0.173597	0.0151336
					0.167576	0.0162781
					0.172035	0.0135468
					0.174019	0.0140895
					0.168637	0.0168651
					0.167546	0.0150904
					0.169024	0.0161939
					0.157841	0.0149614
					0.159873	0.015267
					0.162622	0.0145104
					0.168939	0.0145112
					0.167338	0.0145442
					0.164976	0.0151239
					0.161315	0.0160842
					0.166674	0.015296
					0.173785	0.0124619
					0.165431	0.0138566
					0.171891	0.0136695
					0.165609	0.0131986
					0.179017	0.0160096
					0.157674	0.0149568
					0.160806	0.0143968
					0.172789	0.0153573
					0.168482	0.0143356
					0.161185	0.0194934
					0.181877	0.0161967
					0.1792	0.0153469
					0.178307	0.015045
					0.165172	0.0129071
					0.173041	0.0121683
					0.174178	0.0123706
					0.163985	0.0138241
					0.170915	0.0164322
					0.16588	0.0141985
					0.172161	0.0155616
					0.177715	0.0135524
					0.165444	0.0133179
					0.167647	0.0146799
					0.168365	0.0125041
					0.166501	0.01364
					0.169627	0.0169636
					0.167472	0.0146355
					0.170406	0.0131544
					0.174432	0.0153296
					0.171767	0.0133336
					0.17549	0.0151839
					0.165673	0.0139693
					0.176467	0.012917
					0.17098	0.0158978
					0.176471	0.0146304
					0.172478	0.0120111
					0.167233	0.0141828
					0.170941	0.0160389
					0.166758	0.0122184
					0.166594	0.0145527
					0.171975	0.0143966
					0.169872	0.0175849
					0.158344	0.0146768
					0.170919	0.016638
					0.179466	0.017411
					0.166715	0.0147336
					0.164471	0.013117
					0.167132	0.0119286
					0.168584	0.0132657
					0.155733	0.0129064
					0.172719	0.014202
					0.167142	0.0142477
					0.171047	0.0119598
					0.174933	0.0124841
					0.171846	0.013614
					0.167437	0.0126376
					0.169639	0.0131326
					0.177601	0.0152734
					0.169043	0.0146854
					0.167912	0.0154455
					0.167285	0.0163172
					0.164842	0.0146366
					0.159699	0.0135731
					0.159723	0.0154103
					0.170504	0.0155791
					0.174834	0.0131653
					0.172043	0.0177962
					0.163644	0.0123033
					0.170344	0.0135701
					0.177234	0.0148121
					0.168002	0.011897
					0.171724	0.0165698
					0.181738	0.0179459
					0.158706	0.0148412
					0.170961	0.0145901
					0.167371	0.0135564
					0.177	0.015241
					0.166559	0.0158638
					0.178745	0.0128036
					0.173644	0.0140426
					0.171636	0.0161371
					0.167401	0.0133616
					0.169045	0.0138741
					0.166787	0.0143842
					0.168297	0.0153592
					0.165323	0.0121343
					0.159623	0.0147866
					0.164359	0.0147292
					0.174838	0.0154394
					0.165602	0.0152713
					0.169604	0.0151429
					0.171526	0.0163317
					0.160813	0.0128625
					0.157157	0.0145734
					0.163739	0.0160863
					0.176802	0.0137133
					0.171031	0.0142208
					0.172438	0.0131789
					0.174352	0.0152366
					0.16547	0.012604
					0.177271	0.0123458
					0.175457	0.0126416
					0.160317	0.0131186
					0.16085	0.014593
					0.16594	0.0133702
					0.171421	0.0156576
					0.170337	0.0127643
					0.17158	0.0132417
					0.166073	0.0138262
					0.169718	0.0160588
					0.164422	0.0134943
					0.173212	0.0146415
					0.171529	0.0155196
					0.172031	0.0114111
					0.17126	0.0137706
					0.176644	0.0152513
					0.167918	0.013495
					0.169475	0.0142415
					0.172238	0.0133082
					0.169719	0.0142252
					0.160255	0.0132082
					0.17671	0.0143398
					0.17033	0.0152114
					0.167509	0.0143806
					0.16761	0.0113513
					0.177027	0.0154849
					0.175995	0.0146419
					0.15404	0.0119695
					0.166505	0.0141645
					0.170649	0.0139781
					0.164827	0.0140113
					0.176555	0.0148053
					0.170817	0.0154798
					0.175005	0.0140812
					0.171473	0.0144601
					0.17494	0.0130144
					0.167787	0.0155614
					0.169107	0.0143223
					0.168574	0.0140949
					0.174571	0.0145523
					0.169616	0.014052
					0.171957	0.015575
					0.166841	0.0146365
					0.162304	0.0163205
					0.165176	0.0128312
					0.16621	0.0157475
					0.171948	0.0170885
					0.169889	0.0163736
					0.169689	0.0154954
					0.163591	0.0135034
					0.170031	0.017207
					0.17454	0.0115709
					0.163154	0.0142878
					0.172622	0.0139151
					0.171321	0.0147219
					0.179771	0.015616
					0.174589	0.0144158
					0.176643	0.0163117
					0.174618	0.0139122
					0.170632	0.0138429
					0.16331	0.0140326
					0.160064	0.0158102
					0.169841	0.014321
					0.165386	0.0146614
					0.176377	0.0130835
					0.159814	0.0149965
					0.169945	0.0139068
					0.170363	0.0156089
					0.170093	0.0120261
					0.172258	0.0139951
					0.168144	0.0155062
					0.173517	0.0156941
					0.171415	0.0135602
					0.1789	0.0136854
					0.16706	0.0157873
					0.168316	0.0146599
					0.169256	0.0151629
					0.168165	0.0141769
					0.164369	0.0150249
					0.16771	0.013791
					0.17175	0.0127093
					0.172449	0.0140444
					0.169311	0.0131354
					0.165035	0.0139171
					0.166671	0.0163442
					0.170019	0.0150881
					0.174085	0.0147116
					0.161941	0.0136021
					0.16024	0.0145662
					0.179011	0.013948
					0.178764	0.0158743
					0.17048	0.0132143
					0.168978	0.0116845
					0.168762	0.0144733
					0.162671	0.0139209
					0.168922	0.01436
					0.17134	0.0157256
					0.155579	0.0124917
					0.164248	0.013146
					0.15986	0.0138853
					0.153944	0.0146711
					0.164949	0.0144293
					0.175499	0.0141466
					0.170955	0.0162764
					0.166158	0.0127107
					0.172872	0.0107255
					0.177562	0.015936
					0.164158	0.0149904
					0.171844	0.0146811
					0.158075	0.0122212
					0.177354	0.0160162
					0.172881	0.0153722
					0.170127	0.0154748
					0.182475	0.0122748
					0.168323	0.0128837
					0.17503	0.0146275
					0.162735	0.0135975
					0.168471	0.0148675
					0.161753	0.0139536
					0.175203	0.0142827
					0.177548	0.0148613
					0.169067	0.012017
					0.180634	0.0156851
					0.172783	0.0134576
					0.171703	0.0127758
					0.159457	0.0153986
					0.164421	0.0128367
					0.171144	0.0145596
					0.164152	0.0168344
					0.16781	0.0135724
					0.173729	0.0142358
					0.170988	0.0152875
					0.1723	0.0145681
					0.167495	0.01506
					0.164877	0.0124835
					0.169974	0.0157013
					0.179093	0.0132375
					0.175398	0.0145412
					0.173476	0.0151435
					0.171724	0.0142729
					0.166936	0.0136657
					0.176122	0.0119952
					0.182478	0.014697
					0.17492	0.0162712
					0.170748	0.0154948
					0.17308	0.0141498
					0.167779	0.0142692
					0.173633	0.0138094
					0.176189	0.015189
					0.170695	0.0143602
					0.173162	0.0139227
					0.172142	0.0162037
					0.173081	0.0150197
					0.176561	0.0151219
					0.174315	0.015447
					0.174912	0.0148809
					0.166565	0.0149636
					0.170728	0.0154614
					0.166018	0.0167228
					0.169083	0.0144485
					0.167963	0.0135398
					0.16744	0.0148644
					0.17143	0.0124699
					0.17156	0.0170733
					0.1725	0.014349
					0.181	0.0110651
					0.164376	0.0167777
					0.166918	0.014877
					0.175746	0.0166437
					0.159893	0.0136834
					0.172068	0.0149252
					0.167541	0.0153323
					0.175271	0.0163657
					0.171783	0.0139608
					0.16702	0.0148138
					0.167811	0.0148747
					0.166522	0.0136014
					0.178438	0.0143267
					0.169297	0.0156955
					0.163814	0.0148667
					0.177171	0.0148042
					0.175437	0.0135455
					0.170647	0.0159258
					0.166023	0.0152327
					0.164271	0.0156002
					0.178852	0.0139385
					0.171179	0.015481
					0.166265	0.0159923
					0.170137	0.0118796
					0.171766	0.0144361
					0.177633	0.0153936
					0.176024	0.0171727
					0.169684	0.0144258
					0.168868	0.0146614
					0.157144	0.016447
					0.180378	0.0134
					0.162797	0.0152751
					0.166553	0.0140202
					0.172428	0.01353
					0.174011	0.0136794
					0.170976	0.0121444
					0.170837	0.0156314
					0.166072	0.0120462
					0.178389	0.0133642
					0.17082	0.0151618
					0.170075	0.0143
					0.171314	0.0157305
					0.168831	0.0163796
					0.172286	0.0150009
					0.177766	0.0166452
					0.170207	0.0182576
					0.172593	0.0153497
					0.172758	0.0157155
					0.166854	0.0139243
					0.171746	0.0130006
					0.169797	0.0127182
					0.169521	0.0154222
					0.175004	0.0147128
					0.161025	0.0152814
					0.166512	0.0135429
					0.179864	0.0131267
					0.167039	0.0156108
					0.180063	0.0136634
					0.16839	0.0134715
					0.168572	0.0135359
					0.165572	0.0157344
					0.169245	0.0136574
					0.167483	0.0143841
					0.172617	0.0137954
					0.15704	0.013856
					0.181066	0.0130943
					0.172372	0.0147208
					0.158832	0.0163144
					0.168478	0.0128162
					0.170189	0.0137699
					0.153005	0.013398
					0.15833	0.0161094
					0.160294	0.0128754
					0.168808	0.0129385
					0.172155	0.014667
					0.158711	0.0147167
					0.157183	0.0152754
					0.164921	0.016491
					0.173155	0.0126456
					0.165675	0.0163674
					0.158927	0.0137792
					0.157364	0.0128856
					0.15782	0.0150401
					0.169349	0.0168759
					0.156988	0.0137873
					0.161918	0.0129927
					0.167118	0.014206
					0.155763	0.0132494
					0.170885	0.0150131
					0.162939	0.0125581
					0.160737	0.0142331
					0.16113	0.0166824
					0.164758	0.0138302
					0.163804	0.01409
					0.168434	0.0161958
					0.162981	0.0169334
					0.153918	0.014935
					0.151101	0.0139829
					0.173227	0.0131348
					0.155132	0.0122042
					0.168683	0.0121328
					0.162839	0.0125751
					0.155568	0.0152011
					0.157856	0.0130443
					0.165327	0.0137751
					0.166913	0.0140747
					0.166945	0.0150247
					0.156551	0.0151878
					0.14832	0.0144894
					0.161762	0.0159364
					0.154975	0.0156289
					0.168908	0.0137495
					0.174	0.0160532
					0.161445	0.0137106
					0.155479	0.0127882
					0.158615	0.012152
					0.164401	0.012608
					0.165468	0.0133044
					0.170213	0.0154617
					0.165793	0.013356
					0.160949	0.0170158
					0.162196	0.01417
					0.158604	0.0151249
					0.153802	0.0142164
					0.163581	0.01427
					0.164849	0.0162071
					0.160779	0.0132913
					0.150578	0.0159391
					0.164076	0.0124728
					0.166335	0.0127548
					0.157659	0.01181
					0.15973	0.0156954
					0.161762	0.014372
					0.156691	0.0147486
					0.156796	0.0124788
					0.162017	0.014161
					0.156215	0.0145324
					0.167883	0.0130137
					0.164902	0.0124565
					0.164826	0.014623
					0.162177	0.012919
					0.164822	0.0133423
					0.163619	0.0145829
					0.167239	0.0137982
					0.157448	0.0144824
					0.156973	0.0144926
					0.16375	0.0130291
					0.167527	0.0152193
					0.169164	0.0129651
					0.158762	0.0161437
					0.165437	0.0142299
					0.163781	0.0143084
					0.163683	0.0144778
					0.170624	0.0134306
					0.15441	0.0145318
					0.162976	0.0139803
					0.15769	0.0145625
					0.165033	0.0153376
					0.169357	0.0132737
					0.16198	0.0127498
					0.163768	0.0139472
					0.166179	0.0150242
					0.169916	0.0173473
					0.167577	0.0123162
					0.160307	0.0154821
					0.165201	0.0156947
					0.160186	0.0132767
					0.162751	0.0133545
					0.161076	0.0148413
					0.167831	0.0151302
					0.167605	0.013165
					0.1536	0.015354
					0.154597	0.0143504
					0.157966	0.0163067
					0.149489	0.0158818
					0.166009	0.0162914
					0.164936	0.0179894
					0.153991	0.0157197
					0.150071	0.0159273
					0.165686	0.0140921
					0.159101	0.0137524
					0.165107	0.0133516
					0.16411	0.0145952
					0.163841	0.0168431
					0.157755	0.0128714
					0.155286	0.0143911
					0.169919	0.0149706
					0.163311	0.0150515
					0.166731	0.0132294
					0.161958	0.0158768
					0.15828	0.0161773
					0.163588	0.0144188
					0.160184	0.0152772
					0.156945	0.0132248
					0.154399	0.0141304
					0.161604	0.0136356
					0.159396	0.0153612
					0.158315	0.016385
					0.163949	0.0162088
					0.164582	0.0159675
					0.173404	0.0158099
					0.15491	0.0138312
					0.159385	0.0144535
					0.164707	0.0157385
					0.155448	0.0123569
					0.164101	0.0152373
					0.162774	0.0160335
					0.152057	0.0162262
					0.159425	0.0149104
					0.169246	0.0145538
					0.160476	0.0116104
					0.1625	0.0163125
					0.163319	0.013355
					0.161935	0.0155552
					0.162604	0.0124647
					0.15839	0.0140035
					0.157873	0.013134
					0.16712	0.0146837
					0.162674	0.0154346
					0.161031	0.013694
					0.155616	0.0154945
					0.162387	0.014549
					0.151533	0.013318
					0.159907	0.0145977
					0.168255	0.0148762
					0.16536	0.0133193
					0.163246	0.0158849
					0.171327	0.013352
					0.15641	0.0122404
					0.164793	0.0130883
					0.16397	0.0131792
					0.157606	0.0127182
					0.155175	0.0163172
					0.150423	0.0142446
					0.152318	0.0132469
					0.167232	0.0141135
					0.158309	0.0138374
					0.157305	0.0144853
					0.162775	0.0137156
					0.151995	0.0120292
					0.161942	0.0155539
					0.160556	0.0129354
					0.165369	0.0152144
					0.160194	0.0145694
					0.161183	0.0154323
					0.154813	0.013001
					0.162049	0.0130655
					0.165381	0.0105021
					0.154163	0.0111962
					0.169485	0.0106992
					0.160537	0.0141052
					0.161077	0.0136813
					0.158594	0.0134042
					0.180554	0.0148902
					0.15907	0.0159462
					0.167482	0.0153495
					0.167719	0.0144756
					0.15837	0.0142088
					0.158067	0.0142725
					0.166122	0.0141489
					0.16265	0.0147331
					0.169554	0.0147077
					0.156955	0.0164311
					0.168905	0.0127375
					0.166642	0.0129797
					0.170914	0.0145141
					0.165793	0.0136944
