sub3	tbasej3	rp3444	rp6275b	lap2_61	lap2_62	cur2_61	cur2_62
				0.378141	0.310826	0.00503585	0.00322938
				0.378122	0.310778	0.00318794	0.00609452
				0.378101	0.310729	0.00577704	0.00575927
				0.37808	0.310679	0.00606862	0.00411304
				0.378059	0.310628	0.00472705	0.00564511
				0.378039	0.310576	0.00221964	0.00488104
				0.378019	0.310524	0.00503261	0.00613919
				0.378002	0.310469	0.00743958	0.00600006
				0.377984	0.310413	0.0063105	0.00513788
				0.377965	0.310354	0.00515846	0.00479933
				0.377945	0.310295	0.0061274	0.00531505
				0.377924	0.310233	0.00393752	0.00364998
				0.377904	0.310172	0.00548885	0.00329359
				0.377886	0.31011	0.00542613	0.0083753
				0.377868	0.310047	0.00327592	0.00633334
				0.377849	0.309983	0.00549812	0.0049407
				0.377828	0.309919	0.00367258	0.00389709
				0.37781	0.309853	0.00258725	0.0053101
				0.377791	0.309786	0.00291969	0.000864272
				0.377773	0.309718	0.0056439	0.00586285
				0.377755	0.309649	0.00562643	0.00453334
				0.377738	0.309579	0.00701244	0.00513976
				0.377721	0.309509	0.00512891	0.00467262
				0.377706	0.309439	0.00579083	0.00312334
				0.377689	0.309368	0.0026263	0.00517631
				0.377672	0.309298	0.00297992	0.00658271
				0.377654	0.309227	0.00423141	0.00232308
				0.377637	0.309157	0.00351336	0.00666725
				0.377621	0.309087	0.00727455	0.00431569
				0.377606	0.309016	0.00449671	0.00619741
				0.377592	0.308945	0.003061	0.00406833
				0.377578	0.308874	0.00685286	0.00640372
				0.377564	0.308803	0.00403414	0.003154
				0.377549	0.308731	0.00645762	0.00583053
				0.377534	0.308657	0.0033166	0.00594252
				0.377518	0.308582	0.00324354	0.00356885
				0.377501	0.308506	0.00521984	0.00280752
				0.377483	0.308429	0.00731737	0.00565075
				0.377464	0.308353	0.00588088	0.00458357
				0.377444	0.308279	0.00563832	0.00351226
				0.377424	0.308205	0.005763	0.00394556
				0.377405	0.308131	0.00531949	0.00527484
				0.377385	0.308059	0.00410919	0.00465498
				0.377366	0.307988	0.00538035	0.00513656
				0.377349	0.307917	0.00508275	0.00335018
				0.377332	0.307846	0.00427727	0.0065892
				0.377319	0.307775	0.00498153	0.00722465
				0.377303	0.307703	0.0071413	0.0038484
				0.377288	0.30763	0.00398497	0.00453351
				0.377276	0.307557	0.00285684	0.0055231
				0.377264	0.307485	0.00472971	0.00611788
				0.377253	0.307415	0.00804446	0.00497928
				0.377243	0.307345	0.00664559	0.00677985
				0.377235	0.307275	0.00439807	0.00609139
				0.377228	0.307208	0.0066147	0.00634205
				0.37722	0.307143	0.00511391	0.0060011
				0.377213	0.30708	0.0053463	0.0057097
				0.377207	0.307017	0.00862698	0.00463036
				0.377202	0.306955	0.0055054	0.00600255
				0.377196	0.306896	0.00494769	0.00340268
				0.377191	0.306836	0.00604528	0.00435749
				0.377187	0.306778	0.00550877	0.0080565
				0.377183	0.30672	0.00584573	0.00287879
				0.377179	0.306664	0.00519876	0.00539588
				0.377175	0.306607	0.00507756	0.00397527
				0.377172	0.30655	0.00538444	0.00621714
				0.37717	0.306495	0.00445955	0.00605894
				0.37717	0.306441	0.00184475	0.00250509
				0.37717	0.306387	0.00543287	0.00287042
				0.377171	0.306334	0.00646561	0.00419146
				0.377171	0.306282	0.00546465	0.00358939
				0.377171	0.30623	0.00472216	0.00273042
				0.37717	0.306179	0.00354877	0.00454407
				0.377171	0.306132	0.0035119	0.0050261
				0.377173	0.306085	0.00607448	0.00465799
				0.377175	0.306042	0.00368577	0.0038418
				0.377178	0.306	0.00538202	0.00565267
				0.37718	0.305958	0.00398185	0.00513184
				0.377183	0.305918	0.00492686	0.00695911
				0.377185	0.305879	0.00459907	0.00338394
				0.377187	0.305842	0.0040084	0.00714398
				0.37719	0.305805	0.00776495	0.00516691
				0.377193	0.30577	0.00493319	0.00570828
				0.377195	0.305737	0.00287641	0.00752823
				0.377199	0.305703	0.00380492	0.0060426
				0.377202	0.305672	0.00431309	0.00474872
				0.377206	0.305642	0.0051304	0.00701519
				0.377209	0.305613	0.00453773	0.00383927
				0.377211	0.305586	0.00584002	0.00668092
				0.377214	0.305559	0.00512109	0.00448862
				0.377216	0.305532	0.00471375	0.00525052
				0.377218	0.305507	0.00581048	0.00601974
				0.377219	0.305483	0.00711077	0.00532055
				0.37722	0.305459	0.00571524	0.00493671
				0.377223	0.305437	0.00431086	0.00523674
				0.377224	0.305416	0.00585369	0.0053289
				0.377226	0.305396	0.00495081	0.00642662
				0.377229	0.305376	0.00331663	0.0077076
				0.37723	0.305357	0.0070922	0.00637752
				0.377233	0.305337	0.00643441	0.00518714
				0.377235	0.305316	0.00930191	0.00383532
				0.377234	0.305295	0.00729033	0.004142
				0.377232	0.305274	0.00379209	0.00436557
				0.377232	0.305252	0.00520367	0.00502145
				0.377231	0.305231	0.00374312	0.00627482
				0.37723	0.305212	0.00420629	0.00606647
				0.377229	0.305193	0.00446147	0.00220738
				0.37723	0.305175	0.00425058	0.004614
				0.37723	0.305158	0.00504764	0.0022532
				0.377229	0.305143	0.00475382	0.00552141
				0.377231	0.305128	0.00440078	0.0038391
				0.377233	0.305114	0.00429907	0.00509245
				0.377236	0.305103	0.00586465	0.00639411
				0.377237	0.305091	0.00548644	0.00874832
				0.377237	0.305081	0.00539425	0.00514991
				0.377235	0.305072	0.00319513	0.00371612
				0.377234	0.305064	0.00375711	0.00490987
				0.377233	0.305056	0.00152236	0.00458533
				0.377232	0.30505	0.00357853	0.00524385
				0.377233	0.305043	0.00479292	0.00533237
				0.377233	0.305038	0.00484692	0.00428553
				0.377232	0.305035	0.00534744	0.00540828
				0.377231	0.305033	0.00435201	0.00545112
				0.377232	0.305031	0.00350249	0.00720897
				0.377233	0.30503	0.00493601	0.005771
				0.377234	0.30503	0.00519272	0.00489207
				0.377237	0.305028	0.00650876	0.00458448
				0.37724	0.305028	0.00727622	0.00628718
				0.377243	0.305028	0.00349935	0.00516421
				0.377246	0.305027	0.00311775	0.00476311
				0.377248	0.305027	0.00470816	0.00268953
				0.377251	0.305026	0.00498685	0.00379303
				0.377252	0.305025	0.00554683	0.00553965
				0.377254	0.305025	0.00610838	0.00483226
				0.377257	0.305023	0.00506749	0.00656846
				0.377261	0.305023	0.00386455	0.00702411
				0.377264	0.305024	0.00580481	0.00423753
				0.377268	0.305025	0.00351735	0.00429448
				0.377272	0.305026	0.00468658	0.00545386
				0.377276	0.305027	0.00382412	0.00644651
				0.377281	0.305026	0.00667876	0.00573744
				0.377285	0.305025	0.00676975	0.00576678
				0.377289	0.305024	0.00387862	0.00388643
				0.377294	0.305023	0.00715302	0.0057784
				0.377299	0.305023	0.00530973	0.00265467
				0.377303	0.305024	0.0038793	0.00244186
				0.377306	0.305026	0.0036222	0.00570094
				0.377307	0.30503	0.00567194	0.00448533
				0.377311	0.305035	0.00377804	0.00339077
				0.377315	0.305041	0.00728131	0.00283241
				0.377318	0.305047	0.00508305	0.00554848
				0.37732	0.305053	0.00592898	0.00446695
				0.37732	0.305057	0.00617781	0.00478213
				0.377321	0.305061	0.0049309	0.00482607
				0.377321	0.305067	0.00368381	0.00543754
				0.377321	0.30507	0.0048769	0.00505239
				0.377322	0.305073	0.00566001	0.00706823
				0.377322	0.305075	0.00301569	0.00590727
				0.377321	0.305075	0.00465637	0.00362806
				0.37732	0.305077	0.00479338	0.00518806
				0.37732	0.305076	0.00496386	0.00289957
				0.377318	0.305075	0.00692665	0.00619703
				0.377315	0.305073	0.00391983	0.00392723
				0.377313	0.30507	0.00652317	0.00627699
				0.377311	0.305066	0.00455391	0.00697256
				0.377308	0.305063	0.00527411	0.00494863
				0.377306	0.305061	0.00512924	0.00380067
				0.377303	0.305057	0.00569869	0.00397331
				0.3773	0.305054	0.00498763	0.00410978
				0.3773	0.305051	0.00695056	0.00591512
				0.377298	0.305049	0.00477856	0.00500267
				0.377299	0.305049	0.00510228	0.0062913
				0.3773	0.30505	0.00552973	0.00468154
				0.377302	0.30505	0.00482873	0.00677675
				0.377302	0.305047	0.00529589	0.00601919
				0.377302	0.305045	0.00527098	0.00604345
				0.377303	0.30504	0.00585031	0.00387843
				0.377302	0.305036	0.00460619	0.00599879
				0.377303	0.305032	0.0048322	0.00524215
				0.377303	0.305027	0.00663062	0.00276712
				0.377305	0.305021	0.00624902	0.00493121
				0.377307	0.305014	0.00866941	0.00725331
				0.377309	0.305007	0.00536008	0.00154341
				0.377312	0.304999	0.00681777	0.00569344
				0.377315	0.30499	0.0076241	0.00507638
				0.377317	0.304982	0.00508634	0.00522925
				0.377318	0.304972	0.00569642	0.00466541
				0.377319	0.304961	0.00295766	0.00478251
				0.377321	0.30495	0.00522959	0.00350055
				0.377324	0.304938	0.00386567	0.00309828
				0.377326	0.304926	0.00449334	0.00389517
				0.377328	0.304915	0.00503071	0.00585774
				0.377331	0.304902	0.00603638	0.00422194
				0.377335	0.304889	0.00430378	0.00359518
				0.37734	0.304877	0.00533608	0.0041342
				0.377345	0.304864	0.00371635	0.00629117
				0.377353	0.304851	0.00592261	0.00480077
				0.377361	0.304838	0.00491631	0.00338043
				0.377371	0.304826	0.00600569	0.00278166
				0.377382	0.304814	0.00532011	0.00419285
				0.377393	0.304802	0.00609708	0.00539371
				0.377405	0.30479	0.00580732	0.00581417
				0.37742	0.30478	0.00458867	0.00437062
				0.377438	0.304769	0.0040601	0.00616283
				0.377455	0.304758	0.00599051	0.00667743
				0.377475	0.304748	0.00509454	0.00642666
				0.377494	0.304738	0.00621126	0.00575465
				0.377512	0.304729	0.00457484	0.00441508
				0.377529	0.30472	0.00287743	0.00559614
				0.377548	0.304711	0.00589153	0.00468507
				0.377567	0.3047	0.00614747	0.00424278
				0.377585	0.304691	0.00423917	0.00476547
				0.377604	0.304681	0.00538211	0.00286178
				0.377622	0.304669	0.00507233	0.00617008
				0.377643	0.304658	0.00265008	0.0051184
				0.377664	0.304647	0.00360298	0.00511492
				0.377687	0.304635	0.00424813	0.00433924
				0.37771	0.304624	0.00410983	0.000606521
				0.377732	0.304614	0.00443132	0.00316565
				0.377752	0.304604	0.00592118	0.00132834
				0.377772	0.304595	0.00440057	0.0026706
				0.377792	0.304587	0.00578258	0.0054272
				0.377814	0.304578	0.00666499	0.00548052
				0.377834	0.304568	0.00484521	0.00571863
				0.377854	0.304558	0.00270013	0.0027889
				0.377872	0.304547	0.00338251	0.00554603
				0.37789	0.304535	0.00396675	0.00587995
				0.377907	0.304523	0.0047626	0.00253187
				0.377925	0.304511	0.00634636	0.00776531
				0.377942	0.304498	0.00326571	0.00587752
				0.377958	0.304486	0.00455134	0.00712332
				0.377974	0.304475	0.0059783	0.00442109
				0.37799	0.304466	0.00688479	0.00640937
				0.378005	0.304457	0.00706988	0.00749548
				0.378021	0.304448	0.00651447	0.00608268
				0.378038	0.304441	0.00595446	0.00575442
				0.378052	0.304435	0.0053378	0.0049055
				0.378067	0.304429	0.0041597	0.00293374
				0.378081	0.304424	0.00453969	0.00479356
				0.378096	0.304419	0.00507875	0.00597671
				0.37811	0.304413	0.004104	0.00549894
				0.378125	0.304409	0.00689974	0.0049791
				0.37814	0.304406	0.00392189	0.00654631
				0.378155	0.304402	0.0046255	0.00405323
				0.378171	0.304398	0.00320914	0.00604528
				0.378187	0.304394	0.00756316	0.00563803
				0.378205	0.304389	0.00534661	0.00498287
				0.378224	0.304384	0.00384297	0.00481262
				0.378243	0.304376	0.00590748	0.00629199
				0.378261	0.304369	0.00604978	0.00467753
				0.378278	0.304362	0.00456633	0.00367063
				0.378295	0.304353	0.00262421	0.00485895
				0.378313	0.304346	0.00526469	0.00436877
				0.378334	0.304341	0.00497773	0.00707534
				0.378353	0.304336	0.0067385	0.00663958
				0.378375	0.304329	0.00374491	0.00204853
				0.378396	0.304324	0.00318191	0.00434903
				0.378417	0.30432	0.00671922	0.00458632
				0.378437	0.304316	0.00595915	0.00589214
				0.378459	0.304311	0.00104841	0.00584942
				0.37848	0.304307	0.00486763	0.00418293
				0.378502	0.304304	0.00476469	0.00558806
				0.378524	0.304301	0.00604375	0.00483395
				0.378548	0.304299	0.00803832	0.00454054
				0.378571	0.304298	0.00393209	0.00611122
				0.378595	0.304299	0.00482066	0.0036538
				0.378619	0.304299	0.0072866	0.00381004
				0.378642	0.304299	0.00451767	0.00387126
				0.378664	0.3043	0.00610933	0.00375705
				0.378686	0.3043	0.00818546	0.00560346
				0.378704	0.3043	0.00546025	0.00455587
				0.378723	0.3043	0.00437	0.00278191
				0.37874	0.304298	0.00668351	0.00674241
				0.378757	0.304295	0.00366241	0.00549852
				0.378773	0.304292	0.00649438	0.00537633
				0.378789	0.304291	0.00415514	0.00289773
				0.378804	0.30429	0.00543442	0.00606695
				0.378819	0.304289	0.0042281	0.00408462
				0.378833	0.304289	0.00380553	0.00294202
				0.378846	0.304289	0.00356562	0.00717369
				0.378859	0.304289	0.00520074	0.00776281
				0.378869	0.304288	0.00541281	0.00755928
				0.378879	0.304288	0.00281401	0.00571119
				0.37889	0.304288	0.00331063	0.00471991
				0.378899	0.304287	0.00510729	0.00536807
				0.378908	0.304288	0.003736	0.00519858
				0.378918	0.30429	0.00590613	0.00321342
				0.378929	0.304292	0.00314357	0.00288216
				0.378941	0.304295	0.00578395	0.00621081
				0.378952	0.3043	0.00263027	0.00665534
				0.378964	0.304305	0.00359238	0.0017221
				0.378975	0.30431	0.00453074	0.00565153
				0.378985	0.304314	0.00512038	0.00366264
				0.378994	0.304321	0.00216327	0.00536364
				0.379003	0.304327	0.00571646	0.00613935
				0.379009	0.304334	0.00503218	0.00351369
				0.379015	0.304341	0.00556973	0.00406948
				0.379018	0.304349	0.00348244	0.00478934
				0.379021	0.304357	0.00206168	0.00229019
				0.379023	0.304364	0.00639195	0.00602401
				0.379022	0.304372	0.00353762	0.00582102
				0.379022	0.30438	0.00393683	0.00480357
				0.379021	0.304389	0.00263705	0.00260125
				0.379017	0.304397	0.00412854	0.00245896
				0.379012	0.304407	0.00531123	0.00473469
				0.379006	0.304418	0.00685283	0.00350103
				0.379	0.304428	0.00412968	0.00757041
				0.378993	0.304437	0.00635867	0.00580261
				0.378989	0.304445	0.00696117	0.00458372
				0.378986	0.304453	0.00401773	0.0037909
				0.378981	0.304459	0.00314198	0.00446089
				0.378978	0.304468	0.00375029	0.00413744
				0.378974	0.304477	0.00390203	0.00524144
				0.378969	0.304487	0.00438344	0.00555732
				0.378964	0.304498	0.00721888	0.0042363
				0.378958	0.304508	0.00532221	0.00528966
				0.378953	0.304519	0.00506474	0.00483864
				0.378947	0.30453	0.00480553	0.0057314
				0.378942	0.304541	0.00396655	0.00514867
				0.378937	0.304551	0.00491365	0.00506746
				0.378934	0.30456	0.0052074	0.0057113
				0.378931	0.304567	0.00739571	0.00572845
				0.378928	0.304574	0.00653557	0.00641529
				0.378923	0.304581	0.00699468	0.00316872
				0.378917	0.304588	0.00434504	0.00561124
				0.378913	0.304597	0.00645779	0.00459735
				0.378907	0.304607	0.00580562	0.00602891
				0.378902	0.304617	0.00380962	0.00216835
				0.378896	0.304627	0.00566799	0.00426594
				0.378888	0.304637	0.00350904	0.0048794
				0.378881	0.304648	0.00554355	0.00455146
				0.378876	0.304658	0.00527355	0.00548069
				0.378872	0.304666	0.00424351	0.00431899
				0.378868	0.304674	0.00628406	0.00366717
				0.378865	0.304681	0.00717393	0.0077545
				0.378862	0.304688	0.00567398	0.00435573
				0.378857	0.304695	0.0035273	0.00540065
				0.378853	0.304699	0.00670679	0.0052447
				0.37885	0.304704	0.00546754	0.00422863
				0.378847	0.304708	0.00371162	0.0048912
				0.378842	0.304712	0.00521219	0.00628817
				0.378838	0.304716	0.00644314	0.00326892
				0.378833	0.304719	0.00631005	0.00551589
				0.378827	0.304722	0.00774729	0.00249982
				0.37882	0.304725	0.00389193	0.00598264
				0.378811	0.304728	0.00416224	0.00549192
				0.378801	0.30473	0.0074021	0.00447995
				0.378791	0.304731	0.00485846	0.00495997
				0.378779	0.304733	0.0061015	0.00377731
				0.378767	0.304735	0.00419779	0.00617601
				0.378753	0.304737	0.00455507	0.00452982
				0.378741	0.304739	0.00633188	0.004598
				0.378729	0.304742	0.0047548	0.00706282
				0.378715	0.304744	0.00293922	0.00541537
				0.378699	0.304746	0.00498799	0.00513073
				0.378684	0.304746	0.00488537	0.0041768
				0.378668	0.304747	0.0076258	0.0048413
				0.378652	0.304748	0.00422302	0.00564005
				0.378636	0.304748	0.00451856	0.00493884
				0.378619	0.304749	0.00478909	0.00482792
				0.3786	0.304751	0.00489821	0.0045519
				0.378582	0.304754	0.0056631	0.00385204
				0.378563	0.304755	0.00547609	0.00303521
				0.378545	0.304755	0.00581426	0.00696045
				0.378526	0.304755	0.00554521	0.0064567
				0.378509	0.304755	0.00699477	0.00191879
				0.37849	0.304754	0.00271063	0.0049596
				0.378472	0.304753	0.00286793	0.00436072
				0.378455	0.304751	0.00545857	0.00639159
				0.378439	0.304751	0.00480172	0.00769282
				0.378422	0.304752	0.0056416	0.00511978
				0.378408	0.304753	0.00401903	0.00660608
				0.378394	0.304753	0.00331858	0.00558058
				0.378382	0.304753	0.00137048	0.00452501
				0.37837	0.304755	0.00587654	0.00483588
				0.378359	0.304757	0.00535016	0.00370446
				0.378348	0.304759	0.00616303	0.00585005
				0.378338	0.304761	0.00469662	0.00425981
				0.378327	0.304764	0.00713286	0.00354996
				0.378317	0.304765	0.00326775	0.00458051
				0.378308	0.304766	0.00531114	0.00439972
				0.378299	0.304767	0.00536097	0.00411837
				0.378291	0.30477	0.00327389	0.00412872
				0.378285	0.304773	0.0057374	0.00151787
				0.378278	0.304776	0.00491416	0.00513841
				0.378272	0.30478	0.0050483	0.00592207
				0.378266	0.304784	0.00565487	0.00514013
				0.378257	0.304787	0.00480599	0.00668124
				0.378249	0.304789	0.00842743	0.0060378
				0.378239	0.304789	0.00629405	0.00502403
				0.37823	0.304788	0.00374703	0.0041179
				0.378219	0.304787	0.00402821	0.00393775
				0.378209	0.304786	0.00297693	0.00327565
				0.378199	0.304785	0.00511444	0.0066261
				0.378191	0.304783	0.00707074	0.00705853
				0.378183	0.304781	0.00373859	0.00605971
				0.378176	0.304779	0.0032405	0.00400471
				0.37817	0.304777	0.00578391	0.00501376
				0.378164	0.304775	0.0051094	0.00346217
				0.378157	0.304772	0.00505726	0.0065747
				0.378151	0.304769	0.00305746	0.00199392
				0.378147	0.304766	0.00711718	0.00495569
				0.378142	0.304764	0.00311195	0.00690477
				0.378139	0.30476	0.00527325	0.00664186
				0.378136	0.304757	0.00378451	0.00575566
				0.378136	0.304753	0.00499258	0.00480588
				0.378135	0.304748	0.00580911	0.00501844
				0.378133	0.304743	0.00540714	0.00459742
				0.378132	0.304738	0.00162777	0.00312791
				0.378128	0.304734	0.00554553	0.00471777
				0.378123	0.304731	0.00434989	0.00374091
				0.378118	0.304729	0.00580969	0.00484227
				0.378112	0.304726	0.00451644	0.00343788
				0.378103	0.304722	0.00495616	0.00595049
				0.378096	0.304716	0.00561042	0.00612147
				0.378089	0.304711	0.0046091	0.00504981
				0.378082	0.304705	0.00442683	0.00373065
				0.378075	0.304699	0.0065271	0.0048146
				0.378068	0.304693	0.00613428	0.00466363
				0.378061	0.304686	0.00409612	0.00442398
				0.378055	0.30468	0.00397906	0.00478891
				0.378048	0.304675	0.00428864	0.00618367
				0.378042	0.304671	0.0092398	0.00445748
				0.378035	0.304668	0.00370495	0.00528883
				0.378029	0.304663	0.00478249	0.00758433
				0.378025	0.304658	0.00743608	0.00453549
				0.37802	0.304651	0.00550277	0.00432628
				0.378019	0.304646	0.00299678	0.00508254
				0.378018	0.304641	0.00610939	0.00183923
				0.378018	0.304636	0.00417753	0.00507741
				0.378019	0.304632	0.00455081	0.00541657
				0.378019	0.304628	0.00416825	0.00582665
				0.378017	0.304625	0.00101383	0.00620676
				0.378015	0.304622	0.00507041	0.00570867
				0.378014	0.30462	0.0055369	0.00650406
				0.378011	0.304619	0.00383763	0.00520178
				0.378009	0.304617	0.00398902	0.00345321
				0.378008	0.304616	0.00521327	0.00730828
				0.378006	0.304615	0.0032837	0.0087555
				0.378003	0.304614	0.00706903	0.00375657
				0.378	0.304613	0.00339467	0.00311627
				0.377999	0.304613	0.00548869	0.00404403
				0.377997	0.304613	0.00443304	0.00514465
				0.377996	0.304614	0.00428575	0.00566616
				0.377994	0.304616	0.0030642	0.00344342
				0.377994	0.304618	0.00227265	0.00653861
				0.377996	0.30462	0.00412376	0.00571432
				0.377997	0.304624	0.00579056	0.0056959
				0.377998	0.304627	0.00320644	0.00459294
				0.377999	0.304629	0.00411413	0.00553708
				0.378001	0.304632	0.00511772	0.00501752
				0.378004	0.304636	0.00303967	0.00543489
				0.378007	0.304639	0.00470117	0.00575784
				0.37801	0.304642	0.00604948	0.00525117
				0.378014	0.304644	0.00369837	0.00528141
