Vm1_35b_samp	Vm1_29b_samp	Vm1_24b_samp
-0.0569086	-0.0574953	-0.0628385
-0.0569263	-0.057456	-0.0628524
-0.0569034	-0.0574921	-0.0629303
-0.0569513	-0.0574666	-0.0629157
-0.0568859	-0.0575378	-0.062923
-0.0568745	-0.0575511	-0.0629524
-0.0568737	-0.0575606	-0.0629386
-0.0568338	-0.0576706	-0.0629362
-0.0568113	-0.0577235	-0.0629745
-0.0568242	-0.0576969	-0.0629966
-0.0568027	-0.0576762	-0.0629821
-0.0567542	-0.0576521	-0.0629992
-0.056736	-0.0576616	-0.0630651
-0.0567116	-0.0576817	-0.0630377
-0.0566583	-0.05777	-0.0630882
-0.0566602	-0.0578662	-0.063121
-0.056619	-0.0577981	-0.0631235
-0.0566326	-0.0578071	-0.0632178
-0.0566129	-0.0578126	-0.0633209
-0.05668	-0.0577608	-0.063296
-0.0566356	-0.0577064	-0.0633793
-0.0565584	-0.057712	-0.0634196
-0.0565266	-0.0577184	-0.0634677
-0.0564818	-0.0577045	-0.0635935
-0.0565367	-0.0576353	-0.0636292
-0.0565624	-0.057634	-0.0636839
-0.0565798	-0.0575735	-0.0636336
-0.0565929	-0.0575256	-0.0636517
-0.0565212	-0.0574794	-0.0636132
-0.0565536	-0.0575065	-0.0636077
-0.056546	-0.0574254	-0.0636418
-0.0565329	-0.0574211	-0.0636095
-0.0565507	-0.0574337	-0.0636286
-0.056606	-0.0573537	-0.063607
-0.0566262	-0.0573868	-0.0636783
-0.0566149	-0.0573974	-0.0637501
-0.0566907	-0.0573888	-0.0637847
-0.0566503	-0.057419	-0.0638057
-0.0566505	-0.0573795	-0.063862
-0.0566703	-0.0573357	-0.0638317
-0.0566784	-0.0573222	-0.0639206
-0.0566462	-0.0573518	-0.0639982
-0.0566555	-0.0573574	-0.0639962
-0.0566227	-0.0573884	-0.0639413
-0.0565599	-0.0573387	-0.0639697
-0.0566493	-0.0573263	-0.0639756
-0.0566408	-0.0573569	-0.0639821
-0.0566238	-0.0572976	-0.063994
-0.0566622	-0.0572811	-0.0640168
-0.0567133	-0.0573391	-0.0640559
-0.0567298	-0.0573327	-0.0640456
-0.056679	-0.0573607	-0.0640495
-0.0566601	-0.0573216	-0.0640937
-0.0566668	-0.0573168	-0.0640562
-0.0567264	-0.0573166	-0.0640854
-0.0566693	-0.0573542	-0.0641445
-0.0566435	-0.0574192	-0.0641539
-0.0566911	-0.0573341	-0.0641422
-0.0566874	-0.0573531	-0.064122
-0.0567179	-0.0573456	-0.0640711
-0.0567116	-0.0573177	-0.0640387
-0.0566285	-0.0573017	-0.0640453
-0.0566617	-0.0572858	-0.0639718
-0.0566684	-0.0572967	-0.0639096
-0.0566808	-0.0572082	-0.0638458
-0.0566712	-0.0571914	-0.0637971
-0.0566256	-0.0571252	-0.0637305
-0.0565845	-0.0571037	-0.0636421
-0.0565808	-0.0570604	-0.0635913
-0.0566376	-0.0570499	-0.0635413
-0.0565895	-0.0569628	-0.0634877
-0.0565342	-0.0568603	-0.0634821
-0.0565478	-0.05684	-0.063375
-0.0565428	-0.056747	-0.0633095
-0.0565302	-0.0567129	-0.0632694
-0.0565151	-0.0566976	-0.0632106
-0.0564942	-0.0567205	-0.0631764
-0.056493	-0.056726	-0.0631416
-0.0565367	-0.0566857	-0.0630552
-0.0565323	-0.0566666	-0.062985
-0.0565036	-0.0566863	-0.0629239
-0.056466	-0.0566793	-0.0628841
-0.0564791	-0.0566947	-0.0628009
-0.0564787	-0.0566946	-0.0627014
-0.0565232	-0.0566506	-0.0626681
-0.0565127	-0.0565954	-0.0626149
-0.0564971	-0.0566144	-0.0625042
-0.0565215	-0.0566002	-0.0623945
-0.0565238	-0.0565562	-0.0623272
-0.0565684	-0.0565843	-0.0622792
-0.0565828	-0.0565954	-0.0622409
-0.0565815	-0.0566311	-0.0621569
-0.0565401	-0.056699	-0.0620375
-0.0565669	-0.0566536	-0.0619791
-0.0565619	-0.0566768	-0.061921
-0.0565457	-0.0566448	-0.0618383
-0.056545	-0.0566541	-0.0618477
-0.0564967	-0.0566412	-0.0618408
-0.0565754	-0.0565971	-0.0618051
-0.05656	-0.0566308	-0.0617752
-0.0565027	-0.0566228	-0.0616686
-0.0564897	-0.0565886	-0.061613
-0.0564394	-0.0566359	-0.0616206
-0.056478	-0.056626	-0.061575
-0.0565351	-0.0566292	-0.0615831
-0.0565202	-0.0566526	-0.0615421
-0.0564967	-0.0566075	-0.0614428
-0.0565108	-0.0566424	-0.0614934
-0.0565292	-0.0566357	-0.0614465
-0.0565253	-0.0566717	-0.0613554
-0.0565325	-0.0566872	-0.0612793
-0.0565553	-0.0566117	-0.0612294
-0.0565219	-0.0565558	-0.0610963
-0.0565547	-0.0565935	-0.0610622
-0.0565501	-0.0566017	-0.0610094
-0.0564676	-0.0565658	-0.0609371
-0.0564928	-0.0565586	-0.060842
-0.0564777	-0.0565374	-0.0608036
-0.0563708	-0.0564914	-0.060742
-0.0564184	-0.0565606	-0.0607183
-0.0564109	-0.0565115	-0.0607208
-0.0563846	-0.0564757	-0.06065
-0.0564409	-0.0565274	-0.0605988
-0.0564475	-0.0565728	-0.0605851
-0.056462	-0.0565456	-0.0605543
-0.0565323	-0.0564923	-0.0604232
-0.0565329	-0.0565153	-0.0603452
-0.0564878	-0.0565811	-0.0603288
-0.056489	-0.0565619	-0.0602871
-0.0564813	-0.0565451	-0.0602306
-0.056505	-0.0565889	-0.0602238
-0.0565401	-0.056534	-0.0601793
-0.0565413	-0.0565084	-0.0601542
-0.0565098	-0.0565969	-0.0601289
-0.0564769	-0.0566487	-0.0600783
-0.0564307	-0.0566489	-0.0600268
-0.056523	-0.0566817	-0.0600325
-0.0564615	-0.0566562	-0.0600218
-0.0564021	-0.0566279	-0.0599972
-0.0564579	-0.0566959	-0.0600197
-0.0564305	-0.0566711	-0.0600483
-0.0564047	-0.0566622	-0.0600595
-0.0564203	-0.0566542	-0.0600964
-0.0564452	-0.0566702	-0.0600581
-0.0563963	-0.0567137	-0.0600302
-0.0563632	-0.0566979	-0.0600126
-0.0564091	-0.0566652	-0.0600022
-0.0563742	-0.0566913	-0.060043
-0.0563354	-0.056681	-0.0599969
-0.0563421	-0.0566681	-0.0599115
-0.0562997	-0.0566311	-0.0598643
-0.0562993	-0.0565878	-0.0597915
-0.0563163	-0.056587	-0.0597709
-0.056287	-0.0566014	-0.0598282
-0.0563135	-0.0565868	-0.0598109
-0.0562701	-0.0565547	-0.0597393
-0.0562963	-0.0566641	-0.0597424
-0.056248	-0.0566374	-0.0596781
-0.0562174	-0.0565707	-0.0595956
-0.0562618	-0.0565878	-0.0596267
-0.0561981	-0.0565975	-0.0595678
-0.0561483	-0.0566035	-0.0594952
-0.0561025	-0.0565836	-0.0594737
-0.0560597	-0.0565184	-0.059493
-0.055974	-0.0564423	-0.059507
-0.0560186	-0.0564113	-0.0594657
-0.0560022	-0.0564438	-0.0594384
-0.0559633	-0.0564215	-0.0594264
-0.0559798	-0.0563578	-0.0594576
-0.0559913	-0.0564267	-0.0594952
-0.0559364	-0.0563798	-0.0594825
-0.0558899	-0.0563533	-0.0594419
-0.0559103	-0.0564052	-0.0594721
-0.0559094	-0.0564713	-0.0594667
-0.055872	-0.0564107	-0.0595119
-0.0558665	-0.0563641	-0.0595238
-0.0558764	-0.0564186	-0.0595747
-0.0558358	-0.0564589	-0.0595795
-0.0558508	-0.0564775	-0.0596337
-0.0557859	-0.0565552	-0.0597163
-0.0557982	-0.056595	-0.059719
-0.0557365	-0.0566335	-0.0597154
-0.0557071	-0.0566151	-0.0597669
-0.0556999	-0.0566546	-0.0598174
-0.0556626	-0.0566724	-0.0597877
-0.055648	-0.0566392	-0.0597694
-0.0556204	-0.0566685	-0.0597795
-0.0556344	-0.0566773	-0.0597703
-0.0556162	-0.0566114	-0.05982
-0.0556307	-0.0566177	-0.0598423
-0.05559	-0.0565624	-0.0597701
-0.0555467	-0.0565868	-0.0597862
-0.0555106	-0.0565608	-0.0597733
-0.055466	-0.0565381	-0.0596854
-0.0554183	-0.0564587	-0.0596649
-0.0554216	-0.0564383	-0.0596899
-0.055458	-0.0564937	-0.0597069
-0.0554267	-0.0563708	-0.0596994
-0.055443	-0.0563555	-0.0596738
-0.0554442	-0.0563609	-0.0596635
-0.0553922	-0.0563784	-0.0596953
-0.0553392	-0.0563372	-0.0596947
-0.0552743	-0.056309	-0.0596573
-0.0552333	-0.0563107	-0.0597044
-0.0551907	-0.0563507	-0.0597392
-0.0551604	-0.0563619	-0.0596904
-0.0552071	-0.0563195	-0.059733
-0.0551693	-0.0562841	-0.0597333
-0.0552076	-0.0562915	-0.0597302
-0.0552226	-0.0562769	-0.0596882
-0.0552149	-0.0562522	-0.0596951
-0.0551748	-0.0562355	-0.0596491
-0.0552132	-0.0561569	-0.0596666
-0.055218	-0.0560686	-0.0596974
-0.0551818	-0.0560613	-0.0597281
-0.0551779	-0.0560927	-0.0597629
-0.0551321	-0.0560484	-0.0597814
-0.0551122	-0.0561041	-0.0598202
-0.0551734	-0.0561754	-0.0598167
-0.0551499	-0.0561946	-0.0598017
-0.0552086	-0.0561468	-0.0597901
-0.0551947	-0.0561539	-0.0598167
-0.0551637	-0.0561872	-0.0597957
-0.0551694	-0.0562086	-0.0597998
-0.0551462	-0.0562513	-0.0598774
-0.0551339	-0.0562755	-0.059907
-0.0551763	-0.0562075	-0.0598862
-0.0551262	-0.0561815	-0.059908
-0.05507	-0.0561768	-0.0599613
-0.0551159	-0.0561518	-0.05995
-0.0551225	-0.0561502	-0.0599604
-0.055056	-0.0562079	-0.0599942
-0.0550949	-0.0561779	-0.0599933
-0.0551339	-0.0561619	-0.0599515
-0.055153	-0.056185	-0.0598967
-0.0551276	-0.0561377	-0.0599571
-0.0550916	-0.056147	-0.0599873
-0.055076	-0.0561771	-0.0600201
-0.0551133	-0.0561501	-0.0600498
-0.0551009	-0.0561658	-0.0601031
-0.0551292	-0.0561938	-0.0600582
-0.0551872	-0.0561699	-0.0601088
-0.0551928	-0.0562391	-0.0601039
-0.0552331	-0.0563174	-0.0601495
-0.0551609	-0.0563313	-0.060187
-0.0551842	-0.0562513	-0.0601589
-0.0552226	-0.056241	-0.0601125
-0.0551659	-0.0562532	-0.0601734
-0.0551174	-0.0562513	-0.0601665
-0.0551502	-0.0561565	-0.0602192
-0.0551542	-0.0561321	-0.0601834
-0.0551771	-0.0561358	-0.0601225
-0.0552115	-0.0560625	-0.0601366
-0.0551647	-0.0560463	-0.0601476
-0.0552015	-0.0560619	-0.0601253
-0.0552293	-0.0560576	-0.0601348
-0.0551647	-0.056072	-0.0601502
-0.0551994	-0.0560196	-0.0602238
-0.055232	-0.0560484	-0.0602404
-0.0552786	-0.0561157	-0.0601419
-0.0553042	-0.0560113	-0.0601425
-0.0553433	-0.0560026	-0.0600968
-0.0553121	-0.0559555	-0.0601198
-0.0553259	-0.0559437	-0.0601774
-0.0553357	-0.0558948	-0.0601369
-0.0552791	-0.055899	-0.0601796
-0.0552935	-0.0558747	-0.0601832
-0.0553022	-0.0558721	-0.0601472
-0.055317	-0.0557635	-0.060183
-0.0553494	-0.055746	-0.0601525
-0.0553712	-0.0557402	-0.0601193
-0.0553462	-0.0557473	-0.0600999
-0.0553247	-0.0557833	-0.0600991
-0.0552966	-0.0557681	-0.0600302
-0.0553638	-0.0557411	-0.0599592
-0.0553902	-0.0557107	-0.0598772
-0.0554683	-0.0556956	-0.0598224
-0.0554939	-0.0557146	-0.0597996
-0.0555377	-0.0556725	-0.0597661
-0.0555757	-0.0557851	-0.0596893
-0.055627	-0.055779	-0.0596575
-0.0556097	-0.0557555	-0.0596303
-0.0555712	-0.0558201	-0.059608
-0.0555377	-0.0558091	-0.0595962
-0.0555863	-0.0558213	-0.0595634
-0.0556045	-0.0558354	-0.0595535
-0.0556016	-0.0558292	-0.0595249
-0.0556158	-0.0558744	-0.059493
-0.0556201	-0.0558971	-0.0594347
-0.0556309	-0.0559205	-0.0593662
-0.0556579	-0.0559468	-0.0593807
-0.0556628	-0.0559202	-0.0593745
-0.0556407	-0.0559364	-0.0593417
-0.0556229	-0.0559885	-0.0593125
-0.0555783	-0.0560241	-0.0593023
-0.055601	-0.0560059	-0.0593313
-0.0555535	-0.0560223	-0.0593143
-0.055563	-0.0559865	-0.0593709
-0.0555638	-0.0559368	-0.0593881
-0.0555842	-0.0559569	-0.0593686
-0.0555699	-0.0558967	-0.0593805
-0.055558	-0.0558595	-0.0594093
-0.055568	-0.0557556	-0.059427
-0.0555208	-0.0557542	-0.0594232
-0.0555137	-0.0558347	-0.0594656
-0.055527	-0.0558352	-0.0594586
-0.0555333	-0.0557821	-0.0594968
-0.055482	-0.0557861	-0.0595609
-0.0554248	-0.0557864	-0.0595628
-0.0554458	-0.055765	-0.0595734
-0.0554257	-0.0557362	-0.059536
-0.0554479	-0.0557482	-0.0595397
-0.0554568	-0.0557618	-0.0594781
-0.0554038	-0.0557874	-0.0594171
-0.0553249	-0.0558368	-0.0594207
-0.0553274	-0.0559363	-0.0594579
-0.055297	-0.0559576	-0.0594553
-0.0553128	-0.056013	-0.0595151
-0.0552902	-0.0560754	-0.059523
-0.0552229	-0.0560527	-0.0594847
-0.0552241	-0.0560039	-0.0594265
-0.0552396	-0.0559396	-0.0594552
-0.05522	-0.0559452	-0.0594831
-0.0551865	-0.0558686	-0.0594921
-0.055225	-0.0558864	-0.0595322
-0.0551732	-0.0559053	-0.0595696
-0.0552485	-0.0558787	-0.059608
-0.0552875	-0.0559325	-0.0595611
-0.0552755	-0.0559521	-0.0595809
-0.0552574	-0.0559271	-0.0596027
-0.0552539	-0.0559265	-0.0596973
-0.0552812	-0.0559127	-0.0596896
-0.0552782	-0.0557877	-0.0597152
-0.0552887	-0.0557322	-0.0597031
-0.055365	-0.0557153	-0.0596397
-0.0553806	-0.0557108	-0.0597186
-0.0553912	-0.0556177	-0.059725
-0.0553637	-0.0555932	-0.059634
-0.0553049	-0.0556641	-0.0596998
-0.055262	-0.0556091	-0.0597238
-0.0552898	-0.0556154	-0.0597318
-0.055237	-0.0556419	-0.0597807
-0.0552022	-0.0556168	-0.0598296
-0.0552449	-0.0555835	-0.0598553
-0.0551519	-0.0555514	-0.059797
-0.0551624	-0.0555172	-0.0597443
-0.0552111	-0.055526	-0.0597453
-0.055203	-0.0554872	-0.0597203
-0.0551496	-0.0554917	-0.0596482
-0.0551415	-0.0554407	-0.0596067
-0.0550926	-0.055377	-0.0595052
-0.0550957	-0.0553793	-0.0595608
-0.055094	-0.0553506	-0.0596365
-0.0551012	-0.0553399	-0.0596665
-0.0550631	-0.0553338	-0.0596207
-0.0551027	-0.0553281	-0.0596352
-0.0550885	-0.0552833	-0.0596402
-0.0550126	-0.0553385	-0.0595976
-0.0550068	-0.0554153	-0.059588
-0.0550457	-0.0553833	-0.0596128
-0.0550347	-0.0553611	-0.0595843
-0.0550251	-0.055359	-0.0595425
-0.0551107	-0.0553277	-0.0595838
-0.0551199	-0.0552876	-0.0596114
-0.0551267	-0.0553074	-0.0596044
-0.0551405	-0.0553142	-0.0596206
-0.0551322	-0.0553158	-0.0596236
-0.0551602	-0.0553035	-0.059616
-0.0551603	-0.055311	-0.0596498
-0.0551573	-0.055299	-0.0596234
-0.0551922	-0.05533	-0.0596253
-0.055183	-0.0553827	-0.059597
-0.0551637	-0.0553913	-0.0596085
-0.0551418	-0.0553607	-0.0595687
-0.0551925	-0.0553678	-0.0595606
-0.05516	-0.0554185	-0.0596004
-0.0551801	-0.0553728	-0.0596104
-0.0551731	-0.055411	-0.0596377
-0.0551202	-0.055417	-0.0597172
-0.0551949	-0.0554286	-0.0597604
-0.0551588	-0.055477	-0.0598112
-0.0551637	-0.0554102	-0.0597806
-0.0552036	-0.0553507	-0.0597988
-0.0551517	-0.0554182	-0.0598581
-0.0550996	-0.0553966	-0.0598826
-0.0550257	-0.0554162	-0.0599126
-0.055016	-0.0553835	-0.0598807
-0.0549831	-0.0554027	-0.0599197
-0.055004	-0.0554422	-0.0599323
-0.0549945	-0.0554293	-0.0599484
-0.0549739	-0.0553944	-0.0599927
-0.0549384	-0.0554025	-0.0600237
-0.054928	-0.0553899	-0.0599502
-0.0549274	-0.0554586	-0.0600055
-0.0548839	-0.0554952	-0.0601233
-0.054851	-0.0553752	-0.0601627
-0.0548233	-0.0554256	-0.0601731
-0.0548038	-0.0554972	-0.0601677
-0.0547485	-0.0554504	-0.0601996
-0.0547261	-0.0554549	-0.0602518
-0.054701	-0.0554223	-0.0602821
-0.0546052	-0.0553798	-0.0602255
-0.0546096	-0.055344	-0.0601584
-0.0546147	-0.055369	-0.0601484
-0.0544572	-0.0553446	-0.060189
-0.0544443	-0.0552742	-0.060157
-0.0544086	-0.055234	-0.0601584
-0.0543419	-0.0551578	-0.0601194
-0.0543347	-0.0552031	-0.0600997
-0.0543457	-0.0551644	-0.0600588
-0.0544095	-0.0550875	-0.0600394
-0.054371	-0.0550954	-0.0600427
-0.0543713	-0.0551242	-0.0600982
-0.0543576	-0.0550788	-0.0601461
-0.0543531	-0.0550037	-0.0600882
-0.0543738	-0.0549258	-0.060142
-0.0543772	-0.0549187	-0.0601259
-0.0543822	-0.0549122	-0.0601024
-0.0543523	-0.054864	-0.0601505
-0.0543706	-0.0548292	-0.0601748
-0.0543404	-0.054807	-0.0601396
-0.0544024	-0.0548927	-0.0601472
-0.0543906	-0.0548928	-0.0601268
-0.0544386	-0.0548862	-0.0601295
-0.0544859	-0.0548474	-0.0601008
-0.054439	-0.0548959	-0.0601098
-0.0544615	-0.0548753	-0.060132
-0.0544415	-0.0548165	-0.0601557
-0.054471	-0.054853	-0.0601589
-0.0544342	-0.0549145	-0.0601958
-0.0544843	-0.0548872	-0.0601538
-0.0544935	-0.0549846	-0.0602314
-0.054489	-0.0550393	-0.0602231
-0.0545396	-0.0550373	-0.0601781
-0.0545103	-0.0551235	-0.0602469
-0.0544796	-0.0551172	-0.0602228
-0.0545703	-0.0550906	-0.0601791
-0.0545664	-0.0551189	-0.0602031
-0.054498	-0.0552251	-0.0602429
-0.0544563	-0.0551971	-0.0601921
-0.0544283	-0.0552036	-0.0601933
-0.0544315	-0.055207	-0.0601331
-0.0544412	-0.0551689	-0.060163
-0.0544555	-0.0552303	-0.060197
-0.0544266	-0.0552528	-0.060159
-0.0544737	-0.0552608	-0.0601299
-0.0545091	-0.0552955	-0.0601378
-0.0545262	-0.0553114	-0.0601437
-0.054484	-0.0553335	-0.0600902
-0.0543821	-0.055317	-0.0601168
-0.054421	-0.0552935	-0.0601326
-0.0544474	-0.0553551	-0.0601546
-0.0544601	-0.0553602	-0.0601972
-0.054517	-0.0553534	-0.0601456
-0.0544996	-0.0553474	-0.0600619
-0.0545745	-0.0553234	-0.0600377
-0.0545549	-0.0553946	-0.0600493
-0.0546125	-0.0553546	-0.0600091
-0.0546183	-0.0553916	-0.060071
-0.0546344	-0.0553923	-0.0601277
-0.0546408	-0.0553614	-0.0601641
-0.0546373	-0.0553593	-0.0601728
-0.0546257	-0.0554379	-0.0601664
-0.0546395	-0.0554494	-0.0601591
-0.0546519	-0.0553955	-0.0602175
-0.0545985	-0.0554135	-0.0602349
-0.0545428	-0.055387	-0.0602151
-0.0545993	-0.0553449	-0.0602693
-0.0545264	-0.0553729	-0.0602151
-0.0545441	-0.0553643	-0.0602467
-0.0546184	-0.0553347	-0.0601806
-0.0546058	-0.0552413	-0.0601946
-0.0546632	-0.0552608	-0.0602186
-0.0546565	-0.0552216	-0.0601716
-0.0546081	-0.0552159	-0.0601442
-0.0546199	-0.0552158	-0.0600913
-0.0547147	-0.0551528	-0.0600586
-0.054706	-0.0551685	-0.0600557
-0.0547579	-0.0550997	-0.0601443
-0.0547718	-0.0551545	-0.0601451
-0.0547627	-0.0551956	-0.0601068
-0.0548109	-0.0551523	-0.0601742
-0.0547803	-0.0551316	-0.0601357
-0.0547352	-0.0551918	-0.0601786
-0.0547668	-0.0551647	-0.060191
-0.0547779	-0.0550736	-0.0601629
-0.0548375	-0.0551221	-0.0601413
-0.0548053	-0.0551251	-0.0601349
-0.0548286	-0.0551528	-0.0601636
-0.0547831	-0.0551425	-0.0601247
-0.0546922	-0.0551288	-0.0600839
-0.0547363	-0.0551022	-0.0601011
-0.05476	-0.0550757	-0.0600418
-0.0547973	-0.0550505	-0.0599962
-0.0547578	-0.0551206	-0.0598746
-0.0547194	-0.0551215	-0.0598613
-0.0546976	-0.0551647	-0.0598682
-0.0547741	-0.0551149	-0.059778
-0.054847	-0.0551381	-0.0597344
-0.0548061	-0.0551427	-0.0597406
-0.0548033	-0.0550879	-0.0596598
-0.0548619	-0.0551235	-0.0596797
-0.0549044	-0.0551398	-0.0596426
-0.0548337	-0.055127	-0.0596338
-0.0548071	-0.0551207	-0.0597041
-0.0548191	-0.0551661	-0.0596915
-0.0547954	-0.0551484	-0.0596913
-0.054822	-0.0551269	-0.0596601
-0.0548541	-0.0551766	-0.0596892
-0.0548979	-0.0551629	-0.0597393
-0.0549354	-0.0551845	-0.0597286
-0.0549712	-0.055248	-0.0597165
-0.0549963	-0.055186	-0.059709
-0.0549924	-0.0552091	-0.0596599
-0.0550188	-0.0552299	-0.0596545
-0.0550326	-0.0551577	-0.0596725
-0.0550445	-0.0551505	-0.0596603
-0.0550489	-0.0551962	-0.0596644
-0.0550758	-0.0552461	-0.0596982
-0.0550467	-0.0551762	-0.05971
-0.055121	-0.0552337	-0.0597226
-0.0551285	-0.0552061	-0.059782
-0.0551348	-0.0551874	-0.0597941
-0.055116	-0.0552321	-0.0598339
-0.055092	-0.0552197	-0.0598991
-0.0550768	-0.05522	-0.0599272
-0.0550782	-0.0551613	-0.0599833
-0.0551333	-0.0551146	-0.0600678
-0.0551329	-0.055101	-0.0600601
-0.0551244	-0.0551432	-0.0600596
-0.0550703	-0.0551101	-0.060096
-0.0551485	-0.0551304	-0.0600998
-0.0551976	-0.0551793	-0.0601262
-0.055149	-0.0551511	-0.0601362
-0.0551435	-0.0551501	-0.060175
-0.0551949	-0.0551365	-0.0601943
-0.055191	-0.0551121	-0.0601811
-0.055131	-0.0551333	-0.0601874
-0.0551971	-0.0550903	-0.0601817
-0.0551897	-0.0551168	-0.0602678
-0.0551729	-0.055095	-0.0602364
-0.0551968	-0.0550171	-0.0602688
-0.0552669	-0.0549524	-0.060322
-0.055186	-0.0549484	-0.0603087
-0.0551721	-0.0549124	-0.0602876
-0.0552077	-0.0548914	-0.0602753
-0.0551507	-0.0549197	-0.0602086
-0.0551205	-0.0549122	-0.0602359
-0.0550911	-0.0549149	-0.0602412
-0.0551066	-0.0549227	-0.0602477
-0.0550978	-0.0549495	-0.0602711
-0.0551188	-0.0549785	-0.0602261
-0.0550955	-0.054967	-0.0601932
-0.0550687	-0.0549541	-0.0602018
-0.0550558	-0.0549411	-0.0602566
-0.055044	-0.0549941	-0.060294
-0.0550344	-0.0549314	-0.060276
-0.0550757	-0.0549541	-0.0603083
-0.0550486	-0.0549474	-0.0604131
-0.0550132	-0.0549338	-0.0604606
-0.055009	-0.0549383	-0.0604072
-0.0550318	-0.0548541	-0.0604525
-0.0549843	-0.0548374	-0.0604943
-0.0549685	-0.0548258	-0.0604415
-0.0550261	-0.0547728	-0.060476
-0.0549931	-0.0547783	-0.0605172
-0.0550413	-0.0547478	-0.0605026
-0.0550306	-0.0547518	-0.0605413
-0.0549349	-0.054726	-0.0605398
-0.0549159	-0.0546963	-0.0604907
-0.0549268	-0.0547048	-0.0604235
-0.0549036	-0.0546246	-0.0604349
-0.0549108	-0.0546458	-0.0605107
-0.0549011	-0.0546374	-0.0605408
-0.0548959	-0.0546423	-0.0605467
-0.0548948	-0.0546137	-0.0606331
-0.0548514	-0.0545592	-0.0606825
-0.0548616	-0.0546275	-0.0606785
-0.0548464	-0.0546288	-0.0606779
-0.0548424	-0.0546314	-0.0607127
-0.0548468	-0.0546319	-0.0608022
-0.0548549	-0.0546508	-0.0608048
-0.0548335	-0.0546388	-0.060899
-0.0548357	-0.0545763	-0.060895
-0.0548664	-0.0544852	-0.0608585
-0.0548861	-0.0544995	-0.0609183
-0.0548546	-0.0545035	-0.0609233
-0.0549045	-0.054432	-0.0609579
-0.0549399	-0.0544055	-0.0609674
-0.0549877	-0.0544552	-0.0610422
-0.0550088	-0.0543934	-0.061014
-0.0550269	-0.0544064	-0.0610758
-0.0549929	-0.0543906	-0.0610594
-0.0549762	-0.0544	-0.061105
-0.0549955	-0.0543193	-0.0610935
-0.0549772	-0.0542996	-0.0611284
-0.0550263	-0.054283	-0.0611472
-0.0549495	-0.0542945	-0.0611069
-0.0549625	-0.0542874	-0.061128
-0.0550059	-0.0542827	-0.0611419
-0.0549495	-0.05424	-0.061125
-0.0549614	-0.0542665	-0.0610863
-0.0550375	-0.0541975	-0.0611088
-0.0549913	-0.0542029	-0.0610337
-0.0549556	-0.0542151	-0.0610982
-0.0550584	-0.0541685	-0.0611505
-0.0550717	-0.0541431	-0.0611168
-0.0550774	-0.0541029	-0.0611052
-0.0550766	-0.0540336	-0.0610811
-0.0550926	-0.0540446	-0.0610379
-0.0550799	-0.0540592	-0.061042
-0.0551167	-0.0540578	-0.0610406
-0.0551425	-0.0540024	-0.061098
-0.0551881	-0.0540041	-0.0610806
-0.0551079	-0.0540327	-0.0610943
-0.0550985	-0.0539735	-0.0610636
-0.0551304	-0.0539592	-0.0610641
-0.0551675	-0.0539382	-0.0610758
-0.055113	-0.0539156	-0.0610685
-0.0551081	-0.0538854	-0.0610273
-0.0551343	-0.0538262	-0.061018
-0.055158	-0.0538078	-0.0609768
-0.0552191	-0.0537954	-0.0609966
-0.0551941	-0.0537558	-0.0610078
-0.0552555	-0.0537047	-0.0610035
-0.0553328	-0.0536307	-0.0610198
-0.0553622	-0.0536582	-0.0610618
-0.0553466	-0.0536472	-0.0610382
-0.0553699	-0.0536041	-0.0610491
-0.0554019	-0.05362	-0.0610301
-0.05539	-0.0536063	-0.0610264
-0.0553781	-0.0535371	-0.060995
-0.0554166	-0.0535172	-0.0609849
-0.0554284	-0.0535172	-0.0610671
-0.0553772	-0.0534946	-0.0610383
-0.0553743	-0.0535313	-0.061043
-0.0554134	-0.0535131	-0.0610838
-0.055365	-0.0534463	-0.0610782
-0.0553111	-0.0534783	-0.0611047
-0.0553391	-0.0534175	-0.061125
-0.0552907	-0.0533427	-0.061134
-0.0553235	-0.0533858	-0.0611081
-0.0553251	-0.0533877	-0.0610917
-0.0553458	-0.0534802	-0.0610898
-0.0553418	-0.0534546	-0.061073
-0.0553326	-0.0534117	-0.0610851
-0.0552813	-0.0534374	-0.0611245
-0.0553015	-0.0534076	-0.0610728
-0.0552866	-0.053351	-0.0610944
-0.0552527	-0.0532516	-0.0611046
-0.055209	-0.0532397	-0.0610547
-0.0551498	-0.0531882	-0.0610336
-0.0551943	-0.0531258	-0.0610011
-0.0552357	-0.0531233	-0.0609325
-0.0552469	-0.0531618	-0.0609475
-0.0552628	-0.0531583	-0.0609711
-0.055248	-0.0531361	-0.0608933
-0.0552735	-0.0532055	-0.0608843
-0.0553391	-0.0531832	-0.0608667
-0.0553314	-0.0532369	-0.0608541
-0.0553773	-0.0532087	-0.0608019
-0.0554157	-0.0531859	-0.060783
-0.0554746	-0.0531913	-0.0607424
-0.055481	-0.0532311	-0.0606473
-0.0555052	-0.0532145	-0.0606508
-0.0556276	-0.0531883	-0.0606252
-0.0556495	-0.0531764	-0.060613
-0.0556641	-0.0532343	-0.0605693
-0.0556834	-0.0532407	-0.0605181
-0.0556947	-0.0532803	-0.0604457
-0.0557149	-0.0533178	-0.0603457
-0.055748	-0.0533314	-0.0603741
-0.0557709	-0.0533217	-0.060372
-0.0558385	-0.0532878	-0.0603825
-0.0557826	-0.0532988	-0.0603696
