Vm1_50b_samp	Vm1_53b_samp	Vm1_56b_samp
-0.0573768	-0.0731816	-0.0610766
-0.057362	-0.073268	-0.0610315
-0.0573576	-0.073282	-0.0610805
-0.057311	-0.0733219	-0.0610236
-0.0573332	-0.0733909	-0.0609214
-0.0573381	-0.0734207	-0.0608589
-0.0573764	-0.0734848	-0.0608198
-0.0573595	-0.07355	-0.0608149
-0.0573279	-0.0735057	-0.0608619
-0.0573386	-0.073526	-0.0607679
-0.0573826	-0.0735069	-0.0607185
-0.0573865	-0.0734732	-0.0607
-0.0574695	-0.0735361	-0.0606278
-0.0573865	-0.0735392	-0.0605831
-0.0573965	-0.0735573	-0.0605353
-0.0573791	-0.0735721	-0.0604673
-0.0573712	-0.0735554	-0.0604984
-0.0573042	-0.0735604	-0.0605105
-0.0572542	-0.073584	-0.0604845
-0.0572973	-0.0735392	-0.0604803
-0.0573528	-0.0735571	-0.0604838
-0.0573781	-0.0735168	-0.0604561
-0.0574365	-0.0735288	-0.0604342
-0.0574711	-0.073532	-0.060442
-0.0574476	-0.0735245	-0.0603632
-0.0574196	-0.0735761	-0.0603294
-0.0574504	-0.0735039	-0.0602628
-0.0573782	-0.073526	-0.0602698
-0.0574142	-0.0734569	-0.0603249
-0.0574668	-0.0735052	-0.0603066
-0.0574491	-0.0734394	-0.0603834
-0.0574481	-0.0734386	-0.0604597
-0.0574168	-0.0734181	-0.0604242
-0.0573917	-0.0734319	-0.060437
-0.0574369	-0.0734361	-0.060407
-0.057539	-0.0733624	-0.0603986
-0.0575041	-0.0733105	-0.0603976
-0.0574988	-0.0732899	-0.0603787
-0.0573846	-0.0732991	-0.0604208
-0.0573741	-0.0732558	-0.0604056
-0.0573688	-0.0732462	-0.0604377
-0.0573763	-0.0731329	-0.0604574
-0.057463	-0.073015	-0.060387
-0.0574953	-0.0729512	-0.0603767
-0.0575264	-0.0728657	-0.0603966
-0.0574981	-0.0728377	-0.0603486
-0.0575553	-0.0727481	-0.0603094
-0.0575552	-0.0726932	-0.0602532
-0.0575265	-0.0725961	-0.0602905
-0.0575125	-0.0725589	-0.0603037
-0.0574693	-0.0725121	-0.0603189
-0.0574177	-0.0724118	-0.0602934
-0.0573672	-0.0723373	-0.0602538
-0.0572973	-0.0723051	-0.0602443
-0.0572559	-0.0723019	-0.0602366
-0.057292	-0.0722065	-0.0602941
-0.0572446	-0.0721079	-0.0602965
-0.0571977	-0.0720483	-0.0602588
-0.0571125	-0.0719555	-0.0602037
-0.057046	-0.0719006	-0.060212
-0.057001	-0.0719371	-0.0602354
-0.0571169	-0.0719074	-0.0602813
-0.0571688	-0.0718237	-0.0601428
-0.0571158	-0.071853	-0.0599965
-0.0571087	-0.071802	-0.0600638
-0.0571258	-0.0717401	-0.0600435
-0.0571952	-0.0717259	-0.0601134
-0.0571916	-0.071694	-0.0600874
-0.057186	-0.071631	-0.060072
-0.0572257	-0.0715216	-0.0600697
-0.0572441	-0.0715155	-0.0600117
-0.0572189	-0.07143	-0.0601436
-0.057094	-0.0714015	-0.0601954
-0.0570994	-0.0713344	-0.0602483
-0.057034	-0.0712912	-0.0602165
-0.056948	-0.0712875	-0.0602403
-0.0569097	-0.0712305	-0.0602692
-0.0569122	-0.0712512	-0.0602988
-0.0568907	-0.0712415	-0.0603966
-0.0567938	-0.0711236	-0.0604352
-0.0567998	-0.0711424	-0.0603681
-0.0568196	-0.0711753	-0.0604294
-0.0568751	-0.0711472	-0.0604179
-0.0568664	-0.0712086	-0.0603548
-0.0568819	-0.0712335	-0.0603279
-0.0568621	-0.0712484	-0.0603575
-0.0568952	-0.0712262	-0.0604227
-0.0568986	-0.0712685	-0.0604647
-0.0568342	-0.0712685	-0.0604459
-0.0568233	-0.0712562	-0.0604959
-0.0568827	-0.0712639	-0.0605327
-0.0569156	-0.0713098	-0.0605456
-0.0569776	-0.071316	-0.0605753
-0.0570026	-0.0713632	-0.0606121
-0.0570068	-0.07142	-0.0606888
-0.0570825	-0.0714282	-0.060717
-0.0570582	-0.0714752	-0.0607448
-0.0571084	-0.0715131	-0.0607785
-0.0571322	-0.0714801	-0.0607733
-0.0571115	-0.0714324	-0.0607845
-0.0571071	-0.0714409	-0.0608107
-0.0570663	-0.0714159	-0.0608244
-0.0570615	-0.0714857	-0.0608509
-0.0570677	-0.0715421	-0.0608741
-0.0571174	-0.0715647	-0.0608986
-0.0570763	-0.0715989	-0.0609219
-0.0571347	-0.071661	-0.0609555
-0.0572164	-0.0716752	-0.0609874
-0.0572253	-0.0717043	-0.0609962
-0.0572688	-0.0716563	-0.0610159
-0.0572202	-0.0716576	-0.0610132
-0.0572377	-0.0716818	-0.0610121
-0.0572464	-0.0716632	-0.0609339
-0.0572812	-0.0715957	-0.0609346
-0.0572204	-0.0715955	-0.0608905
-0.0572395	-0.0715541	-0.0609071
-0.0571959	-0.0715506	-0.0609288
-0.0571371	-0.0715542	-0.0609528
-0.0571083	-0.0715146	-0.0609861
-0.05714	-0.0715143	-0.0609684
-0.0572184	-0.0715092	-0.0608911
-0.0572461	-0.0714566	-0.0609419
-0.0572638	-0.0714467	-0.060962
-0.0573126	-0.0714002	-0.0609322
-0.0573456	-0.0713411	-0.0609888
-0.0573783	-0.0713764	-0.0609126
-0.0573982	-0.0714253	-0.0609015
-0.0574006	-0.0713675	-0.0609963
-0.0573975	-0.071341	-0.0610023
-0.0573893	-0.071379	-0.0610865
-0.0573513	-0.0712866	-0.0610749
-0.0574047	-0.0712548	-0.0610878
-0.0573689	-0.0712515	-0.0610472
-0.0573488	-0.0711783	-0.0610949
-0.0573847	-0.0712062	-0.0610986
-0.0573118	-0.0711706	-0.0611152
-0.0573291	-0.07118	-0.0610441
-0.0573092	-0.0711891	-0.061089
-0.0573289	-0.0711774	-0.0610951
-0.0573086	-0.0712182	-0.0610824
-0.0572621	-0.0711859	-0.0610674
-0.0572581	-0.0712119	-0.0611148
-0.0572676	-0.071271	-0.0612139
-0.0573413	-0.0712972	-0.0611192
-0.057377	-0.0712121	-0.0610383
-0.0573158	-0.0712178	-0.0611248
-0.0573218	-0.0712331	-0.0610541
-0.0572888	-0.0712315	-0.0610941
-0.0572853	-0.0712309	-0.0611734
-0.0573535	-0.0712892	-0.0612001
-0.0573722	-0.0713243	-0.0612132
-0.0573694	-0.0714294	-0.06124
-0.0574067	-0.0714133	-0.0612674
-0.0573458	-0.0714247	-0.0612496
-0.0573144	-0.0714364	-0.0612624
-0.0573962	-0.0714644	-0.0612455
-0.0573725	-0.0715357	-0.0612503
-0.0574112	-0.0715643	-0.061232
-0.0574084	-0.0716567	-0.0612395
-0.0574328	-0.0716611	-0.061254
-0.0575013	-0.0717748	-0.0612312
-0.0574408	-0.0717914	-0.0612383
-0.0574307	-0.0717661	-0.0612216
-0.0575401	-0.0717952	-0.0612314
-0.0575717	-0.0718629	-0.0613204
-0.0575671	-0.0719345	-0.0612588
-0.0576039	-0.0719161	-0.0612772
-0.0576049	-0.0720103	-0.0612928
-0.0575767	-0.0721785	-0.0612474
-0.0576068	-0.0721676	-0.0612371
-0.0575913	-0.0722111	-0.0611997
-0.0576082	-0.0723036	-0.0611776
-0.0575879	-0.0724203	-0.061138
-0.0575932	-0.072521	-0.0611153
-0.0575633	-0.0725653	-0.0611644
-0.0575972	-0.0725529	-0.0611219
-0.0574949	-0.0725604	-0.0611078
-0.0574105	-0.0726256	-0.0610179
-0.057445	-0.0726117	-0.0609367
-0.0574206	-0.0725964	-0.0609203
-0.0574202	-0.0726451	-0.0608625
-0.0574242	-0.0726605	-0.0608661
-0.0573644	-0.0726384	-0.0608804
-0.0573136	-0.0726908	-0.0609087
-0.0573177	-0.0727062	-0.0609392
-0.057338	-0.0727383	-0.0609429
-0.0573618	-0.0727195	-0.0609793
-0.0573864	-0.0727542	-0.0609895
-0.0573837	-0.0728123	-0.0609174
-0.057391	-0.0728357	-0.0608808
-0.0573224	-0.0728002	-0.0608038
-0.0573814	-0.0728327	-0.060786
-0.0573428	-0.0728911	-0.0607935
-0.05731	-0.0728825	-0.0608069
-0.0573105	-0.0729701	-0.0607169
-0.0573317	-0.0730297	-0.0607432
-0.0573297	-0.0729802	-0.060748
-0.0573362	-0.0730225	-0.0606802
-0.0574022	-0.0730748	-0.0606605
-0.0574053	-0.0731278	-0.0606331
-0.0574508	-0.0731892	-0.0606596
-0.0574745	-0.0732204	-0.0606058
-0.0575309	-0.0732055	-0.0606575
-0.0575698	-0.0732632	-0.0606032
-0.0576257	-0.0732192	-0.0605473
-0.0575976	-0.0732064	-0.0605191
-0.0575719	-0.0732504	-0.0605099
-0.0575242	-0.0732614	-0.060474
-0.057511	-0.0732871	-0.0604208
-0.0574448	-0.0732976	-0.0603852
-0.0573587	-0.0732619	-0.0603737
-0.057405	-0.073251	-0.0603184
-0.0573974	-0.0733467	-0.0602654
-0.0573726	-0.0733867	-0.0601956
-0.0573318	-0.0734301	-0.0601486
-0.057354	-0.0734291	-0.0600529
-0.0573063	-0.0734577	-0.0600216
-0.057321	-0.0734574	-0.0600233
-0.0573401	-0.0734772	-0.060055
-0.0573024	-0.0735865	-0.0600094
-0.0572469	-0.0736371	-0.059888
-0.05722	-0.0736559	-0.0598729
-0.0572549	-0.0736597	-0.0598629
-0.0572478	-0.073668	-0.0597907
-0.0572462	-0.0737417	-0.0597373
-0.0572403	-0.0737604	-0.0596957
-0.057197	-0.0737518	-0.05966
-0.0572646	-0.0738008	-0.0596449
-0.0572252	-0.0738993	-0.0596432
-0.0571924	-0.0739117	-0.0596824
-0.0572842	-0.0739778	-0.0596297
-0.0572959	-0.0739428	-0.0596085
-0.0573088	-0.0739378	-0.0595965
-0.0572874	-0.0740028	-0.0596064
-0.0572524	-0.0740644	-0.0595775
-0.0572707	-0.0741366	-0.0595691
-0.0572693	-0.0741842	-0.059504
-0.0572677	-0.0742617	-0.0595249
-0.0573364	-0.0742949	-0.0595635
-0.0573407	-0.0743884	-0.059506
-0.0573638	-0.074382	-0.0595226
-0.0574272	-0.0744398	-0.0595359
-0.0574612	-0.0744454	-0.0595463
-0.0575353	-0.0745899	-0.0594697
-0.0575439	-0.074703	-0.0594428
-0.0574777	-0.0747433	-0.0594169
-0.0575011	-0.0748596	-0.0593779
-0.0575498	-0.0748198	-0.0593681
-0.0575102	-0.0748419	-0.059318
-0.057561	-0.0749234	-0.0593125
-0.0575743	-0.0749801	-0.0593072
-0.057682	-0.0749904	-0.0593628
-0.0577105	-0.0750391	-0.0592931
-0.0576929	-0.0751273	-0.0592851
-0.0577504	-0.0751763	-0.0592799
-0.057766	-0.0751961	-0.0593353
-0.0578425	-0.0752837	-0.0593367
-0.0579042	-0.0752499	-0.059377
-0.0579451	-0.0752441	-0.0594437
-0.0579278	-0.0752779	-0.0593705
-0.0579212	-0.0753996	-0.0593155
-0.0579575	-0.0754811	-0.0593778
-0.0579895	-0.0755566	-0.0593388
-0.0579476	-0.0756326	-0.059303
-0.0579666	-0.0756292	-0.059312
-0.058026	-0.0756663	-0.0592911
-0.0579573	-0.0756598	-0.0592202
-0.0579897	-0.0755994	-0.059281
-0.0580708	-0.075664	-0.0592386
-0.0580747	-0.0755796	-0.0591963
-0.0581621	-0.0756047	-0.0592189
-0.0581731	-0.0757145	-0.0592718
-0.0581644	-0.0757211	-0.0593268
-0.0582145	-0.0756948	-0.0593145
-0.058221	-0.0757099	-0.059307
-0.0582301	-0.075726	-0.0593087
-0.0582369	-0.0757829	-0.0592698
-0.0582607	-0.0757259	-0.0593342
-0.0582021	-0.0757405	-0.0593157
-0.058228	-0.075797	-0.0592855
-0.0583048	-0.0758318	-0.0593667
-0.05831	-0.0759231	-0.0593427
-0.0583547	-0.0759987	-0.0593563
-0.0583208	-0.0760156	-0.0593625
-0.0583569	-0.0760395	-0.0593775
-0.0583467	-0.0761391	-0.0593908
-0.0583798	-0.0761244	-0.0594532
-0.0584275	-0.076133	-0.0594702
-0.0584791	-0.0761684	-0.0594505
-0.0585168	-0.0761953	-0.0594737
-0.0585014	-0.0762259	-0.0594698
-0.0585091	-0.0761758	-0.0594849
-0.058578	-0.0761959	-0.0594764
-0.0586196	-0.0762375	-0.059447
-0.0586472	-0.0762191	-0.0594479
-0.0587134	-0.0762269	-0.0594694
-0.0587556	-0.0762042	-0.0594554
-0.0588208	-0.0762675	-0.0594761
-0.0587686	-0.0763616	-0.0594558
-0.0588475	-0.0763398	-0.0594814
-0.0588559	-0.0763343	-0.0595779
-0.0589058	-0.0763803	-0.0595826
-0.0588716	-0.0764125	-0.0596018
-0.0588943	-0.076446	-0.0595866
-0.0589028	-0.0764654	-0.0595652
-0.0588939	-0.0764548	-0.0595419
-0.0589279	-0.0764327	-0.0595789
-0.0589493	-0.0764571	-0.0596505
-0.0588998	-0.0764994	-0.0596822
-0.0589329	-0.0765291	-0.0597103
-0.0588564	-0.0765593	-0.0597368
-0.0587788	-0.0766119	-0.0597219
-0.0587267	-0.076624	-0.059695
-0.0587342	-0.0766574	-0.0596484
-0.0586929	-0.0766583	-0.0596378
-0.0586207	-0.0766195	-0.0595993
-0.0586397	-0.0766179	-0.0595075
-0.0586371	-0.0765782	-0.0594794
-0.0586399	-0.0765708	-0.0594219
-0.0586195	-0.0766539	-0.0594266
-0.0586206	-0.0766625	-0.0594387
-0.0586513	-0.0766494	-0.0593852
-0.0586585	-0.0766644	-0.0593316
-0.058615	-0.0766095	-0.0593479
-0.058595	-0.076648	-0.0592976
-0.0586759	-0.0766873	-0.0592581
-0.0586946	-0.0766512	-0.0593067
-0.0586512	-0.0766497	-0.0592695
-0.0586978	-0.0766966	-0.059257
-0.0586806	-0.0766585	-0.0592799
-0.0586543	-0.0766253	-0.059315
-0.0586827	-0.0766566	-0.0593322
-0.0586709	-0.0766241	-0.0592976
-0.0586824	-0.0766105	-0.05929
-0.0587227	-0.0765027	-0.0592931
-0.0586825	-0.0764933	-0.05926
-0.0586957	-0.0764561	-0.0592365
-0.0587237	-0.0764638	-0.059258
-0.0587642	-0.0764198	-0.0592398
-0.0588414	-0.0763704	-0.0592785
-0.0588351	-0.0763221	-0.0592982
-0.0588465	-0.0763631	-0.0592187
-0.0587696	-0.0762773	-0.0591951
-0.0587826	-0.0762716	-0.0592493
-0.0588721	-0.0762162	-0.0592359
-0.0588625	-0.0761721	-0.0592232
-0.0589185	-0.0762539	-0.0592259
-0.0588839	-0.0761709	-0.0592405
-0.0588807	-0.0761071	-0.0592066
-0.0588883	-0.0760289	-0.0592387
-0.0588319	-0.0759302	-0.0592524
-0.058828	-0.0758545	-0.0592861
-0.0588392	-0.0757753	-0.0593075
-0.0588532	-0.0757367	-0.0592869
-0.0588857	-0.0756662	-0.0593629
-0.0588297	-0.0756133	-0.059513
-0.0588201	-0.0755007	-0.0595589
-0.0587867	-0.0754112	-0.0596109
-0.0588458	-0.0752907	-0.0596164
-0.0589197	-0.0751684	-0.059631
-0.0588584	-0.0751073	-0.0596944
-0.0588865	-0.075045	-0.0597068
-0.0589293	-0.074976	-0.059797
-0.0588873	-0.0748476	-0.0598065
-0.0588643	-0.0747561	-0.0597981
-0.0589185	-0.0747025	-0.0598071
-0.0588483	-0.074599	-0.0598548
-0.0588168	-0.0745016	-0.0598554
-0.0588473	-0.0744607	-0.0598732
-0.0589202	-0.0744041	-0.0599216
-0.0590011	-0.0742958	-0.0599332
-0.0589767	-0.0742022	-0.0599274
-0.0589712	-0.074166	-0.0599907
-0.0590584	-0.0740922	-0.0600004
-0.0590723	-0.0740152	-0.0600282
-0.0590466	-0.0740055	-0.0600371
-0.059017	-0.0739867	-0.0600838
-0.0590437	-0.0739256	-0.0600439
-0.0590222	-0.0738517	-0.0600092
-0.0590043	-0.0738236	-0.0600328
-0.0589991	-0.0737814	-0.0600505
-0.0589795	-0.0736625	-0.0601199
-0.0590191	-0.0735393	-0.0601943
-0.0590086	-0.0734842	-0.060202
-0.0590422	-0.0734824	-0.0601888
-0.0590544	-0.0734206	-0.0602245
-0.0591257	-0.073452	-0.0601919
-0.0591224	-0.0734934	-0.0601703
-0.0591442	-0.0734151	-0.0601946
-0.0591995	-0.0733877	-0.060194
-0.05917	-0.0734232	-0.0601778
-0.0591521	-0.0734228	-0.0601525
-0.0591655	-0.0733863	-0.0601043
-0.0591417	-0.0734479	-0.0601392
-0.0590708	-0.0734311	-0.0600933
-0.0591022	-0.0734066	-0.0601057
-0.0591261	-0.0734519	-0.06008
-0.0591634	-0.0734532	-0.0600453
-0.0591684	-0.0734143	-0.0600718
-0.0592005	-0.0734313	-0.0600989
-0.0592046	-0.0734015	-0.0601174
-0.0591878	-0.0733655	-0.0601464
-0.059216	-0.0734071	-0.0601779
-0.0592324	-0.0734135	-0.0601573
-0.0592922	-0.0734524	-0.0601861
-0.0592372	-0.0734138	-0.060296
-0.0592194	-0.073439	-0.0602426
-0.0592018	-0.0735187	-0.0602457
-0.0592787	-0.0735348	-0.0602281
-0.0593694	-0.0735502	-0.0602928
-0.0593466	-0.0735791	-0.0603269
-0.0593366	-0.0736184	-0.060302
-0.0592653	-0.0736005	-0.0603319
-0.0592786	-0.0735896	-0.0603288
-0.059224	-0.0736499	-0.0603184
-0.0592538	-0.0736831	-0.0603475
-0.0592551	-0.0736482	-0.0604162
-0.0592126	-0.0736393	-0.0605473
-0.0591751	-0.0736959	-0.0605403
-0.0591684	-0.0737408	-0.0606168
-0.059158	-0.0737827	-0.0606224
-0.0590992	-0.073787	-0.060605
-0.0590465	-0.073749	-0.0606277
-0.0591488	-0.0736928	-0.0606015
-0.0591617	-0.0736447	-0.0606207
-0.0591445	-0.0735828	-0.0605444
-0.0591358	-0.0734616	-0.0605037
-0.0590968	-0.0733668	-0.0605199
-0.0590801	-0.0733108	-0.0604711
-0.0590558	-0.0732567	-0.0605635
-0.058987	-0.073206	-0.0605688
-0.0589232	-0.0730873	-0.0606102
-0.0589554	-0.073042	-0.0606401
-0.0588969	-0.0729691	-0.0606128
-0.0588509	-0.0729402	-0.0606188
-0.0588255	-0.0729047	-0.0606172
-0.058732	-0.0728759	-0.0605968
-0.0587126	-0.0728016	-0.0606081
-0.0587449	-0.0727592	-0.0606236
-0.0587548	-0.0726965	-0.0606275
-0.0586801	-0.0726231	-0.0606473
-0.0586249	-0.0725402	-0.0606449
-0.0586474	-0.0725458	-0.0606527
-0.058584	-0.072495	-0.0607005
-0.0586127	-0.0724393	-0.0606916
-0.0585506	-0.0724225	-0.0607081
-0.0585394	-0.0724017	-0.0608131
-0.0585125	-0.0722753	-0.0607912
-0.058436	-0.0722468	-0.0607999
-0.0583981	-0.0723106	-0.0607693
-0.058401	-0.0722658	-0.06077
-0.0583982	-0.0722045	-0.0608376
-0.058385	-0.0722085	-0.0608492
-0.0583572	-0.072191	-0.0608397
-0.0583475	-0.0722422	-0.0608156
-0.0583447	-0.0723318	-0.0608092
-0.0583253	-0.0723471	-0.0607737
-0.0582993	-0.0722773	-0.0608349
-0.0582539	-0.0722585	-0.0608473
-0.0583183	-0.0722826	-0.0608114
-0.058308	-0.0722891	-0.06082
-0.0583786	-0.0723264	-0.0608556
-0.0583837	-0.0724264	-0.0607628
-0.0584002	-0.0724898	-0.0608501
-0.0583969	-0.072552	-0.0609129
-0.0583971	-0.0725784	-0.0608907
-0.0583531	-0.0726015	-0.060912
-0.058417	-0.0726004	-0.0609418
-0.0584159	-0.0725983	-0.0609735
-0.0584315	-0.0727099	-0.0609595
-0.0583731	-0.072647	-0.0609922
-0.0583571	-0.0726749	-0.0610022
-0.0583619	-0.0727276	-0.0610201
-0.0583669	-0.0728043	-0.0610611
-0.0583439	-0.0728237	-0.0610795
-0.0583871	-0.0728812	-0.0609931
-0.0582996	-0.0728969	-0.0610227
-0.0583341	-0.0728121	-0.0610306
-0.0583643	-0.0728395	-0.0610277
-0.0583222	-0.0728767	-0.0610955
-0.0583024	-0.0728724	-0.0611246
-0.0582962	-0.0728963	-0.0612314
-0.0582447	-0.0729351	-0.0612665
-0.0582189	-0.0729633	-0.0612357
-0.0582486	-0.0729791	-0.0612634
-0.0582605	-0.0731627	-0.0613245
-0.0582382	-0.0731638	-0.0612806
-0.0582852	-0.0731778	-0.0612992
-0.0583187	-0.0732409	-0.0613264
-0.0583051	-0.0732538	-0.0613939
-0.0582717	-0.0732751	-0.0613915
-0.058293	-0.0732956	-0.0613442
-0.0582666	-0.0733343	-0.0613019
-0.0582266	-0.0733595	-0.0612651
-0.0581989	-0.0734407	-0.0612837
-0.0581583	-0.0735087	-0.0613076
-0.058196	-0.0736384	-0.0612729
-0.0581836	-0.0737328	-0.0612339
-0.0581263	-0.0738231	-0.0612625
-0.0581714	-0.0738935	-0.0612914
-0.0581541	-0.0738618	-0.0613276
-0.0581716	-0.0738681	-0.0613627
-0.058201	-0.073993	-0.0613053
-0.0581902	-0.0740903	-0.0613182
-0.0582315	-0.0741323	-0.061324
-0.0581792	-0.0742023	-0.0613155
-0.0581461	-0.0743197	-0.0612849
-0.0580736	-0.0743835	-0.0613293
-0.057998	-0.0744035	-0.0612831
-0.058041	-0.074442	-0.0612975
-0.0579994	-0.0744774	-0.0613206
-0.0580173	-0.0745332	-0.061349
-0.0580412	-0.0746289	-0.0613696
-0.0580267	-0.0747105	-0.0613412
-0.0580314	-0.0747443	-0.0613368
-0.0580481	-0.0748342	-0.0612695
-0.0580814	-0.0749547	-0.0612095
-0.0580497	-0.0750061	-0.0612167
-0.0580798	-0.0750223	-0.0612033
-0.0581165	-0.0750934	-0.0611913
-0.0581669	-0.0751441	-0.0611314
-0.0581733	-0.0753183	-0.0611871
-0.0581598	-0.0754222	-0.0611644
-0.0582324	-0.0754905	-0.0611845
-0.0582444	-0.0755605	-0.0611772
-0.0582501	-0.0756019	-0.0611736
-0.0582941	-0.075664	-0.0612032
-0.0582459	-0.0756941	-0.0612643
-0.0582778	-0.075814	-0.0612182
-0.0583081	-0.0758516	-0.0611712
-0.0582627	-0.075965	-0.0611621
-0.0582281	-0.0760084	-0.0611949
-0.0582615	-0.0760902	-0.0611674
-0.0582683	-0.0762172	-0.0611189
-0.0583044	-0.0762243	-0.061145
-0.0583132	-0.0762498	-0.0611848
-0.0582863	-0.0763198	-0.0611946
-0.0583343	-0.0763927	-0.061173
-0.0583819	-0.0764416	-0.0611042
-0.0583956	-0.0765186	-0.0611711
-0.0584663	-0.0766016	-0.0612252
-0.0585504	-0.076576	-0.0612273
-0.0586276	-0.07657	-0.0611781
-0.0586296	-0.0766847	-0.0611853
-0.0586213	-0.0767613	-0.0612316
-0.0586988	-0.0768169	-0.0612328
-0.0587457	-0.0768756	-0.0611923
-0.0587937	-0.0769495	-0.0612155
-0.0588754	-0.0769098	-0.0612533
-0.0588404	-0.0769273	-0.0612552
-0.0589396	-0.0769619	-0.0612218
-0.0589868	-0.0770633	-0.0612279
-0.0590093	-0.0770599	-0.0612266
-0.0590172	-0.0770699	-0.0612786
-0.0590252	-0.0770972	-0.0613141
-0.0591506	-0.0771649	-0.0613516
-0.0591887	-0.0772005	-0.0613138
-0.0592338	-0.0772882	-0.0613923
-0.0592469	-0.0773181	-0.0613729
-0.0592793	-0.0772958	-0.0613175
-0.0593556	-0.0773488	-0.0613003
-0.0594443	-0.0773614	-0.0612979
-0.059449	-0.077367	-0.0613585
-0.059502	-0.0773527	-0.061316
-0.059519	-0.0772898	-0.0612912
-0.059603	-0.0773116	-0.0613191
-0.0596036	-0.0773149	-0.061247
-0.0595724	-0.0772757	-0.0612584
-0.0596329	-0.0772829	-0.061267
-0.0596215	-0.0772835	-0.0612454
-0.0595665	-0.0773477	-0.0612454
-0.0596965	-0.0773708	-0.061193
-0.0596894	-0.0773787	-0.061177
-0.0597097	-0.0773876	-0.0612298
-0.0597275	-0.077361	-0.0612096
-0.059679	-0.0774347	-0.0612359
-0.0596816	-0.0775027	-0.0612689
-0.0596758	-0.077619	-0.0612613
-0.0596526	-0.0775961	-0.0612818
-0.0596665	-0.0775923	-0.0612902
-0.0596391	-0.0776718	-0.0612634
-0.0596979	-0.0777072	-0.0612365
-0.0597182	-0.0777824	-0.0613061
-0.0597347	-0.0778034	-0.061372
-0.0596898	-0.0778131	-0.0613545
-0.0596955	-0.0777898	-0.0613492
-0.0596682	-0.0778178	-0.0613867
-0.059494	-0.0778258	-0.0614428
-0.0594799	-0.077771	-0.061418
-0.0595658	-0.0777885	-0.0614178
-0.0595232	-0.0778909	-0.0614025
-0.0595802	-0.0779252	-0.061432
-0.0595259	-0.0779754	-0.0614722
-0.0595064	-0.0779737	-0.0614905
-0.0595301	-0.0779868	-0.0615388
-0.059491	-0.0780635	-0.0615106
-0.0595094	-0.0780987	-0.0614965
-0.0595267	-0.0781021	-0.0614905
-0.0595044	-0.0781709	-0.0615494
-0.0594019	-0.0781819	-0.0614927
-0.0594131	-0.0782022	-0.0614542
-0.059406	-0.0783016	-0.0614357
-0.0594651	-0.0782596	-0.0614586
-0.0595006	-0.078287	-0.0614753
-0.0594561	-0.078351	-0.0614889
-0.0594351	-0.0783505	-0.0615745
-0.0594281	-0.078374	-0.0616069
-0.0594097	-0.0783544	-0.0615985
-0.0593734	-0.0783414	-0.0616383
-0.0593362	-0.0783622	-0.0616932
-0.059351	-0.0784316	-0.061679
-0.059383	-0.0784778	-0.061704
-0.059366	-0.0784311	-0.0617098
-0.0593475	-0.0784575	-0.0617088
-0.0593576	-0.0784612	-0.0616624
-0.0593632	-0.0784337	-0.061661
-0.0593795	-0.0784299	-0.061656
-0.0593832	-0.078475	-0.0616489
-0.0593607	-0.0784516	-0.0616582
-0.0593566	-0.0784015	-0.0616691
-0.0594347	-0.0783825	-0.0616126
-0.059428	-0.0784083	-0.0616479
-0.0595113	-0.0784218	-0.0616582
-0.059488	-0.0783954	-0.0616175
-0.0595049	-0.0784803	-0.0615123
-0.0595016	-0.0784713	-0.0615958
-0.0594922	-0.0784368	-0.0616123
-0.059494	-0.0784788	-0.0616221
-0.0594646	-0.0784297	-0.0616918
-0.0594723	-0.0784771	-0.0616569
-0.0594897	-0.0785345	-0.0616143
-0.0594649	-0.0785863	-0.0615498
-0.0594252	-0.0785206	-0.0615968
-0.0594773	-0.0785211	-0.0614948
-0.0595202	-0.0785205	-0.0614548
-0.0595288	-0.0785246	-0.0615308
-0.0595962	-0.0785454	-0.0615277
-0.0596099	-0.0786154	-0.0615049
-0.059614	-0.0786254	-0.0614804
-0.0596049	-0.0786561	-0.0613946
-0.0595661	-0.0786965	-0.0614196
-0.0596132	-0.0786308	-0.0613886
-0.0597284	-0.0785248	-0.0614136
-0.0596814	-0.0786206	-0.0613762
-0.0597161	-0.0785239	-0.0614254
-0.0596926	-0.0785554	-0.0614889
-0.0596149	-0.0786688	-0.0614373
-0.0596296	-0.0786919	-0.0614762
-0.0595904	-0.0787007	-0.0614616
-0.059513	-0.0787397	-0.0614431
-0.0595311	-0.0787455	-0.0615028
-0.0594835	-0.0787758	-0.0615033
-0.0595377	-0.0788247	-0.061469
-0.0595605	-0.078841	-0.0614271
-0.059481	-0.0788559	-0.061498
-0.0594812	-0.0788295	-0.0615147
-0.0595522	-0.0787649	-0.0614857
-0.0594837	-0.0787589	-0.0614945
-0.0595211	-0.0788198	-0.0615062
-0.0594887	-0.0788274	-0.0615081
-0.0594507	-0.07882	-0.0614728
-0.0594886	-0.078843	-0.061476
-0.0594155	-0.0788946	-0.0615163
-0.0594483	-0.0788928	-0.0615039
-0.059437	-0.0789269	-0.061518
-0.0594109	-0.0789651	-0.0615169
-0.0594095	-0.0790437	-0.0615328
-0.0594092	-0.0790382	-0.061488
-0.0594065	-0.0790844	-0.0615039
-0.05936	-0.0791494	-0.0614925
-0.0594024	-0.0791429	-0.0615208
-0.0593777	-0.0791514	-0.0615185
-0.0593216	-0.0791004	-0.0614839
-0.0592885	-0.0790563	-0.0615315
