t,initial_ramp,delta_ramp
-0.268,0.06831950310558454,8.262804740111036
-0.209,0.16694738803529674,8.402612455050559
-0.149,0.28420211180123545,8.43743906505383
-0.094,0.4275279045439504,8.440068846028012
-0.044,0.5843921412226081,8.432174632232652
0.006,0.7759327100359457,8.282680810722347
0.054,1.0107446420398603,8.09674347826077
0.1,1.2713791958156122,7.953825923504304
0.138,1.5059584700882311,7.9665423994768645
0.185,1.660627021902556,8.008620039228397
0.226,1.7291213010787558,7.964333932657624
0.264,1.7547447401111143,7.872563713631806
0.304,1.7910984831644043,7.726150474011014
0.342,1.8647029290617496,7.6616626348479
0.381,1.966527675710978,7.7158428898331834
0.42,2.0757800784569724,7.777236645962638
0.459,2.1754456227524983,7.891571657404278
0.497,2.234602732919221,7.9735717881659625
0.536,2.281533167701838,7.9948813664595235
0.576,2.3338150572081986,8.098472343903133
0.615,2.421919862700193,8.285636645962633
0.654,2.5733849493298067,8.418312422360145
0.694,2.774110676691677,8.434841026479148
0.735,2.952085374305277,8.443062536776623
0.775,3.1805342791761575,8.345400817260426
0.813,3.4492089114088955,8.111650277868499
0.849,3.7361181954886717,7.938582216410481
0.886,4.036636992481149,7.83456178489692
0.923,4.359395050670088,7.648579666557609
0.961,4.718371775089828,7.2047182739456375
0.998,5.103293187316048,6.551750670153552
1.035,5.486109140241837,5.956840438051572
1.073,5.844165106243793,5.409281039555339
1.112,6.164851833932566,4.917657469761295
1.151,6.394725420071829,4.364585223929332
1.191,6.6038016214448305,3.6976353383458047
1.23,6.768071480876017,3.1154659038901187
1.272,6.9084499705785305,2.535135469107523
1.315,7.1146469957501495,2.023982216410559
1.359,7.292819699248021,1.581181726054247
1.404,7.427623818241152,1.2140896371363112
1.452,7.634165956194728,0.7674877410918484
1.507,7.690330715920133,0.4992340961098307
1.561,7.8183094671460225,-0.00020601503759110074
1.621,7.910382334095999,-0.520373128473345
1.692,7.972157587446766,-1.035569434455681
1.781,8.104441667211397,-1.5529337692056018
1.848,8.375655822163992,-2.246773259235006
1.99,8.599094821837085,-2.9236611310885507
2.302,8.877558764301938,-3.6778877410918085
2.434,9.095566479241455,-4.3566220006537435
2.607,9.218497731284607,-4.8377929061784215
2.722,9.204288806799482,-5.151462536776663
3.024,9.032919045439556,-5.331726740764871
3.503,8.696436829028968,-5.316207322654392
-0.575,0.0,0.31638095031055474
-0.497,0.0,0.4905853798626938
-0.419,0.0,0.7646487678979959
-0.347,0.0,1.0348236384439224
-0.283,0.0,1.3337722726380998
-0.221,0.0,1.6630462723111914
-0.148,0.0,1.997054344883923
-0.07,0.0,2.298814317423965
0.004,0.0,2.5430441137626345
0.073,0.0,2.7646228646616184
0.135,0.0,2.9368043837855127
0.191,0.0,3.005960828375247
0.246,0.0,3.012914314808722
0.315,0.0,2.893305269695941
0.387,0.0,2.7127156649231425
0.481,0.0,2.525853168355639
0.586,0.0,2.3685720094801916
0.7,0.0,2.23272543870543
0.766,0.0,2.084072073553422
0.847,0.0,1.9018906220987004
0.907,0.0,1.7074756260215536
0.957,0.0,1.5840300294213587
1.007,0.0,1.5065014442628115
1.064,0.0,1.3652820872834082
1.124,0.0,1.2342623697286534
1.187,0.0,1.1373735622752388
1.249,0.0,1.080025931023196
1.309,0.0,1.0430199758090746
1.365,0.0,1.0292982974828242
1.424,0.0,1.0216333089244718
1.489,0.0,0.9449497074207134
1.611,0.0,0.831336665576975
1.689,0.0,0.7320926593657963
1.751,0.0,0.6474033069630515
1.836,0.0,0.6352501716247058
1.902,0.0,0.6774702321019853
1.959,0.0,0.7475491768551717
2.017,0.0,0.77479525890813
2.087,0.0,0.7244264998365385
2.174,0.0,0.6354527433801813
2.256,0.0,0.549822376593651
2.313,0.0,0.492667069957496
2.383,0.0,0.406530824125526
2.439,0.0,0.30815582379862305
2.493,0.0,0.24510142955213804
2.568,0.0,0.20653747760705846
2.663,0.0,0.1803422824452412
2.725,0.0,0.1651207479568465
2.799,0.0,0.16270954658384884
2.868,0.0,0.15558351977770313
2.938,0.0,0.1420328643347481
3.017,0.0,0.15447450245177965
3.071,0.0,0.18576026217717972
3.123,0.0,0.2248536855181403
3.17,0.0,0.2585165995423308
3.213,0.0,0.26696328931022867
3.254,0.0,0.24241321085321688
3.296,0.0,0.18911543445570209
3.337,0.0,0.12239597515527795
3.378,0.0,0.060307381824124776
3.419,0.0,0.009883326904216963
3.462,0.0,-0.02614746060804149
3.509,0.0,-0.04734121216083623
3.552,0.0,-0.05501451781627911
3.593,0.0,-0.04552628702190195
3.635,0.0,-0.01698899051977748
3.688,0.0,0.028669616214448815
3.744,0.0,0.09129506309251273
3.801,0.0,0.17908834226871295
3.879,0.0,0.29889111114742994
3.954,0.0,0.4304172157567777
4.015,0.0,0.5380034847989469
4.076,0.0,0.6133793710362784
4.145,0.0,0.6820946377901187
4.21,0.0,0.715878920562266
4.264,0.0,0.7202873556717788
4.32,0.0,0.7093551964694254
4.374,0.0,0.6896566145799191
4.437,0.0,0.659069961752198
4.501,0.0,0.6149050791108126
4.576,0.0,0.5595001104936181
4.647,0.0,0.48943439620790474
4.72,0.0,0.4348443331153916
-5.144,2.548448466819181,-2.0983395881006572
-5.047,2.8593976005230104,-2.310501928734851
-4.969,3.1458743903235913,-2.444323831317398
-4.885,3.3504343772474243,-2.456446126185
-4.803,3.4954313043477754,-2.5259663942464456
-4.725,3.660306067342219,-2.6721899967309213
-4.651,3.891305544295463,-2.8255588427590297
-4.56,4.069929931350053,-2.8544474664922745
-4.481,4.217653043478194,-3.0414965675056678
-4.406,4.3025573913042905,-3.092742464857764
-4.296,4.346350166721088,-3.075712258908105
-4.19,4.408580241909057,-3.0167683883621734
-4.061,4.50491894736836,-3.097561784896989
-3.903,4.470792762340579,-3.130091206276532
-3.747,4.300454187642956,-2.966828571428529
-3.633,4.140637515527899,-2.805652762340614
-3.484,4.038361771820803,-2.6573251062438317
-3.412,3.8508621641058625,-2.318264465511575
-3.346,3.6543867473029863,-1.918218077803182
-3.282,3.52445235697936,-1.5886862046420234
-3.22,3.425316201372951,-1.313538345864643
-3.151,3.340257816279781,-1.1533829682902663
-3.065,3.2184647139587668,-0.8558826086956373
-2.978,3.0845888721803973,-0.31816554429550337
-2.903,2.956236011768503,0.1699781954887314
-2.824,2.92908226871522,0.5622514547237643
-2.731,2.9306915854854125,0.9425454069957411
-2.633,2.854869159856115,1.3707898659692646
-2.55,2.780783085975763,1.7867378881987435
-2.462,2.7750996600195776,2.15267708401435
-2.372,2.7604223798626606,2.4459903563255594
-2.298,2.7071904413206482,2.7513189277541414
-2.218,2.5955338215102586,3.116981431840429
-2.126,2.3902251258580804,3.5409484798953486
-2.046,2.236941046093463,3.916886531546197
-1.972,2.1433515397188287,4.2147042170643445
-1.899,2.043206851912352,4.40254351095124
-1.826,1.8742015233736282,4.705623210199342
-1.762,1.7103653677672241,4.909474468780573
-1.705,1.5902491206276324,5.122291729323237
-1.632,1.4218163975155065,5.388664792415753
-1.568,1.248055560640708,5.6870226871525915
-1.516,1.0608538280483586,6.104003301732519
-1.467,0.8763868780647144,6.541429159856072
-1.422,0.7099321216083538,6.798835207584091
-1.351,0.5931361098398042,7.048890813991413
-1.286,0.49463280810721244,7.397703890160095
-1.22,0.3981478130107732,7.872849852893005
-1.151,0.3488241124550484,8.408793004249631
-1.081,0.3242586008499302,8.830373291925355
-1.018,0.2717823994769475,9.199660804184248
-0.954,0.19139416802875786,9.711492088917822
-0.891,0.09347422687152829,10.313640634194037
-0.832,0.006871219352731828,10.776027002288188
-0.775,-0.02571106243870247,11.182410624386904
-0.717,-0.0015444720496944342,11.550821248773957
-0.654,0.0528643216737521,11.859390225563743
-0.595,0.056944445897350704,12.198339195815471
-0.536,0.036800150375938756,12.36494674730288
-0.479,0.02030129454069396,12.429807126511768
-0.413,-0.021369741745672854,12.422537365151854
-0.355,-0.06836676691730048,12.326771755475491
-0.292,-0.04853378228179395,12.154936122915828
-0.228,0.048688839490026226,11.9364213141548
-0.163,0.16032303367113343,11.697693919581404
-0.104,0.24371979731937188,11.474130728996258
-0.043,0.31995912389668746,11.241435436416985
0.016,0.35276651193199626,10.972720464203846
0.072,0.38953705786202875,10.600858221640927
0.123,0.4224688983327738,10.213248970251584
0.176,0.4887513108858954,9.868788591042694
0.228,0.5205274141876401,9.655728963713493
0.294,0.5993062307943617,9.407435763321224
0.356,0.7174583720169849,9.092323831317302
0.414,0.8218100882641153,8.864574403399693
0.468,0.9122887741091645,8.68386547891457
0.53,0.9876292775416644,8.435536253677554
0.592,1.0465812226217608,8.095917325923395
0.658,1.0900304543968389,7.750270415168259
0.724,1.1735408172605233,7.523258090879274
0.796,1.2261608891794467,7.161668780647183
0.87,1.2654469957502315,6.898801274926356
0.942,1.3388524877410717,6.6633266426935975
1.013,1.3722249624059941,6.494086694998288
1.089,1.3487812553121756,6.257046355017891
1.168,1.2400768094148304,5.901815920235293
1.247,1.1110442170643822,5.41673190585152
1.342,0.9621874011114642,4.935466884602739
1.438,0.9364017848970079,4.229743282118285
1.53,0.9608705655442762,3.5772585812356468
1.627,0.9715792611964531,2.9415797319385035
1.775,0.9461898855835074,2.3573745341614583
3.116,1.0303127361882787,1.6954973847662487
3.388,1.192524537430515,0.9973337365151878
4.41,1.3365052173912844,0.44453697286694194
4.483,1.4612529780973915,-0.10303099051977682
4.869,1.6546894279175888,-0.7516504740110932
5.023,1.8423487610329943,-1.2896552468126785
5.113,2.0469233278848975,-1.5515511605099448
5.221,2.295548041843709,-1.7556871853546738
-4.509,3.149568005884241,-0.35320925138934456
-4.437,3.2366100457665468,-0.45223903236350793
-4.368,3.3057348577966295,-0.5012890813991362
-4.309,3.2863348251062092,-0.5301598234717275
-4.25,3.344873628636769,-0.6637457012095354
-4.19,3.419131981039513,-0.7636434782608532
-4.125,3.5188057306308806,-0.8637853873814905
-4.045,3.619867973193813,-0.9520481856815906
-3.973,3.739284351095087,-0.9939971232428917
-3.9,3.787619918273897,-0.8886853546910629
-3.825,3.722175459300381,-0.6221770186335434
-3.746,3.616470817260499,-0.28512451781627846
-3.678,3.5129105688132896,0.05966289637136413
-3.608,3.435304782608661,0.44351601830662446
-3.531,3.1830652598888136,1.076214612618486
-3.461,2.9168128898332384,1.6253127165740224
-3.395,2.709803017325889,2.0226928734880403
-3.33,2.5534117783589068,2.3781301078783628
-3.266,2.4514299869237917,2.650509872507328
-3.205,2.359244664923146,2.827074730303977
-3.142,2.116249830009785,3.154887446878014
-3.075,1.9221448283752594,3.31228097417452
-2.997,1.810207953579571,3.250761523373612
-2.693,1.7104905622752327,3.1063102321019542
-2.573,1.6392830107878211,3.0506123569793644
-2.491,1.5167155704478361,3.101259169663244
-2.415,1.4299634946060564,3.082310134030699
-2.33,1.3212558123569735,3.130226904217018
-2.241,1.2154583622098656,3.3428993135010927
-2.165,1.0803048152991082,3.520727394573342
-2.106,0.9045328309905116,3.747262177182037
-2.053,0.7490628081072188,4.023479470415118
-1.963,0.5912043576332024,4.30676610003264
-1.791,0.38703443282117433,4.6608951291271055
-1.651,0.1419018404707444,5.0429154952598125
-1.564,0.0464526413860753,5.180149591369663
-1.48,0.04147840143838266,5.180505786204563
-1.391,0.03241838182412238,5.233165021248709
-1.318,-0.034441082052957483,5.378717652827653
-1.254,-0.06217360902255109,5.438261359921462
-1.193,-0.02965870219026101,5.407009610983913
-1.129,-0.029802932330824206,5.301758221640988
-1.064,-0.009007999346188456,5.198192546583783
-1.0,0.057876374632222394,5.158909807126456
-0.939,0.14266908466818506,5.10269287348801
-0.873,0.23410010787839042,4.9584410264791785
-0.809,0.33883270022882783,4.800161981039494
-0.745,0.4487600948022177,4.659999836547833
-0.688,0.5523617293233016,4.492731938541951
-0.628,0.5881137724746566,4.166812912716516
-0.567,0.5582009251389266,3.961177508989806
-0.504,0.478375132396188,3.732536024844677
-0.444,0.444833255965996,3.4892123242889355
-0.382,0.4058995194507986,3.183773161163735
-0.316,0.35783547891467293,2.9808645308924113
-0.249,0.24781102647922637,2.942349820202651
-0.186,0.14916934619156308,2.8852003922850216
-0.116,0.05320942464857126,2.951893592677308
-0.042,0.027443618829686045,2.9842308924484655
0.036,0.017291281464537178,2.964309316770148
0.109,0.0824874893756089,2.9172496894409576
0.204,0.11156136972866904,3.016157437070902
0.478,0.23134705132395794,3.1011926773454945
0.696,0.43296607714938773,3.1053168355671374
0.822,0.5358352173913019,3.1200100359594174
1.062,0.5541424092840757,3.189916672115025
1.314,0.5666373095782831,3.2483168028767224
1.567,0.5914597678980016,3.254551356652456
1.708,0.6007718960444492,3.243644720496853
1.862,0.5231140666884571,3.281970251716203
2.024,0.44204665903889406,3.3367534815298754
2.209,0.4221373095782823,3.236986694998329
2.334,0.5113016443282064,3.1087700882640945
2.433,0.6356273716900844,2.9087851258580883
2.504,0.8088820300751749,2.7644186662307675
2.573,0.8982379306962898,2.691648839490007
2.642,0.9612501569140122,2.508951879699211
2.71,1.0378433899967092,2.3205900294213606
2.782,1.1487339751552739,2.0803252696959476
2.851,1.3269265544295337,1.750230761686801
2.916,1.5413817031709485,1.4413420725727164
2.988,1.6854494050342979,1.2251559333115267
3.067,1.8421576757109932,1.035890029421374
3.151,1.9254621216083407,0.9249936907486003
3.225,1.8831400228832749,0.9057119320039035
3.294,1.794161435109487,0.8944582216410524
3.358,1.7291663713631706,0.8691522066034452
3.442,1.7281698365478704,0.8131206276560903
3.533,1.771804128800234,0.740217097090536
3.618,1.8035613043478023,0.7390377247466375
3.703,1.9024291369728417,0.7048579274272555
3.821,2.1026412651192885,0.5381549525988802
3.938,2.2803774207257064,0.4414390977443432
4.043,2.4644835665249687,0.3908410591696594
4.166,2.6135390421706077,0.41609391958155584
4.28,2.6621280908793423,0.44813350768223614
4.366,2.74793538084338,0.3049727034978744
4.423,2.8091210297482476,0.16725554102647067
4.48,2.877244338018933,0.03135331807780517
4.537,3.0655405132395828,-0.23553030402091224
-1.428,0.10967967963386371,-0.20409918273945493
-1.183,0.7895624517816273,0.2520829355998586
-1.017,1.5272855312193272,0.7950134684537389
-0.869,2.350244897025142,1.3548984635501498
-0.753,3.3608159333114926,1.8117850604772627
-0.659,4.58706392285054,2.113099411572385
-0.579,5.82530844720489,2.3539278522392664
-0.492,7.028801255312096,2.5511214449166175
-0.407,8.259846596926991,2.58646793069628
-0.341,9.428101484145017,2.450564759725367
-0.275,10.368659476953113,2.210510755148718
-0.224,11.0819597711669,1.8310489702517003
-0.172,11.544446596926946,1.315624942791743
-0.108,12.011562549852734,0.7366644655115948
-0.052,12.317367714939358,0.33558747956848833
-0.001,12.414232605426449,0.06175972540045649
0.052,12.370709068322817,-0.0716446878064616
0.108,12.152649964040371,-0.06237358613925181
0.174,11.856607826086801,-0.07976593658057851
0.229,11.599707924158068,-0.24060539391957292
0.28,11.308253658058042,-0.35769470415168314
0.328,10.88796411899299,-0.2706529911735842
0.381,10.366062386400642,-0.06972611964693698
0.438,9.827930219025689,0.16683582870219027
0.483,9.293946694998247,0.41627240928406195
0.531,8.759979418110383,0.6307926119646794
0.585,8.20036523046737,0.8110528277214542
0.627,7.667421981039446,0.9629859104282446
0.669,7.1844685975808105,1.0579821510297336
0.714,6.720771703170875,1.1068521085321947
0.762,6.2461666688459445,1.1382937234390127
0.808,5.793815279503036,1.1271348806799395
0.846,5.40811560640725,1.0520887871853404
0.886,5.073272880026089,0.9560615233736272
0.932,4.743981608368678,0.8767175547564534
0.979,4.42596441320687,0.7482266753841031
1.02,4.155975070284349,0.5077988558352402
1.059,3.9408076299443735,0.19330464203988384
1.104,3.7660064203987744,-0.11973399803857632
1.151,3.606123648251014,-0.37738761033016743
1.197,3.454592330827019,-0.5781701863353987
1.236,3.337826100032636,-0.7661172932330658
1.278,3.279526786531491,-0.9900086956521577
1.338,3.2730528407975967,-1.2605316443281893
1.393,3.289029532526932,-1.5675342922523612
1.437,3.3064074011114286,-1.8827712651192883
1.486,3.3298961229159403,-2.1573845047400866
1.532,3.3636578424321186,-2.3441053939195484
1.591,3.3967560117685096,-2.4589265446223934
1.635,3.4265434259561474,-2.5387657404380164
1.68,3.4767015495259486,-2.60328551814316
1.731,3.5780888983327443,-2.6692905197776824
1.777,3.7399200196142033,-2.7638195488721493
1.832,3.9444635305654927,-2.910294344557009
1.874,4.162237280156852,-3.083544916639376
1.929,4.3924221118011815,-3.2570144491663555
1.998,4.658485302386339,-3.4489758744687435
2.055,4.962440156913964,-3.658044328211794
2.111,5.292089846354948,-3.8553168355671374
2.156,5.643520084995032,-4.021422491010092
2.215,6.035547021902495,-4.192164073226486
2.262,6.481276410591612,-4.402992938868849
2.32,6.959537574370621,-4.625983850931618
2.369,7.425643622098633,-4.77871562602153
2.423,7.827056502124776,-4.820539261196409
2.473,8.170563465184593,-4.807581758744625
2.537,8.506252350441208,-4.7996329192545915
2.581,8.85487670480537,-4.800068159529189
2.628,9.175960098071144,-4.757568028767508
2.694,9.426381052631456,-4.645172736188243
2.764,9.633296482510495,-4.498001078783851
2.819,9.84080910101327,-4.395258025498471
2.873,9.995121163778883,-4.311168192219625
2.939,10.0059186466164,-4.151357567832569
3.005,9.866098313174113,-3.873394998365427
3.054,9.653846106570647,-3.5551429552140803
3.113,9.42244515854842,-3.3181823798626553
3.174,9.149469545603019,-3.190195750245131
3.235,8.797932997711555,-3.1025486106570312
3.305,8.349505505066901,-2.9667432167374557
3.356,7.843439241582111,-2.816520823798591
3.41,7.320117665903801,-2.739524681268364
3.494,6.771891644328129,-2.7135993135011205
3.564,6.13612436744026,-2.620549885583486
3.629,5.4322117162470605,-2.493929421379498
3.693,4.805891186662244,-2.4796847008826006
3.756,4.2384379666557095,-2.5553844066688143
3.823,3.6553293690748134,-2.6086615233736197
3.895,3.1075430009806695,-2.6341327558025043
3.962,2.6514532330826697,-2.6665194508008767
4.031,2.234068205295813,-2.6919572082379446
4.125,1.8495945210853009,-2.74398525661978
4.222,1.2408901078783785,-2.7557789146779754
4.315,0.6128241712978024,-2.73234481856813
4.401,0.059122536776719414,-2.5617817260542353
4.489,-0.38506690421706224,-2.347341124550482
4.56,-0.6253495456031359,-2.1164902909447108
4.638,-0.7124331350114375,-1.7295748610656787
4.717,-0.6757091075514765,-1.165140895717542
4.818,-0.41352025498529343,-0.630235371036278
-4.752,0.0,0.2372970447858762
-4.652,0.0,0.06767818241254275
-4.542,0.0,-0.09294623733246965
-4.446,0.0,-0.13295650212488397
-4.365,0.0,-0.08814084341288009
-4.293,0.0,-0.03919939195815658
-4.225,0.0,-0.006149767898001812
-4.157,0.0,0.051345916966319294
-4.091,0.0,0.11785572409283418
-4.035,0.0,0.15753784243216273
-3.981,0.0,0.1795096959790783
-3.926,0.0,0.1489294736842055
-3.868,0.0,0.1459979274272598
-3.805,0.0,0.12986932330827017
-3.74,0.0,0.12066556390977468
-3.677,0.0,0.1252555606407313
-3.618,0.0,0.10805994115722939
-3.556,0.0,0.07682895063746287
-3.498,0.0,0.07986880026152221
-3.44,0.0,0.10656497548217203
-3.378,0.0,0.11611924158221143
-3.313,0.0,0.10058393592676396
-3.239,0.0,0.08367089244850945
-3.165,0.0,0.08808040536122519
-3.098,0.0,0.09579743707094224
-3.03,0.0,0.12074235371036224
-2.967,0.0,0.17317756129453699
-2.896,0.0,0.24554480549198132
-2.818,0.0,0.31279318731610317
-2.741,0.0,0.36194539391956937
-2.666,0.0,0.43275719516180544
-2.57,0.0,0.5570498071265035
-2.407,0.0,0.7032562798299935
-2.32,0.0,0.8706722981366326
-2.217,0.0,1.0566835763321052
-2.115,0.0,1.2242210395553883
-2.019,0.0,1.40194176528275
-1.922,0.0,1.580511003595916
-1.84,0.0,1.747474423014026
-1.779,0.0,1.875010088264112
-1.724,0.0,1.9588139457338656
-1.676,0.0,2.0102877933965075
-1.628,0.0,2.0658448708728088
-1.581,0.0,2.1301656619810103
-1.538,0.0,2.1919979274272237
-1.496,0.0,2.234374226871495
-1.455,0.0,2.2778846551160186
-1.411,0.0,2.3029738345864317
-1.366,0.0,2.3137248643347235
-1.321,0.0,2.340434083033635
-1.272,0.0,2.402218849297114
-1.218,0.0,2.4724964890486802
-1.165,0.0,2.5197584700882203
-1.112,0.0,2.593883380189574
-1.039,0.0,2.7008389212160395
-0.967,0.0,2.815682334096067
-0.894,0.0,2.9268688983327564
-0.825,0.0,2.997009401765247
-0.759,0.0,3.061456410591653
-0.695,0.0,3.1338942660999862
-0.63,0.0,3.235166479241535
-0.571,0.0,3.344349610983933
-0.512,0.0,3.4338162667537944
-0.45,0.0,3.5164342791761527
-0.383,0.0,3.6198778228178554
-0.315,0.0,3.6965310755148124
-0.244,0.0,3.7537688002614686
-0.164,0.0,3.8518685060476656
-0.079,0.0,3.953610447858722
-0.006,0.0,4.016865269695927
0.061,0.0,4.080839673095724
0.133,0.0,4.182744478587708
0.207,0.0,4.256039999999942
0.272,0.0,4.306670336711278
0.336,0.0,4.340774324942728
0.411,0.0,4.338583053285326
0.47,0.0,4.307324700882575
0.53,0.0,4.296362392938811
0.596,0.0,4.349077561294479
0.673,0.0,4.339414370709321
0.759,0.0,4.2011343772474135
0.894,0.0,4.074587531873107
1.016,0.0,3.9082766786530954
1.1,0.0,3.760230421706389
1.171,0.0,3.6655508532199548
1.269,0.0,3.55927808434123
1.354,0.0,3.4552316639424134
1.435,0.0,3.383490441320646
1.549,0.0,3.2561164955867525
1.654,0.0,3.067406394246447
1.735,0.0,2.9119072441974083
1.81,0.0,2.697389264465478
1.883,0.0,2.418225354691039
1.974,0.0,2.130784458973487
2.086,0.0,1.8585162013729644
2.245,0.0,1.591983380189582
2.474,0.0,1.3262652370055363
2.708,0.0,1.054724766263469
3.134,0.0,0.8019788035305453
3.425,0.0,0.5144082902909375
-3.743,4.624397502451714,-0.15853135011441566
-3.615,4.44333954233403,-0.10417505720823783
-3.497,4.266588970251654,-0.08087080745340813
-3.37,4.130008846028055,-0.08438067996078047
-3.253,3.9779722327557465,-0.09107672441975012
-3.163,3.718640948022177,-0.05023573063092357
-3.067,3.4410029944425844,-0.006150114416485053
-2.983,3.17880305982343,-0.003561392611977965
-2.904,2.8795777247466035,0.02996995750245901
-2.816,2.5489905720823387,0.11691157240928618
-2.718,2.178999333115364,0.18815152010460423
-2.619,1.819751180124193,0.19459405034324107
-1.608,1.4796476822490732,0.2062143184047045
-1.513,1.1535333311539517,0.26388980058842293
-1.434,0.8814721673749375,0.27962827721477623
-1.365,0.6313078326250263,0.2683116050996972
-1.309,0.42853686171951466,0.2725405034324737
-1.256,0.2745673618829585,0.21401294540699212
-1.199,0.0961003792088917,0.22215099705785235
-1.134,0.03139802549852533,0.19334380516508531
-1.067,0.059785047401106794,0.1402293886891144
-1.007,0.12708086302713184,0.07675384112454253
-0.939,0.18045886237331388,0.058840274599539555
-0.852,0.25025601830662936,0.07255191238966319
-0.778,0.3300421248774015,0.09058336057535143
-0.712,0.39208151683556025,0.14597466492318034
-0.642,0.44720904217064117,0.2515741418764179
-0.567,0.45748838182411333,0.41350709382150797
-0.5,0.4178709905197735,0.6410473684210416
-0.442,0.3285388558352409,0.9222324288983046
-0.387,0.25289119320038367,1.1702836874795537
-0.332,0.23459442955213206,1.3708158875449286
-0.282,0.20710547891467002,1.602038836220963
-0.236,0.1664183262504082,1.8642805818894743
-0.195,0.16302692383131046,2.0766446224256043
-0.154,0.18954647270348346,2.248678130107862
-0.113,0.20917494606079856,2.4221108205295465
-0.07,0.22305346845373464,2.583475220660304
-0.024,0.25584624387054333,2.6879699248119877
0.024,0.319412507355338,2.734451977770483
0.073,0.38612035305654757,2.7601920562274955
0.122,0.4666175089898488,2.755191108205267
0.173,0.5691975678326173,2.707688296828991
0.225,0.687427937234375,2.6227813991500213
0.282,0.8018260738803349,2.5279824125530936
0.342,0.8910694867603652,2.4457078783916018
0.416,0.9801853416148845,2.360896698267382
0.495,1.0911043347498932,2.255452795031033
0.554,1.215404694344528,2.124319745014695
0.609,1.3475799150048786,1.9658836220987013
0.667,1.497593808434111,1.7842346191565568
0.724,1.631173540372643,1.6155229159855935
0.781,1.7678267930696023,1.4318221967963183
0.834,1.906067786858415,1.247172670807437
0.89,2.03869737169007,1.065279143510928
0.946,2.1324038770839877,0.9271473030401864
0.997,2.183250657077437,0.831246878064718
1.044,2.2178807322654137,0.7327065380843223
1.092,2.272669911735825,0.5678287675710934
1.143,2.3354004772801247,0.39659516181757937
1.194,2.3868594834912997,0.27093014056880804
1.244,2.4194811245504724,0.17644494932983434
1.296,2.461088054919877,0.0729607714939462
1.35,2.493674390323605,-0.027053841124555333
1.4,2.510648957175512,-0.10023579601176635
1.448,2.535922151029709,-0.16462821183392862
1.503,2.581061085321963,-0.2210945406995677
1.562,2.620194494932946,-0.25259212160835887
1.62,2.6606432036612944,-0.2832071592023482
1.677,2.713900836874757,-0.3505838509316703
1.735,2.7916062307943363,-0.46801974501469346
1.792,2.8897000849950487,-0.6271482837528524
1.842,2.9994702386400363,-0.7995814318404726
1.893,3.0573955410264304,-0.8911490356325444
1.942,3.120170925138879,-0.953766198103942
1.99,3.2077268584504353,-1.0306376920562244
2.042,3.3168011964693846,-1.1394521739130283
2.099,3.4471400326903705,-1.291766198103943
2.15,3.5684282968289835,-1.4285103301732534
2.201,3.6670276103301234,-1.4719988558352242
2.263,3.7580083229813113,-1.4699004249754637
2.328,3.8300201242235445,-1.4625932330826856
2.389,3.886116299444211,-1.4389842432167228
2.453,3.9840260084994483,-1.421314776070595
2.524,4.158040523046694,-1.4139439686171897
2.589,4.320559777705071,-1.3576925465838414
2.66,4.427080274599483,-1.2396405688133285
2.761,4.535699758090821,-1.149091304347813
2.865,4.650215187969863,-1.0899312520431437
2.963,4.777592729650152,-1.0210138280483676
3.042,4.89289292579268,-0.931788329519442
3.116,4.974882007191816,-0.8668794050343038
3.194,5.018708747956779,-0.8095462896371259
3.271,5.058512213141469,-0.7293981693363634
3.346,5.152002471395811,-0.6844184700882536
3.413,5.190804367440265,-0.6420973847662452
3.482,5.159657260542595,-0.5181601830663638
3.557,5.1398567374958475,-0.47431791435109716
3.648,5.011717770513172,-0.38624883949002964
3.753,4.818768832951875,-0.2633831317423869
-1.711,-0.17786521085321283,0.9425214122261991
-1.336,0.052909355998693286,0.8800980385746868
-1.242,0.39224054266099273,0.7066182085648833
-1.142,0.8407811114743282,0.5128156587119861
-1.048,1.3747919320039088,0.4493315789473584
-0.938,2.057240313828025,0.38960196142529924
-0.845,2.8467048447204633,0.4238237332461523
-0.764,3.6304269761359436,0.6084349460608038
-0.691,4.373722693690688,0.9159454723765919
-0.591,5.110761137626611,1.3135782608695408
-0.394,5.810143027132973,1.7429397515527754
-0.309,6.391903700555659,2.077750735534458
-0.239,6.883124687806379,2.407620693036911
-0.152,7.353808015691314,2.5327667865315036
-0.073,7.728714717227753,2.6945754494932714
-0.001,8.005576829028996,2.784086923831282
0.07,8.215491932003822,2.8116113108858656
0.149,8.376249924811923,2.8965865315462196
0.22,8.431831389342811,2.9927527623406007
0.289,8.332170617848867,3.0140384112454655
0.382,8.216140771493848,2.8272840797645884
0.472,8.036316711343467,2.508848349133686
0.585,7.847718672768778,2.149513141549498
0.664,7.657010140568715,1.8494955867930472
0.751,7.4361221379534825,1.6392922196796107
0.825,7.255778430859664,1.3699144164759502
0.895,7.057213965348062,1.1841178816606543
0.979,6.794741621444828,1.0560158548545147
1.053,6.470022334096029,0.9843916312520307
1.126,6.146660385746891,0.9323294867603735
1.2,5.843660385746908,0.8012276234063265
1.291,5.5469008891793905,0.5959541680287685
1.364,5.271517234390252,0.4412396534815315
1.426,5.021825341614843,0.3741717554756434
1.493,4.796837600522984,0.3153287021902571
1.557,4.595095004903506,0.21585282772146996
1.616,4.404660712651143,0.18510794377246498
1.661,4.210136881333717,0.22631255312192877
