lap2_7_samp	cur2_7_samp	lap2_8_samp	cur2_8_samp	lap2_9_samp	cur2_9_samp	lap2_10_samp	cur2_10_samp	lap2_11_samp	rp1327	in_delta_vm	ind_t
0.336456	0.00117255	0.414782	0.00566416	0.310324	0.00790359	0.412321	0.00888843	0.317102			
0.338	0.0010851	0.415994	0.00560855	0.310815	0.00812202	0.413505	0.00908886	0.318165			
0.339545	0.00127474	0.417206	0.00570178	0.311306	0.00832697	0.414689	0.00925227	0.319227			
0.341089	0.00133311	0.418417	0.00574872	0.311797	0.00811621	0.415874	0.00914975	0.32029			
0.342634	0.00124103	0.419629	0.00574254	0.312288	0.00780178	0.417058	0.00909024	0.321353			
0.344178	0.00121613	0.420841	0.00567325	0.312779	0.00819328	0.418242	0.00913115	0.322416			
0.345723	0.00126305	0.422053	0.00564504	0.31327	0.00815947	0.419426	0.00896618	0.323478			
0.347193	0.00124035	0.423265	0.00581783	0.313761	0.00803705	0.42061	0.00896909	0.324541			
0.348549	0.00128183	0.424477	0.00560353	0.314252	0.00784748	0.421795	0.00907757	0.325604			
0.349905	0.00129024	0.425689	0.00556089	0.314743	0.00792993	0.422979	0.00894675	0.326667			
0.351262	0.00116505	0.426901	0.00568072	0.315234	0.00795095	0.424163	0.00902421	0.327729			
0.352618	0.0012126	0.428112	0.00563464	0.315725	0.00805466	0.425347	0.00900285	0.328792			
0.353974	0.00136838	0.429324	0.00574387	0.316216	0.00798275	0.426531	0.00925225	0.329855			
0.35533	0.00133857	0.430523	0.00558169	0.316708	0.00785469	0.427716	0.00917158	0.330918			
0.356687	0.00122806	0.431696	0.00581324	0.317199	0.00789544	0.4289	0.00904966	0.33198			
0.358043	0.00125919	0.432868	0.00566567	0.31769	0.00780612	0.430084	0.00913275	0.333043			
0.359399	0.00114836	0.434041	0.00558065	0.318181	0.00799556	0.431268	0.00914192	0.334106			
0.360755	0.00126119	0.435213	0.00563786	0.318672	0.007879	0.432452	0.00914768	0.335169			
0.362111	0.00134267	0.436385	0.00566132	0.319163	0.00802051	0.433637	0.00937416	0.336231			
0.363468	0.00131359	0.437558	0.00563849	0.319654	0.00815861	0.434821	0.00910636	0.337294			
0.364824	0.00142992	0.43873	0.00574328	0.320145	0.00801781	0.436005	0.00913283	0.338357			
0.36618	0.00104305	0.439903	0.00578211	0.320636	0.00804311	0.437189	0.00903134	0.33942			
0.367536	0.00127024	0.441075	0.0058576	0.321127	0.00799779	0.438374	0.00892914	0.340483			
0.368893	0.00129088	0.442248	0.00557481	0.321618	0.00802988	0.439558	0.00928744	0.341545			
0.370249	0.00138756	0.44342	0.00553386	0.322109	0.00814509	0.440742	0.00919299	0.342608			
0.371605	0.00132689	0.444592	0.00556354	0.3226	0.00801474	0.441926	0.00898909	0.343671			
0.372961	0.00103332	0.445765	0.0056053	0.323091	0.00810631	0.44311	0.00925591	0.344734			
0.374318	0.00102838	0.446937	0.00565646	0.323582	0.00796152	0.444286	0.00925544	0.345797			
0.375674	0.00128628	0.44811	0.00557624	0.324073	0.00812659	0.445264	0.0090799	0.346859			
0.37703	0.00127377	0.449282	0.00573329	0.324564	0.00810266	0.446211	0.00909356	0.347922			
0.378386	0.00129021	0.450455	0.00565183	0.325055	0.00817371	0.447158	0.00911951	0.348985			
0.379742	0.00126248	0.451627	0.00574628	0.325546	0.00813518	0.448105	0.00912884	0.350048			
0.381098	0.00106354	0.4528	0.00585312	0.326037	0.00813806	0.449052	0.00913664	0.35111			
0.382455	0.000942062	0.453972	0.00573928	0.326528	0.00796258	0.449999	0.00919634	0.352173			
0.383811	0.00130272	0.455145	0.00575052	0.327019	0.00823783	0.450945	0.00919405	0.353236			
0.385167	0.00129684	0.456317	0.0056998	0.32751	0.00794004	0.451892	0.00904517	0.354299			
0.386523	0.00123645	0.45749	0.00570972	0.328001	0.00803998	0.45284	0.00912603	0.355361			
0.387879	0.00107883	0.458662	0.00576219	0.328492	0.00801029	0.453786	0.00923904	0.356424			
0.389144	0.00112395	0.459897	0.00577682	0.328983	0.0079851	0.454733	0.00914918	0.357487			
0.390168	0.00129355	0.461183	0.005646	0.329474	0.00807334	0.45568	0.00898973	0.35855			
0.391192	0.00134038	0.46247	0.00570988	0.329965	0.00788506	0.456627	0.0089903	0.359612			
0.392216	0.00142204	0.463756	0.00565936	0.330456	0.00792485	0.457574	0.008986	0.360675			
0.393239	0.00114809	0.465043	0.00559198	0.330948	0.00814261	0.458521	0.00905632	0.361738			
0.394263	0.00123465	0.466329	0.00577251	0.331438	0.00797415	0.459468	0.00902506	0.3628			
0.395287	0.00131583	0.467616	0.00578954	0.331929	0.00792795	0.460415	0.00907048	0.363863			
0.39631	0.00108969	0.468902	0.00562517	0.33242	0.00791764	0.461362	0.00900755	0.364926			
0.397334	0.00105281	0.470189	0.00571925	0.332911	0.00809865	0.462309	0.00889898	0.365989			
0.398357	0.00119093	0.471475	0.00568907	0.333403	0.00798038	0.463256	0.00908293	0.367051			
0.399381	0.00113383	0.472762	0.00547043	0.333894	0.00804573	0.464203	0.00906484	0.368114			
0.400404	0.00129312	0.474048	0.00582065	0.334385	0.00794983	0.46515	0.00908697	0.369177			
0.401428	0.00123279	0.475335	0.00575558	0.334876	0.00792384	0.466097	0.0089538	0.37024			
0.402452	0.00117423	0.476622	0.00554827	0.335367	0.00800514	0.467044	0.00898808	0.371303			
0.403475	0.00125544	0.477908	0.00562124	0.335858	0.00805102	0.467991	0.00900505	0.372365			
0.404499	0.0012123	0.479195	0.0057286	0.336349	0.00798252	0.468938	0.00922555	0.373428			
0.405522	0.00122329	0.480481	0.00581215	0.33684	0.00800145	0.469885	0.00917148	0.374491			
0.406546	0.00115086	0.481768	0.00590144	0.337331	0.00814915	0.470832	0.00918922	0.375554			
0.40757	0.001207	0.483054	0.00570754	0.337822	0.00813644	0.471779	0.00900737	0.376616			
0.408593	0.00110258	0.484341	0.00580251	0.338313	0.00790034	0.472726	0.00907199	0.377679			
0.409617	0.0013138	0.485628	0.00553256	0.338804	0.00777045	0.473673	0.00900799	0.378742			
0.41064	0.00124929	0.486914	0.00553772	0.339295	0.00802584	0.47462	0.00912079	0.379805			
0.411664	0.00121539	0.488201	0.0056197	0.339786	0.00797049	0.475567	0.00916047	0.380868			
0.412687	0.00133977	0.489487	0.00566686	0.340278	0.00823731	0.476514	0.00925855	0.38193			
0.413711	0.00112422	0.490774	0.00567092	0.340769	0.00783446	0.477461	0.00902386	0.382993			
0.414735	0.00114709	0.492054	0.00570177	0.34104	0.00802299	0.478408	0.00923053	0.384056			
0.415758	0.00130455	0.493329	0.00543059	0.341038	0.00810355	0.479355	0.00913628	0.385119			
0.416782	0.00139511	0.494604	0.0056242	0.341035	0.00810845	0.480302	0.00912071	0.386182			
0.417806	0.00118791	0.495879	0.00572974	0.341032	0.00793353	0.481249	0.0089559	0.387244			
0.418829	0.00120853	0.497154	0.00555367	0.341029	0.00772449	0.482197	0.00899312	0.388307			
0.419853	0.00124298	0.498429	0.00581272	0.341026	0.00800571	0.483144	0.00893507	0.38937			
0.420876	0.00135296	0.499705	0.00576967	0.341023	0.00777865	0.484091	0.00908591	0.390433			
0.4219	0.00123672	0.50098	0.0056855	0.34102	0.00816275	0.485038	0.00897849	0.391496			
0.422924	0.000898499	0.502255	0.00561463	0.341017	0.00796444	0.485985	0.00908294	0.392558			
0.423947	0.00126708	0.50353	0.00560988	0.341014	0.00799039	0.486932	0.00913355	0.393621			
0.424971	0.00118046	0.504806	0.0057692	0.341011	0.00799593	0.487879	0.00889581	0.394684			
0.425995	0.00107947	0.506081	0.00577779	0.341008	0.00784883	0.488826	0.00907602	0.395747			
0.427018	0.00118367	0.507357	0.00551639	0.341005	0.00784901	0.489773	0.00902503	0.396809			
0.428042	0.00142795	0.508632	0.00546248	0.341002	0.00794325	0.49072	0.00902033	0.397872			
0.429065	0.00129742	0.509907	0.00549039	0.340999	0.00803399	0.491667	0.00900009	0.398905			
0.430089	0.0013376	0.511183	0.00562676	0.340997	0.00801359	0.492614	0.00884245	0.399051			
0.431113	0.00114339	0.512458	0.00550315	0.340994	0.00828999	0.493561	0.00906139	0.399049			
0.432136	0.0010221	0.513734	0.00549829	0.340991	0.00787975	0.494508	0.00907108	0.399046			
0.43316	0.00143055	0.515009	0.0057237	0.340988	0.00793411	0.495455	0.00902123	0.399043			
0.434184	0.00124171	0.516284	0.00567407	0.340985	0.00812198	0.496402	0.00903386	0.39904			
0.435207	0.00125096	0.51756	0.00578564	0.340982	0.00796604	0.497349	0.0091965	0.399037			
0.436231	0.00123536	0.518835	0.0054933	0.340979	0.00811282	0.498296	0.00915985	0.399034			
0.437255	0.00130675	0.52011	0.00559999	0.340976	0.00806016	0.499243	0.00910781	0.399031			
0.438278	0.00123937	0.521386	0.0055697	0.340973	0.00820202	0.50019	0.00893511	0.399028			
0.439302	0.00129867	0.522661	0.00552426	0.34097	0.00800985	0.501137	0.00948987	0.399026			
0.440325	0.00135324	0.523936	0.0056473	0.340967	0.00779914	0.502084	0.00912682	0.399023			
0.441349	0.00114618	0.525212	0.00571407	0.340964	0.00802082	0.503031	0.00911423	0.39902			
0.442373	0.00127583	0.526487	0.00566059	0.340961	0.00787563	0.503977	0.00902501	0.399017			
0.443396	0.0012747	0.527763	0.00548931	0.340958	0.0081982	0.504924	0.00902468	0.399014			
0.44442	0.00115248	0.529038	0.0057585	0.340955	0.00815361	0.505871	0.00908562	0.399011			
0.445443	0.000980655	0.530313	0.00584869	0.340952	0.00799748	0.506818	0.009265	0.399008			
0.446467	0.00137171	0.531589	0.0056654	0.340949	0.00799313	0.507765	0.00902786	0.399005			
0.447491	0.00136564	0.532864	0.00565334	0.340947	0.00797732	0.508712	0.00884722	0.399002			
0.448514	0.00125208	0.534139	0.00570612	0.340944	0.00792612	0.509659	0.00896188	0.398999			
0.449538	0.00144091	0.535415	0.00571289	0.340941	0.00802173	0.510606	0.00931988	0.398996			
0.450561	0.0014898	0.53669	0.00569423	0.340938	0.00791841	0.511553	0.00899427	0.398993			
0.451585	0.00120436	0.537965	0.00556802	0.340935	0.0079491	0.512499	0.00921452	0.398991			
0.452609	0.00131696	0.539241	0.00577991	0.340932	0.00807212	0.513446	0.00921867	0.398988			
0.453632	0.00149434	0.540516	0.00566405	0.340929	0.007944	0.514393	0.00902036	0.398985			
0.454656	0.00121397	0.541791	0.00561481	0.340926	0.00819	0.51534	0.00913056	0.398982			
0.45568	0.00126418	0.543067	0.00577979	0.340923	0.00799667	0.516287	0.00912541	0.398979			
0.456703	0.00118973	0.544342	0.00581584	0.34092	0.00781524	0.517234	0.0091889	0.398976			
0.457727	0.00125428	0.545617	0.00570865	0.340917	0.00795536	0.518181	0.00911294	0.398973			
0.458751	0.00129003	0.546893	0.00570434	0.340914	0.0080451	0.519128	0.00897448	0.39897			
0.459774	0.00106254	0.548168	0.00562821	0.340911	0.00801409	0.520075	0.00899022	0.398967			
0.460798	0.00135174	0.549349	0.00557931	0.340909	0.00796893	0.521022	0.00917054	0.398964			
0.461821	0.0012094	0.550061	0.00568274	0.340906	0.00814887	0.521969	0.0090169	0.398961			
0.462845	0.000841401	0.550762	0.00551121	0.340903	0.0080656	0.522916	0.00917217	0.398959			
0.463869	0.00123868	0.551463	0.0057062	0.3409	0.00806496	0.523863	0.00896633	0.398955			
0.464893	0.00124302	0.552164	0.00568365	0.340897	0.00819794	0.52481	0.00904429	0.398953			
0.465916	0.00119047	0.552865	0.00571973	0.340894	0.00796739	0.525757	0.00926281	0.39895			
0.46694	0.00124767	0.553566	0.00568801	0.340891	0.00799944	0.526703	0.00920729	0.398947			
0.467963	0.0012621	0.554266	0.00568559	0.340888	0.00774103	0.52765	0.00906631	0.398944			
0.468987	0.00133565	0.554967	0.00590673	0.340885	0.00804187	0.528597	0.00900237	0.398941			
0.470011	0.0010494	0.555668	0.0058332	0.340882	0.00792404	0.529544	0.00921463	0.398938			
0.471034	0.00140474	0.556368	0.00544518	0.340879	0.00788573	0.530491	0.00907748	0.398935			
0.472058	0.00115245	0.557069	0.00568683	0.340876	0.008065	0.531438	0.00909641	0.398932			
0.473082	0.00118638	0.557769	0.00563976	0.340873	0.00800332	0.532384	0.00894017	0.398929			
0.474105	0.00104982	0.55847	0.00578101	0.34087	0.00802957	0.533331	0.00898768	0.398926			
0.475129	0.00128831	0.559171	0.00564418	0.340867	0.00802117	0.534278	0.00902553	0.398923			
0.476153	0.00141644	0.559872	0.00553319	0.340864	0.00804867	0.535225	0.00905225	0.39892			
0.477176	0.00124369	0.560572	0.00571111	0.340861	0.00803138	0.536172	0.00901403	0.398917			
0.4782	0.00131274	0.561273	0.0055434	0.340858	0.00787359	0.537119	0.00904852	0.398915			
0.479223	0.00126889	0.561973	0.00578981	0.340855	0.00816754	0.538066	0.0090338	0.398912			
0.480247	0.00128803	0.562674	0.00560095	0.340852	0.00821788	0.538968	0.00910851	0.398909			
0.481271	0.00128848	0.563374	0.00576905	0.340849	0.00796387	0.539062	0.00900753	0.398906			
0.482294	0.00116825	0.564075	0.00569408	0.340846	0.00790012	0.53906	0.00908585	0.398903			
0.483318	0.00138584	0.564775	0.00571703	0.340843	0.00794339	0.539057	0.0091021	0.3989			
0.484342	0.00113786	0.565476	0.00577442	0.340841	0.00787156	0.539054	0.00908303	0.398897			
0.485365	0.001383	0.566177	0.00561786	0.340838	0.00810615	0.539051	0.0088824	0.398894			
0.486389	0.00111509	0.566877	0.00572062	0.340835	0.00800579	0.539048	0.00898008	0.398891			
0.487413	0.00136753	0.567578	0.00578086	0.340832	0.00787001	0.539046	0.00904592	0.398888			
0.488436	0.00101789	0.568279	0.00590196	0.340829	0.00802335	0.539043	0.00889925	0.398885			
0.48946	0.00122732	0.568979	0.00569653	0.340826	0.00821748	0.53904	0.0090295	0.398882			
0.490483	0.00142882	0.56968	0.00570892	0.340823	0.00813923	0.539037	0.00933715	0.398879			
0.491188	0.00118861	0.570381	0.00566791	0.34082	0.00796888	0.539034	0.00892423	0.398876			
0.491188	0.00110102	0.571081	0.0056932	0.340817	0.00786125	0.539031	0.0092438	0.398874			
0.491185	0.0012081	0.571782	0.00550344	0.340814	0.0077874	0.539028	0.00909833	0.398871			
0.491182	0.00122354	0.572482	0.00570996	0.340811	0.00793234	0.539025	0.00908507	0.398868			
0.491179	0.0010846	0.573183	0.00580541	0.340808	0.00807937	0.539022	0.00921608	0.398865			
0.491176	0.00107861	0.573884	0.00572091	0.340805	0.00794576	0.539019	0.00913562	0.398862			
0.491173	0.00121936	0.574584	0.00571418	0.340802	0.00791436	0.539016	0.00914571	0.398859			
0.49117	0.00101957	0.575285	0.00546423	0.340799	0.00798718	0.539014	0.00901135	0.398856			
0.491167	0.00121285	0.575986	0.00553157	0.340797	0.0079317	0.539011	0.00890228	0.398853			
0.491165	0.00109269	0.576686	0.00556978	0.340798	0.00794262	0.539008	0.00902936	0.39885			
0.491162	0.00116003	0.577387	0.00585276	0.34153	0.00799608	0.539005	0.00906772	0.398847			
0.491159	0.00132764	0.578088	0.00586883	0.342521	0.00817058	0.539002	0.00919035	0.398844			
0.491156	0.00118993	0.578788	0.00565057	0.343512	0.00806344	0.539	0.00925624	0.398841			
0.491153	0.00113231	0.579489	0.00567996	0.344503	0.00807275	0.538997	0.00891258	0.398839			
0.49115	0.00130764	0.58019	0.00573801	0.345494	0.00798375	0.538994	0.00905345	0.398836			
0.491147	0.00115693	0.58089	0.0057179	0.346485	0.00790822	0.538991	0.00897849	0.398833			
0.491144	0.00114181	0.581591	0.00579916	0.347476	0.00790962	0.538988	0.00907432	0.39883			
0.491141	0.00122793	0.582291	0.00551198	0.348467	0.00815744	0.538985	0.00914825	0.398827			
0.491138	0.00104366	0.582992	0.00555508	0.349458	0.00803304	0.538983	0.00926473	0.398824			
0.491135	0.00106432	0.583693	0.00550293	0.350449	0.0080134	0.53898	0.00916481	0.398821			
0.491133	0.00122218	0.584393	0.00586389	0.35144	0.00800869	0.538977	0.00917225	0.398818			
0.49113	0.00111895	0.585094	0.00548456	0.352431	0.00797861	0.538974	0.00900319	0.398815			
0.491127	0.00108191	0.585794	0.00584493	0.353422	0.00822518	0.538971	0.00890282	0.398812			
0.491124	0.0012255	0.586495	0.0055525	0.354413	0.00809258	0.538968	0.00894321	0.398809			
0.491121	0.00115332	0.587196	0.00574458	0.355404	0.00800984	0.538965	0.00908116	0.398806			
0.491118	0.00129501	0.587896	0.00577298	0.356395	0.00803117	0.538962	0.00903497	0.398803			
0.491115	0.00115672	0.588597	0.00583566	0.357386	0.00818926	0.53896	0.00907388	0.3988			
0.491112	0.000961235	0.589298	0.00571235	0.358377	0.00783447	0.538957	0.00906318	0.398798			
0.491109	0.00119233	0.589999	0.00559561	0.359368	0.00787276	0.538954	0.00907471	0.398795			
0.491106	0.00125082	0.5907	0.00561281	0.36036	0.00824983	0.538951	0.00894934	0.398792			
0.491104	0.00133718	0.5914	0.00566226	0.361351	0.00803107	0.538948	0.00913396	0.398789			
0.491101	0.00118865	0.592101	0.0056841	0.362342	0.00797071	0.538945	0.00904518	0.398786			
0.491098	0.00114134	0.592802	0.00573192	0.363333	0.00796478	0.538943	0.00898615	0.398783			
0.491095	0.0011724	0.593502	0.00576154	0.364324	0.00799049	0.53894	0.0090348	0.39878			
0.491092	0.00136927	0.594203	0.00568328	0.365315	0.00803798	0.538937	0.00911549	0.398777			
0.491089	0.00125146	0.594904	0.00586791	0.366344	0.00805298	0.538934	0.00915121	0.398774			
0.491086	0.00129404	0.595605	0.00567397	0.367581	0.00808523	0.538931	0.00904269	0.398771			
0.491084	0.00130944	0.596305	0.00537851	0.368825	0.00810007	0.538928	0.00910175	0.398768			
0.491081	0.00117697	0.597006	0.00580989	0.370069	0.00809279	0.538925	0.00902259	0.398766			
0.491078	0.00135051	0.597706	0.00550001	0.371312	0.00809878	0.538922	0.00926843	0.398763			
0.491075	0.00108934	0.598407	0.00580432	0.372556	0.0080061	0.53892	0.00896405	0.39876			
0.491072	0.00129658	0.599108	0.00581769	0.3738	0.00794441	0.538917	0.00913948	0.398757			
0.491069	0.00108331	0.599809	0.00563419	0.375044	0.00803112	0.538914	0.00912629	0.398754			
0.491066	0.00111359	0.600509	0.00577763	0.376288	0.0081716	0.538911	0.00897102	0.398751			
0.491063	0.00109382	0.60121	0.00558707	0.377531	0.00800354	0.538908	0.0091036	0.398748			
0.49106	0.00124675	0.601911	0.00576658	0.378775	0.00792287	0.538906	0.00911221	0.398745			
0.491057	0.00134449	0.602611	0.00559585	0.380019	0.00790161	0.538903	0.00911526	0.398742			
0.491054	0.00114549	0.603312	0.0057864	0.381263	0.00787116	0.5389	0.00928599	0.39874			
0.491052	0.000937154	0.604013	0.00557617	0.382507	0.00778394	0.538897	0.00912189	0.398737			
0.491049	0.00127513	0.604713	0.00562633	0.38375	0.00809758	0.538894	0.00916785	0.398734			
0.491046	0.00107866	0.605414	0.00558909	0.384994	0.00802346	0.538891	0.00891664	0.398731			
0.491043	0.00131611	0.606115	0.00562766	0.386238	0.00783752	0.538888	0.00909541	0.398728			
0.49104	0.00110503	0.606816	0.00572694	0.387482	0.00800982	0.538886	0.00898317	0.398725			
0.491037	0.00126026	0.607516	0.00554341	0.388726	0.00791379	0.538883	0.0091225	0.398722			
0.491035	0.00102836	0.608217	0.00577987	0.389969	0.00788913	0.53888	0.00918791	0.398719			
0.491032	0.00107571	0.608917	0.00563171	0.391213	0.00800693	0.538877	0.00895718	0.398716			
0.491029	0.0010578	0.609618	0.00567145	0.392457	0.00801828	0.538874	0.00914265	0.398713			
0.491026	0.00140242	0.610319	0.00564614	0.393701	0.00805522	0.538871	0.00908206	0.398711			
0.491023	0.00126472	0.61102	0.00552679	0.394945	0.00804616	0.538868	0.00899188	0.398708			
0.49102	0.0012807	0.61172	0.00568164	0.396189	0.00789919	0.538865	0.00927057	0.398705			
0.491017	0.00125036	0.612421	0.00562769	0.397432	0.00804146	0.538862	0.00920292	0.398702			
0.491014	0.0012617	0.613122	0.00564971	0.398679	0.00809707	0.538859	0.009016	0.398699			
0.491011	0.00135227	0.613823	0.00570729	0.399927	0.00808807	0.538857	0.00902341	0.398696			
0.491008	0.0011771	0.614523	0.00578231	0.401175	0.00801457	0.538853	0.00927014	0.398693			
0.491006	0.00109225	0.615224	0.00551977	0.402423	0.00795247	0.538851	0.00911397	0.39869			
0.491003	0.00118835	0.615925	0.00561387	0.403671	0.00805188	0.538848	0.00924252	0.398687			
0.491	0.00114716	0.616625	0.00568151	0.404919	0.00813058	0.538845	0.00894527	0.398684			
0.490997	0.00137397	0.617326	0.00558534	0.406167	0.00798603	0.538842	0.00909907	0.398681			
0.490994	0.00118564	0.618027	0.00584835	0.407415	0.00798649	0.538839	0.00907692	0.398679			
0.490991	0.00118056	0.618727	0.00570708	0.408663	0.00791759	0.538837	0.00898907	0.398676			
0.490988	0.00117467	0.619284	0.00560113	0.409912	0.00791775	0.538834	0.00924517	0.398673			
0.490985	0.00111107	0.61929	0.00575247	0.41116	0.00783898	0.538831	0.00913451	0.39867			
0.490983	0.00104158	0.619287	0.00572206	0.412408	0.00815539	0.538828	0.00902716	0.398667			
0.490979	0.00120459	0.619284	0.00584835	0.413656	0.0078383	0.538825	0.00891784	0.398664			
0.490977	0.00108656	0.619281	0.0056031	0.414904	0.00809941	0.538822	0.00895232	0.398661			
0.490974	0.00104197	0.619279	0.00583773	0.416152	0.00806258	0.538819	0.00900485	0.398658			
0.490971	0.00114173	0.619276	0.00570344	0.417401	0.00795026	0.538816	0.00910323	0.398655			
0.490968	0.00117641	0.619273	0.00573585	0.418649	0.00799273	0.538813	0.00920675	0.398652			
0.490965	0.00121996	0.61927	0.00575865	0.419897	0.00812679	0.53881	0.00929618	0.398649			
0.490962	0.00127313	0.619267	0.00560019	0.421145	0.00814359	0.538807	0.00907642	0.398646			
0.490959	0.00120625	0.619265	0.00556947	0.422393	0.00793843	0.538804	0.00921654	0.398644			
0.490957	0.00120579	0.619262	0.0057689	0.423642	0.00800921	0.538801	0.00910499	0.398641			
0.490954	0.00116867	0.619259	0.00555367	0.42489	0.00802062	0.538798	0.00923014	0.398638			
0.490951	0.00114317	0.619256	0.00576645	0.426138	0.00799817	0.538795	0.00929905	0.398635			
0.490948	0.00133623	0.619253	0.00557677	0.427387	0.00804059	0.538792	0.00905091	0.398632			
0.490945	0.00124266	0.61925	0.00567352	0.428635	0.00801473	0.538789	0.00896518	0.398629			
0.490942	0.00129103	0.619248	0.00570724	0.429883	0.00803631	0.538787	0.00897967	0.398626			
0.490939	0.00101849	0.619245	0.00584223	0.431131	0.00804713	0.538784	0.00901202	0.398623			
0.490936	0.00136987	0.619242	0.0057607	0.432379	0.00788584	0.538781	0.00913928	0.39862			
0.490934	0.00124353	0.619239	0.00557052	0.433628	0.00792172	0.538778	0.00907308	0.398617			
0.49093	0.00125221	0.619236	0.00563153	0.434876	0.00793449	0.538775	0.00889188	0.398614			
