lap2_7_samp	cur2_7_samp	lap2_8_samp	cur2_8_samp	lap2_9_samp	cur2_9_samp	lap2_10_samp	cur2_10_samp	lap2_11_samp	cur2_11_samp	sub	ind_delta_vm	ind_t
0.233596	0.0007582	0.189563	0.00515142	0.249054	0.0048657	0.34504	0.00139855	0.374682	0.00139052			
0.23421	0.000694743	0.190675	0.00519874	0.249504	0.0048967	0.346105	0.00153248	0.375313	0.00133157			
0.234824	0.000833107	0.191786	0.00527901	0.249955	0.00497931	0.347169	0.00134438	0.375943	0.00144357			
0.235438	0.000881036	0.192898	0.00539171	0.250405	0.00490041	0.348233	0.00140377	0.376574	0.00127342			
0.236052	0.000892346	0.19401	0.00519409	0.250855	0.00488718	0.349297	0.00162008	0.377205	0.00130663			
0.236666	0.000771245	0.195121	0.00526983	0.251305	0.00486337	0.350361	0.00149776	0.377835	0.0015452			
0.237281	0.000932319	0.196233	0.00531724	0.251755	0.0049108	0.351426	0.00136274	0.378466	0.00164722			
0.237895	0.000841726	0.197345	0.00519305	0.252205	0.00486752	0.35249	0.00115823	0.379097	0.00134381			
0.238509	0.00102264	0.198456	0.00518848	0.252654	0.00493001	0.353554	0.00135006	0.379728	0.00126235			
0.239123	0.000713978	0.199568	0.00509494	0.253104	0.00487603	0.354618	0.00146917	0.380359	0.00150371			
0.239737	0.00084592	0.20068	0.00524068	0.253554	0.00496841	0.355683	0.00155884	0.380989	0.001228			
0.240351	0.000954119	0.201791	0.00524369	0.254004	0.00496441	0.356747	0.0014367	0.38162	0.00132458			
0.240965	0.000830672	0.202903	0.00529127	0.254454	0.00482782	0.357811	0.00155333	0.382251	0.00134469			
0.241579	0.000771206	0.204014	0.00521233	0.254904	0.00491394	0.358875	0.00164515	0.382882	0.0014423			
0.242193	0.00083068	0.205126	0.00534202	0.255354	0.00486053	0.359939	0.00136974	0.383513	0.00127607			
0.242808	0.000773026	0.206238	0.00519331	0.255804	0.00492905	0.361003	0.00130178	0.384143	0.00144428			
0.243422	0.000825116	0.207349	0.00522895	0.256254	0.00495613	0.362068	0.0014546	0.384774	0.00130332			
0.244036	0.000756371	0.208461	0.00519188	0.256704	0.00490616	0.363132	0.00152658	0.385405	0.00137036			
0.24465	0.000745158	0.209573	0.00534018	0.257154	0.00479539	0.364196	0.00146127	0.386036	0.00140154			
0.245264	0.000682433	0.210684	0.00533988	0.257604	0.0049516	0.36526	0.00138164	0.386667	0.00147928			
0.245878	0.000606045	0.211796	0.00516067	0.258054	0.00500657	0.366324	0.00153018	0.387298	0.0014447			
0.246493	0.00100659	0.212908	0.00525527	0.258504	0.00485322	0.367389	0.0015581	0.387928	0.00140174			
0.247124	0.000595864	0.214019	0.0052943	0.258954	0.0048297	0.368453	0.0016391	0.388559	0.0014948			
0.24776	0.000756016	0.215131	0.00512512	0.259404	0.00476183	0.369517	0.00148107	0.38919	0.00133513			
0.248395	0.000776552	0.216243	0.0052645	0.259854	0.0049351	0.370581	0.00134032	0.389821	0.00142123			
0.249031	0.000826645	0.217358	0.00529717	0.260304	0.00479063	0.371645	0.00158108	0.390452	0.00131665			
0.249666	0.000529686	0.218493	0.00533105	0.260754	0.00489013	0.372709	0.00152758	0.391082	0.00149366			
0.250301	0.000778162	0.219629	0.00541737	0.261204	0.00486918	0.373774	0.00160754	0.391713	0.00133724			
0.250937	0.000689371	0.220764	0.00535913	0.261654	0.00491797	0.374838	0.00145754	0.392344	0.00144566			
0.251572	0.000845124	0.2219	0.00524034	0.262104	0.00494197	0.375902	0.00146873	0.392975	0.00134793			
0.252207	0.000750433	0.223035	0.00549188	0.262554	0.00484484	0.376966	0.0015936	0.393606	0.00156529			
0.252843	0.000722437	0.224171	0.00517315	0.263004	0.00497764	0.37803	0.00142045	0.394237	0.00127028			
0.253478	0.000772577	0.225306	0.00529975	0.263454	0.00495053	0.378988	0.00148849	0.394868	0.00139752			
0.254113	0.00088657	0.226442	0.00536114	0.263904	0.0047213	0.379691	0.00151835	0.395498	0.00119891			
0.254749	0.000771699	0.227577	0.00549922	0.264354	0.00500782	0.380393	0.00161556	0.396129	0.00147967			
0.255384	0.000857937	0.228713	0.00517971	0.264804	0.00473298	0.381095	0.00135302	0.396788	0.00139917			
0.25602	0.000889643	0.229848	0.00508701	0.265254	0.00485907	0.381797	0.00170425	0.397477	0.00140901			
0.256655	0.000760047	0.230984	0.00536297	0.265704	0.00492797	0.382499	0.00148922	0.398166	0.00132951			
0.25729	0.000748182	0.23212	0.00528544	0.266154	0.00484427	0.383202	0.00149253	0.398855	0.00134438			
0.257925	0.000624917	0.233255	0.0055272	0.266604	0.00477975	0.383904	0.00161993	0.399544	0.00159575			
0.258561	0.000663046	0.23439	0.00525785	0.267054	0.0049438	0.384606	0.00171722	0.400233	0.00144057			
0.259196	0.000767476	0.235526	0.00522132	0.267504	0.00491279	0.385308	0.00143354	0.400922	0.00128767			
0.259832	0.00106571	0.236662	0.00529962	0.267954	0.00493997	0.38601	0.00136499	0.401611	0.00147711			
0.260467	0.000893309	0.237797	0.0053309	0.268404	0.0048086	0.386712	0.00159875	0.402301	0.00148597			
0.261102	0.00069484	0.238933	0.00539391	0.268854	0.00479667	0.387414	0.00171472	0.40299	0.00144128			
0.261738	0.00077664	0.240068	0.00554554	0.269304	0.00470814	0.388116	0.00162539	0.403679	0.00162788			
0.262373	0.000698377	0.241204	0.00524983	0.269754	0.00482655	0.388818	0.00153914	0.404368	0.0014196			
0.263009	0.000784296	0.242339	0.00529738	0.270204	0.00496325	0.38952	0.00152746	0.405057	0.00156396			
0.263644	0.000645933	0.243475	0.00530049	0.270654	0.00487121	0.390222	0.00144736	0.405746	0.00150216			
0.264279	0.000775643	0.24461	0.00518091	0.271104	0.00499347	0.390925	0.00153119	0.406435	0.00138336			
0.264915	0.000708127	0.245746	0.00535651	0.271554	0.00500279	0.391627	0.00157025	0.407124	0.00148028			
0.26555	0.000394655	0.246884	0.00510858	0.272018	0.00486418	0.392329	0.00148289	0.407813	0.0013597			
0.266185	0.000858786	0.248088	0.00534319	0.272551	0.00500286	0.393031	0.00153399	0.408502	0.00158822			
0.266821	0.000754295	0.249302	0.00534943	0.273086	0.0048555	0.393733	0.0014092	0.409191	0.00133241			
0.267456	0.000812506	0.250516	0.00530849	0.273621	0.00493602	0.394435	0.00164738	0.40988	0.00141466			
0.268091	0.00083447	0.251731	0.00528252	0.274156	0.00494517	0.395137	0.00146441	0.410569	0.0014059			
0.268727	0.000857623	0.252945	0.0054732	0.274691	0.0048869	0.395839	0.00155161	0.411259	0.00133476			
0.269362	0.00088111	0.254159	0.00521231	0.275227	0.00476519	0.396541	0.00145633	0.411948	0.00154874			
0.269998	0.000748801	0.255373	0.00537759	0.275762	0.00477066	0.397243	0.00139762	0.412637	0.00144985			
0.270633	0.000701568	0.256587	0.00528456	0.276297	0.00491128	0.397945	0.00140468	0.413326	0.00129866			
0.271268	0.000725632	0.257802	0.00540178	0.276832	0.00470195	0.398648	0.00129378	0.414015	0.001237			
0.271904	0.000720223	0.259016	0.0052531	0.277367	0.00494069	0.39935	0.00132849	0.414704	0.00141753			
0.272539	0.000619111	0.26023	0.00539967	0.277902	0.00488556	0.400052	0.00133047	0.415393	0.00137524			
0.273195	0.000703032	0.261444	0.00535432	0.278437	0.00476009	0.400754	0.00148031	0.416082	0.00124569			
0.273956	0.00062037	0.262658	0.00535317	0.278972	0.00492588	0.401456	0.00136363	0.416771	0.00150971			
0.27472	0.000798178	0.263872	0.00519641	0.279508	0.0049254	0.402158	0.0014432	0.41746	0.00134157			
0.275484	0.000592675	0.265086	0.00525846	0.280043	0.00489743	0.402861	0.00128501	0.418149	0.00131359			
0.276247	0.000678904	0.2663	0.00519727	0.280578	0.00475923	0.403563	0.00144007	0.418838	0.00135342			
0.277011	0.000815646	0.267515	0.00529407	0.281113	0.00473814	0.404265	0.00153038	0.419527	0.00131276			
0.277775	0.000793842	0.268729	0.00534644	0.281648	0.00472385	0.404967	0.00125468	0.420287	0.0015919			
0.278538	0.000802042	0.269943	0.0051812	0.282183	0.00501087	0.405669	0.0014103	0.421218	0.00120849			
0.279302	0.00075365	0.271157	0.00536023	0.282718	0.00498641	0.406371	0.00136224	0.42215	0.00127505			
0.280065	0.000606398	0.272372	0.00526088	0.283253	0.00489681	0.407073	0.00130642	0.423081	0.00128935			
0.280829	0.000797915	0.273586	0.0053147	0.283789	0.00476893	0.407776	0.00140697	0.424013	0.00163993			
0.281593	0.000719647	0.2748	0.00523807	0.284323	0.00479945	0.408478	0.00158585	0.424944	0.00118824			
0.282356	0.000745333	0.276014	0.00526749	0.284859	0.00484956	0.40918	0.00134953	0.425876	0.00142114			
0.28312	0.000715429	0.277228	0.00514169	0.285394	0.00500806	0.409882	0.00142767	0.426807	0.00119629			
0.283884	0.000808036	0.278442	0.00524896	0.285929	0.00494107	0.410584	0.00147716	0.427739	0.00132684			
0.284647	0.000769378	0.279656	0.00518408	0.286464	0.00481879	0.411286	0.00150755	0.42867	0.00138709			
0.285411	0.000757074	0.280868	0.00549368	0.286999	0.0048283	0.411988	0.00143821	0.429602	0.0014687			
0.286175	0.000603144	0.282081	0.00522333	0.287534	0.00497069	0.412691	0.0014961	0.430534	0.00131196			
0.286938	0.000682772	0.283293	0.00527167	0.28807	0.00496504	0.413393	0.00153449	0.431465	0.00129472			
0.287702	0.000864779	0.284506	0.0053012	0.288605	0.0047763	0.414095	0.0013511	0.432397	0.00155489			
0.288465	0.000853383	0.285718	0.00512331	0.28914	0.00490627	0.414797	0.00166616	0.433328	0.00137042			
0.289229	0.000876276	0.28693	0.00522116	0.289675	0.00478906	0.415499	0.00178334	0.43426	0.00111261			
0.289993	0.000681876	0.288143	0.00528502	0.29021	0.00467643	0.416201	0.00164386	0.435192	0.00137333			
0.290756	0.000871236	0.289356	0.00528411	0.290746	0.00498118	0.416903	0.00162147	0.436123	0.00127893			
0.29152	0.000693448	0.290568	0.00520769	0.291281	0.00492826	0.417605	0.00133767	0.437055	0.00166073			
0.292284	0.000676434	0.291781	0.00526879	0.291816	0.0048531	0.418307	0.00146569	0.437986	0.00152127			
0.293047	0.000851497	0.292993	0.00525942	0.292351	0.00467345	0.419009	0.00134605	0.438918	0.00154405			
0.293811	0.000745289	0.294206	0.00525011	0.292886	0.00486184	0.419711	0.00146604	0.43985	0.00134044			
0.294575	0.000835982	0.295418	0.0053069	0.293421	0.00487005	0.420413	0.00138534	0.440781	0.00143255			
0.295338	0.000812673	0.296631	0.00534042	0.293957	0.00497901	0.421116	0.00140088	0.441713	0.00129482			
0.296102	0.000676842	0.297843	0.00539417	0.294492	0.0049206	0.421818	0.00155621	0.442645	0.00143823			
0.296866	0.000739542	0.299056	0.00523151	0.295027	0.00473981	0.42252	0.00132154	0.443576	0.00130394			
0.297629	0.000477339	0.300268	0.00530723	0.295562	0.0049818	0.423222	0.00146266	0.444508	0.00145015			
0.298393	0.000692622	0.301481	0.00525497	0.29614	0.004886	0.423924	0.00125405	0.44544	0.00149362			
0.299157	0.000745338	0.302694	0.00511368	0.296847	0.00495364	0.424626	0.00130007	0.446371	0.00139808			
0.29992	0.000613896	0.303906	0.00517533	0.297556	0.00495457	0.425328	0.00144864	0.447303	0.00132844			
0.300684	0.000589826	0.305119	0.00525864	0.298264	0.0048603	0.42603	0.00145402	0.448235	0.00146116			
0.301448	0.000502647	0.306331	0.00515944	0.298973	0.00493154	0.426733	0.00126316	0.449247	0.0015022			
0.302211	0.000449895	0.307544	0.00499134	0.299681	0.00481003	0.427435	0.00126423	0.45029	0.00141426			
0.302975	0.000692976	0.308756	0.0051401	0.30039	0.00489571	0.428137	0.00144136	0.451333	0.00125329			
0.303739	0.000798248	0.309969	0.00516038	0.301098	0.00480929	0.428839	0.00146602	0.452376	0.00136941			
0.304502	0.000819313	0.311181	0.00521846	0.301807	0.00488791	0.429541	0.00125013	0.453419	0.00137832			
0.305266	0.000828197	0.312394	0.00519989	0.302515	0.00493197	0.430243	0.00130958	0.454462	0.00141652			
0.306029	0.000698033	0.313606	0.00526361	0.303224	0.00493029	0.430945	0.0014048	0.455505	0.00150045			
0.306793	0.000663755	0.314776	0.00510268	0.303932	0.00480001	0.431647	0.00136756	0.456548	0.00160193			
0.307557	0.000712864	0.315865	0.00514782	0.304641	0.00488196	0.43235	0.00149257	0.45759	0.00144931			
0.30832	0.00054353	0.316953	0.00522984	0.305349	0.00498278	0.433052	0.0012883	0.458633	0.00125953			
0.309084	0.000603836	0.318042	0.00535405	0.306057	0.00498093	0.433754	0.00136761	0.459676	0.00126109			
0.309792	0.000550197	0.31913	0.00534474	0.306766	0.00501748	0.434456	0.00145787	0.460719	0.0015485			
0.31046	0.000618462	0.320219	0.00516027	0.307475	0.00503741	0.435158	0.00125208	0.461762	0.00138751			
0.311129	0.000838937	0.321307	0.0052243	0.308183	0.0049455	0.43586	0.00132618	0.462805	0.00151095			
0.311797	0.000748647	0.322395	0.00523703	0.308892	0.00501288	0.436562	0.00140793	0.463848	0.00159613			
0.312466	0.000721987	0.323484	0.00514474	0.3096	0.00484432	0.437264	0.001264	0.464891	0.00139629			
0.313134	0.000949593	0.324572	0.00521633	0.310309	0.00496203	0.437967	0.00149241	0.465934	0.00108466			
0.313803	0.000679888	0.32566	0.00509653	0.311017	0.00501098	0.438669	0.00160254	0.466977	0.00134179			
0.314471	0.000530405	0.326749	0.00520689	0.311726	0.00480324	0.439371	0.00122171	0.46802	0.00137633			
0.31514	0.0005785	0.327837	0.0052132	0.312434	0.00487077	0.440073	0.00121526	0.469063	0.00147492			
0.315808	0.000675116	0.328925	0.00529484	0.313143	0.00484529	0.440775	0.00136625	0.470106	0.00138413			
0.316476	0.000696998	0.330014	0.00542021	0.313851	0.00486697	0.441477	0.00141365	0.471149	0.00113881			
0.317145	0.000749067	0.331102	0.00531802	0.31456	0.00487162	0.442179	0.0013669	0.472192	0.0015027			
0.317813	0.000608424	0.33219	0.00535136	0.315268	0.00486184	0.442882	0.00149801	0.473235	0.00141896			
0.318482	0.00064619	0.333279	0.00530245	0.315977	0.00485129	0.443584	0.0014502	0.474277	0.00145398			
0.31915	0.000807142	0.334367	0.00537803	0.316685	0.00464269	0.444286	0.00141491	0.47532	0.00161193			
0.319819	0.000775391	0.335455	0.00520671	0.317394	0.00504691	0.444988	0.00130919	0.476363	0.0012229			
0.320487	0.000703985	0.336544	0.00536128	0.318102	0.00481958	0.44569	0.00126833	0.477406	0.00147871			
0.321156	0.000553042	0.337632	0.00505523	0.318811	0.00479757	0.446393	0.00135644	0.478449	0.00143965			
0.321824	0.000886372	0.338721	0.00532007	0.319519	0.00491145	0.447095	0.00158043	0.479492	0.00150411			
0.322493	0.000716655	0.339809	0.00545657	0.320228	0.00478485	0.447797	0.00156442	0.480535	0.00134293			
0.323161	0.00059684	0.340897	0.00537027	0.320937	0.00478891	0.448499	0.00147095	0.481578	0.0013985			
0.32383	0.000729822	0.341986	0.00525821	0.321645	0.0047922	0.448963	0.00176319	0.482621	0.00142416			
0.324498	0.000961576	0.343074	0.00527191	0.322354	0.00477635	0.448962	0.00160885	0.483664	0.00142749			
0.325167	0.000748862	0.344163	0.00530139	0.323062	0.00483445	0.448959	0.0013574	0.484707	0.00139791			
0.325835	0.000920529	0.345251	0.00527472	0.323771	0.00503197	0.448956	0.00161307	0.48575	0.00153683			
0.326504	0.000733537	0.34634	0.00525567	0.324479	0.00500089	0.448953	0.00136679	0.486793	0.00135368			
0.327172	0.000571328	0.347428	0.00532443	0.325188	0.00495246	0.44895	0.00121603	0.487836	0.00153068			
0.32784	0.000599173	0.348516	0.00539254	0.325896	0.00479394	0.448948	0.00153014	0.488879	0.00135225			
0.328509	0.00069434	0.349604	0.0052821	0.326605	0.00494281	0.448945	0.00136399	0.489922	0.00141139			
0.329177	0.000785537	0.350693	0.00529343	0.327332	0.00494234	0.448942	0.00157827	0.490965	0.00141707			
0.329846	0.000763003	0.351781	0.00508258	0.328064	0.0049315	0.448939	0.00153386	0.492008	0.00134344			
0.330514	0.00090559	0.35287	0.00547444	0.328796	0.00486019	0.448936	0.00136	0.493051	0.0013393			
0.331182	0.000505515	0.353958	0.00531033	0.329528	0.00486128	0.448933	0.00146276	0.494094	0.00157123			
0.331851	0.000698966	0.355046	0.00538544	0.33026	0.00491723	0.448931	0.00147133	0.495136	0.00147357			
0.332519	0.000969549	0.356135	0.0052691	0.330993	0.00499038	0.448928	0.00145959	0.496179	0.00147616			
0.333188	0.00075057	0.35716	0.00538346	0.331725	0.00492967	0.448925	0.00137187	0.497222	0.00136251			
0.333856	0.000729205	0.357976	0.00549732	0.332457	0.00492615	0.448922	0.00144514	0.498265	0.00120316			
0.334525	0.00106624	0.35879	0.00521187	0.333189	0.00488542	0.448919	0.001537	0.499308	0.00145082			
0.335193	0.000677541	0.359604	0.00525708	0.333921	0.00501994	0.448916	0.00142632	0.500351	0.00141741			
0.335862	0.000700677	0.360418	0.0053082	0.334653	0.00496037	0.448913	0.00148996	0.501394	0.00139805			
0.33653	0.000646371	0.361232	0.00550115	0.335385	0.00494887	0.448911	0.001503	0.502437	0.00127421			
0.337199	0.000726696	0.362046	0.00532414	0.336118	0.00501611	0.448908	0.00144734	0.50348	0.00135514			
0.337867	0.000712413	0.36286	0.00546245	0.33685	0.00500663	0.448905	0.00146942	0.504523	0.00152236			
0.338535	0.000853234	0.363675	0.00516685	0.337582	0.00494232	0.448902	0.001476	0.505566	0.00133074			
0.339204	0.000758964	0.364489	0.00537646	0.338314	0.0047837	0.448899	0.00163597	0.506609	0.00137833			
0.339872	0.000703368	0.365303	0.00534142	0.339046	0.00497982	0.448897	0.00161827	0.507652	0.00153159			
0.340541	0.000653711	0.366117	0.00534765	0.339778	0.00483885	0.448894	0.00136027	0.508695	0.00161634			
0.341209	0.000796105	0.366931	0.00527895	0.34051	0.00502142	0.448891	0.00146966	0.509738	0.00140791			
0.341878	0.000669582	0.367745	0.00534191	0.341243	0.0049221	0.448888	0.0015097	0.510781	0.0015476			
0.342546	0.000556657	0.368559	0.00519937	0.341975	0.00489563	0.448885	0.00133085	0.511824	0.00143077			
0.343215	0.000997088	0.369373	0.00538637	0.342707	0.00485526	0.448883	0.0014432	0.512867	0.00164915			
0.343883	0.000918348	0.370187	0.00522325	0.343439	0.00498647	0.44888	0.00152326	0.51391	0.00145247			
0.344552	0.000836735	0.371001	0.00524048	0.344171	0.00502261	0.448877	0.00134916	0.514953	0.00154381			
0.34522	0.000777967	0.371815	0.00529081	0.344903	0.0049214	0.448874	0.00147949	0.515996	0.00145506			
0.345889	0.000718862	0.37263	0.00530314	0.345636	0.00491519	0.448871	0.00149334	0.517039	0.00142667			
0.346557	0.000829878	0.373444	0.00525159	0.346368	0.00470933	0.448869	0.00153965	0.518082	0.00140567			
0.347226	0.000827171	0.374258	0.00537946	0.3471	0.00481343	0.448866	0.00161679	0.519125	0.00147694			
0.347894	0.000811918	0.375072	0.00520617	0.347832	0.00478221	0.448863	0.0014512	0.520168	0.00164006			
0.348563	0.000860445	0.375886	0.00538881	0.348564	0.00482693	0.44886	0.00161981	0.521211	0.00160502			
0.349231	0.000695089	0.3767	0.00528109	0.349296	0.00459813	0.448857	0.00143986	0.522254	0.00158707			
0.3499	0.000924911	0.377514	0.00521064	0.350028	0.00479078	0.448854	0.001326	0.523297	0.00146873			
0.350568	0.000864732	0.378329	0.00545398	0.350761	0.00475287	0.448851	0.00159569	0.52434	0.00158127			
0.351237	0.000679886	0.379143	0.00534015	0.351493	0.00501078	0.448849	0.00163159	0.525383	0.00162949			
0.351905	0.00084155	0.379957	0.00523786	0.352225	0.00484039	0.448846	0.00156949	0.526426	0.00150918			
0.352574	0.000670461	0.380771	0.00533123	0.352957	0.00482867	0.448843	0.00159337	0.527469	0.0015041			
0.353242	0.00066917	0.381585	0.00538794	0.353689	0.00481039	0.44884	0.00135742	0.528512	0.00151614			
0.353911	0.000719984	0.382399	0.0053068	0.354421	0.00479041	0.448837	0.00142826	0.529555	0.00149022			
0.354579	0.000879577	0.383214	0.00516592	0.355154	0.00485035	0.448834	0.00134121	0.530598	0.00139099			
0.355247	0.00075925	0.384028	0.00520331	0.355886	0.00493385	0.448831	0.00142014	0.531641	0.00133724			
0.355916	0.000873839	0.384842	0.00537525	0.356618	0.00489253	0.448829	0.00150705	0.532684	0.00130975			
0.356585	0.000774979	0.385656	0.00530565	0.35735	0.00494934	0.448826	0.00146351	0.533727	0.00142004			
0.357253	0.000877396	0.38647	0.00546058	0.3581	0.00486169	0.448823	0.00141122	0.53477	0.00138657			
0.357921	0.000682876	0.387284	0.00528784	0.358857	0.00491359	0.44882	0.00121824	0.535813	0.00147134			
0.35859	0.000932373	0.388098	0.00520726	0.359614	0.0049525	0.448817	0.00140816	0.536856	0.0013815			
0.359258	0.000808413	0.388913	0.00536873	0.36037	0.00498178	0.448814	0.00140141	0.537899	0.00141125			
0.359927	0.000841061	0.389727	0.00528095	0.361127	0.00485045	0.448812	0.00164359	0.538942	0.00140747			
0.360595	0.000559569	0.390541	0.00524821	0.361884	0.00485325	0.448809	0.00146797	0.539985	0.00123238			
0.361263	0.000612064	0.391355	0.00523631	0.362641	0.00499224	0.448806	0.00130542	0.541028	0.00156644			
0.361932	0.0007186	0.392169	0.0053762	0.363398	0.00487583	0.448803	0.00150909	0.542071	0.00121643			
0.3626	0.000603719	0.392983	0.0052456	0.364154	0.00489894	0.4488	0.00134753	0.543114	0.0013137			
0.363269	0.000837724	0.393798	0.00537159	0.364911	0.00492513	0.448797	0.00139792	0.544157	0.00131715			
0.363937	0.000875037	0.394612	0.00512764	0.365668	0.00497373	0.448795	0.0015328	0.5452	0.00124071			
0.364606	0.000725185	0.395426	0.00511077	0.366425	0.00487732	0.448792	0.00155438	0.546243	0.00157682			
0.365274	0.000744365	0.39624	0.00523339	0.367182	0.0049404	0.448789	0.00158515	0.547286	0.00148916			
0.365943	0.000745949	0.397054	0.00532728	0.367939	0.00499882	0.448786	0.0014501	0.548329	0.00143694			
0.366611	0.000747303	0.397868	0.00518742	0.368695	0.00482631	0.448783	0.00129212	0.549372	0.00125197			
0.36728	0.0007888	0.398683	0.00519641	0.369452	0.00479107	0.44878	0.00147247	0.550415	0.0013735			
0.367948	0.00079347	0.399468	0.00524035	0.370209	0.00483937	0.448777	0.00137149	0.551458	0.00139483			
0.368616	0.000884461	0.400084	0.00523948	0.370966	0.00496507	0.448774	0.00137981	0.552493	0.0014928			
0.369285	0.000725034	0.400694	0.00538992	0.371723	0.00495793	0.448772	0.00120641	0.552733	0.00134402			
0.369953	0.000890038	0.401304	0.00534272	0.37248	0.0049345	0.448769	0.00149918	0.55273	0.00141398			
0.370622	0.000860632	0.401914	0.00512212	0.373237	0.00483683	0.448766	0.00143724	0.552728	0.00155683			
0.37129	0.000706791	0.402525	0.00534613	0.373994	0.00488142	0.448763	0.00150412	0.552725	0.00149419			
