lap4_13_samp	cur4_13_samp	lap4_14_samp	cur4_14_samp	lap4_15_samp	cur4_15_samp	lap4_16_samp	cur4_16_samp	sub2	ind_t	ind_delta_vm
0.439246	0.00344342	0.188066	0.00358416	0.295145	0.00368841	0.326728	0.00363815			
0.440247	0.00362629	0.188063	0.00356598	0.296528	0.0038075	0.32743	0.00353787			
0.441248	0.00386526	0.18806	0.00350719	0.297911	0.00376328	0.328133	0.00352946			
0.442249	0.00355906	0.188057	0.00383239	0.299294	0.00373262	0.328835	0.00372027			
0.44325	0.00363364	0.188054	0.00368325	0.300677	0.00341101	0.329537	0.0036002			
0.444251	0.00355101	0.188052	0.00389141	0.302059	0.00352955	0.33024	0.00359516			
0.445252	0.00355553	0.188049	0.00370269	0.303442	0.00338011	0.330942	0.00359864			
0.446253	0.00342964	0.188046	0.003837	0.304825	0.00363125	0.331645	0.00339508			
0.447254	0.00362023	0.188043	0.00343819	0.306208	0.00358519	0.332347	0.00368477			
0.448255	0.00359609	0.188041	0.00353282	0.307591	0.0036898	0.333049	0.00349344			
0.449256	0.00381621	0.188038	0.0036026	0.308974	0.00379716	0.333752	0.00374706			
0.450257	0.00377896	0.188035	0.00362586	0.310356	0.00354073	0.334454	0.00377599			
0.451257	0.00368537	0.188032	0.00359294	0.311739	0.00356122	0.335156	0.00353688			
0.452258	0.00365778	0.18803	0.00344863	0.313122	0.00360875	0.335859	0.00367095			
0.453259	0.00373539	0.188027	0.00368686	0.314505	0.00359539	0.336561	0.00365089			
0.45426	0.00353408	0.188024	0.00374256	0.315888	0.00364808	0.337264	0.00372136			
0.455261	0.00374232	0.188021	0.00353664	0.317271	0.00370598	0.337966	0.00352019			
0.456262	0.00356453	0.188018	0.00352737	0.318653	0.0036233	0.338668	0.0036598			
0.457259	0.00378845	0.188016	0.00342048	0.320036	0.00367998	0.339371	0.00354719			
0.458061	0.00357463	0.188013	0.003599	0.321419	0.00379324	0.340073	0.00359962			
0.458821	0.00370303	0.18801	0.00364998	0.322802	0.003623	0.340776	0.0036184			
0.459581	0.00355971	0.188007	0.00382467	0.324185	0.00380565	0.341478	0.00376052			
0.46034	0.00367495	0.188005	0.00371191	0.32555	0.00348082	0.342181	0.00356823			
0.4611	0.00369102	0.188002	0.00352433	0.32677	0.00368077	0.342883	0.00369069			
0.461859	0.00366879	0.187999	0.00361952	0.327981	0.00386197	0.343585	0.0034195			
0.462619	0.00336642	0.187996	0.00381373	0.329192	0.00374057	0.344288	0.00359003			
0.463378	0.00359451	0.187993	0.00373177	0.330404	0.00369895	0.344991	0.00361731			
0.464138	0.00364793	0.187991	0.00355729	0.331615	0.00351133	0.345693	0.00364347			
0.464897	0.00376975	0.187988	0.00366501	0.332826	0.00358791	0.346395	0.00334387			
0.465657	0.00347329	0.187985	0.00369699	0.334037	0.00359772	0.347098	0.00378516			
0.466416	0.00346501	0.187982	0.0037047	0.335248	0.0036454	0.3478	0.00362422			
0.467176	0.00359151	0.18798	0.00362977	0.336459	0.00363881	0.348502	0.00347557			
0.467935	0.00345792	0.187977	0.00361535	0.337671	0.00368472	0.349205	0.00372962			
0.468695	0.0036664	0.187974	0.00354623	0.338882	0.00353706	0.349907	0.00359716			
0.469454	0.0037562	0.187972	0.00375147	0.340093	0.00370508	0.35061	0.00372159			
0.470214	0.00358095	0.187969	0.00359284	0.341304	0.00366011	0.351312	0.00371108			
0.470973	0.00361509	0.187966	0.00356583	0.342516	0.00366	0.352014	0.00362333			
0.471733	0.00360152	0.187963	0.00358466	0.343727	0.00357991	0.352717	0.00372949			
0.472492	0.00348695	0.18796	0.00359983	0.344938	0.00364079	0.353419	0.00380993			
0.473252	0.00340964	0.187958	0.00390521	0.346149	0.0035464	0.354121	0.00354654			
0.474011	0.00350075	0.187955	0.00350069	0.34736	0.00375226	0.354824	0.00361106			
0.474771	0.00373269	0.187952	0.0037968	0.348572	0.00344074	0.355526	0.00347462			
0.47553	0.00352169	0.187949	0.00355625	0.349783	0.00352662	0.356218	0.00377764			
0.47629	0.00350184	0.187947	0.00345836	0.350994	0.00386764	0.356851	0.00368031			
0.477049	0.00359511	0.187944	0.00362428	0.352205	0.00359956	0.357481	0.00382191			
0.477809	0.00359362	0.187941	0.00358716	0.353417	0.00352223	0.358111	0.00346086			
0.478569	0.00363898	0.187938	0.00363471	0.354628	0.00358716	0.358742	0.00378193			
0.479328	0.0035425	0.187936	0.00365194	0.355839	0.00362273	0.359372	0.00341599			
0.480088	0.00372563	0.187933	0.00374699	0.35705	0.00367504	0.360002	0.00341667			
0.480847	0.00373473	0.18793	0.00380618	0.358262	0.00375202	0.360632	0.00375502			
0.481607	0.00368186	0.187927	0.00368035	0.359473	0.00377548	0.361263	0.00354392			
0.482366	0.00361952	0.187924	0.00341756	0.360684	0.00352616	0.361893	0.0036736			
0.483126	0.00362318	0.187921	0.00386877	0.361895	0.00377668	0.362523	0.00369226			
0.483885	0.00376493	0.187919	0.00359681	0.363107	0.00353876	0.363154	0.00347071			
0.484645	0.00351384	0.187916	0.00348218	0.364318	0.00353866	0.363784	0.00367331			
0.485404	0.00359033	0.187913	0.00374482	0.365529	0.00363457	0.364414	0.00373644			
0.486164	0.00356538	0.18791	0.0036865	0.36674	0.00360145	0.365044	0.0037023			
0.486923	0.00365966	0.187908	0.00372632	0.367951	0.00358185	0.365675	0.00383674			
0.487683	0.0036434	0.187905	0.00366687	0.369162	0.00354388	0.366305	0.00376812			
0.488442	0.0035822	0.187902	0.00373358	0.370322	0.0034025	0.366936	0.00348188			
0.489201	0.00364899	0.187899	0.00359256	0.371193	0.00361829	0.367566	0.00352662			
0.489961	0.00367478	0.187896	0.00357896	0.372056	0.00351596	0.368196	0.00368359			
0.49072	0.00374907	0.187894	0.00355856	0.372918	0.00363739	0.368827	0.00360209			
0.49148	0.00353618	0.187891	0.0035349	0.37378	0.00365074	0.369457	0.00377873			
0.49224	0.00375852	0.187888	0.00364387	0.374643	0.00366664	0.370087	0.00360295			
0.492999	0.00370675	0.187886	0.00354365	0.375505	0.00340048	0.370718	0.00355787			
0.493759	0.00369705	0.187883	0.00354941	0.376367	0.00373177	0.371348	0.00362088			
0.494518	0.00363148	0.18788	0.00365822	0.377229	0.00346693	0.371978	0.00355328			
0.495278	0.00365381	0.187877	0.00343947	0.378092	0.00352466	0.372609	0.00351712			
0.496037	0.00340027	0.187875	0.00354904	0.378954	0.00351226	0.373239	0.00371376			
0.496797	0.00356933	0.187872	0.00346092	0.379816	0.00365312	0.373869	0.00374013			
0.497556	0.00362457	0.187869	0.00368258	0.380679	0.0036466	0.374499	0.00343899			
0.498316	0.00375176	0.187866	0.00373167	0.381541	0.00364733	0.375129	0.00353846			
0.499076	0.00325386	0.187863	0.00369263	0.382403	0.0038093	0.37576	0.00356369			
0.499835	0.00351708	0.187861	0.00353255	0.383265	0.00352672	0.37639	0.00348574			
0.500595	0.00361661	0.187858	0.00375222	0.384127	0.00335804	0.377021	0.00373149			
0.501354	0.00336118	0.187855	0.00379614	0.38499	0.0036235	0.377651	0.00336041			
0.502114	0.00360365	0.187852	0.00354326	0.385852	0.00363212	0.378281	0.00375217			
0.502873	0.00377222	0.18785	0.00371776	0.386714	0.0035325	0.378912	0.00385329			
0.503633	0.0036342	0.187847	0.00354314	0.387577	0.00352687	0.379542	0.00347909			
0.504392	0.00373401	0.187844	0.00360675	0.388439	0.00374228	0.380172	0.00354904			
0.505151	0.00368254	0.187841	0.00375511	0.389301	0.00372412	0.380803	0.00362326			
0.505911	0.00360936	0.187838	0.00363211	0.390164	0.00369583	0.381433	0.00377427			
0.50667	0.00355434	0.187836	0.00370507	0.391026	0.00370488	0.382064	0.00362463			
0.50743	0.00324176	0.187833	0.00370108	0.391888	0.00374547	0.382694	0.0034884			
0.508189	0.00371666	0.18783	0.00360371	0.39275	0.00371794	0.383324	0.00365234			
0.508949	0.00358308	0.187827	0.00359577	0.393613	0.00369774	0.383954	0.00363232			
0.509708	0.00362703	0.187824	0.00362914	0.394475	0.00354426	0.384585	0.00361828			
0.510467	0.00362104	0.187822	0.00367075	0.395338	0.00371599	0.385215	0.0036537			
0.511227	0.0036579	0.187819	0.00382048	0.3962	0.00363826	0.385845	0.00345541			
0.511986	0.00367232	0.187816	0.00388904	0.397062	0.00352087	0.386488	0.00354477			
0.512746	0.00354254	0.187813	0.00372961	0.397925	0.00370148	0.387154	0.00369893			
0.513505	0.00345324	0.187811	0.00360634	0.398787	0.00374476	0.387819	0.0034892			
0.514265	0.00368478	0.187808	0.00372598	0.399649	0.00369595	0.388485	0.0036277			
0.515024	0.00366927	0.187805	0.00365116	0.400511	0.00363944	0.38915	0.00362134			
0.515784	0.00361119	0.187802	0.00361382	0.401374	0.00370902	0.389816	0.00365632			
0.516543	0.00361401	0.187799	0.0036782	0.402236	0.00368047	0.390481	0.00364612			
0.517302	0.00345616	0.187796	0.00385783	0.403098	0.00366571	0.391147	0.0036284			
0.518062	0.00354486	0.187794	0.00366698	0.40396	0.00359748	0.391812	0.003606			
0.518821	0.00354081	0.187791	0.00360198	0.404823	0.00377033	0.392478	0.00368829			
0.519581	0.00353335	0.187788	0.00368311	0.405685	0.00363432	0.393143	0.00366328			
0.520341	0.00343555	0.187785	0.00369988	0.406547	0.00375044	0.393809	0.00371424			
0.5211	0.00378903	0.187782	0.0035162	0.40741	0.00364408	0.394474	0.00354909			
0.52186	0.00358896	0.18778	0.003567	0.408272	0.00366187	0.39514	0.00354178			
0.522619	0.00365885	0.187777	0.00375129	0.409134	0.00352784	0.395805	0.00377356			
0.523378	0.00346441	0.187774	0.00360718	0.409997	0.00388097	0.396471	0.00352257			
0.524138	0.00358544	0.187771	0.00363714	0.410859	0.00356368	0.397136	0.00372998			
0.524898	0.00371514	0.187768	0.00343973	0.411721	0.00361665	0.397802	0.00368092			
0.525657	0.00373335	0.187766	0.00370825	0.412584	0.00347269	0.398467	0.00361746			
0.526417	0.00365902	0.187763	0.00368845	0.413446	0.00374977	0.399133	0.0035436			
0.527176	0.00386163	0.18776	0.00373674	0.414308	0.00383828	0.399798	0.00370576			
0.527935	0.00367402	0.187757	0.00367674	0.415171	0.00358058	0.400464	0.00373128			
0.528695	0.00381717	0.187755	0.00359156	0.416033	0.00370541	0.40113	0.00340673			
0.529454	0.00369734	0.187752	0.00381651	0.416895	0.00349103	0.401795	0.0036947			
0.530214	0.00364829	0.187749	0.00345871	0.417758	0.00366179	0.402461	0.0036286			
0.530973	0.00364978	0.187746	0.00359385	0.418613	0.00377202	0.403126	0.00368498			
0.531733	0.00353954	0.187743	0.00355647	0.419224	0.00360427	0.403792	0.00380053			
0.532493	0.00366703	0.187741	0.00362419	0.419788	0.00358859	0.404457	0.00368621			
0.533231	0.00369833	0.187738	0.0037412	0.420353	0.00370946	0.405123	0.00361323			
0.533337	0.00360718	0.187735	0.00354926	0.420918	0.00373714	0.405788	0.00333693			
0.533334	0.00367896	0.187732	0.00366318	0.421483	0.00344568	0.406454	0.00366825			
0.533331	0.00378456	0.18773	0.00354131	0.422047	0.00336666	0.40712	0.00377127			
0.533328	0.00362695	0.187727	0.00362248	0.422612	0.0035445	0.407785	0.00370406			
0.533325	0.00370169	0.187724	0.00362923	0.423177	0.00359449	0.408451	0.00351371			
0.533322	0.00349727	0.187721	0.00356187	0.423742	0.00358952	0.409116	0.00347859			
0.53332	0.00364932	0.187719	0.00340372	0.424306	0.00344269	0.409782	0.00384998			
0.533317	0.00353642	0.187716	0.00367701	0.424871	0.0035265	0.410447	0.00364793			
0.533314	0.00360639	0.187713	0.0035172	0.425436	0.00356922	0.411113	0.00341327			
0.533311	0.00356512	0.18771	0.00364647	0.426001	0.00358466	0.411779	0.00371565			
0.533308	0.0033758	0.187707	0.0036819	0.426565	0.00363773	0.412444	0.00345838			
0.533305	0.00361595	0.187705	0.0036943	0.42713	0.00371291	0.41311	0.00352923			
0.533302	0.00339774	0.187702	0.00359958	0.427695	0.0036165	0.413775	0.00377252			
0.533299	0.00368537	0.187699	0.00350039	0.42826	0.00363684	0.414441	0.00372124			
0.533296	0.00360408	0.187696	0.0036128	0.428824	0.00362088	0.415106	0.00364184			
0.533293	0.00357661	0.187694	0.00347393	0.429389	0.00359562	0.415772	0.00371621			
0.53329	0.00355191	0.187691	0.00371589	0.429954	0.00358996	0.416438	0.0036143			
0.533287	0.00363054	0.187688	0.00362885	0.430519	0.00363987	0.417135	0.00366336			
0.533284	0.00373103	0.187685	0.00365381	0.431084	0.00356492	0.417835	0.00372353			
0.533281	0.00367794	0.187682	0.00370441	0.431648	0.00344899	0.418535	0.00376258			
0.533279	0.00356674	0.18768	0.00363627	0.432213	0.00372666	0.419235	0.00369538			
0.533276	0.00361451	0.187677	0.00369652	0.432778	0.00346345	0.419936	0.0035546			
0.533273	0.00364018	0.187674	0.00374204	0.433343	0.00357451	0.420636	0.00376085			
0.53327	0.00360439	0.187671	0.00349258	0.433908	0.0036879	0.421336	0.00381696			
0.533267	0.00348921	0.187668	0.00349099	0.434473	0.00357957	0.422036	0.00373418			
0.533264	0.00353972	0.187666	0.00367052	0.435037	0.00357495	0.422737	0.00371837			
0.533261	0.00377599	0.187679	0.00349327	0.435602	0.00354597	0.423437	0.00371969			
0.533258	0.00371645	0.188244	0.00383301	0.436167	0.0037449	0.424137	0.00373475			
0.533255	0.00355145	0.188914	0.00359142	0.436732	0.00337856	0.424837	0.0035629			
0.533252	0.00380471	0.189584	0.00358061	0.437297	0.00358102	0.425538	0.00366563			
0.533249	0.00361919	0.190254	0.00346872	0.437862	0.00356147	0.426238	0.00368425			
0.533246	0.00385401	0.190924	0.00350895	0.438426	0.00373959	0.426938	0.00354372			
0.533243	0.00378869	0.191594	0.00366013	0.438991	0.00377983	0.427638	0.00368523			
0.533241	0.00366372	0.192264	0.00364295	0.439556	0.00366577	0.428338	0.0035801			
0.533238	0.00362862	0.192934	0.0036694	0.440121	0.00349646	0.429039	0.00364415			
0.533235	0.00338743	0.193604	0.00359706	0.440686	0.00355679	0.429739	0.00364469			
0.533232	0.00366617	0.194274	0.00365658	0.44125	0.00372676	0.430439	0.00369111			
0.533229	0.0036875	0.194944	0.00341461	0.441815	0.00361833	0.431139	0.00359651			
0.533226	0.00356468	0.195614	0.00353475	0.44238	0.00342392	0.43184	0.00358988			
0.533223	0.00368206	0.196285	0.00385964	0.442945	0.00369633	0.43254	0.00354638			
0.53322	0.00372041	0.196955	0.00366761	0.44351	0.00359731	0.43324	0.00361748			
0.533217	0.00386063	0.197625	0.00370634	0.444074	0.00363584	0.43394	0.00356736			
0.533214	0.00366564	0.198295	0.00358436	0.444639	0.00373473	0.434641	0.00355033			
0.533211	0.00350134	0.198965	0.00369888	0.445204	0.00383552	0.435341	0.00369441			
0.533209	0.00350199	0.199635	0.00365549	0.445769	0.00358043	0.436041	0.00361498			
0.533206	0.0035141	0.200305	0.00358918	0.446333	0.00348722	0.436742	0.00350486			
0.533203	0.00373967	0.200975	0.00372509	0.446898	0.003565	0.437442	0.0035715			
0.5332	0.00347204	0.201645	0.00363012	0.447463	0.00365826	0.438142	0.00360167			
0.533197	0.00347097	0.202315	0.00359878	0.448028	0.0036024	0.438843	0.0036358			
0.533194	0.00366346	0.202986	0.00363912	0.448593	0.00363681	0.439543	0.00382603			
0.533191	0.00356512	0.203656	0.00369957	0.449157	0.0036167	0.440243	0.00376581			
0.533188	0.00369927	0.204326	0.00373984	0.449722	0.0036311	0.440943	0.00357513			
0.533185	0.0036101	0.204996	0.0036109	0.450287	0.00348478	0.441644	0.00345166			
0.533183	0.00372881	0.205666	0.00383809	0.450851	0.00371837	0.442344	0.00394134			
0.53318	0.00367224	0.206336	0.00362682	0.451416	0.00373268	0.443044	0.00367897			
0.533177	0.00369568	0.207006	0.00360009	0.451981	0.00366892	0.443744	0.00350549			
0.533174	0.00364192	0.207676	0.00351704	0.452546	0.0035295	0.444444	0.00362646			
0.533171	0.00343152	0.208366	0.0036387	0.453111	0.00351923	0.445145	0.00340543			
0.533168	0.00363341	0.209363	0.00393218	0.453675	0.00372521	0.445845	0.00367685			
0.533165	0.00375721	0.210394	0.00345495	0.45424	0.00368543	0.446545	0.00354369			
0.533162	0.00385761	0.211424	0.00382355	0.454805	0.00375317	0.44725	0.00361781			
0.533159	0.0036528	0.212455	0.00353388	0.45537	0.00387221	0.447976	0.00360677			
0.533156	0.00353422	0.213486	0.00365185	0.455934	0.0036372	0.448703	0.00364874			
0.533154	0.00369845	0.214516	0.00371252	0.456499	0.00361461	0.44943	0.00361887			
0.533151	0.00371306	0.215547	0.00354522	0.457064	0.00368155	0.450157	0.00366238			
0.533148	0.00367662	0.216578	0.00341219	0.457629	0.00356654	0.450884	0.0036118			
0.533145	0.00373283	0.217608	0.00368476	0.458193	0.0038381	0.451611	0.00358811			
0.533142	0.00370275	0.218639	0.00350697	0.458758	0.00364686	0.452338	0.00351242			
0.533139	0.00349781	0.21967	0.00364195	0.459323	0.00377101	0.453065	0.00358725			
0.533136	0.00374523	0.220701	0.00351323	0.459888	0.00375377	0.453791	0.0035611			
0.533134	0.00353344	0.221731	0.00353099	0.460452	0.0035363	0.454518	0.00374523			
0.533131	0.00366493	0.222762	0.00360685	0.461017	0.00370495	0.455245	0.00364628			
0.533128	0.00352717	0.223793	0.00364262	0.461582	0.00367978	0.455972	0.00365004			
0.533125	0.00363289	0.224824	0.00349465	0.462147	0.00356892	0.456699	0.00343021			
0.533122	0.00367819	0.225854	0.00365843	0.462712	0.0037008	0.457426	0.00336591			
0.533119	0.00373199	0.226885	0.00376171	0.463276	0.00365405	0.458153	0.00336945			
0.533116	0.00344379	0.227916	0.00355721	0.463841	0.00349507	0.45888	0.00360464			
0.533113	0.0035026	0.228947	0.00377639	0.464406	0.00359194	0.459606	0.00366615			
0.53311	0.00362436	0.229977	0.00370502	0.46497	0.00358045	0.460333	0.00365013			
0.533108	0.0036932	0.231008	0.00364881	0.465535	0.00365349	0.46106	0.00360588			
0.533105	0.00357885	0.232039	0.00369457	0.4661	0.00364755	0.461787	0.00347843			
0.533102	0.00363774	0.23307	0.00352638	0.466665	0.00345125	0.462514	0.00381962			
0.533099	0.00364342	0.2341	0.00346617	0.46723	0.00364525	0.463241	0.0036237			
0.533096	0.00357285	0.235237	0.00372015	0.467794	0.00362387	0.463968	0.00354245			
0.533094	0.00338902	0.236487	0.00376414	0.468359	0.00346423	0.464695	0.00361417			
0.533091	0.00378189	0.237738	0.00359924	0.468924	0.00376898	0.465422	0.00355735			
0.533088	0.00362553	0.238988	0.0035113	0.469489	0.00357138	0.466149	0.0035717			
0.533085	0.00381954	0.240238	0.00365118	0.470053	0.00360937	0.466876	0.00368427			
0.533082	0.00353862	0.241488	0.00360883	0.470618	0.00364138	0.467603	0.00356907			
0.533079	0.0036434	0.242739	0.00367631	0.471183	0.0036141	0.46833	0.00358921			
0.533076	0.00370777	0.243989	0.00344228	0.471748	0.00356306	0.469057	0.00364625			
0.533073	0.00346915	0.245239	0.00359603	0.472312	0.0037537	0.469783	0.0035252			
0.53307	0.00367208	0.24649	0.0036314	0.472877	0.00345376	0.47051	0.00369115			
0.533067	0.00346345	0.24774	0.00369311	0.473442	0.00362074	0.471237	0.00369158			
0.533065	0.00372776	0.24899	0.00356732	0.474007	0.00355556	0.471964	0.00383649			
0.533062	0.00345366	0.250241	0.00358861	0.474572	0.00354179	0.472691	0.00369922			
0.533059	0.00361777	0.251491	0.00363341	0.475117	0.00383119	0.473418	0.00373861			
0.533056	0.00365135	0.252742	0.00360112	0.475187	0.0037153	0.474145	0.00365851			
0.533053	0.00361753	0.253992	0.00375633	0.475184	0.00336027	0.474872	0.00366696			
0.533051	0.003582	0.255243	0.00366364	0.475181	0.00372339	0.475599	0.0034439			
0.533048	0.00357053	0.256493	0.00358592	0.475178	0.00372892	0.476326	0.00350935			
0.533045	0.00363918	0.257744	0.00349527	0.475175	0.00357506	0.477053	0.00364517			
0.533042	0.00376438	0.258994	0.00355459	0.475172	0.00356204	0.477781	0.00352513			
0.533039	0.00380228	0.260254	0.00367259	0.475169	0.00355194	0.478507	0.00354013			
0.533036	0.00349601	0.261765	0.00352121	0.475167	0.0036083	0.479234	0.00345059			
0.533033	0.00371285	0.263315	0.00341508	0.475164	0.00366005	0.479961	0.00364299			
0.53303	0.00379734	0.264864	0.00347433	0.475161	0.00367141	0.480688	0.0035448			
0.533027	0.0035657	0.266414	0.00374952	0.475158	0.00385393	0.481415	0.00361998			
0.533024	0.00358104	0.267964	0.00375589	0.475155	0.00363233	0.482142	0.0037481			
0.533021	0.00357513	0.269514	0.00350973	0.475152	0.00362037	0.482869	0.00370824			
0.533019	0.00372266	0.271063	0.00350106	0.475149	0.00368084	0.483596	0.00363956			
0.533016	0.00370058	0.272613	0.00365014	0.475146	0.00358399	0.484323	0.00358702			
0.533013	0.00356015	0.274163	0.00368124	0.475143	0.00343788	0.48505	0.003592			
0.53301	0.00355342	0.275713	0.00363611	0.47514	0.00357306	0.485778	0.00348415			
0.533007	0.00354097	0.277263	0.00365183	0.475137	0.00363586	0.486504	0.00348638			
0.533004	0.00350086	0.278812	0.00343856	0.475134	0.0035322	0.487231	0.00373941			
0.533001	0.00355421	0.280362	0.0033693	0.475132	0.00366699	0.487958	0.00388144			
0.532999	0.00347928	0.281912	0.00347041	0.475129	0.00336093	0.488685	0.00356367			
0.532996	0.00366903	0.283462	0.00372764	0.475126	0.003637	0.489412	0.00335237			
0.532993	0.00369414	0.285012	0.00358295	0.475123	0.00350401	0.490139	0.00376061			
0.53299	0.00351942	0.286561	0.00365421	0.47512	0.00377416	0.490866	0.0037634			
0.532987	0.00357813	0.288116	0.00345732	0.475117	0.00364684	0.491593	0.00388565			
0.532985	0.00378838	0.289849	0.00376331	0.475114	0.00348807	0.49232	0.00347117			
0.532982	0.00362947	0.291616	0.00368582	0.475111	0.00354825	0.493047	0.00359328			
0.532979	0.00358047	0.293384	0.00385285	0.475108	0.00367797	0.493774	0.00369916			
0.532976	0.00354811	0.295151	0.00364842	0.475105	0.0035537	0.494501	0.00359545			
0.532973	0.00349257	0.296919	0.00356668	0.475102	0.00364334	0.495228	0.00356142			
0.53297	0.00368072	0.298687	0.00360639	0.4751	0.00373336	0.495955	0.0036349			
0.532968	0.00353899	0.300454	0.00383684	0.475097	0.00361723	0.496682	0.00364863			
0.532965	0.00382763	0.302222	0.00362627	0.475094	0.0035148	0.497409	0.00355556			
0.532962	0.00371466	0.303989	0.00355914	0.475091	0.00382895	0.498135	0.00356535			
0.532959	0.00354044	0.305757	0.00358209	0.475088	0.00349831	0.498862	0.00365336			
0.532956	0.00368453	0.307525	0.00353451	0.475085	0.00373795	0.499589	0.00357491			
0.532953	0.00351901	0.309292	0.00360139	0.475082	0.00373613	0.500316	0.00348117			
