cur3_37_samp	cur3_38_samp	cur3_39_samp	cur3_40_samp	lap3_37_samp	lap3_38_samp	lap3_39_samp	lap3_40_samp	rp11
-0.000290166				9.95209				
-8.14897e-05				9.95209				
-0.000212461				9.95209				
-0.00018528				9.95209				
-3.67899e-05				9.95209				
0.000106241				9.95209				
-3.71095e-05				9.95209				
-2.61374e-05				9.95209				
2.1129e-05				9.95209				
-1.17759e-06				9.95209				
-0.000215198				9.95209				
-3.23596e-05				9.95209				
-7.64557e-05				9.95209				
-0.000185003				9.95209				
-0.000228925				9.95209				
-9.80306e-05				9.95209				
-0.000271971				9.95209				
-2.61788e-05				9.95209				
-6.46629e-05				9.95209				
-0.000139955				9.95209				
-0.00018537				9.95209				
-2.19274e-05				9.95209				
-3.64733e-05				9.95209				
-2.18446e-05				9.95209				
1.56375e-05				9.95209				
-0.000431965				9.95209				
-5.9081e-05				9.95209				
-6.66035e-05				9.95209				
-0.000232008				9.95209				
-0.000190472				9.95209				
-3.84859e-05				9.95209				
1.04087e-05				9.95209				
-0.000227692				9.95209				
2.82074e-05				9.95209				
-6.46457e-05				9.95209				
-0.000334659				9.95209				
-4.77028e-05				9.95209				
-9.02207e-05				9.95209				
-5.91427e-05				9.95209				
8.06262e-05				9.95209				
-7.75179e-06				9.95209				
-7.31723e-05				9.95209				
-0.000151674				9.95209				
-0.000274039				9.95209				
-0.000115423				9.95209				
-0.000266397				9.95209				
-2.8825e-05				9.95209				
-0.000177931				9.95209				
-0.000265088				9.95209				
-0.000259395				9.95209				
-0.00011376				9.95209				
-4.02612e-05				9.95209				
-0.00014464				9.95209				
-4.88312e-05				9.95209				
-0.00013601				9.95209				
-9.22034e-05				9.95209				
-5.36875e-05				9.95209				
-9.4179e-05				9.95209				
-7.74137e-05				9.95209				
-5.18837e-05				9.95209				
-7.95518e-05				9.95209				
-0.000151805				9.95209				
-0.000204875				9.95209				
-9.50664e-05				9.95209				
-0.000116317				9.95209				
-0.000165167				9.95209				
-0.000162642				9.95209				
-0.000110718				9.95209				
-0.000153762				9.95209				
-1.51089e-05				9.95209				
-0.000334486				9.95209				
-0.000182071				9.95209				
-0.000239331				9.95209				
-2.31957e-05				9.95209				
-0.000415692				9.95209				
-0.000154069				9.95209				
-0.000134442				9.95209				
-0.000133773				9.95209				
-0.000135187				9.95209				
-0.000108905				9.95209				
-0.000274733				9.95209				
3.7048e-05				9.95209				
-0.00012266				9.95209				
-0.000335544				9.95209				
-5.91143e-05				9.95209				
-8.00333e-05				9.95209				
-8.88875e-05				9.95209				
-0.00023579				9.95209				
-0.000108952				9.95209				
-7.14176e-05				9.95209				
-0.000165554				9.95209				
-0.000275288				9.95209				
-0.000169792				9.95209				
-0.000110014				9.95209				
0.000105072				9.95209				
-0.000163066				9.95209				
-6.57558e-05				9.95209				
-0.000185615				9.95209				
-0.00014549				9.95209				
-0.000188184				9.95209				
-0.000121916				9.95209				
-7.80962e-05				9.95209				
-6.09771e-05				9.95209				
-0.000105949				9.95209				
-2.30147e-05				9.95209				
-4.71041e-05				9.95209				
9.86905e-05				9.95209				
0.000102284				9.95209				
-3.17628e-05				9.95209				
-0.000170923				9.95209				
-7.41106e-05				9.95209				
-0.000219837				9.95209				
-0.000213275				9.95209				
-0.000114302				9.95209				
-0.000316527				9.95209				
-5.92777e-05				9.95209				
-7.92162e-05				9.95209				
-0.000190641				9.95209				
-7.04205e-05				9.95209				
-0.00016357				9.95209				
-0.000109927				9.95209				
0.000151979				9.95209				
-0.000136515				9.95209				
-2.70799e-05				9.95209				
-2.21163e-05				9.95209				
-2.57741e-05				9.95209				
-0.000125589				9.95209				
-6.6885e-05				9.95209				
-0.000296475				9.95209				
-0.000121565				9.95209				
-0.000247505				9.95209				
-0.000178157				9.95209				
-6.72242e-05				9.95209				
-0.000287406				9.95209				
-4.48634e-05				9.95209				
-0.00024432				9.95209				
-4.4539e-05				9.95209				
0.000175743				9.95209				
-0.000100793				9.95209				
-5.24334e-05				9.95209				
-0.000127416				9.95209				
-0.000116798				9.95209				
-4.18159e-05				9.95209				
-0.000142127				9.95209				
-1.47735e-05				9.95209				
-0.000149565				9.95209				
-0.000297322				9.95209				
-0.00022929				9.95209				
-0.000142588				9.95209				
-0.000195707				9.95209				
-5.57852e-05				9.95209				
-0.000323676				9.95209				
-5.87248e-05				9.95209				
-0.000226087				9.95209				
1.26065e-05				9.95209				
-0.000103568				9.95209				
-0.00018476				9.95209				
-0.000276394				9.95209				
-0.000112049				9.95209				
-8.70101e-05				9.95209				
3.61772e-05				9.95209				
-7.12676e-05				9.95209				
-0.000154337				9.95209				
-0.000337448				9.95209				
-4.91801e-05				9.95209				
-3.2332e-05				9.95209				
-0.00030583				9.95209				
-0.000195697				9.95209				
-3.03738e-05				9.95209				
-0.000108056				9.95209				
3.02325e-05				9.95209				
0.000115488				9.95209				
-3.46257e-05				9.95209				
-0.00028086				9.95209				
-7.61769e-05				9.95209				
9.19762e-05				9.95209				
-0.000139262				9.95209				
-0.000225061				9.95209				
-0.000345564				9.95209				
-7.75628e-05				9.95209				
-0.000124488				9.95209				
-9.439e-05				9.95209				
-6.96275e-05				9.95209				
-0.000163061				9.95209				
-0.000206339				9.95209				
0.00011802				9.95209				
-0.000216351				9.95209				
-7.27108e-05				9.95209				
1.62205e-05				9.95209				
4.42506e-05				9.95209				
2.85755e-05				9.95209				
-0.000311425				9.95209				
-6.34491e-05				9.95209				
-0.000125429				9.95209				
-0.000181112				9.95209				
1.64008e-05				9.95209				
-0.000103079				9.95209				
-0.000186622				9.95209				
-0.000190221				9.95209				
-1.87538e-05				9.95209				
-0.000290575				9.95209				
-0.000220394				9.95209				
-0.000150665				9.95209				
-3.96092e-05				9.95209				
-0.000101253				9.95209				
-2.24768e-05				9.95209				
-2.36611e-05				9.95209				
-0.000313361				9.95209				
3.46964e-05				9.95209				
-0.000117276				9.95209				
-0.000111662				9.95209				
-0.000130495				9.95209				
-5.21511e-06				9.95209				
-0.000223658				9.95209				
-0.000105677				9.95209				
-3.02385e-06				9.95209				
-0.000261367				9.95209				
-0.000246762				9.95209				
-0.000185684				9.95209				
2.39161e-05				9.95209				
-9.43222e-05				9.95209				
-0.000308453				9.95209				
-0.000144366				9.95209				
-6.15647e-05				9.95209				
-0.000106979				9.95209				
1.45335e-05				9.95209				
-9.24308e-05				9.95209				
-0.000142903				9.95209				
-0.00014944				9.95209				
-0.000152097				9.95209				
-0.000296382				9.95209				
-0.000216851				9.95209				
-0.00015841				9.95209				
-2.78176e-05				9.95209				
-5.09718e-05				9.95209				
-7.70651e-05				9.95209				
-8.06403e-05				9.95209				
-3.55671e-05				9.95209				
-0.000106014				9.95209				
-0.000130725				9.95209				
-0.000225211				9.95209				
3.96433e-06				9.95209				
-0.000194244				9.95209				
-0.000186094				9.95209				
-0.000145088				9.95209				
-0.000318657				9.95209				
2.16447e-05				9.95209				
-7.37092e-05				9.95209				
-0.000199896				9.95209				
-0.000327003				9.95209				
-0.000112974				9.95209				
-7.28572e-05				9.95209				
-0.000308513				9.95209				
-6.3351e-05				9.95209				
-5.6045e-05				9.95209				
-4.71848e-05				9.95209				
3.17693e-06				9.95209				
-0.00012286				9.95209				
-0.000130878				9.95209				
-0.00019452				9.95209				
-0.000100219				9.95209				
-9.92502e-05				9.95209				
-0.000178932				9.95209				
-0.000179842				9.95209				
-9.20728e-05				9.95209				
-2.28291e-06				9.95209				
-0.000199138				9.95209				
-0.000320942				9.95209				
-1.29357e-05				9.95209				
-0.000125483				9.95209				
-6.88385e-05				9.95209				
-0.000163264				9.95209				
0.000120041				9.95209				
2.53596e-05				9.95209				
-0.00010933				9.95209				
-0.000255274				9.95209				
-0.000197997				9.95209				
-0.000245308				9.95209				
-0.000234055				9.95209				
-2.17377e-05				9.95209				
-0.00039471				9.95209				
-0.000182205				9.95209				
-5.22706e-05				9.95209				
-0.000311791				9.95209				
-0.000188767				9.95209				
-2.66231e-05				9.95209				
3.62759e-06				9.95209				
-7.14733e-05				9.95209				
-6.08831e-05				9.95209				
1.56801e-05				9.95209				
-0.000147617				9.95209				
4.13657e-05				9.95209				
-0.000169828				9.95209				
-0.000194871				9.95209				
-0.000105694				9.95209				
-9.96232e-05				9.95209				
-7.93358e-05				9.95209				
-9.22655e-06				9.95209				
-0.000145545				9.95209				
-0.000113122				9.95209				
-0.000342344				9.95209				
-9.92065e-05				9.95209				
-0.000124863				9.95209				
-1.35465e-05				9.95209				
-0.000120867				9.95209				
-0.000139622				9.95209				
-0.000125618				9.95209				
-0.000258712				9.95209				
-0.000225115				9.95209				
-6.33834e-05				9.95209				
-0.000229131				9.95209				
-0.000240231				9.95209				
-0.000298093				9.95209				
-3.20763e-05				9.95209				
-0.000114855				9.95209				
-4.26775e-05				9.95209				
-0.000205614				9.95209				
-0.000141443				9.95209				
-2.90659e-05				9.95209				
1.74718e-05				9.95209				
-0.000134522				9.95209				
-0.00012275				9.95209				
-0.000198283				9.95209				
-6.88619e-05				9.95209				
-0.000173184				9.95209				
-0.000127469				9.95209				
-0.000224658				9.95209				
-6.91958e-05				9.95209				
-9.00378e-05				9.95209				
-0.000280502				9.95209				
-0.000166102				9.95209				
-0.000279097				9.95209				
-8.96775e-05				9.95209				
-0.000190782				9.95209				
-0.000205748				9.95209				
-0.000112793				9.95209				
-4.14407e-05				9.95209				
-0.00013058				9.95209				
-6.42208e-05				9.95209				
-0.000276313				9.95209				
-3.23122e-05				9.95209				
-0.000116216				9.95209				
-0.000116248				9.95209				
-0.000182631				9.95209				
-0.000278711				9.95209				
-0.000158195				9.95209				
-0.000355068				9.95209				
-0.000255557				9.95209				
-0.000309948				9.95209				
-0.000175085				9.95209				
0.000106167				9.95209				
-0.00034791				9.95209				
-0.000102756				9.95209				
-0.000288566				9.95209				
-0.000135717				9.95209				
-0.000225043				9.95209				
9.96716e-06				9.95209				
6.52179e-05				9.95209				
-0.000294107				9.95209				
-0.000138622				9.95209				
-0.000393338				9.95209				
-0.00016054				9.95209				
-3.54016e-05				9.95209				
-0.000350672				9.95209				
-0.000214583				9.95209				
-0.000190331				9.95209				
-0.000363482				9.95209				
-0.000166558				9.95209				
-7.74256e-06				9.95209				
-9.53818e-05				9.95209				
-3.14048e-05				9.95209				
2.46507e-05				9.95209				
1.83614e-06				9.95209				
8.09784e-05				9.95209				
-4.01805e-05				9.95209				
-6.84041e-05				9.95209				
-2.62733e-05				9.95209				
3.14521e-05				9.95209				
-0.000155939				9.95209				
-0.000283163				9.95209				
-0.000339166				9.95209				
-0.000206169				9.95209				
-0.000175316				9.95209				
-0.000179153				9.95209				
-0.000212361				9.95209				
-1.11355e-05				9.95209				
-2.67382e-05				9.95209				
-0.000121345				9.95209				
-0.000108556				9.95209				
-0.000293541				9.95209				
-0.000126373				9.95209				
-0.000217224				9.95209				
-0.000298716				9.95209				
-0.000359565				9.95209				
-0.000186331				9.95209				
-0.000184914				9.95209				
-0.000174505				9.95209				
-0.000167979				9.95209				
-0.000117943				9.95209				
-0.000161109				9.95209				
-0.000251433				9.95209				
-0.000207261				9.95209				
-0.000157788				9.95209				
-7.01678e-05				9.95209				
-2.12941e-05				9.95209				
-0.00017172				9.95209				
-8.38658e-05				9.95209				
-7.07128e-05				9.95209				
-7.65032e-05				9.95209				
-1.26857e-06				9.95209				
-0.000122315				9.95209				
-0.000169919				9.95209				
-0.000149984				9.95209				
-0.000405636				9.95209				
-0.000162222				9.95209				
-2.13706e-05				9.95209				
-0.000392764				9.95209				
-0.000233735				9.95209				
-7.36163e-05				9.95209				
-7.67327e-05				9.95209				
5.37974e-05				9.95209				
-0.000374143				9.95209				
-0.000291668				9.95209				
-2.95476e-05				9.95209				
-2.98696e-05				9.95209				
-0.000115429				9.95209				
-7.15062e-05				9.95209				
-4.22767e-05				9.95209				
-5.9881e-05				9.95209				
-0.00024104				9.95209				
-0.000192				9.95209				
-0.000299901				9.95209				
-0.000208393				9.95209				
-0.000253112				9.95209				
-0.000289287				9.95209				
-0.000217502				9.95209				
-8.78335e-05				9.95209				
-8.79686e-05				9.95209				
-0.000203064				9.95209				
-2.70784e-05				9.95209				
-8.20961e-05				9.95209				
-0.000297402				9.95209				
-4.23939e-05				9.95209				
-6.82402e-05				9.95209				
-0.000228714				9.95209				
-0.000182675				9.95209				
-0.000169094				9.95209				
-2.75156e-05				9.95209				
3.58635e-05				9.95209				
-0.000330731				9.95209				
-6.6703e-05				9.95209				
-7.55163e-05				9.95209				
-0.000208946				9.95209				
-2.23541e-05				9.95209				
-0.000422712				9.95209				
-8.82692e-05				9.95209				
-0.000335427				9.95209				
6.26618e-05				9.95209				
-8.2483e-05				9.95209				
-9.62095e-05				9.95209				
-0.000286757				9.95209				
-0.000270873				9.95209				
-0.000175005				9.95209				
-0.000184495				9.95209				
-0.000293286				9.95209				
-7.14244e-05				9.95209				
-0.000192169				9.95209				
-0.000102311				9.95209				
4.63337e-05				9.95209				
3.53307e-06				9.95209				
-0.000238903				9.95209				
-0.000124828				9.95209				
-2.58755e-05				9.95209				
-9.64587e-05				9.95209				
-9.52641e-05				9.95209				
-0.000162276				9.95209				
-0.000307774				9.95209				
-0.000370003				9.95209				
-0.000193098				9.95209				
-8.78268e-05				9.95209				
-2.35029e-05				9.95209				
-8.3448e-05				9.95209				
-0.000200805				9.95209				
-0.000331203				9.95209				
-0.000219009				9.95209				
-3.87111e-05				9.95209				
-0.000118298				9.95209				
-0.000135446				9.95209				
-0.000105924				9.95209				
-0.000214116				9.95209				
-0.000210106				9.95209				
-0.000156311				9.95209				
-0.000163774				9.95209				
-0.000152615				9.95209				
-8.88908e-05				9.95209				
-0.000304032				9.95209				
-0.00014772				9.95209				
-0.000122692				9.95209				
-0.00013355				9.95209				
-4.5635e-05				9.95209				
-3.17253e-05				9.95209				
-8.90049e-05				9.95209				
0.000153303				9.95209				
-0.000108778				9.95209				
-6.50916e-05				9.95209				
9.63468e-05				9.95209				
-9.35291e-05				9.95209				
-1.73635e-05				9.95209				
-0.000126878				9.95209				
-0.000219013				9.95209				
-0.00014385				9.95209				
-0.000232962				9.95209				
-3.4961e-05				9.95209				
-0.000332835				9.95209				
-0.000413923				9.95209				
-0.000375659				9.95209				
-0.000306598				9.95209				
2.454e-05				9.95209				
4.04338e-06				9.95209				
-8.84049e-05				9.95209				
-1.61722e-05				9.95209				
-0.000155967				9.95209				
-0.000137828				9.95209				
-0.000191445				9.95209				
-0.000195861				9.95209				
-9.87368e-05				9.95209				
-0.000176159				9.95209				
-0.000180855				9.95209				
-0.000113816				9.95209				
-0.000269136				9.95209				
-0.000238782				9.95209				
-0.000265538				9.95209				
-0.00018204				9.95209				
-0.00011149				9.95209				
-0.000127699				9.95209				
7.21115e-06				9.95209				
-5.73165e-05				9.95209				
-0.00011818				9.95209				
-0.000159547				9.95209				
2.05291e-06				9.95209				
-0.000159717				9.95209				
-6.33025e-05				9.95209				
-0.000111881				9.95209				
-0.000110615				9.95209				
-2.52904e-05				9.95209				
-0.000221124				9.95209				
-0.000149002				9.95209				
-0.000178872				9.95209				
-0.000116824				9.95209				
-0.000124089				9.95209				
-2.13489e-05				9.95209				
-0.000108316				9.95209				
-0.000129918				9.95209				
1.84172e-05				9.95209				
-0.000116707				9.95209				
-7.92374e-06				9.95209				
-0.000158237				9.95209				
-0.000173042				9.95209				
-9.0895e-05				9.95209				
-0.000202958				9.95209				
-2.18675e-05				9.95209				
-0.000211456				9.95209				
-0.000203841				9.95209				
-0.000235155				9.95209				
-0.000304572				9.95209				
0.000100444				9.95209				
-0.000380113				9.95209				
-0.000176598				9.95209				
-0.000129898				9.95209				
-1.42953e-05				9.95209				
-9.89016e-05				9.95209				
-0.000120995				9.95209				
1.66527e-05				9.95209				
0.000129982				9.95209				
-0.000108758				9.95209				
-3.8307e-05				9.95209				
-0.000349336				9.95209				
-0.000295439				9.95209				
-0.000249605				9.95209				
-0.000244484				9.95209				
-0.000175747				9.95209				
-0.000129153				9.95209				
-0.000167644				9.95209				
-8.53156e-06				9.95209				
-8.70524e-05				9.95209				
-0.000107766				9.95209				
-0.000167002				9.95209				
-0.000289969				9.95209				
-2.46614e-06				9.95209				
1.74681e-05				9.95209				
-6.1559e-05				9.95209				
-0.000175861				9.95209				
-0.000236207				9.95209				
3.70624e-06				9.95209				
-0.000226827				9.95209				
-0.000287954				9.95209				
8.15263e-06				9.95209				
-0.000338656				9.95209				
-0.000211479				9.95209				
-0.000120585				9.95209				
5.80229e-05				9.95209				
-7.33527e-05				9.95209				
2.96223e-05				9.95209				
-8.69584e-05				9.95209				
-6.77369e-05				9.95209				
-0.000125496				9.95209				
1.08167e-05				9.95209				
-0.000111049				9.95209				
-0.000128586				9.95209				
-0.000138599				9.95209				
-0.000217601				9.95209				
-9.38241e-05				9.95209				
-0.000167616				9.95209				
-0.000158706				9.95209				
-0.000193428				9.95209				
-0.000261784				9.95209				
-4.30641e-05				9.95209				
-0.00016303				9.95209				
-0.000276343				9.95209				
-7.83788e-05				9.95209				
-4.76724e-05				9.95209				
-5.20917e-05				9.95209				
-0.000155089				9.95209				
-0.000136224				9.95209				
-8.4868e-05				9.95209				
-0.000274651				9.95209				
1.04214e-05				9.95209				
-1.6084e-05				9.95209				
-1.92292e-05				9.95209				
-0.00019855				9.95209				
-0.000141117				9.95209				
-5.19782e-05				9.95209				
-7.5156e-05				9.95209				
-0.000132646				9.95209				
2.02879e-05				9.95209				
-0.000186575				9.95209				
1.8153e-05				9.95209				
-0.000108468				9.95209				
-0.000144171				9.95209				
-5.74687e-05				9.95209				
-4.77976e-05				9.95209				
-0.000208048				9.95209				
-6.76043e-05				9.95209				
-0.000263354				9.95209				
-0.000299549				9.95209				
-1.97752e-05				9.95209				
-0.000337958				9.95209				
-0.000252787				9.95209				
-2.73372e-05				9.95209				
-0.000246598				9.95209				
-0.0001821				9.95209				
-8.81571e-05				9.95209				
3.72741e-05				9.95209				
-0.000194196				9.95209				
-0.00014611				9.95209				
-0.00030386				9.95209				
-0.000290516				9.95209				
-5.80382e-05				9.95209				
-0.000136363				9.95209				
-0.000198585				9.95209				
-0.000116754				9.95209				
-0.000214557				9.95209				
-0.000186368				9.95209				
-0.000218707				9.95209				
-0.000150825				9.95209				
-9.63033e-05				9.95209				
-0.00016807				9.95209				
-9.72325e-05				9.95209				
-5.90759e-05				9.95209				
-0.000172178				9.95209				
-6.9318e-05				9.95209				
-0.000167188				9.95209				
-8.56794e-05				9.95209				
-0.000121548				9.95209				
-7.85293e-06				9.95209				
-2.60915e-05				9.95209				
-9.0791e-05				9.95209				
-8.40472e-05				9.95209				
-0.000194976				9.95209				
-0.000199807				9.95209				
-0.000328569				9.95209				
-0.000117411				9.95209				
-2.92075e-05				9.95209				
-0.000264997				9.95209				
-0.000299883				9.95209				
-4.94902e-05				9.95209				
8.91754e-06				9.95209				
1.28235e-05				9.95209				
-9.1876e-05				9.95209				
-0.000160609				9.95209				
-0.000132719				9.95209				
-5.39069e-05				9.95209				
-0.000160291				9.95209				
-0.000164073				9.95209				
-0.000166514				9.95209				
-9.08326e-05				9.95209				
-0.000182331				9.95209				
-0.000288249				9.95209				
-0.000188278				9.95209				
-0.000254468				9.95209				
-0.000214876				9.95209				
7.2924e-05				9.95209				
-3.77361e-05				9.95209				
-0.00010724				9.95209				
-0.000174448				9.95209				
-0.000185858				9.95209				
-0.000217479				9.95209				
-0.000128225				9.95209				
-0.000152721				9.95209				
-0.000144089				9.95209				
-0.000110303				9.95209				
-0.000226965				9.95209				
-0.000107533				9.95209				
-0.000277118				9.95209				
-0.00028226				9.95209				
-0.00021004				9.95209				
-0.000145882				9.95209				
-0.000210491				9.95209				
-0.000100861				9.95209				
-1.97987e-05				9.95209				
-0.000132025				9.95209				
-0.000221445				9.95209				
7.89923e-06				9.95209				
-1.97597e-05				9.95209				
-0.000371062				9.95209				
-0.000132817				9.95209				
-0.00027977				9.95209				
-0.000105765				9.95209				
-2.24515e-05				9.95209				
-0.000199766				9.95209				
-0.000286317				9.95209				
-0.000375667				9.95209				
-0.000124417				9.95209				
-0.000263626				9.95209				
-0.000177311				9.95209				
3.52872e-05				9.95209				
-9.96302e-05				9.95209				
-0.000200608				9.95209				
-0.000297542				9.95209				
-5.38324e-05				9.95209				
-0.00017553				9.95209				
-0.000166974				9.95209				
-0.000235865				9.95209				
-0.00021414				9.95209				
-9.52858e-05				9.95209				
-0.000184994				9.95209				
-0.000218681				9.95209				
-0.000285869				9.95209				
-0.000166422				9.95209				
-0.000201287				9.95209				
-0.00039248				9.95209				
-0.000219135				9.95209				
-2.35917e-05				9.95209				
-9.12514e-05				9.95209				
9.93497e-05				9.95209				
-4.40269e-05				9.95209				
-8.67504e-05				9.95209				
-0.000119538				9.95209				
2.44466e-05				9.95209				
-0.000141925				9.95209				
-0.000148214				9.95209				
-5.81095e-05				9.95209				
-0.000267566				9.95209				
-0.000199288				9.95209				
-0.000128494				9.95209				
-0.000168128				9.95209				
-0.000323885				9.95209				
-0.000144727				9.95209				
0.000168252				9.95209				
-6.79088e-05				9.95209				
-0.000163568				9.95209				
-0.000132931				9.95209				
-0.000132687				9.95209				
-0.00020585				9.95209				
-0.000143462				9.95209				
-0.000195906				9.95209				
-0.000214131				9.95209				
-0.000158809				9.95209				
-0.000106278				9.95209				
-5.70158e-05				9.95209				
-0.000207713				9.95209				
-0.000346896				9.95209				
3.37662e-05				9.95209				
-0.000140968				9.95209				
-0.000276311				9.95209				
-4.57999e-05				9.95209				
-0.000106017				9.95209				
-6.72177e-05				9.95209				
-2.00553e-05				9.95209				
-0.000194944				9.95209				
-0.000208016				9.95209				
2.77893e-05				9.95209				
-0.000105785				9.95209				
-0.000161346				9.95209				
-0.000148368				9.95209				
6.84791e-05				9.95209				
-0.000305793				9.95209				
-0.000299445				9.95209				
-6.92403e-05				9.95209				
-0.000110542				9.95209				
-0.000112105				9.95209				
-0.000150275				9.95209				
6.2977e-05				9.95209				
-8.26348e-06				9.95209				
-0.000127198				9.95209				
-5.82765e-06				9.95209				
6.47036e-05				9.95209				
-7.04763e-05				9.95209				
-0.000183559				9.95209				
-6.10951e-05				9.95209				
-0.000181384				9.95209				
-0.000331782				9.95209				
-0.000346084				9.95209				
-0.000155759				9.95209				
-0.000205818				9.95209				
-0.000118607				9.95209				
-0.000135106				9.95209				
-9.43795e-05				9.95209				
-4.85025e-05				9.95209				
3.97696e-06				9.95209				
-0.000102019				9.95209				
-0.000159613				9.95209				
4.04918e-05				9.95209				
8.43531e-06				9.95209				
-2.07873e-05				9.95209				
2.8168e-05				9.95209				
-0.00013887				9.95209				
-0.000200882				9.95209				
-0.000106547				9.95209				
-0.000147247				9.95209				
-0.000139261				9.95209				
4.06356e-05				9.95209				
-0.000280409				9.95209				
-0.000238083				9.95209				
-0.000306468				9.95209				
-7.85647e-05				9.95209				
-7.20815e-05				9.95209				
-0.000216894				9.95209				
-0.000201948				9.95209				
-7.13298e-05				9.95209				
-0.000224392				9.95209				
-0.000257227				9.95209				
-6.94006e-05				9.95209				
-0.000265072				9.95209				
-4.13137e-05				9.95209				
-0.000309347				9.95209				
-0.000208815				9.95209				
-0.000120942				9.95209				
-5.54501e-05				9.95209				
-0.000128909				9.95209				
-0.000272566				9.95209				
-3.65806e-05				9.95209				
-3.92931e-06				9.95209				
-0.000104738				9.95209				
1.71369e-05				9.95209				
-0.000271814				9.95209				
-0.000158513				9.95209				
-0.000174386				9.95209				
-9.54174e-05				9.95209				
-5.60062e-05				9.95209				
-8.20599e-05				9.95209				
-6.7988e-05				9.95209				
-0.000227422				9.95209				
-0.000428493				9.95209				
-0.000224768				9.95209				
-0.000231185				9.95209				
-0.000149677				9.95209				
-0.000284597				9.95209				
-0.000117949				9.95209				
2.74322e-05				9.95209				
-8.6989e-05				9.95209				
-1.3922e-05				9.95209				
-0.000241437				9.95209				
-8.14337e-05				9.95209				
-0.000112084				9.95209				
-0.000144918				9.95209				
-0.00015805				9.95209				
-0.00018573				9.95209				
-0.000385086				9.95209				
-0.000172832				9.95209				
-9.1434e-05				9.95209				
-0.000201967				9.95209				
-9.82268e-05				9.95209				
-5.15675e-05				9.95209				
-2.12016e-05				9.95209				
-0.000118031				9.95209				
-0.000123771				9.95209				
-1.31113e-05				9.95209				
0.000173904				9.95209				
5.06326e-05				9.95209				
-4.10973e-05				9.95209				
-5.65457e-05				9.95209				
-3.5933e-06				9.95209				
-0.000183057				9.95209				
-9.45362e-05				9.95209				
-0.000118026				9.95209				
-0.000213168				9.95209				
-0.000180498				9.95209				
-0.000204797				9.95209				
-9.19504e-05				9.95209				
-0.000360795				9.95209				
-0.000233576				9.95209				
-0.000109922				9.95209				
-0.00010817				9.95209				
-3.35886e-05				9.95209				
-0.000128125				9.95209				
-0.000311946				9.95209				
-0.000208453				9.95209				
-0.000160736				9.95209				
-0.000219683				9.95209				
-0.000196134				9.95209				
-0.000161995				9.95209				
-0.000332213				9.95209				
-0.00026309				9.95209				
-0.000426279				9.95209				
-7.45981e-05				9.95209				
-0.000313748				9.95209				
-6.01152e-05				9.95209				
-0.000132031				9.95209				
-0.000104638				9.95209				
-2.7953e-05				9.95209				
-4.58605e-05				9.95209				
-0.000209689				9.95209				
-3.65467e-05				9.95209				
2.65579e-05				9.95209				
-0.000203004				9.95209				
-8.09626e-05				9.95209				
-0.000163961				9.95209				
-0.000100368				9.95209				
-0.000389215				9.95209				
-0.000322537				9.95209				
-0.000217944				9.95209				
-0.000167838				9.95209				
-0.000109371				9.95209				
-0.00014977				9.95209				
-0.000187768				9.95209				
-1.6901e-05				9.95209				
-0.000219372				9.95209				
-0.000114848				9.95209				
2.41813e-05				9.95209				
-0.000237398				9.95209				
-0.000292221				9.95209				
-0.000115426				9.95209				
-6.34662e-05				9.95209				
-0.000160632				9.95209				
-0.000205783				9.95209				
-0.000271443				9.95209				
-0.000133526				9.95209				
-0.000317508				9.95209				
-0.000253682				9.95209				
-0.000258283				9.95209				
-7.59133e-05				9.95209				
-0.000199194				9.95209				
0.000116968				9.95209				
-0.000106094				9.95209				
-0.000212682				9.95209				
-0.000114549				9.95209				
-0.000139043				9.95209				
0.000149179				9.95209				
-0.000108334				9.95209				
-0.000248718				9.95209				
-0.000106526				9.95209				
-0.000102657				9.95209				
-8.57881e-05				9.95209				
-0.000209431				9.95209				
-0.000251778				9.95209				
-1.2488e-05				9.95209				
-0.000218643				9.95209				
-4.01864e-05				9.95209				
-0.000174698				9.95209				
-0.000251275				9.95209				
-2.78935e-05				9.95209				
-2.85399e-05				9.95209				
-6.02832e-05				9.95209				
-0.000101208				9.95209				
-8.11411e-05				9.95209				
-2.04335e-05				9.95209				
-0.000239142				9.95209				
-2.97564e-05				9.95209				
4.92055e-05				9.95209				
4.23513e-05				9.95209				
-0.000126448				9.95209				
-0.000214067				9.95209				
-0.000138123				9.95209				
-4.0394e-05				9.95209				
-0.000233217				9.95209				
-3.90707e-05				9.95209				
-0.000101007				9.95209				
-7.09365e-05				9.95209				
-0.000223244				9.95209				
-0.000104447				9.95209				
-9.69524e-05				9.95209				
-4.56552e-05				9.95209				
-8.55278e-06				9.95209				
1.99241e-07				9.95209				
-7.50774e-05				9.95209				
-0.000181148				9.95209				
-0.000229931				9.95209				
1.09627e-05				9.95209				
-0.000285843				9.95209				
-8.9158e-05				9.95209				
-2.69804e-06				9.95209				
-0.000125638				9.95209				
-2.47314e-05				9.95209				
-0.000220176				9.95209				
-0.000126613				9.95209				
-7.33958e-05				9.95209				
6.15663e-05				9.95209				
-5.02562e-05				9.95209				
-3.73086e-05				9.95209				
-7.2138e-05				9.95209				
-0.000115388				9.95209				
-0.000237716				9.95209				
-0.00013228				9.95209				
-5.68295e-05				9.95209				
-0.00020286				9.95209				
2.16946e-05				9.95209				
-0.000238134				9.95209				
9.99871e-07				9.95209				
