lap2_9_samp	lap2_9b_samp	lap2_10_samp	lap2_11_samp	lap2_12_samp	lap2_13_samp	cur2_9_samp	cur2_9b_samp	cur2_10_samp	cur2_11_samp	cur2_12_samp	cur2_13_samp	rp48	rp1423
2.19744	18.6713	19.7039			19.7194	-0.000304881	-0.000508062	-0.000443461			-0.000360903		
2.19744	18.6718	19.707			19.721	-0.000567478	-0.000409087	-0.000369281			-0.000492481		
2.19744	18.6724	19.7103			19.7227	-0.000414103	-0.000341848	-0.000228683			-0.00029962		
2.19744	18.6729	19.7136			19.7243	-0.000400705	-0.000439956	-0.000397264			-0.00028383		
2.19744	18.6734	19.7169			19.7259	-0.000426874	-0.000460394	-0.000480452			-0.000479713		
2.19744	18.674	19.7202			19.7276	-0.000414467	-0.000412598	-0.000285581			-0.000199991		
2.19744	18.6745	19.7235			19.7292	-0.00033369	-0.000236865	-0.00037262			-0.000391145		
2.19744	18.675	19.7269			19.7309	-0.000405377	-0.000350512	-0.000273159			-0.000478058		
2.19744	18.6756	19.7302			19.7325	-0.000274465	-0.000472764	-0.00042811			-0.000562502		
2.19744	18.6761	19.7335			19.7341	-0.00050276	-0.000367469	-0.000295808			-0.000504771		
2.19744	18.6766	19.7368			19.7358	-0.000487655	-0.000470771	-0.000296724			-0.000325665		
2.19744	18.6772	19.7403			19.7374	-0.000562926	-0.000448607	-0.00024726			-0.000517936		
2.19744	18.6777	19.7439			19.7391	-0.000570092	-0.000689933	-0.000405789			-0.000482128		
2.19744	18.6782	19.7474			19.7407	-0.000575456	-0.000336312	-0.000650044			-0.000430655		
2.19744	18.6788	19.751			19.7423	-0.000683502	-0.000476107	-0.000588621			-0.00041993		
2.19744	18.6793	19.7545			19.744	-0.000399392	-0.000405284	-0.000467811			-0.000380854		
2.19744	18.6798	19.7581			19.7456	-0.000578708	-0.000493732	-0.000521811			-0.000505727		
2.19744	18.6804	19.7616			19.7473	-0.000573511	-0.000291876	-0.000369898			-0.000269742		
2.19744	18.6809	19.7652			19.7488	-0.000588787	-0.00028418	-0.000481605			-0.000371483		
2.19744	18.6814	19.7687			19.7501	-0.000619271	-0.00042933	-0.000504256			-0.000399151		
2.19744	18.682	19.7723			19.7514	-0.000423263	-0.000574517	-0.00053329			-0.000578642		
2.19744	18.6825	19.776			19.7527	-0.000511069	-0.000363162	-0.000475935			-0.000325516		
2.19744	18.683	19.7796			19.754	-0.000500077	-0.000335713	-0.000461015			-0.000418292		
2.19744	18.6836	19.7832			19.7553	-0.000350133	-0.000314027	-0.000551066			-0.000360826		
2.19744	18.6841	19.7868			19.7566	-0.000266476	-0.000576609	-0.000346519			-0.000392123		
2.19744	18.6846	19.7904			19.7579	-0.000362664	-0.000536192	-0.000457299			-0.000463225		
2.19744	18.6852	19.7941			19.7592	-0.00044817	-0.0004274	-0.000565018			-0.000505582		
2.19744	18.6857	19.7977			19.7605	-0.000601311	-0.000376479	-0.000383826			-0.000323419		
2.19744	18.6866	19.8013			19.7618	-0.000296733	-0.000469426	-0.000343781			-0.000309381		
2.19744	18.6875	19.8049			19.7631	-0.000409693	-0.000532075	-0.000487739			-0.000422959		
2.19744	18.6884	19.8085			19.7644	-0.000529979	-0.000405969	-0.000436679			-0.000430087		
2.19744	18.6894	19.8121			19.7657	-0.000549368	-0.00079159	-0.000448472			-0.000353069		
2.19744	18.6903	19.8157			19.767	-0.000573662	-0.000238444	-0.000503783			-0.000419456		
2.19744	18.6912	19.8192			19.7683	-0.000631492	-0.000154898	-0.00050938			-0.000490074		
2.19744	18.6921	19.8228			19.7696	-0.000523491	-0.000400782	-0.000169892			-0.000525204		
2.19744	18.693	19.8264			19.7709	-0.00059101	-0.000482024	-0.00036101			-0.000622817		
2.19744	18.6939	19.83			19.7722	-0.000448476	-0.000427974	-0.000498178			-0.000403785		
2.19744	18.6949	19.8336			19.7735	-0.000320233	-0.000378228	-0.000489444			-0.000440457		
2.19744	18.6958	19.8371			19.7748	-0.000481005	-0.000501039	-0.000311186			-0.000268878		
2.19744	18.6967	19.8405			19.7761	-0.000585166	-0.000259454	-0.000351178			-0.000257433		
2.19744	18.6976	19.8439			19.7774	-0.000270948	-0.000302813	-0.000453047			-0.000322228		
2.19744	18.6985	19.8474			19.7787	-0.000391353	-0.000422279	-0.000507848			-0.000500061		
2.19744	18.6994	19.8508			19.78	-0.000193066	-0.000194525	-0.000481885			-0.000505962		
2.19744	18.7003	19.8542			19.7813	-0.000409888	-0.000333988	-0.00055883			-0.000449203		
2.19744	18.7013	19.8577			19.7826	-0.000519049	-0.000377604	-0.000429628			-0.00020685		
2.19744	18.7023	19.8611			19.7839	-0.000544404	-0.000478127	-0.000573883			-0.000396794		
2.19744	18.704	19.8645			19.7852	-0.000321084	-0.000384498	-0.000322411			-0.00058028		
2.19744	18.7057	19.868			19.7865	-0.000492328	-0.000170611	-0.000689563			-0.000433285		
2.19744	18.7075	19.8712			19.7878	-0.000513886	-0.000492993	-0.000538929			-0.00035989		
2.19744	18.7093	19.8745			19.7891	-0.00054522	-0.000512829	-0.000516812			-0.000278143		
2.19744	18.711	19.8778			19.7904	-0.000463809	-0.000456039	-0.000492988			-0.00039914		
2.19744	18.7128	19.8811			19.7916	-0.000514147	-0.000422107	-0.000434708			-0.000332127		
2.19744	18.7145	19.8844			19.7929	-0.000380969	-0.00031733	-0.000442943			-0.000482683		
2.19744	18.7163	19.8876			19.7941	-0.000440277	-0.000393186	-0.000407243			-0.000406108		
2.19744	18.718	19.8909			19.7951	-0.00042113	-0.000448152	-0.000422629			-0.00030218		
2.19744	18.7198	19.8942			19.796	-0.000629185	-0.000366794	-0.000613792			-0.000417895		
2.19744	18.7215	19.8975			19.7969	-0.00041367	-0.000690808	-0.00049756			-0.000537409		
2.19744	18.7233	19.9008			19.7978	-0.000439872	-0.000317482	-0.000425544			-0.000399723		
2.19744	18.7251	19.9039			19.7987	-0.000603739	-0.000356935	-0.000598866			-0.000514936		
2.19744	18.7275	19.9069			19.7996	-0.000556007	-0.000502455	-0.000553132			-0.000621559		
2.19744	18.7299	19.91			19.8006	-0.000573189	-0.000488775	-0.000285007			-0.000384552		
2.19744	18.7324	19.913			19.8015	-0.000463347	-0.000351523	-0.000470662			-0.000547603		
2.19744	18.7348	19.916			19.8024	-0.000621773	-0.000377842	-0.000411738			-0.000440589		
2.19744	18.7373	19.919			19.8033	-0.000499891	-0.00056081	-0.000335725			-0.000433292		
2.19744	18.7397	19.922			19.8042	-0.000411895	-0.000340067	-0.000344986			-0.000513235		
2.19744	18.7421	19.925			19.8051	-0.000514944	-0.00035273	-0.000689688			-0.000431793		
2.19744	18.7446	19.928			19.8061	-0.000548302	-0.000516159	-0.000509858			-0.000331919		
2.19744	18.747	19.9311			19.807	-0.000459783	-0.000373966	-0.000356136			-0.000632159		
2.19744	18.7495	19.9341			19.8079	-0.000534885	-0.000418656	-0.00045188			-0.000497432		
2.19744	18.7521	19.937			19.8088	-0.000412991	-0.000281919	-0.000177014			-0.000450515		
2.19744	18.7551	19.9399			19.8097	-0.000306997	-0.000334179	-0.000346334			-0.000428397		
2.19744	18.758	19.9427			19.8106	-0.00034101	-0.000415616	-0.000232843			-0.000448953		
2.19744	18.761	19.9455			19.8115	-0.000459943	-0.00029295	-0.000548972			-0.000442305		
2.19744	18.764	19.9483			19.8125	-0.00053265	-0.000513555	-0.000436571			-0.000428251		
2.19744	18.767	19.9512			19.8134	-0.00045748	-0.00048001	-0.000289234			-0.000548784		
2.19744	18.7699	19.954			19.8143	-0.000395005	-0.000539677	-0.00048695			-0.00037708		
2.19744	18.7729	19.9568			19.8152	-0.000349517	-0.000365419	-0.000362797			-0.000395626		
2.19744	18.7759	19.9596			19.8161	-0.00026436	-0.000351189	-0.000586735			-0.000505563		
2.19744	18.7789	19.9625			19.817	-0.000402995	-0.000440675	-0.000682215			-0.000542959		
2.19744	18.7821	19.9653			19.818	-0.000367854	-0.000405103	-0.000395495			-0.000401358		
2.19744	18.7855	19.9681			19.8189	-0.00016452	-0.000277283	-0.000553012			-0.000361903		
2.19744	18.7889	19.9709			19.8198	-0.00066417	-0.000440635	-0.000366956			-0.000407344		
2.19744	18.7922	19.9736			19.8207	-0.00048727	-0.000482493	-0.000345168			-0.00044103		
2.19744	18.7956	19.9762			19.8216	-0.000545132	-0.000334112	-0.000316142			-0.000351064		
2.19744	18.7989	19.9788			19.8225	-0.000468487	-0.000482734	-0.000473827			-0.000368155		
2.19744	18.8023	19.9814			19.8235	-0.000591262	-0.000221746	-0.00037537			-0.000351746		
2.19744	18.8056	19.9841			19.8244	-0.000611781	-0.000257803	-0.000584554			-0.000451526		
2.19744	18.809	19.9867			19.8253	-0.000489033	-0.000444598	-0.000380582			-0.000392907		
2.19744	18.8125	19.9893			19.8262	-0.00042962	-0.000622319	-0.000294068			-0.000325665		
2.19744	18.816	19.992			19.8271	-0.000450941	-0.000319312	-0.000368198			-0.000301717		
2.19744	18.8195	19.9946			19.828	-0.000363945	-0.000442706	-0.000359238			-0.000173156		
2.19744	18.823	19.9972			19.8289	-0.000475903	-0.000635672	-0.000353469			-0.000409948		
2.19744	18.8265	19.9999			19.8299	-0.000524304	-0.000540995	-0.000564515			-0.000509361		
2.19744	18.83	20.0025			19.8308	-0.000563185	-0.000408007	-0.000510138			-0.000363721		
2.19744	18.8335	20.0051			19.8317	-0.000551073	-0.000467398	-0.000626638			-0.000202692		
2.19744	18.837	20.0076			19.8326	-0.000406593	-0.000494836	-0.000404276			-0.000386471		
2.19744	18.8406	20.0101			19.8335	-0.000516892	-0.000649545	-0.000570444			-0.000386543		
2.19744	18.8442	20.0126			19.8344	-0.000255847	-0.000447212	-0.000387237			-0.000444381		
2.19744	18.8479	20.015			19.8354	-0.000479143	-0.000290897	-0.000226381			-0.000335932		
2.19744	18.8515	20.0175			19.8363	-0.000557701	-0.000308063	-0.000368022			-0.00054025		
2.19744	18.8552	20.02			19.8372	-0.000704028	-0.000495887	-0.000588456			-0.000428729		
2.19744	18.8589	20.0225			19.8381	-0.00054434	-0.000421711	-0.000588413			-0.000578273		
2.19744	18.8625	20.025			19.839	-0.000492149	-0.000516616	-0.00038261			-0.000404564		
2.19744	18.8662	20.0274			19.8399	-0.000257972	-0.000443888	-0.000261026			-0.000545947		
2.19744	18.8699	20.0299			19.8408	-0.000591878	-0.000444769	-0.000379687			-0.000440682		
2.19744	18.8736	20.0324			19.8418	-0.000555031	-0.000548446	-0.000383591			-0.000580056		
2.19744	18.8773	20.0349			19.8427	-0.000402654	-0.000533228	-0.000688514			-0.000333455		
2.19744	18.881	20.0374			19.8436	-0.000574422	-0.000506604	-0.000501062			-0.000520856		
2.19744	18.8848	20.0398			19.8445	-0.000290014	-0.000473877	-0.00042982			-0.000607513		
2.19744	18.8885	20.0421			19.8454	-0.00058705	-0.000449706	-0.000395136			-0.000339013		
2.19744	18.8923	20.0444			19.8463	-0.000385389	-0.000344515	-0.000576903			-0.000377082		
2.19744	18.896	20.0466			19.8473	-0.00043184	-0.000433583	-0.000601691			-0.000410192		
2.19744	18.8997	20.0488			19.8482	-0.000349709	-0.000436808	-0.000214476			-0.000404522		
2.19744	18.9035	20.051			19.8491	-0.000452808	-0.000548412	-0.000326258			-0.000520299		
2.19744	18.9072	20.0532			19.85	-0.000331305	-0.000389349	-0.000540802			-0.000538078		
2.19744	18.9109	20.0554			19.8509	-0.000267408	-0.000469853	-0.000344165			-0.000464353		
2.19744	18.9147	20.0576			19.8518	-0.000610371	-0.000573322	-0.000441947			-0.000445529		
2.19744	18.9184	20.0598			19.8527	-0.000400264	-0.00030038	-0.000454326			-0.000437565		
2.19744	18.9222	20.0621			19.8537	-0.000524674	-0.000343638	-0.000573887			-0.000172493		
2.19744	18.9259	20.0643			19.8547	-0.000472598	-0.000478254	-0.000395718			-0.000360477		
2.19744	18.9296	20.0665			19.8557	-0.000400634	-0.000576265	-0.000384807			-0.000437149		
2.19744	18.9334	20.0687			19.8568	-0.00051677	-0.000246889	-0.000427268			-0.0003138		
2.19744	18.9371	20.0709			19.8579	-0.000556342	-0.000486417	-0.00025898			-0.000506633		
2.19744	18.9407	20.0731			19.8589	-0.000555706	-0.000255721	-0.000232778			-0.000386316		
2.19744	18.9444	20.0753			19.86	-0.000454173	-0.000648271	-0.000392705			-0.000399441		
2.19744	18.9481	20.0775			19.8611	-0.000590484	-0.000509903	-0.000437222			-0.000599481		
2.19744	18.9517	20.0797			19.8621	-0.000459892	-0.000354906	-0.000272061			-0.000614231		
2.19744	18.9554	20.0816			19.8632	-0.000418337	-0.000333632	-0.000350199			-0.00042356		
2.19744	18.9591	20.0834			19.8643	-0.000572534	-0.000641842	-0.000380413			-0.000429505		
2.19744	18.9627	20.0852			19.8653	-0.00049426	-0.000463529	-0.000512212			-0.000535874		
2.19744	18.9664	20.087			19.8664	-0.000607548	-0.000475189	-0.000600993			-0.00037484		
2.19744	18.97	20.0888			19.8675	-0.000448279	-0.000350301	-0.00041736			-0.000547682		
2.19744	18.9736	20.0906			19.8686	-0.000356288	-0.000297752	-0.000296053			-0.000187093		
2.19744	18.9772	20.0923			19.8696	-0.000257951	-0.000523797	-0.000486934			-0.000394542		
2.19744	18.9808	20.0941			19.8707	-0.00051416	-0.000354186	-0.000601376			-0.000353371		
2.19744	18.9844	20.0959			19.8718	-0.000599839	-0.000314468	-0.000491314			-0.00034128		
2.19744	18.9879	20.0977			19.8728	-0.000247998	-0.000683304	-0.000435563			-0.000586564		
2.19744	18.9915	20.0995			19.8739	-0.000695523	-0.000315678	-0.000439387			-0.000451148		
2.19744	18.9951	20.1013			19.875	-0.000344415	-0.000394453	-0.000372287			-0.000365697		
2.19744	18.9987	20.1031			19.876	-0.000589526	-0.000414967	-0.00034526			-0.000423221		
2.19744	19.0023	20.1049			19.8771	-0.000454326	-0.000467257	-0.00022533			-0.000222165		
2.19744	19.0057	20.1067			19.8782	-0.000695006	-0.000326331	-0.000391523			-0.000650527		
2.19744	19.0091	20.1085			19.8792	-0.000427729	-0.000435969	-0.000664091			-0.000207464		
2.19744	19.0126	20.1103			19.8805	-0.000256668	-0.000382891	-0.000405657			-0.000482964		
2.19744	19.016	20.1121			19.8818	-0.000483817	-0.000317439	-0.000146212			-0.000453034		
2.19744	19.0194	20.1139			19.8832	-0.000622125	-0.000773092	-0.00053388			-0.000400554		
2.19744	19.0229	20.1157			19.8845	-0.000477972	-0.000265665	-0.000416343			-0.000494285		
2.19744	19.0263	20.1174			19.8858	-0.000235043	-0.000419915	-0.000499899			-0.000254329		
2.19744	19.0297	20.1192			19.8872	-0.000592441	-0.000525711	-0.000279099			-0.00046319		
2.19744	19.0332	20.121			19.8885	-0.000620647	-0.000368576	-0.000309712			-0.000387483		
2.19744	19.0366	20.1228			19.8898	-0.000450733	-0.000450557	-0.0004668			-0.000704694		
2.19744	19.0398	20.1246			19.8912	-0.000568045	-0.000486359	-0.000355549			-0.000581062		
2.19744	19.0431	20.1264			19.8925	-0.000614923	-0.000250426	-0.000351727			-0.000441746		
2.19744	19.0464	20.128			19.8938	-0.000637232	-0.000557652	-0.000463763			-0.000542141		
2.19744	19.0497	20.1292			19.8952	-0.000303114	-0.000363606	-0.000345804			-0.00041024		
2.19744	19.053	20.1304			19.8965	-0.000512341	-0.000496836	-0.000481841			-0.00045408		
2.19744	19.0562	20.1317			19.8978	-0.000379042	-0.000460227	-0.000736073			-0.000209567		
2.19744	19.0595	20.1329			19.8992	-0.000615427	-0.000537806	-0.000259726			-0.000313454		
2.19744	19.0628	20.1341			19.9005	-0.000378313	-0.000621658	-0.000216029			-0.000526007		
2.19744	19.0661	20.1353			19.9018	-0.000529397	-0.000304861	-0.000634112			-0.000502527		
2.19744	19.0694	20.1366			19.9032	-0.000568267	-0.0004144	-0.000410554			-0.000407777		
2.19744	19.0724	20.1378			19.9045	-0.000584465	-0.000533165	-0.000551634			-0.000422116		
2.19744	19.0755	20.139			19.9059	-0.000378453	-0.00040333	-0.000419103			-0.000447627		
2.19744	19.0785	20.1402			19.9072	-0.000446464	-0.000491442	-0.000439887			-0.000326994		
2.19744	19.0816	20.1414			19.9086	-0.000194869	-0.000574752	-0.000478862			-0.000447897		
2.19744	19.0846	20.1427			19.9102	-0.00037589	-0.000595999	-0.000661019			-0.000505116		
2.19744	19.0877	20.1439			19.9117	-0.000622542	-0.000421018	-0.000375572			-0.000514725		
2.19744	19.0907	20.1451			19.9132	-0.0005165	-0.000348689	-0.000276438			-0.000392254		
2.19744	19.0938	20.1463			19.9147	-0.000340133	-0.00022208	-0.000584997			-0.000536552		
2.19744	19.0969	20.1475			19.9163	-0.000378604	-0.000542992	-0.000494511			-0.000114074		
2.19744	19.0999	20.1488			19.9178	-0.000419593	-0.000436582	-0.000383041			-0.00051213		
2.19744	19.103	20.15			19.9193	-0.000592995	-0.000365136	-0.000411367			-0.000171325		
2.19744	19.1059	20.1512			19.9208	-0.000636653	-0.000392406	-0.000592404			-0.00053925		
2.19744	19.1087	20.1524			19.9224	-0.000754249	-0.000315467	-0.00043539			-0.000302682		
2.19744	19.1115	20.1536			19.9239	-0.000441959	-0.000494464	-0.000382202			-0.000531624		
2.19744	19.1143	20.1549			19.9254	-0.000345835	-0.000496838	-0.000291835			-0.000243039		
2.19744	19.1172	20.1561			19.9269	-0.000389449	-0.00020287	-0.00047543			-0.00020361		
2.19744	19.12	20.1573			19.9285	-0.000447049	-0.000362052	-0.00064667			-0.000479803		
2.19744	19.1228	20.1585			19.93	-0.000445437	-0.000224876	-0.000576822			-0.000158203		
2.19744	19.1256	20.1597			19.9315	-0.000292861	-0.000438166	-0.000563455			-0.000458005		
2.19744	19.1285	20.161			19.9331	-0.000432726	-0.000614414	-0.000212311			-0.00045192		
2.19744	19.1313	20.1622			19.9346	-0.00029884	-0.000437682	-0.000582437			-0.000247559		
2.19744	19.1341	20.1634			19.9361	-0.00043021	-0.000199234	-0.000387227			-0.000563263		
2.19744	19.1369	20.1646			19.9376	-0.000610186	-0.000461414	-0.000385005			-0.000290399		
2.19744	19.1397	20.1658			19.9392	-0.000419168	-0.000371442	-0.000605234			-0.00026941		
2.19744	19.1423	20.1671			19.9407	-0.000615629	-0.000314315	-0.000530535			-0.000118687		
2.19744	19.1448	20.1683			19.9423	-0.000519528	-0.000751929	-0.000425644			-0.000446797		
2.19744	19.1473	20.1695			19.9438	-0.000462974	-0.000455709	-0.00046442			-0.000411899		
2.19744	19.1498	20.1707			19.9454	-0.000618307	-0.000465796	-0.000534273			-0.000231361		
2.19744	19.1523	20.1719			19.947	-0.000341698	-0.000261817	-0.000389664			-0.000375847		
2.19744	19.1549	20.1732			19.9485	-0.000455924	-0.000523225	-0.000394608			-0.000628768		
2.19744	19.1574	20.1744			19.9501	-0.000534518	-0.000377407	-0.00054086			-0.000704497		
2.19744	19.1599	20.1756			19.9517	-0.000401842	-0.000304372	-0.000464509			-0.000329459		
2.19744	19.1624	20.1768			19.9532	-0.000391128	-0.000513687	-0.000531087			-0.000465991		
2.19744	19.1649	20.1781			19.9548	-0.000571609	-0.000631901	-0.000463538			-0.000536397		
2.19744	19.1674	20.1793			19.9564	-0.000404696	-0.000298699	-0.000404157			-0.000316898		
2.19744	19.17	20.1805			19.9579	-0.000552523	-0.000433014	-0.000443402			-0.000223415		
2.19744	19.1725	20.1817			19.9595	-0.000444402	-0.000353012	-0.000453069			-0.000420112		
2.19744	19.175	20.1829			19.961	-0.000628216	-0.000391671	-0.000589838			-0.000383902		
2.19744	19.1773	20.1842			19.9626	-0.000369506	-0.0004005	-0.000542882			-0.000479223		
2.19744	19.1795	20.1854			19.9642	-0.000429878	-0.000613691	-0.000484817			-0.000219892		
2.19744	19.1817	20.1866			19.9657	-0.000601116	-0.000362451	-0.000397721			-0.000608813		
2.19744	19.1839	20.1878			19.9673	-0.000313808	-0.000454684	-0.000320718			-0.000318234		
2.19744	19.1861	20.189			19.9689	-0.000507876	-0.000463456	-0.000476306			-0.000392432		
2.19744	19.1883	20.1903			19.9704	-0.000491929	-0.000392936	-0.000396909			-0.000180427		
2.19744	19.1906	20.1915			19.972	-0.000472083	-0.000243793	-0.000291064			-0.000407771		
2.19744	19.1928	20.1927			19.9736	-0.000392539	-0.000416517	-0.000333649			-0.000269599		
2.19744	19.195	20.1939			19.975	-0.000413724	-0.000495202	-0.000195159			-0.000453975		
2.19744	19.1972	20.1951			19.9765	-0.000220539	-0.00040407	-0.000720678			-0.00044516		
2.19744	19.1994	20.1964			19.9779	-0.000497683	-0.000325592	-0.000550217			-0.000596218		
2.19744	19.2016	20.1976			19.9794	-0.000385156	-0.000509706	-0.00034262			-0.000583532		
2.19744	19.2038	20.1988			19.9808	-0.000538736	-0.000340727	-0.000478246			-0.00044137		
2.19744	19.2061	20.2			19.9823	-0.000446563	-0.000516699	-0.000409092			-0.000571618		
2.19744	19.2083	20.2012			19.9837	-0.00048011	-0.000626673	-0.000458351			-0.00034193		
2.19744	19.2105	20.2025			19.9852	-0.000527696	-0.000337921	-0.00051656			-0.000429248		
2.19744	19.2127	20.2037			19.9866	-0.000410031	-0.000409476	-0.000437528			-0.000278548		
2.19744	19.2148	20.2049			19.9881	-0.000536877	-0.000574423	-0.000443613			-0.000501657		
2.19744	19.2166	20.2061			19.9895	-0.000233678	-0.000370404	-0.000452081			-0.000450604		
2.19744	19.2184	20.2074			19.991	-0.000481152	-0.000321117	-0.00025711			-0.00056994		
2.19744	19.2203	20.2086			19.9924	-0.000440247	-0.000196658	-0.000540233			-0.000302281		
2.19744	19.2221	20.2098			19.9939	-0.000392631	-0.000472315	-0.000320465			-0.000285166		
2.19744	19.2239	20.211			19.9953	-0.000483717	-0.000491625	-0.000304458			-0.000474039		
2.19744	19.2258	20.2122			19.9968	-0.00043886	-0.000395282	-0.000429362			-0.000466385		
2.19744	19.2276	20.2135			19.9982	-0.000472077	-0.000518407	-0.00047356			-0.00026097		
2.19744	19.2294	20.2147			19.9997	-0.000705899	-0.000298427	-0.000624883			-0.000313887		
2.19744	19.2313	20.2159			20.0011	-0.000460767	-0.000507214	-0.000313733			-0.000454492		
2.19744	19.2331	20.2171			20.0026	-0.000618923	-0.0003329	-0.000382767			-0.000355997		
2.19744	19.2349	20.2183			20.004	-0.000572878	-0.000319915	-0.000268141			-0.000321771		
2.19744	19.2368	20.2196			20.0055	-0.000454702	-0.000462872	-0.000451883			-0.000417189		
2.19744	19.2386	20.2208			20.0069	-0.000667855	-0.000400674	-0.000535071			-0.000491193		
2.19744	19.2404	20.222			20.0084	-0.000548657	-0.000373517	-0.000442041			-0.000280911		
2.19744	19.2422	20.2232			20.0097	-0.000373504	-0.000658882	-0.000477645			-0.000577005		
2.19744	19.2441	20.2244			20.0111	-0.000532712	-0.000361863	-0.000568271			-0.000444737		
2.19744	19.2459	20.2257			20.0124	-0.00058724	-0.000429794	-0.000486557			-0.000473901		
2.19744	19.2477	20.2269			20.0137	-0.000314269	-0.000351549	-0.000411213			-0.000228695		
2.19744	19.2496	20.2281			20.0151	-0.00044605	-0.000295214	-0.000417481			-0.000487328		
2.19744	19.2514	20.2293			20.0164	-0.000453567	-0.000293451	-0.000294237			-0.000454453		
2.19744	19.2532	20.2305			20.0177	-0.00065425	-0.000503948	-0.000540654			-0.000328562		
2.19744	19.2551	20.2318			20.0191	-0.000399198	-0.00037884	-0.000326815			-0.000300454		
2.19744	19.2569	20.233			20.0204	-0.00044458	-0.00043168	-0.000458278			-0.00058249		
2.19744	19.2585	20.2342			20.0218	-0.0004769	-0.000437066	-0.000414455			-0.000514403		
2.19744	19.2598	20.2354			20.0231	-0.000511066	-0.000306596	-0.000512313			-0.000496496		
2.19744	19.2611	20.2366			20.0244	-0.000564145	-0.000444874	-0.000473074			-0.0005586		
2.19744	19.2624	20.2379			20.0258	-0.000498819	-0.000453257	-0.000436593			-0.000412305		
2.19744	19.2637	20.2386			20.0271	-0.000360174	-0.000699086	-0.000546266			-0.000483447		
2.19744	19.265	20.2389			20.0284	-0.00050458	-0.000534109	-0.000440075			-0.000451746		
2.19744	19.2663	20.2392			20.0298	-0.000509255	-0.000522049	-0.000329804			-0.000525678		
2.19744	19.2676	20.2396			20.0311	-0.00035557	-0.000292346	-0.000483729			-0.000349001		
2.19744	19.2689	20.2399			20.0324	-0.000634773	-0.00053449	-0.000349365			-0.000410375		
2.19744	19.2702	20.2403			20.0338	-0.000435775	-0.000399719	-0.000499352			-0.000287771		
2.19744	19.2715	20.2406			20.0351	-0.00031467	-0.000308618	-0.000695658			-0.000226543		
2.19744	19.2728	20.241			20.0364	-0.000445283	-9.81E-05	-0.000284373			-0.0003259		
2.19744	19.2741	20.2413			20.0378	-0.000699964	-0.000393944	-0.000420634			-0.000314588		
2.19744	19.2754	20.2416			20.0391	-0.000294697	-0.000391128	-0.000610507			-0.000613904		
2.19744	19.2767	20.242			20.0405	-0.000583611	-0.000299345	-0.000519655			-0.000532664		
2.19744	19.278	20.2423			20.0418	-0.000469508	-0.0002807	-0.000464163			-0.000358318		
2.19744	19.2793	20.2427			20.0432	-0.000379886	-0.000321708	-0.000545339			-0.000444791		
2.19744	19.2806	20.243			20.0446	-0.00032367	-0.000433355	-0.000598922			-0.000592102		
2.19744	19.2819	20.2434			20.0459	-0.000321147	-0.000531308	-0.000575674			-0.00063173		
2.19744	19.2832	20.2437			20.0473	-0.000369193	-0.000430986	-0.000458686			-0.000650862		
2.19744	19.2845	20.244			20.0487	-0.000367744	-0.000346529	-0.000409039			-0.000435459		
2.19744	19.2858	20.2444			20.0501	-0.000305794	-0.000444278	-0.000503073			-0.000486729		
2.19744	19.2871	20.2447			20.0514	-0.000627761	-0.000413423	-0.000416127			-0.000419557		
2.19744	19.2884	20.2451			20.0528	-0.000339579	-0.000439606	-0.000479022			-0.000638172		
2.19744	19.2897	20.2454			20.0542	-0.000322342	-0.000396877	-0.000365564			-0.00074732		
2.19744	19.291	20.2458			20.0556	-0.000521702	-0.000275014	-0.000370513			-0.000343128		
2.19744	19.2923	20.2461			20.0569	-0.000530215	-0.000490502	-0.000297339			-0.000533338		
2.19744	19.2936	20.2464			20.0583	-0.000486581	-0.000239917	-0.000406793			-0.000436		
2.19744	19.2949				20.0597	-0.000303043	-0.000407451				-0.000624917		
2.19744	19.2962				20.0611	-0.000441029	-0.000381209				-0.000395697		
2.19744	19.2975				20.0624	-0.000346669	-0.000342972				-0.000378882		
2.19744	19.2988				20.0638	-0.000442135	-0.000521483				-0.00064736		
2.19744	19.3001				20.0652	-0.000311039	-0.000139687				-0.00042688		
2.19744	19.3014				20.0666	-0.000268044	-0.000304244				-0.000437122		
2.19744	19.3027				20.068	-0.000378121	-0.000386749				-0.000177643		
2.19744	19.304				20.0696	-0.000474767	-0.000191903				-0.000370052		
2.19744	19.3052				20.0712	-0.000312709	-0.00044128				-0.000527801		
2.19744	19.3065				20.0728	-0.000440172	-0.000432048				-0.000397776		
2.19744	19.3078				20.0744	-0.000438716	-0.00058303				-0.000596886		
2.19744	19.3089				20.076	-0.000554294	-0.000382394				-0.000416969		
2.19744	19.3098				20.0776	-0.000416484	-0.000509768				-0.000462172		
2.19744	19.3106				20.0792	-0.000641938	-0.000537984				-0.000641719		
2.19744	19.3114				20.0808	-0.000444466	-0.00030953				-0.000366397		
2.19744	19.3123				20.0824	-0.000424739	-0.000441228				-0.000452976		
2.19744	19.3131				20.084	-0.000309583	-0.0003513				-0.000481296		
2.19744	19.314				20.0856	-0.000502034	-0.000623589				-0.000413242		
2.19744	19.3148				20.0872	-0.000417702	-0.000207517				-0.00029199		
2.19744	19.3156				20.0888	-0.000574431	-0.000536977				-0.000469318		
2.19744	19.3165				20.0904	-0.000285506	-0.000367901				-0.000533311		
2.19744	19.3173				20.092	-0.000309863	-0.000691168				-0.000238372		
