lap6_19_samp	lap6_20_samp	lap6_21_samp	lap6_22_samp	lap6_23_samp	lap6_24_samp	cur6_19_samp	cur6_20_samp	cur6_21_samp	cur6_22_samp	cur6_23_samp	cur6_24_samp	rp2756
0.540605	0.456779	0.567337	0.428701	0.417242	0.55032	-0.000337813	-9.55437e-05	-9.53334e-05	-0.000117289	-0.000139309	-0.000281218	
0.543925	0.459516	0.570469	0.431192	0.419452	0.553668	-0.000173895	-0.000235009	-0.000197339	-0.000132417	-8.94653e-05	-9.95505e-06	
0.547245	0.462254	0.573601	0.433683	0.421662	0.557017	-0.000112202	-0.000257877	-0.000242455	-0.000353481	-0.000270788	-0.000347744	
0.550565	0.464992	0.576732	0.436174	0.423872	0.560366	-0.00015743	-0.000362817	-0.000157243	-0.000304573	-0.00018363	-0.000378813	
0.553885	0.467729	0.579864	0.438665	0.426083	0.563714	-0.000127606	-0.000318797	-0.000322602	-0.00023167	-0.000212269	-1.40814e-05	
0.557204	0.470467	0.582995	0.441156	0.428293	0.567063	-0.000166831	-0.000314046	-0.000202329	-0.000296918	-0.000172989	-0.000336255	
0.560524	0.473205	0.586127	0.443647	0.430503	0.570412	-0.000156708	-0.000215318	-0.000283161	-0.000259869	-0.000373769	-7.30152e-05	
0.563839	0.475942	0.589259	0.446138	0.432713	0.57376	-8.15645e-05	-0.000223453	-0.00028849	-0.000294782	-0.000293067	-0.000362062	
0.567123	0.47868	0.592388	0.448628	0.434923	0.577102	-0.000359355	-7.88055e-05	-0.000111126	-0.000270665	-9.41598e-05	-5.78939e-05	
0.570406	0.481418	0.595506	0.451119	0.437134	0.580386	-0.00010823	-0.000161895	-0.000494001	-0.00018589	-0.000271795	-0.000119141	
0.573689	0.484155	0.598623	0.45361	0.439344	0.583666	-0.000185753	-0.000218956	-0.000173692	-9.67196e-05	-0.000154719	-0.000248446	
0.576972	0.486893	0.60174	0.456084	0.441554	0.586946	-0.000169104	-0.000190898	-0.000315129	-0.000213543	-7.18035e-05	-0.000208083	
0.580254	0.489624	0.604858	0.458546	0.443765	0.590226	-0.00025709	-0.0002511	-0.000302274	-8.83344e-05	-0.00013867	-0.000202303	
0.583537	0.492351	0.607975	0.461008	0.445975	0.593506	-0.000220496	-0.000200948	-0.000197902	-0.000118385	-0.000299994	-0.000182993	
0.58682	0.495077	0.611092	0.46347	0.448141	0.596785	-0.000146407	-0.00013501	-0.000156697	-0.000243372	-0.000310387	-0.000170423	
0.590103	0.497804	0.614209	0.465932	0.450197	0.600065	-0.000400591	-0.00023587	-3.9944e-05	-0.000350148	-0.000471614	-0.000278538	
0.593386	0.50053	0.617327	0.468394	0.452254	0.603345	-0.000162468	-6.63861e-05	-0.000216729	-3.36035e-05	-0.000174632	-0.0003825	
0.596661	0.503257	0.620444	0.470856	0.45431	0.606625	-0.000257947	-0.000101972	-5.57534e-05	-0.000334816	-0.000122971	-0.000311882	
0.599917	0.505983	0.623561	0.473318	0.456366	0.609898	-2.78142e-05	-0.000332109	-0.000319722	-0.000102749	-0.000207141	-0.000163086	
0.603173	0.508709	0.626669	0.47578	0.458422	0.613151	-0.00028028	-8.13049e-05	-0.000113114	-0.000155087	-0.000211913	-0.000289696	
0.606429	0.511436	0.629776	0.478242	0.460478	0.616404	-0.00027396	-0.000304661	-0.000259949	-9.08761e-05	-0.000271473	-0.000195192	
0.609685	0.514162	0.632882	0.480704	0.462534	0.619657	-9.40506e-05	-8.91102e-05	-3.20063e-05	-0.000203133	-0.000184694	-0.000188235	
0.612941	0.516889	0.635989	0.483165	0.46459	0.62291	-0.000182002	-0.000395769	-0.000101984	-0.000192265	-9.34091e-05	-0.0001539	
0.616197	0.519615	0.639095	0.485627	0.466646	0.626164	-9.17701e-05	-0.000189459	-0.000228621	-0.000165595	-0.000162745	-0.000244273	
0.619453	0.522321	0.642201	0.488089	0.468702	0.629417	-0.000118351	-0.000365602	-0.000273836	-0.000373884	-0.000157867	-0.000472045	
0.622709	0.525021	0.645307	0.49055	0.470758	0.63267	-5.85865e-05	-0.000223085	-0.000287267	-0.000198005	-0.000388178	-0.000163206	
0.625965	0.527721	0.648414	0.492781	0.472814	0.635923	-0.000185821	-0.000162522	-0.000239352	-0.000277071	-0.000362968	-0.000133148	
0.629203	0.530421	0.65152	0.49493	0.47487	0.639176	-0.000307397	-0.000135186	-0.000242938	-0.000207947	-0.000207909	-0.000240503	
0.632394	0.533121	0.654626	0.497079	0.476926	0.642419	-0.000212281	-0.000299156	-0.000271801	-0.000316318	-0.000234822	-0.000233292	
0.635585	0.535821	0.657747	0.499229	0.478983	0.645637	-0.000167942	-0.000241887	-0.000135471	-0.000220853	-0.000267773	-0.000241043	
0.638776	0.538521	0.660875	0.501378	0.481039	0.648854	-2.1493e-05	-0.00030647	-0.000224919	-0.000208288	-0.000104961	-0.000304229	
0.641968	0.541221	0.664003	0.503527	0.48303	0.652072	-0.000213251	4.20244e-06	-0.000371027	-0.000130153	-9.78126e-06	-0.000163621	
0.645159	0.543921	0.667131	0.505677	0.484923	0.65529	-0.000321829	-0.000294964	-3.21208e-05	-0.000145334	-0.000202251	-0.00016037	
0.64835	0.54662	0.670259	0.507826	0.486816	0.658507	-0.00046187	-0.000127737	-0.000482728	-0.000217802	-0.000176426	-0.00028932	
0.651541	0.54932	0.673387	0.509975	0.488709	0.661725	-0.00013799	-0.00026739	-0.00021365	-0.000247504	-5.24284e-06	-0.000365017	
0.654732	0.55202	0.676515	0.512125	0.490602	0.664943	-0.00010616	-0.000167749	-0.00048106	-0.000266689	-0.000259628	-0.000132861	
0.657923	0.554698	0.679643	0.514274	0.492494	0.668161	-9.02079e-05	-0.000346925	-0.000291302	-0.000481054	-0.000266505	-0.000379187	
0.661113	0.557371	0.682771	0.516423	0.494387	0.671378	-0.00034496	-0.000294829	-0.000314201	-9.66271e-05	-0.000373648	-9.66342e-05	
0.664195	0.560043	0.685899	0.518573	0.49628	0.67459	-0.000351064	-0.000199403	-0.000169116	-0.000209551	-0.000233265	-1.40319e-05	
0.667247	0.562716	0.689018	0.520723	0.498173	0.67769	-0.000152464	-0.000227353	-0.00023595	-0.00010337	-3.98948e-05	-0.00019692	
0.6703	0.565389	0.692118	0.522969	0.500066	0.680778	-0.000241803	-0.000188757	-0.000206335	-0.000131563	-0.000125206	-6.14965e-05	
0.673352	0.568061	0.695219	0.525251	0.501959	0.683865	-0.00019556	-0.00025548	-0.000170996	-0.00015948	-0.00019481	-0.000378724	
0.676405	0.570734	0.698319	0.527533	0.503852	0.686952	-0.000139573	-0.000170894	-0.000217497	-0.000268584	-0.000308285	-0.000368673	
0.679457	0.573407	0.70142	0.529815	0.505745	0.69004	-9.54724e-05	-0.00030913	-0.00029768	-0.000169774	-0.00024353	-0.000320172	
0.682509	0.576079	0.70452	0.532096	0.507638	0.693127	-0.000226065	-0.000157583	-0.000406263	-0.000106701	-0.000292162	-0.00025332	
0.685562	0.578752	0.707621	0.534378	0.509531	0.696215	-0.00036164	-4.92748e-05	-0.000361653	-6.49485e-05	-0.00027539	-0.000284651	
0.688614	0.581425	0.710722	0.53666	0.511424	0.699302	-0.000157648	-0.00024186	-0.000127109	-0.000247961	-2.5913e-05	-3.97103e-05	
0.691667	0.584097	0.713822	0.538941	0.513317	0.702389	-4.49193e-05	-0.000247138	-0.000204017	-0.000260556	-0.000320157	-0.000123054	
0.694718	0.586742	0.716923	0.541223	0.51521	0.705477	-0.000277543	-9.68878e-05	-0.000253005	-6.62127e-05	-0.000216309	-0.000320223	
0.697648	0.589372	0.720023	0.543505	0.517092	0.708552	-0.000234649	-0.000219452	-0.000191812	-0.000250784	-0.000184913	-7.61432e-05	
0.700542	0.592001	0.723068	0.545786	0.518839	0.711481	-0.000200515	-8.73433e-05	-0.000420416	-0.000171934	-6.54654e-05	-0.000127123	
0.703436	0.594631	0.726099	0.548068	0.520574	0.714397	-0.000330589	-0.00023542	-0.000322781	-0.000197899	-0.000278183	-0.000224211	
0.706331	0.597261	0.729129	0.55035	0.522309	0.717312	-0.00040003	-0.000139061	-9.51357e-05	-8.40858e-05	-0.000293095	-0.000326032	
0.709225	0.59989	0.732159	0.552693	0.524044	0.720228	-7.06672e-05	-7.70235e-05	-0.00024343	-0.00040783	-7.20279e-05	-4.0662e-05	
0.712119	0.602519	0.73519	0.555102	0.525779	0.723144	-9.43068e-05	-0.000123573	-0.000230562	-0.000306205	-7.38744e-05	-0.000185163	
0.715013	0.605149	0.73822	0.557511	0.527515	0.72606	-0.000176169	-0.000157236	-0.00030064	-0.000133384	-0.000241133	-7.03102e-05	
0.717907	0.607779	0.741251	0.55992	0.52925	0.728976	-0.000384255	1.58225e-05	-0.000266286	-0.000190962	-0.000477274	-0.000373145	
0.720801	0.610408	0.744281	0.562329	0.530985	0.731892	-5.38932e-05	-0.000271847	-0.000406107	1.85815e-05	-0.000138484	-0.000156748	
0.723696	0.613037	0.747311	0.564738	0.53272	0.734808	-0.000275927	-0.000170486	-0.000174785	-0.000267009	-0.000115277	-0.000200223	
0.726589	0.615667	0.750342	0.567147	0.534455	0.737723	-0.000106491	-0.000173169	-0.000286845	-0.000172404	-8.45178e-05	-0.000171242	
0.729453	0.618283	0.753368	0.569556	0.53619	0.740639	-0.000286232	-0.000187186	-8.93051e-05	-0.000241211	-0.000226024	-7.37111e-05	
0.732221	0.620867	0.756323	0.571965	0.537926	0.743485	-0.000209843	-3.73164e-05	-0.000128649	-0.000320215	-0.000187527	-0.000101382	
0.734988	0.623451	0.759268	0.574374	0.539661	0.746272	-0.000126722	-3.00535e-05	-0.000243048	-0.000190458	-0.000245135	-0.00030973	
0.737754	0.626034	0.762214	0.576783	0.541396	0.74906	-0.000154193	-0.000112742	-0.000337333	-1.6337e-05	-0.000275657	1.63181e-05	
0.74052	0.628618	0.76516	0.579193	0.543131	0.751847	-9.74613e-05	-0.00022937	-6.99037e-05	-0.000238313	3.83152e-06	-0.000224857	
0.743287	0.631201	0.768106	0.581601	0.544866	0.754634	-0.000142317	-0.000270868	-0.000239437	-0.000254387	-0.00031113	-0.000393155	
0.746053	0.633785	0.771052	0.584009	0.546601	0.757421	-0.000286019	-0.000214239	-0.00013059	-8.29385e-05	-0.000259372	-0.000482037	
0.748819	0.636368	0.773997	0.586365	0.548336	0.760209	-6.62448e-05	-0.000330805	-0.000304753	-0.000111006	7.98439e-06	-0.000475911	
0.751586	0.638951	0.776943	0.588712	0.550072	0.762996	-0.000390327	-0.000249011	-0.000284202	-3.76987e-05	-0.000350947	-7.29686e-05	
0.754353	0.641535	0.779889	0.59106	0.551804	0.765783	-0.000363764	-0.000185639	-0.000171858	-0.000283296	-0.00031738	-0.000299752	
0.757119	0.644118	0.782835	0.593407	0.553416	0.76857	-6.79733e-05	-0.000202738	-0.000209576	-0.000225818	-0.000296746	-0.00012964	
0.759886	0.646702	0.785779	0.595754	0.555001	0.771357	-0.000151886	-0.000173134	-0.000146552	-0.000192896	-7.63889e-06	-0.000202497	
0.76264	0.649285	0.788695	0.598101	0.556586	0.774144	-0.000170347	-9.62277e-05	-0.000173261	-0.000168646	-0.000185694	-0.000268164	
0.765386	0.651837	0.791608	0.600448	0.558172	0.776872	-0.000156239	-0.000323613	-0.000157662	-0.000359044	-0.000134602	-0.000156296	
0.768133	0.654283	0.794522	0.602796	0.559757	0.779577	-0.000381189	-0.000138536	-0.000299559	-0.000162629	-0.000187037	-0.000140376	
0.770879	0.656728	0.797435	0.605143	0.561343	0.782282	-0.00027775	-0.000327608	-0.000119143	-6.93843e-05	-0.000470667	-0.0002952	
0.773625	0.659173	0.800349	0.60749	0.562928	0.784988	-0.00017075	-9.83857e-05	-0.000100299	-8.8392e-05	-0.000132742	-0.00024776	
0.776372	0.661618	0.803262	0.609837	0.564514	0.787693	-0.000182303	-0.000371179	-0.000188524	-0.000164542	-8.20758e-05	-0.000234915	
0.779119	0.664062	0.806176	0.612185	0.566099	0.790398	-0.000187887	-0.000109361	-0.000138576	-0.000121945	-0.000229208	-5.56088e-05	
0.781865	0.666507	0.809089	0.614532	0.567684	0.793103	-0.000368628	-0.000448597	-0.000263571	-8.41562e-05	-0.000362595	-0.000202797	
0.784611	0.668952	0.812002	0.616877	0.56927	0.795809	-0.000194826	-0.000277131	-0.000378056	-0.000249836	-0.000141489	4.27455e-06	
0.787358	0.671397	0.814916	0.619174	0.570855	0.798514	-0.000259121	-0.000179538	-0.000166824	-0.000420717	-0.000177151	-0.000351374	
0.790104	0.673842	0.817829	0.621465	0.572441	0.801219	-0.000288982	-0.000427964	-6.26833e-05	-0.000177014	-8.34227e-05	-8.37975e-05	
0.792852	0.676286	0.820688	0.623756	0.574026	0.803924	-0.000238795	-0.000343326	-9.4519e-05	-0.000267873	3.19959e-05	-7.40134e-05	
0.795612	0.678731	0.823425	0.626047	0.575612	0.806629	-0.000180019	-0.000193701	-0.000157573	-6.36265e-05	-0.000288815	-7.13153e-05	
0.798373	0.681176	0.826162	0.628338	0.577197	0.8093	-0.000194314	-0.000185393	-9.14809e-05	-0.000261558	-0.000201923	-0.000336119	
0.801133	0.683621	0.828899	0.630629	0.578783	0.811955	-0.000195894	-0.000185053	-0.000218363	-0.000183606	-0.000188541	-0.00014636	
0.803894	0.686008	0.831636	0.63292	0.580368	0.81461	-0.000203412	-0.000300582	-0.000206415	-0.000147869	-0.000470001	-0.000237092	
0.806655	0.688332	0.834373	0.635212	0.581954	0.817264	-0.000187733	-0.000233892	-0.000379387	-0.000281072	-0.000271416	-0.00013607	
0.809415	0.690657	0.83711	0.637503	0.583539	0.819919	-0.000106202	-0.000106942	-0.000305117	-0.000258327	-0.000191233	-0.00030962	
0.812176	0.692982	0.839847	0.639794	0.585124	0.822574	-0.000155913	-0.000111795	-0.000376418	-0.000307708	-0.000161451	-9.43578e-05	
0.814937	0.695307	0.842584	0.642085	0.586684	0.825229	-0.000190733	-0.000354374	-0.000281666	-0.000451627	-0.000275636	-0.000162057	
0.817698	0.697632	0.845321	0.644376	0.588162	0.827884	-0.000212769	-0.000447918	-0.000369481	-0.00020966	-4.75488e-05	-0.000190336	
0.820458	0.699956	0.848058	0.646667	0.589639	0.830539	-0.00032531	-0.000110382	-0.000129592	-0.000261783	-0.000264062	-0.000447841	
0.823219	0.702281	0.850795	0.648958	0.591116	0.833193	-0.00046703	-0.000135404	-0.000112322	-0.000195626	-9.71015e-05	-0.000264562	
0.825969	0.704606	0.853527	0.65122	0.592593	0.835848	-0.000233549	-0.000169107	-5.49209e-05	-0.000301653	-0.000192858	-0.000187239	
0.828693	0.706931	0.85612	0.653397	0.594071	0.838503	-0.000203057	-0.000249995	-0.000184021	-0.000284318	-0.00015342	-0.000114429	
0.831417	0.709256	0.858688	0.655574	0.595548	0.841142	-0.000289287	-9.01969e-05	-0.000177397	-0.000117816	-0.00028523	-8.86506e-05	
0.834141	0.711581	0.861256	0.65775	0.597026	0.843768	-0.000295916	-0.000102499	-4.97622e-05	-8.16872e-05	-0.000189615	-0.00023738	
0.836865	0.713906	0.863824	0.659926	0.598503	0.846393	-0.000211089	-3.40735e-05	-0.000192424	-0.000387746	-0.000218622	-0.000212025	
0.839588	0.71623	0.866391	0.662103	0.59998	0.849019	-0.00020999	-0.000378684	-3.05865e-05	-0.000246533	-0.000459009	-0.000272837	
0.842312	0.718533	0.868959	0.664279	0.601457	0.851645	-0.000393655	-0.000141204	-0.000213229	-0.000108784	-0.000149371	-0.000236956	
0.845036	0.720803	0.871527	0.666455	0.602934	0.85427	-0.000113024	-2.33434e-05	-6.77286e-05	-0.000293049	-0.000164535	-0.0001773	
0.84776	0.723072	0.874095	0.668632	0.604412	0.856896	-0.000179015	-0.000306971	-0.000344233	-9.76464e-05	-0.000168547	-0.000387513	
0.850484	0.725341	0.876663	0.670808	0.605889	0.859521	-0.00025138	-0.000245738	-0.000557686	-0.000178791	-0.000180924	-0.000291086	
0.853208	0.727611	0.87923	0.672985	0.607366	0.862147	-0.000124407	-0.000302932	-0.000343627	-0.00035941	-0.000240101	-0.000103691	
0.855932	0.72988	0.881798	0.675161	0.608843	0.864772	-0.000249168	-0.000425136	-4.73638e-05	-0.000260606	-0.00027575	-0.000247871	
0.85864	0.732149	0.884366	0.677337	0.61032	0.867398	-0.000184561	-0.000278738	-0.000127689	-0.000460289	-0.000179867	-0.000331466	
0.861324	0.734419	0.886934	0.679513	0.611798	0.870023	-0.000299508	-9.88634e-05	-8.47718e-05	-0.00014753	-0.000168667	-0.000193671	
0.864009	0.736688	0.889403	0.68169	0.613275	0.87265	-0.000159356	-9.907e-05	-0.000353694	-0.000236337	-0.000420796	-0.00013496	
0.866694	0.738957	0.891816	0.683865	0.614752	0.875279	-0.000282992	-0.000251877	-0.0001762	-0.000168259	-0.00027861	-0.000175176	
0.869378	0.741227	0.894229	0.686039	0.616229	0.877907	-0.000382474	-6.88846e-05	-0.000238032	-0.000207122	-0.000335558	-0.000126929	
0.872063	0.743496	0.896642	0.688213	0.617708	0.880536	-0.000296874	-0.000238832	-0.000231337	-0.000274681	-3.9682e-05	-0.000266753	
0.874747	0.745765	0.899054	0.690387	0.619209	0.883164	-0.000205427	-0.000428909	-0.000160172	-3.30031e-05	-8.01617e-05	-6.7251e-05	
0.877431	0.748037	0.901467	0.692561	0.620712	0.885793	-0.000235793	-0.000265667	-0.000339411	-0.000293034	-0.000201499	-0.000270735	
0.880116	0.750379	0.90388	0.694736	0.622216	0.888421	-0.000233456	-0.000288984	-0.000344231	-0.000204144	-0.000238466	-0.000302033	
0.882801	0.752737	0.906293	0.69691	0.623719	0.89105	-0.000134928	-0.000299936	-8.78477e-05	-0.000273957	2.18182e-05	-0.000287196	
0.885485	0.755095	0.908705	0.699084	0.625222	0.893678	-0.000158216	-0.000204061	-7.92988e-05	-3.88027e-05	-0.000232673	-0.000124891	
0.888169	0.757453	0.911118	0.701258	0.626725	0.896307	-0.000305291	-0.000139313	-0.00025208	-0.000153949	-0.000306587	-0.000185648	
0.890865	0.759811	0.913531	0.703433	0.628229	0.898936	-0.000125922	-0.000256608	-0.000130103	-0.000172265	-0.000236144	-0.000399104	
0.893568	0.762168	0.915944	0.705607	0.629732	0.901564	-0.000196316	-0.000295134	-0.000266416	-8.51395e-05	-0.000344707	-0.000122033	
0.896272	0.764526	0.918357	0.707781	0.631235	0.904219	-0.00015591	-0.000284345	-0.000237686	-0.000400885	-0.000242084	-0.000245194	
0.898975	0.766884	0.920763	0.709955	0.632738	0.906902	-9.19403e-05	-0.000338641	-0.000221183	-0.000170601	-0.000184124	-0.000239745	
0.901679	0.769242	0.923115	0.712129	0.634242	0.909586	-0.000263961	-0.000153759	-0.000117551	-7.68429e-05	-0.00010048	-0.000102902	
0.904382	0.7716	0.925463	0.714311	0.635745	0.912269	-0.000192717	-0.000167685	-0.000101404	-7.5201e-05	-5.71807e-05	-0.000114368	
0.907086	0.773957	0.927812	0.716529	0.637248	0.914953	-0.000175867	-0.000192397	-0.000145091	-0.000359843	-0.000168825	-0.000239853	
0.909789	0.776315	0.93016	0.718747	0.638751	0.917636	-0.000251802	-0.000162841	-3.06318e-05	-6.57468e-05	-0.000269448	-0.000117	
0.912493	0.778673	0.932508	0.720966	0.640254	0.920319	-0.000280153	-0.000275101	-0.000148753	-0.000192348	-0.00020115	-0.000198504	
0.915197	0.781059	0.934856	0.723184	0.641758	0.923003	-0.000340985	-0.000268536	-7.5606e-05	-0.000121615	-0.00035781	-0.000204762	
0.9179	0.783465	0.937204	0.725403	0.643261	0.925686	-0.000221562	-0.000244984	-9.37827e-05	-0.000463767	-0.000308665	-0.000173023	
0.920604	0.785871	0.939552	0.727621	0.644764	0.928369	-5.34462e-05	-0.000243853	-0.000374141	-0.000351735	-0.000223642	-0.000347548	
0.923298	0.788278	0.9419	0.72984	0.646268	0.931053	-0.000292331	-0.000148989	-0.00032393	-0.000296128	-0.000135706	-0.000277664	
0.925987	0.790684	0.944248	0.732058	0.647771	0.933744	-0.000286753	-0.000345786	-0.0003722	-0.00036623	-0.000136587	-0.000406061	
0.928677	0.79309	0.946596	0.734277	0.649306	0.936523	-9.68724e-05	-0.000322251	-0.000224298	-0.00021629	-0.000208074	-7.09746e-05	
0.931367	0.795497	0.948944	0.736495	0.650867	0.93931	-0.000342476	-0.00035969	-8.76661e-05	-0.000123376	-0.000279703	-0.000102957	
0.934057	0.797903	0.951292	0.738714	0.652429	0.942097	-8.05459e-05	-0.000143954	-0.000165912	-0.000345612	-0.000245395	-0.000259301	
0.936746	0.80031	0.953656	0.740932	0.653991	0.944884	-0.000112876	-0.000152855	-0.000316257	-0.00040871	-0.000241161	-0.000126347	
0.939436	0.802716	0.956032	0.743151	0.655553	0.947671	-7.64173e-05	-0.000290454	-0.000116421	-0.000358603	-0.000367206	-0.00034583	
0.942125	0.805122	0.958408	0.745376	0.657115	0.950458	-0.000136264	-0.000217694	1.80278e-05	-0.000171222	-0.000321329	-0.000189305	
0.944815	0.807528	0.960783	0.747645	0.658676	0.953245	-0.000149714	-0.000254561	-0.000464243	-0.000223895	-0.000209876	-5.81315e-05	
0.947505	0.809935	0.963158	0.749917	0.660238	0.956032	-0.000244747	-0.000254786	-8.39635e-05	-0.000270142	-0.000195942	-3.18948e-05	
0.950194	0.812395	0.965534	0.752188	0.6618	0.95882	-0.00010028	-9.60248e-05	-0.000189429	-4.25912e-05	-0.000345856	-0.000235915	
0.952884	0.814877	0.96791	0.754459	0.663361	0.961607	-0.000280837	-0.000434285	-0.000120091	-9.65169e-05	-0.000268976	-6.4501e-05	
0.955543	0.817359	0.970286	0.75673	0.664923	0.964394	-7.58409e-05	-0.000210412	-9.41114e-05	-0.000359189	-0.000283323	-0.000160345	
0.958181	0.819841	0.972661	0.759002	0.666485	0.967227	-0.000362263	-0.000346822	-0.000286961	-0.000322846	-0.000215741	-0.000305784	
0.960819	0.822323	0.975037	0.761273	0.668047	0.970074	-0.000301506	-0.000314183	-0.000267964	-0.000298153	-0.000260849	-0.000322618	
0.963456	0.824805	0.977412	0.763544	0.669608	0.97292	-0.000349466	-9.64358e-05	-2.01333e-05	-0.000218936	-1.46369e-05	-0.000313901	
0.966094	0.827287	0.979788	0.765815	0.67117	0.975767	-7.20057e-05	-0.000245012	-0.000393399	-0.000267817	-0.000269443	-0.000121893	
0.968732	0.829769	0.982163	0.768087	0.672732	0.978613	-0.000313267	-0.000364724	-2.16075e-05	-0.00011481	-0.000286728	-0.000288643	
0.97137	0.832251	0.984556	0.770358	0.674293	0.98146	-7.3751e-05	-0.000309753	-0.00026	-0.000324244	-5.80503e-05	-0.000199197	
0.974007	0.834733	0.986975	0.772629	0.675855	0.984306	-0.000359061	-0.000215727	-1.25058e-05	-0.000247668	-0.000230004	-9.5491e-05	
0.976645	0.837215	0.989394	0.774901	0.677417	0.987153	-0.000206437	-0.00022038	-0.00020079	-0.000152259	-0.000219114	-0.000353735	
0.979283	0.839697	0.991813	0.777172	0.678979	0.989999	-0.000164859	-0.000256347	-0.000107245	-0.000282414	-0.000272087	-0.000101794	
0.981921	0.842194	0.994232	0.779449	0.68054	0.992846	-0.000203869	-0.000105971	-0.000297672	-0.000129199	-9.94557e-05	-0.000113873	
0.984559	0.844747	0.996651	0.781725	0.682092	0.995692	-0.000277215	-0.000185464	-0.000143508	-0.000198193	-0.000147556	-0.000189747	
0.987193	0.847301	0.99907	0.784001	0.683642	0.99852	1.58776e-05	-8.42374e-05	-4.01815e-05	-0.000228181	-0.000129182	-0.000160324	
0.989723	0.849854	1.00149	0.786278	0.685192	1.00131	-6.84354e-05	-6.86536e-05	-0.000102818	-0.000297637	-0.000196822	-0.000255612	
0.992234	0.852408	1.00391	0.788554	0.686742	1.0041	-0.00026837	-0.000364235	-9.32552e-05	-0.000100151	-0.000320885	-0.000182221	
0.994744	0.854962	1.00633	0.79083	0.688292	1.0069	-0.000394791	-0.000498138	-0.000348478	-0.000190995	-0.000365626	-0.000158731	
0.997254	0.857516	1.00875	0.793107	0.689843	1.00969	-0.000177334	-0.000222473	-0.000324433	-0.000351718	-0.00019661	-0.000203967	
