lap3_7_samp	lap3_8_samp	lap3_9_samp	lap3_10_samp	lap3_11_samp	lap3_12_samp	rp1	cur3_8_samp	cur3_9_samp	cur3_10_samp	cur3_11_samp	cur3_12_samp
0.185226	0.192557	0.458756	0.0511143	0.175392	0.214812	-0.0606659	-0.000881342	-0.000659571	-0.000653775	-0.000900283	-0.000747983
0.186077	0.193896	0.460422	0.0516134	0.17714	0.215214	-0.061025	-0.000973172	-0.00101928	-0.000885046	-0.000744949	-0.000623301
0.186928	0.195236	0.462088	0.0521124	0.178889	0.215617	-0.0609491	-0.000735934	-0.000795001	-0.000786754	-0.00075661	-0.000872115
0.18778	0.196576	0.463753	0.0526114	0.180637	0.216019	-0.0608355	-0.000728875	-0.000860023	-0.000655382	-0.000794713	-0.00103745
0.188631	0.197915	0.465419	0.0531104	0.182386	0.216422	-0.0611483	-0.000933662	-0.000675442	-0.000859977	-0.000924454	-0.000940235
0.189482	0.199255	0.467085	0.0536094	0.184134	0.216824	-0.0616523	-0.000942174	-0.000828066	-0.000796706	-0.000856518	-0.00106829
0.190333	0.200595	0.468751	0.0541083	0.185883	0.217226	-0.0619567	-0.000824693	-0.000988957	-0.000581839	-0.000839317	-0.000972369
0.191184	0.201934	0.470417	0.0546075	0.187631	0.217629	-0.0620913	-0.000807967	-0.000816779	-0.00104498	-0.000772092	-0.00103861
0.192036	0.203274	0.472083	0.0551065	0.18938	0.218031	-0.0613079	-0.00104439	-0.000906372	-0.000807653	-0.000728705	-0.000822449
0.192887	0.204614	0.473749	0.0556056	0.191128	0.218434	-0.0606549	-0.00077833	-0.000885807	-0.000944728	-0.000876473	-0.000696857
0.193738	0.205953	0.475415	0.0561048	0.192877	0.218836	-0.0614484	-0.000895983	-0.000788878	-0.000885225	-0.000843419	-0.00106047
0.194589	0.207293	0.477081	0.056604	0.194625	0.219239	-0.0612791	-0.000976359	-0.000717146	-0.000746613	-0.000535305	-0.000988613
0.19544	0.208633	0.478747	0.0571031	0.196373	0.219641	-0.0608348	-0.000981743	-0.000961769	-0.000794262	-0.000759258	-0.000807269
0.196292	0.209972	0.480413	0.0576021	0.198122	0.220044	-0.0608433	-0.000795424	-0.000839352	-0.000843764	-0.000869527	-0.00104838
0.197143	0.211312	0.482078	0.0581012	0.19987	0.220446	-0.0597912	-0.000767508	-0.000871669	-0.000807312	-0.000822492	-0.000851489
0.197994	0.212652	0.483744	0.0586003	0.201619	0.220849	-0.0602578	-0.000912097	-0.000845417	-0.000879956	-0.000686844	-0.000769461
0.198845	0.213992	0.48541	0.0590994	0.203367	0.221251	-0.0608693	-0.000919325	-0.000941018	-0.000657787	-0.000774831	-0.000833294
0.199716	0.215331	0.487076	0.0596598	0.205067	0.221653	-0.0604746	-0.000883299	-0.000835432	-0.000788939	-0.000747338	-0.000905356
0.200618	0.216671	0.488742	0.0604077	0.206657	0.222056	-0.0600806	-0.000863611	-0.000894179	-0.000746346	-0.000947018	-0.000925879
0.201521	0.218009	0.490408	0.0611572	0.208247	0.222458	-0.0602673	-0.000816879	-0.000758747	-0.00087235	-0.000954529	-0.0007413
0.202423	0.219348	0.492074	0.0619068	0.209837	0.222861	-0.061238	-0.000813778	-0.000672405	-0.000783414	-0.000920951	-0.000965132
0.203326	0.220686	0.49374	0.0626563	0.211426	0.223263		-0.000794028	-0.00088459	-0.000667086	-0.000687041	-0.000740011
0.204228	0.222024	0.495406	0.0634058	0.213016	0.223665		-0.000866441	-0.00105218	-0.000892536	-0.000743064	-0.00088279
0.205131	0.223363	0.497072	0.0641555	0.214606	0.224068		-0.000671313	-0.000874598	-0.000702117	-0.000860974	-0.000746754
0.206033	0.224701	0.498573	0.0649052	0.216195	0.22447		-0.000929212	-0.000697445	-0.00085756	-0.000766192	-0.0008634
0.206936	0.22604	0.499675	0.0656548	0.217785	0.224873		-0.00105815	-0.00102411	-0.00100616	-0.000714074	-0.000842248
0.207838	0.227378	0.500776	0.0664043	0.219375	0.225275		-0.00112341	-0.000859778	-0.000983219	-0.00065566	-0.000953879
0.20874	0.228717	0.501876	0.0671539	0.220964	0.225678		-0.000890053	-0.000921994	-0.00100877	-0.000904876	-0.000747156
0.209643	0.230055	0.502976	0.0679034	0.222554	0.22608		-0.000722518	-0.000991566	-0.000697622	-0.000867759	-0.00100865
0.210545	0.231394	0.504077	0.0686531	0.224143	0.226483		-0.000902472	-0.000946191	-0.000929946	-0.000803303	-0.000626077
0.211448	0.232732	0.505177	0.0694026	0.225733	0.226885		-0.000723987	-0.00101115	-0.00058049	-0.000738673	-0.000705591
0.21235	0.234071	0.506277	0.0701522	0.227323	0.227287		-0.000949184	-0.000903726	-0.0010191	-0.000847886	-0.000781704
0.213253	0.235409	0.507378	0.0709018	0.228912	0.22769		-0.000873578	-0.000623842	-0.00082734	-0.000824836	-0.000726196
0.214156	0.236747	0.508478	0.0716513	0.230502	0.228092		-0.000814755	-0.0010152	-0.000818032	-0.000864241	-0.000962228
0.215058	0.238086	0.509578	0.0724009	0.232091	0.228495		-0.000581025	-0.000971903	-0.000782027	-0.000794938	-0.000778113
0.215961	0.239424	0.510678	0.0731504	0.233681	0.228897		-0.000813131	-0.000916287	-0.000931844	-0.000778557	-0.000713532
0.216863	0.240763	0.511779	0.0739	0.235271	0.2293		-0.000863803	-0.000820468	-0.000701245	-0.000836784	-0.000892656
0.217766	0.242101	0.512879	0.0746496	0.23686	0.229702		-0.000823184	-0.000826809	-0.00101959	-0.000773066	-0.00102134
0.218668	0.24344	0.513979	0.0753993	0.23845	0.230104		-0.000892987	-0.000905233	-0.000753293	-0.000849999	-0.00094997
0.219571	0.244778	0.515079	0.0761489	0.240039	0.230507		-0.000659163	-0.0010323	-0.000805665	-0.000914493	-0.000963724
0.220473	0.246117	0.51618	0.0768985	0.241629	0.230909		-0.000781107	-0.000902629	-0.000933663	-0.000835669	-0.000790321
0.221375	0.247455	0.51728	0.077648	0.243211	0.231312		-0.000593727	-0.000852069	-0.000876864	-0.000838899	-0.000736537
0.222278	0.248794	0.51838	0.0783976	0.244557	0.231714		-0.000778948	-0.000844261	-0.000781569	-0.000881471	-0.000881577
0.22318	0.25013	0.51948	0.0791471	0.245865	0.232117		-0.000902415	-0.000771508	-0.00087729	-0.000713451	-0.000823826
0.224083	0.251397	0.520581	0.0798966	0.247173	0.232519		-0.000680951	-0.000788116	-0.000842837	-0.000914943	-0.000707633
0.224985	0.25265	0.521681	0.0806461	0.24848	0.232921		-0.00080917	-0.000721416	-0.000960929	-0.000907301	-0.000912384
0.225888	0.253904	0.522781	0.0813957	0.249788	0.233324		-0.000924217	-0.000827096	-0.00102822	-0.000751366	-0.000959086
0.22679	0.255157	0.523882	0.0821452	0.251095	0.233726		-0.000972201	-0.000955603	-0.000681982	-0.000663325	-0.000940585
0.227696	0.25641	0.524982	0.0828948	0.252403	0.234129		-0.0011423	-0.000863595	-0.000959327	-0.000854504	-0.000745758
0.228695	0.257664	0.526082	0.0836444	0.253711	0.234531		-0.000795315	-0.000860884	-0.000761512	-0.000830529	-0.000822253
0.229709	0.258917	0.527182	0.0843939	0.255018	0.234934		-0.00100434	-0.000765808	-0.000724666	-0.000861719	-0.000505732
0.230724	0.260171	0.528282	0.0851434	0.256326	0.235336		-0.000790597	-0.000960287	-0.000962086	-0.000787439	-0.000667521
0.231738	0.261424	0.529383	0.085894	0.257634	0.235738		-0.000808534	-0.000821326	-0.000877224	-0.000951333	-0.000754816
0.232753	0.262678	0.530483	0.0867585	0.258941	0.236141		-0.000870864	-0.000827371	-0.000665113	-0.000942746	-0.000826151
0.233767	0.263931	0.531583	0.0876596	0.260249	0.236543		-0.00100046	-0.00103355	-0.0007441	-0.000914118	-0.000884555
0.234782	0.265184	0.532684	0.0885604	0.261557	0.236946		-0.000586717	-0.000863757	-0.000763024	-0.000874856	-0.000720282
0.235796	0.266438	0.533784	0.0894612	0.262865	0.237348		-0.000914585	-0.000747059	-0.00091826	-0.00086861	-0.00110812
0.236811	0.267691	0.534884	0.0903621	0.264172	0.23775		-0.000849126	-0.00105786	-0.000887896	-0.000691534	-0.000781184
0.237826	0.268945	0.535985	0.091263	0.26548	0.238153		-0.000839451	-0.000905042	-0.000730827	-0.000924508	-0.000931712
0.23884	0.270198	0.537085	0.092164	0.266788	0.238555		-0.000725269	-0.000872003	-0.000751206	-0.000985316	-0.000992049
0.239855	0.271452	0.538185	0.0930649	0.268095	0.238958		-0.000914619	-0.000986391	-0.000770357	-0.000953442	-0.0010601
0.240869	0.272705	0.539285	0.0939657	0.269403	0.23936		-0.000912844	-0.000825784	-0.000920333	-0.0008906	-0.000774325
0.241884	0.273959	0.540386	0.0948667	0.270711	0.239763		-0.000854474	-0.000855121	-0.000824613	-0.000717065	-0.00099993
0.242899	0.275212	0.541486	0.0957675	0.272018	0.240165		-0.000807534	-0.000862188	-0.000704957	-0.000719373	-0.000912614
0.243913	0.276466	0.542586	0.0966683	0.273326	0.240567		-0.00103821	-0.000924034	-0.00091402	-0.00102285	-0.000914465
0.244928	0.277719	0.543687	0.0975692	0.274634	0.24097		-0.000962951	-0.0010081	-0.000798406	-0.000866881	-0.00109077
0.245942	0.278973	0.544787	0.0984702	0.275942	0.241372		-0.000939106	-0.000820448	-0.000609883	-0.00060504	-0.00100145
0.246957	0.280226	0.545887	0.099371	0.277249	0.241775		-0.000655901	-0.000821265	-0.00083876	-0.00101927	-0.000895556
0.247972	0.28148	0.546987	0.100272	0.278557	0.242177		-0.000769523	-0.000899877	-0.000738239	-0.000990206	-0.000988612
0.248986	0.282733	0.548087	0.101173	0.279865	0.24258		-0.000749657	-0.000879158	-0.000898282	-0.000862835	-0.000776136
0.250001	0.283987	0.549188	0.102074	0.281172	0.242982		-0.000958195	-0.000723037	-0.000800293	-0.000867077	-0.000939425
0.251015	0.28524	0.550288	0.102974	0.28248	0.243384		-0.000785217	-0.000994365	-0.000874488	-0.000740012	-0.000939926
0.25203	0.286493	0.551388	0.103875	0.283788	0.243787		-0.000812344	-0.000703963	-0.000729446	-0.00099413	-0.00090476
0.253044	0.287644	0.552489	0.104776	0.285096	0.244189		-0.0007195	-0.000817012	-0.000780998	-0.000901278	-0.000923796
0.254058	0.288738	0.553589	0.105677	0.286403	0.244592		-0.00103081	-0.000796633	-0.00088095	-0.000943673	-0.000953314
0.255073	0.289831	0.554689	0.106578	0.287711	0.244994		-0.000831443	-0.000919786	-0.000722155	-0.00109356	-0.000804825
0.256087	0.290924	0.555789	0.107479	0.289019	0.245397		-0.000884601	-0.000926271	-0.00101985	-0.000904367	-0.000834578
0.257102	0.292017	0.556889	0.108379	0.290298	0.245799		-0.000777436	-0.000938679	-0.000880051	-0.00074639	-0.000997867
0.258116	0.29311	0.55799	0.10928	0.29122	0.246202		-0.00099855	-0.000872797	-0.000966235	-0.00102693	-0.000717444
0.25913	0.294203	0.55909	0.110181	0.29211	0.246604		-0.000883843	-0.000961262	-0.000671212	-0.00106958	-0.000943189
0.260145	0.295297	0.56019	0.111105	0.293	0.247006		-0.0010102	-0.000784873	-0.0010169	-0.000834092	-0.000850167
0.261158	0.29639	0.561291	0.112244	0.29389	0.247409		-0.000804477	-0.000852487	-0.00101131	-0.000748356	-0.000960361
0.262132	0.297483	0.562391	0.113396	0.29478	0.247811		-0.000911825	-0.000707472	-0.000853201	-0.000761636	-0.00088634
0.263101	0.298576	0.563491	0.114549	0.29567	0.248214		-0.00105475	-0.00082101	-0.00086245	-0.000985373	-0.000871246
0.264069	0.29967	0.564591	0.115701	0.29656	0.248616		-0.000749264	-0.000910128	-0.000869282	-0.00109795	-0.000778685
0.265037	0.300763	0.565692	0.116853	0.29745	0.249019		-0.000827778	-0.00085757	-0.000949898	-0.000835652	-0.000814636
0.266005	0.301856	0.566792	0.118005	0.29834	0.249421		-0.000693597	-0.000829618	-0.000839358	-0.00095015	-0.000882546
0.266973	0.302949	0.567892	0.119157	0.299231	0.249823		-0.000883337	-0.000649059	-0.000859639	-0.0008339	-0.000834147
0.267942	0.304042	0.568992	0.12031	0.300121	0.250226		-0.000848504	-0.000744841	-0.000729369	-0.000844356	-0.000792209
0.26891	0.305135	0.570092	0.121462	0.301011	0.250611		-0.000735019	-0.000901813	-0.000816168	-0.00112433	-0.00094232
0.269878	0.306229	0.571193	0.122614	0.301901	0.25097		-0.000975111	-0.000863523	-0.000937002	-0.000909959	-0.0008201
0.270846	0.307322	0.572293	0.123766	0.302791	0.251329		-0.00101709	-0.000701176	-0.000842572	-0.000824554	-0.000829983
0.271814	0.308415	0.573393	0.124918	0.303681	0.251688		-0.000886402	-0.000787285	-0.000715309	-0.000887296	-0.000773445
0.272782	0.309508	0.574494	0.126071	0.304571	0.252047		-0.000935526	-0.000803009	-0.000712323	-0.000913109	-0.00086855
0.27375	0.310601	0.575594	0.127223	0.305461	0.252406		-0.000792688	-0.00113181	-0.000716804	-0.000808675	-0.000792163
0.274718	0.311694	0.576694	0.128375	0.306351	0.252765		-0.000966459	-0.000716869	-0.000754234	-0.000733321	-0.000949242
0.275687	0.312788	0.577794	0.129527	0.307242	0.253124		-0.000959658	-0.000891016	-0.000909115	-0.000848385	-0.000860932
0.276655	0.313881	0.578895	0.130679	0.308132	0.253483		-0.00102732	-0.00071373	-0.00100362	-0.000864646	-0.000634234
0.277623	0.314974	0.579995	0.131832	0.309022	0.253842		-0.00089571	-0.000780574	-0.000792131	-0.000704659	-0.00085001
0.278591	0.316067	0.581095	0.132984	0.309912	0.254201		-0.000969395	-0.000934101	-0.00102554	-0.000762424	-0.000758108
0.279559	0.31716	0.582195	0.134136	0.310802	0.25456		-0.000893788	-0.000886158	-0.000738868	-0.000874885	-0.000986124
0.280527	0.318253	0.583296	0.135464	0.311692	0.254919		-0.000947325	-0.000827035	-0.000737693	-0.000828234	-0.000786066
0.281495	0.319346	0.584396	0.137015	0.312582	0.255278		-0.000787806	-0.000953856	-0.000969665	-0.000761844	-0.000779563
0.282463	0.320439	0.585496	0.138566	0.313473	0.255637		-0.000812194	-0.000868884	-0.000719579	-0.000954848	-0.000895807
0.283432	0.321532	0.586597	0.140117	0.314363	0.255996		-0.000962536	-0.000898907	-0.000776908	-0.000777784	-0.000815741
0.2844	0.322626	0.587697	0.141668	0.315253	0.256355		-0.000864677	-0.00087917	-0.000822046	-0.000946324	-0.000661928
0.285368	0.323719	0.588797	0.143219	0.316143	0.256713		-0.000923402	-0.000966763	-0.000922466	-0.00120759	-0.00100943
0.286336	0.324812	0.589897	0.144769	0.317033	0.257072		-0.0010341	-0.000907462	-0.000825498	-0.000865223	-0.000772564
0.287304	0.325905	0.590998	0.14632	0.317923	0.257431		-0.000848918	-0.000842948	-0.000889356	-0.000853871	-0.000777173
0.288272	0.326998	0.592098	0.147871	0.318813	0.25779		-0.000913525	-0.000998004	-0.000865315	-0.000786319	-0.000947413
0.28924	0.328091	0.593198	0.149422	0.319703	0.258149		-0.00100441	-0.00083385	-0.000740829	-0.000956276	-0.000916766
0.290209	0.329184	0.594299	0.150973	0.320594	0.258508		-0.000801947	-0.000778021	-0.00104569	-0.00112193	-0.000768737
0.291177	0.330092	0.595399	0.152524	0.321484	0.258867		-0.000873488	-0.000826707	-0.00078529	-0.000775821	-0.000841681
0.292145	0.330913	0.596499	0.154075	0.322374	0.259226		-0.000970163	-0.000750319	-0.000875733	-0.000732209	-0.000931367
0.293113	0.331733	0.597599	0.155625	0.323264	0.259585		-0.000838905	-0.000738048	-0.000732937	-0.000806425	-0.000675308
0.294081	0.332553	0.5987	0.157176	0.324154	0.259944		-0.000886363	-0.000791683	-0.000619442	-0.000596612	-0.000932624
0.295049	0.333373	0.5998	0.158727	0.325044	0.260303		-0.000874985	-0.000914882	-0.00100742	-0.000884726	-0.000814636
0.296017	0.334194	0.6009	0.160278	0.325934	0.260662		-0.000552853	-0.000642187	-0.000838066	-0.000809162	-0.000805336
0.296985	0.335014	0.602	0.161829	0.326824	0.261021		-0.000854149	-0.000865072	-0.000722155	-0.000813011	-0.000967329
0.297953	0.335834	0.603101	0.163459	0.327714	0.26138		-0.000908964	-0.000799591	-0.000789355	-0.000898559	-0.00101611
0.298922	0.336655	0.604201	0.165226	0.328605	0.261739		-0.000866427	-0.000948887	-0.000791369	-0.000873041	-0.000712155
0.29989	0.337475	0.605301	0.166993	0.329495	0.262098		-0.000895099	-0.00109514	-0.000894918	-0.00103326	-0.000749779
0.300858	0.338295	0.606402	0.16876	0.330385	0.262457		-0.000884416	-0.00104855	-0.000690258	-0.0009441	-0.000628898
0.301826	0.339116	0.607502	0.170527	0.331275	0.262816		-0.000817838	-0.000932948	-0.000929069	-0.000960742	-0.000970464
0.302678	0.339936	0.608235	0.172294	0.332165	0.263175		-0.00104641	-0.000648042	-0.000866864	-0.000728758	-0.000750137
0.303433	0.340756	0.608237	0.174061	0.333055	0.263534		-0.00107958	-0.000818535	-0.000769744	-0.0010085	-0.000592532
0.304188	0.341577	0.608238	0.175828	0.333946	0.263893		-0.000871407	-0.000748365	-0.000914769	-0.000850972	-0.000941658
0.304942	0.342397	0.608238	0.177595	0.334836	0.264252		-0.000819702	-0.000768156	-0.000888615	-0.000767978	-0.000860101
0.305697	0.343217	0.608239	0.179361	0.335726	0.264611		-0.000898156	-0.0011253	-0.000815347	-0.00085954	-0.000903983
0.306451	0.344037	0.60824	0.181128	0.336616	0.264969		-0.00104464	-0.00106815	-0.00104656	-0.000957541	-0.000852094
0.307206	0.344858	0.60824	0.182895	0.337506	0.265328		-0.000867378	-0.000881778	-0.000855855	-0.000896848	-0.000839941
0.30796	0.345678	0.608241	0.184662	0.338396	0.265687		-0.000653326	-0.000720687	-0.00086185	-0.000812948	-0.000858718
0.308715	0.346498	0.608241	0.186429	0.339286	0.266046		-0.000878609	-0.000953726	-0.000693456	-0.000838685	-0.000984263
0.309469	0.347319	0.608242	0.188196	0.340176	0.266405		-0.000753613	-0.000911853	-0.000617682	-0.000765318	-0.000955028
0.310224	0.348139	0.608242	0.189963	0.341066	0.266764		-0.000711411	-0.00098185	-0.000746626	-0.000784693	-0.000776115
0.310979	0.348959	0.608242	0.19173	0.341956	0.267123		-0.000810672	-0.000861788	-0.000832376	-0.000628097	-0.000756458
0.311733	0.34978	0.608243	0.193537	0.342847	0.267482		-0.000819182	-0.00106657	-0.000808586	-0.00103549	-0.00106261
0.312488	0.3506	0.608243	0.195416	0.343737	0.267841		-0.000730618	-0.000791314	-0.000649514	-0.000768969	-0.000754282
0.313242	0.35142	0.608244	0.197294	0.344627	0.2682		-0.000780429	-0.000927294	-0.000790446	-0.000943583	-0.000992667
0.313997	0.352241	0.608244	0.199172	0.345517	0.268559		-0.000782866	-0.000743451	-0.000893858	-0.00103114	-0.000825747
0.314751	0.353061	0.608245	0.20105	0.346408	0.268918		-0.000939664	-0.00096904	-0.000756345	-0.000636296	-0.00092172
0.315506	0.353881	0.608246	0.202929	0.347298	0.269277		-0.000822361	-0.000735521	-0.000987141	-0.000747208	-0.000731316
0.31626	0.354702	0.608246	0.204807	0.348188	0.269636		-0.0008924	-0.00102059	-0.000842188	-0.000725204	-0.000649314
0.317015	0.355522	0.608247	0.206686	0.349078	0.269995		-0.000836734	-0.000789008	-0.00100754	-0.000838704	-0.000908592
0.31777	0.356342	0.608248	0.208564	0.349968	0.270354		-0.000927469	-0.000951203	-0.000859847	-0.000676726	-0.00078549
0.318524	0.357163	0.608248	0.210442	0.350858	0.270713		-0.000922676	-0.000760072	-0.000891336	-0.000798332	-0.000868117
0.319279	0.357983	0.608249	0.212321	0.351748	0.271072		-0.000845656	-0.000950376	-0.000791354	-0.000801645	-0.000711727
0.320033	0.358803	0.608249	0.214199	0.352639	0.271431		-0.000713329	-0.000952769	-0.000943535	-0.000945924	-0.000549894
0.320788	0.359624	0.60825	0.216077	0.353529	0.27179		-0.000742197	-0.000747371	-0.000943845	-0.000720556	-0.000729165
0.321542	0.360444	0.60825	0.217956	0.354419	0.272148		-0.000941611	-0.000826588	-0.000820447	-0.000723827	-0.000801044
0.322297	0.361264	0.60825	0.219834	0.355309	0.272507		-0.000821004	-0.000876393	-0.000669521	-0.000849097	-0.000884655
0.323051	0.362085	0.608251	0.221712	0.356199	0.272866		-0.0010439	-0.000964096	-0.00090085	-0.000844308	-0.00078474
0.323806	0.362905	0.608252	0.223591	0.357089	0.273225		-0.000859927	-0.000890733	-0.000886221	-0.000937199	-0.000862116
0.324561	0.363725	0.608252	0.225494	0.357979	0.273584		-0.000847786	-0.000789588	-0.000786032	-0.000850225	-0.00081018
0.325315	0.364546	0.608253	0.227408	0.358869	0.273943		-0.000864329	-0.000810697	-0.00090232	-0.00101826	-0.000761942
0.32607	0.365366	0.608253	0.229323	0.359759	0.274307		-0.000973804	-0.000609933	-0.000777366	-0.000880568	-0.000820553
0.326824	0.366186	0.608254	0.231237	0.360649	0.274775		-0.00102811	-0.000966901	-0.000841445	-0.000682589	-0.000788148
0.327579	0.367007	0.608254	0.233152	0.36154	0.275256		-0.000819547	-0.000701943	-0.000792314	-0.000895481	-0.000634026
0.328334	0.367827	0.608255	0.235066	0.36243	0.275737		-0.000691781	-0.000931134	-0.000929973	-0.000850327	-0.000700505
0.329088	0.368574	0.608255	0.236981	0.36332	0.276218		-0.000790457	-0.000871204	-0.000859285	-0.000889495	-0.000839704
0.329843	0.369252	0.608256	0.238895	0.36421	0.276698		-0.000864711	-0.0009094	-0.000951997	-0.00066468	-0.000687578
0.330597	0.369929	0.608256	0.24081	0.3651	0.277179		-0.000983612	-0.000995126	-0.000907357	-0.00113066	-0.000725071
0.331352	0.370606	0.608257	0.242724	0.36599	0.27766		-0.000930465	-0.000983081	-0.000906989	-0.000864542	-0.000948342
0.332106	0.371284	0.608257	0.244639	0.36688	0.278141		-0.000959921	-0.000876338	-0.00071053	-0.000706296	-0.000833949
0.332861	0.371961	0.608258	0.246553	0.367771	0.278622		-0.00105049	-0.000873564	-0.000811227	-0.000724382	-0.00086943
0.333615	0.372638	0.608258	0.248468	0.368467	0.279103		-0.00102765	-0.000843828	-0.000868365	-0.000858992	-0.000859151
0.33437	0.373316	0.608259	0.250382	0.368832	0.279584		-0.000784152	-0.000772516	-0.000784757	-0.000781024	-0.000844146
0.335125	0.373993	0.608259	0.252297	0.369197	0.280065		-0.000796458	-0.000700659	-0.000893594	-0.00115105	-0.000941304
0.335879	0.37467	0.60826	0.254211	0.369561	0.280545		-0.0010265	-0.000640185	-0.000859525	-0.000712609	-0.00087329
0.336634	0.375348	0.60826	0.256126	0.369926	0.281026		-0.00083876	-0.000820665	-0.000786157	-0.00084427	-0.000777538
0.337388	0.376025	0.608261	0.258013	0.370291	0.281507		-0.000786715	-0.00115817	-0.000883043	-0.000946755	-0.000854282
0.338143	0.376702	0.608261	0.259883	0.370655	0.281988		-0.000758042	-0.000943689	-0.000778332	-0.000900623	-0.000818476
0.338897	0.37738	0.608261	0.261752	0.37102	0.282469		-0.000800867	-0.000942547	-0.0007601	-0.000959311	-0.00083654
0.339652	0.378057	0.608262	0.263621	0.371384	0.28295		-0.0007575	-0.00105741	-0.000955022	-0.000999798	-0.00092787
0.340406	0.378734	0.608262	0.26549	0.371749	0.28343		-0.000961937	-0.00082572	-0.00078158	-0.000917217	-0.000820732
0.341161	0.379412	0.608263	0.267359	0.372114	0.283911		-0.000876585	-0.000614023	-0.00108659	-0.000891882	-0.000905574
0.341916	0.380089	0.608263	0.269228	0.372478	0.284392		-0.000787351	-0.000827045	-0.000955458	-0.000791147	-0.00101694
0.34267	0.380766	0.608263	0.271098	0.372843	0.284873		-0.000829115	-0.000836969	-0.000819861	-0.00102984	-0.000944144
0.343425	0.381444	0.608264	0.272967	0.373207	0.285354		-0.000735711	-0.000944624	-0.000995652	-0.000876589	-0.000898648
