lap2_9_samp	lap2_10_samp	lap2_11_samp	lap2_12_samp	lap2_13_samp	cur2_9_samp	cur2_10_samp	cur2_11_samp	cur2_12_samp	cur2_13_samp	rp1631	rp16312
13.8705	17.5896	13.9452	13.5422	9.83675	-0.000599051	-0.000621571	-0.00079338	-0.000620483	-0.000842428		
13.8723	17.5918	13.9468	13.5422	9.83675	-0.000722092	-0.000436442	-0.000801006	-0.000791111	-0.000643784		
13.874	17.5939	13.9484	13.5422	9.83675	-0.000861332	-0.000872236	-0.000620962	-0.000658687	-0.000792532		
13.8758	17.5959	13.9499	13.5422	9.83675	-0.000825744	-0.000964281	-0.000736338	-0.000647022	-0.000842329		
13.8775	17.598	13.9515	13.5422	9.83675	-0.000597957	-0.000739873	-0.000522417	-0.000917631	-0.00064744		
13.8793	17.6	13.9531	13.5422	9.83675	-0.000891634	-0.000726946	-0.000510447	-0.000634251	-0.000737283		
13.881	17.602	13.9546	13.5422	9.83675	-0.000571912	-0.000614595	-0.000906649	-0.000877492	-0.000849649		
13.8828	17.604	13.9562	13.5422	9.83675	-0.000921298	-0.000710759	-0.000810182	-0.000516095	-0.000850162		
13.8846	17.606	13.9577	13.5422	9.83675	-0.00078652	-0.000848838	-0.000790556	-0.000451503	-0.000662879		
13.8864	17.6081	13.9593	13.5422	9.83675	-0.000357064	-0.00089672	-0.000904419	-0.000751276	-0.000907859		
13.8883	17.6101	13.9609	13.5422	9.83675	-0.000497314	-0.000828958	-0.00069259	-0.000545479	-0.000473233		
13.8901	17.6121	13.9624	13.5422	9.83675	-0.00094023	-0.00095568	-0.000672391	-0.000667407	-0.000611165		
13.892	17.6141	13.964	13.5422	9.83675	-0.000720149	-0.000644632	-0.000959215	-0.000893918	-0.000665122		
13.8938	17.6162	13.9653	13.5422	9.83675	-0.0006511	-0.000569424	-0.000811692	-0.000665224	-0.000848967		
13.8957	17.6182	13.9666	13.5422	9.83675	-0.000569369	-0.000536845	-0.000722952	-0.000724247	-0.00068458		
13.8975	17.6202	13.9679	13.5422	9.83675	-0.000661498	-0.000528998	-0.000869004	-0.000719636	-0.000992676		
13.8994	17.6222	13.9692	13.5422	9.83675	-0.000709752	-0.000701772	-0.000641164	-0.000734049	-0.0010117		
13.9012	17.6242	13.9705	13.5422	9.83675	-0.000897868	-0.00070656	-0.000774988	-0.000913433	-0.000467731		
13.9031	17.6263	13.9718	13.5422	9.83675	-0.00103669	-0.00074663	-0.000712183	-0.000664307	-0.00083558		
13.905	17.6283	13.9731	13.5422	9.83675	-0.000538631	-0.000612039	-0.000693318	-0.000690735	-0.000462058		
13.9068	17.6303	13.9744	13.5422	9.83675	-0.000746122	-0.000521699	-0.000709547	-0.000874993	-0.000919617		
13.9086	17.6321	13.9757	13.5422	9.83675	-0.000921835	-0.000745311	-0.000727745	-0.000733966	-0.000554136		
13.9105	17.6338	13.977	13.5422	9.83675	-0.00101491	-0.000700826	-0.00064955	-0.000639351	-0.000733506		
13.9123	17.6356	13.9783	13.5422	9.83675	-0.000528904	-0.000754366	-0.000675871	-0.000594107	-0.000783812		
13.9143	17.6373	13.9796	13.5422	9.83675	-0.000785739	-0.000651999	-0.00065111	-0.000520488	-0.000601112		
13.9163	17.6391	13.9808	13.5422	9.83675	-0.000951918	-0.000746734	-0.000697955	-0.000835062	-0.000504907		
13.9183	17.6408	13.9821	13.5422	9.83675	-0.000735562	-0.000822957	-0.000307329	-0.000905186	-0.000803954		
13.9203	17.6426	13.9834	13.5422	9.83675	-0.000719376	-0.000738108	-0.000648764	-0.000743239	-0.000395384		
13.9223	17.6443	13.9847	13.5422	9.83675	-0.000695071	-0.000864318	-0.000917738	-0.000602172	-0.000836761		
13.9243	17.6461	13.986	13.5422	9.83675	-0.000873778	-0.000577228	-0.000920711	-0.00102125	-0.000668689		
13.9263	17.6479	13.9873	13.5422	9.83675	-0.000588354	-0.000638665	-0.000973403	-0.000646955	-0.000733696		
13.9283	17.6496	13.9886	13.5422	9.83675	-0.000853176	-0.000467102	-0.000750741	-0.000624674	-0.000735604		
13.9303	17.6514	13.9899	13.5422	9.83675	-0.000693814	-0.000666758	-0.000722864	-0.000802976	-0.000912469		
13.9323	17.6531	13.9912	13.5422	9.83675	-0.000552937	-0.000891567	-0.000656169	-0.000812388	-0.000714263		
13.9343	17.6549	13.9925	13.5422	9.83675	-0.000797037	-0.000779277	-0.000820304	-0.000728541	-0.000522231		
13.9363	17.6566	13.9938	13.5422	9.83675	-0.000437955	-0.000808502	-0.000430748	-0.000726947	-0.000712573		
13.9383	17.6584	13.9951	13.5422	9.83675	-0.000650887	-0.000738362	-0.000778963	-0.000963587	-0.000687967		
13.9403	17.6601	13.9964	13.5422	9.83675	-0.000806364	-0.00062888	-0.00064657	-0.000600566	-0.000505189		
13.9424	17.6619	13.9977	13.5422	9.83675	-0.000864598	-0.000653858	-0.000821924	-0.000795161	-0.000704839		
13.9446	17.6636	13.999	13.5422	9.83675	-0.000637794	-0.00074712	-0.000532867	-0.000505382	-0.000639645		
13.9469	17.6654	14.0003	13.5422	9.83675	-0.000668222	-0.000665988	-0.000828385	-0.000878798	-0.000653948		
13.9491	17.6671	14.0016	13.5422	9.83675	-0.000957439	-0.000678596	-0.00064186	-0.000702023	-0.000786636		
13.9513	17.6686	14.0029	13.5422	9.83675	-0.000607514	-0.000730802	-0.000395646	-0.00073829	-0.00074785		
13.9536	17.6702	14.0042	13.5422	9.83675	-0.000734843	-0.000718828	-0.000960582	-0.00083985	-0.000334257		
13.9558	17.6717	14.0055	13.5422	9.83675	-0.000676904	-0.000797792	-0.000558994	-0.000680677	-0.000720274		
13.958	17.6732	14.0066	13.5422	9.83675	-0.000891781	-0.000804057	-0.0005867	-0.000774084	-0.000549209		
13.9602	17.6747	14.0076	13.5422	9.83675	-0.00062376	-0.000455989	-0.000661604	-0.000392007	-0.000640626		
13.9625	17.6763	14.0086	13.5422	9.83675	-0.000780675	-0.000473967	-0.000551647	-0.000650131	-0.000503269		
13.9647	17.6778	14.0096	13.5422	9.83675	-0.000798922	-0.000902276	-0.000530932	-0.000909809	-0.00073114		
13.9669	17.6793	14.0106	13.5422	9.83675	-0.000575595	-0.000507328	-0.000922175	-0.00101844	-0.000674479		
13.9692	17.6808	14.0116	13.5422	9.83675	-0.000750932	-0.000924075	-0.000972376	-0.00092867	-0.00045336		
13.9714	17.6824	14.0126	13.5422	9.83675	-0.000728173	-0.000395759	-0.000956383	-0.000680026	-0.000768004		
13.9738	17.6839	14.0136	13.5422	9.83675	-0.000875358	-0.000717361	-0.000866816	-0.000793121	-0.000512266		
13.9762	17.6854	14.0145	13.5422	9.83675	-0.000357685	-0.000546151	-0.000756913	-0.000684923	-0.000654467		
13.9786	17.6869	14.0155	13.5422	9.83675	-0.000570248	-0.000652412	-0.000800837	-0.000745018	-0.000761893		
13.9809	17.6885	14.0165	13.5422	9.83675	-0.000854738	-0.000730552	-0.000917835	-0.000450287	-0.000643328		
13.9833	17.69	14.0175	13.5422	9.83675	-0.000486646	-0.000663796	-0.000975443	-0.000815819	-0.000524775		
13.9857	17.6915	14.0185	13.5422	9.83675	-0.00073246	-0.00056504	-0.00092113	-0.00105433	-0.000784264		
13.9881	17.6931	14.0195	13.5422	9.83675	-0.000822966	-0.000621329	-0.000650714	-0.000722074	-0.000654373		
13.9905	17.6946	14.0205	13.5422	9.83675	-0.000643885	-0.000739052	-0.00066368	-0.000670455	-0.000629017		
13.9929	17.6961	14.0215	13.5422	9.83675	-0.000525866	-0.000444047	-0.000646844	-0.000651264	-0.000712698		
13.9953	17.6976	14.0225	13.5422	9.83675	-0.000829597	-0.000623426	-0.000831716	-0.000723898	-0.000610869		
13.9976	17.6992	14.0235	13.5422	9.83675	-0.000537796	-0.000756677	-0.000698125	-0.000718895	-0.000771559		
14	17.7007	14.0245	13.5422	9.83675	-0.000797369	-0.000558024	-0.0007257	-0.00070269	-0.000602451		
14.0024	17.7022	14.0255	13.5422	9.83675	-0.000668944	-0.000865647	-0.000687706	-0.000442885	-0.00091952		
14.0048	17.7037	14.0264	13.5422	9.83675	-0.000727078	-0.00069012	-0.000704108	-0.000786557	-0.000473335		
14.0073	17.7053	14.0274	13.5422	9.83675	-0.000660917	-0.000734153	-0.00068249	-0.000967653	-0.000635461		
14.0097	17.7067	14.0284	13.5422	9.83675	-0.000879668	-0.000806082	-0.000630361	-0.000818294	-0.000440565		
14.0122	17.7079	14.0294	13.5422	9.83675	-0.00043933	-0.000578395	-0.000882551	-0.000629871	-0.000565084		
14.0146	17.7092	14.0304	13.5422	9.83675	-0.000720364	-0.00046667	-0.000797412	-0.000561103	-0.000689181		
14.017	17.7104	14.0314	13.5422	9.83675	-0.000730707	-0.000696799	-0.00072413	-0.000919432	-0.000624348		
14.0195	17.7116	14.0324	13.5422	9.83675	-0.000369819	-0.000953117	-0.000790595	-0.000752888	-0.000392707		
14.0219	17.7128	14.0334	13.5422	9.83675	-0.000967783	-0.000945294	-0.000720854	-0.000620296	-0.000519241		
14.0244	17.714	14.0344	13.5422	9.83675	-0.000914834	-0.000540188	-0.000723593	-0.000854395	-0.000964456		
14.0268	17.7153	14.0354	13.5422	9.83675	-0.000756059	-0.000440859	-0.00046941	-0.000569677	-0.000805073		
14.0293	17.7165	14.0364	13.5422	9.83675	-0.000366928	-0.000480716	-0.000634916	-0.000359639	-0.000875385		
14.0317	17.7177	14.0374	13.5422	9.83675	-0.000604051	-0.00084884	-0.000651766	-0.00064428	-0.00079019		
14.0341	17.7189	14.0383	13.5422	9.83675	-0.000626405	-0.000548741	-0.00104692	-0.000499223	-0.000908931		
14.0366	17.7201	14.0393	13.5422	9.83675	-0.00102445	-0.000500109	-0.000349298	-0.000579561	-0.000712886		
14.0391	17.7214	14.0403	13.5422	9.83675	-0.00053233	-0.000750259	-0.000613959	-0.000673935	-0.000595058		
14.0415	17.7226	14.0413	13.5422	9.83675	-0.000538541	-0.000875413	-0.00106693	-0.000609893	-0.000702053		
14.044	17.7238	14.0423	13.5422	9.83675	-0.000467761	-0.000738306	-0.000931137	-0.000678772	-0.000896012		
14.0464	17.725	14.0433	13.5422	9.83675	-0.000735481	-0.000511802	-0.0006331	-0.000819111	-0.00106905		
14.0489	17.7262	14.0443	13.5422	9.83675	-0.000665753	-0.000701074	-0.000864508	-0.000953842	-0.000710508		
14.0514	17.7275	14.0453	13.5422	9.83675	-0.000830367	-0.00065017	-0.000413822	-0.000886194	-0.000807462		
14.0538	17.7287	14.0462	13.5422	9.83675	-0.000911347	-0.000671233	-0.000870176	-0.00104336	-0.000582688		
14.0563	17.7299	14.047	13.5422	9.83675	-0.000662536	-0.000770391	-0.000793372	-0.000836207	-0.00104073		
14.0587	17.7311	14.0478	13.5422	9.83675	-0.00062548	-0.000654412	-0.000654472	-0.000683618	-0.000727907		
14.0612	17.7323	14.0486	13.5422	9.83675	-0.000558424	-0.000598801	-0.000634102	-0.000948914	-0.000569706		
14.0637	17.7336	14.0494	13.5422	9.83675	-0.000874724	-0.000882234	-0.000426018	-0.000817274	-0.000730363		
14.0661	17.7348	14.0502	13.5422	9.83675	-0.000889383	-0.000988594	-0.00103244	-0.000887382	-0.000795675		
14.0686	17.736	14.051	13.5422	9.83675	-0.000363348	-0.000517928	-0.000705798	-0.000666414	-0.000545082		
14.0711	17.7372	14.0518	13.5422	9.83675	-0.00095635	-0.000563077	-0.000654492	-0.00064951	-0.000830533		
14.0736	17.7385	14.0526	13.5422	9.83675	-0.000682291	-0.000863706	-0.000893277	-0.00100037	-0.000587341		
14.076	17.7397	14.0534	13.5422	9.83675	-0.000600087	-0.000749795	-0.000490011	-0.000640564	-0.000869022		
14.0785	17.7409	14.0542	13.5422	9.83675	-0.000914468	-0.000557547	-0.000576122	-0.000616441	-0.00080475		
14.081	17.7421	14.055	13.5422	9.83675	-0.000699964	-0.000730987	-0.000554177	-0.000455296	-0.00062837		
14.0835	17.7433	14.0558	13.5422	9.83675	-0.000959947	-0.000520361	-0.000529916	-0.000686151	-0.000601019		
14.086	17.7446	14.0566	13.5422	9.83675	-0.00081251	-0.000898761	-0.000638623	-0.000635595	-0.000700093		
14.0884	17.7458	14.0574	13.5422	9.83675	-0.000503587	-0.000694986	-0.000760343	-0.000565282	-0.000760733		
14.0909	17.747	14.0582	13.5422	9.83675	-0.000706059	-0.000872781	-0.000389061	-0.000852296	-0.000580655		
14.0934	17.7482	14.059	13.5422	9.83675	-0.0010158	-0.000601718	-0.000600305	-0.0008341	-0.000617011		
14.0959	17.7492	14.0598	13.5422	9.83675	-0.000610893	-0.000671052	-0.000744042	-0.000728553	-0.000991999		
14.0984	17.7501	14.0606	13.5422	9.83675	-0.000514851	-0.000442776	-0.000688755	-0.000771638	-0.000878469		
14.1008	17.751	14.0614	13.5422	9.83675	-0.000755823	-0.000707324	-0.000711842	-0.000441346	-0.000635461		
14.1032	17.7519	14.0622	13.5422	9.83675	-0.000963531	-0.000640046	-0.000735401	-0.000567571	-0.000951956		
14.1057	17.7529	14.063	13.5422	9.83675	-0.000929519	-0.000956783	-0.000534883	-0.000678207	-0.000831153		
14.1081	17.7538	14.0638	13.5422	9.83675	-0.000718529	-0.000891734	-0.000465129	-0.000865922	-0.000710068		
14.1106	17.7547	14.0646	13.5422	9.83675	-0.000419371	-0.000406393	-0.000864585	-0.000806728	-0.000847386		
14.113	17.7556	14.0654	13.5422	9.83675	-0.000828894	-0.000665784	-0.000858194	-0.000837458	-0.000652484		
14.1154	17.7565	14.0662	13.5422	9.83675	-0.000772054	-0.000933123	-0.000754468	-0.000648025	-0.000597606		
14.1179	17.7574	14.067	13.5422	9.83675	-0.00105509	-0.000822451	-0.000533447	-0.000669702	-0.000856125		
14.1203	17.7584	14.0678	13.5422	9.83675	-0.000552609	-0.000634719	-0.000918132	-0.000651254	-0.000691939		
14.1228	17.7593	14.0686	13.5422	9.83675	-0.000961508	-0.000706166	-0.000774238	-0.000786593	-0.000696523		
14.1252	17.7602	14.0694	13.5422	9.83675	-0.000781324	-0.000463051	-0.000705577	-0.000335129	-0.000673018		
14.1277	17.7611	14.0702	13.5422	9.83675	-0.000252162	-0.000531012	-0.000513701	-0.00088584	-0.000759443		
14.1301	17.762	14.071	13.5422	9.83675	-0.000543615	-0.000500558	-0.000790315	-0.000814622	-0.000331207		
14.1325	17.7629	14.0718	13.5422	9.83675	-0.000585325	-0.000861296	-0.0008971	-0.00067139	-0.000929503		
14.1349	17.7638	14.0726	13.5422	9.83675	-0.0010471	-0.000789418	-0.000760912	-0.000329311	-0.000660939		
14.1372	17.7648	14.0735	13.5422	9.83675	-0.000980467	-0.000736414	-0.000737396	-0.000813207	-0.000743711		
14.1396	17.7657	14.0744	13.5422	9.83675	-0.000739717	-0.00077126	-0.000814149	-0.000563308	-0.000765661		
14.142	17.7666	14.0754	13.5422	9.83675	-0.000648659	-0.00077116	-0.000467814	-0.000583016	-0.000755118		
14.1443	17.7675	14.0763	13.5422	9.83675	-0.000732517	-0.000776914	-0.000745902	-0.000875785	-0.000456293		
14.1467	17.7684	14.0772	13.5422	9.83675	-0.000827744	-0.000975802	-0.000577396	-0.000506833	-0.00056975		
14.1491	17.7693	14.0782	13.5422	9.83675	-0.000741686	-0.000745632	-0.00104659	-0.000652342	-0.000741854		
14.1514	17.7703	14.0791	13.5422	9.83675	-0.000907821	-0.000689838	-0.000476353	-0.000555269	-0.000970177		
14.1538	17.7712	14.08	13.5422	9.83675	-0.000829448	-0.000804514	-0.000724853	-0.000674674	-0.000843065		
14.1562	17.7721	14.081	13.5422	9.83675	-0.00086774	-0.000682215	-0.000684576	-0.000482014	-0.000819879		
14.1585	17.773	14.0819	13.5422	9.83675	-0.000797924	-0.000811439	-0.00086999	-0.000759478	-0.000468766		
14.1609	17.7739	14.0828	13.5422	9.83675	-0.000777366	-0.000598536	-0.00065773	-0.000415437	-0.00059381		
14.1633	17.7748	14.0838	13.5422	9.83675	-0.00054601	-0.000600563	-0.000758189	-0.000639404	-0.000676729		
14.1656	17.7757	14.0847	13.5422	9.83675	-0.00061288	-0.000682905	-0.000962002	-0.000638021	-0.000941911		
14.1679	17.7767	14.0856	13.5422	9.83675	-0.000575707	-0.000690872	-0.000526007	-0.000622607	-0.000812791		
14.17	17.7776	14.0866	13.5422	9.83675	-0.000538318	-0.000904996	-0.000509632	-0.000575073	-0.000963105		
14.1722	17.7785	14.0875	13.5422	9.83675	-0.00102029	-0.000475053	-0.000739757	-0.000898839	-0.000645615		
14.1744	17.7794	14.0884	13.5422	9.83675	-0.000854539	-0.000838173	-0.000664199	-0.000654203	-0.000753088		
14.1766	17.7803	14.0894	13.5422	9.83675	-0.000426426	-0.000704932	-0.000556857	-0.000915483	-0.000894347		
14.1787	17.7812	14.0903	13.5422	9.83675	-0.000935714	-0.000760026	-0.00096005	-0.0009014	-0.000407683		
14.1809	17.7822	14.0913	13.5422	9.83675	-0.000743978	-0.000848591	-0.000906512	-0.00105161	-0.000461642		
14.1831	17.783	14.0922	13.5422	9.83675	-0.000683041	-0.000577893	-0.000676011	-0.000601395	-0.000620709		
14.1853	17.7839	14.0931	13.5422	9.83675	-0.000847168	-0.0005816	-0.000496827	-0.000640661	-0.000569703		
14.1874	17.7847	14.0941	13.5422	9.83675	-0.000623984	-0.000645516	-0.000797416	-0.000756764	-0.000799766		
14.1896	17.7856	14.095	13.5422	9.83675	-0.000651166	-0.000928433	-0.000407997	-0.000763916	-0.000709694		
14.1918	17.7864	14.0959	13.5422	9.83675	-0.000560299	-0.000791993	-0.000726963	-0.000646309	-0.000540574		
14.194	17.7872	14.0969	13.5422	9.83675	-0.000546222	-0.000936984	-0.000674921	-0.000624734	-0.000778449		
14.1961	17.7881	14.0978	13.5422	9.83675	-0.000654383	-0.000817663	-0.000829137	-0.000698627	-0.00087989		
14.1983	17.7889	14.0989	13.5422	9.83675	-0.000561538	-0.000739822	-0.000771353	-0.000420791	-0.000725916		
14.2005	17.7898	14.1001	13.5422	9.83675	-0.000527488	-0.000478263	-0.0007497	-0.000721475	-0.00088854		
14.2027	17.7906	14.1013	13.5422	9.83675	-0.000341453	-0.000510609	-0.000758955	-0.000638577	-0.000553006		
14.2048	17.7914	14.1025	13.5422	9.83675	-0.000523181	-0.000681328	-0.00068338	-0.000912034	-0.000585084		
14.2066	17.7923	14.1037	13.5422	9.83675	-0.000736093	-0.000708279	-0.000885039	-0.000670597	-0.000695423		
14.2084	17.7931	14.1049	13.5422	9.83675	-0.000799756	-0.00102035	-0.000454478	-0.00109892	-0.000737978		
14.2103	17.794	14.1061	13.5422	9.83675	-0.000874223	-0.00063061	-0.00085345	-0.000978628	-0.000937065		
14.2121	17.7948	14.1073	13.5422	9.83675	-0.000627606	-0.00070061	-0.00109918	-0.000869879	-0.00049994		
14.2139	17.7956	14.1086	13.5422	9.83675	-0.000750146	-0.000813249	-0.000636294	-0.00064386	-0.000767578		
14.2157	17.7965	14.1098	13.5422	9.83675	-0.000719933	-0.000727677	-0.000615212	-0.00079758	-0.000854443		
14.2175	17.7973	14.111	13.5422	9.83675	-0.000675509	-0.00039083	-0.000878782	-0.000770857	-0.000963636		
14.2193	17.7982	14.1122	13.5422	9.83675	-0.000934949	-0.000726181	-0.00071021	-0.000764089	-0.000803579		
14.2211	17.799	14.1134	13.5422	9.83675	-0.000741065	-0.00065671	-0.000592741	-0.00104257	-0.000844175		
14.2229	17.7998	14.1146	13.5422	9.83675	-0.000640912	-0.000653432	-0.000577862	-0.000963573	-0.000797347		
14.2247	17.8007	14.1158	13.5422	9.83675	-0.000402407	-0.000861562	-0.000832541	-0.000699487	-0.000756428		
14.2266	17.8015	14.117	13.5422	9.83675	-0.000630095	-0.00068243	-0.000705927	-0.000817165	-0.000849335		
14.2284	17.8023	14.1182	13.5422	9.83675	-0.000820975	-0.000739722	-0.000454191	-0.000604723	-0.000475535		
14.2302	17.8032	14.1194	13.5422	9.83675	-0.000612851	-0.000642461	-0.000593857	-0.000608471	-0.00062882		
14.232	17.804	14.1206	13.5422	9.83675	-0.000759795	-0.000884877	-0.000750724	-0.000757955	-0.000911287		
14.2338	17.8049	14.1218	13.5422	9.83675	-0.00059879	-0.000572666	-0.000700868	-0.000398202	-0.000487554		
14.2356	17.8057	14.123	13.5422	9.83675	-0.000687772	-0.000524415	-0.000926235	-0.000611609	-0.000857331		
14.2374	17.8065	14.1244	13.5422	9.83675	-0.000849859	-0.000696614	-0.000617204	-0.000471485	-0.000857765		
14.2392	17.8074	14.1259	13.5422	9.83675	-0.000811342	-0.000625735	-0.000473062	-0.000773818	-0.000568298		
14.2411	17.8083	14.1274	13.5422	9.83675	-0.000592255	-0.000958517	-0.000727939	-0.000612377	-0.000678174		
14.2429	17.8094	14.1289	13.5422	9.83675	-0.000636697	-0.00118006	-0.00069511	-0.000475185	-0.000814879		
14.2447	17.8105	14.1304	13.5422	9.83675	-0.000530605	-0.000849461	-0.000764172	-0.000522554	-0.00062243		
14.2465	17.8115	14.1319	13.5422	9.83675	-0.000717093	-0.000543395	-0.000717537	-0.000816568	-0.000731295		
14.2483	17.8126	14.1334	13.5422	9.83675	-0.0005595	-0.000641448	-0.000624163	-0.000738262	-0.000789762		
14.2501	17.8137	14.1349	13.5422	9.83675	-0.000696813	-0.000933219	-0.000744764	-0.000745251	-0.000759834		
14.2515	17.8147	14.1364	13.5422	9.83675	-0.000615999	-0.00066801	-0.000780547	-0.000570454	-0.00055978		
14.2528	17.8158	14.1379	13.5422	9.83675	-0.000578954	-0.000805331	-0.000705487	-0.000357527	-0.000761799		
14.254	17.8169	14.1395	13.5422	9.83675	-0.000731321	-0.000826579	-0.000755464	-0.000602967	-0.000745913		
14.2553	17.8179	14.141	13.5422	9.83675	-0.000751594	-0.000592157	-0.000801842	-0.000709342	-0.000955409		
14.2566	17.819	14.1425	13.5422	9.83675	-0.00064353	-0.000676925	-0.000760759	-0.000897854	-0.000572315		
14.2578	17.8201	14.144	13.5422	9.83675	-0.000711674	-0.000572865	-0.000634611	-0.000812006	-0.000662179		
14.2591	17.8211	14.1455	13.5422	9.83675	-0.00070738	-0.000646464	-0.000812329	-0.000832944	-0.000622844		
14.2603	17.8222	14.147	13.5422	9.83675	-0.000554815	-0.000777792	-0.000490282	-0.000886565	-0.000673709		
14.2616	17.8233	14.1485	13.5422	9.83675	-0.00040997	-0.000856294	-0.00085591	-0.00064031	-0.000794135		
14.2629	17.8243	14.15	13.5422	9.83675	-0.000957473	-0.000643901	-0.000664921	-0.000734515	-0.000801526		
14.2641	17.8254	14.1517	13.5422	9.83675	-0.000644638	-0.000807905	-0.000643529	-0.000801845	-0.000543436		
14.2654	17.8265	14.1535	13.5422	9.83675	-0.000564614	-0.000820822	-0.000725739	-0.000890185	-0.000729917		
14.2666	17.8275	14.1553	13.5422	9.83675	-0.000530816	-0.000938197	-0.000889466	-0.000830714	-0.000968496		
14.2679	17.8286	14.157	13.5422	9.83675	-0.000688719	-0.00037015	-0.000563285	-0.000837623	-0.00121746		
14.2691	17.8297	14.1588	13.5422	9.83675	-0.000768778	-0.000592679	-0.000742884	-0.000698768	-0.000835764		
14.2704	17.8307	14.1606	13.5422	9.83675	-0.000459406	-0.000762992	-0.000717975	-0.000953698	-0.000486654		
14.2717	17.8318	14.1623	13.5422	9.83675	-0.000891695	-0.000825526	-0.000575442	-0.000690568	-0.000619545		
14.2729	17.8331	14.1641	13.5422	9.83675	-0.00053572	-0.000567239	-0.000974871	-0.000689674	-0.000635446		
14.2742	17.8345	14.1659	13.5422	9.83675	-0.000699128	-0.000513704	-0.00062131	-0.00094762	-0.000769903		
14.2754	17.8359	14.1677	13.5422	9.83675	-0.000705344	-0.000680474	-0.00087835	-0.000850748	-0.00105581		
14.2767	17.8373	14.1694	13.5422	9.83675	-0.000556634	-0.000546377	-0.000738166	-0.000875614	-0.000645379		
14.278	17.8387	14.1712	13.5422	9.83675	-0.000577283	-0.000765313	-0.00049497	-0.00107129	-0.000713524		
14.2792	17.8402	14.173	13.5422	9.83675	-0.000574456	-0.00081146	-0.000755255	-0.000605721	-0.000563421		
14.2805	17.8416	14.1748	13.5422	9.83675	-0.000842144	-0.000472878	-0.000740152	-0.000779078	-0.000560891		
14.2817	17.843	14.1765	13.5422	9.83675	-0.000442072	-0.000503132	-0.000911374	-0.00063014	-0.000624808		
14.283	17.8444	14.1783	13.5422	9.83675	-0.000567225	-0.000840255	-0.000693187	-0.00106236	-0.000853763		
14.2843	17.8458	14.1802	13.5422	9.83675	-0.000549651	-0.000506023	-0.00069797	-0.000872563	-0.000673428		
14.2855	17.8472	14.1821	13.5422	9.83675	-0.000807389	-0.000646883	-0.000535522	-0.00080036	-0.000733416		
14.2868	17.8486	14.1841	13.5422	9.83675	-0.000681385	-0.000594425	-0.000668601	-0.000351241	-0.000290188		
14.288	17.85	14.1861	13.5422	9.83675	-0.00073558	-0.000777154	-0.000450837	-0.00083949	-0.000536401		
14.2893	17.8514	14.188	13.5422	9.83675	-0.000992935	-0.000575031	-0.000804777	-0.000868953	-0.000902916		
14.2905	17.8529	14.19	13.5422	9.83675	-0.000902784	-0.000797374	-0.000742414	-0.000490319	-0.000691293		
14.2918	17.8543	14.192	13.5422	9.83675	-0.00071368	-0.000825928	-0.000691862	-0.000630508	-0.000942464		
14.2931	17.8557	14.1939	13.5422	9.83675	-0.000561778	-0.000774428	-0.000488357	-0.000833765	-0.000777048		
14.2943	17.8571	14.1959	13.5422	9.83675	-0.00056894	-0.000591284	-0.000432316	-0.000819434	-0.000502372		
14.2956	17.8585	14.1979	13.5422	9.83675	-0.000719118	-0.000713672	-0.000948929	-0.000751148	-0.000712673		
14.2968	17.86	14.1998	13.5422	9.83675	-0.00078644	-0.000577124	-0.000714257	-0.000631145	-0.000787217		
14.2981	17.8617	14.2018	13.5422	9.83675	-0.000873462	-0.000921046	-0.000643013	-0.000767814	-0.000909636		
14.2994	17.8634	14.2037	13.5422	9.83675	-0.000695696	-0.000677601	-0.000692026	-0.00073672	-0.000759944		
14.3006	17.8651	14.2057	13.5422	9.83675	-0.000371479	-0.000686018	-0.0007042	-0.00079417	-0.000827668		
14.3019	17.8667	14.2077	13.5422	9.83675	-0.000518008	-0.000517883	-0.000715684	-0.000815923	-0.000848918		
14.3031	17.8684	14.2096	13.5422	9.83675	-0.000917902	-0.00078122	-0.000649311	-0.000587947	-0.000676569		
14.3044	17.8701	14.2117	13.5422	9.83675	-0.00065816	-0.000610585	-0.000707973	-0.00061844	-0.000844354		
14.3057	17.8718	14.2138	13.5422	9.83675	-0.000822056	-0.000696972	-0.000800581	-0.00100258	-0.000688571		
14.3069	17.8735	14.2159	13.5422	9.83675	-0.000841187	-0.000759837	-0.000623584	-0.00059725	-0.000764878		
14.3082	17.8751	14.218	13.5422	9.83675	-0.000716146	-0.000671036	-0.000673368	-0.000764261	-0.000636069		
14.3092	17.8768	14.22	13.5422	9.83675	-0.000739739	-0.00062672	-0.000888705	-0.000858589	-0.000660253		
14.3099	17.8785	14.2221	13.5422	9.83675	-0.000867116	-0.000853735	-0.000744344	-0.000811128	-0.000909024		
14.3106	17.8802	14.2242	13.5422	9.83675	-0.000464784	-0.000807998	-0.000877298	-0.000921471	-0.00104171		
14.3113	17.8819	14.2263	13.5422	9.83675	-0.000458552	-0.000896016	-0.000435292	-0.000838531	-0.000874406		
14.312	17.8835	14.2284	13.5422	9.83675	-0.000678742	-0.000532146	-0.000826848	-0.000805562	-0.000366803		
14.3127	17.8852	14.2304	13.5422	9.83675	-0.000816376	-0.000438153	-0.000455397	-0.000835419	-0.000723672		
14.3133	17.8869	14.2325	13.5422	9.83675	-0.000537966	-0.000823456	-0.000536449	-0.000806909	-0.000663636		
14.314	17.8886	14.2346	13.5422	9.83675	-0.00108358	-0.000645089	-0.000500836	-0.000852477	-0.000547648		
