lap2_47_samp	lap2_48_samp	lap2_49_samp	lap2_50_samp	lap2_51_samp	Smth2_47_samp	Smth2_48_samp	Smth2_49_samp	Smth2_50_samp	Smth2_51_samp	rp1111
0.699384	0.458995	0.732015	0.569178	0.731234	-0.063131	-0.0575841	-0.0530351	-0.0615629	-0.0626306	
0.701829	0.460299	0.734658	0.570829	0.733846	-0.0631121	-0.0575839	-0.0530947	-0.0617245	-0.0626409	
0.704275	0.461602	0.7373	0.572227	0.736459	-0.0630903	-0.0575779	-0.0531624	-0.0618861	-0.0626494	
0.70672	0.462906	0.739941	0.573625	0.739071	-0.0630672	-0.057565	-0.053238	-0.0620471	-0.0626542	
0.709165	0.46421	0.742582	0.575022	0.741684	-0.0630437	-0.0575457	-0.0533205	-0.0622064	-0.0626539	
0.71161	0.465513	0.745223	0.576419	0.744296	-0.0630207	-0.0575212	-0.0534093	-0.0623624	-0.062648	
0.71405	0.466817	0.747865	0.577816	0.746902	-0.062999	-0.0574931	-0.0535032	-0.0625129	-0.0626365	
0.716228	0.46812	0.750506	0.579213	0.749313	-0.0629792	-0.0574624	-0.0536012	-0.0626561	-0.0626177	
0.718348	0.469286	0.753148	0.58061	0.751692	-0.062962	-0.0574294	-0.0537037	-0.062792	-0.0625909	
0.720467	0.469919	0.755789	0.582007	0.754071	-0.0629481	-0.0573956	-0.0538109	-0.0629195	-0.0625561	
0.722586	0.470543	0.75843	0.583404	0.756449	-0.0629374	-0.0573624	-0.0539221	-0.0630372	-0.0625139	
0.724705	0.471167	0.761072	0.584801	0.758828	-0.0629281	-0.0573318	-0.0540359	-0.0631441	-0.0624649	
0.726825	0.47179	0.763713	0.586199	0.761206	-0.0629193	-0.0573042	-0.0541509	-0.0632401	-0.0624088	
0.728944	0.472414	0.766306	0.587596	0.763585	-0.0629101	-0.0572797	-0.054268	-0.0633252	-0.0623465	
0.731063	0.473038	0.768858	0.588993	0.765964	-0.0628995	-0.0572584	-0.0543874	-0.0633988	-0.06228	
0.733182	0.473662	0.771409	0.59039	0.768342	-0.0628877	-0.0572407	-0.0545093	-0.0634602	-0.0622102	
0.735302	0.474286	0.773961	0.591787	0.770721	-0.0628735	-0.0572275	-0.0546323	-0.06351	-0.062138	
0.737421	0.47491	0.776512	0.593184	0.7731	-0.0628562	-0.057219	-0.0547555	-0.0635492	-0.0620644	
0.73954	0.475534	0.779063	0.594581	0.775478	-0.0628353	-0.0572161	-0.0548791	-0.0635783	-0.0619903	
0.741659	0.476158	0.781614	0.595978	0.777857	-0.0628111	-0.0572191	-0.0550045	-0.0635974	-0.0619168	
0.743778	0.476782	0.784166	0.597376	0.780236	-0.0627848	-0.0572279	-0.0551322	-0.0636065	-0.0618437	
0.745898	0.477406	0.786717	0.598773	0.782605	-0.0627566	-0.057243	-0.0552619	-0.0636065	-0.0617707	
0.748017	0.47803	0.789268	0.60017	0.784768	-0.062727	-0.057265	-0.055394	-0.063598	-0.0616985	
0.750136	0.478653	0.79182	0.601567	0.786901	-0.0626962	-0.0572937	-0.0555299	-0.0635807	-0.0616288	
0.752254	0.479277	0.794371	0.602964	0.789034	-0.0626646	-0.057328	-0.055671	-0.0635547	-0.0615631	
0.754115	0.479901	0.796922	0.604361	0.791166	-0.0626321	-0.0573663	-0.0558181	-0.06352	-0.0615014	
0.755879	0.480525	0.799474	0.605758	0.793299	-0.0625985	-0.0574067	-0.0559701	-0.0634763	-0.0614434	
0.757643	0.481149	0.802025	0.607155	0.795432	-0.0625635	-0.0574489	-0.056126	-0.0634239	-0.0613899	
0.759407	0.481773	0.804569	0.608553	0.797565	-0.0625274	-0.0574928	-0.0562836	-0.0633632	-0.0613417	
0.761171	0.482397	0.806699	0.60995	0.799698	-0.062491	-0.0575383	-0.0564407	-0.0632955	-0.0612994	
0.762935	0.483021	0.808732	0.611347	0.801831	-0.0624556	-0.0575857	-0.056596	-0.0632223	-0.0612634	
0.764699	0.483645	0.810766	0.612744	0.803963	-0.0624239	-0.0576346	-0.0567485	-0.0631443	-0.0612331	
0.766463	0.484268	0.812799	0.614141	0.806096	-0.0623977	-0.0576841	-0.0568976	-0.0630615	-0.061209	
0.768228	0.484892	0.814833	0.615538	0.808229	-0.0623777	-0.0577333	-0.0570421	-0.0629748	-0.0611914	
0.769992	0.485516	0.816866	0.616935	0.810362	-0.0623646	-0.057782	-0.0571809	-0.0628852	-0.0611802	
0.771756	0.48614	0.818899	0.618332	0.812495	-0.0623579	-0.0578302	-0.0573129	-0.0627936	-0.0611762	
0.77352	0.486764	0.820932	0.61973	0.814628	-0.0623589	-0.0578776	-0.0574374	-0.0627007	-0.0611793	
0.775284	0.487388	0.822966	0.621127	0.81676	-0.0623683	-0.0579239	-0.057553	-0.062607	-0.0611888	
0.777048	0.488012	0.824999	0.622524	0.818893	-0.0623867	-0.057969	-0.0576582	-0.062514	-0.0612038	
0.778812	0.488636	0.827032	0.623921	0.82102	-0.0624131	-0.0580132	-0.0577505	-0.0624227	-0.0612239	
0.780576	0.48926	0.829066	0.625318	0.822853	-0.0624457	-0.0580573	-0.0578289	-0.062334	-0.0612486	
0.78234	0.489884	0.831099	0.626715	0.824619	-0.0624831	-0.0581015	-0.0578943	-0.0622493	-0.0612771	
0.784104	0.490508	0.833132	0.628112	0.826386	-0.0625252	-0.0581459	-0.0579473	-0.062168	-0.0613087	
0.785868	0.491132	0.835166	0.62951	0.828153	-0.0625712	-0.0581901	-0.0579887	-0.0620891	-0.0613408	
0.787632	0.491756	0.837199	0.63085	0.829919	-0.0626206	-0.0582344	-0.0580195	-0.0620128	-0.0613699	
0.789396	0.49238	0.839232	0.631628	0.831686	-0.0626725	-0.0582789	-0.0580408	-0.0619393	-0.061394	
0.79116	0.493003	0.841266	0.632367	0.833453	-0.0627259	-0.0583243	-0.0580548	-0.0618695	-0.0614131	
0.79283	0.493628	0.843298	0.633106	0.835219	-0.0627802	-0.0583712	-0.0580634	-0.0618038	-0.0614268	
0.794254	0.494251	0.845081	0.633845	0.836986	-0.0628354	-0.0584194	-0.0580686	-0.061742	-0.0614345	
0.795676	0.494875	0.846752	0.634583	0.838753	-0.06289	-0.0584688	-0.0580727	-0.0616834	-0.0614358	
0.797098	0.495499	0.848422	0.635322	0.840519	-0.062943	-0.058519	-0.0580774	-0.0616275	-0.0614304	
0.79852	0.496123	0.850093	0.636061	0.842286	-0.0629916	-0.0585705	-0.0580853	-0.0615733	-0.0614191	
0.799943	0.496747	0.851764	0.6368	0.844053	-0.0630334	-0.0586224	-0.0580987	-0.0615199	-0.0614021	
0.801365	0.497371	0.853435	0.637538	0.845819	-0.0630675	-0.0586744	-0.0581201	-0.0614665	-0.061379	
0.802787	0.497995	0.855105	0.638277	0.847586	-0.0630938	-0.0587256	-0.0581518	-0.0614119	-0.0613499	
0.804209	0.498619	0.856776	0.639016	0.849353	-0.063113	-0.0587755	-0.0581953	-0.0613563	-0.0613146	
0.805631	0.499243	0.858447	0.639755	0.851119	-0.0631266	-0.0588233	-0.0582524	-0.0612992	-0.061274	
0.807053	0.499867	0.860117	0.640493	0.852886	-0.0631351	-0.0588688	-0.0583241	-0.0612408	-0.0612284	
0.808476	0.500491	0.861788	0.641232	0.854653	-0.0631386	-0.0589116	-0.0584109	-0.0611823	-0.0611795	
0.809898	0.501115	0.863459	0.641971	0.856419	-0.0631372	-0.0589504	-0.0585132	-0.0611227	-0.0611301	
0.81132	0.50174	0.865129	0.64271	0.858186	-0.0631321	-0.0589843	-0.0586297	-0.0610614	-0.0610819	
0.812742	0.502364	0.8668	0.643448	0.859953	-0.0631243	-0.0590138	-0.0587585	-0.0609968	-0.061036	
0.814164	0.502988	0.86847	0.644187	0.861719	-0.0631141	-0.059039	-0.0588976	-0.0609292	-0.060993	
0.815587	0.503612	0.870141	0.644926	0.863486	-0.0631015	-0.0590609	-0.0590455	-0.0608597	-0.0609543	
0.817009	0.504236	0.871812	0.645665	0.865252	-0.0630865	-0.0590797	-0.0592002	-0.0607883	-0.0609219	
0.818431	0.50486	0.873482	0.646403	0.866701	-0.0630683	-0.059095	-0.0593601	-0.060715	-0.0608967	
0.819853	0.505484	0.875153	0.647142	0.867969	-0.0630467	-0.0591066	-0.0595239	-0.0606407	-0.0608787	
0.821276	0.506108	0.876824	0.647881	0.869237	-0.0630217	-0.0591149	-0.0596901	-0.060566	-0.0608683	
0.822698	0.506732	0.878494	0.64862	0.870505	-0.0629929	-0.0591197	-0.0598562	-0.0604904	-0.0608661	
0.82412	0.507357	0.880165	0.649358	0.871773	-0.0629597	-0.0591209	-0.06002	-0.0604132	-0.0608711	
0.825542	0.507981	0.881815	0.650097	0.87304	-0.0629225	-0.0591181	-0.0601792	-0.0603333	-0.0608823	
0.826965	0.508605	0.88324	0.650836	0.874308	-0.0628814	-0.0591113	-0.0603309	-0.0602504	-0.0608994	
0.828387	0.509229	0.884648	0.651575	0.875576	-0.062837	-0.0591021	-0.0604729	-0.0601648	-0.0609227	
0.829809	0.509853	0.886055	0.652313	0.876844	-0.0627899	-0.0590922	-0.0606039	-0.060077	-0.060952	
0.831231	0.510477	0.887463	0.653052	0.878112	-0.06274	-0.0590832	-0.0607228	-0.0599876	-0.0609859	
0.832653	0.511102	0.888871	0.653791	0.879379	-0.0626864	-0.059075	-0.0608301	-0.059897	-0.0610229	
0.834076	0.511726	0.890279	0.654529	0.880647	-0.0626271	-0.0590649	-0.0609262	-0.0598051	-0.061061	
0.835498	0.51235	0.891686	0.655268	0.881915	-0.0625608	-0.0590518	-0.0610117	-0.0597118	-0.0610984	
0.83692	0.512974	0.893094	0.656007	0.883182	-0.0624869	-0.0590344	-0.0610864	-0.059616	-0.061133	
0.838183	0.513598	0.894502	0.656745	0.88445	-0.0624055	-0.0590139	-0.0611512	-0.0595183	-0.0611626	
0.839185	0.514222	0.89591	0.657484	0.885718	-0.0623176	-0.0589912	-0.0612072	-0.0594178	-0.0611865	
0.840187	0.514846	0.897317	0.658223	0.886985	-0.0622248	-0.058966	-0.0612541	-0.0593136	-0.0612044	
0.841189	0.515471	0.898725	0.658961	0.888253	-0.0621284	-0.0589386	-0.0612916	-0.0592061	-0.0612157	
0.842191	0.516095	0.900133	0.6597	0.889521	-0.06203	-0.0589096	-0.0613201	-0.059096	-0.0612205	
0.843193	0.516719	0.901541	0.660439	0.890788	-0.0619316	-0.0588797	-0.0613405	-0.0589849	-0.0612212	
0.844195	0.517343	0.902948	0.661178	0.892056	-0.0618363	-0.0588498	-0.0613532	-0.0588743	-0.0612198	
0.845197	0.517967	0.904356	0.661916	0.893324	-0.061747	-0.05882	-0.0613584	-0.0587639	-0.0612167	
0.846199	0.518591	0.905764	0.662655	0.894591	-0.0616642	-0.0587895	-0.0613566	-0.0586518	-0.061211	
0.847201	0.519215	0.907172	0.663394	0.895859	-0.0615885	-0.0587581	-0.0613493	-0.058538	-0.0612024	
0.848203	0.519839	0.908579	0.664133	0.897127	-0.0615209	-0.0587263	-0.0613373	-0.0584239	-0.061192	
0.849205	0.520464	0.909987	0.664871	0.898395	-0.0614618	-0.0586947	-0.0613211	-0.0583107	-0.0611807	
0.850207	0.521088	0.911395	0.66561	0.899662	-0.0614112	-0.0586655	-0.0613011	-0.0581996	-0.0611691	
0.851209	0.521712	0.912802	0.666349	0.90093	-0.0613691	-0.0586399	-0.0612775	-0.0580918	-0.0611576	
0.852211	0.522336	0.91421	0.667088	0.902198	-0.0613356	-0.0586184	-0.0612497	-0.0579881	-0.0611469	
0.853213	0.52296	0.915618	0.667826	0.903466	-0.0613107	-0.0586005	-0.0612159	-0.0578888	-0.0611378	
0.854215	0.523584	0.917026	0.668565	0.904733	-0.0612948	-0.058587	-0.0611746	-0.0577957	-0.0611312	
0.855217	0.524209	0.918434	0.669304	0.906001	-0.061288	-0.0585808	-0.0611254	-0.0577105	-0.0611279	
0.856219	0.524833	0.919841	0.670042	0.907269	-0.0612906	-0.0585831	-0.0610689	-0.0576331	-0.0611294	
0.857221	0.525457	0.921249	0.670781	0.908537	-0.0613026	-0.0585952	-0.0610056	-0.0575631	-0.0611359	
0.858223	0.526081	0.922657	0.67152	0.909804	-0.0613212	-0.0586168	-0.0609356	-0.0575006	-0.0611464	
0.859225	0.526705	0.924065	0.672258	0.911072	-0.0613421	-0.0586471	-0.0608602	-0.0574474	-0.0611592	
0.860226	0.527329	0.925472	0.672997	0.912276	-0.0613616	-0.0586857	-0.0607822	-0.0574068	-0.061174	
0.861228	0.527953	0.92688	0.673736	0.91316	-0.0613778	-0.0587325	-0.060704	-0.0573827	-0.0611911	
0.86223	0.528578	0.928288	0.674475	0.914036	-0.06139	-0.0587863	-0.0606258	-0.0573772	-0.06121	
0.863232	0.529202	0.929696	0.675214	0.914911	-0.0613967	-0.0588459	-0.0605487	-0.0573903	-0.0612289	
0.864234	0.529826	0.931096	0.675953	0.915787	-0.0613958	-0.0589108	-0.0604738	-0.0574216	-0.0612467	
0.865236	0.53045	0.9321	0.676691	0.916662	-0.0613865	-0.0589801	-0.0604014	-0.0574718	-0.0612637	
0.866238	0.531075	0.933008	0.67743	0.917538	-0.0613694	-0.0590532	-0.060331	-0.0575418	-0.0612803	
0.86724	0.531547	0.933916	0.678169	0.918413	-0.0613453	-0.0591285	-0.0602635	-0.0576311	-0.0612969	
0.868242	0.531552	0.934824	0.678908	0.919289	-0.0613145	-0.0592049	-0.0602006	-0.0577386	-0.0613127	
0.869244	0.531553	0.935733	0.679646	0.920164	-0.0612777	-0.0592808	-0.0601438	-0.0578631	-0.0613267	
0.870245	0.531553	0.936641	0.680385	0.92104	-0.0612361	-0.0593532	-0.0600948	-0.0580044	-0.0613377	
0.871247	0.531553	0.937549	0.681124	0.921916	-0.0611904	-0.0594201	-0.0600547	-0.0581621	-0.0613442	
0.872249	0.531554	0.938458	0.681862	0.922791	-0.0611411	-0.0594806	-0.0600242	-0.0583349	-0.0613456	
0.873251	0.531554	0.939366	0.682601	0.923667	-0.0610904	-0.0595336	-0.0600041	-0.0585215	-0.061342	
0.874253	0.531554	0.940274	0.68334	0.924542	-0.0610408	-0.059578	-0.0599956	-0.0587188	-0.0613336	
0.875255	0.531555	0.941182	0.684079	0.925418	-0.0609937	-0.0596133	-0.0599987	-0.058924	-0.0613212	
0.876257	0.531555	0.942091	0.684817	0.926293	-0.0609497	-0.059639	-0.0600124	-0.0591352	-0.0613049	
0.877259	0.531556	0.942999	0.685556	0.927169	-0.0609088	-0.0596547	-0.0600363	-0.0593494	-0.0612854	
0.878261	0.531556	0.943907	0.686294	0.928045	-0.0608735	-0.0596601	-0.0600691	-0.0595636	-0.0612641	
0.879262	0.531557	0.944815	0.687033	0.92892	-0.0608474	-0.0596561	-0.0601089	-0.0597745	-0.061242	
0.880264	0.531557	0.945724	0.687772	0.929795	-0.0608336	-0.0596441	-0.0601541	-0.0599779	-0.0612195	
0.881266	0.531558	0.946632	0.688511	0.930671	-0.060833	-0.0596252	-0.0602044	-0.0601697	-0.061197	
0.882268	0.531558	0.94754	0.689249	0.931546	-0.0608451	-0.0596015	-0.0602593	-0.0603467	-0.0611746	
0.88327	0.531559	0.948449	0.689988	0.932422	-0.0608698	-0.0595742	-0.0603179	-0.0605073	-0.0611535	
0.884271	0.531559	0.949357	0.690727	0.933297	-0.0609065	-0.0595427	-0.0603794	-0.0606507	-0.0611336	
0.885273	0.531559	0.950265	0.691466	0.934173	-0.0609545	-0.0595079	-0.0604429	-0.0607751	-0.0611157	
0.886275	0.53156	0.951173	0.692204	0.935048	-0.0610126	-0.0594703	-0.0605085	-0.060881	-0.0611007	
0.887277	0.53156	0.952082	0.692943	0.935924	-0.0610804	-0.0594313	-0.0605759	-0.0609699	-0.0610889	
0.888279	0.531561	0.95299	0.693682	0.936799	-0.061157	-0.0593919	-0.060645	-0.061043	-0.0610812	
0.889281	0.531561	0.953898	0.69442	0.937675	-0.0612414	-0.0593537	-0.0607146	-0.0611018	-0.061079	
0.890283	0.531561	0.954806	0.695159	0.93855	-0.0613331	-0.059318	-0.060784	-0.0611459	-0.0610834	
0.891285	0.531562	0.955715	0.695898	0.939426	-0.0614326	-0.059286	-0.0608524	-0.0611751	-0.0610949	
0.892287	0.531562	0.956623	0.696636	0.940301	-0.0615397	-0.0592585	-0.0609198	-0.0611909	-0.0611137	
0.893289	0.531562	0.957531	0.697375	0.941177	-0.0616521	-0.0592362	-0.0609876	-0.0611957	-0.0611409	
0.894291	0.531563	0.95844	0.698114	0.942052	-0.0617673	-0.0592189	-0.0610554	-0.0611921	-0.0611768	
0.895293	0.531563	0.959348	0.698853	0.942928	-0.061884	-0.0592065	-0.0611235	-0.0611824	-0.0612199	
0.896295	0.531564	0.960256	0.699591	0.943803	-0.0620014	-0.0591982	-0.0611925	-0.0611684	-0.0612685	
0.897297	0.531564	0.961164	0.70033	0.944679	-0.062119	-0.0591944	-0.0612619	-0.0611524	-0.061321	
0.898299	0.531564	0.962072	0.701069	0.945554	-0.0622363	-0.0591951	-0.0613315	-0.061137	-0.0613755	
0.899301	0.531564	0.962981	0.701808	0.94643	-0.0623524	-0.0592006	-0.0614009	-0.0611243	-0.0614314	
0.900303	0.531565	0.963889	0.702546	0.947297	-0.0624664	-0.0592109	-0.0614699	-0.0611152	-0.0614874	
0.901305	0.531565	0.964797	0.703285	0.948097	-0.0625777	-0.0592247	-0.0615372	-0.0611099	-0.0615423	
0.902307	0.531565	0.965705	0.704024	0.948895	-0.0626854	-0.05924	-0.0616022	-0.0611082	-0.061595	
0.903309	0.531565	0.966613	0.704679	0.949692	-0.0627893	-0.0592556	-0.061664	-0.0611101	-0.0616446	
0.904311	0.531566	0.967522	0.70471	0.95049	-0.0628899	-0.0592717	-0.0617219	-0.061115	-0.0616903	
0.905313	0.531566	0.96843	0.704711	0.951288	-0.0629876	-0.0592872	-0.0617758	-0.061124	-0.0617309	
0.906315	0.531566	0.969338	0.704711	0.952085	-0.0630826	-0.0593013	-0.0618251	-0.0611373	-0.0617659	
0.907317	0.531566	0.970246	0.704711	0.952883	-0.0631746	-0.0593138	-0.0618686	-0.0611543	-0.0617948	
0.908319	0.531567	0.971154	0.704712	0.95368	-0.0632639	-0.0593246	-0.0619047	-0.0611743	-0.0618169	
0.909321	0.531567	0.972063	0.704712	0.954478	-0.0633507	-0.0593334	-0.061934	-0.0611965	-0.0618312	
0.910322	0.531568	0.972971	0.704713	0.955275	-0.0634339	-0.0593401	-0.0619573	-0.061221	-0.0618389	
0.911325	0.531568	0.973879	0.704713	0.956073	-0.0635127	-0.0593448	-0.061974	-0.0612483	-0.0618418	
0.912327	0.531568	0.974787	0.704713	0.95687	-0.0635873	-0.0593471	-0.061984	-0.0612778	-0.061842	
0.913329	0.531568	0.975695	0.704714	0.957668	-0.0636576	-0.0593471	-0.0619881	-0.0613078	-0.0618401	
0.914331	0.531569	0.976604	0.704714	0.958465	-0.0637238	-0.0593457	-0.0619862	-0.0613375	-0.0618375	
0.915333	0.531569	0.977512	0.704715	0.959262	-0.0637858	-0.0593435	-0.0619774	-0.0613663	-0.0618362	
0.916335	0.531569	0.97842	0.704715	0.96006	-0.0638442	-0.0593422	-0.0619608	-0.0613943	-0.0618384	
0.917336	0.53157	0.979328	0.704716	0.960857	-0.0638997	-0.0593434	-0.0619374	-0.0614219	-0.0618461	
0.918339	0.53157	0.980237	0.704716	0.961655	-0.0639528	-0.0593481	-0.0619089	-0.0614493	-0.0618608	
0.91934	0.531571	0.981145	0.704717	0.962452	-0.0640036	-0.0593557	-0.0618766	-0.0614774	-0.0618827	
0.920343	0.531571	0.982053	0.704717	0.96325	-0.0640521	-0.0593658	-0.0618417	-0.0615072	-0.061912	
0.921344	0.531572	0.982961	0.704717	0.964047	-0.0640973	-0.0593769	-0.0618053	-0.0615396	-0.0619493	
0.922346	0.531572	0.983869	0.704718	0.964845	-0.0641393	-0.0593879	-0.061769	-0.0615751	-0.0619948	
0.923348	0.531572	0.984778	0.704718	0.965642	-0.0641776	-0.0593983	-0.0617341	-0.0616146	-0.0620481	
0.92435	0.531573	0.985686	0.704719	0.96644	-0.064211	-0.0594078	-0.061701	-0.0616582	-0.0621083	
0.925352	0.531573	0.986594	0.704719	0.967237	-0.0642388	-0.0594168	-0.0616695	-0.0617057	-0.0621746	
0.926354	0.531573	0.987502	0.70472	0.968034	-0.0642603	-0.0594251	-0.0616406	-0.0617567	-0.0622458	
0.927356	0.531574	0.98841	0.70472	0.968832	-0.0642756	-0.0594319	-0.0616151	-0.0618118	-0.0623204	
0.928358	0.531574	0.989318	0.70472	0.96963	-0.0642851	-0.0594359	-0.0615929	-0.0618713	-0.0623971	
0.92936	0.531575	0.990227	0.70472	0.970427	-0.0642893	-0.0594357	-0.0615744	-0.0619353	-0.0624743	
0.930362	0.531575	0.991135	0.704721	0.971224	-0.0642889	-0.0594299	-0.06156	-0.0620042	-0.0625494	
0.931364	0.531575	0.992043	0.704721	0.972022	-0.064284	-0.0594174	-0.0615507	-0.0620774	-0.0626198	
0.932366	0.531575	0.992952	0.704721	0.97282	-0.0642741	-0.0593974	-0.0615471	-0.0621539	-0.0626826	
0.933368	0.531576	0.99386	0.704722	0.973617	-0.0642596	-0.059369	-0.0615481	-0.0622323	-0.0627367	
0.93437	0.531576	0.994768	0.704722	0.974415	-0.0642404	-0.0593314	-0.0615533	-0.0623107	-0.0627799	
0.935372	0.531577	0.995676	0.704723	0.975212	-0.0642163	-0.0592846	-0.0615627	-0.0623877	-0.0628111	
0.936374	0.531577	0.996584	0.704723	0.97601	-0.0641873	-0.0592292	-0.0615763	-0.0624623	-0.0628289	
0.937376	0.531578	0.997493	0.704723	0.976807	-0.0641536	-0.0591654	-0.0615932	-0.062534	-0.0628328	
0.937958	0.531578	0.998401	0.704724	0.977605	-0.0641164	-0.0590924	-0.0616134	-0.0626022	-0.0628233	
0.937958	0.531578	0.999309	0.704724	0.978402	-0.0640769	-0.05901	-0.061636	-0.062667	-0.0628013	
0.937959	0.531578	1.00022	0.704725	0.9792	-0.0640376	-0.0589176	-0.0616609	-0.062728	-0.0627681	
0.937959	0.531579	1.00113	0.704725	0.979997	-0.0639997	-0.058817	-0.0616872	-0.0627853	-0.0627246	
0.93796	0.531579	1.00203	0.704725	0.98078	-0.0639644	-0.0587105	-0.0617146	-0.062839	-0.0626715	
0.93796	0.531579	1.00294	0.704726	0.981549	-0.0639326	-0.0586002	-0.0617429	-0.0628888	-0.0626101	
0.937961	0.53158	1.00385	0.704726	0.982318	-0.0639053	-0.0584873	-0.0617727	-0.0629349	-0.0625428	
0.937961	0.53158	1.00476	0.704726	0.983087	-0.0638838	-0.0583721	-0.0618052	-0.0629768	-0.0624712	
0.937962	0.531581	1.00567	0.704727	0.983856	-0.0638689	-0.0582552	-0.0618401	-0.0630143	-0.0623967	
0.937962	0.531581	1.00658	0.704727	0.984625	-0.063861	-0.0581374	-0.0618769	-0.0630475	-0.0623207	
0.937962	0.531581	1.00748	0.704727	0.985394	-0.0638589	-0.0580211	-0.0619156	-0.0630766	-0.0622424	
0.937962	0.531581	1.00839	0.704727	0.986162	-0.063862	-0.0579089	-0.0619549	-0.0631018	-0.0621624	
0.937963	0.531582	1.0093	0.704728	0.986931	-0.0638699	-0.0578026	-0.0619942	-0.0631225	-0.0620812	
0.937963	0.531582	1.01021	0.704728	0.9877	-0.0638829	-0.0577036	-0.0620327	-0.0631372	-0.0619997	
0.937963	0.531582	1.01112	0.704728	0.988469	-0.0639009	-0.0576136	-0.0620691	-0.0631455	-0.0619181	
0.937964	0.531582	1.01203	0.704729	0.989238	-0.063923	-0.0575341	-0.0621021	-0.0631475	-0.0618363	
0.937964	0.531583	1.01293	0.704729	0.990007	-0.063949	-0.0574659	-0.0621315	-0.0631432	-0.0617546	
0.937965	0.531583	1.01384	0.704729	0.990776	-0.0639781	-0.0574085	-0.0621575	-0.0631323	-0.0616729	
0.937965	0.531584	1.01475	0.70473	0.991545	-0.0640106	-0.0573603	-0.0621805	-0.0631141	-0.0615917	
0.937966	0.531584	1.01566	0.70473	0.992314	-0.064046	-0.0573186	-0.0622004	-0.0630874	-0.0615115	
0.937966	0.531585	1.01657	0.704731	0.993082	-0.0640836	-0.0572822	-0.0622171	-0.0630517	-0.0614329	
0.937966	0.531585	1.01748	0.704731	0.993851	-0.0641221	-0.0572507	-0.0622306	-0.0630066	-0.0613558	
0.937966	0.531585	1.01838	0.704732	0.99462	-0.0641601	-0.057223	-0.0622407	-0.0629528	-0.0612794	
0.937967	0.531586	1.01929	0.704732	0.995389	-0.0641969	-0.0571967	-0.0622473	-0.0628894	-0.0612034	
0.937967	0.531586	1.0202	0.704732	0.996158	-0.0642321	-0.0571696	-0.0622498	-0.0628148	-0.0611279	
0.937968	0.531586	1.02111	0.704733	0.996927	-0.0642658	-0.0571395	-0.0622481	-0.0627279	-0.0610547	
0.937968	0.531586	1.022	0.704733	0.997696	-0.0642974	-0.0571046	-0.0622413	-0.0626282	-0.0609851	
0.937968	0.531587	1.02214	0.704733	0.998465	-0.0643264	-0.0570638	-0.0622285	-0.0625166	-0.0609204	
0.937968	0.531587	1.02214	0.704734	0.999234	-0.0643526	-0.0570167	-0.0622102	-0.0623945	-0.0608605	
0.937969	0.531587	1.02214	0.704734	1	-0.064376	-0.056963	-0.0621883	-0.0622626	-0.0608043	
0.937969	0.531588	1.02214	0.704735	1.00077	-0.0643965	-0.0569019	-0.0621648	-0.0621206	-0.060752	
0.93797	0.531588	1.02214	0.704735	1.00154	-0.064413	-0.0568332	-0.0621405	-0.0619684	-0.0607033	
0.93797	0.531589	1.02214	0.704736	1.00231	-0.0644244	-0.0567578	-0.062116	-0.0618067	-0.0606576	
0.93797	0.531589	1.02214	0.704736	1.00308	-0.0644292	-0.0566765	-0.0620913	-0.0616376	-0.0606141	
0.937971	0.531589	1.02214	0.704736	1.00385	-0.0644263	-0.0565902	-0.0620682	-0.0614625	-0.0605733	
0.937971	0.53159	1.02214	0.704737	1.00462	-0.0644149	-0.0564999	-0.0620478	-0.0612823	-0.0605338	
0.937972	0.53159	1.02214	0.704737	1.00538	-0.064395	-0.0564069	-0.0620297	-0.0610987	-0.0604931	
0.937972	0.53159	1.02214	0.704738	1.00615	-0.0643659	-0.0563133	-0.0620137	-0.0609126	-0.0604499	
0.937973	0.53159	1.02214	0.704738	1.00692	-0.0643277	-0.0562217	-0.062	-0.060726	-0.0604039	
0.937973	0.531591	1.02214	0.704739	1.00769	-0.0642807	-0.0561347	-0.0619892	-0.0605417	-0.0603545	
0.937973	0.531591	1.02214	0.704739	1.00846	-0.0642255	-0.0560539	-0.061982	-0.0603618	-0.0603002	
0.937974	0.531591	1.02214	0.704739	1.00923	-0.0641636	-0.0559809	-0.0619799	-0.0601876	-0.0602399	
0.937974	0.531592	1.02214	0.70474	1.01	-0.0640955	-0.0559182	-0.0619843	-0.0600197	-0.0601731	
0.937974	0.531592	1.02214	0.70474	1.01077	-0.0640222	-0.0558683	-0.0619955	-0.0598594	-0.0601	
0.937975	0.531592	1.02214	0.70474	1.01154	-0.0639442	-0.0558327	-0.0620132	-0.0597086	-0.0600211	
0.937975	0.531593	1.02214	0.70474	1.0123	-0.0638626	-0.0558116	-0.0620369	-0.0595695	-0.0599363	
0.937976	0.531593	1.02214	0.704741	1.01307	-0.0637791	-0.055805	-0.0620673	-0.0594444	-0.059845	
0.937976	0.531593	1.02214	0.704741	1.01384	-0.0636952	-0.0558118	-0.0621051	-0.0593345	-0.0597472	
0.937976	0.531593	1.02214	0.704741	1.01461	-0.0636124	-0.0558289	-0.0621504	-0.0592396	-0.0596439	
0.937976	0.531594	1.02214	0.704742	1.01538	-0.0635318	-0.055854	-0.0622023	-0.0591603	-0.0595366	
