lap4_23_samp	lap4_23b_samp	lap4_24_samp	lap4_25_samp	lap4_26_samp	cur4_23_samp	cur4_23b_samp	cur4_24_samp	cur4_25_samp	cur4_26_samp	rp2747
	18.4673			10.4588		-0.000504678			-0.000532415	
	18.4695			10.4623		-0.000446739			-0.000493973	
	18.4717			10.4657		-0.000521894			-0.000473134	
	18.4739			10.4692		-0.000455241			-0.00054274	
	18.4761			10.4727		-0.000453156			-0.000520247	
	18.4784			10.4763		-0.000457276			-0.000514687	
	18.4806			10.4798		-0.000520606			-0.000376424	
	18.4828			10.4833		-0.000582395			-0.000586809	
	18.485			10.4868		-0.000638159			-0.000401794	
	18.4872			10.4904		-0.000625556			-0.000526735	
	18.4894			10.4939		-0.00051044			-0.000886939	
	18.4916			10.4974		-0.000656382			-0.000523859	
	18.4939			10.501		-0.000788067			-0.0006176	
	18.4961			10.5045		-0.000744363			-0.0007399	
	18.4983			10.5079		-0.000721131			-0.000595205	
	18.5005			10.5113		-0.000637301			-0.000500704	
	18.5027			10.5147		-0.00040779			-0.000356487	
	18.5049			10.5181		-0.00068604			-0.000486235	
	18.5071			10.5215		-0.0006368			-0.000594061	
	18.5093			10.5249		-0.000432547			-0.000489544	
	18.5116			10.5283		-0.000305457			-0.000528414	
	18.5138			10.5317		-0.000561044			-0.000443134	
	18.516			10.5351		-0.000527253			-0.000484683	
	18.5182			10.5385		-0.000556563			-0.000438678	
	18.5204			10.5418		-0.000418185			-0.000334568	
	18.5226			10.5451		-0.00037818			-0.000734939	
	18.5248			10.5484		-0.000203126			-0.000424704	
	18.527			10.5518		-0.000737382			-0.00044934	
	18.5293			10.5551		-0.000540941			-0.000657317	
	18.5315			10.5584		-0.000486977			-0.000419821	
	18.5337			10.5617		-0.000553336			-0.000540801	
	18.5359			10.565		-0.000765904			-0.000625396	
	18.5381			10.5684		-0.000366735			-0.000395051	
	18.5404			10.5717		-0.000411962			-0.000296783	
	18.5427			10.5749		-0.000441349			-0.000378131	
	18.545			10.5781		-0.000547973			-0.000549865	
	18.5473			10.5813		-0.000393077			-0.000561295	
	18.5496			10.5846		-0.000493952			-0.00040716	
	18.5519			10.5878		-0.000513487			-0.000482085	
	18.5541			10.591		-0.000540596			-0.000589428	
	18.5564			10.5942		-0.000536982			-0.000622855	
	18.5587			10.5975		-0.00045179			-0.000459982	
	18.561			10.6007		-0.000239968			-0.000320895	
	18.5633			10.6039		-0.000747285			-0.000400186	
	18.5656			10.607		-0.00034213			-0.000456025	
	18.5679			10.6102		-0.000700623			-0.000251646	
	18.5702			10.6133		-0.000599177			-0.000599415	
	18.5725			10.6164		-0.000631713			-0.000591193	
	18.5747			10.6196		-0.00049589			-0.000366782	
	18.577			10.6227		-0.000381794			-0.000814879	
	18.5793			10.6258		-0.000472399			-0.000642681	
	18.5816			10.6289		-0.000362195			-0.000565836	
	18.5839			10.6321		-0.000550756			-0.000524569	
	18.5862			10.6352		-0.000477244			-0.000335955	
	18.5885			10.6383		-0.000531675			-0.000578236	
	18.5908			10.6414		-0.000538587			-0.000304993	
	18.5931			10.6444		-0.000705979			-0.000557038	
	18.5953			10.6475		-0.000172966			-0.000537438	
	18.5976			10.6506		-0.000595611			-0.000508008	
	18.5999			10.6537		-0.000527563			-0.000510736	
	18.6022			10.6567		-0.000614751			-0.000424406	
	18.6045			10.6598		-0.000485924			-0.000388344	
	18.6068			10.6629		-0.00045821			-0.000391264	
	18.6091			10.6659		-0.000417594			-0.000408887	
	18.6114			10.669		-0.000646823			-0.000309881	
	18.6137			10.672		-0.00083471			-0.000779636	
	18.6159			10.675		-0.000395554			-0.00044015	
	18.6182			10.678		-0.00062324			-0.000561864	
	18.6205			10.681		-0.000536831			-0.000468571	
	18.6228			10.684		-0.000520218			-0.000660573	
	18.6251			10.687		-0.00070699			-0.000483076	
	18.6274			10.69		-0.000747382			-0.000450217	
	18.6297			10.693		-0.0006101			-0.000349401	
	18.632			10.696		-0.000349915			-0.000586403	
	18.6343			10.699		-0.000312448			-0.000678301	
	18.6367			10.702		-0.000410479			-0.000552293	
	18.639			10.705		-0.000513078			-0.000519871	
	18.6414			10.708		-0.000536668			-0.000499598	
	18.6438			10.711		-0.000658188			-0.000643119	
	18.6461			10.714		-0.000515527			-0.000609634	
	18.6485			10.717		-0.000475104			-0.000456414	
	18.6508			10.72		-0.000563226			-0.000622194	
	18.6532			10.7231		-0.000746098			-0.000596093	
	18.6556			10.7261		-0.000587009			-0.000612904	
	18.6579			10.7291		-0.000393585			-0.000557445	
	18.6603			10.7321		-0.000540792			-0.000513061	
	18.6627			10.7352		-0.000454396			-0.000574965	
	18.665			10.7383		-0.000444092			-0.00036934	
	18.6675			10.7414		-0.000538846			-0.000423209	
	18.6699			10.7445		-0.000363216			-0.000329351	
	18.6724			10.7476		-0.00049186			-0.000283794	
	18.6748			10.7508		-0.000517068			-0.000331179	
	18.6773			10.7539		-0.000560706			-0.00051561	
	18.6797			10.757		-0.000582366			-0.000328496	
	18.6821			10.7601		-0.000634529			-0.000326776	
	18.6846			10.7632		-0.000436211			-0.000646304	
	18.687			10.7664		-0.000232106			-0.000401221	
	18.6895			10.7696		-0.000497415			-0.000388237	
	18.6919			10.7729		-0.000327047			-0.000452447	
	18.6944			10.7761		-0.000426658			-0.000421359	
	18.6969			10.7793		-0.000451278			-0.000550232	
	18.6995			10.7825		-0.000540316			-0.000497217	
	18.7021			10.7858		-0.000326792			-0.000864888	
	18.7047			10.789		-0.00053769			-0.000505635	
	18.7073			10.7922		-0.000422835			-0.000424837	
	18.7099			10.7954		-0.000528541			-0.000757402	
	18.7125			10.7986		-0.000776467			-0.000640773	
	18.7151			10.8017		-0.000541601			-0.000455575	
	18.7177			10.8048		-0.000647248			-0.000461006	
	18.7203			10.808		-0.000472897			-0.000586012	
	18.7229			10.8111		-0.000267451			-0.000510346	
	18.7255			10.8142		-0.000566827			-0.000587573	
	18.7281			10.8173		-0.000480348			-0.000593173	
	18.7308			10.8205		-0.000442127			-0.000592275	
	18.7334			10.8236		-0.000405671			-0.000645187	
	18.7361			10.8268		-0.000552824			-0.000598345	
	18.7388			10.8301		-0.0005082			-0.000570223	
	18.7414			10.8334		-0.00062772			-0.000595306	
	18.7441			10.8368		-0.000484651			-0.000607375	
	18.7468			10.8401		-0.000601455			-0.000272513	
	18.7495			10.8435		-0.000389905			-0.000615008	
	18.7521			10.8468		-0.000366313			-0.000366271	
	18.7548			10.8501		-0.000745741			-0.000566635	
	18.7575			10.8535		-0.000296735			-0.000418242	
	18.7604			10.8568		-0.000348853			-0.00055734	
	18.7632			10.8601		-0.000656192			-0.000531497	
	18.766			10.8633		-0.000604336			-0.000673317	
	18.7688			10.8666		-0.00055824			-0.000229027	
	18.7717			10.8698		-0.00042991			-0.000506242	
	18.7745			10.873		-0.000599255			-0.000517598	
	18.7773			10.8762		-0.000645854			-0.000600909	
	18.7801			10.8794		-0.000655961			-0.000356787	
	18.7829			10.8827		-0.000283677			-0.000617167	
	18.7858			10.8859		-0.000571818			-0.000481982	
	18.7886			10.8891		-0.000471228			-0.000672082	
	18.7915			10.8924		-0.000488616			-0.000398485	
	18.7944			10.8957		-0.000409468			-0.000579308	
	18.7973			10.899		-0.000460171			-0.000397117	
	18.8002			10.9023		-0.000731958			-0.000533738	
	18.8031			10.9056		-0.00068368			-0.000425919	
	18.806			10.9089		-0.000538555			-0.00045888	
	18.8089			10.9122		-0.000500454			-0.00038017	
	18.8118			10.9155		-0.000299848			-0.000311949	
	18.8147			10.9188		-0.00043786			-0.000693908	
	18.8176			10.9221		-0.000595401			-0.000344928	
	18.8205			10.9254		-0.000685037			-0.000445766	
	18.8233			10.9286		-0.000449059			-0.000551545	
	18.8261			10.9319		-0.000511783			-0.000504969	
	18.829			10.9352		-0.00073117			-0.000438914	
	18.8318			10.9384		-0.000527133			-0.000596891	
				10.9417					-0.000450457	
				10.945					-0.000797924	
				10.9482					-0.000742103	
				10.9515					-0.000494847	
				10.9548					-0.000618314	
				10.9581					-0.000407145	
				10.9615					-0.000537086	
				10.9649					-0.000526827	
				10.9682					-0.000495177	
				10.9716					-0.000482535	
				10.9749					-0.00038914	
				10.9783					-0.000450725	
				10.9816					-0.000479008	
				10.985					-0.000669754	
				10.9884					-0.000685427	
				10.9917					-0.000713544	
				10.9951					-0.000516284	
				10.9985					-0.000513632	
				11.0019					-0.000511267	
				11.0052					-0.000571413	
				11.0086					-0.00057492	
				11.012					-0.000548276	
				11.0154					-0.000288687	
				11.0188					-0.000607048	
				11.0222					-0.000656731	
				11.0256					-0.000557388	
				11.029					-0.000369724	
				11.0324					-0.000501649	
				11.0358					-0.000627155	
				11.0393					-0.000420771	
				11.0427					-0.000429029	
				11.0461					-0.000519042	
				11.0495					-0.000243372	
				11.053					-0.000687983	
				11.0566					-0.000364949	
				11.0601					-0.000659619	
				11.0636					-0.000574246	
				11.0671					-0.000420079	
				11.0706					-0.000448318	
				11.0741					-0.000431119	
				11.0776					-0.000678015	
				11.0811					-0.000569834	
				11.0847					-0.000382723	
				11.0882					-0.000519012	
				11.0917					-0.000373975	
				11.0952					-0.000569686	
				11.0988					-0.000501163	
				11.1023					-0.000535429	
				11.1058					-0.000229423	
				11.1094					-0.000424112	
				11.1129					-0.000466219	
				11.1164					-0.000394071	
				11.12					-0.000512008	
				11.1235					-0.000596677	
				11.1271					-0.000559825	
				11.1306					-0.000357135	
				11.1342					-0.000329258	
				11.1377					-0.000390803	
				11.1413					-0.000737	
				11.1448					-0.000552336	
				11.1484					-0.000527423	
				11.1521					-0.000292654	
				11.1557					-0.000397738	
				11.1593					-0.000483789	
				11.1629					-0.000473997	
				11.1665					-0.000295295	
				11.1701					-0.00057027	
				11.1737					-0.000771614	
				11.1774					-0.000548654	
				11.1811					-0.000543285	
				11.1848					-0.000538803	
				11.1885					-0.000452495	
				11.1922					-0.000501563	
				11.1959					-0.000483007	
				11.1996					-0.000640876	
				11.2033					-0.000350324	
				11.207					-0.000680842	
				11.2107					-0.000472934	
				11.2145					-0.00033102	
				11.2182					-0.000557694	
				11.222					-0.000485561	
				11.2258					-0.00070986	
				11.2295					-0.00053849	
				11.2333					-0.000429811	
				11.237					-0.000623038	
				11.2408					-0.000517708	
				11.2445					-0.000458786	
				11.2482					-0.00032711	
				11.2519					-0.00057748	
				11.2556					-0.000633457	
				11.2594					-0.000684731	
				11.2631					-0.000299076	
				11.2668					-0.000580885	
				11.2705					-0.000632733	
				11.2742					-0.000238713	
				11.2778					-0.000337528	
				11.2815					-0.00050597	
				11.2851					-0.000482206	
				11.2887					-0.000525904	
				11.2924					-0.000468221	
				11.296					-0.000537327	
				11.2997					-0.000558074	
				11.3033					-0.000358918	
				11.3068					-0.000447438	
				11.3103					-0.000492686	
				11.3137					-0.000530066	
				11.3172					-0.000387223	
				11.3206					-0.000457366	
				11.3241					-0.000361074	
				11.3276					-0.000671662	
				11.331					-0.000379516	
				11.3345					-0.000320374	
				11.3379					-0.000347204	
				11.3414					-0.000551238	
				11.3449					-0.000622143	
				11.3483					-0.00044985	
				11.3518					-0.000438849	
				11.3553					-0.000558119	
				11.3587					-0.000527746	
				11.3622					-0.000597004	
				11.3657					-0.000325261	
				11.3692					-0.000366096	
				11.3726					-0.000622843	
				11.3757					-0.000483845	
				11.3788					-0.000596227	
				11.3819					-0.00053333	
				11.385					-0.000557009	
				11.3881					-0.000280635	
				11.3912					-0.000399457	
				11.3943					-0.000733769	
				11.3975					-0.00051395	
				11.4006					-0.000497483	
				11.4039					-0.000385982	
				11.4073					-0.000447672	
				11.4107					-0.000491238	
				11.4141					-0.000698922	
				11.4175					-0.000683579	
				11.4209					-0.000453953	
				11.4243					-0.000349623	
				11.4276					-0.000419246	
				11.431					-0.000689977	
				11.4344					-0.000549916	
				11.4378					-0.000519124	
				11.4412					-0.000455896	
				11.4446					-0.000503666	
				11.4479					-0.000636202	
				11.4513					-0.000462064	
				11.4547					-0.000651847	
				11.4581					-0.000452093	
				11.4614					-0.000603844	
				11.4648					-0.000602905	
				11.4682					-0.000592982	
				11.4715					-0.000651337	
				11.4748					-0.0001546	
				11.4782					-0.000416584	
				11.4815					-0.000602354	
				11.4849					-0.000440626	
				11.4882					-0.000465675	
				11.4915					-0.000380694	
				11.4949					-0.000471898	
				11.4982					-0.000376427	
				11.5015					-0.000623551	
				11.5045					-0.000418982	
				11.5075					-0.000478325	
				11.5105					-0.00043985	
				11.5135					-0.000452224	
				11.5165					-0.000491733	
				11.5195					-0.000452497	
				11.5225					-0.000347059	
				11.5255					-0.000410523	
				11.5285					-0.000641496	
				11.5315					-0.00054935	
				11.5346					-0.000551123	
				11.5378					-0.000777634	
				11.541					-0.000334622	
				11.5441					-0.000498166	
				11.5473					-0.000506637	
				11.5505					-0.000432393	
				11.5536					-0.0005556	
				11.5568					-0.000445891	
				11.56					-0.000496302	
				11.5632					-0.000657048	
				11.5665					-0.000448368	
				11.5698					-0.000666287	
				11.5731					-0.000423482	
				11.5764					-0.000447575	
				11.5797					-0.000697073	
				11.583					-0.000449293	
				11.5863					-0.00070288	
				11.5896					-0.000581026	
				11.5929					-0.00049044	
				11.5962					-0.000542895	
				11.5995					-0.000549163	
				11.6028					-0.000479747	
				11.6061					-0.000349768	
				11.6095					-0.000260563	
				11.6128					-0.000357498	
				11.6161					-0.000444732	
				11.6194					-0.000453425	
				11.6227					-0.000366445	
				11.626					-0.000525099	
				11.6293					-0.000691526	
				11.6326					-0.00051576	
				11.6359					-0.00060318	
				11.6392					-0.000389197	
				11.6425					-0.000374604	
				11.6457					-0.000522966	
				11.649					-0.000406334	
				11.6523					-0.000673142	
				11.6556					-0.000491371	
				11.6589					-0.000481072	
				11.662					-0.000408539	
				11.6652					-0.000697037	
				11.6683					-0.000551348	
				11.6714					-0.000591645	
				11.6746					-0.00034106	
				11.6777					-0.000309895	
				11.6808					-0.000336846	
				11.6839					-0.000249022	
				11.6871					-0.000635654	
				11.6902					-0.00054157	
				11.6933					-0.00058182	
				11.6964					-0.000347374	
				11.6996					-0.000569019	
				11.7027					-0.000350157	
				11.7058					-0.000321622	
				11.709					-0.0003893	
				11.7121					-0.000596572	
				11.7152					-0.000575017	
				11.7183					-0.000599463	
				11.7215					-0.000525972	
				11.7246					-0.000542125	
				11.7277					-0.000169805	
				11.7308					-0.000523589	
				11.7339					-0.000746992	
				11.737					-0.000568799	
				11.74					-0.00032133	
				11.7431					-0.00055016	
				11.7462					-0.000559346	
				11.7493					-0.000294105	
				11.7524					-0.000469891	
				11.7555					-0.000644158	
				11.7585					-0.00036188	
				11.7615					-0.000415781	
				11.7645					-0.000307413	
				11.7675					-0.000336834	
				11.7705					-0.000551223	
				11.7735					-0.000567084	
				11.7765					-0.000498692	
				11.7795					-0.000625655	
				11.7825					-0.000470764	
				11.7855					-0.000343585	
				11.7885					-0.000448622	
				11.7914					-0.000527016	
				11.7943					-0.000407968	
				11.7972					-0.000287448	
				11.8001					-0.000524475	
				11.803					-0.000612747	
				11.8059					-0.000745746	
				11.8088					-0.000523632	
				11.8117					-0.00031351	
				11.8146					-0.000540975	
				11.8175					-0.00033901	
				11.8204					-0.000375171	
				11.8233					-0.000617341	
				11.8261					-0.000556292	
				11.829					-0.000291776	
				11.8318					-0.000369933	
				11.8346					-0.000555378	
				11.8374					-0.000662392	
				11.8403					-0.000426068	
				11.8431					-0.000397864	
				11.8459					-0.000474513	
				11.8487					-0.000506596	
				11.8515					-0.000447143	
				11.8544					-0.000670271	
				11.8572					-0.00056825	
				11.8599					-0.000181088	
				11.8627					-0.00040558	
				11.8655					-0.000576102	
				11.8683					-0.000643163	
				11.8711					-0.000462363	
				11.8739					-0.000611541	
				11.8767					-0.000663152	
				11.8794					-0.000482715	
				11.8822					-0.000549207	
				11.885					-0.000490741	
				11.8878					-0.000507023	
				11.8905					-0.000434052	
				11.8933					-0.000520836	
				11.896					-0.000593561	
				11.8988					-0.000542553	
				11.9015					-0.00052795	
				11.9043					-0.000542342	
				11.907					-0.000737421	
				11.9098					-0.000345252	
				11.9125					-0.00043058	
				11.9153					-0.000461187	
				11.918					-0.000469493	
				11.9207					-0.000449608	
				11.9235					-0.000308461	
				11.9262					-0.000572941	
				11.9289					-0.000604746	
				11.9317					-0.000260555	
				11.9344					-0.00042942	
				11.9371					-0.00065917	
				11.9398					-0.000585302	
				11.9426					-0.000448064	
				11.9453					-0.000506059	
				11.948					-0.000474794	
				11.9507					-0.000454336	
				11.9535					-0.000285719	
				11.9562					-0.000594463	
				11.9589					-0.000456467	
				11.9616					-0.000593577	
				11.9643					-0.000508936	
				11.967					-0.000407203	
				11.9697					-0.000435442	
				11.9724					-0.000552175	
				11.9751					-0.00055061	
				11.9778					-0.000437386	
				11.9806					-0.000547372	
				11.9833					-0.000397002	
				11.9859					-0.000467781	
				11.9885					-0.000481975	
				11.9912					-0.000478462	
				11.9938					-0.000549697	
				11.9964					-0.000555573	
				11.999					-0.000395636	
				12.0016					-0.00032606	
				12.0042					-0.000511508	
				12.0068					-0.000678737	
				12.0094					-0.000465674	
				12.0121					-0.000261717	
				12.0147					-0.000401983	
				12.0173					-0.000301267	
				12.0199					-0.00037564	
				12.0224					-0.000404177	
				12.025					-0.000650909	
				12.0275					-0.000634146	
				12.0301					-0.000328082	
				12.0326					-0.000417503	
				12.0352					-0.000545946	
				12.0377					-0.000540182	
				12.0403					-0.000503895	
				12.0429					-0.000516752	
				12.0454					-0.000535306	
				12.048					-0.00052508	
				12.0505					-0.000369497	
				12.053					-0.000590907	
				12.0555					-0.000475641	
				12.058					-0.000575413	
				12.0605					-0.000589722	
				12.063					-0.000480388	
				12.0655					-0.000430343	
				12.068					-0.000550567	
				12.0705					-0.000426611	
				12.073					-0.000497947	
				12.0755					-0.000378592	
				12.078					-0.000386924	
				12.0805					-0.000355177	
				12.083					-0.000541714	
				12.0855					-0.000434146	
				12.088					-0.00034986	
				12.0906					-0.000591369	
				12.0931					-0.000653497	
				12.0956					-0.0004893	
				12.0981					-0.00050197	
				12.1006					-0.00039826	
				12.1031					-0.000446411	
				12.1057					-0.000633077	
				12.1082					-0.000435969	
				12.1107					-0.000374499	
				12.1132					-0.000482269	
				12.1158					-0.000669842	
				12.1183					-0.00055443	
				12.1209					-0.000696712	
				12.1234					-0.000464121	
				12.126					-0.000517265	
				12.1286					-0.000686484	
				12.1311					-0.000544537	
				12.1337					-0.00051011	
				12.1362					-0.000416611	
				12.1388					-0.000720221	
				12.1413					-0.00060687	
				12.1439					-0.000447751	
				12.1465					-0.000424215	
				12.1491					-0.000587343	
				12.1518					-0.000376418	
				12.1544					-0.0005261	
				12.157					-0.000336955	
				12.1597					-0.000652347	
				12.1623					-0.000748569	
				12.1649					-0.000326583	
				12.1676					-0.000439394	
				12.1702					-0.000413503	
				12.1728					-0.000446398	
				12.1755					-0.000567254	
				12.1781					-0.000503885	
				12.1807					-0.000302418	
				12.1833					-0.000526986	
				12.1859					-0.00047596	
				12.1885					-0.000526742	
				12.1911					-0.000462746	
				12.1938					-0.000660263	
				12.1964					-0.000400887	
				12.199					-0.000335622	
				12.2016					-0.000599278	
				12.2042					-0.000488512	
				12.2068					-0.000644702	
				12.2094					-0.000519874	
				12.212					-0.000616484	
				12.2147					-0.000340212	
				12.2173					-0.000491526	
				12.2199					-0.000698275	
				12.2225					-0.000561915	
				12.2251					-0.000526636	
				12.2277					-0.00062779	
				12.2303					-0.000354327	
				12.233					-0.000169415	
				12.2356					-0.000436647	
				12.2382					-0.000465922	
				12.2408					-0.000420968	
				12.2434					-0.000363198	
				12.246					-0.000576038	
				12.2486					-0.000696041	
				12.2512					-0.000592525	
				12.2539					-0.000309405	
				12.2565					-0.000336726	
				12.2591					-0.000515421	
				12.2617					-0.00050474	
				12.2643					-0.000697302	
				12.2669					-0.000667109	
				12.2695					-0.000663451	
				12.2721					-0.000620295	
				12.2747					-0.000312249	
				12.2773					-0.000598107	
				12.2799					-0.000666632	
				12.2825					-0.000379652	
				12.285					-0.00028519	
				12.2876					-0.000589863	
				12.2902					-0.000645704	
				12.2928					-0.000469753	
				12.2953					-0.000397812	
				12.2979					-0.000535886	
				12.3005					-0.000627842	
				12.3031					-0.000496075	
				12.3056					-0.000521009	
				12.3082					-0.000418786	
				12.3107					-0.000367825	
				12.3132					-0.000643887	
				12.3158					-0.000575603	
				12.3183					-0.000434866	
				12.3209					-0.000608654	
				12.3234					-0.0003193	
				12.3259					-0.000510533	
				12.3285					-0.000586188	
				12.331					-0.000582971	
				12.3335					-0.000407841	
				12.3361					-0.000462736	
				12.3386					-0.000509312	
				12.3411					-0.000526302	
				12.3435					-0.000391293	
				12.346					-0.0005403	
				12.3484					-0.000411331	
				12.3509					-0.000609328	
				12.3534					-0.000531295	
				12.3558					-0.000381111	
				12.3583					-0.00058305	
				12.3607					-0.00077972	
				12.3632					-0.000713269	
				12.3657					-0.000451677	
				12.3681					-0.000361718	
				12.3706					-0.000502747	
				12.373					-0.000453777	
				12.3753					-0.000724476	
				12.3777					-0.000420653	
				12.38					-0.000669468	
				12.3824					-0.00056721	
				12.3847					-0.000441506	
				12.3871					-0.000644604	
				12.3894					-0.000477821	
				12.3918					-0.00066154	
				12.3941					-0.000456958	
				12.3965					-0.000375049	
				12.3988					-0.000559807	
				12.4011					-0.000392981	
				12.4035					-0.000375945	
				12.4058					-0.000331693	
				12.408					-0.000390423	
				12.4103					-0.000572139	
				12.4125					-0.000623692	
				12.4147					-0.000502913	
				12.4169					-0.0007066	
				12.4191					-0.00058763	
				12.4213					-0.000548777	
				12.4235					-0.000487956	
				12.4257					-0.000600221	
				12.428					-0.000676625	
				12.4302					-0.000453442	
				12.4324					-0.000397023	
				12.4346					-0.000671681	
				12.4368					-0.000713235	
				12.439					-0.000537038	
				12.4411					-0.0003101	
				12.4432					-0.000475551	
				12.4452					-0.000291531	
				12.4473					-0.000603527	
				12.4494					-0.000481099	
				12.4514					-0.000514219	
				12.4535					-0.000716324	
				12.4555					-0.000390515	
				12.4576					-0.000460553	
				12.4597					-0.000407324	
				12.4617					-0.000475361	
				12.4638					-0.000625593	
				12.4658					-0.000338288	
				12.4679					-0.000382693	
				12.47					-0.000504447	
				12.472					-0.000707772	
				12.4741					-0.000521572	
				12.476					-0.000446083	
				12.478					-0.000400304	
				12.4799					-0.000465919	
				12.4818					-0.00048814	
				12.4838					-0.000340575	
				12.4857					-0.000275737	
				12.4877					-0.000577711	
				12.4896					-0.000536789	
				12.4916					-0.000529115	
				12.4935					-0.000504262	
				12.4955					-0.000587597	
				12.4974					-0.000411223	
				12.4994					-0.000375897	
				12.5013					-0.000582347	
				12.5032					-0.000488989	
				12.5052					-0.000507688	
				12.5071					-0.000463658	
				12.509					-0.000474863	
				12.5109					-0.000692416	
				12.5128					-0.000507885	
				12.5147					-0.000310491	
				12.5166					-0.000575412	
				12.5184					-0.000508746	
				12.5203					-0.000285829	
				12.5222					-0.000438956	
				12.5241					-0.00039798	
				12.526					-0.000499773	
				12.5279					-0.000519059	
				12.5298					-0.00068762	
				12.5317					-0.000567221	
				12.5335					-0.000493582	
				12.5354					-0.000392073	
				12.5373					-0.000532013	
				12.5392					-0.000550234	
				12.5411					-0.000292688	
				12.5429					-0.000547725	
				12.5448					-0.000594569	
				12.5466					-0.000645375	
				12.5485					-0.000500471	
				12.5503					-0.000610169	
				12.5522					-0.000341715	
				12.554					-0.000371243	
				12.5559					-0.00048043	
				12.5577					-0.000488389	
				12.5596					-0.000433998	
				12.5614					-0.000493611	
				12.5633					-0.000371002	
				12.5651					-0.000436479	
				12.567					-0.000549751	
				12.5688					-0.000467037	
				12.5707					-0.000628098	
				12.5725					-0.000272019	
				12.5743					-0.000413251	
				12.5761					-0.000482156	
				12.5779					-0.000408907	
				12.5797					-0.000686778	
				12.5816					-0.000444494	
				12.5834					-0.000545992	
				12.5852					-0.000508095	
				12.587					-0.000717336	
				12.5888					-0.000400841	
				12.5906					-0.000414732	
				12.5924					-0.00037184	
				12.5942					-0.000589575	
				12.5961					-0.000412776	
				12.5979					-0.00053261	
				12.5997					-0.000311625	
				12.6015					-0.000446255	
				12.6033					-0.000642624	
				12.6052					-0.000535841	
				12.6071					-0.000560385	
				12.6089					-0.000531356	
				12.6108					-0.000576424	
				12.6127					-0.000594603	
				12.6145					-0.000632398	
				12.6164					-0.000579521	
				12.6183					-0.000452038	
				12.6201					-0.000607155	
				12.622					-0.000456638	
				12.6239					-0.000556187	
				12.6257					-0.000808176	
				12.6276					-0.000487512	
				12.6295					-0.000744048	
				12.6314					-0.000595509	
				12.6332					-0.000496097	
				12.6351					-0.00040046	
				12.6371					-0.000519504	
				12.639					-0.000472855	
				12.6409					-0.000444374	
				12.6428					-0.000495983	
				12.6448					-0.000613788	
				12.6467					-0.000611048	
				12.6486					-0.000596641	
				12.6505					-0.000751789	
				12.6525					-0.000438217	
				12.6544					-0.000446025	
				12.6563					-0.000659427	
				12.6582					-0.000358271	
				12.6602					-0.000457863	
				12.6621					-0.000439054	
				12.664					-0.000628632	
				12.666					-0.000519852	
				12.668					-0.000553488	
				12.67					-0.000633908	
				12.672					-0.000321754	
				12.674					-0.000580698	
				12.676					-0.000434088	
				12.678					-0.00041521	
				12.68					-0.000628809	
				12.682					-0.000908093	
				12.684					-0.000632081	
				12.686					-0.000383679	
				12.688					-0.000456257	
				12.69					-0.000656754	
				12.692					-0.000216512	
				12.694					-0.000413447	
				12.696					-0.000300938	
				12.6981					-0.000619809	
				12.7001					-0.000409412	
				12.7022					-0.000352623	
				12.7042					-0.000552182	
				12.7062					-0.000441709	
				12.7083					-0.000212742	
				12.7103					-0.000368415	
				12.7124					-0.000610512	
				12.7144					-0.000605677	
				12.7164					-0.000573286	
				12.7185					-0.000517701	
				12.7205					-0.000460907	
				12.7226					-0.000550144	
				12.7246					-0.00051715	
				12.7266					-0.000654968	
				12.7287					-0.00072947	
				12.7308					-0.000454404	
				12.7329					-0.000274576	
				12.7349					-0.000295758	
				12.737					-0.000380938	
				12.7391					-0.000658456	
				12.7412					-0.000429892	
				12.7432					-0.000569519	
				12.7453					-0.00049584	
				12.7474					-0.000514412	
				12.7495					-0.000727434	
				12.7516					-0.000626125	
				12.7536					-0.000468757	
				12.7557					-0.000580038	
				12.7578					-0.000740255	
				12.7599					-0.000300834	
				12.762					-0.000459413	
				12.7641					-0.000625961	
				12.7662					-0.000614056	
				12.7683					-0.000534613	
				12.7704					-0.000410793	
				12.7725					-0.000700078	
				12.7746					-0.000510552	
				12.7767					-0.000479373	
				12.7788					-0.000355573	
				12.781					-0.00046641	
				12.7831					-0.000337857	
				12.7852					-0.000324335	
				12.7873					-0.000643876	
				12.7894					-0.000408904	
				12.7916					-0.00053977	
				12.7938					-0.000488349	
				12.796					-0.000403844	
				12.7982					-0.000487083	
				12.8004					-0.000551046	
				12.8026					-0.000492944	
				12.8049					-0.000485325	
				12.8071					-0.000260341	
				12.8093					-0.000630494	
				12.8115					-0.000441265	
				12.8137					-0.000631574	
				12.8159					-0.00032964	
				12.8181					-0.000361887	
				12.8204					-0.000474768	
				12.8228					-0.000376819	
				12.8251					-0.00053925	
				12.8275					-0.000473129	
				12.8299					-0.000541157	
				12.8322					-0.000570113	
				12.8346					-0.000392588	
				12.837					-0.00084626	
				12.8393					-0.000465648	
				12.8417					-0.000449389	
				12.8441					-0.00041763	
				12.8464					-0.000483317	
				12.8488					-0.000620096	
				12.8513					-0.000575381	
				12.8538					-0.000579549	
				12.8563					-0.000514643	
				12.8588					-0.000475336	
				12.8613					-0.000403457	
				12.8639					-0.000368745	
				12.8664					-0.000536503	
				12.8689					-0.000595343	
				12.8714					-0.000429705	
				12.8739					-0.000378618	
				12.8765					-0.000371199	
				12.879					-0.000469548	
				12.8815					-0.000385104	
				12.8841					-0.000260468	
