lap4_30_samp	lap4_31_samp	lap4_32_samp	lap4_33_samp	lap4_34_samp	rp2529	rp3548	cur4_30_samp	cur4_31_samp	cur4_32_samp	cur4_33_samp	cur4_34_samp	rp5463	lap4_49_samp	lap4_50_samp	lap4_51_samp	lap4_52_samp	lap4_53_samp	cur4_49_samp	cur4_50_samp	cur4_51_samp	cur4_52_samp	cur4_53_samp
0.272596	0.102511	0.0774637	0.111547	0.174172	-0.0601185	-0.0604341	-0.000968611	-0.000794831	-0.000852672	-0.0011285	-0.000674382	-0.0573481	0.299433	0.0888848	0.151318	0.0993244	0.129784	-0.00097233	-0.000928928	-0.000655	-0.000966376	-0.000765219
0.27519	0.103952	0.0778313	0.112628	0.175509	-0.0600298	-0.0593203	-0.000972885	-0.000448414	-0.00073664	-0.000872861	-0.000743579	-0.0575106	0.302891	0.0900184	0.152229	0.100765	0.131297	-0.00069073	-0.000786581	-0.000823833	-0.000865969	-0.000767471
0.277785	0.105393	0.0781988	0.113709	0.176847	-0.0602462	-0.059423	-0.00105727	-0.000777695	-0.000796258	-0.00057004	-0.000879708	-0.0584048	0.306348	0.0911521	0.153139	0.102206	0.132809	-0.000693916	-0.000809501	-0.000941366	-0.000882069	-0.000841076
0.280379	0.106833	0.0785664	0.114789	0.178184	-0.0600805	-0.060316	-0.000813362	-0.000878972	-0.00076978	-0.000780496	-0.000724991	-0.0587986	0.309806	0.0922858	0.15405	0.103647	0.134321	-0.000769528	-0.000916579	-0.000823944	-0.000911337	-0.000749983
0.282973	0.108274	0.0789339	0.11587	0.179522	-0.0604343	-0.0599652	-0.00101923	-0.000659245	-0.000763948	-0.000795605	-0.00078867	-0.0574072	0.313264	0.0934193	0.154961	0.105088	0.135842	-0.000804352	-0.000576115	-0.000990496	-0.000819081	-0.000911501
0.285568	0.109714	0.0793015	0.11695	0.180859	-0.0607826	-0.0601837	-0.000637634	-0.000957591	-0.000962733	-0.000673301	-0.000866239	-0.0573073	0.31672	0.0945529	0.155871	0.106529	0.137374	-0.000850653	-0.000919321	-0.000513081	-0.000769064	-0.000871067
0.288162	0.111155	0.0796692	0.118031	0.182197	-0.0597857	-0.0604126	-0.000809078	-0.000972326	-0.000770926	-0.000660771	-0.000976677	-0.0583003	0.320163	0.0956867	0.156782	0.10797	0.138907	-0.000811288	-0.000989461	-0.000876881	-0.000778147	-0.000981964
0.290757	0.112596	0.0800368	0.119111	0.183534	-0.0596106	-0.0606784	-0.000621596	-0.000913077	-0.00100001	-0.000863921	-0.000950993	-0.0586617	0.323606	0.0968204	0.157693	0.109411	0.140439	-0.000904712	-0.000755458	-0.00088651	-0.000964157	-0.000876134
0.293351	0.114036	0.0804044	0.120192	0.184872	-0.0604216	-0.0613024	-0.000929643	-0.00100464	-0.00080789	-0.000576242	-0.000756843	-0.0589035	0.327049	0.097954	0.158603	0.110852	0.141972	-0.000801112	-0.000668956	-0.00104947	-0.000708685	-0.00104722
0.295927	0.115477	0.0807719	0.121272	0.186209	-0.0602807	-0.0612069	-0.000827267	-0.000700022	-0.000775424	-0.00074378	-0.000846636	-0.0588917	0.330492	0.0990877	0.159514	0.112293	0.143504	-0.000875034	-0.000736679	-0.00104951	-0.000829812	-0.000842468
0.29834	0.116917	0.0811395	0.122353	0.187547	-0.0596475	-0.0613914	-0.000694128	-0.000891349	-0.000705949	-0.000938758	-0.000966122	-0.0585957	0.333935	0.100221	0.160425	0.113734	0.145037	-0.000738391	-0.000878384	-0.000661864	-0.000849071	-0.000747094
0.300742	0.118361	0.0815071	0.123433	0.188885	-0.0595269	-0.0599271	-0.000666088	-0.000911002	-0.000823583	-0.000783898	-0.00104249	-0.0578875	0.337378	0.101355	0.161335	0.115189	0.146569	-0.000865715	-0.000813071	-0.000567247	-0.000780262	-0.00100498
0.303145	0.119843	0.0818747	0.124514	0.190222			-0.000811725	-0.000798765	-0.00079251	-0.000846812	-0.000649851	-0.0575858	0.340821	0.102489	0.162246	0.116743	0.148101	-0.000919112	-0.000805432	-0.000740132	-0.00102827	-0.000907967
0.305547	0.121327	0.0822423	0.125594	0.19156			-0.000807201	-0.0005978	-0.00068052	-0.000819454	-0.000853997	-0.0576775	0.344263	0.103622	0.163156	0.118301	0.149634	-0.000805805	-0.000722248	-0.000813062	-0.000963728	-0.00100952
0.30795	0.122812	0.0826098	0.126675	0.192897			-0.000747915	-0.000817673	-0.000827302	-0.000908396	-0.000772288	-0.0588218	0.347706	0.104756	0.164067	0.119859	0.151166	-0.00100462	-0.000821447	-0.000873906	-0.000896798	-0.000669526
0.310353	0.124296	0.0829774	0.127755	0.194235			-0.000893048	-0.000836972	-0.000768916	-0.00105504	-0.000817393	-0.0608921	0.351122	0.10589	0.164977	0.121417	0.152699	-0.000827078	-0.000882227	-0.000796283	-0.000590746	-0.000925535
0.312755	0.12578	0.083345	0.128836	0.195572			-0.000773757	-0.000949545	-0.000696864	-0.00089099	-0.000761465	-0.0612527	0.354527	0.107023	0.165888	0.122974	0.154231	-0.000770567	-0.000946738	-0.0006547	-0.000957822	-0.000904248
0.315158	0.127265	0.0837126	0.129916	0.19691			-0.000756498	-0.000811711	-0.000917334	-0.000743921	-0.000824825	-0.0611377	0.357931	0.108157	0.166798	0.124532	0.155764	-0.00064869	-0.00110302	-0.000805966	-0.000780442	-0.000582253
0.31756	0.128749	0.0840802	0.130997	0.198247			-0.000962138	-0.000791281	-0.000651377	-0.00070272	-0.000861374	-0.0609093	0.361336	0.109292	0.167709	0.12609	0.157296	-0.000983547	-0.00086583	-0.000953416	-0.000785482	-0.000682233
0.319963	0.130233	0.0844476	0.132077	0.199585			-0.000718499	-0.000882341	-0.000883037	-0.00090236	-0.000821286	-0.0616948	0.364741	0.110433	0.16862	0.127648	0.158829	-0.000530509	-0.000753219	-0.000769711	-0.000847425	-0.00066009
0.322366	0.131718	0.0848153	0.133158	0.200922			-0.000659121	-0.000745053	-0.000788961	-0.000830294	-0.000623087	-0.0622834	0.368146	0.111574	0.16953	0.129206	0.160361	-0.000830164	-0.000957973	-0.000833643	-0.000798747	-0.000879064
0.324768	0.133203	0.0851829	0.134238	0.20226			-0.000924449	-0.000863644	-0.000871147	-0.000804799	-0.00103605	-0.0621978	0.37155	0.112714	0.170441	0.130764	0.161893	-0.000863038	-0.00102336	-0.000778301	-0.000842925	-0.000740966
0.327171	0.134687	0.0855506	0.135319	0.203597			-0.00105228	-0.000875048	-0.000791054	-0.000851093	-0.000936555	-0.0623299	0.374955	0.113855	0.171351	0.132322	0.163426	-0.00093474	-0.000785644	-0.000923752	-0.000823562	-0.000657261
0.329568	0.136171	0.0859181	0.136399	0.204935			-0.000878571	-0.000990146	-0.000661998	-0.000770894	-0.000836699	-0.0625533	0.37836	0.114996	0.172262	0.13388	0.164958	-0.00116844	-0.000953696	-0.0009086	-0.000897472	-0.000621931
0.331844	0.137656	0.0862856	0.13748	0.206272			-0.000838391	-0.00092233	-0.00080371	-0.00092362	-0.00104566	-0.0625378	0.381762	0.116137	0.173172	0.135438	0.166548	-0.000987255	-0.000803136	-0.000879854	-0.000868282	-0.000912592
0.334105	0.13914	0.0866532	0.138561	0.20761			-0.000756926	-0.0008286	-0.000751617	-0.000948356	-0.00100984	-0.0622787	0.385155	0.117278	0.174083	0.136996	0.168165	-0.000647147	-0.00107469	-0.000816544	-0.000856717	-0.000603382
0.336365	0.140625	0.0870207	0.139641	0.208947			-0.000892533	-0.000870212	-0.000813434	-0.000782458	-0.000969469	-0.062043	0.388548	0.118419	0.174993	0.138554	0.169783	-0.000763331	-0.00108036	-0.00093411	-0.000871636	-0.000887266
0.338626	0.142109	0.0873883	0.140722	0.210285			-0.000958026	-0.000848284	-0.000651805	-0.000696362	-0.00105884	-0.0619874	0.39194	0.11956	0.175904	0.140112	0.171401	-0.00083669	-0.000946745	-0.000850681	-0.00101428	-0.000867621
0.340886	0.143594	0.087756	0.141802	0.211622			-0.00117385	-0.00102556	-0.00071067	-0.00081783	-0.000587634	-0.0619539	0.395333	0.120701	0.176814	0.14167	0.173018	-0.000765245	-0.000941916	-0.000530581	-0.000826622	-0.000699271
0.343146	0.145078	0.0881235	0.142883	0.21296			-0.000737621	-0.000789198	-0.000911704	-0.000654155	-0.000774777	-0.0617714	0.398726	0.121842	0.177725	0.143227	0.174636	-0.000770161	-0.000821222	-0.000872866	-0.000878374	-0.000910361
0.345407	0.146563	0.0884909	0.143963	0.214297			-0.000908979	-0.000706594	-0.000908232	-0.000821583	-0.000835531	-0.0614197	0.402119	0.122983	0.178635	0.144785	0.176253	-0.000809111	-0.000730609	-0.00089131	-0.000920818	-0.000883021
0.347667	0.148047	0.0888585	0.145044	0.215635			-0.000750402	-0.000724829	-0.000772609	-0.000769769	-0.000771086	-0.0610018	0.405512	0.124124	0.179546	0.146343	0.177871	-0.000771289	-0.00104028	-0.00100742	-0.000687346	-0.000777845
0.349928	0.149532	0.0892261	0.146124	0.216972			-0.00103807	-0.000822742	-0.000969832	-0.00109047	-0.000790294	-0.0607764	0.408905	0.125264	0.180456	0.147898	0.179488	-0.000911311	-0.0007697	-0.000860026	-0.000762466	-0.000974108
0.352188	0.151015	0.089643	0.147205	0.21831			-0.000662307	-0.000789744	-0.000722372	-0.00102684	-0.000726042	-0.0608968	0.412297	0.126405	0.181367	0.149416	0.181106	-0.000955408	-0.000705446	-0.000843643	-0.000814301	-0.000952114
0.354448	0.152465	0.0903414	0.148285	0.219647			-0.000811114	-0.000794276	-0.000916093	-0.000978153	-0.000901657	-0.0610455	0.415681	0.127546	0.182278	0.15093	0.182724	-0.000784087	-0.000803376	-0.000735085	-0.000863896	-0.00077502
0.356709	0.153911	0.0910488	0.149366	0.220985			-0.000743709	-0.000918003	-0.000764398	-0.000765141	-0.000859834	-0.0608527	0.419062	0.128687	0.183188	0.152445	0.184341	-0.000812144	-0.000711329	-0.000873776	-0.000788297	-0.000870236
0.358969	0.155356	0.0917562	0.150447	0.222323			-0.000691458	-0.000911652	-0.000738951	-0.00085119	-0.000784942	-0.0604584	0.422444	0.129827	0.184099	0.153959	0.185959	-0.000775257	-0.000976688	-0.000843931	-0.000699672	-0.0007543
0.361229	0.156802	0.0924636	0.151527	0.22366			-0.000848565	-0.000821225	-0.00101685	-0.000721245	-0.00080753	-0.0601377	0.425825	0.130968	0.18501	0.155474	0.187576	-0.00100582	-0.000732471	-0.000791372	-0.0007925	-0.000893343
0.363481	0.158248	0.0931711	0.152608	0.224998			-0.000787987	-0.000817656	-0.000726116	-0.00080326	-0.000938918	-0.0599221	0.429207	0.132109	0.18592	0.156988	0.189194	-0.00091999	-0.000885308	-0.000724345	-0.000972562	-0.000790957
0.365631	0.159693	0.0938785	0.153688	0.226335			-0.000673179	-0.000700412	-0.000782704	-0.000767345	-0.000895718	-0.0597456	0.432588	0.13325	0.186831	0.158502	0.190811	-0.000900354	-0.000777346	-0.000953891	-0.000987884	-0.000764648
0.367771	0.161139	0.094586	0.154769	0.227673			-0.000747099	-0.000842396	-0.00070871	-0.000853662	-0.000863473	-0.0595953	0.43597	0.13439	0.187741	0.160017	0.192429	-0.000750057	-0.000718973	-0.000831648	-0.00094194	-0.000824162
0.369911	0.162584	0.0952935	0.155849	0.22901			-0.000581647	-0.000918535	-0.000901239	-0.000717159	-0.000804166	-0.0595419	0.439351	0.135531	0.188652	0.161531	0.194047	-0.000808269	-0.000789142	-0.000887519	-0.000742631	-0.00065802
0.372051	0.16403	0.0960009	0.15693	0.230348			-0.000855992	-0.000840659	-0.000860103	-0.000667641	-0.000628055	-0.0596126	0.442733	0.136672	0.189562	0.163046	0.195664	-0.000992534	-0.000845796	-0.00088332	-0.000880824	-0.000694855
0.374191	0.165475	0.0967084	0.15801	0.231685			-0.000817526	-0.000920483	-0.000715902	-0.000680653	-0.000926805	-0.0594123	0.446101	0.137813	0.190473	0.16456	0.197313	-0.00104325	-0.000846385	-0.000883155	-0.000849825	-0.00103423
0.376332	0.166921	0.0974158	0.159091	0.233023			-0.000995507	-0.00101531	-0.00071617	-0.000704275	-0.000818073	-0.0585354	0.449435	0.138954	0.191383	0.166074	0.198984	-0.00086631	-0.000985542	-0.000862927	-0.000865626	-0.000955632
0.378472	0.168366	0.0981232	0.160171	0.23436			-0.000934999	-0.000773444	-0.000758748	-0.00110023	-0.000910518	-0.0576052	0.452768	0.140098	0.192294	0.167589	0.200657	-0.00083685	-0.000812522	-0.000831856	-0.000996015	-0.000732809
0.380612	0.169812	0.0988306	0.161252	0.235698			-0.000730434	-0.000822601	-0.000820141	-0.00100125	-0.000813008	-0.0575618	0.456101	0.141276	0.193204	0.169103	0.202328	-0.000983078	-0.000889315	-0.000758149	-0.000852466	-0.000820269
0.382752	0.171257	0.099538	0.162332	0.237036			-0.000940242	-0.000779257	-0.000867951	-0.00101352	-0.000722129	-0.0580474	0.459434	0.142457	0.194115	0.170617	0.204	-0.000720401	-0.000873387	-0.00091904	-0.000885027	-0.000631654
0.384892	0.172703	0.100245	0.162909	0.238373			-0.00101362	-0.000938618	-0.000724431	-0.000846825	-0.000845691	-0.0581255	0.462768	0.143638	0.195026	0.172132	0.205672	-0.000975156	-0.00078722	-0.000829377	-0.000967506	-0.000780394
0.387032	0.174148	0.100953	0.16291	0.239711			-0.000754657	-0.000750768	-0.000818573	-0.000961737	-0.000757711	-0.0576783	0.466101	0.144818	0.195936	0.173646	0.207344	-0.000711432	-0.00089911	-0.000844028	-0.000884157	-0.000996399
0.389172	0.175594	0.10166	0.16291	0.241048			-0.000748362	-0.000734576	-0.000553058	-0.000768433	-0.000984539	-0.0571192	0.469434	0.145999	0.196847	0.17516	0.209016	-0.000821148	-0.000819814	-0.000858497	-0.000869667	-0.000614849
0.391312	0.17704	0.102368	0.16291	0.242386			-0.00101221	-0.00100051	-0.000855337	-0.000778325	-0.000769875	-0.0566455	0.472767	0.147179	0.197757	0.176675	0.210688	-0.000809886	-0.0011323	-0.000761963	-0.000843642	-0.000893262
0.393452	0.178485	0.103075	0.162911	0.243723			-0.000960335	-0.000774664	-0.000800369	-0.000931858	-0.000903359	-0.0563019	0.476101	0.14836	0.198668	0.178189	0.21236	-0.000691455	-0.000885478	-0.000870305	-0.000741458	-0.000862987
0.395592	0.179931	0.103782	0.162911	0.245061			-0.000646076	-0.00101773	-0.000774917	-0.00101239	-0.000952514	-0.0559626	0.479397	0.149541	0.199579	0.179704	0.214032	-0.0007881	-0.000860462	-0.000946522	-0.000821185	-0.00087905
0.397708	0.181376	0.10449	0.162911	0.246398			-0.00089616	-0.000766476	-0.000882422	-0.000879312	-0.00084758	-0.0554981	0.482641	0.150721	0.200489	0.181218	0.215704	-0.000850721	-0.000987691	-0.000856935	-0.000911639	-0.000733072
0.399733	0.182822	0.105197	0.162912	0.247736			-0.000711873	-0.000885987	-0.000832534	-0.000805459	-0.000834467	-0.0552244	0.485885	0.151902	0.201399	0.182733	0.217376	-0.000673762	-0.000880601	-0.000773182	-0.000725971	-0.000918834
0.401756	0.184267	0.105905	0.162912	0.249074			-0.00093723	-0.000720975	-0.000760343	-0.000739825	-0.000957578	-0.0553922	0.489129	0.153082	0.20231	0.184247	0.219048	-0.00089042	-0.000877047	-0.000886017	-0.000913372	-0.000760917
0.403778	0.185713	0.106612	0.162912	0.250411			-0.000903631	-0.000711532	-0.000768783	-0.000689385	-0.000675205	-0.055223	0.492373	0.154263	0.20322	0.185696	0.22072	-0.000652415	-0.000921941	-0.000796538	-0.000800231	-0.000787677
0.405801	0.187158	0.10732	0.162912	0.251748			-0.000698725	-0.000800257	-0.000680754	-0.000728407	-0.000646683	-0.0541926	0.495617	0.155444	0.204131	0.18699	0.222392	-0.000799041	-0.000663062	-0.00103586	-0.000676304	-0.000732461
0.407824	0.188604	0.108027	0.162912	0.253086			-0.000691395	-0.00086316	-0.000593087	-0.000791284	-0.000869043	-0.0531639	0.498862	0.156624	0.205041	0.188283	0.224064	-0.000863412	-0.000788071	-0.000849255	-0.000877268	-0.00075639
0.409847	0.190045	0.108734	0.162913	0.254423			-0.000916507	-0.000542839	-0.000648865	-0.0008599	-0.00110141	-0.0529797	0.502106	0.157805	0.205952	0.189576	0.225736	-0.00101354	-0.000878688	-0.000935804	-0.000793467	-0.000868922
0.41187	0.191273	0.109442	0.162913	0.255761			-0.000770711	-0.000754595	-0.000964514	-0.00103723	-0.000749602	-0.0537308	0.50535	0.158985	0.206863	0.190869	0.227408	-0.00093697	-0.000808031	-0.000954203	-0.000750469	-0.000775111
0.413893	0.192453	0.110149	0.162913	0.257098			-0.000724894	-0.000770267	-0.000922632	-0.000852824	-0.000867113	-0.0546478	0.508594	0.160166	0.207773	0.192162	0.229078	-0.00112602	-0.000921289	-0.000912387	-0.000543963	-0.000693614
0.415916	0.193632	0.110857	0.162913	0.258435			-0.000950567	-0.000806699	-0.000840498	-0.000977039	-0.000730489	-0.0546698	0.511816	0.161347	0.208684	0.193455	0.230708	-0.000889525	-0.000886091	-0.000713785	-0.000882684	-0.000700831
0.417939	0.194812	0.111564	0.162914	0.259773			-0.000625078	-0.000786632	-0.000899061	-0.000755443	-0.000655717	-0.0542997	0.514926	0.162527	0.209594	0.194748	0.232331	-0.000741161	-0.000956148	-0.000624062	-0.000871114	-0.000924224
0.419961	0.195992	0.112271	0.162914	0.26111			-0.000862084	-0.000550827	-0.000939499	-0.000790228	-0.00077385	-0.054261	0.518032	0.163708	0.210505	0.196041	0.233955	-0.000860835	-0.000729137	-0.000850613	-0.000773464	-0.000910941
0.421984	0.197172	0.112979	0.162914	0.262448			-0.000552501	-0.000587899	-0.000738333	-0.000806281	-0.000741282	-0.0540816	0.521139	0.164889	0.211415	0.197334	0.235578	-0.00109634	-0.000811818	-0.000849825	-0.000841651	-0.000737857
0.424007	0.198352	0.113686	0.162914	0.263785			-0.000859733	-0.000859832	-0.000772672	-0.000746197	-0.000825583	-0.05423	0.524245	0.166069	0.212326	0.198627	0.237201	-0.000977707	-0.00074977	-0.000644739	-0.000830296	-0.00100295
0.42603	0.199531	0.114394	0.162915	0.265122			-0.000834544	-0.000741822	-0.000954189	-0.000931889	-0.000695576	-0.0544459	0.527351	0.16725	0.213236	0.19992	0.238825	-0.000794772	-0.00106533	-0.00076775	-0.000897903	-0.000979694
0.428053	0.200711	0.115205	0.162915	0.26646			-0.000651621	-0.00081176	-0.000958996	-0.000711798	-0.000925434	-0.053423	0.530458	0.168431	0.214147	0.201213	0.240448	-0.000975498	-0.000727233	-0.000887468	-0.000757413	-0.000921381
0.430076	0.201891	0.116103	0.162915	0.267797			-0.000892587	-0.000908495	-0.000855166	-0.000973786	-0.000999464	-0.0526747	0.533564	0.169611	0.215057	0.202506	0.242072	-0.000622678	-0.000543498	-0.000855366	-0.000815851	-0.000856279
0.432099	0.203071	0.117001	0.162915	0.269135			-0.000778637	-0.000768133	-0.000638111	-0.000796694	-0.000639223	-0.0534541	0.53667	0.170792	0.215968	0.203799	0.243695	-0.00106825	-0.000799657	-0.000720977	-0.000749615	-0.00070912
0.434014	0.204251	0.117899	0.162916	0.270472			-0.000741219	-0.000673824	-0.000603248	-0.000548998	-0.000847084	-0.0534761	0.539777	0.171973	0.216879	0.205092	0.245319	-0.00077317	-0.000787398	-0.000627474	-0.000630249	-0.000939268
0.435818	0.20543	0.118798	0.162916	0.271809			-0.00102124	-0.000963844	-0.000796401	-0.000975562	-0.000706465	-0.0523859	0.542883	0.173153	0.217789	0.206385	0.246942	-0.000763668	-0.000733706	-0.000538789	-0.000901722	-0.000920627
0.437622	0.20661	0.119696	0.162916	0.273147			-0.000816964	-0.000826932	-0.00071398	-0.000662407	-0.000855692	-0.0533384	0.545937	0.174334	0.2187	0.207678	0.248565	-0.000841419	-0.000761947	-0.000887036	-0.000768604	-0.000967516
0.439427	0.20779	0.120594	0.162916	0.274484			-0.000770312	-0.000955412	-0.00100473	-0.000815387	-0.000908616	-0.0538513	0.548906	0.175479	0.21961	0.208971	0.250189	-0.000627366	-0.000679936	-0.000647664	-0.000920494	-0.000930536
0.441231	0.20897	0.121492	0.162916	0.275821			-0.000724059	-0.000719152	-0.000842495	-0.000669855	-0.000834276	-0.0542106	0.551875	0.176555	0.22052	0.210264	0.251812	-0.000815011	-0.000929673	-0.000731089	-0.00081505	-0.000551204
0.443035	0.21015	0.122391	0.162917	0.277159			-0.000976556	-0.000849485	-0.000761595	-0.000716584	-0.000838241	-0.0547732	0.554844	0.177631	0.221431	0.211557	0.253436	-0.000770054	-0.000798154	-0.00102981	-0.000937302	-0.000788148
0.44484	0.211329	0.123289	0.162917	0.278496			-0.000715178	-0.00086887	-0.00106954	-0.000949818	-0.000905782	-0.054792	0.557812	0.178707	0.222341	0.21285	0.255059	-0.000860111	-0.000860035	-0.00114695	-0.000759939	-0.000744751
0.446644	0.212509	0.124187	0.162917	0.279834			-0.000759702	-0.00071647	-0.000712049	-0.000941559	-0.00095247	-0.0548905	0.560781	0.179783	0.223252	0.214143	0.256683	-0.000749825	-0.000770212	-0.000812027	-0.000739188	-0.000817133
0.448448	0.213689	0.125085	0.162917	0.281171			-0.000857518	-0.000807322	-0.000881832	-0.000885885	-0.000704394	-0.0556636	0.56375	0.180859	0.224163	0.215436	0.258306	-0.00066607	-0.000962418	-0.00107226	-0.000971234	-0.000899094
0.450253	0.214869	0.125983	0.162918	0.282508			-0.0010686	-0.000723659	-0.000672928	-0.000771098	-0.000674858	-0.0554383	0.566718	0.181935	0.225073	0.216729	0.25993	-0.000673843	-0.000978986	-0.00102025	-0.000973839	-0.000666937
0.452057	0.216049	0.126882	0.162918	0.283846			-0.000878631	-0.000894547	-0.000702143	-0.000702344	-0.0011043	-0.0556957	0.569687	0.183011	0.225984	0.218022	0.261554	-0.000780625	-0.000787569	-0.000871181	-0.00076849	-0.00106285
0.453862	0.217229	0.12778	0.162918	0.285183			-0.000662374	-0.000907102	-0.000729828	-0.000821752	-0.000849807	-0.0542135	0.572656	0.184087	0.226894	0.219315	0.263177	-0.000759465	-0.000881076	-0.000892132	-0.000982454	-0.000851099
0.455666	0.218408	0.128678	0.162918	0.286521			-0.000629116	-0.000908834	-0.000812497	-0.000998944	-0.000753389	-0.0548001	0.575624	0.185163	0.227805	0.220608	0.264801	-0.000797881	-0.000794066	-0.000941924	-0.000874961	-0.00102723
0.45747	0.219588	0.129577	0.162919	0.287858			-0.000784286	-0.000596458	-0.000868036	-0.00067962	-0.000800185	-0.0560179	0.578573	0.186239	0.228715	0.221901	0.266424	-0.000743187	-0.00106999	-0.000998759	-0.000699549	-0.000817003
0.459275	0.220768	0.130475	0.162919	0.289195			-0.00114768	-0.000626773	-0.000838921	-0.000780184	-0.000694954	-0.0568018	0.581418	0.187315	0.229626	0.223194	0.268048	-0.000754082	-0.000666526	-0.000752599	-0.000639361	-0.000799188
0.461079	0.221948	0.131374	0.162919	0.290533			-0.000839793	-0.000740464	-0.000809675	-0.000820023	-0.000789464	-0.056499	0.584261	0.188391	0.230536	0.224487	0.269464	-0.00107827	-0.00069945	-0.000598358	-0.000768625	-0.000861941
0.462883	0.223127	0.132272	0.162919	0.29187			-0.000969936	-0.000766779	-0.000715656	-0.000705677	-0.000805878	-0.0572065	0.587104	0.189467	0.231447	0.22578	0.270783	-0.000622554	-0.000982488	-0.000751516	-0.000812719	-0.000954144
0.464688	0.224307	0.13317	0.162919	0.293208			-0.000759404	-0.000646365	-0.000778428	-0.000786499	-0.00075067	-0.0568437	0.589947	0.190543	0.232357	0.227073	0.272102	-0.000762777	-0.000795635	-0.000977556	-0.000673918	-0.000721206
0.466492	0.225487	0.134069	0.16292	0.294545			-0.000873217	-0.00088221	-0.000881175	-0.000918714	-0.00100232	-0.056055	0.592791	0.191619	0.233268	0.228366	0.273421	-0.000793116	-0.000548442	-0.000823882	-0.000972943	-0.00104418
0.468296	0.226667	0.134967	0.16292	0.295882			-0.000748555	-0.000725255	-0.000868565	-0.000589747	-0.00070931	-0.0567268	0.595634	0.192695	0.234179	0.229659	0.27474	-0.00090482	-0.000858592	-0.000813407	-0.000882082	-0.000773694
0.470093	0.227847	0.135866	0.16292	0.29722			-0.000965905	-0.000721038	-0.000826123	-0.000792171	-0.000729478	-0.0571463	0.598477	0.193771	0.235089	0.230952	0.27606	-0.000855079	-0.000742589	-0.000838069	-0.00058629	-0.00101979
0.471679	0.229027	0.136764	0.16292	0.298557			-0.00102258	-0.000923325	-0.000807682	-0.000983892	-0.000703063	-0.0572122	0.60132	0.194847	0.236	0.232245	0.277379	-0.000857438	-0.000943834	-0.000690857	-0.000908142	-0.000712975
0.47323	0.230206	0.137662	0.162921	0.299895			-0.000727784	-0.00108152	-0.000838362	-0.000863993	-0.000990374	-0.0573966	0.604163	0.195923	0.23691	0.233538	0.278697	-0.00100567	-0.000652679	-0.000592932	-0.000923284	-0.000779113
