lap3_47_samp	lap3_48_samp	lap3_49_samp	lap3_50_samp	cur3_47_samp	cur3_48_samp	cur3_49_samp	cur3_50_samp	rp2
13.0025				-0.00150008				
13.0044				-0.00145613				
13.0064				-0.00122205				
13.0083				-0.00121476				
13.0103				-0.00150569				
13.0122				-0.00123446				
13.0142				-0.00138407				
13.0161				-0.00134467				
13.0181				-0.00133048				
13.0201				-0.00159604				
13.0222				-0.00135871				
13.0242				-0.00145524				
13.0263				-0.00152139				
13.0283				-0.00128466				
13.0303				-0.00130318				
13.0324				-0.00134406				
13.0344				-0.00128079				
13.0365				-0.00139762				
13.0385				-0.00130535				
13.0406				-0.00145989				
13.0426				-0.00129434				
13.0446				-0.00143121				
13.0467				-0.00153547				
13.0489				-0.00139703				
13.0511				-0.00132488				
13.0533				-0.00120829				
13.0556				-0.00125752				
13.0578				-0.00130723				
13.06				-0.00141377				
13.0622				-0.0013093				
13.0644				-0.00129214				
13.0666				-0.00129605				
13.0688				-0.00129873				
13.071				-0.00134362				
13.0733				-0.00131564				
13.0755				-0.00129377				
13.0778				-0.0012676				
13.0802				-0.00140566				
13.0826				-0.00120673				
13.085				-0.00149528				
13.0874				-0.00132529				
13.0897				-0.00150381				
13.0921				-0.00124799				
13.0945				-0.00146341				
13.0969				-0.00141978				
13.0993				-0.00135437				
13.1017				-0.00144683				
13.1041				-0.00156733				
13.1064				-0.0011735				
13.1089				-0.00135124				
13.1114				-0.00136151				
13.1139				-0.0013038				
13.1164				-0.00125655				
13.1189				-0.00144303				
13.1214				-0.00135086				
13.1239				-0.0012595				
13.1264				-0.00154778				
13.1289				-0.00138985				
13.1314				-0.00139623				
13.1339				-0.00159764				
13.1364				-0.00151181				
13.1389				-0.00159916				
13.1415				-0.00152597				
13.144				-0.00130679				
13.1466				-0.0012449				
13.1491				-0.00126916				
13.1516				-0.00146637				
13.1542				-0.0013529				
13.1567				-0.00148353				
13.1592				-0.00145807				
13.1618				-0.00114138				
13.1643				-0.00140914				
13.1669				-0.0014677				
13.1694				-0.00137867				
13.172				-0.00140327				
13.1745				-0.00158999				
13.1771				-0.00134546				
13.1797				-0.00141489				
13.1823				-0.00142861				
13.1848				-0.00134163				
13.1874				-0.00130451				
13.19				-0.00126596				
13.1926				-0.00143174				
13.1951				-0.00138357				
13.1977				-0.0013795				
13.2003				-0.00134536				
13.2029				-0.00126607				
13.2056				-0.0014176				
13.2082				-0.00147908				
13.2108				-0.00139595				
13.2135				-0.00120685				
13.2161				-0.0012141				
13.2187				-0.00139415				
13.2213				-0.00129823				
13.224				-0.00125891				
13.2266				-0.00117405				
13.2292				-0.00152617				
13.2319				-0.00144709				
13.2345				-0.00136803				
13.2371				-0.00140949				
13.2397				-0.00124667				
13.2423				-0.0010658				
13.2449				-0.00137745				
13.2476				-0.00119544				
13.2502				-0.00141228				
13.2528				-0.00141927				
13.2554				-0.0014633				
13.258				-0.00116162				
13.2606				-0.00132849				
13.2632				-0.00121105				
13.2658				-0.00126683				
13.2684				-0.00131775				
13.271				-0.00148277				
13.2736				-0.00142718				
13.2762				-0.00141695				
13.2788				-0.00127075				
13.2814				-0.00147611				
13.284				-0.00124389				
13.2866				-0.00135813				
13.2892				-0.00134578				
13.2918				-0.0012836				
13.2944				-0.00146236				
13.297				-0.00140132				
13.2995				-0.00150242				
13.302				-0.00143331				
13.3045				-0.00129764				
13.3071				-0.00133938				
13.3096				-0.00135844				
13.3121				-0.00125814				
13.3146				-0.0014703				
13.3171				-0.00143935				
13.3197				-0.00138961				
13.3222				-0.00131653				
13.3247				-0.00115887				
13.3272				-0.00128713				
13.3297				-0.00128329				
13.3322				-0.00148667				
13.3346				-0.00145221				
13.337				-0.00138664				
13.3395				-0.00131448				
13.3419				-0.00147815				
13.3443				-0.00110345				
13.3467				-0.00138438				
13.3491				-0.00161728				
13.3516				-0.00116477				
13.354				-0.00120426				
13.3564				-0.00154965				
13.3588				-0.00128118				
13.3613				-0.00151044				
13.3637				-0.00143153				
13.366				-0.00136604				
13.3683				-0.00129337				
13.3707				-0.00130885				
13.373				-0.00148135				
13.3753				-0.00123334				
13.3777				-0.00136675				
13.38				-0.00137192				
13.3823				-0.00127371				
13.3846				-0.00133938				
13.387				-0.00128822				
13.3893				-0.00146423				
13.3916				-0.0013234				
13.3939				-0.00127134				
13.3963				-0.00142482				
13.3986				-0.00146101				
13.4008				-0.00128566				
13.4029				-0.0014112				
13.4051				-0.00150179				
13.4073				-0.00134984				
13.4095				-0.0015612				
13.4116				-0.00130099				
13.4138				-0.00141411				
13.416				-0.00144708				
13.4182				-0.00132211				
13.4203				-0.00128248				
13.4225				-0.00133458				
13.4247				-0.00148406				
13.4269				-0.00133985				
13.429				-0.00121454				
13.4312				-0.00152835				
13.4334				-0.0013756				
13.4354				-0.00141872				
13.4373				-0.00121871				
13.4393				-0.00122304				
13.4413				-0.00141938				
13.4432				-0.0012221				
13.4452				-0.00123289				
13.4472				-0.00135842				
13.4491				-0.00138283				
13.4511				-0.00120663				
13.4531				-0.00151373				
13.455				-0.00136342				
13.457				-0.00143922				
13.459				-0.0012156				
13.4609				-0.00150159				
13.4629				-0.0016412				
13.4648				-0.0014602				
13.4668				-0.00116711				
13.4688				-0.00140687				
13.4706				-0.00118446				
13.4724				-0.00130718				
13.4742				-0.00128919				
13.476				-0.00117082				
13.4778				-0.00128				
13.4795				-0.00138007				
13.4813				-0.00138307				
13.4831				-0.00136074				
13.4849				-0.00127153				
13.4867				-0.00142273				
13.4885				-0.00148326				
13.4903				-0.00125848				
13.4921				-0.00120157				
13.4939				-0.00125139				
13.4957				-0.00128526				
13.4975				-0.00151262				
13.4993				-0.00126885				
13.5011				-0.00124735				
13.5029				-0.00134045				
13.5045				-0.00115472				
13.5062				-0.00128324				
13.5079				-0.00139155				
13.5095				-0.00130778				
13.5112				-0.00130195				
13.5128				-0.00133113				
13.5145				-0.00127295				
13.5162				-0.0014668				
13.5178				-0.00137769				
13.5195				-0.00121104				
13.5211				-0.00143666				
13.5228				-0.0012341				
13.5245				-0.0014582				
13.5261				-0.00130899				
13.5278				-0.00132945				
13.5294				-0.00128353				
13.5311				-0.00138514				
13.5328				-0.00147667				
13.5344				-0.0014019				
13.5361				-0.00139922				
13.5377				-0.00147333				
13.5393				-0.00139211				
13.5408				-0.00137626				
13.5424				-0.00148623				
13.544				-0.00128764				
13.5455				-0.00133355				
13.5471				-0.00138874				
13.5486				-0.00142783				
13.5502				-0.00134684				
13.5518				-0.00119652				
13.5533				-0.00123054				
13.5549				-0.0012629				
13.5565				-0.0012138				
13.558				-0.00134663				
13.5596				-0.00134679				
13.5612				-0.0014166				
13.5627				-0.00141268				
13.5643				-0.00142246				
13.5659				-0.00141571				
13.5674				-0.00140459				
13.569				-0.00135032				
13.5706				-0.00142026				
13.5722				-0.00128239				
13.5738				-0.00140971				
13.5754				-0.00146776				
13.577				-0.00155047				
13.5786				-0.00129675				
13.5802				-0.00139442				
13.5818				-0.00153563				
13.5834				-0.00144517				
13.585				-0.00142244				
13.5866				-0.00139185				
13.5882				-0.0012982				
13.5898				-0.00140732				
13.5914				-0.00116116				
13.593				-0.00117414				
13.5946				-0.00148957				
13.5962				-0.00129973				
13.5979				-0.00142193				
13.5997				-0.00130569				
13.6014				-0.00126583				
13.6032				-0.00130625				
13.605				-0.00144606				
13.6068				-0.00120188				
13.6085				-0.00134938				
13.6103				-0.00116817				
13.6121				-0.00129894				
13.6139				-0.00143234				
13.6156				-0.00141005				
13.6174				-0.00159363				
13.6192				-0.0014299				
13.621				-0.00134693				
13.6227				-0.00138424				
13.6245				-0.00145709				
13.6264				-0.00141721				
13.6284				-0.00134721				
13.6304				-0.0013996				
13.6324				-0.00132247				
13.6344				-0.00131521				
13.6364				-0.00138454				
13.6384				-0.00151838				
13.6404				-0.00144846				
13.6424				-0.00140514				
13.6444				-0.0014488				
13.6464				-0.00143676				
13.6484				-0.00126265				
13.6504				-0.00137728				
13.6524				-0.00127649				
13.6544				-0.00132774				
13.6565				-0.00131607				
13.6587				-0.00132096				
13.6609				-0.00133091				
13.663				-0.00139493				
13.6652				-0.00126764				
13.6674				-0.00113067				
13.6696				-0.00123399				
13.6717				-0.00138543				
13.6739				-0.00130695				
13.6761				-0.00135067				
13.6783				-0.00132338				
13.6804				-0.00135447				
13.6826				-0.00137757				
13.6848				-0.00118618				
13.687				-0.00129811				
13.6893				-0.00142184				
13.6916				-0.00122047				
13.6939				-0.00134015				
13.6962				-0.00121976				
13.6985				-0.00125537				
13.7008				-0.0014419				
13.7031				-0.00151492				
13.7054				-0.00136413				
13.7076				-0.00123655				
13.7099				-0.00136584				
13.7122				-0.00133479				
13.7145				-0.00126813				
13.7168				-0.00141049				
13.7192				-0.00147564				
13.7215				-0.00152251				
13.7239				-0.00130065				
13.7263				-0.0012797				
13.7286				-0.00129647				
13.731				-0.00137538				
13.7334				-0.00122365				
13.7357				-0.00131996				
13.7381				-0.00131003				
13.7405				-0.00141102				
13.7428				-0.00140024				
13.7452				-0.00134084				
13.7476				-0.00144725				
13.75				-0.00140271				
13.7524				-0.00131543				
13.7549				-0.00129132				
13.7573				-0.00135187				
13.7598				-0.00116899				
13.7622				-0.00144773				
13.7647				-0.00118662				
13.7671				-0.00146451				
13.7695				-0.00136507				
13.772				-0.00120882				
13.7744				-0.00137437				
13.7769				-0.00130385				
13.7793				-0.00128453				
13.7819				-0.00138842				
13.7844				-0.00138076				
13.787				-0.00132799				
13.7895				-0.00136456				
13.792				-0.00131708				
13.7946				-0.0014556				
13.7971				-0.00137932				
13.7996				-0.00123242				
13.8022				-0.00134778				
13.8047				-0.00124696				
13.8073				-0.00117004				
13.8098				-0.00129042				
13.8124				-0.00130382				
13.815				-0.00149486				
13.8177				-0.00124035				
13.8203				-0.00142481				
13.8229				-0.0014314				
13.8255				-0.00132352				
13.8281				-0.00153282				
13.8307				-0.00132975				
13.8333				-0.00123608				
13.8359				-0.00106709				
13.8386				-0.00136877				
13.8412				-0.00148881				
13.8439				-0.00138663				
13.8465				-0.0012927				
13.8492				-0.0015003				
13.8519				-0.00135742				
13.8545				-0.00143043				
13.8572				-0.00147494				
13.8599				-0.00147849				
13.8625				-0.001568				
13.8652				-0.00144115				
13.8679				-0.00122023				
13.8706				-0.00131599				
13.8732				-0.0013426				
13.876				-0.00135425				
13.8787				-0.00136955				
13.8814				-0.00138164				
13.8841				-0.0013202				
13.8868				-0.00137217				
13.8895				-0.00146313				
13.8922				-0.00122679				
13.8949				-0.00137805				
13.8976				-0.00137936				
13.9003				-0.00136339				
13.9031				-0.0014247				
13.9059				-0.00150106				
13.9087				-0.00139145				
13.9115				-0.00128297				
13.9144				-0.00130063				
13.9172				-0.00122307				
13.92				-0.00129922				
13.9228				-0.00131398				
13.9256				-0.00137543				
13.9285				-0.00140207				
13.9313				-0.00119943				
13.9342				-0.00139587				
13.9371				-0.00150459				
13.9401				-0.00127356				
13.943				-0.00127851				
13.946				-0.00128524				
13.9489				-0.00127131				
13.9519				-0.00146748				
13.9549				-0.00138828				
13.9578				-0.00132558				
13.9608				-0.00141567				
13.9637				-0.00142115				
13.9667				-0.0013168				
13.9697				-0.0015337				
13.9728				-0.0014281				
13.9758				-0.00135868				
13.9788				-0.0012017				
13.9818				-0.00139207				
13.9848				-0.00153051				
13.9878				-0.00137719				
13.9908				-0.00148139				
13.9939				-0.00149275				
13.9969				-0.00146579				
13.9998				-0.00141064				
14.0028				-0.00125384				
14.0058				-0.00143169				
14.0088				-0.00125133				
14.0117				-0.00133798				
14.0147				-0.00124505				
14.0177				-0.00145135				
14.0207				-0.0014492				
14.0236				-0.0014312				
14.0266				-0.00140944				
14.0296				-0.00128361				
14.0325				-0.00135655				
14.0355				-0.00113232				
14.0385				-0.00129397				
14.0414				-0.0015282				
14.0444				-0.00134136				
14.0473				-0.00123206				
14.0503				-0.00139715				
14.0532				-0.00157635				
14.0562				-0.00147562				
14.0592				-0.00143569				
14.0621				-0.00132959				
14.0651				-0.00137721				
14.068				-0.00131281				
14.071				-0.00154466				
14.0739				-0.00153101				
14.0769				-0.00134335				
14.0798				-0.00139035				
14.0828				-0.00161924				
14.0858				-0.00142049				
14.0887				-0.00140172				
14.0917				-0.00128054				
14.0947				-0.00154384				
14.0977				-0.00137739				
14.1008				-0.0012083				
14.1038				-0.00122774				
14.1069				-0.00133666				
14.1099				-0.00130501				
14.113				-0.00159715				
14.116				-0.00122003				
14.119				-0.00135257				
14.1221				-0.00130289				
14.1251				-0.00129265				
14.1282				-0.00127305				
14.1312				-0.00131184				
14.1343				-0.00128442				
14.1373				-0.00142441				
14.1404				-0.00123266				
14.1434				-0.00125124				
14.1465				-0.00144502				
14.1495				-0.00130663				
14.1526				-0.00139426				
14.1556				-0.00119573				
14.1587				-0.00154817				
14.1617				-0.00127382				
14.1648				-0.00141343				
14.1679				-0.00127088				
14.1709				-0.00132995				
14.174				-0.00135155				
14.177				-0.00124905				
14.1801				-0.00145262				
14.1831				-0.00141574				
14.1862				-0.00136715				
14.1892				-0.00110156				
14.1922				-0.00127753				
14.1953				-0.00117898				
14.1983				-0.00128039				
14.2013				-0.00141564				
14.2044				-0.00135246				
14.2074				-0.00134909				
14.2104				-0.00123182				
14.2135				-0.00146896				
14.2165				-0.00145864				
14.2195				-0.00133913				
14.2225				-0.00136907				
14.2255				-0.00134138				
14.2284				-0.00126607				
14.2314				-0.00130792				
14.2343				-0.00154799				
14.2373				-0.00149923				
14.2403				-0.00109938				
14.2432				-0.00138522				
14.2462				-0.00124542				
14.2491				-0.0014601				
14.2521				-0.00130609				
14.255				-0.00135866				
14.2578				-0.00137399				
14.2606				-0.00138166				
14.2634				-0.00126811				
14.2661				-0.00143825				
14.2689				-0.00155404				
14.2717				-0.00145047				
14.2745				-0.0013353				
14.2773				-0.00129409				
14.2801				-0.00137338				
14.2828				-0.00125593				
14.2856				-0.00130416				
14.2884				-0.00135523				
14.291				-0.0013988				
14.2936				-0.00127967				
14.2962				-0.00137158				
14.2987				-0.00116855				
14.3013				-0.00131256				
14.3038				-0.00141622				
14.3064				-0.0015794				
14.3089				-0.00141658				
14.3115				-0.00130957				
14.314				-0.00142532				
14.3166				-0.00146794				
14.3192				-0.001401				
14.3217				-0.00149847				
14.3243				-0.00134672				
14.3266				-0.0014192				
14.3289				-0.0012487				
14.3312				-0.00125551				
14.3336				-0.00133493				
14.3359				-0.00133442				
14.3382				-0.00154691				
14.3406				-0.00143284				
14.3429				-0.00134417				
14.3452				-0.00149029				
14.3475				-0.00130778				
14.3499				-0.00131013				
14.3522				-0.00137491				
14.3545				-0.0013196				
14.3568				-0.00136309				
14.3591				-0.00133986				
14.3613				-0.00134976				
14.3636				-0.00140499				
14.3658				-0.00150126				
14.368				-0.00121388				
14.3703				-0.00135108				
14.3725				-0.00140538				
14.3747				-0.00143686				
14.377				-0.00141123				
14.3792				-0.00137663				
14.3814				-0.00114298				
14.3836				-0.00135086				
14.3859				-0.00123088				
14.3881				-0.00130386				
14.3903				-0.00142431				
14.3925				-0.00128451				
14.3946				-0.00141194				
14.3968				-0.00139195				
14.3989				-0.00136026				
14.401				-0.00152009				
14.4032				-0.00123196				
14.4053				-0.00148947				
14.4075				-0.00127662				
14.4096				-0.00146115				
14.4117				-0.00138788				
14.4139				-0.00125432				
14.416				-0.00153121				
14.4181				-0.00133027				
14.4203				-0.00140159				
14.4224				-0.00116179				
14.4245				-0.00133488				
14.4266				-0.00125418				
14.4286				-0.00122048				
14.4307				-0.00149666				
14.4327				-0.00137077				
14.4347				-0.00145437				
14.4368				-0.00130073				
14.4388				-0.00143871				
14.4409				-0.00125505				
14.4429				-0.00125711				
14.4449				-0.00126543				
14.447				-0.00152335				
14.449				-0.00147415				
14.4511				-0.0013662				
14.4531				-0.00149614				
14.4551				-0.00139135				
14.4572				-0.00136971				
14.4592				-0.00137644				
14.4612				-0.00141398				
14.4631				-0.00135155				
14.4651				-0.00153097				
14.4671				-0.00130491				
14.4691				-0.00138839				
14.4711				-0.00129798				
14.4731				-0.00139459				
14.475				-0.0014198				
14.477				-0.00140772				
14.479				-0.00130339				
14.481				-0.00131385				
14.483				-0.00125321				
14.485				-0.00139243				
14.4869				-0.00136081				
14.4889				-0.00125403				
14.491				-0.0013677				
14.493				-0.0011522				
14.495				-0.00130414				
14.497				-0.00138315				
14.499				-0.00150867				
14.5011				-0.00137458				
14.5031				-0.00137187				
14.5051				-0.00135392				
14.5071				-0.00114434				
14.5092				-0.00145416				
14.5112				-0.00128763				
14.5132				-0.00124067				
14.5152				-0.00139702				
14.5172				-0.00120147				
14.5193				-0.00135188				
14.5213				-0.0012967				
14.5234				-0.00143059				
14.5255				-0.00129957				
14.5276				-0.00143048				
14.5297				-0.00138041				
14.5317				-0.00143263				
14.5338				-0.0013029				
14.5359				-0.00123176				
14.538				-0.00149136				
14.54				-0.0013119				
14.5421				-0.0015257				
14.5442				-0.00142003				
14.5463				-0.00125229				
14.5484				-0.00129035				
14.5505				-0.00138501				
14.5526				-0.00136981				
14.5548				-0.00136632				
14.5569				-0.00137704				
14.5591				-0.00132733				
14.5612				-0.00133967				
14.5634				-0.00154202				
14.5655				-0.00135246				
14.5677				-0.00153835				
14.5698				-0.00138327				
14.572				-0.0013709				
14.5742				-0.00148173				
14.5763				-0.00141378				
14.5785				-0.00127801				
14.5806				-0.00137758				
14.5829				-0.00132112				
14.5851				-0.00118977				
14.5874				-0.00157582				
14.5896				-0.00125611				
14.5919				-0.00138624				
14.5941				-0.00156508				
14.5964				-0.00124403				
14.5986				-0.00110952				
14.6009				-0.0013957				
14.6031				-0.00142986				
14.6054				-0.00144329				
14.6076				-0.0014586				
14.6099				-0.00114562				
14.6122				-0.00152471				
14.6146				-0.00134221				
14.617				-0.00127478				
14.6194				-0.00137751				
14.6218				-0.00134961				
14.6242				-0.00142218				
14.6266				-0.00139925				
14.629				-0.00140872				
14.6314				-0.00137659				
14.6338				-0.00130988				
14.6362				-0.00128443				
14.6386				-0.00156195				
14.6411				-0.00136792				
14.6437				-0.00135433				
14.6462				-0.00133694				
14.6488				-0.00137				
14.6514				-0.0013707				
14.654				-0.00130486				
14.6565				-0.00135798				
14.6591				-0.00154866				
14.6617				-0.00134739				
14.6643				-0.00131105				
14.6668				-0.00131105				
14.6694				-0.00137109				
14.672				-0.00136325				
14.6747				-0.00140959				
14.6774				-0.00127848				
14.6802				-0.00133591				
14.6829				-0.00149685				
14.6856				-0.00147479				
14.6883				-0.00141219				
14.691				-0.00132596				
14.6937				-0.00139969				
14.6964				-0.00148781				
14.6991				-0.00139666				
14.7018				-0.00133914				
14.7047				-0.00127206				
14.7075				-0.0014499				
14.7103				-0.00139366				
14.7131				-0.00136258				
14.7159				-0.00143521				
14.7188				-0.00130082				
14.7216				-0.00143945				
14.7244				-0.00143751				
14.7272				-0.0016				
14.7301				-0.00134863				
14.7329				-0.00135029				
14.7358				-0.00138044				
14.7387				-0.00134339				
14.7416				-0.00129767				
14.7445				-0.0013162				
14.7474				-0.00143226				
14.7503				-0.00156052				
14.7532				-0.00126915				
14.7561				-0.00140159				
14.759				-0.00133497				
14.7619				-0.00126607				
14.7648				-0.0015424				
14.7679				-0.00125835				
14.7709				-0.00127835				
14.7739				-0.0013828				
14.7769				-0.00118297				
14.7799				-0.00142129				
14.7829				-0.00134658				
14.7859				-0.00143181				
14.789				-0.00147288				
14.792				-0.00143394				
14.795				-0.00127301				
14.7981				-0.00128617				
14.8013				-0.00143641				
14.8044				-0.0012904				
14.8075				-0.00133372				
14.8107				-0.00116467				
14.8138				-0.00139206				
14.8169				-0.00140816				
14.82				-0.00136965				
14.8232				-0.00129023				
14.8263				-0.00130332				
14.8296				-0.00137613				
14.8328				-0.00128876				
14.836				-0.00121152				
14.8392				-0.00129776				
14.8424				-0.00146317				
14.8457				-0.00135334				
14.8489				-0.00137298				
14.8521				-0.00141822				
14.8553				-0.00136076				
14.8586				-0.00131724				
14.8619				-0.00136942				
14.8652				-0.00153505				
14.8684				-0.00132851				
14.8717				-0.00137941				
14.875				-0.00136219				
14.8783				-0.00142907				
14.8816				-0.00143405				
14.8848				-0.00147474				
14.8881				-0.00128941				
14.8915				-0.00126985				
14.8948				-0.00144661				
14.8982				-0.00143368				
14.9016				-0.00152363				
14.9049				-0.00146262				
14.9083				-0.00123119				
14.9116				-0.00108785				
14.915				-0.00133938				
14.9183				-0.00129396				
14.9218				-0.00122626				
14.9252				-0.00137451				
14.9287				-0.00149281				
14.9321				-0.00141123				
14.9356				-0.00138233				
14.939				-0.00149421				
14.9425				-0.00132536				
14.9459				-0.00143387				
14.9494				-0.00138322				
14.9529				-0.00133396				
14.9564				-0.00130217				
14.96				-0.00156965				
14.9635				-0.00158906				
14.9671				-0.00148448				
14.9706				-0.00151412				
14.9742				-0.00135967				
14.9777				-0.00127635				
14.9813				-0.00138087				
14.9848				-0.00145784				
14.9883				-0.00130321				
14.9919				-0.0011865				
14.9954				-0.00140543				
14.9989				-0.00132189				
15.0024				-0.00109153				
15.006				-0.00146262				
15.0095				-0.00140291				
15.013				-0.00131766				
15.0165				-0.001463				
15.02				-0.00132133				
15.0235				-0.00139183				
15.0269				-0.00121698				
15.0304				-0.0012778				
15.0339				-0.00127276				
15.0374				-0.00145656				
15.0408				-0.00135178				
15.0443				-0.00140627				
15.0478				-0.00131148				
15.0513				-0.00126129				
15.0548				-0.00153595				
15.0583				-0.00139814				
15.0618				-0.00151813				
15.0653				-0.00146943				
15.0688				-0.00153602				
15.0724				-0.00119064				
15.0759				-0.0012494				
15.0794				-0.00129359				
15.0829				-0.00128989				
15.0865				-0.00136358				
15.09				-0.00135045				
15.0936				-0.00129963				
15.0971				-0.00143982				
15.1007				-0.0015361				
15.1042				-0.00148075				
15.1078				-0.00140658				
15.1113				-0.00127624				
15.1149				-0.00129049				
15.1185				-0.00143564				
15.122				-0.00113024				
15.1256				-0.00141624				
15.1292				-0.00138417				
15.1327				-0.00144327				
15.1363				-0.00133272				
15.1399				-0.0012624				
15.1434				-0.00120545				
15.147				-0.00137878				
15.1506				-0.0014779				
15.1542				-0.00130442				
15.1578				-0.00142725				
15.1614				-0.00148597				
15.165				-0.00120828				
15.1685				-0.00154158				
15.1721				-0.00131205				
15.1757				-0.00137465				
15.1792				-0.00122067				
15.1827				-0.00142668				
15.1861				-0.00133655				
15.1896				-0.00145827				
15.1931				-0.00107813				
15.1966				-0.00151898				
15.2001				-0.00132973				
15.2036				-0.00156297				
15.2071				-0.00120184				
15.2105				-0.00148014				
15.2139				-0.00114913				
15.2173				-0.00137667				
15.2207				-0.00126426				
15.2241				-0.00137838				
15.2275				-0.00146765				
15.2308				-0.00143418				
15.2342				-0.00133932				
15.2376				-0.00129321				
15.241				-0.00158405				
15.2443				-0.00136423				
15.2476				-0.00131301				
15.251				-0.00110008				
15.2543				-0.00136358				
15.2576				-0.00147614				
15.2609				-0.00141713				
15.2642				-0.00132986				
15.2675				-0.00129829				
15.2709				-0.00147876				
15.2741				-0.00134747				
15.2774				-0.00145459				
15.2806				-0.00123488				
15.2839				-0.00138762				
15.2871				-0.00131875				
15.2904				-0.00143283				
15.2936				-0.00157017				
15.2968				-0.00139585				
15.3001				-0.0014488				
15.3033				-0.00122856				
15.3065				-0.00143049				
15.3097				-0.00139373				
15.3129				-0.00133424				
15.3161				-0.00129685				
15.3193				-0.0015381				
15.3225				-0.00129376				
15.3256				-0.00128486				
15.3288				-0.00136247				
15.332				-0.00130343				
15.3352				-0.00137681				
15.3384				-0.00133433				
15.3415				-0.00138216				
15.3447				-0.00132147				
15.3478				-0.0015347				
15.351				-0.00135935				
15.3541				-0.00128267				
15.3573				-0.00134159				
15.3604				-0.00130096				
15.3635				-0.00163014				
15.3667				-0.00124162				
15.3698				-0.00142023				
15.373				-0.0012975				
15.3762				-0.00129694				
15.3793				-0.00149165				
15.3825				-0.0012871				
15.3856				-0.00112675				
15.3888				-0.0013925				
15.3919				-0.00145691				
15.3951				-0.00130576				
15.3983				-0.00134584				
15.4014				-0.00144253				
15.4046				-0.00147914				
15.4077				-0.00122494				
15.4109				-0.00136182				
15.4141				-0.00134382				
15.4172				-0.00144193				
15.4204				-0.00133863				
15.4236				-0.00137915				
15.4267				-0.00129574				
15.4299				-0.00138006				
15.4331				-0.00139292				
15.4362				-0.00136096				
15.4394				-0.00145213				
15.4426				-0.00150819				
15.4457				-0.00136373				
15.4489				-0.00153498				
15.4521				-0.00144384				
15.4552				-0.00146256				
15.4584				-0.0013839				
15.4616				-0.00145197				
15.4647				-0.00136541				
15.4679				-0.00139358				
15.471				-0.0013432				
15.4742				-0.0012629				
15.4773				-0.00141359				
15.4805				-0.00143386				
15.4836				-0.00147492				
15.4868				-0.00138654				
15.4899				-0.00137973				
15.4931				-0.00126208				
15.4962				-0.00137225				
15.4993				-0.00155979				
15.5025				-0.00132755				
15.5056				-0.00148191				
15.5087				-0.00120763				
15.5119				-0.00122648				
15.515				-0.00127325				
15.5181				-0.00145933				
15.5212				-0.00117849				
15.5244				-0.00145872				
15.5275				-0.00135123				
15.5306				-0.0013624				
15.5337				-0.00139611				
15.5368				-0.00136667				
15.5399				-0.00148236				
15.543				-0.00133198				
15.5462				-0.00126898				
15.5493				-0.00130891				
15.5524				-0.00145523				
15.5555				-0.00127167				
15.5586				-0.00153547				
15.5617				-0.0013672				
15.5647				-0.00145638				
15.5678				-0.00125813				
15.5708				-0.00137856				
15.5738				-0.00137281				
15.5769				-0.00123634				
15.5799				-0.00145336				
15.5829				-0.00145662				
15.586				-0.00136227				
15.589				-0.00127136				
15.592				-0.00134427				
15.595				-0.00150316				
15.598				-0.0013568				
15.601				-0.00152922				
15.604				-0.00136642				
15.607				-0.00137997				
15.61				-0.0013906				
15.613				-0.0014318				
15.616				-0.00134696				
15.619				-0.00134281				
15.622				-0.0013286				
15.625				-0.00129699				
15.628				-0.00130393				
15.6308				-0.00123615				
15.6336				-0.0013081				
15.6364				-0.00154551				
15.6392				-0.00144452				
15.642				-0.00145356				
15.6448				-0.00125381				
15.6476				-0.0013851				
15.6504				-0.00129974				
15.6532				-0.00159608				
15.656				-0.00139064				
15.6588				-0.00141928				
15.6616				-0.00125549				
15.6643				-0.00133313				
15.6671				-0.00122598				
15.6698				-0.00141432				
15.6725				-0.00136088				
15.6752				-0.00144979				
15.6779				-0.00134528				
15.6806				-0.00133562				
15.6833				-0.00144577				
15.686				-0.00138065				
15.6887				-0.00139667				
15.6914				-0.00147054				
15.6941				-0.001496				
15.6968				-0.00135736				
15.6994				-0.00134751				
15.702				-0.00141804				
15.7046				-0.00135587				
15.7072				-0.0013528				
15.7098				-0.00112609				
15.7124				-0.00135745				
15.7151				-0.00150254				
15.7177				-0.00145253				
15.7203				-0.00137113				
15.7229				-0.00127083				
15.7255				-0.0013528				
15.7281				-0.00144444				
15.7306				-0.00134194				
15.7331				-0.00137585				
15.7356				-0.00134722				
15.738				-0.00149516				
15.7405				-0.00142703				
15.743				-0.00122283				
15.7455				-0.00143804				
15.748				-0.00134346				
15.7504				-0.00140969				
15.7529				-0.00128422				
15.7554				-0.00145121				
15.7579				-0.00130855				
15.7604				-0.00125856				
15.7628				-0.00142459				
15.7651				-0.0013212				
15.7675				-0.00129423				
15.7698				-0.00129763				
15.7722				-0.00138408				
15.7745				-0.00141275				
15.7769				-0.00141966				
15.7792				-0.00135906				
15.7816				-0.00124338				
15.7839				-0.00143382				
15.7863				-0.00134019				
15.7886				-0.00132209				
15.7909				-0.00124086				
15.7933				-0.00133826				
15.7956				-0.00122713				
15.7979				-0.00135872				
15.8001				-0.00129553				
15.8024				-0.00139584				
15.8046				-0.00113988				
15.8069				-0.00137411				
15.8091				-0.00134332				
15.8114				-0.001258				
15.8136				-0.0013622				
15.8159				-0.00148505				
