lap3_21_samp	lap3_22_samp	lap3_23_samp	lap3_24_samp	lap3_25_samp	lap3_26_samp	rp315	rp2840	cur3_21_samp	cur3_22_samp	cur3_23_samp	cur3_24_samp	cur3_25_samp	cur3_26_samp
	16.7415	1.0136		18.0914					-0.00114947	-0.00113384		-0.00116322	
	16.744	1.0136		18.0932					-0.0011459	-0.00124668		-0.00110542	
	16.7465	1.0136		18.095					-0.000979714	-0.00114431		-0.00108319	
	16.749	1.0136		18.0968					-0.00102432	-0.00130518		-0.00110562	
	16.7515	1.0136							-0.00108435	-0.00101788			
	16.7539	1.0136							-0.00122127	-0.00113294			
	16.7564	1.0136							-0.00117987	-0.00117845			
	16.7589	1.0136							-0.000985162	-0.00100682			
	16.7614	1.0136							-0.000992646	-0.000966413			
	16.7639	1.01361							-0.00102881	-0.00106464			
	16.7663	1.01361							-0.00115816	-0.00109858			
	16.7688	1.01361							-0.00114182	-0.00106677			
	16.7713	1.01361							-0.00101765	-0.00122197			
	16.7738	1.01361							-0.00101652	-0.00100967			
	16.7763	1.01361							-0.00101021	-0.00101072			
	16.7787	1.01361							-0.00124657	-0.00112154			
	16.7812	1.01361							-0.000976829	-0.000929494			
	16.7837	1.01361							-0.00123729	-0.0010074			
	16.7862	1.01361							-0.00106624	-0.00117489			
	16.7887	1.01361							-0.00113873	-0.0010761			
	16.7911	1.01361							-0.00118174	-0.00102165			
	16.7936	1.01361							-0.00117135	-0.00121755			
	16.7961	1.01361							-0.000910238	-0.00114088			
	16.7986	1.01361							-0.00105152	-0.00122521			
	16.801	1.01361							-0.0010215	-0.00104942			
	16.8035	1.01361							-0.00119868	-0.000998845			
	16.8061	1.01361							-0.00105394	-0.00122682			
	16.8086	1.01361							-0.00114616	-0.00122636			
	16.8112	1.01361							-0.000879115	-0.00131144			
	16.8137	1.01361							-0.0011752	-0.00105982			
	16.8163	1.01361							-0.00090612	-0.00139538			
	16.8188	1.01361							-0.00111081	-0.000965674			
	16.8214	1.01361							-0.00107703	-0.00114906			
	16.8239	1.01361							-0.00118202	-0.00120171			
	16.8265	1.01361							-0.000975937	-0.00111025			
	16.8291	1.01361							-0.00111932	-0.000991751			
	16.8316	1.01361							-0.00114189	-0.00120975			
	16.8342	1.01361							-0.00112793	-0.00112081			
	16.8367	1.01361							-0.00113632	-0.000928291			
	16.8392	1.01361							-0.00093476	-0.000903401			
	16.8418	1.01361							-0.00119979	-0.00116625			
	16.8443	1.01361							-0.00121711	-0.00111091			
	16.8468	1.01361							-0.00122753	-0.00143153			
	16.8493	1.01361							-0.000991357	-0.00111184			
	16.8518	1.01361							-0.00112911	-0.00121716			
	16.8543	1.01361							-0.00103534	-0.000847511			
	16.8569	1.01361							-0.00127229	-0.00123437			
	16.8594	1.01361							-0.0011817	-0.0011532			
	16.8619	1.01361							-0.000977673	-0.00088542			
	16.8644	1.01361							-0.00112549	-0.000950824			
	16.8669	1.01361							-0.00118705	-0.00114404			
	16.8695	1.01361							-0.00119225	-0.000888316			
	16.8719	1.01361							-0.000947311	-0.00105983			
	16.8744	1.01361							-0.0010042	-0.00128101			
	16.8769	1.01361							-0.00107353	-0.00110077			
	16.8794	1.01361							-0.00112289	-0.000982748			
	16.8819	1.01361							-0.00104057	-0.00121238			
	16.8843	1.01361							-0.0010729	-0.00107239			
	16.8868	1.01361							-0.000915915	-0.00114165			
	16.8893	1.01361							-0.00138477	-0.00105298			
	16.8918	1.01361							-0.00107116	-0.00108049			
	16.8942	1.01361							-0.000801022	-0.00126492			
	16.8967	1.01361							-0.000834095	-0.0011317			
	16.8992	1.01361							-0.00124321	-0.000936078			
	16.9017	1.01361							-0.0012265	-0.00128292			
	16.9042	1.01361							-0.00106064	-0.00110617			
	16.9066	1.01361							-0.000950258	-0.00121648			
	16.9091	1.01361							-0.00104827	-0.00113272			
	16.9116	1.01361							-0.00106955	-0.0011691			
	16.9141	1.01361							-0.00119524	-0.00116821			
	16.9166	1.01361							-0.00113254	-0.00103943			
	16.919	1.01361							-0.000929159	-0.00125067			
	16.9215	1.01361							-0.00114563	-0.00111688			
	16.924	1.01361							-0.00111453	-0.00088741			
	16.9265	1.01361							-0.00116701	-0.0012086			
	16.929	1.01361							-0.000961168	-0.00105237			
	16.9314	1.01361							-0.00102315	-0.00103691			
	16.9339	1.01361							-0.00132588	-0.00106559			
	16.9364	1.01361							-0.00101317	-0.00117427			
	16.9389	1.01361							-0.00112227	-0.000945561			
	16.9414	1.01361							-0.00102043	-0.00116548			
	16.9438	1.01361							-0.00109553	-0.00126905			
	16.9463	1.01361							-0.001096	-0.00126552			
	16.9488	1.01361							-0.00115546	-0.00108147			
	16.9513	1.01361							-0.00125124	-0.00138762			
	16.9538	1.01361							-0.00105252	-0.00107872			
	16.9562	1.01361							-0.00116383	-0.00108907			
	16.9587	1.01361							-0.00122321	-0.00110322			
	16.9612	1.01361							-0.00112687	-0.00112834			
	16.9637	1.01361							-0.00117823	-0.000923854			
	16.9662	1.01361							-0.000914266	-0.000975999			
	16.9686	1.01361							-0.0010551	-0.00112549			
	16.971	1.01361							-0.0011202	-0.00106627			
	16.9735	1.01361							-0.00105511	-0.00111525			
	16.9759	1.01361							-0.00122797	-0.00101303			
	16.9784	1.01361							-0.00116467	-0.00109014			
	16.9808	1.01361							-0.00128618	-0.00113725			
	16.9832	1.01361							-0.0010881	-0.00115316			
	16.9857	1.01361							-0.00118641	-0.00114092			
	16.9881	1.01361							-0.00127958	-0.0010505			
	16.9906	1.01361							-0.000990648	-0.00105854			
	16.993	1.01361							-0.00124551	-0.00126369			
	16.9955	1.01361							-0.00111686	-0.00120769			
	16.9979	1.01361							-0.00125709	-0.000829034			
	17.0003	1.01361							-0.000979799	-0.00105076			
	17.0027	1.01361							-0.00115341	-0.00103209			
	17.0051	1.01361							-0.00095396	-0.00118349			
	17.0075	1.01361							-0.00114347	-0.00100893			
	17.0099	1.01361							-0.000980705	-0.00121578			
	17.0123	1.01361							-0.00122244	-0.00099374			
	17.0147	1.01361							-0.000981575	-0.00117848			
	17.0171	1.01361							-0.00108573	-0.0010793			
	17.0195	1.01361							-0.000983877	-0.00120116			
	17.0219	1.01361							-0.00113589	-0.000976478			
	17.0243	1.01361							-0.00127766	-0.000808143			
	17.0267	1.01361							-0.00100162	-0.00109403			
	17.0291	1.01361							-0.00118049	-0.00121481			
	17.0315	1.01361							-0.000914417	-0.000973033			
	17.0339	1.01361							-0.00107253	-0.0010797			
	17.0362	1.01361							-0.00117955	-0.000999635			
	17.0385	1.01361							-0.00116735	-0.000993728			
	17.0408	1.01361							-0.0011445	-0.00112755			
	17.0432	1.01361							-0.00114467	-0.00102833			
	17.0455	1.01361							-0.00114111	-0.00125744			
	17.0478	1.01361							-0.000949611	-0.00102165			
	17.0502	1.01361							-0.00110828	-0.00121032			
	17.0525	1.01361							-0.00124241	-0.00108395			
	17.0548	1.01361							-0.00108748	-0.00106499			
	17.0571	1.01361							-0.00116443	-0.000907812			
	17.0595	1.01361							-0.000971586	-0.00136901			
	17.0618	1.01361							-0.00105862	-0.00115718			
	17.0641	1.01361							-0.000779312	-0.00114786			
	17.0664	1.01361							-0.000986647	-0.000914421			
	17.0686	1.01361							-0.00115156	-0.00108442			
	17.0709	1.01361							-0.00117506	-0.0010609			
	17.0731	1.01361							-0.00126034	-0.00120827			
	17.0754	1.01361							-0.00115589	-0.00119866			
	17.0776	1.01361							-0.00100247	-0.00101137			
	17.0799	1.01361							-0.00095889	-0.001168			
	17.0821	1.01361							-0.00142922	-0.000984289			
	17.0844	1.01361							-0.00119622	-0.00115999			
	17.0866	1.01361							-0.00102477	-0.00114404			
	17.0889	1.01361							-0.00116776	-0.00113211			
	17.0911	1.01361							-0.00124543	-0.00104052			
	17.0934	1.01361							-0.00129893	-0.00123299			
	17.0956	1.01361							-0.00113895	-0.00108164			
	17.0979	1.01361							-0.00116675	-0.000948864			
	17.1001	1.01361							-0.000794847	-0.00101974			
	17.1022	1.01361							-0.0011639	-0.00106223			
	17.1042	1.01361							-0.000924488	-0.00109172			
	17.1063	1.01361							-0.000936671	-0.00118975			
	17.1083	1.01361							-0.0010731	-0.00106156			
	17.1104	1.01361							-0.00116385	-0.00107594			
	17.1125	1.01361							-0.00122457	-0.00112793			
	17.1145	1.01361							-0.00120177	-0.00117273			
	17.1166	1.01361							-0.00122299	-0.00116442			
	17.1186	1.01361							-0.00112496	-0.00124251			
	17.1207	1.01361							-0.00110278	-0.00122378			
	17.1228	1.01361							-0.00117943	-0.00099315			
	17.1248	1.01361							-0.00105757	-0.00121352			
	17.1269	1.01361							-0.00112054	-0.00104305			
	17.1289	1.01361							-0.00100216	-0.00118273			
	17.131	1.01361							-0.00106118	-0.000876162			
	17.1331	1.01361							-0.001037	-0.000991465			
	17.135	1.01361							-0.00111052	-0.00106452			
	17.137	1.01361							-0.00104172	-0.00112159			
	17.1389	1.01361							-0.00109005	-0.00133482			
	17.1409	1.01361							-0.00115539	-0.00101006			
	17.1428	1.01361							-0.00131502	-0.00119125			
	17.1448	1.01361							-0.00112481	-0.000982627			
	17.1467	1.01361							-0.00108728	-0.00121843			
	17.1486	1.01361							-0.0012125	-0.001267			
	17.1506	1.01361							-0.00111916	-0.00123002			
	17.1525	1.01361							-0.00114355	-0.00109097			
	17.1545	1.01361							-0.00109977	-0.00105012			
	17.1564	1.01361							-0.00126347	-0.000953546			
	17.1584	1.01361							-0.000986802	-0.00111689			
	17.1603	1.01361							-0.00119901	-0.00111837			
	17.1623	1.01361							-0.00113085	-0.00110536			
	17.1642	1.01361							-0.000986852	-0.00112509			
	17.1661	1.01361							-0.00112495	-0.00119108			
	17.1681	1.01361							-0.00122275	-0.000963285			
	17.17	1.01361							-0.00113723	-0.00119777			
	17.172	1.01361							-0.00123845	-0.000971982			
	17.1739	1.01361							-0.00113387	-0.00109796			
	17.1759	1.01361							-0.00135304	-0.00101162			
	17.1778	1.01361							-0.000976353	-0.000989942			
	17.1798	1.01361							-0.00110368	-0.00112272			
	17.1817	1.01361							-0.00124186	-0.0011742			
	17.1837	1.01361							-0.0011843	-0.00106359			
	17.1856	1.01361							-0.00104806	-0.000937688			
	17.1876	1.01361							-0.00120069	-0.00120989			
	17.1895	1.01361							-0.000951712	-0.00098621			
	17.1914	1.01361							-0.00125079	-0.00107664			
	17.1934	1.01361							-0.000884187	-0.0010968			
	17.1953	1.01361							-0.00115869	-0.00112284			
	17.1973	1.01361							-0.00111961	-0.0010093			
	17.1992	1.01361							-0.000996498	-0.00107369			
	17.2011	1.01361							-0.00119166	-0.00127767			
	17.203	1.01361							-0.00111924	-0.00110789			
	17.2049	1.01361							-0.00119496	-0.00125121			
	17.2068	1.01361							-0.00110126	-0.00109305			
	17.2087	1.01361							-0.00107204	-0.00106376			
	17.2106	1.01361							-0.00118797	-0.00129741			
	17.2125	1.01361							-0.00141162	-0.000975536			
	17.2145	1.01361							-0.00099511	-0.00101454			
	17.2164	1.01361							-0.00120859	-0.00101641			
	17.2183	1.01361							-0.000913586	-0.00108728			
	17.2202	1.01361							-0.000878837	-0.00104946			
	17.2221	1.01361							-0.00129843	-0.00117999			
	17.224	1.01361							-0.00117216	-0.00121091			
	17.2259	1.01361							-0.0012411	-0.00108979			
	17.2278	1.01361							-0.000999254	-0.00114088			
	17.2297	1.01361							-0.00115966	-0.00113971			
	17.2316	1.01361							-0.00111849	-0.000807805			
	17.2335	1.01361							-0.00119526	-0.00127907			
	17.2354	1.01361							-0.000973586	-0.00110689			
	17.2373	1.01361							-0.00117413	-0.000990019			
	17.2392	1.01361							-0.00122881	-0.00098615			
	17.2412	1.01361							-0.00103983	-0.00111212			
	17.2431	1.01361							-0.00103316	-0.00103961			
	17.245	1.01361							-0.000979226	-0.000930364			
	17.2469	1.01361							-0.00118359	-0.000987412			
	17.2488	1.01361							-0.00104991	-0.00110632			
	17.2507	1.01361							-0.00103891	-0.000938218			
	17.2526	1.01361							-0.00102762	-0.000946956			
	17.2545	1.01361							-0.000989171	-0.00107972			
	17.2564	1.01361							-0.000844414	-0.00114311			
	17.2583	1.01361							-0.00127486	-0.00111326			
	17.2602	1.01361							-0.00110253	-0.00112838			
	17.2622	1.01361							-0.00131906	-0.00135701			
	17.2642	1.01361							-0.0012711	-0.00111239			
	17.2662	1.01361							-0.00100259	-0.00104979			
	17.2682	1.01361							-0.00106611	-0.00104558			
	17.2701	1.01361							-0.00124743	-0.0012288			
	17.2721	1.01361							-0.00104913	-0.00110871			
	17.2741	1.01361							-0.0010749	-0.000947294			
	17.2761	1.01361							-0.0010505	-0.000904332			
	17.2781	1.01361							-0.00121172	-0.00115926			
	17.2801	1.01361							-0.00100227	-0.000992256			
	17.282	1.01361							-0.00114968	-0.00123626			
	17.284	1.01361							-0.00117189	-0.00106497			
	17.286	1.01361							-0.00102477	-0.00102333			
	17.288	1.01361							-0.00109445	-0.00107657			
	17.29	1.01361							-0.00141872	-0.00122348			
	17.292	1.01361							-0.00124544	-0.00124496			
	17.294	1.01361							-0.00114008	-0.0010792			
	17.296	1.01361							-0.000815895	-0.000995012			
	17.298	1.01361							-0.00115157	-0.000622931			
	17.3001	1.01361							-0.00117399	-0.00124249			
	17.3021	1.01361							-0.00109341	-0.00114934			
	17.3041	1.01361							-0.0012092	-0.000982261			
	17.3061	1.01361							-0.00109853	-0.000943153			
	17.3081	1.01361							-0.00103503	-0.00103559			
	17.3102	1.01361							-0.000894838	-0.000894628			
	17.3122	1.01361							-0.00107926	-0.00121902			
	17.3142	1.01361							-0.000993299	-0.000875287			
	17.3162	1.01361							-0.000880258	-0.00101017			
	17.3182	1.01361							-0.00124831	-0.00102402			
	17.3203	1.01361							-0.00115642	-0.00130173			
	17.3223	1.01361							-0.00109573	-0.0011405			
	17.3245	1.01361							-0.00112914	-0.00099992			
	17.3266	1.01361							-0.00137702	-0.00103854			
	17.3287	1.01361							-0.00107516	-0.00108768			
	17.3309	1.01361							-0.00103625	-0.00107512			
	17.333	1.01361							-0.000985021	-0.00143468			
	17.3351	1.01361							-0.000917637	-0.0010693			
	17.3373	1.01361							-0.00119463	-0.000964992			
	17.3394	1.01361							-0.00087687	-0.000982898			
	17.3416	1.01361							-0.00123982	-0.00108036			
	17.3437	1.01361							-0.00117602	-0.000996286			
	17.3458	1.01361							-0.00107468	-0.00094077			
	17.348	1.01361							-0.00103696	-0.000995168			
	17.3501	1.01361							-0.00112808	-0.00114632			
	17.3522	1.01361							-0.0010471	-0.00108743			
	17.3544	1.01361							-0.000979696	-0.00111165			
	17.3566	1.01361							-0.0011126	-0.00102035			
	17.3587	1.01361							-0.00115095	-0.00116901			
	17.3609	1.01361							-0.00118319	-0.00110957			
	17.3631	1.01361							-0.00111028	-0.000965578			
	17.3653	1.01361							-0.00097119	-0.000994874			
	17.3674	1.01361							-0.00120239	-0.00129609			
	17.3696	1.01361							-0.00108101	-0.00123798			
	17.3718	1.01361							-0.00106335	-0.001181			
	17.374	1.01361							-0.00118664	-0.00122714			
	17.3761	1.01361							-0.00109375	-0.00115519			
	17.3783	1.01361							-0.00110202	-0.00108288			
	17.3805	1.01361							-0.000993072	-0.00105242			
	17.3827	1.01361							-0.00101642	-0.00123704			
	17.3848	1.01361							-0.00106568	-0.00106432			
	17.387	1.01361							-0.000899421	-0.00099985			
	17.3892	1.01361							-0.00126496	-0.00101223			
	17.3914	1.01361							-0.00106175	-0.001085			
	17.3935	1.01361							-0.00126403	-0.000917484			
	17.3957	1.01361							-0.000927071	-0.00106288			
	17.3979	1.01361							-0.00104391	-0.00105705			
	17.4001	1.01361							-0.00114271	-0.00112882			
	17.4022	1.01361							-0.00105199	-0.0011729			
	17.4044	1.01361							-0.00101784	-0.00136414			
	17.4066	1.01361							-0.00116395	-0.00114195			
	17.4088	1.01361							-0.001085	-0.00118565			
	17.4109	1.01361							-0.00102468	-0.00106604			
	17.4131	1.01361							-0.00121829	-0.00114411			
	17.4153	1.01361							-0.00110879	-0.00112302			
	17.4175	1.01361							-0.00127922	-0.00103911			
	17.4198	1.01361							-0.00100106	-0.000990021			
	17.422	1.01361							-0.000938771	-0.000803495			
	17.4243	1.01361							-0.00119678	-0.000979242			
	17.4265	1.01361							-0.00113082	-0.00125952			
	17.4288	1.01361							-0.00098139	-0.00114704			
	17.431	1.01361							-0.000977784	-0.00108472			
	17.4333	1.01361							-0.00104039	-0.00119766			
	17.4355	1.01361							-0.00104609	-0.00117422			
	17.4378	1.01361							-0.00118095	-0.00131662			
	17.44	1.01361							-0.00117997	-0.00120765			
	17.4423	1.01361							-0.00111011	-0.00100394			
	17.4445	1.01361							-0.000961318	-0.00144894			
	17.4468	1.01361							-0.00114907	-0.00119501			
	17.4491	1.01361							-0.000962721	-0.00108168			
	17.4513	1.01361							-0.00102944	-0.000934281			
	17.4536	1.01361							-0.00119599	-0.00120538			
	17.4559	1.01361							-0.00103774	-0.00105117			
	17.4582	1.01361							-0.00108595	-0.00103118			
	17.4605	1.01361							-0.00130713	-0.00128743			
	17.4628	1.01361							-0.00118773	-0.000992391			
	17.465	1.01361							-0.00131714	-0.00104999			
	17.4673	1.01361							-0.00109983	-0.00130565			
	17.4696	1.01361							-0.0011684	-0.00102449			
	17.4719	1.01361							-0.00107302	-0.00119736			
	17.4742	1.01361							-0.00122629	-0.00109569			
	17.4765	1.01361							-0.000819143	-0.000986735			
	17.4788	1.01361							-0.00108539	-0.00103623			
	17.4811	1.01361							-0.00109361	-0.000987367			
	17.4835	1.01361							-0.000966903	-0.00107026			
	17.4859	1.01361							-0.00109682	-0.00112887			
	17.4882	1.01361							-0.00100379	-0.00109767			
	17.4906	1.01361							-0.00126515	-0.00127679			
	17.493	1.01361							-0.00128234	-0.00119481			
	17.4953	1.01361							-0.00100249	-0.000897626			
	17.4977	1.01361							-0.00116693	-0.000974855			
	17.5	1.01361							-0.00106236	-0.00113401			
	17.5024	1.01361							-0.00113232	-0.00118022			
	17.5048	1.01361							-0.0011081	-0.00101787			
	17.5071	1.01361							-0.00104509	-0.00103155			
	17.5095	1.01361							-0.00123203	-0.00124737			
	17.5119	1.01361							-0.00114996	-0.000722431			
	17.5142	1.01361							-0.00103815	-0.00116431			
	17.5166	1.01361							-0.00129752	-0.00104331			
	17.519	1.01361							-0.00104412	-0.0011141			
	17.5213	1.01361							-0.00127225	-0.000953876			
	17.5237	1.01361							-0.00103496	-0.00104961			
	17.5261	1.01361							-0.00103357	-0.00107427			
	17.5284	1.01361							-0.00109941	-0.000906167			
	17.5308	1.01361							-0.00122185	-0.0011007			
	17.5332	1.01361							-0.00113477	-0.00107691			
	17.5355	1.01361							-0.00128373	-0.00105391			
	17.5379	1.01361							-0.00132631	-0.00110182			
	17.5403	1.01361							-0.00122547	-0.0011847			
	17.5426	1.01361							-0.00114068	-0.00129092			
	17.545	1.01361							-0.0010583	-0.00103279			
	17.5473	1.01361							-0.000897927	-0.000919031			
	17.5496	1.01361							-0.00123512	-0.00108791			
	17.5519	1.01361							-0.0010531	-0.000954869			
	17.5543	1.01361							-0.000968206	-0.00115569			
	17.5566	1.01361							-0.000928686	-0.000976283			
	17.5589	1.01361							-0.00120473	-0.00125817			
	17.5613	1.01361							-0.00126082	-0.00103437			
	17.5636	1.01361							-0.00116589	-0.00106958			
	17.5659	1.01361							-0.000866138	-0.00108409			
	17.5683	1.01361							-0.00104247	-0.00103194			
	17.5706	1.01361							-0.00123767	-0.00101391			
	17.5729	1.01361							-0.00118021	-0.00109785			
	17.5753	1.01361							-0.000976934	-0.00118505			
	17.5777	1.01361							-0.0012061	-0.001113			
	17.5801	1.01361							-0.00111289	-0.00115505			
	17.5825	1.01361							-0.00103565	-0.000973108			
	17.5849	1.01361							-0.000996128	-0.00108725			
	17.5873	1.01361							-0.00109712	-0.00110465			
	17.5897	1.01361							-0.00114832	-0.00109253			
	17.5921	1.01361							-0.00121401	-0.00108293			
	17.5945	1.01361							-0.00111488	-0.00109219			
	17.5969	1.01361							-0.00108345	-0.00121006			
	17.5993	1.01361							-0.00115622	-0.000923646			
	17.6017	1.01361							-0.00122628	-0.000917433			
	17.6041	1.01361							-0.00108081	-0.0011399			
	17.6066	1.01361							-0.000964715	-0.00118045			
	17.609	1.01361							-0.00124389	-0.00106431			
	17.6114	1.01361							-0.00105497	-0.000924469			
	17.6139	1.01361							-0.00105403	-0.00115118			
	17.6163	1.01361							-0.00117328	-0.00108654			
	17.6188	1.01361							-0.00121547	-0.00124429			
	17.6212	1.01361							-0.00127183	-0.00116182			
	17.6236	1.01361							-0.00102625	-0.00108734			
	17.6261	1.01361							-0.00116426	-0.00107455			
	17.6285	1.01361							-0.00122311	-0.00123649			
	17.631	1.01361							-0.00114428	-0.000971678			
	17.6334	1.01361							-0.00130838	-0.000782865			
	17.6358	1.01361							-0.00108306	-0.00105191			
	17.6383	1.01361							-0.00108622	-0.00109557			
	17.6408	1.01361							-0.00116549	-0.00100939			
	17.6433	1.01361							-0.00124442	-0.000817459			
	17.6458	1.01361							-0.00107477	-0.0011707			
	17.6482	1.01361							-0.0010838	-0.00111097			
	17.6507	1.01361							-0.00117329	-0.00103071			
	17.6532	1.01361							-0.00105831	-0.0012346			
	17.6557	1.01361							-0.00123536	-0.000935036			
	17.6582	1.01361							-0.00100899	-0.00129711			
	17.6606	1.01361							-0.000905742	-0.00112964			
	17.6631	1.01361							-0.0012879	-0.00107354			
	17.6656	1.01361							-0.00109366	-0.00122175			
	17.6681	1.01361							-0.00113648	-0.00095542			
	17.6705	1.01361							-0.00116327	-0.00105022			
	17.673	1.01361							-0.000857824	-0.00115923			
	17.6754	1.01361							-0.00100324	-0.000999224			
	17.6779	1.01361							-0.00123381	-0.000964731			
	17.6803	1.01361							-0.00103716	-0.00102374			
	17.6827	1.01361							-0.00121734	-0.00104962			
	17.6852	1.01361							-0.00101877	-0.00101688			
	17.6876	1.01361							-0.00101869	-0.00111853			
	17.6901	1.01361							-0.00116969	-0.00111415			
	17.6925	1.01361							-0.00101106	-0.00107721			
	17.6949	1.01361							-0.00130717	-0.00105787			
	17.6974	1.01361							-0.00112411	-0.00107409			
	17.6998	1.01361							-0.00112284	-0.0011189			
	17.7022	1.01361							-0.0010445	-0.00110657			
	17.7046	1.01361							-0.00102927	-0.00119661			
	17.707	1.01361							-0.00114355	-0.00108138			
	17.7093	1.01361							-0.0011091	-0.000985689			
	17.7117	1.01361							-0.00112973	-0.00113742			
	17.7141	1.01361							-0.0011974	-0.00114642			
	17.7164	1.01361							-0.00119608	-0.00107769			
	17.7188	1.01361							-0.00117376	-0.0011376			
	17.7212	1.01361							-0.00105359	-0.00103906			
	17.7235	1.01361							-0.00119758	-0.00120517			
	17.7259	1.01361							-0.00110704	-0.00121215			
	17.7283	1.01361							-0.00118967	-0.00105137			
	17.7306	1.01361							-0.00102201	-0.00123042			
	17.733	1.01361							-0.00131263	-0.00109256			
	17.7354	1.01361							-0.00129281	-0.000869115			
	17.7377	1.01361							-0.000990433	-0.0012763			
	17.7399	1.01361							-0.00126503	-0.00103132			
	17.7419	1.01361							-0.00129556	-0.00110558			
	17.744	1.01361							-0.00113444	-0.00106234			
	17.7461	1.01361							-0.00121895	-0.00100338			
	17.7481	1.01361							-0.0010954	-0.0011441			
	17.7502	1.01361							-0.00124672	-0.00114962			
	17.7522	1.01361							-0.00123487	-0.00119709			
	17.7543	1.01361							-0.00104128	-0.00101997			
	17.7564	1.01361							-0.00119777	-0.0011222			
	17.7584	1.01361							-0.000942635	-0.00120457			
	17.7605	1.01361							-0.00110527	-0.00124235			
	17.7625	1.01361							-0.0010701	-0.000970304			
	17.7646	1.01361							-0.000782617	-0.000943059			
	17.7667	1.01361							-0.00111785	-0.000926364			
	17.7687	1.01361							-0.00120695	-0.00116885			
	17.7708	1.01361							-0.00108899	-0.00131124			
	17.7728	1.01361							-0.00108495	-0.000950067			
	17.7748	1.01361							-0.00119521	-0.00131313			
	17.7768	1.01361							-0.00116396	-0.00115073			
	17.7789	1.01361							-0.000965254	-0.00101433			
	17.7809	1.01361							-0.0012463	-0.000982746			
	17.7829	1.01361							-0.00127157	-0.00104471			
	17.7849	1.01361							-0.00112226	-0.00104375			
	17.787	1.01361							-0.00131005	-0.00111912			
	17.789	1.01362							-0.00104175	-0.00116897			
	17.791	1.01362							-0.00129545	-0.00100508			
	17.793	1.01362							-0.00110333	-0.00124216			
	17.795	1.01362							-0.00135287	-0.00107235			
	17.7971	1.01362							-0.00114623	-0.000935751			
	17.7991	1.01362							-0.00119093	-0.000803111			
	17.8011	1.01362							-0.00114542	-0.000998117			
	17.8031	1.01362							-0.00105735	-0.00102493			
	17.8051	1.01362							-0.0012216	-0.00125177			
	17.807	1.01362							-0.00127693	-0.00114706			
	17.809	1.01362							-0.00120203	-0.00114206			
	17.8109	1.01362							-0.00137558	-0.000966169			
	17.8128	1.01362							-0.0010378	-0.00113722			
	17.8147	1.01362							-0.00117098	-0.00122539			
	17.8166	1.01362							-0.00121329	-0.00106987			
	17.8185	1.01362							-0.00118911	-0.00101314			
	17.8204	1.01362							-0.00102643	-0.00102774			
	17.8223	1.01362							-0.000965142	-0.00108413			
	17.8242	1.01362							-0.00114342	-0.000926417			
	17.8261	1.01362							-0.000992794	-0.00119231			
	17.828	1.01362							-0.00106507	-0.00119095			
	17.8299	1.01362							-0.00119628	-0.00120128			
	17.8318	1.01362							-0.00122652	-0.00100315			
	17.8337	1.01362							-0.00100553	-0.00102255			
	17.8357	1.01362							-0.00129918	-0.00104552			
	17.8376	1.01362							-0.0011728	-0.000994738			
	17.8394	1.01362							-0.00104991	-0.00115826			
	17.8412	1.01362							-0.00117579	-0.00119151			
	17.843	1.01362							-0.00117827	-0.00119539			
	17.8448	1.01362							-0.00125503	-0.00113111			
	17.8466	1.01362							-0.00118545	-0.00104566			
	17.8484	1.01362							-0.00115172	-0.00106144			
	17.8502	1.01362							-0.00100364	-0.0011247			
	17.852	1.01362							-0.00116009	-0.00114299			
	17.8538	1.01362							-0.00106906	-0.000963682			
	17.8556	1.01362							-0.00129799	-0.00105424			
	17.8574	1.01362							-0.00123008	-0.00114643			
	17.8591	1.01362							-0.000935508	-0.00114408			
	17.8609	1.01362							-0.00118931	-0.00115379			
	17.8627	1.01362							-0.000955732	-0.00113743			
	17.8645	1.01362							-0.00118347	-0.00116284			
	17.8663	1.01362							-0.00111691	-0.00122289			
	17.8681	1.01362							-0.00122091	-0.00103757			
	17.8699	1.01362							-0.00106586	-0.00116063			
	17.8717	1.01362							-0.0011201	-0.00105263			
	17.8735	1.01362							-0.00110655	-0.00099047			
	17.8753	1.01362							-0.00127294	-0.00127658			
	17.8771	1.01362							-0.00113422	-0.00110478			
	17.8789	1.01362							-0.00118525	-0.0010545			
	17.8807	1.01362							-0.00118332	-0.00108634			
	17.8825	1.01362							-0.00130497	-0.00114328			
	17.8842	1.01362							-0.00103255	-0.00106953			
	17.886	1.01362							-0.00112709	-0.00100988			
	17.8878	1.01362							-0.00116042	-0.00117808			
	17.8896	1.01362							-0.000972785	-0.00119128			
	17.8914	1.01362							-0.00109723	-0.00102514			
	17.8932	1.01362							-0.00113103	-0.00115373			
	17.895	1.01362							-0.00114284	-0.00100364			
	17.8968	1.01362							-0.00127288	-0.000888309			
	17.8986	1.01362							-0.00100492	-0.00103068			
	17.9004	1.01362							-0.000964019	-0.00127346			
	17.9022	1.01362							-0.000978665	-0.00103828			
	17.9041	1.01362							-0.00116378	-0.00126807			
	17.906	1.01362							-0.00112643	-0.00106615			
	17.9078	1.01362							-0.00117572	-0.0011053			
	17.9097	1.01362							-0.00126437	-0.00118043			
	17.9116	1.01362							-0.00118551	-0.00101201			
	17.9134	1.01362							-0.000987851	-0.000981505			
	17.9153	1.01362							-0.000989639	-0.00120013			
	17.9172	1.01362							-0.00132464	-0.00118641			
