lap2_5_samp	lap2_6_samp	lap2_7_samp	lap2_8_samp	lap2_9_samp	rp1728	cur2_5_samp	cur2_6_samp	cur2_7_samp	cur2_8_samp	cur2_9_samp	rp3655	lap2_29_samp	lap2_30_samp	lap2_31_samp	lap2_32_samp	lap2_33_samp	cur2_29_samp	cur2_30_samp	cur2_31_samp	cur2_32_samp	cur2_33_samp
0.414628	0.265665	0.328641	0.287218	0.217249	-0.0578506	-0.000720119	-0.00064278	-0.000450798	-0.000608907	-0.000800519	-0.0576448	0.379357	0.357311	0.27183	0.312953	0.313021	-0.000645419	-0.000633783	-0.000398461	-0.000485663	-0.000552211
0.419207	0.267957	0.331935	0.290528	0.218953	-0.0579995	-0.000518191	-0.000503247	-0.000636704	-0.00042783	-0.000431977	-0.0575191	0.383981	0.3609	0.274713	0.316159	0.316008	-0.000709096	-0.00070673	-0.000637482	-0.000538382	-0.000599218
0.423708	0.270249	0.335223	0.293838	0.220657	-0.058242	-0.00070824	-0.000760256	-0.000661948	-0.000658397	-0.000709129	-0.0576351	0.388606	0.36449	0.277601	0.319366	0.318996	-0.000634283	-0.000599436	-0.000640157	-0.000507819	-0.000633225
0.428205	0.272541	0.338511	0.297148	0.222362	-0.0585979	-0.000544512	-0.000691383	-0.000596093	-0.00047305	-0.000739691	-0.0577266	0.39323	0.36808	0.280496	0.322572	0.321983	-0.000555894	-0.000489229	-0.000432927	-0.000702804	-0.000546555
0.432703	0.274832	0.341799	0.300457	0.224066	-0.058733	-0.000551556	-0.000430547	-0.000515414	-0.00054419	-0.00053203	-0.0578698	0.397853	0.37167	0.283392	0.325779	0.324971	-0.000583476	-0.000689635	-0.00079156	-0.000697136	-0.000537975
0.4372	0.277124	0.345087	0.303767	0.22577	-0.0584749	-0.000741467	-0.000522407	-0.000669835	-0.000653616	-0.000440393	-0.0581517	0.402385	0.37526	0.286288	0.328985	0.327896	-0.000496212	-0.000507594	-0.000607781	-0.000412421	-0.000538905
0.441697	0.279415	0.348375	0.307077	0.227474	-0.0591566	-0.000716766	-0.000281004	-0.00055756	-0.000884614	-0.0004407	-0.0583955	0.406889	0.37885	0.289183	0.332191	0.330451	-0.000567324	-0.000618232	-0.000449257	-0.000754129	-0.000690785
0.446194	0.281707	0.351663	0.310387	0.229179	-0.0598653	-0.00071732	-0.00074041	-0.000496826	-0.000592466	-0.000651667	-0.0584093	0.411394	0.38241	0.292079	0.335398	0.332992	-0.000566234	-0.000455371	-0.00058353	-0.000872184	-0.000407638
0.45069	0.283999	0.354951	0.313696	0.230883		-0.000499087	-0.000657539	-0.000385844	-0.000647684	-0.000472972		0.415899	0.385962	0.294975	0.338604	0.335534	-0.000572628	-0.000717717	-0.000568192	-0.000462207	-0.000760826
0.455106	0.28629	0.358239	0.317028	0.232587		-0.000573137	-0.000792373	-0.000330069	-0.000549017	-0.000492694		0.420403	0.389514	0.29787	0.341849	0.338075	-0.000672825	-0.000513115	-0.000657042	-0.000594529	-0.000689128
0.459499	0.288582	0.361525	0.320379	0.234292		-0.000516648	-0.000353578	-0.000647333	-0.00067595	-0.000420345		0.424908	0.393065	0.300766	0.345245	0.340616	-0.000843716	-0.000507474	-0.000707954	-0.000605248	-0.000778246
0.463891	0.290873	0.364686	0.323731	0.235996		-0.000647075	-0.000621239	-0.000448999	-0.000564359	-0.000517515		0.429413	0.396617	0.303662	0.348644	0.343157	-0.000840159	-0.000787258	-0.000552163	-0.000592993	-0.000559917
0.468284	0.293165	0.367816	0.327083	0.2377		-0.000475732	-0.000756668	-0.000546116	-0.00068361	-0.000396352		0.433855	0.400169	0.306557	0.352043	0.345699	-0.0006732	-0.000611917	-0.000452872	-0.000770244	-0.000558392
0.472677	0.295457	0.370947	0.330434	0.239404		-0.000491324	-0.000746922	-0.000645875	-0.000526097	-0.000618403		0.438232	0.403721	0.309464	0.355442	0.34824	-0.000690253	-0.000660783	-0.000662876	-0.00045053	-0.000650915
0.47707	0.297748	0.374078	0.333786	0.241131		-0.00058539	-0.000684267	-0.000701573	-0.000814099	-0.000726903		0.442608	0.407272	0.312386	0.358841	0.350782	-0.000535427	-0.00067726	-0.00070053	-0.000349505	-0.000498037
0.481462	0.300039	0.377208	0.337138	0.242887		-0.000544296	-0.000561923	-0.000565418	-0.000779842	-0.000628106		0.446985	0.410824	0.315309	0.36224	0.353323	-0.000692983	-0.000554623	-0.000601312	-0.000589341	-0.000617066
0.485822	0.302152	0.380339	0.34049	0.244644		-0.000849216	-0.000821138	-0.000628597	-0.000537605	-0.000585518		0.451361	0.414333	0.318231	0.365639	0.355864	-0.000645868	-0.000749097	-0.000672586	-0.000363822	-0.000773499
0.490123	0.304202	0.383469	0.343842	0.2464		-0.000411846	-0.000538829	-0.000770517	-0.000766046	-0.000671559		0.455738	0.417812	0.321153	0.369038	0.358405	-0.000448196	-0.00054983	-0.000610683	-0.000643366	-0.000661807
0.494424	0.306252	0.3866	0.347228	0.248156		-0.000790838	-0.000607874	-0.000523885	-0.00066561	-0.000668772		0.460114	0.421291	0.324076	0.372573	0.360933	-0.000480216	-0.000496237	-0.000503729	-0.000503673	-0.000580868
0.498725	0.308302	0.38973	0.350698	0.249912		-0.000480502	-0.000858457	-0.000537361	-0.000755677	-0.00077765		0.464483	0.42477	0.326998	0.376249	0.363405	-0.00060442	-0.000546723	-0.000794469	-0.000592047	-0.000797518
0.503026	0.310352	0.392861	0.354168	0.251669		-0.000595315	-0.000664036	-0.000758206	-0.000612757	-0.000546689		0.468775	0.428249	0.329921	0.379924	0.365876	-0.000731655	-0.000614792	-0.000576127	-0.000665046	-0.000630519
0.507327	0.312402	0.395991	0.357637	0.253425		-0.000561391	-0.000495389	-0.000821173	-0.000512649	-0.000479442		0.473062	0.431728	0.332843	0.3836	0.368347	-0.00100857	-0.000546858	-0.000595809	-0.000612	-0.00057941
0.511628	0.314452	0.398956	0.361107	0.255182		-0.000710362	-0.000602529	-0.000735657	-0.000614298	-0.000677254		0.477349	0.435207	0.335765	0.387275	0.370818	-0.000756315	-0.000596255	-0.000650175	-0.000620571	-0.000844777
0.515928	0.316502	0.401796	0.364577	0.256938		-0.000584358	-0.000737523	-0.000533068	-0.000631903	-0.000550095		0.481636	0.438686	0.338688	0.390951	0.373289	-0.000702829	-0.00061698	-0.000696184	-0.000561869	-0.000393
0.52014	0.318552	0.404635	0.368047	0.258695		-0.000448888	-0.000567445	-0.00063264	-0.000584845	-0.000448723		0.485923	0.442165	0.341617	0.394626	0.375761	-0.000633972	-0.000448757	-0.000659499	-0.000602241	-0.000790414
0.524312	0.320602	0.407474	0.371517	0.260451		-0.000565872	-0.000682423	-0.000483142	-0.000711747	-0.000533907		0.49021	0.445631	0.344553	0.398302	0.378232	-0.000538324	-0.000739521	-0.000458764	-0.000557045	-0.000629292
0.528484	0.322652	0.410314	0.374987	0.262207		-0.00059589	-0.000728044	-0.000646502	-0.00058083	-0.000751842		0.494497	0.449065	0.347489	0.402009	0.380703	-0.000694133	-0.000730655	-0.000600022	-0.000477778	-0.000559883
0.532657	0.324702	0.413153	0.37849	0.263964		-0.000491095	-0.000507116	-0.00058534	-0.000719167	-0.000698915		0.498833	0.452498	0.350425	0.405846	0.383174	-0.00058046	-0.000496281	-0.000567576	-0.000634849	-0.000612392
0.536829	0.326752	0.415992	0.382056	0.26572		-0.000564949	-0.00068746	-0.000670921	-0.000711559	-0.000512417		0.50319	0.455932	0.353361	0.409686	0.385645	-0.000690164	-0.000722764	-0.000616206	-0.000745727	-0.000377083
0.541002	0.328802	0.418832	0.385622	0.267477		-0.000601148	-0.000677544	-0.000656291	-0.000606565	-0.000510636		0.507547	0.459366	0.356297	0.413526	0.388116	-0.000436138	-0.000926016	-0.000706802	-0.000450864	-0.000714416
0.545174	0.330851	0.421671	0.389188	0.269233		-0.000518772	-0.000792195	-0.000685455	-0.000813752	-0.000633139		0.511904	0.4628	0.359233	0.417366	0.390587	-0.000530769	-0.000487971	-0.000425892	-0.000599434	-0.000675752
0.549345	0.332901	0.42451	0.392754	0.27099		-0.00042522	-0.00049791	-0.000762196	-0.000588424	-0.000543319		0.516261	0.466234	0.362169	0.421206	0.393058	-0.000528348	-0.00070816	-0.000579594	-0.000631257	-0.000592911
0.55342	0.33494	0.427349	0.39632	0.272746		-0.000723414	-0.000541225	-0.000694163	-0.00046956	-0.000595085		0.520618	0.469668	0.365105	0.425046	0.395465	-0.000547407	-0.000575905	-0.000680247	-0.000623032	-0.000380248
0.557475	0.336859	0.430206	0.399886	0.274468		-0.000532182	-0.000664318	-0.00047331	-0.000629361	-0.000788491		0.524975	0.473102	0.368041	0.428885	0.397789	-0.00055443	-0.000448947	-0.000623349	-0.000532934	-0.000617255
0.561529	0.338769	0.433084	0.403452	0.276178		-0.000566588	-0.000380088	-0.000557183	-0.00077341	-0.000667006		0.529313	0.476535	0.370988	0.432729	0.400112	-0.000515953	-0.000661114	-0.000365735	-0.000519024	-0.000589838
0.565583	0.340679	0.435962	0.407018	0.277888		-0.000531749	-0.000522526	-0.000718103	-0.000595827	-0.000475817		0.533524	0.479965	0.374031	0.436622	0.402435	-0.000658552	-0.000386273	-0.000546033	-0.000541582	-0.000544677
0.569638	0.342589	0.43884	0.410574	0.279598		-0.000615321	-0.000601814	-0.000780191	-0.000886331	-0.000804808		0.537729	0.483395	0.37708	0.44052	0.404758	-0.000573843	-0.000680399	-0.000536421	-0.000754614	-0.000602991
0.573692	0.344499	0.441718	0.414108	0.281308		-0.000512052	-0.000596099	-0.000456646	-0.000598598	-0.000676519		0.541935	0.486824	0.38013	0.444418	0.407081	-0.000754366	-0.000493123	-0.00035527	-0.000866795	-0.00065474
0.577746	0.346409	0.444595	0.417643	0.283018		-0.00050345	-0.000718931	-0.000659694	-0.000748833	-0.000421149		0.54614	0.490254	0.383179	0.448316	0.409404	-0.000487222	-0.000646148	-0.000452742	-0.000582651	-0.000552241
0.5818	0.348319	0.447473	0.421177	0.284728		-0.00061308	-0.000601521	-0.000564557	-0.000701345	-0.000636944		0.550346	0.493683	0.386228	0.452213	0.411728	-0.000681563	-0.000596506	-0.000595362	-0.000643724	-0.000588556
0.585773	0.350229	0.450351	0.424711	0.286437		-0.000837775	-0.000741152	-0.000499644	-0.000526286	-0.000576588		0.554552	0.497113	0.389277	0.456111	0.414051	-0.000447482	-0.000549042	-0.000480567	-0.000731141	-0.000534451
0.589715	0.352139	0.453228	0.428245	0.288147		-0.000816942	-0.000582364	-0.000535211	-0.000656099	-0.000426024		0.558758	0.500542	0.392326	0.460009	0.416374	-0.000594079	-0.000655754	-0.00072553	-0.000736326	-0.000756972
0.593657	0.354049	0.456106	0.431779	0.289857		-0.000807867	-0.000492517	-0.000624545	-0.000412146	-0.000632947		0.562972	0.503972	0.395375	0.463911	0.418697	-0.000443833	-0.0005548	-0.000486984	-0.000543683	-0.000566055
0.5976	0.355959	0.458984	0.435314	0.291567		-0.0006843	-0.000540623	-0.00059049	-0.000658843	-0.000755094		0.567193	0.507401	0.398425	0.467882	0.42102	-0.00065438	-0.000531063	-0.000663033	-0.000652797	-0.000551034
0.601542	0.357869	0.461854	0.438848	0.293277		-0.00062138	-0.000536905	-0.000612941	-0.000584355	-0.000624901		0.571415	0.510833	0.401474	0.471861	0.423343	-0.000657668	-0.000638958	-0.000586988	-0.000713068	-0.000532436
0.605484	0.359779	0.464653	0.442374	0.294987		-0.000710265	-0.000653372	-0.000521406	-0.000623906	-0.000514567		0.575636	0.514267	0.404548	0.47584	0.425666	-0.000591153	-0.000681501	-0.000445851	-0.000489675	-0.000521539
0.609426	0.361689	0.467447	0.44583	0.296697		-0.00059151	-0.000607262	-0.000436115	-0.000523833	-0.000610672		0.579858	0.517701	0.407632	0.479819	0.427976	-0.000507074	-0.000729476	-0.000551968	-0.000577221	-0.000494226
0.613369	0.363599	0.470241	0.449282	0.298406		-0.0007033	-0.000540855	-0.000550458	-0.000641171	-0.000548163		0.584079	0.521135	0.410717	0.483799	0.43021	-0.000450139	-0.000749975	-0.000610538	-0.000569133	-0.000668567
0.617268	0.365509	0.473035	0.452734	0.300116		-0.000533151	-0.000591959	-0.000764264	-0.000485625	-0.000608479		0.5883	0.524569	0.413802	0.487778	0.43244	-0.000620926	-0.000695762	-0.000648585	-0.000501567	-0.000667649
0.621101	0.367418	0.475829	0.456186	0.301867		-0.000497656	-0.000583746	-0.000477162	-0.00057714	-0.000624484		0.592521	0.528003	0.416887	0.491757	0.434671	-0.000640414	-0.00058125	-0.000603446	-0.00062266	-0.000522106
0.624933	0.369293	0.478624	0.459637	0.303791		-0.000550654	-0.000520012	-0.000617953	-0.000692284	-0.000628991		0.596664	0.531436	0.419972	0.495742	0.436902	-0.000641738	-0.000734459	-0.000991601	-0.00049374	-0.000777497
0.628766	0.3711	0.481418	0.463089	0.305718		-0.000494729	-0.000589381	-0.000846824	-0.000836444	-0.000487667		0.600785	0.53487	0.423057	0.499781	0.439133	-0.000717949	-0.000408032	-0.000601268	-0.000543735	-0.00080475
0.632598	0.372907	0.484212	0.466541	0.307645		-0.000619911	-0.0003067	-0.000786141	-0.00072485	-0.000636382		0.604907	0.538304	0.426142	0.503824	0.441363	-0.000371174	-0.000771498	-0.000432629	-0.000683411	-0.000602542
0.636431	0.374715	0.487006	0.469993	0.309572		-0.000731075	-0.000612582	-0.000670509	-0.000521396	-0.000881602		0.609028	0.541725	0.429227	0.507866	0.443594	-0.000775409	-0.000613153	-0.000906527	-0.000617888	-0.000614895
0.640263	0.376522	0.4898	0.473445	0.311499		-0.000645702	-0.000698229	-0.000437788	-0.0004469	-0.000539033		0.613149	0.545074	0.432312	0.511908	0.445825	-0.000700681	-0.000482486	-0.00063653	-0.000653885	-0.000642504
0.644096	0.378329	0.492594	0.47687	0.313426		-0.000456555	-0.000667518	-0.000822926	-0.000613907	-0.000798019		0.61727	0.54842	0.435391	0.515951	0.448055	-0.000650666	-0.000588718	-0.000517125	-0.000517216	-0.00047454
0.647928	0.380136	0.495367	0.480283	0.315353		-0.000737001	-0.000878995	-0.000609834	-0.000664891	-0.000303055		0.621392	0.551766	0.438378	0.519993	0.450286	-0.000690679	-0.000651394	-0.000632289	-0.000683004	-0.00070677
0.651665	0.381943	0.49809	0.483696	0.31728		-0.000686594	-0.00084675	-0.000674278	-0.000620806	-0.000653053		0.62551	0.555112	0.441356	0.524035	0.452517	-0.000692882	-0.000691372	-0.000748573	-0.00069871	-0.000496021
0.655375	0.38375	0.500812	0.487109	0.319207		-0.000818246	-0.000618113	-0.000612135	-0.000565902	-0.000782175		0.629583	0.558458	0.444334	0.5281	0.454748	-0.000432844	-0.000922786	-0.000727244	-0.000633248	-0.00071409
0.659085	0.385558	0.503534	0.490523	0.321134		-0.00059295	-0.000540214	-0.00050529	-0.000650376	-0.000398475		0.63365	0.561805	0.447311	0.532219	0.456979	-0.000580984	-0.000728426	-0.000575854	-0.0006667	-0.000469521
0.662794	0.387365	0.506257	0.493936	0.323062		-0.000635107	-0.000617034	-0.000675489	-0.000525776	-0.000732121		0.637717	0.565151	0.450289	0.536338	0.459209	-0.000601865	-0.000650973	-0.000789725	-0.000593667	-0.00045519
0.666504	0.389172	0.508979	0.497349	0.324989		-0.000626597	-0.000701631	-0.00058455	-0.000555898	-0.000685129		0.641784	0.568497	0.453266	0.540457	0.46144	-0.000568497	-0.00085704	-0.000784323	-0.000562798	-0.000637982
0.670214	0.390979	0.511701	0.500762	0.326916		-0.000567495	-0.000557082	-0.0003566	-0.000435112	-0.000534268		0.645851	0.571843	0.456244	0.544576	0.463586	-0.000617638	-0.000458803	-0.000611535	-0.000675042	-0.000475445
0.673923	0.392786	0.514424	0.504175	0.328843		-0.000588731	-0.000412839	-0.000499319	-0.00077228	-0.000632494		0.649918	0.575162	0.459222	0.548695	0.465625	-0.000605315	-0.000764669	-0.000384899	-0.000622661	-0.000733974
0.677633	0.394593	0.517146	0.507581	0.33077		-0.000681383	-0.000390058	-0.00076803	-0.000692961	-0.000551975		0.653985	0.578392	0.462199	0.552814	0.467665	-0.000558885	-0.000838371	-0.000464948	-0.00060101	-0.00058856
0.681339	0.396401	0.519869	0.510971	0.332697		-0.000366125	-0.000594802	-0.000864594	-0.000599978	-0.000444167		0.658051	0.581621	0.465177	0.556934	0.469704	-0.000636778	-0.000492711	-0.000770279	-0.00084519	-0.00061454
0.684966	0.398208	0.522591	0.514359	0.334621		-0.000469103	-0.000494851	-0.000589733	-0.000633624	-0.000615064		0.662012	0.584851	0.468154	0.56109	0.471743	-0.000530173	-0.000644312	-0.000621546	-0.000544851	-0.00075935
0.688583	0.400015	0.525313	0.517748	0.336543		-0.000561453	-0.000537351	-0.000564247	-0.000687008	-0.000711366		0.665945	0.58808	0.471036	0.565267	0.473782	-0.00055754	-0.000631301	-0.000641494	-0.000574503	-0.000544468
0.692201	0.401812	0.528035	0.521137	0.338464		-0.00055824	-0.000509182	-0.000567402	-0.000612262	-0.000539241		0.669877	0.591309	0.473886	0.569444	0.475821	-0.000622773	-0.0006253	-0.000626468	-0.000764919	-0.000782101
0.695818	0.403577	0.530628	0.524526	0.340386		-0.000671438	-0.000537436	-0.00064062	-0.000490641	-0.000916774		0.67381	0.594539	0.476737	0.573622	0.47786	-0.000480355	-0.000521665	-0.000557702	-0.000461789	-0.000585284
0.699436	0.405342	0.533162	0.527914	0.342308		-0.000757641	-0.0006476	-0.000906686	-0.000386769	-0.000568882		0.677743	0.597768	0.479587	0.577799	0.479899	-0.000604375	-0.000446675	-0.000580744	-0.000589856	-0.000837533
0.703053	0.407107	0.535696	0.531303	0.344229		-0.000464125	-0.000721738	-0.000646019	-0.000720621	-0.000626908		0.681675	0.600997	0.482437	0.581976	0.481938	-0.000717828	-0.000639747	-0.000539427	-0.000631653	-0.000721587
0.70667	0.408872	0.53823	0.534692	0.346151		-0.000551589	-0.000779471	-0.00062043	-0.000880136	-0.000683642		0.685608	0.604227	0.485288	0.586153	0.483978	-0.000616516	-0.000609519	-0.000642532	-0.000446414	-0.000623326
0.710288	0.410637	0.540765	0.53808	0.348073		-0.000700613	-0.000738924	-0.000581428	-0.000422669	-0.000598185		0.689541	0.607448	0.488138	0.590329	0.486017	-0.000433657	-0.000618238	-0.000633193	-0.000731592	-0.000433544
0.713903	0.412402	0.543299	0.541436	0.349994		-0.00052076	-0.000719859	-0.000737219	-0.000607919	-0.000521933		0.693483	0.610582	0.490988	0.594477	0.488056	-0.000570783	-0.000484042	-0.000775741	-0.000728948	-0.000696848
0.717429	0.414167	0.545833	0.544776	0.351916		-0.000649468	-0.000347128	-0.000700584	-0.000655989	-0.000533006		0.697429	0.61371	0.493839	0.598622	0.490095	-0.000837699	-0.000796307	-0.000686622	-0.00068124	-0.000296837
0.720933	0.415932	0.548368	0.548116	0.353838		-0.000677612	-0.000757493	-0.000470934	-0.00060354	-0.000566691		0.701375	0.616839	0.496689	0.602767	0.492134	-0.00065872	-0.000593302	-0.000512963	-0.000518776	-0.000551423
0.724438	0.417698	0.550902	0.551457	0.35576		-0.000650476	-0.000639456	-0.000770801	-0.000649854	-0.000700714		0.705321	0.619966	0.499539	0.606912	0.494173	-0.000722469	-0.000598309	-0.000636062	-0.000688004	-0.000550872
0.727943	0.419463	0.553436	0.554797	0.357681		-0.00060684	-0.000673051	-0.00056504	-0.000743187	-0.000514445		0.709267	0.623095	0.502389	0.611057	0.496212	-0.000480551	-0.000606445	-0.000373055	-0.000460924	-0.000545852
0.731448	0.421228	0.55597	0.558137	0.359603		-0.000669783	-0.000584621	-0.000753841	-0.000558551	-0.000370047		0.713213	0.626223	0.505101	0.615202	0.498251	-0.000541775	-0.000745977	-0.000520675	-0.000543031	-0.000430783
0.734953	0.422993	0.558504	0.561478	0.361525		-0.000723359	-0.000370912	-0.00092479	-0.000729558	-0.000609446		0.717159	0.629351	0.507741	0.619347	0.500222	-0.00062167	-0.000486504	-0.000478458	-0.000621196	-0.000619883
0.738457	0.424758	0.561038	0.564818	0.363447		-0.00042826	-0.000694767	-0.00079186	-0.000643079	-0.000615313		0.721105	0.632479	0.51038	0.623485	0.501978	-0.000500403	-0.000642271	-0.000569808	-0.00051368	-0.000377421
0.741962	0.426523	0.563568	0.568159	0.365375		-0.000356862	-0.000468956	-0.000662148	-0.000589693	-0.000527875		0.725033	0.635607	0.513019	0.627592	0.503731	-0.000811208	-0.00062969	-0.000692375	-0.000498828	-0.000486961
0.745467	0.428288	0.565916	0.571497	0.367329		-0.000685972	-0.00052612	-0.000855817	-0.000727912	-0.000616622		0.728946	0.638735	0.515659	0.631699	0.505485	-0.000646191	-0.00058483	-0.000572845	-0.000518686	-0.00065508
0.748926	0.430053	0.568223	0.574825	0.369284		-0.000667915	-0.000545171	-0.000344312	-0.000591344	-0.000441517		0.732859	0.641817	0.518298	0.635806	0.507238	-0.000633592	-0.00074173	-0.000638731	-0.000700994	-0.000525665
0.752325	0.431819	0.570531	0.578152	0.371238		-0.00063991	-0.000705088	-0.0006448	-0.000549251	-0.000767498		0.736772	0.64485	0.520938	0.639912	0.508992	-0.000782042	-0.000415374	-0.000721426	-0.000690016	-0.000512266
0.755724	0.433584	0.572839	0.581479	0.373193		-0.000565692	-0.000514838	-0.000592827	-0.000564126	-0.000659107		0.740685	0.647883	0.523577	0.644019	0.510745	-0.000487778	-0.000849894	-0.000695966	-0.000674474	-0.00078311
0.759123	0.435349	0.575147	0.584806	0.375147		-0.000499337	-0.000589517	-0.000731363	-0.000683683	-0.000570588		0.744598	0.650915	0.526216	0.648126	0.512499	-0.000453846	-0.000727174	-0.000583776	-0.000422047	-0.000663957
0.762521	0.437114	0.577455	0.588133	0.377102		-0.000553865	-0.000681153	-0.000778413	-0.00053468	-0.000668174		0.748511	0.653948	0.528855	0.652233	0.514252	-0.000564164	-0.000736566	-0.000398729	-0.000397725	-0.000584776
0.76592	0.438879	0.579763	0.59146	0.379056		-0.000686312	-0.000777103	-0.000556036	-0.000628812	-0.000390224		0.752423	0.656981	0.531495	0.656328	0.516006	-0.00049599	-0.000739049	-0.000725772	-0.00066988	-0.000420043
0.769319	0.440644	0.58207	0.594787	0.381011		-0.000356398	-0.000563261	-0.000428364	-0.000444831	-0.000764975		0.756323	0.660014	0.534134	0.660396	0.517759	-0.000338396	-0.000757172	-0.000841842	-0.000669322	-0.000648792
0.772718	0.442391	0.584378	0.598114	0.382965		-0.000559754	-0.000550325	-0.000481437	-0.000647241	-0.000544235		0.760081	0.663046	0.536773	0.664465	0.519513	-0.00054392	-0.000572678	-0.000693889	-0.000806592	-0.000522035
0.776116	0.443804	0.586686	0.601441	0.384919		-0.000703053	-0.000711331	-0.000620836	-0.000541086	-0.000517339		0.763829	0.666079	0.539344	0.668533	0.521266	-0.000655217	-0.000821515	-0.00060746	-0.000653839	-0.000602976
0.779514	0.445175	0.588994	0.604768	0.386874		-0.000547348	-0.000537022	-0.000908336	-0.000652026	-0.00062903		0.767577	0.669112	0.541731	0.672602	0.52302	-0.000417339	-0.000603275	-0.000486872	-0.000563582	-0.000659361
0.78285	0.446545	0.591302	0.60792	0.388828		-0.00038099	-0.000617841	-0.000738936	-0.000724667	-0.000415944		0.771325	0.672145	0.544117	0.67667	0.524773	-0.000821679	-0.00059558	-0.000759917	-0.000718861	-0.000509732
0.786168	0.447916	0.59361	0.610994	0.390783		-0.000480832	-0.000483622	-0.000636648	-0.000543164	-0.000518386		0.775073	0.67512	0.546504	0.680738	0.526527	-0.000411242	-0.000579842	-0.000414643	-0.000542027	-0.000610849
0.789486	0.449286	0.595917	0.614068	0.392737		-0.000547505	-0.000631343	-0.000528449	-0.000562424	-0.000690506		0.77882	0.678062	0.54889	0.684807	0.52828	-0.00068696	-0.000840207	-0.000693691	-0.000713585	-0.000562742
0.792803	0.450656	0.598225	0.617141	0.394692		-0.000480158	-0.000887934	-0.000580203	-0.000656467	-0.000720449		0.782568	0.681004	0.551276	0.68885	0.530034	-0.000736204	-0.000351501	-0.000512455	-0.00034133	-0.00055486
0.796121	0.452026	0.600438	0.620215	0.39668		-0.000552144	-0.000463825	-0.000608134	-0.000279101	-0.000737087		0.786316	0.683946	0.553663	0.692826	0.531787	-0.000584353	-0.000539981	-0.000609491	-0.000386589	-0.000656302
0.799439	0.453397	0.602505	0.623289	0.398709		-0.000647106	-0.000465647	-0.00061269	-0.000664416	-0.000560895		0.790044	0.686888	0.556049	0.696801	0.533541	-0.000563318	-0.000753342	-0.000525134	-0.000677781	-0.000667078
0.802757	0.454767	0.604572	0.626363	0.400738		-0.000715901	-0.000571868	-0.000534281	-0.000510456	-0.000640483		0.793738	0.689829	0.558435	0.700776	0.535294	-0.000558308	-0.000603625	-0.000599566	-0.000549855	-0.000646646
0.806075	0.456138	0.606639	0.629437	0.402767		-0.000435745	-0.000573247	-0.000812614	-0.000517191	-0.000745985		0.797432	0.692771	0.560821	0.704751	0.537048	-0.000650529	-0.000719887	-0.000758864	-0.000735182	-0.000577007
