lap2_17_samp	lap2_18_samp	lap2_19_samp	lap2_20_samp	lap2_21_samp	lap2_22_samp	lap2_23_samp	cur2_17_samp	cur2_18_samp	cur2_19_samp	cur2_20_samp	cur2_21_samp	cur2_22_samp	cur2_23_samp	rp24332
0.156896	0.312735	0.349251	0.333191	0.450924	0.366658	0.199956	-0.000505622	-0.000962254	-0.000770288	-0.000810348	-0.00062239	-0.000459602	-0.00112334	
0.157743	0.314754	0.351407	0.335787	0.454317	0.369209	0.201853	-0.000752683	-0.000644342	-0.000436969	-0.000763256	-0.000418611	-0.000678438	-0.000684386	
0.158591	0.316774	0.353563	0.338383	0.457709	0.371758	0.20375	-0.000610833	-0.0004773	-0.000281895	-0.000595602	-0.000480334	-0.000707463	-0.000903921	
0.159439	0.318793	0.35572	0.340979	0.461107	0.374206	0.205646	-0.000699018	-0.000467239	-0.000316064	-0.000686293	-0.000346285	-0.000369569	-0.000900178	
0.160287	0.320813	0.357876	0.343575	0.464542	0.376643	0.207543	-0.000587723	-0.000743028	-0.000761719	-0.0003586	-0.000603686	-0.000559487	-0.000660901	
0.161135	0.322832	0.360033	0.346172	0.467978	0.379081	0.209495	-0.000276925	-0.000679771	-0.000537651	-0.000879766	-0.000461455	-0.000958569	-0.000718053	
0.161983	0.324852	0.362189	0.348768	0.471413	0.381518	0.211481	-0.000557958	-0.000430432	-0.000703523	-0.000937142	-0.000332286	-0.00078269	-0.000604881	
0.16283	0.326871	0.364328	0.351364	0.474848	0.383956	0.213467	-0.000638357	-0.000712668	-0.00054572	-0.000365613	-0.000874697	-0.000728336	-0.000529115	
0.163678	0.328862	0.366389	0.353961	0.478284	0.386394	0.215454	-0.000599795	-0.000636547	-0.000483537	-0.000404055	-0.000522518	-0.000885562	-0.000506771	
0.164526	0.330824	0.36845	0.356557	0.481719	0.388831	0.21744	-0.000798298	-0.000934044	-0.000584162	-0.000548911	-0.00039405	-0.000694213	-0.000459999	
0.165374	0.332786	0.37051	0.359149	0.485154	0.391269	0.219427	-0.000896447	-0.000613655	-0.000674857	-0.000753523	-0.000661461	-0.000677554	-0.000602104	
0.166222	0.334748	0.372571	0.361739	0.488589	0.393707	0.221413	-0.00092292	-0.000840526	-0.000785556	-0.000827339	-0.00107658	-0.00067013	-0.000811231	
0.167069	0.33671	0.374631	0.364329	0.492024	0.396144	0.223399	-0.000909179	-0.00069117	-0.000995368	-0.000614596	-0.00079148	-0.000941033	-0.000939022	
0.167917	0.338672	0.376692	0.366919	0.495475	0.398582	0.225386	-0.0005958	-0.000657954	-0.000595971	-0.000534487	-0.000761203	-0.00109607	-0.000535916	
0.168765	0.340634	0.378752	0.369509	0.498928	0.401019	0.227372	-0.000850857	-0.0007447	-0.000796658	-0.000937481	-0.000414599	-0.000840703	-0.000651192	
0.169613	0.342596	0.380813	0.372099	0.502381	0.403457	0.229358	-0.000200232	-0.000607304	-0.000655385	-0.000475897	-0.000719448	-0.000786319	-0.000626438	
0.170461	0.344558	0.382873	0.374689	0.505834	0.405867	0.231345	-0.000693904	-0.000813023	-0.000427344	-0.000647336	-0.000658044	-0.000783936	-0.00032543	
0.171308	0.34652	0.384934	0.377279	0.509287	0.408213	0.233331	-0.000570505	-0.000711284	-0.000330918	-0.000773262	-0.000478353	-0.00102497	-0.000346566	
0.172156	0.348482	0.386994	0.379869	0.512741	0.410559	0.235318	-0.000524918	-0.000788024	-0.000879837	-0.000749882	-0.000687119	-0.000493386	-0.000746666	
0.173004	0.350444	0.389055	0.382459	0.516194	0.412906	0.237304	-0.000464302	-0.000645123	-0.000811394	-0.000788403	-0.000622994	-0.000799545	-0.000892694	
0.173852	0.352406	0.391115	0.385049	0.519647	0.415252	0.23929	-0.000709766	-0.000938646	-0.000547872	-0.000932542	-0.000609661	-0.000820663	-0.00062863	
0.1747	0.354368	0.393176	0.38764	0.5231	0.417598	0.241303	-0.000817426	-0.000815112	-0.000636817	-0.000853566	-0.000747355	-0.000575189	-0.000515032	
0.175547	0.35633	0.395236	0.390224	0.526574	0.419944	0.243322	-0.000812282	-0.000729341	-0.000456388	-0.000834496	-0.000834352	-0.000598674	-0.000851786	
0.176395	0.358292	0.397297	0.392783	0.530056	0.422291	0.245342	-0.000764256	-0.0005632	-0.000753856	-0.000687326	-0.000884698	-0.000406816	-0.000597088	
0.177243	0.360254	0.399269	0.395341	0.533538	0.424637	0.247362	-0.000786555	-0.000464537	-0.000545127	-0.000761442	-0.000631862	-0.000559336	-0.000765282	
0.178091	0.362216	0.401227	0.3979	0.53702	0.426983	0.249381	-0.000696144	-0.000545374	-0.000504124	-0.000669839	-0.000451046	-0.00102054	-0.000866043	
0.178939	0.364068	0.403186	0.400458	0.540502	0.429329	0.251401	-0.00102795	-0.000520262	-0.000765838	-0.000667011	-0.000800913	-0.000702791	-0.00121408	
0.179787	0.365856	0.405144	0.403017	0.543984	0.431675	0.25342	-0.00113858	-0.000702466	-0.000753163	-0.000644369	-0.000775417	-0.000390224	-0.000819687	
0.180634	0.367645	0.407102	0.405575	0.547466	0.434022	0.25544	-0.000631831	-0.000554705	-0.000490804	-0.000798477	-0.000727182	-0.000856198	-0.000439417	
0.181482	0.369433	0.409061	0.408134	0.550948	0.436368	0.257459	-0.000579675	-0.000458405	-0.000827017	-0.000931645	-0.000468565	-0.000729533	-0.000621624	
0.18233	0.371221	0.411019	0.410692	0.55443	0.438697	0.259479	-0.00065402	-0.000572231	-0.000760662	-0.00051589	-0.000448179	-0.000656381	-0.000662633	
0.183178	0.373009	0.412977	0.413251	0.557905	0.440964	0.261498	-0.000796074	-0.000794465	-0.000610765	-0.00025848	-0.000323849	-0.000973312	-0.000866505	
0.184026	0.374798	0.414936	0.415809	0.561372	0.44323	0.263518	-0.000852854	-0.000463918	-0.000761725	-0.000555005	-0.00052027	-0.000496839	-0.000584077	
0.184873	0.376586	0.416894	0.418368	0.564838	0.445496	0.265538	-0.000591452	-0.000575535	-0.000588465	-0.000801478	-0.000496012	-0.000500196	-0.000671604	
0.185721	0.378374	0.418853	0.420926	0.568305	0.447763	0.267557	-0.000775391	-0.000430728	-0.000591406	-0.000898243	-0.000778987	-0.000737535	-0.000809799	
0.186569	0.380162	0.420811	0.423466	0.571772	0.450029	0.269577	-0.000290472	-0.000750216	-0.000523637	-0.000405432	-0.000898859	-0.000723716	-0.000614656	
0.187401	0.381951	0.422769	0.425932	0.575238	0.452295	0.271618	-0.000720954	-0.000809202	-0.000659982	-0.000599524	-0.000628371	-0.000456338	-0.000490476	
0.188086	0.383739	0.424727	0.428397	0.578705	0.454561	0.273693	-0.00059882	-0.000716194	-0.000835811	-0.000943002	-0.000817864	-0.00045324	-0.00111435	
0.188771	0.385527	0.426686	0.430862	0.582171	0.456828	0.275767	-0.000580425	-0.000996455	-0.000848893	-0.000549327	-0.000438103	-0.000712884	-0.000513226	
0.189455	0.387315	0.428644	0.433327	0.585638	0.459094	0.277842	-0.000773991	-0.000612013	-0.000421344	-0.000712883	-0.000331438	-0.000773963	-0.000545861	
0.190139	0.389103	0.430602	0.435792	0.5891	0.46136	0.279917	-0.000847465	-0.0010592	-0.000627729	-0.000874378	-0.000556395	-0.000395498	-0.000868546	
0.190824	0.390892	0.432496	0.438257	0.592539	0.463627	0.281992	-0.000637222	-0.000590753	-0.00100876	-0.000716136	-0.000561793	-0.000931061	-0.000924141	
0.191508	0.39268	0.434346	0.440722	0.595979	0.465893	0.284067	-0.000539967	-0.000426512	-0.000567465	-0.000626459	-0.000498678	-0.000899472	-0.000796041	
0.192192	0.394468	0.436196	0.443187	0.599419	0.468159	0.286142	-0.000392367	-0.000644498	-0.000689287	-0.000600679	-0.000883599	-0.000523531	-0.0009037	
0.192877	0.396257	0.438045	0.445652	0.602859	0.470425	0.288217	-0.000772583	-0.000594655	-0.000590021	-0.000633413	-0.000788669	-0.000686787	-0.000448842	
0.193561	0.398045	0.439895	0.448117	0.606299	0.472647	0.290291	-0.000620176	-0.000409157	-0.000277439	-0.000913407	-0.000718543	-0.000769491	-0.000532172	
0.194245	0.399833	0.441745	0.450582	0.609739	0.474853	0.292366	-0.00067986	-0.000919968	-0.00064683	-0.000715992	-0.000613895	-0.000467233	-0.000432384	
0.19493	0.401474	0.443595	0.453047	0.613179	0.477058	0.294441	-0.000382304	-0.000639899	-0.000589168	-0.000398582	-0.00064242	-0.000638838	-0.000687655	
0.195614	0.402988	0.445445	0.455512	0.616619	0.479263	0.296516	-0.000709253	-0.000824894	-0.000588079	-0.000771355	-0.000695773	-0.000743221	-0.000810069	
0.196298	0.404503	0.447294	0.457909	0.620059	0.481469	0.298591	-0.000790944	-0.000639727	-0.000602299	-0.000580802	-0.000450093	-0.000902061	-0.00066395	
0.196982	0.406018	0.449144	0.460248	0.623473	0.483674	0.300666	-0.00087664	-0.000873431	-0.000445994	-0.000221179	-0.000549751	-0.000439347	-0.000658532	
0.197666	0.407532	0.450994	0.462587	0.62688	0.48588	0.302772	-0.000900789	-0.000569297	-0.000382811	-0.000513097	-0.000752387	-0.000536346	-0.000445282	
0.198351	0.409047	0.452844	0.464926	0.630287	0.488085	0.304912	-0.000543091	-0.000774862	-0.00103469	-0.000556931	-0.000471648	-0.000401565	-0.00061334	
0.199035	0.410561	0.454694	0.467265	0.633694	0.49029	0.307052	-0.00102847	-0.000937005	-0.000743804	-0.000497491	-0.000452692	-0.00093964	-0.000667593	
0.19972	0.412076	0.456543	0.469604	0.637101	0.492496	0.309192	-0.000879539	-0.000981168	-0.000874773	-0.000564335	-0.000714141	-0.000800722	-0.000553788	
0.200404	0.413591	0.458393	0.471944	0.640508	0.494701	0.311332	-0.000605249	-0.000979865	-0.000770373	-0.000840244	-0.000400764	-0.000705677	-0.000912362	
0.201088	0.415105	0.460243	0.474283	0.643915	0.496907	0.313472	-0.000470697	-0.000858024	-0.000728928	-0.000378761	-0.00080498	-0.000695311	-0.000744534	
0.201773	0.41662	0.462093	0.476622	0.647323	0.499112	0.315612	-0.000556721	-0.000738666	-0.000473719	-0.000868158	-0.000559714	-0.000725302	-0.00079666	
0.202457	0.418134	0.463943	0.478961	0.65073	0.501318	0.317752	-0.000454196	-0.000613211	-0.000541447	-0.000503799	-0.000564179	-0.000609959	-0.000767913	
0.203141	0.419649	0.465792	0.4813	0.654121	0.503521	0.319892	-0.000543232	-0.000529213	-0.000506624	-0.000950905	-0.000583603	-0.000704083	-0.000703947	
0.203826	0.421163	0.467524	0.48364	0.657448	0.505696	0.322033	-0.000568671	-0.000789135	-0.000574465	-0.000737064	-0.000549911	-0.000726159	-0.000521918	
0.20451	0.422678	0.469221	0.485979	0.660775	0.50787	0.324173	-0.000798502	-0.000642678	-0.000690345	-0.000730676	-0.000487359	-0.000301782	-0.000527405	
0.205194	0.424192	0.470917	0.488318	0.664102	0.510044	0.326313	-0.000744755	-0.000590173	-0.00098078	-0.000555541	-0.00078668	-0.000589571	-0.00106508	
0.205878	0.425707	0.472614	0.490657	0.667429	0.512219	0.328453	-0.000653744	-0.000825985	-0.000569508	-0.000877024	-0.000736426	-0.000695293	-0.000637332	
0.206563	0.427222	0.47431	0.492859	0.670756	0.514393	0.330593	-0.000732547	-0.000610148	-0.000654826	-0.000380824	-0.000843831	-0.000732183	-0.00059403	
0.207247	0.428736	0.476007	0.495024	0.674083	0.516567	0.332733	-0.000936053	-0.000533831	-0.000352376	-0.000771745	-0.000811778	-0.000806542	-0.000424947	
0.207931	0.430251	0.477703	0.49719	0.67741	0.518741	0.334908	-0.00112379	-0.00079262	-0.000562461	-0.000521655	-0.000315048	-0.000647698	-0.000321714	
0.208616	0.431765	0.479399	0.499355	0.680737	0.520916	0.337089	-0.000856476	-0.000781123	-0.0009268	-0.000910108	-0.000662456	-0.000316288	-0.000753658	
0.2093	0.43328	0.481096	0.501521	0.684064	0.52309	0.33927	-0.00044442	-0.000827499	-0.000739884	-0.000633439	-0.000705351	-0.000771195	-0.000496927	
0.209984	0.434794	0.482792	0.503687	0.68736	0.525264	0.341452	-0.000459538	-0.000683455	-0.000701772	-0.000938595	-0.000554017	-0.00103023	-0.000796409	
0.210668	0.436309	0.484489	0.505853	0.690597	0.527438	0.343633	-0.000699856	-0.000778442	-0.000753871	-0.000883996	-0.000622953	-0.000738475	-0.000926956	
0.211494	0.437823	0.486185	0.508018	0.693833	0.529612	0.345814	-0.000581914	-0.000181607	-0.000543381	-0.000803681	-0.000499782	-0.000938368	-0.000792397	
0.21242	0.439338	0.487882	0.510184	0.69707	0.531787	0.347996	-0.00087108	-0.000482572	-0.000518998	-0.00051194	-0.000497252	-0.000978289	-0.000843512	
0.213346	0.440852	0.489578	0.51235	0.700306	0.533961	0.350177	-0.000263186	-0.000674175	-0.000411144	-0.000735941	-0.000637919	-0.000740248	-0.000790229	
0.214272	0.442367	0.491275	0.514515	0.703542	0.536137	0.352359	-0.000587493	-0.000755052	-0.00065962	-0.000612078	-0.000694047	-0.00062323	-0.000799378	
0.215198	0.443881	0.492971	0.516681	0.706779	0.538315	0.35454	-0.000604082	-0.000549819	-0.000857472	-0.000812927	-0.000891066	-0.000281149	-0.000315681	
0.216124	0.445396	0.494668	0.518847	0.710015	0.540493	0.356721	-0.000783458	-0.000610334	-0.000748848	-0.000591324	-0.000665074	-0.000865234	-0.000717105	
0.21705	0.44691	0.496364	0.521013	0.713251	0.54267	0.358903	-0.000744111	-0.000698076	-0.000878165	-0.000313023	-0.000809031	-0.000857142	-0.000630598	
0.217976	0.448117	0.498061	0.523178	0.716488	0.544848	0.361084	-0.00072549	-0.000737052	-0.000456616	-0.000620916	-0.000500988	-0.000622074	-0.000698312	
0.218901	0.449151	0.499757	0.525343	0.719708	0.547026	0.363265	-0.000461695	-0.000726924	-0.00085109	-0.000558611	-0.000493469	-0.00053979	-0.000861595	
0.219827	0.450185	0.501454	0.527368	0.722879	0.549204	0.365446	-0.00081818	-0.000599309	-0.000434115	-0.000759062	-0.000785162	-0.000644	-0.000592997	
0.220753	0.451218	0.503019	0.52938	0.726051	0.551382	0.367624	-0.000663585	-0.000730325	-0.000456385	-0.000115885	-0.000515261	-0.000511014	-0.000728519	
0.221679	0.452252	0.504539	0.531392	0.729223	0.55356	0.369802	-0.000875496	-0.000894368	-0.000487987	-0.000459556	-0.00049754	-0.000673444	-0.000686723	
0.222605	0.453286	0.506059	0.533404	0.732395	0.555738	0.37198	-0.000537006	-0.000602429	-0.000720935	-0.00064932	-0.000755868	-0.000924475	-0.000490886	
0.223531	0.454319	0.507579	0.535416	0.735567	0.557916	0.374158	-0.000694118	-0.000693322	-0.000895194	-0.000776503	-0.000883068	-0.00063982	-0.000546469	
0.224457	0.455353	0.509099	0.537428	0.738739	0.560094	0.376336	-0.000767344	-0.000285132	-0.000422071	-0.000596048	-0.000310621	-0.000574202	-0.000532098	
0.225383	0.456387	0.510618	0.53944	0.741911	0.562272	0.378514	-0.000221023	-0.000826869	-0.000626499	-0.000638143	-0.000504938	-0.000506374	-0.00110919	
0.226309	0.45742	0.512139	0.541452	0.745083	0.56445	0.380692	-0.000361279	-0.00039208	-0.000847647	-0.000670721	-0.000555324	-0.000550422	-0.000500292	
0.227235	0.458454	0.513659	0.543464	0.748255	0.566628	0.38287	-0.000620784	-0.000764551	-0.000862116	-0.000513927	-0.00076902	-0.000971969	-0.00074203	
0.228161	0.459488	0.515178	0.545476	0.751424	0.568809	0.385048	-0.000795467	-0.000679731	-0.00107673	-0.000655878	-0.000690968	-0.000539328	-0.000685359	
0.229087	0.460521	0.516698	0.547488	0.754543	0.570991	0.387226	-0.000602661	-0.000641415	-0.00051213	-0.000543964	-0.000655988	-0.000608508	-0.000630904	
0.230013	0.461555	0.518218	0.5495	0.757661	0.573173	0.389404	-0.000798191	-0.000866563	-0.000439116	-0.00103783	-0.000340611	-0.000440443	-0.000757935	
0.230939	0.462588	0.519738	0.551512	0.760778	0.575356	0.391582	-0.000547879	-0.000692395	-0.000679381	-0.00045829	-0.000472522	-0.000745854	-0.000788382	
0.231865	0.463622	0.521258	0.553524	0.763895	0.577538	0.39376	-0.000519221	-0.000815517	-0.000699952	-0.000756014	-0.00060797	-0.000558163	-0.00087783	
0.232918	0.464656	0.522778	0.555536	0.767012	0.579721	0.395938	-0.000668199	-0.000646471	-0.000512801	-0.000706659	-0.000636797	-0.000941679	-0.000314979	
0.23429	0.465689	0.524298	0.557548	0.77013	0.581903	0.39811	-0.000682486	-0.000599655	-0.000801223	-0.000602086	-0.000550056	-0.000706492	-0.00062294	
0.235661	0.466723	0.525818	0.559531	0.773247	0.584086	0.40023	-0.000772263	-0.000429238	-0.000794243	-0.000607658	-0.000273763	-0.000775238	-0.000790844	
0.237032	0.467756	0.527338	0.561501	0.776364	0.586268	0.402349	-0.000682157	-0.000572691	-0.000796443	-0.000784281	-0.000778746	-0.000954563	-0.000922339	
0.238403	0.46879	0.528858	0.563471	0.779481	0.588451	0.404468	-0.000537831	-0.000856967	-0.000696872	-0.000387422	-0.000654267	-0.000534646	-0.00103481	
0.239774	0.469824	0.530378	0.565441	0.782599	0.590633	0.406587	-0.000861647	-0.000751465	-0.000952572	-0.000993809	-0.000702255	-0.000596566	-0.0003841	
0.241145	0.470857	0.531898	0.567411	0.785697	0.592815	0.408706	-0.000861889	-0.000721486	-0.000319361	-0.000855096	-0.000958038	-0.000757024	-0.00083375	
0.242516	0.471891	0.533418	0.569382	0.788786	0.594998	0.410825	-0.000494839	-0.000673167	-0.000523913	-0.000674503	-0.00039479	-0.000907579	-0.000415108	
0.243888	0.472925	0.534938	0.571352	0.791875	0.59718	0.412944	-0.000687683	-0.00064202	-0.000905923	-0.000519402	-0.000828826	-0.000771936	-0.00080348	
0.245259	0.473958	0.536458	0.573322	0.794965	0.599362	0.415063	-0.000760011	-0.000752242	-0.000549436	-0.00048395	-0.000642842	-0.000625824	-0.000504192	
0.24663	0.474992	0.537978	0.575292	0.798054	0.601504	0.417183	-0.000772201	-0.000602361	-0.000805653	-0.00052363	-0.000438842	-0.000869967	-0.00052652	
0.248001	0.476026	0.539498	0.577262	0.801143	0.603623	0.419302	-0.00043495	-0.000728446	-0.000642389	-0.000912585	-0.000874452	-0.000662488	-0.00046046	
0.249372	0.477059	0.540862	0.579232	0.804233	0.605742	0.421421	-0.000809717	-0.000241757	-0.000758646	-0.000633562	-0.000765888	-0.000588132	-0.000555121	
0.250744	0.478093	0.542133	0.581202	0.807322	0.607861	0.42354	-0.00101412	-0.000560299	-0.000457391	-0.000484619	-0.000952892	-0.000451149	-0.000638958	
0.252115	0.479127	0.543405	0.583171	0.810411	0.609981	0.425659	-0.000770747	-0.000788876	-0.000752516	-0.000603309	-0.000322301	-0.000559511	-0.000369602	
0.253487	0.48016	0.544676	0.585141	0.813501	0.6121	0.427778	-0.00039757	-0.000888708	-0.000574592	-0.000411681	-0.000553714	-0.000759388	-0.000927766	
0.254858	0.481194	0.545947	0.587111	0.816585	0.614219	0.429897	-0.000633331	-0.000452123	-0.0007091	-0.000597834	-0.000574073	-0.000882433	-0.000754313	
0.256229	0.482228	0.547217	0.589081	0.819654	0.616338	0.431999	-0.000666041	-0.000557209	-0.000661919	-0.000756151	-0.000688068	-0.000553511	-0.000643132	
0.257601	0.483261	0.548488	0.591056	0.822723	0.618457	0.434099	-0.000760384	-0.000500528	-0.000931929	-0.000544608	-0.000609613	-0.000566684	-0.000611563	
0.258972	0.484295	0.549759	0.593035	0.825792	0.620577	0.436198	-0.000766059	-0.000701142	-0.00102375	-0.000440007	-0.000544974	-0.000541611	-0.000633976	
0.260409	0.485329	0.55103	0.595014	0.828861	0.622696	0.438298	-0.000618312	-0.000480588	-0.000732794	-0.000806766	-0.00060121	-0.000737791	-0.000709325	
0.262006	0.486362	0.552301	0.596993	0.83193	0.624815	0.440397	-0.000951714	-0.000691	-0.000712877	-0.000844543	-0.000970186	-0.00088869	-0.000888806	
0.263604	0.487396	0.553572	0.598972	0.835	0.626934	0.442497	-0.000657346	-0.000666673	-0.000823626	-0.000616756	-0.000659786	-0.000671485	-0.000440228	
0.265201	0.48843	0.554843	0.60095	0.838069	0.629053	0.444596	-0.000726554	-0.00061529	-0.000477164	-0.000826853	-0.000676126	-0.000613027	-0.000502444	
0.266798	0.489463	0.556114	0.602929	0.841138	0.631172	0.446696	-0.000974105	-0.000553192	-0.000764754	-0.000686746	-0.000807538	-0.000477225	-0.000602825	
0.268396	0.490497	0.557385	0.604908	0.844207	0.633291	0.448796	-0.00064635	-0.000762728	-0.000730512	-0.000822704	-0.0008016	-0.000625312	-0.000487127	
0.269993	0.49153	0.558655	0.606887	0.847276	0.635328	0.450895	-0.000719836	-0.000456718	-0.000805818	-0.000788346	-0.000420079	-0.000638947	-0.000439844	
0.271591	0.492564	0.559926	0.608866	0.850316	0.637352	0.452995	-0.000911663	-0.000722309	-0.000663445	-0.000660087	-0.000863028	-0.000649297	-0.000833387	
0.273189	0.493598	0.561197	0.610845	0.853343	0.639375	0.455095	-0.000903294	-0.000853226	-0.000362708	-0.000902318	-0.000649006	-0.000583465	-0.000690047	
0.274786	0.494631	0.562468	0.612823	0.856369	0.641399	0.457194	-0.000545358	-0.000757287	-0.000418807	-0.000686751	-0.000568899	-0.000625819	-0.000585473	
0.276383	0.495665	0.563739	0.614802	0.859396	0.643422	0.459294	-0.000723119	-0.000363237	-0.000675265	-0.000767087	-0.000467793	-0.000866307	-0.000780917	
0.277981	0.496699	0.56501	0.616781	0.862423	0.645446	0.461393	-0.000792156	-0.000567038	-0.000782349	-0.000701396	-0.000687209	-0.000614269	-0.000689892	
0.279578	0.497732	0.566281	0.61876	0.86545	0.647469	0.463495	-0.000626474	-0.000877531	-0.000897525	-0.000714302	-0.000512963	-0.000718545	-0.00041592	
0.281176	0.498766	0.567552	0.620739	0.868477	0.649493	0.465597	-0.000413667	-0.000856654	-0.000574818	-0.00048009	-0.000822377	-0.000887795	-0.000902252	
0.282773	0.4998	0.568823	0.622736	0.871503	0.651516	0.4677	-0.000657455	-0.000786849	-0.000798613	-0.00062882	-0.000606804	-0.000562185	-0.000746793	
0.284371	0.500833	0.570094	0.624744	0.87453	0.65354	0.469803	-0.000810717	-0.000850396	-0.000660069	-0.000523371	-0.000746077	-0.000605827	-0.000768195	
0.285968	0.501867	0.571365	0.626751	0.877557	0.655563	0.471905	-0.000663172	-0.000751594	-0.00040663	-0.000496642	-0.000347695	-0.000666092	-0.000520673	
0.287566	0.502901	0.572636	0.628759	0.880582	0.657586	0.474008	-0.000692978	-0.000350054	-0.000751835	-0.000423599	-0.000727318	-0.000767871	-0.000720731	
0.289163	0.503934	0.573906	0.630766	0.883573	0.65961	0.476111	-0.000523707	-0.000489305	-0.000491101	-0.000771472	-0.00023315	-0.00030471	-0.000617538	
0.290762	0.504968	0.575177	0.632773	0.886564	0.661633	0.478213	-0.000595182	-0.000650104	-0.00077808	-0.000632667	-0.000477729	-0.000662927	-0.000860826	
0.292409	0.506001	0.576448	0.634781	0.889554	0.663657	0.480316	-0.000590521	-0.000681626	-0.00071626	-0.000355925	-0.000429123	-0.000701178	-0.000602699	
0.29406	0.507035	0.577719	0.636788	0.892545	0.66568	0.482419	-0.000665397	-0.000644616	-0.000523126	-0.000440487	-0.000533001	-0.000864083	-0.000447291	
0.295711	0.508068	0.57899	0.638796	0.895536	0.667703	0.484521	-0.000369683	-0.000356237	-0.000749643	-0.000377134	-0.000406167	-0.000931114	-0.000338538	
0.297362	0.509102	0.580261	0.640803	0.898527	0.669603	0.486624	-0.000684935	-0.00029957	-0.000513981	-0.000545895	-0.000706463	-0.000326127	-0.000551192	
0.299013	0.510135	0.581532	0.642811	0.901518	0.671481	0.488727	-0.000786469	-0.000439298	-0.000379451	-0.000962896	-0.000928247	-0.000641256	-0.000459036	
0.300664	0.511169	0.582803	0.644818	0.904508	0.673359	0.490829	-0.000930688	-0.000642886	-0.000565057	-0.000805774	-0.000548379	-0.000552425	-0.000474979	
0.302315	0.512203	0.584074	0.646826	0.907499	0.675237	0.492932	-0.000475751	-0.000648517	-0.000845241	-0.00066319	-0.000936605	-0.000644349	-0.000455388	
0.303966	0.513236	0.585345	0.648833	0.91049	0.677115	0.495028	-0.000310341	-0.000876665	-0.000645005	-0.000819866	-0.000313671	-0.000960823	-0.000736188	
0.305617	0.51427	0.586616	0.650841	0.913471	0.678993	0.497107	-0.000758727	-0.000453853	-0.000447287	-0.000574513	-0.000736882	-0.000740622	-0.000497178	
0.307268	0.515303	0.587887	0.652848	0.916412	0.680871	0.499187	-0.000620321	-0.000719501	-0.000734108	-0.000615659	-0.00079191	-0.000838763	-0.000463186	
0.308919	0.516337	0.589158	0.654862	0.919352	0.682749	0.501266	-0.000507038	-0.00075753	-0.000369763	-0.000786348	-0.000423789	-0.000693016	-0.000579725	
0.31057	0.517371	0.590429	0.656877	0.922293	0.684627	0.503346	-0.000842469	-0.00052018	-0.000559786	-0.000833283	-0.000403765	-0.000631413	-0.000870682	
0.312221	0.518404	0.5917	0.658893	0.925233	0.686504	0.505425	-0.000427521	-0.00072261	-0.000816511	-0.00033791	-0.000466478	-0.000646466	-0.000880294	
0.313872	0.519438	0.592963	0.660908	0.928174	0.688382	0.507504	-0.000272655	-0.000692373	-0.000703463	-0.000869932	-0.000688678	-0.000700638	-0.000513056	
0.315523	0.520471	0.593768	0.662924	0.931114	0.69026	0.509584	-0.000641668	-0.000605774	-0.000890206	-0.000744262	-0.000699762	-0.000769466	-0.000712794	
0.317174	0.521505	0.594536	0.664939	0.934054	0.692138	0.511663	-0.000943002	-0.000648391	-0.00057551	-0.000822787	-0.000455915	-0.000720174	-0.000656633	
