lap4_11_samp	lap4_12_samp	lap4_13_samp	lap4_14_samp	lap4_15_samp	lap4_16_samp	rp711	rp1727	cur4_12_samp	cur4_13_samp	cur4_14_samp	cur4_15_samp	cur4_16_samp
0.509548	0.504095	0.477383	0.495535	0.559281	0.567831			-0.000734718	-0.000985418	-0.000782891	-0.000955021	-0.000870173
0.512006	0.506466	0.479424	0.497155	0.561657	0.570183			-0.000737421	-0.000934915	-0.000933252	-0.000993639	-0.000866957
0.514463	0.508829	0.481465	0.498775	0.56403	0.572535			-0.000588942	-0.000992005	-0.000961986	-0.000713375	-0.000937681
0.516921	0.51097	0.483506	0.500395	0.56615	0.574887			-0.000730548	-0.000795431	-0.000926363	-0.000918691	-0.0010169
0.519379	0.513075	0.485547	0.502015	0.568202	0.577239			-0.000961355	-0.00086471	-0.000706045	-0.00085703	-0.00118403
0.521711	0.515179	0.487588	0.503635	0.570253	0.579591			-0.000987217	-0.000828212	-0.000847566	-0.000986802	-0.000753358
0.523973	0.517284	0.489629	0.505255	0.572304	0.581943			-0.00106158	-0.00117418	-0.00103766	-0.000870309	-0.000802618
0.526234	0.519389	0.491461	0.506874	0.574356	0.584295			-0.000883563	-0.00101925	-0.000956403	-0.000823218	-0.00096962
0.528497	0.521494	0.493107	0.508494	0.576407	0.586647			-0.0008314	-0.000854652	-0.000630959	-0.000853989	-0.000991989
0.530758	0.523599	0.494752	0.510114	0.578458	0.588993			-0.000923902	-0.000820559	-0.000793227	-0.00109686	-0.00106912
0.53302	0.525704	0.496397	0.511734	0.580509	0.591048			-0.00071141	-0.00099179	-0.000840568	-0.00090422	-0.000789977
0.535282	0.527809	0.498042	0.513354	0.582561	0.593036			-0.000891217	-0.0010236	-0.000823569	-0.00095387	-0.000799734
0.537544	0.529913	0.499687	0.514974	0.584612	0.595024			-0.000773098	-0.000858002	-0.000826793	-0.000646404	-0.000807966
0.539806	0.532018	0.501332	0.516594	0.586663	0.597012			-0.0010348	-0.000804684	-0.000837489	-0.000836536	-0.000734997
0.542068	0.534123	0.502977	0.518213	0.588715	0.599			-0.000990253	-0.000979705	-0.000781964	-0.00101585	-0.000906301
0.54433	0.536227	0.504622	0.519833	0.590766	0.600988			-0.000922902	-0.000878093	-0.000842444	-0.000826329	-0.000983484
0.546592	0.538332	0.506267	0.521453	0.592817	0.602976			-0.000981642	-0.000967241	-0.000837064	-0.000930022	-0.000832733
0.548854	0.540437	0.507912	0.523073	0.594869	0.604964			-0.000863029	-0.000910765	-0.000844702	-0.000926234	-0.00085078
0.551116	0.542542	0.509557	0.524693	0.59692	0.606952			-0.000758833	-0.000875334	-0.000827503	-0.000701395	-0.000930552
0.553377	0.544647	0.511202	0.526313	0.598971	0.60894			-0.00103335	-0.00092247	-0.00103499	-0.000794447	-0.00104931
0.55564	0.546751	0.512847	0.527933	0.601022	0.610928			-0.000645101	-0.000913277	-0.000792893	-0.000856849	-0.000824257
0.557771	0.548698	0.514492	0.529553	0.602964	0.612916			-0.000764153	-0.0012341	-0.000791464	-0.0010271	-0.00086634
0.559744	0.550426	0.516137	0.531172	0.604695	0.614904			-0.000935705	-0.000954047	-0.000793877	-0.000850646	-0.000833514
0.561718	0.552154	0.517782	0.532792	0.606425	0.616892			-0.000911011	-0.00091138	-0.00105254	-0.000924756	-0.000875716
0.563691	0.553882	0.519427	0.534412	0.608155	0.61888			-0.000852281	-0.0010406	-0.000741259	-0.00104899	-0.00084268
0.565664	0.55561	0.521072	0.536032	0.609885	0.620868			-0.00100748	-0.000903483	-0.000952349	-0.000912948	-0.000856781
0.567637	0.557338	0.522717	0.537652	0.611615	0.622856			-0.000948443	-0.000773583	-0.00104025	-0.00105232	-0.000879207
0.56961	0.559066	0.524362	0.539272	0.613345	0.624844			-0.0010067	-0.000745561	-0.000997752	-0.000744509	-0.000756941
0.571584	0.560794	0.526007	0.540892	0.615075	0.626832			-0.000871909	-0.000910185	-0.000848325	-0.000785498	-0.00100722
0.573557	0.562522	0.527652	0.542512	0.616805	0.62882			-0.000904821	-0.0009819	-0.0010751	-0.00106661	-0.00101921
0.57553	0.56425	0.529297	0.544132	0.618535	0.630808			-0.000833822	-0.000956926	-0.000883076	-0.00111636	-0.000808193
0.577504	0.565978	0.530942	0.545482	0.620265	0.632604			-0.0010093	-0.00102431	-0.000865325	-0.000875474	-0.000729538
0.579477	0.567706	0.532588	0.546513	0.621995	0.634093			-0.000804137	-0.000644563	-0.00105071	-0.000938502	-0.000768109
0.58145	0.569434	0.534233	0.547543	0.623725	0.635583			-0.000752099	-0.000868425	-0.000950299	-0.00105117	-0.000901916
0.583423	0.571162	0.535878	0.548574	0.625455	0.637072			-0.00104681	-0.000842606	-0.00108684	-0.00112723	-0.00102479
0.585397	0.57289	0.537523	0.549604	0.627185	0.638561			-0.000959674	-0.00099615	-0.000632613	-0.000762771	-0.00104863
0.58737	0.574618	0.539168	0.550634	0.628915	0.64005			-0.00101115	-0.000741842	-0.000736784	-0.000932733	-0.000796064
0.589343	0.576346	0.540813	0.551665	0.630645	0.641539			-0.00089412	-0.000843543	-0.00105346	-0.000894612	-0.000610294
0.591316	0.578074	0.542457	0.552695	0.632375	0.643028			-0.00109761	-0.000804815	-0.000983535	-0.000877047	-0.000889688
0.593289	0.579802	0.543671	0.553725	0.634105	0.644517			-0.000896812	-0.00102346	-0.000922679	-0.000804211	-0.00083294
0.595263	0.58153	0.544674	0.554756	0.635835	0.646006			-0.000825192	-0.00097692	-0.00096429	-0.00100918	-0.000953796
0.597236	0.583258	0.545677	0.555786	0.637565	0.647495			-0.000742388	-0.0010863	-0.000932667	-0.000921816	-0.00084882
0.599209	0.584986	0.546681	0.556816	0.639295	0.648984			-0.000850502	-0.000891702	-0.00107018	-0.000873622	-0.000874025
0.601152	0.586714	0.547684	0.557847	0.641025	0.650473			-0.00101568	-0.000749724	-0.000988013	-0.00101144	-0.000958069
0.602622	0.588442	0.548687	0.558877	0.642562	0.651962			-0.000981572	-0.000830462	-0.000958888	-0.000696898	-0.000984681
0.604043	0.59017	0.54969	0.559907	0.643968	0.653451			-0.000896702	-0.000845284	-0.000878298	-0.00081312	-0.000842897
0.605463	0.591898	0.550693	0.560937	0.645373	0.65494			-0.000774973	-0.00100076	-0.00108921	-0.000843528	-0.000961974
0.606883	0.593626	0.551696	0.561968	0.646779	0.656429			-0.000795073	-0.000863446	-0.00101951	-0.000700534	-0.000998985
0.608303	0.595088	0.552699	0.562998	0.648184	0.657918			-0.00107954	-0.000913864	-0.000730276	-0.000896255	-0.000991247
0.609723	0.596275	0.553702	0.564028	0.64959	0.659407			-0.00102839	-0.000868477	-0.0010058	-0.000941159	-0.000855503
0.611143	0.597463	0.554705	0.565059	0.650995	0.660896			-0.000878601	-0.000857251	-0.000920334	-0.00104198	-0.000865923
0.612563	0.59865	0.555708	0.566089	0.6524	0.662385			-0.000650415	-0.000806051	-0.000808055	-0.000848922	-0.000868177
0.613984	0.599837	0.55671	0.567119	0.653806	0.663874			-0.000740844	-0.000867051	-0.00117983	-0.000797221	-0.000895762
0.615404	0.601024	0.557713	0.56815	0.655211	0.665363			-0.000705373	-0.000759989	-0.000763417	-0.00117244	-0.00083936
0.616824	0.602211	0.558716	0.56918	0.656617	0.666852			-0.000755206	-0.00081236	-0.000790807	-0.000931504	-0.000822439
0.618244	0.603398	0.559719	0.570211	0.658022	0.668341			-0.000685582	-0.000974075	-0.000824183	-0.000917689	-0.00101278
0.619664	0.604586	0.560722	0.571241	0.659428	0.66983			-0.000823618	-0.00088928	-0.000822791	-0.000788503	-0.000885818
0.621084	0.605773	0.561725	0.572271	0.660833	0.671319			-0.000827665	-0.00101714	-0.000839444	-0.000920584	-0.000855203
0.622504	0.60696	0.562728	0.573301	0.662239	0.672808			-0.000986021	-0.000772107	-0.00102866	-0.000935368	-0.000861796
0.623925	0.608147	0.563731	0.574332	0.663644	0.674297			-0.00102474	-0.000881985	-0.00102716	-0.000938972	-0.00104976
0.625345	0.609334	0.564734	0.575362	0.66505	0.675786			-0.000968432	-0.000851056	-0.000936682	-0.000975754	-0.000831524
0.626765	0.610521	0.565737	0.576392	0.666455	0.677275			-0.000715487	-0.00102405	-0.00100129	-0.000940378	-0.000797881
0.628185	0.611709	0.56674	0.577423	0.667861	0.678764			-0.000889283	-0.0007747	-0.000981821	-0.000894682	-0.00102714
0.629605	0.612896	0.567743	0.578453	0.669266	0.680254			-0.000955544	-0.000727157	-0.000811791	-0.00106542	-0.00094364
0.631025	0.614083	0.568746	0.579483	0.670672	0.681742			-0.00091493	-0.000752447	-0.0010623	-0.0010423	-0.00091545
0.632446	0.61527	0.569749	0.580514	0.672077	0.683231			-0.00082155	-0.00100031	-0.000875202	-0.000930277	-0.000820955
0.633866	0.616457	0.570752	0.581544	0.673483	0.68472			-0.000903412	-0.000962273	-0.000810854	-0.000935456	-0.000807336
0.635286	0.617644	0.571755	0.582574	0.674888	0.686209			-0.000835372	-0.000891167	-0.000887918	-0.00112011	-0.00110285
0.636705	0.618831	0.572758	0.583605	0.676294	0.687698			-0.000897624	-0.000689824	-0.000852441	-0.00105275	-0.0009173
0.638125	0.620018	0.57376	0.584635	0.677699	0.689188			-0.00101665	-0.000862081	-0.000769611	-0.000897005	-0.000796862
0.639546	0.621205	0.574763	0.585666	0.679105	0.690677			-0.000750661	-0.000973992	-0.000656195	-0.00105994	-0.000695743
0.640966	0.622393	0.575766	0.586696	0.68051	0.692166			-0.00105341	-0.000821816	-0.000887204	-0.000831655	-0.000984121
0.642386	0.62358	0.57677	0.587727	0.681916	0.693655			-0.000786428	-0.000909017	-0.00102236	-0.000895738	-0.000689129
0.643806	0.624767	0.577773	0.588757	0.683321	0.695144			-0.000895156	-0.000960839	-0.000916706	-0.000917731	-0.000904322
0.645226	0.625954	0.578775	0.589787	0.684727	0.696633			-0.000973537	-0.000969278	-0.000960208	-0.000909129	-0.000836195
0.646646	0.627141	0.579778	0.590818	0.686132	0.698122			-0.000673178	-0.00115816	-0.000939588	-0.000669756	-0.000861519
0.648066	0.628329	0.580781	0.591848	0.687538	0.699611			-0.000970826	-0.000860665	-0.000941546	-0.000877983	-0.00074351
0.649486	0.629516	0.581784	0.592878	0.688943	0.7011			-0.000929268	-0.000983979	-0.00106149	-0.00101542	-0.00110225
0.650906	0.630703	0.582787	0.593909	0.690349	0.702589			-0.000992502	-0.000911861	-0.000997615	-0.000804257	-0.000967267
0.652326	0.63189	0.58379	0.594939	0.691754	0.704078			-0.000753913	-0.00104172	-0.000875905	-0.000823827	-0.000980926
0.653746	0.633077	0.584793	0.595969	0.69316	0.705567			-0.000926583	-0.00102668	-0.0011245	-0.000928495	-0.00104694
0.655166	0.634264	0.585796	0.597	0.694565	0.707056			-0.00111591	-0.000943056	-0.00087824	-0.000981253	-0.000872328
0.656586	0.635451	0.586799	0.59803	0.695645	0.708545			-0.000822276	-0.00100758	-0.000664666	-0.0008697	-0.000904307
0.658006	0.636638	0.587802	0.599061	0.696485	0.710034			-0.000820198	-0.000846992	-0.000922394	-0.000886751	-0.000713605
0.659427	0.637825	0.588805	0.600091	0.697325	0.710999			-0.00105006	-0.000987766	-0.000948888	-0.000985675	-0.000905504
0.660847	0.639012	0.589808	0.601121	0.698166	0.711605			-0.000859399	-0.00106727	-0.00101166	-0.000917062	-0.000756727
0.662267	0.6402	0.590811	0.602151	0.699006	0.71221			-0.000930581	-0.000974649	-0.000943719	-0.000835753	-0.000912135
0.663687	0.641387	0.591814	0.603181	0.699847	0.712816			-0.000872257	-0.00070023	-0.00092221	-0.000937835	-0.0010103
0.665107	0.642574	0.592817	0.604212	0.700687	0.713422			-0.000641081	-0.000905141	-0.000763365	-0.00099819	-0.000995858
0.666527	0.643761	0.59382	0.605242	0.701527	0.714028			-0.00100849	-0.000874255	-0.000863531	-0.000733275	-0.00097997
0.667947	0.644948	0.594823	0.606272	0.702368	0.714633			-0.000866717	-0.000941656	-0.000855537	-0.00113656	-0.000988852
0.669367	0.646136	0.595826	0.607303	0.703208	0.715239			-0.000891497	-0.00110821	-0.000691841	-0.00102149	-0.00117852
0.670788	0.647323	0.596829	0.608333	0.704048	0.715845			-0.00110716	-0.000851571	-0.00088653	-0.000744695	-0.000824385
0.672208	0.64851	0.597832	0.609363	0.704889	0.71645			-0.000750332	-0.000788203	-0.000761965	-0.0010208	-0.000942882
0.673628	0.649697	0.598835	0.610394	0.705729	0.717056			-0.000814763	-0.000690805	-0.000826106	-0.000948919	-0.000767541
0.675048	0.650884	0.599838	0.611424	0.70657	0.717661			-0.000777984	-0.000937205	-0.000850826	-0.00104054	-0.000918555
0.676468	0.652071	0.60084	0.612454	0.70741	0.718267			-0.000928404	-0.000905648	-0.000960922	-0.000784316	-0.000882444
0.677888	0.653259	0.601843	0.613485	0.70825	0.718873			-0.000762961	-0.000754554	-0.000808789	-0.000973774	-0.000858065
0.679308	0.654446	0.602846	0.614515	0.709091	0.719478			-0.000718482	-0.000783423	-0.000971968	-0.000961005	-0.000824723
0.680729	0.655633	0.603849	0.615546	0.709931	0.720084			-0.000931731	-0.000925011	-0.00068559	-0.000845244	-0.000854993
0.682149	0.65682	0.604852	0.616576	0.710772	0.72069			-0.000785834	-0.00114131	-0.000922033	-0.00084088	-0.000802629
0.683569	0.658007	0.605855	0.617607	0.711612	0.721295			-0.00102414	-0.000875357	-0.00071785	-0.00113906	-0.00075023
0.684989	0.659194	0.606858	0.618637	0.712452	0.721901			-0.000889727	-0.00095296	-0.000722708	-0.00101947	-0.000891611
0.686409	0.660381	0.60786	0.619667	0.713293	0.722507			-0.000994696	-0.000665392	-0.000867601	-0.000763228	-0.00105902
0.687829	0.661568	0.608863	0.620697	0.714133	0.723112			-0.00097093	-0.00101766	-0.000909273	-0.000795915	-0.000858544
0.689249	0.662755	0.609866	0.621728	0.714974	0.723718			-0.000906638	-0.0008638	-0.000888731	-0.0010024	-0.000931654
0.690669	0.663943	0.610869	0.622758	0.715814	0.724323			-0.000904991	-0.000790189	-0.000810206	-0.00108802	-0.000779648
0.692089	0.66513	0.611872	0.623788	0.716654	0.724929			-0.000892134	-0.000900051	-0.000931244	-0.00084018	-0.00104933
0.69351	0.666317	0.612875	0.624819	0.717495	0.725535			-0.000982558	-0.000980894	-0.000774613	-0.00086904	-0.000973946
0.69493	0.667504	0.613878	0.625849	0.718335	0.72614			-0.000727585	-0.000843145	-0.000838375	-0.000876532	-0.000828327
0.69635	0.668691	0.614881	0.626879	0.719176	0.726746			-0.00102577	-0.000896732	-0.00101162	-0.00115599	-0.000810483
0.69777	0.669878	0.615884	0.627909	0.720016	0.727352			-0.000843019	-0.00103454	-0.000846166	-0.00100649	-0.00104402
0.69919	0.671065	0.616887	0.62894	0.720856	0.727957			-0.000878727	-0.00106055	-0.000814861	-0.000961201	-0.000838844
0.70061	0.672252	0.61789	0.62997	0.721697	0.728563			-0.00121708	-0.00104319	-0.000944407	-0.00084579	-0.000977818
0.70203	0.673439	0.618892	0.631001	0.722537	0.729169			-0.000786924	-0.000897973	-0.000805705	-0.000873269	-0.000830485
0.70345	0.674627	0.619895	0.632031	0.723377	0.729774			-0.00073549	-0.000914496	-0.000826638	-0.000881493	-0.000897428
0.70487	0.675814	0.620898	0.633062	0.724218	0.73038			-0.000909275	-0.0011005	-0.000952535	-0.00107055	-0.000936877
0.70629	0.677001	0.621901	0.634092	0.725058	0.730985			-0.000884758	-0.000870934	-0.000851829	-0.000885785	-0.000925792
0.70771	0.678188	0.622904	0.635122	0.725899	0.731591			-0.00102237	-0.000958143	-0.000958888	-0.0010123	-0.000916691
0.70913	0.679375	0.623907	0.636153	0.726739	0.732197			-0.000949456	-0.000790111	-0.000945172	-0.00101689	-0.000771904
0.710551	0.680563	0.62491	0.637183	0.727579	0.732802			-0.00087231	-0.000833265	-0.000863716	-0.000852101	-0.000809261
0.711971	0.68175	0.625913	0.638214	0.72842	0.733408			-0.000779864	-0.000969824	-0.000768034	-0.00101099	-0.000859164
0.713391	0.682937	0.626916	0.639244	0.72926	0.734014			-0.000873129	-0.000958128	-0.000985792	-0.000799954	-0.000787799
0.714811	0.684124	0.627919	0.640274	0.7301	0.734619			-0.000816427	-0.000830227	-0.00086225	-0.000755708	-0.000897098
0.716231	0.685311	0.628922	0.641304	0.730941	0.735225			-0.000642435	-0.000828854	-0.000850362	-0.000917858	-0.000709404
0.717651	0.686498	0.629925	0.642335	0.731781	0.735831			-0.000813137	-0.000921881	-0.000779803	-0.000940853	-0.000975456
0.719072	0.687685	0.630928	0.643365	0.732621	0.736436			-0.00107655	-0.000853988	-0.00072198	-0.00085835	-0.000790138
0.720492	0.688873	0.63193	0.644396	0.733462	0.737042			-0.000931628	-0.00106198	-0.000959245	-0.000849845	-0.000943903
0.721912	0.69006	0.632933	0.645426	0.734302	0.737648			-0.000922481	-0.00090683	-0.00088609	-0.000846173	-0.000991001
0.723332	0.691247	0.633936	0.646456	0.735143	0.738253			-0.000675769	-0.000790634	-0.00106632	-0.000769004	-0.00098312
0.724752	0.692434	0.634939	0.647486	0.735983	0.738859			-0.000837916	-0.000921262	-0.000882991	-0.000915713	-0.000870621
0.726172	0.693621	0.635942	0.648006	0.736823	0.739465			-0.000929635	-0.000991467	-0.000911621	-0.000830639	-0.00100971
0.727592	0.694809	0.636945	0.648007	0.737664	0.74007			-0.000985228	-0.000703335	-0.000740505	-0.000842917	-0.000999137
0.729012	0.695996	0.637948	0.648007	0.738504	0.740676			-0.0011208	-0.00093053	-0.000969214	-0.000784893	-0.00102139
0.730432	0.697183	0.638951	0.648008	0.739345	0.741281			-0.00104998	-0.000914085	-0.00103144	-0.000885386	-0.000836101
0.731852	0.69837	0.639953	0.648009	0.740185	0.741887			-0.00100506	-0.00108342	-0.00095358	-0.000887011	-0.000808651
0.733273	0.699557	0.640957	0.648009	0.741026	0.742492			-0.000705442	-0.000929092	-0.00088913	-0.000793666	-0.000955284
0.734693	0.700744	0.64196	0.64801	0.741866	0.743098			-0.000917587	-0.00106447	-0.000877627	-0.000932495	-0.000706041
0.736113	0.701931	0.64296	0.64801	0.742706	0.743704			-0.000949489	-0.000918573	-0.000976219	-0.000946128	-0.000810204
0.737533	0.703118	0.643254	0.648011	0.743547	0.744309			-0.000954291	-0.000890563	-0.000924561	-0.000725481	-0.000725804
0.738953	0.704305	0.643255	0.648011	0.744387	0.744915			-0.00101048	-0.000952611	-0.000869974	-0.000755446	-0.000649576
0.740373	0.705492	0.643255	0.648012	0.745227	0.74552			-0.00092725	-0.000901957	-0.000834802	-0.000787892	-0.000901064
0.741793	0.706679	0.643256	0.648012	0.746068	0.746126			-0.00102491	-0.00095053	-0.000770848	-0.000802387	-0.00082836
0.74311	0.707866	0.643256	0.648013	0.746908	0.746732			-0.00113028	-0.000825797	-0.00103879	-0.000983122	-0.000817421
0.74321	0.709053	0.643257	0.648013	0.747749	0.747337			-0.000908755	-0.000822597	-0.0010215	-0.000851087	-0.000804568
0.743211	0.710241	0.643257	0.648014	0.748589	0.747943			-0.000941222	-0.00100934	-0.0007292	-0.000923528	-0.000820615
0.743212	0.711428	0.643258	0.648014	0.749429	0.748549			-0.00101236	-0.000940862	-0.000954614	-0.00103097	-0.000959448
0.743213	0.712615	0.643259	0.648015	0.75027	0.749155			-0.000944324	-0.00100366	-0.000979541	-0.00100679	-0.000922896
0.743213	0.713163	0.643259	0.648016	0.75111	0.74976			-0.000687184	-0.000825883	-0.0010869	-0.000906082	-0.000825521
0.743214	0.713164	0.64326	0.648016	0.751951	0.750366			-0.000974143	-0.0011094	-0.00112244	-0.00095435	-0.000913626
0.743214	0.713164	0.64326	0.648017	0.752791	0.750971			-0.000842672	-0.00079322	-0.000838319	-0.00091992	-0.000930191
0.743215	0.713164	0.643261	0.648017	0.753631	0.751577			-0.000956294	-0.000826784	-0.000798794	-0.00098948	-0.00101118
0.743216	0.713165	0.643262	0.648017	0.754472	0.752183			-0.000823431	-0.000941733	-0.000915086	-0.000953434	-0.000785284
0.743216	0.713166	0.643262	0.648018	0.755312	0.752788			-0.000855414	-0.00110733	-0.000748683	-0.00101684	-0.000694666
0.743216	0.713166	0.643263	0.648018	0.756153	0.753394			-0.001051	-0.000844361	-0.000847109	-0.000927813	-0.0007675
0.743217	0.713167	0.643264	0.648019	0.756993	0.754			-0.000991039	-0.000902763	-0.000893674	-0.000969732	-0.000994874
0.743218	0.713167	0.643264	0.64802	0.757834	0.754605			-0.000968042	-0.00105687	-0.00101376	-0.000877412	-0.000892682
0.743218	0.713168	0.643265	0.64802	0.758674	0.755211			-0.000911616	-0.000898903	-0.000902043	-0.000767083	-0.000603834
0.743219	0.713169	0.643265	0.648021	0.759514	0.755817			-0.000923619	-0.000716505	-0.000768804	-0.00075352	-0.000931378
0.743219	0.713169	0.643266	0.648021	0.760355	0.756422			-0.000807089	-0.000969339	-0.000942808	-0.000699114	-0.00104531
0.74322	0.71317	0.643267	0.648022	0.761195	0.757028			-0.000762029	-0.000847986	-0.000877736	-0.00116358	-0.000816279
0.743221	0.71317	0.643267	0.648023	0.762036	0.757634			-0.000857845	-0.000803644	-0.000933552	-0.000741018	-0.00095205
0.743221	0.713171	0.643268	0.648023	0.762876	0.758239			-0.000806974	-0.000794222	-0.000878511	-0.000808747	-0.000724348
0.743222	0.713172	0.643268	0.648024	0.763716	0.758845			-0.000782844	-0.000771334	-0.00106229	-0.000876346	-0.000804445
0.743222	0.713172	0.643269	0.648025	0.764557	0.75945			-0.000815173	-0.00106161	-0.000879085	-0.00101176	-0.000851199
0.743223	0.713173	0.643269	0.648025	0.765397	0.760056			-0.000853693	-0.000874421	-0.000718473	-0.00101424	-0.000968636
0.743223	0.713173	0.64327	0.648026	0.766237	0.760662			-0.00100527	-0.00094375	-0.000896558	-0.000916723	-0.000990145
0.743224	0.713173	0.64327	0.648027	0.767078	0.761267			-0.000990115	-0.000942974	-0.000903289	-0.000939146	-0.00101382
0.743224	0.713174	0.643271	0.648027	0.767918	0.761873			-0.000895578	-0.000974752	-0.000966161	-0.000777255	-0.00102309
0.743225	0.713175	0.643272	0.648028	0.768759	0.762478			-0.000880276	-0.000910444	-0.000963235	-0.000770671	-0.000752463
0.743225	0.713175	0.643272	0.648029	0.769599	0.763084			-0.000857514	-0.000782639	-0.000965042	-0.000976816	-0.00104284
0.743226	0.713176	0.643273	0.648029	0.77044	0.76369			-0.00108022	-0.000675194	-0.000831079	-0.00107384	-0.000832848
0.743227	0.713176	0.643273	0.64803	0.77128	0.764295			-0.0009801	-0.000969683	-0.000881335	-0.00110215	-0.000904159
0.743227	0.713177	0.643274	0.648031	0.77212	0.764901			-0.000877808	-0.0010084	-0.000687537	-0.000985124	-0.00100264
0.743227	0.713178	0.643274	0.648031	0.772961	0.765507			-0.000939913	-0.00108957	-0.000815987	-0.00099916	-0.000784284
0.743228	0.713178	0.643274	0.648032	0.773801	0.766112			-0.00097821	-0.00086211	-0.000997116	-0.000870131	-0.00104471
0.743229	0.713179	0.643275	0.648032	0.774642	0.766718			-0.000810262	-0.00103556	-0.000756103	-0.000775084	-0.000961797
0.743229	0.71318	0.643276	0.648033	0.775482	0.767324			-0.000789296	-0.000937594	-0.000972031	-0.000799929	-0.000866306
0.74323	0.71318	0.643276	0.648033	0.776322	0.767929			-0.000891439	-0.000826441	-0.00102618	-0.000905994	-0.000931042
0.74323	0.713181	0.643277	0.648034	0.777163	0.768535			-0.000889902	-0.00082186	-0.000976606	-0.000824258	-0.000736491
0.743231	0.713182	0.643278	0.648034	0.778003	0.76914			-0.00101704	-0.00105059	-0.00103089	-0.000786025	-0.000941925
0.743232	0.713183	0.643278	0.648035	0.778843	0.769746			-0.000820172	-0.000931604	-0.000977494	-0.000783858	-0.000865721
